E(MeV)	mcnp/Co-59:1			
0.01067995	57.47582272			
0.01068408	66.32364231			
0.01068821	76.46028749			
0.01069234	87.81630211			
0.0107006	112.4083478			
0.01070473	124.0596731			
0.01070886	133.843604			
0.010713	140.5959663			
0.01071713	143.4825004			
0.01072126	142.3342964			
0.01072539	137.596082			
0.01072952	130.1166906			
0.01074191	101.7627404			
0.01074605	92.59797767			
0.01074968	85.1488636			
0.01075332	78.32888316			
0.01075696	72.16808172			
0.0107606	66.63817315			
0.01076788	57.27747435			
0.01077516	49.81587676			
0.0107788	46.67125101			
0.01078244	43.87245898			
0.01078972	39.0734812			
0.010797	35.12924902			
0.01080428	31.87888822			
0.01081156	29.17240419			
0.01081884	26.89609182			
0.01082612	24.96346252			
0.0108334	23.30818041			
0.01084796	20.63545378			
0.01085524	19.54619168			
0.0108698	17.73426946			
0.01087708	16.98045049			
0.01089164	15.69123575			
0.0109062	14.63127566			
0.01092076	13.75106595			
0.01094988	12.37810365			
0.010979	11.35999558			
0.01102268	10.24888176			
0.01109548	9.031908118			
0.0111246	8.67712434			
0.01118284	8.10795493			
0.01124108	7.667921276			
0.01132844	7.161320108			
0.01144492	6.657870808			
0.01159052	6.186335904			
0.01164876	6.028968894			
0.01166332	5.992400453			
0.01166514	5.988316604			
0.01166696	5.985719975			
0.01166787	5.986254025			
0.01166878	5.98971259			
0.01166969	5.998473342			
0.0116706	6.015946042			
0.01167151	6.046212963			
0.01167242	6.092944473			
0.01167333	6.157583818			
0.01167424	6.237300673			
0.01167606	6.403544524			
0.01167719	6.470637516			
0.01167765	6.4826327			
0.011678	6.48489217			
0.01167924	6.445244631			
0.01168037	6.356908019			
0.01168113	6.28286209			
0.01168263	6.139257203			
0.01168414	6.032956578			
0.01168564	5.97349838			
0.01168639	5.956821469			
0.01168715	5.945713697			
0.0116879	5.938537079			
0.01168865	5.933687594			
0.01169016	5.927432408			
0.01169618	5.911428939			
0.01170221	5.896586671			
0.0117263	5.839914415			
0.01175039	5.78594047			
0.01178652	5.711762453			
0.01179857	5.690548988			
0.01181663	5.666632434			
0.01182868	5.664259742			
0.0118347	5.673114588			
0.01184373	5.716666166			
0.01184675	5.749291126			
0.01184976	5.80039129			
0.01185277	5.884263159			
0.01185427	5.947418869			
0.01185729	6.162686189			
0.0118588	6.361749205			
0.0118603	6.702735231			
0.01186105	6.972464586			
0.01186181	7.357024959			
0.01186256	7.895250171			
0.01186331	8.654740871			
0.01186406	9.711669612			
0.01186482	11.16965224			
0.01186519	12.04382197			
0.01186594	14.17901253			
0.01186669	16.8095322			
0.01186707	18.31835265			
0.01186783	21.61624543			
0.01186915	27.661659			
0.01187009	31.46186675			
0.01187066	33.24310699			
0.01187113	34.30187396			
0.01187171	35.01438807			
0.011872	35.10733418			
0.01187228	35.02710193			
0.011873	34.07279988			
0.01187352	32.7684659			
0.01187407	30.92307113			
0.01187501	27.00333226			
0.01187614	21.81682908			
0.01187689	18.54834299			
0.01187726	17.06565372			
0.01187801	14.39874782			
0.01187839	13.23479312			
0.01187914	11.30803901			
0.01187988	9.852776327			
0.01188063	8.759959973			
0.01188138	7.971146571			
0.01188213	7.409651588			
0.01188288	7.011089664			
0.01188363	6.725809367			
0.01188513	6.362500869			
0.01188662	6.149883722			
0.01188812	6.009986519			
0.01189112	5.838026206			
0.01189411	5.736624817			
0.0119001	5.621417806			
0.01190609	5.557482185			
0.01192107	5.471824972			
0.01194503	5.395434955			
0.01195701	5.365109907			
0.01199295	5.282409167			
0.01201691	5.22569676			
0.01203488	5.173867313			
0.01204087	5.150407071			
0.01204985	5.09655545			
0.01205135	5.082390071			
0.01205285	5.066181334			
0.01205434	5.051273705			
0.01205509	5.047775839			
0.01205584	5.051294769			
0.01205659	5.067473051			
0.01205734	5.104229998			
0.01205809	5.171486857			
0.01205884	5.280015079			
0.01205959	5.439223056			
0.01206034	5.654046462			
0.01206109	5.921595756			
0.01206259	6.551204851			
0.01206296	6.706329516			
0.01206371	6.990558334			
0.01206455	7.225809673			
0.01206508	7.312683518			
0.01206572	7.345285788			
0.012066	7.334336877			
0.01206686	7.211766167			
0.01206743	7.068281527			
0.01206857	6.690754797			
0.01206971	6.284012966			
0.01207085	5.932029828			
0.01207199	5.672364			
0.01207313	5.502674722			
0.01207427	5.400523841			
0.0120754	5.341340697			
0.01207654	5.305373724			
0.01207768	5.281875786			
0.01207882	5.264866885			
0.01208338	5.222027857			
0.01208793	5.195055645			
0.01211072	5.120069201			
0.01217453	4.991509299			
0.01235682	4.684285082			
0.01250265	4.447608232			
0.0127214	4.073483626			
0.01283077	3.858857883			
0.01294015	3.600786756			
0.0129766	3.498325655			
0.01303129	3.319718486			
0.01308598	3.097944061			
0.01311332	2.964670646			
0.01313155	2.86588549			
0.0131589	2.704534388			
0.01317713	2.594918781			
0.01319536	2.502544521			
0.01320903	2.475120697			
0.01321814	2.509403893			
0.01322042	2.535974774			
0.01322156	2.560698058			
0.0132227	2.603484054			
0.01322384	2.679173926			
0.01322498	2.807782948			
0.01322612	3.008739691			
0.01322726	3.289144132			
0.01323011	4.134183359			
0.0132311	4.335550663			
0.013232	4.417236042			
0.01323265	4.408766954			
0.01323314	4.366407836			
0.0132345	4.121289096			
0.01323683	3.562654167			
0.01323761	3.416303403			
0.01323839	3.308214004			
0.01323916	3.239656496			
0.01323994	3.205048398			
0.0132415	3.216281595			
0.01324305	3.295062171			
0.01324461	3.412388308			
0.01324772	3.721462194			
0.01325083	4.133659496			
0.01325394	4.681453858			
0.01325549	5.020980963			
0.01325705	5.418981239			
0.0132586	5.881192961			
0.01326016	6.426790254			
0.01326171	7.064880685			
0.01326327	7.823944402			
0.01326482	8.719452085			
0.01326638	9.794989123			
0.01326793	11.07687984			
0.01326949	12.63284221			
0.01327104	14.50702264			
0.0132726	16.80478219			
0.01327415	19.59638507			
0.01327571	23.03943032			
0.01327726	27.22942021			
0.01327882	32.37193			
0.01328037	38.54123292			
0.01328193	45.909171			
0.01328318	52.64592382			
0.01328444	60.09229683			
0.01328822	83.88424348			
0.01328948	90.95636785			
0.01329074	96.79084673			
0.013292	100.9527528			
0.01329325	103.1339692			
0.01329451	103.2590137			
0.01329577	101.3950692			
0.01329703	97.8145228			
0.01329892	90.10259916			
0.01330207	74.55977607			
0.01330345	67.83245557			
0.01330483	61.54637484			
0.01330621	55.82511488			
0.01330759	50.71086699			
0.01330897	46.19207455			
0.01331035	42.22622052			
0.01331173	38.75639391			
0.01331312	35.70150707			
0.0133145	33.04717824			
0.01331726	28.66657662			
0.01331864	26.85484989			
0.0133214	23.81794982			
0.01332417	21.38134182			
0.01332693	19.4069004			
0.01332969	17.77833773			
0.01333245	16.41983701			
0.01333522	15.27050978			
0.01333798	14.29519536			
0.0133435	12.72906894			
0.01334627	12.09115857			
0.01335179	11.0367722			
0.01335455	10.5965844			
0.01336284	9.527434001			
0.01336837	8.966594607			
0.01337389	8.497860584			
0.01337942	8.099796224			
0.01339048	7.462757877			
0.01340705	6.774861198			
0.01342363	6.286035091			
0.01344574	5.816762928			
0.0134789	5.336985561			
0.01351205	5.008442164			
0.01356731	4.635234623			
0.01360046	4.470983662			
0.01362257	4.379453886			
0.01363362	4.341497816			
0.01363914	4.329724589			
0.0136419	4.332103742			
0.01364328	4.342902479			
0.01364467	4.375975468			
0.01364605	4.465064224			
0.01364743	4.679050704			
0.01364812	4.86538373			
0.01364881	5.124943671			
0.0136495	5.471457177			
0.0136502	5.920682547			
0.01365089	6.459364234			
0.01365158	7.080155043			
0.01365296	8.442465565			
0.01365399	9.373637814			
0.01365468	9.850420792			
0.01365538	10.15336116			
0.01365573	10.22517478			
0.013656	10.24209142			
0.01365656	10.16940341			
0.0136571	9.966713377			
0.0136577	9.605630186			
0.01365865	8.813052779			
0.01366009	7.389240762			
0.01366104	6.503742974			
0.013662	5.759685468			
0.01366296	5.199746169			
0.01366392	4.813774437			
0.01366487	4.569530768			
0.01366583	4.421544451			
0.01366679	4.337211307			
0.01366775	4.290171325			
0.01366966	4.247369593			
0.01367158	4.228153292			
0.0136754	4.205174387			
0.01367923	4.187558372			
0.01368689	4.158522551			
0.0137022	4.109176969			
0.01373283	4.022050168			
0.0138094	3.836688245			
0.01390129	3.649386925			
0.01414631	3.234167974			
0.01439133	2.857314788			
0.01451384	2.666319736			
0.01469761	2.36241577			
0.01488138	2.019499313			
0.01494263	1.891927896			
0.01506515	1.608732602			
0.01512641	1.449914061			
0.01521829	1.186595387			
0.01524892	1.092544925			
0.01531017	0.900241357			
0.01535611	0.763949952			
0.01538674	0.69025241			
0.01540205	0.664229674			
0.01541736	0.649824362			
0.01543268	0.651478088			
0.01544033	0.660409336			
0.01544799	0.676927904			
0.01545565	0.702057987			
0.01546331	0.737582178			
0.01547096	0.785634327			
0.01547862	0.849060886			
0.01548628	0.931193468			
0.01549394	1.036272958			
0.01550159	1.169459867			
0.01550925	1.337888194			
0.01551691	1.550033178			
0.01552457	1.814896643			
0.01552839	1.971155894			
0.01553222	2.148252463			
0.01553605	2.347746246			
0.01553988	2.572228983			
0.01554371	2.825038447			
0.01554754	3.110084552			
0.01555137	3.431904054			
0.0155552	3.79577457			
0.01555902	4.206711781			
0.01556285	4.674037071			
0.01556668	5.205141588			
0.01557051	5.809884883			
0.01557434	6.499842278			
0.01557817	7.288609166			
0.015582	8.192150518			
0.01558583	9.229203419			
0.01558965	10.41838523			
0.01559348	11.79140409			
0.01559731	13.37485321			
0.01560114	15.20246474			
0.01560497	17.31212219			
0.0156088	19.74550299			
0.01561263	22.54806335			
0.01561646	25.76495568			
0.01562127	30.43739426			
0.01562609	35.85360799			
0.01563091	41.9897397			
0.01564054	55.46728511			
0.01564536	61.98972339			
0.01565018	67.60816623			
0.015655	71.68013038			
0.01565981	73.75818986			
0.01566463	73.72518574			
0.01566945	71.77897487			
0.01567427	68.33999394			
0.01568872	54.48425584			
0.01569354	49.85732517			
0.01569808	45.79223098			
0.01570262	42.07276518			
0.01570716	38.71098597			
0.01571171	35.68865775			
0.01571625	32.99459277			
0.01572534	28.44474626			
0.01572989	26.52872617			
0.01573898	23.28467271			
0.01574352	21.91084258			
0.01574807	20.67931249			
0.01575716	18.55290726			
0.01576625	16.78492581			
0.01577533	15.31107405			
0.01578442	14.06671125			
0.01579351	13.00691357			
0.0158026	12.09604056			
0.01581169	11.30655201			
0.01582987	10.01031998			
0.01583896	9.473148483			
0.01585713	8.569366084			
0.01587531	7.836297815			
0.01589349	7.228002138			
0.01591167	6.717849725			
0.01594803	5.910359599			
0.01596621	5.585156175			
0.01600256	5.046103259			
0.0160571	4.432606727			
0.01609345	4.112413187			
0.01612981	3.842119904			
0.01616616	3.61171486			
0.01620252	3.413732625			
0.01627524	3.098163788			
0.01634795	2.879719959			
0.0163843	2.80951389			
0.01642066	2.770699151			
0.01645701	2.770911814			
0.01649337	2.822088841			
0.01652973	2.942693431			
0.01656609	3.159621009			
0.01658426	3.317065751			
0.01660244	3.519015905			
0.01662062	3.774292712			
0.0166388	4.095969531			
0.01665697	4.50085205			
0.01667515	5.011827327			
0.01669333	5.6585658			
0.01671151	6.481240363			
0.01672968	7.526592454			
0.01673877	8.154662967			
0.01674786	8.875511244			
0.01675695	9.69773937			
0.01676604	10.63772958			
0.01677513	11.71489938			
0.01678422	12.95220297			
0.01679331	14.37673832			
0.0168024	16.02039406			
0.01681149	17.92048217			
0.01682058	20.12025049			
0.01682967	22.6690841			
0.01683876	25.62207013			
0.01684785	29.03847434			
0.01685694	32.98671364			
0.01686769	38.40219592			
0.01687845	44.67531891			
0.01688921	51.81346774			
0.01692148	75.61625206			
0.01693224	82.51803218			
0.016943	87.60535726			
0.01695375	90.25260873			
0.01696451	90.23199553			
0.01697527	87.76322652			
0.01698603	83.36133503			
0.0170183	65.65494768			
0.01702906	59.83595321			
0.01704188	53.45885405			
0.0170547	47.81522526			
0.01706752	42.90625195			
0.01708035	38.66796004			
0.01709317	35.02505413			
0.01710599	31.89009749			
0.01711881	29.18569297			
0.01713164	26.84244056			
0.01714446	24.80642627			
0.01715728	23.027559			
0.01718293	20.08701093			
0.01719575	18.8658394			
0.01722139	16.80577757			
0.01723422	15.93600849			
0.01725986	14.43842832			
0.01728551	13.19730151			
0.01731115	12.15968841			
0.0173368	11.28093184			
0.01736244	10.52911298			
0.01741373	9.312245032			
0.01743938	8.813725705			
0.01749067	7.979564761			
0.01754196	7.308158535			
0.01759325	6.754601197			
0.01764454	6.290451987			
0.01774712	5.552663777			
0.01779841	5.253004119			
0.01790099	4.750067128			
0.01795228	4.535853833			
0.01805486	4.161623384			
0.01815744	3.842092281			
0.01826002	3.562411575			
0.01841389	3.193522265			
0.01846518	3.078914118			
0.01854211	2.906665254			
0.0185934	2.778101452			
0.01862546	2.667228009			
0.01863187	2.635758247			
0.01864469	2.547766162			
0.0186511	2.478300942			
0.0186543	2.434002385			
0.0186559	2.414966138			
0.01865751	2.413419426			
0.01865911	2.466216683			
0.01865991	2.535485576			
0.01866071	2.652273505			
0.01866151	2.835293386			
0.01866231	3.105770005			
0.01866311	3.485176174			
0.01866392	3.998866649			
0.01866472	4.644451642			
0.01866552	5.424662239			
0.01866632	6.319613999			
0.01866793	8.291265506			
0.01866893	9.44331436			
0.01867003	10.44006222			
0.01867116	11.00392863			
0.01867178	11.0782802			
0.01867251	10.94837533			
0.01867362	10.34494828			
0.0186746	9.502802495			
0.01867607	7.976073193			
0.01867754	6.481062163			
0.01867852	5.634723971			
0.01867951	4.942111167			
0.01868049	4.41640743			
0.01868147	4.029768813			
0.01868245	3.753814488			
0.01868344	3.55814607			
0.0186854	3.324253008			
0.01868737	3.195630591			
0.01869129	3.055872175			
0.01869915	2.917105043			
0.01871093	2.813207388			
0.0187345	2.704309747			
0.01876592	2.614263474			
0.01879735	2.542932926			
0.01892304	2.305036897			
0.0190173	2.132386396			
0.01908015	1.99576116			
0.01911158	1.897878337			
0.01913514	1.772465851			
0.019143	1.702060057			
0.01914692	1.654674722			
0.01915085	1.594116532			
0.01915478	1.513342906			
0.01915674	1.462003593			
0.01915871	1.402330198			
0.01916067	1.344043587			
0.01916264	1.3305199			
0.01916362	1.376755743			
0.0191646	1.494671399			
0.01916558	1.724557571			
0.01916607	1.896411699			
0.01916657	2.119622515			
0.01916706	2.391446517			
0.01916755	2.721228085			
0.01916804	3.113148088			
0.01916853	3.569665349			
0.01916902	4.09099401			
0.01916951	4.674632143			
0.01917	5.314993378			
0.0191705	6.017654943			
0.01917197	8.232857439			
0.0191727	9.305205691			
0.01917344	10.28050647			
0.0191743	11.18241234			
0.019175	11.67518539			
0.01917571	11.92040267			
0.01917644	11.89516032			
0.01917733	11.50481202			
0.01917821	10.79316315			
0.01917909	9.853295397			
0.01918027	8.422317352			
0.01918085	7.713313699			
0.01918203	6.374911179			
0.01918262	5.787921799			
0.0191832	5.274744176			
0.01918379	4.819642421			
0.01918438	4.430270692			
0.01918497	4.102125021			
0.01918555	3.833172682			
0.01918614	3.607136563			
0.01918732	3.2703148			
0.01918849	3.045951173			
0.01918967	2.8903751			
0.01919202	2.695217696			
0.01919438	2.573345489			
0.01919673	2.487106091			
0.01920379	2.325261336			
0.01920849	2.257268587			
0.0192179	2.165058385			
0.01924143	2.03812963			
0.01928848	1.905373184			
0.0194014	1.708744219			
0.01955195	1.497262972			
0.01962723	1.395847504			
0.01968369	1.315855308			
0.01972133	1.254960391			
0.01974015	1.222319071			
0.01974956	1.21196289			
0.01975426	1.215902039			
0.01975897	1.242578625			
0.01976132	1.281226563			
0.01976249	1.316587031			
0.01976367	1.373520272			
0.01976484	1.466563182			
0.01976602	1.624101477			
0.0197672	1.88866542			
0.01976779	2.079976287			
0.01976838	2.323239572			
0.01976896	2.62340463			
0.01976955	3.001884073			
0.01977014	3.465101599			
0.01977073	4.022983688			
0.01977131	4.671128741			
0.0197719	5.435985424			
0.01977249	6.306591884			
0.01977308	7.276185281			
0.01977425	9.430214506			
0.01977543	11.73717105			
0.01977631	13.37036271			
0.01977705	14.56976659			
0.01977779	15.52328847			
0.01977824	15.95311477			
0.019779	16.38371228			
0.0197796	16.44453991			
0.01978048	16.08718043			
0.01978129	15.32684739			
0.01978183	14.62624555			
0.01978264	13.35554232			
0.01978507	8.948731986			
0.01978615	7.167165007			
0.01978669	6.382321077			
0.01978723	5.677542071			
0.01978777	5.05458409			
0.01978831	4.511789085			
0.01978885	4.044884952			
0.01978939	3.647779136			
0.01978993	3.313285423			
0.01979047	3.033744471			
0.01979101	2.801517046			
0.01979209	2.450597554			
0.01979317	2.210655427			
0.01979425	2.044202375			
0.01979533	1.925341103			
0.01979641	1.837229139			
0.01979749	1.769325559			
0.01979965	1.670643806			
0.01980181	1.601342792			
0.01980613	1.508613454			
0.01981045	1.448201226			
0.01981478	1.405163512			
