E(MeV)	pendfb7/Ce142:1	
1.66999E-03	502.131	
1.67034E-03	488.241	
1.67074E-03	472.368	
1.67084E-03	468.83	
1.67134E-03	451.14	
1.67149E-03	445.834	
1.67184E-03	434.746	
1.67225E-03	422.077	
1.67235E-03	419.229	
1.67285E-03	404.991	
1.67300E-03	400.72	
1.67335E-03	391.724	
1.67375E-03	381.444	
1.67385E-03	379.151	
1.67435E-03	367.69	
1.67475E-03	358.522	
1.67510E-03	351.444	
1.67576E-03	338.302	
1.67586E-03	336.495	
1.67651E-03	324.751	
1.67663E-03	322.493	
1.67716E-03	314.031	
1.67776E-03	304.361	
1.67781E-03	303.647	
1.67846E-03	294.374	
1.67889E-03	288.312	
1.67924E-03	283.915	
1.67987E-03	275.841	
1.68001E-03	274.261	
1.68078E-03	265.43	
1.68107E-03	262.056	
1.68155E-03	257.184	
1.68228E-03	249.748	
1.68232E-03	249.345	
1.68327E-03	240.668	
1.68348E-03	238.714	
1.68430E-03	231.952	
1.68483E-03	227.564	
1.68533E-03	223.88	
1.68634E-03	216.511	
1.68637E-03	216.306	
1.68740E-03	209.534	
1.68784E-03	206.662	
1.68847E-03	202.982	
1.68935E-03	197.831	
1.68960E-03	196.504	
1.69073E-03	190.533	
1.69085E-03	189.869	
1.69185E-03	185.169	
1.69298E-03	179.882	
1.69311E-03	179.294	
1.69411E-03	175.197	
1.69524E-03	170.588	
1.69536E-03	170.076	
1.69637E-03	166.471	
1.69762E-03	161.965	
1.69787E-03	161.165	
1.69938E-03	156.366	
1.69988E-03	154.767	
1.70088E-03	151.906	
1.70213E-03	148.33	
1.70239E-03	147.696	
1.70389E-03	143.893	
1.70514E-03	140.724	
1.70539E-03	140.167	
1.70702E-03	136.542	
1.70815E-03	134.033	
1.70878E-03	132.806	
1.71054E-03	129.371	
1.71166E-03	127.163	
1.71229E-03	126.075	
1.71392E-03	123.244	
1.71517E-03	121.066	
1.71542E-03	120.679	
1.71693E-03	118.36	
1.71919E-03	114.88	
1.71969E-03	114.107	
1.72069E-03	112.718	
1.72219E-03	110.634	
1.72370E-03	108.55	
1.72420E-03	107.855	
1.72520E-03	106.528	
1.72621E-03	105.201	
1.72728E-03	103.785	
1.72835E-03	102.37	
1.72906E-03	101.427	
1.72977E-03	100.484	
1.73049E-03	99.5415	
1.73120E-03	98.5991	
1.73121E-03	98.5887	
1.73173E-03	97.7972	
1.73230E-03	96.9412	
1.73270E-03	96.3531	
1.73309E-03	95.7652	
1.73348E-03	95.1775	
1.73387E-03	94.5901	
1.73403E-03	94.3554	
1.73426E-03	93.925	
1.73456E-03	93.3873	
1.73485E-03	92.8499	
1.73515E-03	92.295	
1.73548E-03	91.7047	
1.73552E-03	91.6332	
1.73569E-03	91.2302	
1.73591E-03	90.7378	
1.73612E-03	90.2458	
1.73634E-03	89.7543	
1.73655E-03	89.2632	
1.73669E-03	88.9511	
1.73672E-03	88.8811	
1.73692E-03	88.2917	
1.73707E-03	87.8568	
1.73723E-03	87.4223	
1.73736E-03	87.0347	
1.73738E-03	86.9778	
1.73753E-03	86.4451	
1.73768E-03	85.9133	
1.73780E-03	85.5149	
1.73791E-03	85.1173	
1.73792E-03	85.0815	
1.73799E-03	84.7911	
1.73811E-03	84.2613	
1.73820E-03	83.8647	
1.73829E-03	83.4688	
1.73838E-03	83.0738	
1.73847E-03	82.68	
1.73856E-03	82.1785	
1.73862E-03	81.8452	
1.73868E-03	81.5128	
1.73874E-03	81.1814	
1.73880E-03	80.8512	
1.73886E-03	80.5225	
1.73887E-03	80.468	
1.73891E-03	80.2335	
1.73895E-03	79.9331	
1.73899E-03	79.6671	
1.73903E-03	79.4024	
1.73907E-03	79.1389	
1.73911E-03	78.877	
1.73915E-03	78.6167	
1.73919E-03	78.3583	
1.73923E-03	78.1021	
1.73927E-03	77.8482	
1.73931E-03	77.585	
1.73935E-03	77.325	
1.73939E-03	77.0683	
1.73942E-03	76.8782	
1.73945E-03	76.6906	
1.73948E-03	76.5054	
1.73951E-03	76.323	
1.73954E-03	76.1435	
1.73957E-03	75.9674	
1.73961E-03	75.7662	
1.73964E-03	75.5978	
1.73967E-03	75.4336	
1.73968E-03	75.407	
1.73970E-03	75.3317	
1.73973E-03	75.2462	
1.73976E-03	75.1657	
1.73979E-03	75.0906	
1.73982E-03	75.0214	
1.73985E-03	74.9584	
1.73988E-03	74.9113	
1.73991E-03	74.9685	
1.73994E-03	75.026	
1.73997E-03	75.0914	
1.73999E-03	75.1446	
1.74000E-03	75.1975	
1.74003E-03	75.3967	
1.74006E-03	75.6052	
1.74010E-03	75.8859	
1.74011E-03	75.9635	
1.74014E-03	76.2794	
1.74017E-03	76.7365	
1.74021E-03	77.2094	
1.74024E-03	77.8721	
1.74028E-03	78.5808	
1.74031E-03	79.3074	
1.74035E-03	80.2731	
1.74038E-03	81.2576	
1.74039E-03	81.5485	
1.74042E-03	82.4131	
1.74045E-03	83.6504	
1.74046E-03	84.0229	
1.74049E-03	85.2121	
1.74053E-03	86.865	
1.74057E-03	88.7854	
1.74060E-03	90.6007	
1.74061E-03	90.7798	
1.74066E-03	94.2175	
1.74067E-03	94.7911	
1.74072E-03	98.0843	
1.74074E-03	99.3671	
1.74078E-03	102.079	
1.74080E-03	103.973	
1.74084E-03	107.183	
1.74088E-03	110.865	
1.74092E-03	114.23	
1.74096E-03	118.603	
1.74101E-03	123.71	
1.74104E-03	127.145	
1.74112E-03	136.181	
1.74113E-03	137.415	
1.74120E-03	145.824	
1.74129E-03	157.827	
1.74132E-03	162.219	
1.74142E-03	176.392	
1.74148E-03	183.941	
1.74151E-03	188.499	
1.74159E-03	198.817	
1.74166E-03	207.372	
1.74173E-03	216.156	
1.74178E-03	221.558	
1.74180E-03	223.393	
1.74186E-03	229.915	
1.74188E-03	231.825	
1.74192E-03	235.623	
1.74198E-03	240.091	
1.74199E-03	241.172	
1.74200E-03	241.534	
1.74206E-03	245.605	
1.74207E-03	245.909	
1.74213E-03	248.774	
1.74214E-03	249.18	
1.74220E-03	250.617	
1.74222E-03	251.234	
1.74226E-03	251.538	
1.74230E-03	251.776	
1.74233E-03	251.601	
1.74235E-03	251.432	
1.74239E-03	250.579	
1.74242E-03	250.059	
1.74247E-03	248.149	
1.74250E-03	247.181	
1.74256E-03	243.916	
1.74258E-03	243.074	
1.74266E-03	237.885	
1.74274E-03	231.766	
1.74284E-03	222.622	
1.74288E-03	219.107	
1.74296E-03	211.266	
1.74305E-03	202.513	
1.74308E-03	199.234	
1.74311E-03	196.687	
1.74319E-03	189.408	
1.74325E-03	182.93	
1.74329E-03	179.368	
1.74331E-03	178.028	
1.74336E-03	173.385	
1.74341E-03	168.789	
1.74344E-03	166.19	
1.74346E-03	164.422	
1.74350E-03	161.31	
1.74355E-03	157.842	
1.74359E-03	154.599	
1.74364E-03	151.374	
1.74367E-03	149.105	
1.74369E-03	147.854	
1.74371E-03	146.949	
1.74374E-03	144.93	
1.74377E-03	142.927	
1.74379E-03	141.896	
1.74381E-03	141.04	
1.74384E-03	139.277	
1.74387E-03	137.722	
1.74389E-03	136.692	
1.74390E-03	136.236	
1.74393E-03	134.878	
1.74396E-03	133.529	
1.74399E-03	132.19	
1.74402E-03	131.054	
1.74405E-03	129.926	
1.74408E-03	128.807	
1.74411E-03	127.694	
1.74414E-03	126.773	
1.74417E-03	125.718	
1.74420E-03	124.821	
1.74423E-03	123.93	
1.74426E-03	123.045	
1.74428E-03	122.531	
1.74429E-03	122.23	
1.74432E-03	121.512	
1.74435E-03	120.799	
1.74438E-03	120.089	
1.74441E-03	119.384	
1.74442E-03	119.15	
1.74444E-03	118.776	
1.74447E-03	118.22	
1.74450E-03	117.666	
1.74453E-03	117.115	
1.74456E-03	116.567	
1.74459E-03	116.021	
1.74461E-03	115.659	
1.74462E-03	115.517	
1.74466E-03	114.954	
1.74470E-03	114.393	
1.74474E-03	113.836	
1.74478E-03	113.281	
1.74480E-03	113.005	
1.74482E-03	112.785	
1.74486E-03	112.347	
1.74490E-03	111.911	
1.74494E-03	111.476	
1.74498E-03	110.989	
1.74500E-03	110.827	
1.74504E-03	110.519	
1.74508E-03	110.081	
1.74514E-03	109.644	
1.74519E-03	109.208	
1.74520E-03	109.078	
1.74523E-03	108.84	
1.74529E-03	108.501	
1.74536E-03	107.994	
1.74544E-03	107.489	
1.74551E-03	106.985	
1.74559E-03	106.482	
1.74560E-03	106.381	
1.74566E-03	106.077	
1.74576E-03	105.571	
1.74587E-03	105.002	
1.74599E-03	104.435	
1.74605E-03	104.108	
1.74610E-03	103.918	
1.74621E-03	103.468	
1.74632E-03	103.019	
1.74644E-03	102.571	
1.74650E-03	102.313	
1.74659E-03	102.044	
1.74673E-03	101.572	
1.74689E-03	101.1	
1.74706E-03	100.55	
1.74716E-03	100.236	
1.74720E-03	100.11	
1.74736E-03	99.7169	
1.74756E-03	99.2256	
1.74776E-03	98.7348	
1.74796E-03	98.2443	
1.74800E-03	98.1463	
1.74816E-03	97.8353	
1.74836E-03	97.4468	
1.74865E-03	96.8839	
1.74892E-03	96.3603	
1.74904E-03	96.1277	
1.74919E-03	95.895	
1.74946E-03	95.4764	
1.74964E-03	95.1975	
1.75000E-03	94.6399	
1.75032E-03	94.1445	
1.75036E-03	94.0941	
1.75072E-03	93.6405	
1.75108E-03	93.1872	
1.75157E-03	92.5728	
1.75191E-03	92.141	
1.75195E-03	92.0995	
1.75246E-03	91.583	
1.75298E-03	91.0666	
1.75349E-03	90.5505	
1.75400E-03	90.0344	
1.75476E-03	89.2659	
1.75477E-03	89.2616	
1.75554E-03	88.6303	
1.75641E-03	87.9155	
1.75728E-03	87.2008	
1.75786E-03	86.7244	
1.75815E-03	86.5246	
1.75902E-03	85.9253	
1.76033E-03	85.0265	
1.76163E-03	84.1279	
1.76250E-03	83.5289	
1.76328E-03	83.0704	
1.76482E-03	82.1536	
1.76637E-03	81.2368	
1.76715E-03	80.7785	
1.76869E-03	79.9755	
1.77063E-03	78.972	
1.77333E-03	77.567	
1.77353E-03	77.4783	
1.77643E-03	76.1479	
1.77966E-03	74.6667	
1.78289E-03	73.3659	
1.78612E-03	72.0651	
1.78935E-03	70.7645	
1.79097E-03	70.197	
1.79581E-03	68.4946	
1.79904E-03	67.3597	
1.80066E-03	66.8617	
1.80551E-03	65.368	
1.80874E-03	64.3722	
1.81035E-03	63.8743	
1.81520E-03	62.5474	
1.82166E-03	60.7782	
1.82812E-03	59.2087	
1.83458E-03	57.6394	
1.84104E-03	56.2394	
1.84750E-03	54.8395	
1.85720E-03	52.9728	
1.86366E-03	51.7284	
1.86689E-03	51.174	
1.87658E-03	49.5106	
1.87981E-03	48.9562	
1.88627E-03	47.9528	
1.89273E-03	46.9494	
1.90566E-03	45.1416	
1.91212E-03	44.2377	
1.91858E-03	43.4207	
1.93150E-03	41.7867	
1.94442E-03	40.33	
1.95304E-03	39.3589	
1.95735E-03	38.9238	
1.96596E-03	38.0536	
1.97457E-03	37.1834	
1.98319E-03	36.3818	
1.99181E-03	35.5802	
2.00042E-03	34.8455	
2.01765E-03	33.3761	
2.03488E-03	32.0629	
2.04349E-03	31.4063	
2.05211E-03	30.8039	
2.06934E-03	29.5992	
2.08657E-03	28.5055	
2.09518E-03	27.9586	
2.10380E-03	27.459	
2.12103E-03	26.4599	
2.12965E-03	25.9603	
2.13826E-03	25.5079	
2.15549E-03	24.6029	
2.16410E-03	24.1505	
2.17272E-03	23.7366	
2.19857E-03	22.4948	
2.22441E-03	21.3476	
2.23302E-03	20.9652	
2.25025E-03	20.2562	
2.27610E-03	19.1926	
2.29333E-03	18.5361	
2.31056E-03	17.8797	
2.32779E-03	17.2232	
2.34502E-03	16.6067	
2.36156E-03	16.0149	
2.37810E-03	15.4231	
2.39671E-03	14.7574	
2.41394E-03	14.1498	
2.43117E-03	13.5422	
2.44840E-03	12.9347	
2.46563E-03	12.3271	
2.47855E-03	11.8715	
2.49148E-03	11.3926	
2.50440E-03	10.9137	
2.51732E-03	10.4349	
2.52593E-03	10.0963	
2.53455E-03	9.75771	
2.54317E-03	9.41913	
2.55178E-03	9.05949	
2.56040E-03	8.69986	
2.56470E-03	8.52006	
2.56901E-03	8.32936	
2.57762E-03	7.94799	
2.58193E-03	7.75731	
2.58624E-03	7.55491	
2.59485E-03	7.15014	
2.59916E-03	6.94777	
2.60132E-03	6.84018	
2.60778E-03	6.51744	
2.61208E-03	6.3023	
2.61424E-03	6.18859	
2.62070E-03	5.8475	
2.62501E-03	5.62013	
2.62716E-03	5.49965	
2.63362E-03	5.13826	
2.63793E-03	4.89735	
2.64224E-03	4.64314	
2.64654E-03	4.38895	
2.64870E-03	4.26187	
2.65085E-03	4.12881	
2.65516E-03	3.86273	
2.65947E-03	3.59669	
2.66377E-03	3.31973	
2.66808E-03	3.04282	
2.67024E-03	2.90439	
2.67239E-03	2.76255	
2.67670E-03	2.47893	
2.68100E-03	2.19538	
2.68424E-03	1.98278	
2.68747E-03	1.77023	
2.68962E-03	1.62858	
2.69070E-03	1.55971	
2.69393E-03	1.3532	
2.69447E-03	1.31879	
2.69716E-03	1.15194	
2.69770E-03	1.11858	
2.70039E-03	0.958254	
2.70254E-03	0.83525	
2.70362E-03	0.776271	
2.70427E-03	0.740906	
2.70610E-03	0.645284	
2.70685E-03	0.607984	
2.70771E-03	0.565388	
2.70900E-03	0.505139	
2.70960E-03	0.478952	
2.70997E-03	0.462304	
2.71102E-03	0.418366	
2.71199E-03	0.380243	
2.71234E-03	0.367385	
2.71296E-03	0.344667	
2.71369E-03	0.319766	
2.71442E-03	0.296497	
2.71514E-03	0.274976	
2.71525E-03	0.272062	
2.71587E-03	0.255337	
2.71635E-03	0.243326	
2.71684E-03	0.232216	
2.71732E-03	0.222041	
2.71740E-03	0.220508	
2.71781E-03	0.212857	
2.71826E-03	0.205112	
2.71870E-03	0.198675	
2.71913E-03	0.193093	
2.71956E-03	0.188398	
2.71999E-03	0.184641	
2.72042E-03	0.181832	
2.72085E-03	0.180005	
2.72128E-03	0.179193	
2.72150E-03	0.179178	
2.72171E-03	0.17955	
2.72190E-03	0.179887	
2.72230E-03	0.181578	
2.72271E-03	0.184271	
2.72311E-03	0.187999	
2.72351E-03	0.192796	
2.72386E-03	0.197909	
2.72392E-03	0.1987	
2.72432E-03	0.205767	
2.72473E-03	0.214011	
2.72513E-03	0.223472	
2.72553E-03	0.234189	
2.72599E-03	0.247907	
2.72602E-03	0.248806	
2.72637E-03	0.260526	
2.72675E-03	0.274356	
2.72712E-03	0.289433	
2.72750E-03	0.305796	
2.72788E-03	0.323483	
2.72817E-03	0.338455	
2.72825E-03	0.342545	
2.72863E-03	0.363041	
2.72914E-03	0.39319	
2.72963E-03	0.424326	
2.73011E-03	0.458069	
2.73033E-03	0.474272	
2.73060E-03	0.494552	
2.73108E-03	0.533879	
2.73156E-03	0.576148	
2.73205E-03	0.621477	
2.73248E-03	0.664603	
2.73253E-03	0.669999	
2.73302E-03	0.721889	
2.73350E-03	0.777237	
2.73399E-03	0.836186	
2.73455E-03	0.909715	
2.73463E-03	0.920985	
2.73512E-03	0.988666	
2.73568E-03	1.07325	
2.73625E-03	1.16374	
2.73679E-03	1.25583	
2.73681E-03	1.26044	
2.73738E-03	1.36372	
2.73794E-03	1.47384	
2.73840E-03	1.56881	
2.73851E-03	1.59117	
2.73908E-03	1.71611	
2.73964E-03	1.849	
2.74002E-03	1.94331	
2.74023E-03	1.99723	
2.74088E-03	2.17003	
2.74153E-03	2.35506	
2.74163E-03	2.38805	
2.74217E-03	2.55311	
2.74282E-03	2.76493	
2.74325E-03	2.91587	
2.74346E-03	2.99138	
2.74411E-03	3.2334	
2.74476E-03	3.4919	
2.74486E-03	3.5379	
2.74540E-03	3.76801	
2.74605E-03	4.06277	
2.74648E-03	4.2725	
2.74669E-03	4.37742	
2.74739E-03	4.74226	
2.74809E-03	5.13418	
2.74812E-03	5.14926	
2.74885E-03	5.58722	
2.74957E-03	6.05829	
2.74971E-03	6.15212	
2.75030E-03	6.56516	
2.75103E-03	7.1147	
2.75133E-03	7.34974	
2.75178E-03	7.71553	
2.75252E-03	8.36343	
2.75294E-03	8.75835	
2.75326E-03	9.06226	
2.75401E-03	9.8162	
2.75434E-03	10.1817	
2.75475E-03	10.63	
2.75552E-03	11.5484	
2.75574E-03	11.8247	
2.75630E-03	12.5435	
2.75708E-03	13.6219	
2.75714E-03	13.7194	
2.75785E-03	14.7915	
2.75819E-03	15.3469	
2.75863E-03	16.0611	
2.75932E-03	17.2821	
2.75940E-03	17.4462	
2.75996E-03	18.5133	
2.76061E-03	19.8345	
2.76069E-03	20.0237	
2.76125E-03	21.2536	
2.76190E-03	22.7782	
2.76199E-03	22.9967	
2.76255E-03	24.4177	
2.76285E-03	25.2409	
2.76319E-03	26.1819	
2.76371E-03	27.7018	
2.76384E-03	28.0818	
2.76448E-03	30.1296	
2.76457E-03	30.4241	
2.76513E-03	32.3387	
2.76543E-03	33.4516	
2.76578E-03	34.7238	
2.76629E-03	36.7858	
2.76642E-03	37.3015	
2.76707E-03	40.0899	
2.76715E-03	40.4924	
2.76772E-03	43.1095	
2.76802E-03	44.6368	
2.76836E-03	46.3827	
2.76888E-03	49.2242	
2.76901E-03	49.9348	
2.76965E-03	53.7938	
2.76974E-03	54.3534	
2.77030E-03	57.9914	
2.77060E-03	60.1242	
2.77095E-03	62.5624	
2.77146E-03	66.5493	
2.77159E-03	67.5463	
2.77224E-03	72.9872	
2.77232E-03	73.7801	
2.77288E-03	78.9351	
2.77319E-03	81.9727	
2.77353E-03	85.4451	
2.77405E-03	91.1527	
2.77418E-03	92.58	
2.77469E-03	98.8441	
2.77482E-03	100.41	
2.77534E-03	107.294	
2.77547E-03	109.015	
2.77599E-03	116.59	
2.77611E-03	118.484	
2.77663E-03	126.788	
2.77670E-03	127.826	
2.77728E-03	138.03	
2.77786E-03	149.186	
2.77792E-03	150.541	
2.77844E-03	161.391	
2.77857E-03	164.361	
2.77902E-03	174.757	
2.77922E-03	179.638	
2.77960E-03	189.401	
2.77986E-03	196.535	
2.78019E-03	205.454	
2.78051E-03	215.231	
2.78077E-03	223.054	
2.78115E-03	235.919	
2.78135E-03	242.352	
2.78180E-03	258.8	
2.78193E-03	263.501	
2.78245E-03	284.087	
2.78251E-03	286.661	
2.78309E-03	311.992	
2.78367E-03	339.644	
2.78374E-03	342.989	
2.78426E-03	369.749	
2.78439E-03	377.006	
2.78484E-03	402.408	
2.78503E-03	414.162	
2.78542E-03	437.674	
2.78589E-03	468.518	
2.78600E-03	475.528	
2.78658E-03	515.86	
2.78684E-03	534.926	
2.78736E-03	573.06	
2.78852E-03	663.994	
2.78904E-03	704.655	
2.78981E-03	765.64	
2.78990E-03	771.982	
2.79046E-03	813.196	
2.79054E-03	818.938	
2.79110E-03	856.254	
2.79119E-03	861.162	
2.79162E-03	885.692	
2.79175E-03	893.05	
2.79205E-03	907.164	
2.79220E-03	914.219	
2.79248E-03	924.598	
2.79268E-03	931.78	
2.79298E-03	940.059	
2.79309E-03	942.855	
2.79346E-03	949.283	
2.79352E-03	950.243	
2.79392E-03	952.796	
2.79399E-03	953.245	
2.79438E-03	950.837	
2.79459E-03	949.528	
2.79502E-03	941.089	
2.79519E-03	937.959	
2.79567E-03	922.843	
2.79580E-03	918.81	
2.79636E-03	895.568	
2.79645E-03	891.991	
2.79709E-03	859.845	
2.79714E-03	857.399	
2.79813E-03	801.137	
2.79946E-03	720.364	
2.80032E-03	668.259	
2.80058E-03	652.629	
2.80097E-03	630.606	
2.80144E-03	603.693	
2.80162E-03	594.551	
2.80226E-03	560.276	
2.80230E-03	557.992	
2.80291E-03	528.498	
2.80317E-03	515.859	
2.80355E-03	498.531	
2.80403E-03	477.356	
2.80420E-03	470.359	
2.80485E-03	444.122	
2.80489E-03	442.374	
2.80549E-03	420.203	
2.80575E-03	410.702	
2.80614E-03	397.822	
2.80661E-03	382.082	
2.80678E-03	376.912	
2.80743E-03	357.528	
2.80747E-03	356.236	
2.80808E-03	339.894	
2.80833E-03	332.892	
2.80872E-03	323.394	
2.80920E-03	311.787	
2.80937E-03	307.966	
2.81001E-03	293.638	
2.81006E-03	292.683	
2.81066E-03	280.557	
2.81092E-03	275.361	
2.81131E-03	268.279	
2.81178E-03	259.625	
2.81195E-03	256.76	
2.81264E-03	245.301	
2.81281E-03	242.688	
2.81350E-03	232.235	
2.81368E-03	229.846	
2.81437E-03	220.291	
2.81454E-03	218.102	
2.81523E-03	209.349	
2.81540E-03	207.339	
2.81609E-03	199.303	
2.81626E-03	197.491	
2.81712E-03	188.432	
2.81738E-03	185.714	
2.81798E-03	180.092	
2.81867E-03	173.667	
2.81884E-03	172.236	
2.81971E-03	165.083	
2.81996E-03	162.937	
2.82057E-03	158.459	
2.82126E-03	153.341	
2.82143E-03	152.192	
2.82229E-03	146.447	
2.82255E-03	144.723	
2.82315E-03	141.097	
2.82384E-03	136.954	
2.82444E-03	133.678	
2.82518E-03	129.7	
2.82574E-03	126.956	
2.82660E-03	122.733	
2.82694E-03	121.209	
2.82802E-03	116.445	
2.82815E-03	115.924	
2.82933E-03	111.157	
2.82936E-03	111.078	
2.83056E-03	106.681	
2.83101E-03	105.032	
2.83192E-03	102.072	
2.83269E-03	99.5346	
2.83328E-03	97.8186	
2.83437E-03	94.5775	
2.83463E-03	93.8892	
2.83599E-03	90.276	
2.83618E-03	89.7599	
2.83735E-03	86.9815	
2.83812E-03	85.1294	
2.83887E-03	83.5063	
2.84006E-03	80.956	
2.84049E-03	80.1158	
2.84200E-03	77.1756	
2.84211E-03	76.9855	
2.84372E-03	74.1335	
2.84404E-03	73.5631	
2.84534E-03	71.5	
2.84620E-03	70.1246	
2.84695E-03	69.0346	
2.84835E-03	67.0103	
2.84857E-03	66.7334	
2.85018E-03	64.6568	
2.85158E-03	62.8572	
2.85180E-03	62.6151	
2.85395E-03	60.1946	
2.85481E-03	59.2265	
2.85610E-03	57.9473	
2.85804E-03	56.0287	
2.85826E-03	55.8396	
2.86041E-03	53.9493	
2.86127E-03	53.1932	
2.86257E-03	52.1813	
2.86450E-03	50.6635	
2.86472E-03	50.5122	
2.86687E-03	48.9992	
2.86773E-03	48.394	
2.86903E-03	47.5753	
2.87097E-03	46.3473	
2.87118E-03	46.2256	
2.87334E-03	45.0084	
2.87527E-03	43.9131	
2.87657E-03	43.2679	
2.87958E-03	41.7626	
2.87980E-03	41.6669	
2.88303E-03	40.2323	
2.88389E-03	39.8497	
2.88626E-03	38.9133	
2.88863E-03	37.9769	
2.88949E-03	37.6755	
2.89272E-03	36.5455	
2.89380E-03	36.1689	
2.89595E-03	35.4921	
2.89853E-03	34.6802	
2.89929E-03	34.471	
2.90166E-03	33.8139	
2.90403E-03	33.1568	
2.90500E-03	32.888	
2.90640E-03	32.5451	
2.90887E-03	31.9386	
2.91081E-03	31.4639	
2.91146E-03	31.3222	
2.91275E-03	31.0388	
2.91458E-03	30.6373	
2.91641E-03	30.2359	
2.91778E-03	29.9688	
2.91916E-03	29.7018	
2.92051E-03	29.4388	
2.92182E-03	29.1837	
2.92270E-03	29.0137	
2.92357E-03	28.8438	
2.92445E-03	28.694	
2.92532E-03	28.5443	
2.92598E-03	28.4321	
2.92663E-03	28.32	
2.92732E-03	28.2022	
2.92783E-03	28.1161	
2.92833E-03	28.03	
2.92884E-03	27.9441	
2.92909E-03	27.9011	
2.92934E-03	27.8648	
2.92985E-03	27.7921	
2.93023E-03	27.7377	
2.93060E-03	27.6834	
2.93098E-03	27.6293	
2.93128E-03	27.5872	
2.93161E-03	27.5393	
2.93195E-03	27.4915	
2.93229E-03	27.4438	
2.93262E-03	27.3963	
2.93288E-03	27.3609	
2.93313E-03	27.3256	
2.93338E-03	27.2904	
2.93363E-03	27.2554	
2.93380E-03	27.2323	
2.93390E-03	27.2242	
2.93410E-03	27.2084	
2.93431E-03	27.1927	
2.93451E-03	27.1772	
2.93471E-03	27.1619	
2.93491E-03	27.147	
2.93511E-03	27.1324	
2.93527E-03	27.1217	
2.93542E-03	27.1113	
2.93557E-03	27.1012	
2.93572E-03	27.0914	
2.93587E-03	27.0821	
2.93598E-03	27.0755	
2.93609E-03	27.0696	
2.93610E-03	27.0704	
2.93621E-03	27.0818	
2.93633E-03	27.0938	
2.93644E-03	27.1063	
2.93651E-03	27.1151	
2.93659E-03	27.1244	
2.93666E-03	27.1328	
2.93674E-03	27.144	
2.93682E-03	27.1561	
2.93687E-03	27.1648	
2.93690E-03	27.1686	
2.93693E-03	27.184	
2.93698E-03	27.2112	
2.93704E-03	27.2391	
2.93709E-03	27.2679	
2.93715E-03	27.2977	
2.93720E-03	27.3285	
2.93724E-03	27.3525	
2.93725E-03	27.3569	
2.93728E-03	27.3925	
2.93733E-03	27.4367	
2.93737E-03	27.4819	
2.93741E-03	27.5282	
2.93745E-03	27.5756	
2.93749E-03	27.6206	
2.93752E-03	27.693	
2.93757E-03	27.7751	
2.93761E-03	27.8591	
2.93765E-03	27.945	
2.93769E-03	28.0331	
2.93772E-03	28.0965	
2.93773E-03	28.1339	
2.93778E-03	28.261	
2.93782E-03	28.3911	
2.93784E-03	28.4577	
2.93786E-03	28.5442	
2.93790E-03	28.7205	
2.93794E-03	28.9006	
2.93799E-03	29.0848	
2.93801E-03	29.1792	
2.93803E-03	29.3003	
2.93807E-03	29.5473	
2.93811E-03	29.7996	
2.93813E-03	29.9285	
2.93816E-03	30.087	
2.93819E-03	30.3776	
2.93823E-03	30.6403	
2.93826E-03	30.9073	
2.93829E-03	31.2375	
2.93833E-03	31.5725	
2.93836E-03	31.9128	
2.93839E-03	32.172	
2.93840E-03	32.2729	
2.93843E-03	32.682	
2.93846E-03	33.0971	
2.93847E-03	33.2025	
2.93850E-03	33.5584	
2.93853E-03	34.0393	
2.93855E-03	34.4063	
2.93858E-03	34.8177	
2.93863E-03	35.6571	
2.93864E-03	35.7998	
2.93868E-03	36.5946	
2.93872E-03	37.4045	
2.93873E-03	37.5392	
2.93877E-03	38.4978	
2.93881E-03	39.2397	
2.93882E-03	39.4954	
2.93886E-03	40.5851	
2.93889E-03	41.3224	
2.93891E-03	41.7267	
2.93895E-03	42.9558	
2.93898E-03	43.6699	
2.93901E-03	44.7069	
2.93906E-03	46.2899	
2.93907E-03	46.5756	
2.93913E-03	48.6087	
2.93914E-03	49.1992	
2.93919E-03	50.7879	
2.93923E-03	52.4718	
2.93925E-03	53.3742	
2.93932E-03	56.1217	
2.93938E-03	59.0879	
2.93941E-03	60.0894	
2.93945E-03	62.2324	
2.93954E-03	66.575	
2.93964E-03	72.0598	
2.93967E-03	73.9102	
2.93974E-03	77.8168	
2.93988E-03	85.8139	
2.93993E-03	88.9706	
2.94015E-03	101.395	
2.94028E-03	108.878	
2.94031E-03	110.45	
2.94039E-03	114.273	
2.94044E-03	116.761	
2.94048E-03	118.293	
2.94054E-03	120.864	
2.94056E-03	121.581	
2.94063E-03	123.995	
2.94065E-03	124.668	
2.94073E-03	126.996	
2.94074E-03	127.105	
2.94083E-03	128.859	
2.94084E-03	129.04	
2.94092E-03	129.851	
2.94094E-03	130.044	
2.94099E-03	130.181	
2.94100E-03	130.164	
2.94108E-03	129.788	
2.94109E-03	129.722	
2.94117E-03	128.624	
2.94120E-03	128.264	
2.94125E-03	127.062	
2.94129E-03	126.204	
2.94133E-03	125.055	
2.94138E-03	123.326	
2.94141E-03	122.377	
2.94148E-03	119.655	
2.94151E-03	118.256	
2.94158E-03	115.367	
2.94160E-03	114.094	
2.94170E-03	109.535	
2.94182E-03	102.451	
2.94184E-03	101.267	
2.94202E-03	90.9227	
2.94224E-03	78.254	
2.94235E-03	71.5876	
2.94236E-03	70.9083	
2.94245E-03	66.1577	
2.94249E-03	64.4525	
2.94254E-03	62.0525	
