E(MeV)	pendfb7/Ce142:1	
5.24043E-03	1.93435	
5.29511E-03	1.92316	
5.33093E-03	1.91583	
5.36674E-03	1.9085	
5.41150E-03	1.89934	
5.43836E-03	1.89384	
5.45832E-03	1.88847	
5.47827E-03	1.88309	
5.49823E-03	1.87771	
5.51319E-03	1.87368	
5.52317E-03	1.87099	
5.52816E-03	1.86964	
5.53814E-03	1.86695	
5.54562E-03	1.86494	
5.55310E-03	1.86292	
5.55871E-03	1.86141	
5.56433E-03	1.8599	
5.56963E-03	1.85847	
5.57430E-03	1.85721	
5.57898E-03	1.85595	
5.58210E-03	1.85512	
5.58522E-03	1.85428	
5.58833E-03	1.85344	
5.59067E-03	1.85281	
5.59301E-03	1.85218	
5.59557E-03	1.8515	
5.59749E-03	1.85098	
5.59941E-03	1.85047	
5.60133E-03	1.84995	
5.60325E-03	1.84944	
5.60456E-03	1.84909	
5.60588E-03	1.84874	
5.60719E-03	1.84839	
5.60850E-03	1.84804	
5.60981E-03	1.84769	
5.61112E-03	1.84734	
5.61211E-03	1.84708	
5.61309E-03	1.84682	
5.61375E-03	1.84665	
5.61416E-03	1.84653	
5.61497E-03	1.84631	
5.61578E-03	1.84609	
5.61660E-03	1.84586	
5.61741E-03	1.84564	
5.61823E-03	1.84542	
5.61904E-03	1.8452	
5.61985E-03	1.84498	
5.62055E-03	1.84479	
5.62113E-03	1.84464	
5.62170E-03	1.84449	
5.62228E-03	1.84433	
5.62286E-03	1.84418	
5.62344E-03	1.84403	
5.62401E-03	1.84388	
5.62459E-03	1.84374	
5.62508E-03	1.84362	
5.62548E-03	1.84352	
5.62588E-03	1.84342	
5.62628E-03	1.84332	
5.62668E-03	1.84323	
5.62707E-03	1.84314	
5.62747E-03	1.84304	
5.62787E-03	1.84296	
5.62823E-03	1.84288	
5.62854E-03	1.84281	
5.62885E-03	1.84275	
5.62917E-03	1.84269	
5.62948E-03	1.84263	
5.62979E-03	1.84258	
5.63010E-03	1.84252	
5.63042E-03	1.84248	
5.63069E-03	1.84244	
5.63092E-03	1.84241	
5.63116E-03	1.84238	
5.63139E-03	1.84236	
5.63162E-03	1.84234	
5.63186E-03	1.84233	
5.63209E-03	1.84232	
5.63232E-03	1.84232	
5.63254E-03	1.84233	
5.63274E-03	1.84235	
5.63288E-03	1.84237	
5.63299E-03	1.84238	
5.63303E-03	1.84247	
5.63318E-03	1.84277	
5.63328E-03	1.84298	
5.63338E-03	1.84319	
5.63348E-03	1.84342	
5.63358E-03	1.84365	
5.63365E-03	1.84383	
5.63372E-03	1.84402	
5.63380E-03	1.84422	
5.63387E-03	1.84443	
5.63395E-03	1.84466	
5.63402E-03	1.8449	
5.63408E-03	1.84509	
5.63413E-03	1.8453	
5.63419E-03	1.84552	
5.63424E-03	1.84575	
5.63430E-03	1.84601	
5.63435E-03	1.84628	
5.63441E-03	1.84658	
5.63447E-03	1.8469	
5.63452E-03	1.84725	
5.63458E-03	1.84763	
5.63462E-03	1.84791	
5.63465E-03	1.8482	
5.63469E-03	1.84851	
5.63470E-03	1.8486	
5.63473E-03	1.84916	
5.63476E-03	1.84992	
5.63480E-03	1.85072	
5.63484E-03	1.85153	
5.63488E-03	1.85238	
5.63491E-03	1.85326	
5.63495E-03	1.85417	
5.63499E-03	1.85511	
5.63503E-03	1.85609	
5.63506E-03	1.85711	
5.63510E-03	1.85818	
5.63514E-03	1.85929	
5.63517E-03	1.86046	
5.63521E-03	1.86167	
5.63526E-03	1.86316	
5.63530E-03	1.86463	
5.63534E-03	1.86729	
5.63539E-03	1.8699	
5.63543E-03	1.87261	
5.63547E-03	1.87544	
5.63552E-03	1.87839	
5.63556E-03	1.88147	
5.63560E-03	1.88469	
5.63565E-03	1.88806	
5.63567E-03	1.89041	
5.63569E-03	1.89205	
5.63573E-03	1.89712	
5.63577E-03	1.90238	
5.63582E-03	1.90783	
5.63586E-03	1.9135	
5.63590E-03	1.91938	
5.63595E-03	1.92551	
5.63599E-03	1.93189	
5.63603E-03	1.93854	
5.63605E-03	1.94126	
5.63608E-03	1.94648	
5.63612E-03	1.95539	
5.63616E-03	1.96348	
5.63621E-03	1.97388	
5.63625E-03	1.98471	
5.63626E-03	1.98658	
5.63630E-03	1.99749	
5.63635E-03	2.01104	
5.63640E-03	2.02509	
5.63644E-03	2.03966	
5.63647E-03	2.0489	
5.63649E-03	2.05567	
5.63654E-03	2.07364	
5.63658E-03	2.09222	
5.63663E-03	2.11144	
5.63668E-03	2.13131	
5.63673E-03	2.15449	
5.63677E-03	2.17854	
5.63682E-03	2.20333	
5.63689E-03	2.24196	
5.63695E-03	2.2794	
5.63701E-03	2.31815	
5.63707E-03	2.35826	
5.63708E-03	2.36657	
5.63713E-03	2.40306	
5.63719E-03	2.45013	
5.63727E-03	2.5152	
5.63734E-03	2.58858	
5.63742E-03	2.66502	
5.63746E-03	2.70051	
5.63748E-03	2.72602	
5.63755E-03	2.80166	
5.63764E-03	2.90069	
5.63765E-03	2.9131	
5.63772E-03	3.00892	
5.63781E-03	3.12122	
5.63784E-03	3.15636	
5.63793E-03	3.28215	
5.63803E-03	3.42701	
5.63817E-03	3.65602	
5.63826E-03	3.79071	
5.63836E-03	3.96465	
5.63875E-03	4.61855	
5.63882E-03	4.73934	
5.63900E-03	5.02375	
5.63903E-03	5.07177	
5.63916E-03	5.25189	
5.63924E-03	5.36533	
5.63929E-03	5.41737	
5.63939E-03	5.53928	
5.63942E-03	5.57319	
5.63951E-03	5.65288	
5.63960E-03	5.73239	
5.63964E-03	5.76161	
5.63977E-03	5.83612	
5.63978E-03	5.83801	
5.63989E-03	5.87187	
5.63996E-03	5.88293	
5.64000E-03	5.88615	
5.64012E-03	5.86951	
5.64018E-03	5.85445	
5.64023E-03	5.83388	
5.64034E-03	5.77708	
5.64035E-03	5.7702	
5.64048E-03	5.66454	
5.64049E-03	5.65525	
5.64060E-03	5.54479	
5.64064E-03	5.5047	
5.64071E-03	5.41613	
5.64084E-03	5.25425	
5.64100E-03	5.02267	
5.64106E-03	4.92571	
5.64118E-03	4.73808	
5.64149E-03	4.21105	
5.64169E-03	3.87752	
5.64181E-03	3.68809	
5.64183E-03	3.64654	
5.64197E-03	3.4278	
5.64202E-03	3.36493	
5.64210E-03	3.24519	
5.64219E-03	3.11456	
5.64224E-03	3.05818	
5.64229E-03	2.99219	
5.64238E-03	2.87732	
5.64246E-03	2.79109	
5.64248E-03	2.76828	
5.64256E-03	2.68581	
5.64264E-03	2.60615	
5.64266E-03	2.58248	
5.64271E-03	2.53334	
5.64279E-03	2.46507	
5.64283E-03	2.43662	
5.64285E-03	2.41721	
5.64291E-03	2.37299	
5.64297E-03	2.33019	
5.64299E-03	2.31335	
5.64303E-03	2.29083	
5.64309E-03	2.2542	
5.64315E-03	2.21565	
5.64316E-03	2.21074	
5.64322E-03	2.1806	
5.64329E-03	2.14757	
5.64333E-03	2.12635	
5.64338E-03	2.10575	
5.64342E-03	2.08805	
5.64347E-03	2.07137	
5.64351E-03	2.05523	
5.64356E-03	2.03961	
5.64360E-03	2.02448	
5.64363E-03	2.01406	
5.64365E-03	2.01052	
5.64369E-03	1.9987	
5.64374E-03	1.98732	
5.64378E-03	1.97634	
5.64383E-03	1.96575	
5.64387E-03	1.95633	
5.64391E-03	1.94721	
5.64395E-03	1.94005	
5.64399E-03	1.93316	
5.64403E-03	1.92651	
5.64407E-03	1.9201	
5.64411E-03	1.91392	
5.64416E-03	1.90794	
5.64418E-03	1.90408	
5.64420E-03	1.90261	
5.64424E-03	1.89838	
5.64428E-03	1.89433	
5.64432E-03	1.89044	
5.64436E-03	1.88671	
5.64440E-03	1.88311	
5.64444E-03	1.87966	
5.64449E-03	1.87633	
5.64453E-03	1.87312	
5.64457E-03	1.87003	
5.64460E-03	1.86803	
5.64461E-03	1.86737	
5.64465E-03	1.86548	
5.64469E-03	1.86369	
5.64474E-03	1.8617	
5.64477E-03	1.86034	
5.64481E-03	1.85904	
5.64484E-03	1.85778	
5.64488E-03	1.85656	
5.64491E-03	1.85539	
5.64495E-03	1.85425	
5.64498E-03	1.85315	
5.64501E-03	1.85209	
5.64505E-03	1.85106	
5.64508E-03	1.85005	
5.64512E-03	1.84908	
5.64515E-03	1.84833	
5.64517E-03	1.848	
5.64522E-03	1.84737	
5.64527E-03	1.84678	
5.64532E-03	1.84623	
5.64537E-03	1.84573	
5.64543E-03	1.84526	
5.64548E-03	1.84481	
5.64553E-03	1.8444	
5.64558E-03	1.84401	
5.64563E-03	1.84365	
5.64568E-03	1.8433	
5.64574E-03	1.84297	
5.64579E-03	1.84266	
5.64585E-03	1.8423	
5.64592E-03	1.84194	
5.64598E-03	1.84159	
5.64605E-03	1.84126	
5.64612E-03	1.84094	
5.64618E-03	1.84063	
5.64625E-03	1.84033	
5.64634E-03	1.83994	
5.64643E-03	1.83957	
5.64652E-03	1.83921	
5.64661E-03	1.83885	
5.64668E-03	1.83856	
5.64670E-03	1.83854	
5.64683E-03	1.83841	
5.64697E-03	1.83828	
5.64710E-03	1.83816	
5.64723E-03	1.83805	
5.64740E-03	1.83791	
5.64756E-03	1.83779	
5.64778E-03	1.83763	
5.64800E-03	1.83747	
5.64822E-03	1.83732	
5.64844E-03	1.83718	
5.64866E-03	1.83704	
5.64888E-03	1.83691	
5.64913E-03	1.83676	
5.64940E-03	1.8366	
5.64968E-03	1.83644	
5.64995E-03	1.83629	
5.65023E-03	1.83614	
5.65050E-03	1.83599	
5.65078E-03	1.83584	
5.65119E-03	1.83563	
5.65158E-03	1.83543	
5.65196E-03	1.83524	
5.65235E-03	1.83505	
5.65273E-03	1.83486	
5.65311E-03	1.83467	
5.65350E-03	1.83449	
5.65388E-03	1.83431	
5.65427E-03	1.83413	
5.65479E-03	1.83388	
5.65532E-03	1.83364	
5.65584E-03	1.8334	
5.65636E-03	1.83316	
5.65689E-03	1.83292	
5.65741E-03	1.83268	
5.65793E-03	1.83244	
5.65846E-03	1.83221	
5.65915E-03	1.83189	
5.65985E-03	1.83158	
5.66054E-03	1.83128	
5.66124E-03	1.83097	
5.66193E-03	1.83066	
5.66262E-03	1.83035	
5.66367E-03	1.82989	
5.66464E-03	1.82947	
5.66558E-03	1.82905	
5.66651E-03	1.82864	
5.66776E-03	1.8281	
5.66901E-03	1.82755	
5.67026E-03	1.827	
5.67151E-03	1.82646	
5.67276E-03	1.82591	
5.67401E-03	1.82537	
5.67554E-03	1.82471	
5.67707E-03	1.82404	
5.67860E-03	1.82338	
5.68089E-03	1.82238	
5.68318E-03	1.82139	
5.68547E-03	1.8204	
5.68762E-03	1.81946	
5.69040E-03	1.81826	
5.69318E-03	1.81706	
5.69596E-03	1.81585	
5.69901E-03	1.81453	
5.70234E-03	1.81309	
5.70734E-03	1.81092	
5.71234E-03	1.80876	
5.71734E-03	1.8066	
5.72401E-03	1.80371	
5.72623E-03	1.80275	
5.73457E-03	1.79915	
5.74179E-03	1.79603	
5.74623E-03	1.7941	
5.75512E-03	1.78881	
5.76401E-03	1.78351	
5.77290E-03	1.77822	
5.78179E-03	1.77292	
5.79067E-03	1.76762	
5.79956E-03	1.76233	
5.80845E-03	1.75485	
5.81845E-03	1.74644	
5.82512E-03	1.74083	
5.83178E-03	1.73523	
5.83845E-03	1.72962	
5.84400E-03	1.72495	
5.84512E-03	1.72364	
5.85178E-03	1.7158	
5.85845E-03	1.70795	
5.86345E-03	1.70207	
5.86845E-03	1.69619	
5.87067E-03	1.69358	
5.87345E-03	1.68924	
5.87845E-03	1.68143	
5.88345E-03	1.67362	
5.88845E-03	1.66581	
5.89067E-03	1.66234	
5.89261E-03	1.65833	
5.89678E-03	1.64972	
5.90095E-03	1.64112	
5.90511E-03	1.63252	
5.90845E-03	1.62564	
5.90928E-03	1.62343	
5.91206E-03	1.61604	
5.91483E-03	1.60866	
5.91761E-03	1.60128	
5.91956E-03	1.59611	
5.92039E-03	1.59333	
5.92317E-03	1.58406	
5.92595E-03	1.57479	
5.92872E-03	1.56553	
5.93067E-03	1.55904	
5.93150E-03	1.55555	
5.93421E-03	1.54422	
5.93686E-03	1.53315	
5.93900E-03	1.52421	
5.93951E-03	1.52155	
5.94149E-03	1.51115	
5.94348E-03	1.50074	
5.94570E-03	1.48906	
5.94772E-03	1.4785	
5.94793E-03	1.47711	
5.95016E-03	1.46258	
5.95239E-03	1.44805	
5.95366E-03	1.43975	
5.95388E-03	1.43808	
5.95536E-03	1.4264	
5.95727E-03	1.41138	
5.95897E-03	1.39804	
5.95918E-03	1.396	
5.96046E-03	1.38381	
5.96173E-03	1.37162	
5.96300E-03	1.35943	
5.96428E-03	1.34724	
5.96555E-03	1.33236	
5.96714E-03	1.31377	
5.96820E-03	1.30137	
5.96873E-03	1.29518	
5.96926E-03	1.28779	
5.97033E-03	1.27301	
5.97139E-03	1.25824	
5.97208E-03	1.24865	
5.97245E-03	1.24256	
5.97351E-03	1.2252	
5.97446E-03	1.20957	
5.97531E-03	1.19569	
5.97574E-03	1.18769	
5.97659E-03	1.1717	
5.97744E-03	1.15572	
5.97829E-03	1.13769	
5.97913E-03	1.11968	
5.97956E-03	1.11067	
5.97998E-03	1.10044	
5.98083E-03	1.07998	
5.98168E-03	1.05954	
5.98179E-03	1.05668	
5.98274E-03	1.03092	
5.98317E-03	1.01947	
5.98338E-03	1.01316	
5.98402E-03	0.994217	
5.98465E-03	0.975291	
5.98529E-03	0.954307	
5.98593E-03	0.93334	
5.98614E-03	0.926358	
5.98672E-03	0.904941	
5.98725E-03	0.88549	
5.98762E-03	0.871886	
5.98778E-03	0.865462	
5.98831E-03	0.844067	
5.98868E-03	0.829106	
5.98884E-03	0.822135	
5.98938E-03	0.798922	
5.98975E-03	0.782691	
5.98991E-03	0.775113	
5.99038E-03	0.752405	
5.99081E-03	0.732247	
5.99102E-03	0.721248	
5.99144E-03	0.699281	
5.99187E-03	0.677341	
5.99229E-03	0.653514	
5.99272E-03	0.629721	
5.99282E-03	0.623782	
5.99314E-03	0.604497	
5.99357E-03	0.578826	
5.99378E-03	0.566014	
5.99394E-03	0.555731	
5.99431E-03	0.531781	
5.99450E-03	0.519829	
5.99468E-03	0.507198	
5.99505E-03	0.481988	
5.99521E-03	0.471209	
5.99542E-03	0.456092	
5.99580E-03	0.429702	
5.99593E-03	0.420304	
5.99617E-03	0.402605	
5.99654E-03	0.375159	
5.99676E-03	0.358558	
5.99694E-03	0.345524	
5.99720E-03	0.325544	
5.99747E-03	0.305631	
5.99773E-03	0.285792	
5.99800E-03	0.266036	
5.99824E-03	0.24834	
5.99826E-03	0.246452	
5.99853E-03	0.227684	
5.99863E-03	0.220222	
5.99877E-03	0.211327	
5.99887E-03	0.204256	
5.99898E-03	0.19754	
5.99909E-03	0.190873	
5.99919E-03	0.184642	
5.99930E-03	0.178467	
5.99940E-03	0.17277	
5.99946E-03	0.169953	
5.99962E-03	0.162255	
5.99972E-03	0.157683	
5.99983E-03	0.153622	
5.99985E-03	0.152627	
5.99999E-03	0.148465	
6.00004E-03	0.147127	
6.00009E-03	0.145996	
6.00019E-03	0.144165	
6.00025E-03	0.143419	
6.00030E-03	0.14294	
6.00039E-03	0.142704	
6.00044E-03	0.142951	
6.00048E-03	0.14324	
6.00058E-03	0.144634	
6.00060E-03	0.145112	
6.00066E-03	0.146604	
6.00072E-03	0.148819	
6.00076E-03	0.150202	
6.00079E-03	0.151622	
6.00086E-03	0.155058	
6.00092E-03	0.158719	
6.00098E-03	0.163246	
6.00104E-03	0.168177	
6.00108E-03	0.171594	
6.00110E-03	0.173803	
6.00116E-03	0.180194	
6.00122E-03	0.187357	
6.00123E-03	0.189577	
6.00128E-03	0.195419	
6.00134E-03	0.204411	
6.00137E-03	0.210503	
6.00140E-03	0.214424	
6.00146E-03	0.225569	
6.00152E-03	0.23786	
6.00155E-03	0.246135	
6.00158E-03	0.251453	
6.00164E-03	0.267357	
6.00169E-03	0.280156	
6.00174E-03	0.296001	
6.00179E-03	0.312108	
6.00182E-03	0.32253	
6.00184E-03	0.329534	
6.00189E-03	0.351019	
6.00194E-03	0.370129	
6.00195E-03	0.373345	
6.00199E-03	0.390726	
6.00203E-03	0.412809	
6.00208E-03	0.43542	
6.00214E-03	0.470724	
6.00220E-03	0.506263	
6.00221E-03	0.509508	
6.00225E-03	0.539402	
6.00230E-03	0.573273	
6.00232E-03	0.591429	
6.00235E-03	0.609673	
6.00239E-03	0.648774	
6.00241E-03	0.667392	
6.00244E-03	0.690764	
6.00249E-03	0.73584	
6.00251E-03	0.754616	
6.00254E-03	0.784238	
6.00258E-03	0.836164	
6.00260E-03	0.854737	
6.00264E-03	0.895131	
6.00269E-03	0.962046	
6.00274E-03	1.03449	
6.00279E-03	1.11265	
6.00280E-03	1.12112	
6.00285E-03	1.20606	
6.00290E-03	1.28847	
6.00291E-03	1.29825	
6.00295E-03	1.37687	
6.00299E-03	1.45044	
6.00300E-03	1.47152	
6.00304E-03	1.57294	
6.00307E-03	1.6211	
6.00309E-03	1.68149	
6.00314E-03	1.79764	
6.00315E-03	1.81144	
6.00319E-03	1.92203	
6.00322E-03	2.02534	
6.00324E-03	2.05494	
6.00328E-03	2.19714	
6.00330E-03	2.26456	
6.00333E-03	2.34908	
6.00338E-03	2.53038	
6.00339E-03	2.53946	
6.00344E-03	2.74513	
6.00346E-03	2.82948	
6.00350E-03	2.96698	
6.00354E-03	3.16037	
6.00355E-03	3.20605	
6.00361E-03	3.46371	
6.00362E-03	3.52967	
6.00366E-03	3.74123	
6.00370E-03	3.94001	
6.00372E-03	4.03972	
6.00378E-03	4.36053	
6.00383E-03	4.7054	
6.00386E-03	4.89896	
6.00389E-03	5.07538	
6.00394E-03	5.45374	
6.00395E-03	5.49169	
6.00401E-03	5.98162	
6.00402E-03	6.06978	
6.00407E-03	6.51125	
6.00410E-03	6.74909	
6.00414E-03	7.08279	
6.00418E-03	7.49324	
6.00420E-03	7.69897	
6.00426E-03	8.30687	
6.00433E-03	9.07556	
6.00434E-03	9.20298	
6.00439E-03	9.84145	
6.00442E-03	10.1833	
6.00446E-03	10.6627	
6.00450E-03	11.2483	
6.00452E-03	11.5416	
6.00458E-03	12.4028	
6.00465E-03	13.4843	
6.00466E-03	13.6624	
6.00471E-03	14.5535	
6.00474E-03	15.027	
6.00477E-03	15.6909	
6.00482E-03	16.5038	
6.00486E-03	17.318	
6.00490E-03	18.0868	
6.00494E-03	19.0767	
6.00500E-03	20.3783	
6.00503E-03	20.9709	
6.00508E-03	22.2421	
6.00511E-03	23.0058	
6.00519E-03	24.9113	
6.00520E-03	25.184	
6.00528E-03	27.5086	
6.00529E-03	27.8175	
6.00537E-03	29.9813	
6.00540E-03	30.9632	
6.00545E-03	32.6019	
6.00551E-03	34.331	
6.00554E-03	35.3695	
6.00561E-03	37.948	
6.00566E-03	39.7924	
6.00577E-03	43.6576	
6.00579E-03	44.5263	
6.00592E-03	49.5504	
6.00593E-03	49.7714	
6.00607E-03	55.8299	
6.00614E-03	59.0812	
6.00625E-03	63.7293	
6.00668E-03	83.0721	
6.00678E-03	87.7095	
6.00685E-03	90.69	
6.00695E-03	95.1542	
6.00702E-03	97.9519	
6.00712E-03	102.139	
6.00719E-03	104.678	
6.00729E-03	108.477	
6.00731E-03	109.322	
6.00741E-03	112.694	
6.00744E-03	113.436	
6.00753E-03	116.147	
6.00757E-03	116.989	
6.00765E-03	119.084	
6.00769E-03	119.929	
6.00778E-03	121.609	
6.00782E-03	122.226	
6.00791E-03	123.451	
6.00795E-03	123.837	
6.00800E-03	124.296	
6.00803E-03	124.543	
6.00813E-03	124.932	
6.00814E-03	124.965	
6.00818E-03	124.985	
6.00823E-03	124.82	
6.00831E-03	124.564	
6.00837E-03	123.964	
6.00843E-03	123.432	
6.00850E-03	122.466	
6.00856E-03	121.614	
6.00863E-03	120.304	
6.00869E-03	119.152	
6.00876E-03	117.525	
6.00882E-03	116.095	
6.00888E-03	114.14	
6.00898E-03	111.199	
6.00905E-03	108.929	
6.00915E-03	105.517	
6.00922E-03	103.002	
6.00932E-03	99.2224	
6.00948E-03	93.1117	
6.00958E-03	89.0357	
6.00990E-03	75.7336	
6.01005E-03	69.439	
6.01008E-03	68.4391	
6.01026E-03	61.449	
6.01039E-03	56.4008	
6.01041E-03	55.6876	
6.01052E-03	52.1279	
6.01053E-03	51.7764	
6.01064E-03	48.0898	
6.01067E-03	46.8628	
6.01075E-03	44.5708	
6.01078E-03	43.5899	
6.01086E-03	41.2813	
6.01089E-03	40.5134	
6.01097E-03	38.2094	
6.01099E-03	37.6342	
6.01107E-03	35.7559	
6.01110E-03	34.9523	
6.01116E-03	33.4581	
6.01121E-03	32.4636	
6.01126E-03	31.3126	
6.01131E-03	30.1636	
6.01135E-03	29.3153	
6.01142E-03	28.045	
6.01145E-03	27.4608	
6.01152E-03	26.1003	
6.01154E-03	25.7437	
6.01162E-03	24.5422	
6.01163E-03	24.3202	
6.01169E-03	23.426	
6.01174E-03	22.6956	
6.01176E-03	22.3251	
6.01184E-03	21.2157	
6.01192E-03	20.207	
6.01195E-03	19.8713	
6.01200E-03	19.2607	
6.01205E-03	18.6512	
6.01208E-03	18.3745	
6.01216E-03	17.5457	
6.01224E-03	16.7995	
6.01228E-03	16.4269	
6.01232E-03	16.0934	
6.01240E-03	15.4274	
6.01248E-03	14.8321	
6.01252E-03	14.5349	
6.01256E-03	14.2688	
6.01264E-03	13.7373	
6.01265E-03	13.658	
6.01275E-03	13.0638	
6.01276E-03	13.0243	
6.01285E-03	12.5276	
6.01288E-03	12.3859	
6.01295E-03	12.0357	
6.01300E-03	11.8134	
6.01305E-03	11.5843	
6.01312E-03	11.2987	
6.01315E-03	11.1717	
6.01325E-03	10.7916	
6.01327E-03	10.6903	
6.01335E-03	10.4462	
6.01343E-03	10.158	
6.01345E-03	10.119	
6.01355E-03	9.82696	
6.01360E-03	9.66753	
6.01365E-03	9.55087	
6.01377E-03	9.23559	
6.01388E-03	8.97536	
6.01390E-03	8.93102	
6.01403E-03	8.66537	
6.01410E-03	8.51062	
6.01416E-03	8.41451	
6.01428E-03	8.18417	
6.01433E-03	8.10747	
6.01441E-03	7.97266	
6.01455E-03	7.75387	
6.01458E-03	7.70906	
6.01475E-03	7.47042	
6.01477E-03	7.44062	
6.01492E-03	7.25394	
6.01499E-03	7.16071	
6.01511E-03	7.02858	
6.01522E-03	6.9086	
6.01543E-03	6.69287	
6.01548E-03	6.63899	
6.01564E-03	6.49745	
6.01585E-03	6.30895	
6.01588E-03	6.28541	
6.01607E-03	6.14322	
6.01628E-03	5.98088	
6.01649E-03	5.83929	
6.01668E-03	5.71551	
6.01670E-03	5.69994	
6.01697E-03	5.54426	
6.01707E-03	5.48205	
6.01723E-03	5.40067	
6.01750E-03	5.26517	
6.01760E-03	5.21101	
6.01776E-03	5.14082	
6.01803E-03	5.02392	
6.01813E-03	4.9772	
6.01829E-03	4.91602	
6.01856E-03	4.81413	
6.01867E-03	4.7734	
6.01882E-03	4.7196	
6.01917E-03	4.60312	
6.01920E-03	4.59417	
6.01951E-03	4.50142	
6.01986E-03	4.40104	
6.01999E-03	4.36246	
6.02020E-03	4.31008	
6.02055E-03	4.22502	
6.02079E-03	4.16618	
6.02089E-03	4.14371	
6.02124E-03	4.07073	
6.02158E-03	3.99779	
6.02201E-03	3.91988	
6.02238E-03	3.85176	
6.02243E-03	3.84323	
6.02286E-03	3.77503	
6.02318E-03	3.72392	
6.02328E-03	3.70915	
6.02371E-03	3.65012	
6.02413E-03	3.59112	
6.02424E-03	3.57638	
6.02456E-03	3.53842	
6.02498E-03	3.48784	
6.02530E-03	3.44992	
6.02551E-03	3.42799	
6.02604E-03	3.37319	
6.02636E-03	3.34033	
6.02657E-03	3.32173	
6.02710E-03	3.27524	
6.02763E-03	3.22877	
6.02795E-03	3.20091	
6.02816E-03	3.18524	
6.02869E-03	3.1461	
6.02922E-03	3.10697	
6.02933E-03	3.09915	
6.02986E-03	3.06647	
6.03050E-03	3.02727	
6.03114E-03	2.98809	
6.03140E-03	2.97177	
6.03177E-03	2.95301	
6.03241E-03	2.92086	
6.03336E-03	2.87266	
6.03347E-03	2.86731	
6.03432E-03	2.83158	
6.03517E-03	2.79587	
6.03559E-03	2.77803	
6.03602E-03	2.76295	
6.03687E-03	2.7328	
6.03771E-03	2.70267	
6.03856E-03	2.67778	
6.03941E-03	2.6529	
6.04026E-03	2.62803	
6.04090E-03	2.60939	
6.04111E-03	2.60434	
6.04217E-03	2.57914	
6.04323E-03	2.55394	
6.04408E-03	2.53378	
6.04430E-03	2.52973	
6.04536E-03	2.50946	
6.04642E-03	2.48921	
6.04748E-03	2.46895	
6.04833E-03	2.45275	
6.04854E-03	2.44958	
6.04960E-03	2.43371	
6.05082E-03	2.41548	
6.05204E-03	2.39724	
6.05326E-03	2.37901	
6.05342E-03	2.37663	
6.05448E-03	2.36432	
6.05631E-03	2.34309	
6.05814E-03	2.32186	
6.05936E-03	2.30771	
6.06008E-03	2.30119	
6.06151E-03	2.28814	
6.06366E-03	2.26857	
6.06531E-03	2.2536	
6.06581E-03	2.25006	
6.06796E-03	2.23497	
6.07011E-03	2.21989	
6.07218E-03	2.20534	
6.07422E-03	2.19106	
6.07625E-03	2.18012	
6.07829E-03	2.16918	
6.08032E-03	2.15825	
6.08261E-03	2.14595	
6.08308E-03	2.14395	
6.08588E-03	2.13196	
6.08867E-03	2.11996	
6.09101E-03	2.10997	
6.09147E-03	2.10838	
6.09427E-03	2.09884	
6.09707E-03	2.0893	
6.09986E-03	2.07976	
6.10219E-03	2.07182	
6.10266E-03	2.07061	
6.10546E-03	2.0634	
6.10825E-03	2.05619	
6.11245E-03	2.04538	
6.11665E-03	2.03456	
6.11898E-03	2.02856	
6.12084E-03	2.02507	
6.12504E-03	2.01724	
6.12923E-03	2.00941	
6.13343E-03	2.00158	
6.13762E-03	1.99375	
6.14135E-03	1.9868	
6.14182E-03	1.98617	
6.14602E-03	1.98056	
6.15161E-03	1.97307	
6.15721E-03	1.96558	
6.16280E-03	1.9581	
6.16839E-03	1.95062	
6.16933E-03	1.94937	
6.17492E-03	1.94403	
6.17865E-03	1.94047	
6.18611E-03	1.93335	
6.19357E-03	1.92623	
6.20103E-03	1.91912	
6.20849E-03	1.912	
6.21595E-03	1.907	
6.22341E-03	1.902	
6.23086E-03	1.897	
6.23832E-03	1.89199	
6.24765E-03	1.88574	
6.25324E-03	1.88199	
6.25884E-03	1.87824	
6.26443E-03	1.87449	
6.26816E-03	1.872	
6.26863E-03	1.87177	
6.27282E-03	1.8697	
6.27702E-03	1.86763	
6.27982E-03	1.86625	
6.28261E-03	1.86487	
6.28541E-03	1.86349	
6.28751E-03	1.86246	
6.28961E-03	1.86142	
6.29170E-03	1.86039	
6.29380E-03	1.85936	
6.29520E-03	1.85867	
6.29660E-03	1.85799	
6.29800E-03	1.8573	
6.29916E-03	1.85673	
6.30033E-03	1.85616	
6.30149E-03	1.85559	
6.30266E-03	1.85502	
6.30353E-03	1.85459	
6.30441E-03	1.85417	
6.30528E-03	1.85374	
6.30616E-03	1.85332	
6.30703E-03	1.85289	
6.30790E-03	1.85247	
6.30878E-03	1.85205	
6.30936E-03	1.85177	
6.30994E-03	1.85149	
6.31053E-03	1.85121	
6.31111E-03	1.85094	
6.31169E-03	1.85066	
6.31223E-03	1.85041	
6.31271E-03	1.85018	
6.31320E-03	1.84996	
6.31368E-03	1.84973	
6.31417E-03	1.84951	
6.31465E-03	1.84929	
6.31514E-03	1.84907	
6.31550E-03	1.84891	
6.31587E-03	1.84875	
6.31619E-03	1.84861	
6.31651E-03	1.84847	
6.31684E-03	1.84834	
6.31716E-03	1.8482	
6.31748E-03	1.84807	
6.31781E-03	1.84794	
6.31813E-03	1.84782	
6.31845E-03	1.84769	
