MeV	Eu-nat	
8.15121E-05	128.604	
8.15183E-05	124.011	
8.15233E-05	120.403	
8.15345E-05	112.816	
8.15382E-05	110.455	
8.15457E-05	105.816	
8.15550E-05	100.413	
8.15568E-05	99.3522	
8.15680E-05	93.4321	
8.15755E-05	89.7758	
8.15801E-05	87.5377	
8.15922E-05	82.1749	
8.15960E-05	80.6544	
8.16044E-05	77.3074	
8.16165E-05	72.8603	
8.16286E-05	68.8605	
8.16370E-05	66.3155	
8.16407E-05	65.209	
8.16528E-05	61.9068	
8.16575E-05	60.7393	
8.16649E-05	58.9173	
8.16770E-05	56.1973	
8.16823E-05	55.1062	
8.16892E-05	53.7328	
8.17028E-05	51.219	
8.17072E-05	50.483	
8.17140E-05	49.3584	
8.17252E-05	47.6505	
8.17320E-05	46.6797	
8.17364E-05	46.0822	
8.17476E-05	44.6532	
8.17587E-05	43.3208	
8.17693E-05	42.1631	
8.17755E-05	41.5093	
8.17923E-05	39.9105	
8.18066E-05	38.6694	
8.18091E-05	38.4619	
8.18258E-05	37.1819	
8.18426E-05	36.0057	
8.18439E-05	35.9251	
8.18594E-05	34.9599	
8.18762E-05	33.9941	
8.18849E-05	33.5326	
8.18981E-05	32.865	
8.19200E-05	31.8527	
8.19419E-05	30.9208	
8.19420E-05	30.9147	
8.19637E-05	30.1042	
8.19930E-05	29.1073	
8.19992E-05	28.9142	
8.20222E-05	28.2356	
8.20514E-05	27.4507	
8.20563E-05	27.3287	
8.20806E-05	26.7673	
8.21097E-05	26.1523	
8.21432E-05	25.5176	
8.21441E-05	25.503	
8.21767E-05	24.993	
8.22101E-05	24.5398	
8.22436E-05	24.1595	
8.22547E-05	24.05	
8.22624E-05	23.9841	
8.22770E-05	23.8679	
8.22997E-05	23.7292	
8.23229E-05	23.638	
8.23460E-05	23.606	
8.23691E-05	23.6451	
8.23864E-05	23.7307	
8.24038E-05	23.8738	
8.24211E-05	24.0853	
8.24384E-05	24.3777	
8.24558E-05	24.7665	
8.24673E-05	25.0882	
8.24784E-05	25.4497	
8.24890E-05	25.8499	
8.24996E-05	26.3091	
8.25101E-05	26.8336	
8.25207E-05	27.4302	
8.25313E-05	28.1061	
8.25419E-05	28.869	
8.25466E-05	29.2528	
8.25525E-05	29.7333	
8.25631E-05	30.7064	
8.25736E-05	31.7923	
8.25842E-05	33.0002	
8.25948E-05	34.3397	
8.26034E-05	35.5476	
8.26054E-05	35.8237	
8.26160E-05	37.4736	
8.26266E-05	39.2837	
8.26371E-05	41.2634	
8.26413E-05	42.1163	
8.26480E-05	43.4946	
8.26591E-05	45.9963	
8.26703E-05	48.7131	
8.26714E-05	49.0071	
8.26814E-05	51.6741	
8.26926E-05	54.8653	
8.26937E-05	55.2076	
8.27037E-05	58.3046	
8.27048E-05	58.672	
8.27148E-05	61.9975	
8.27260E-05	65.9245	
8.27271E-05	66.3418	
8.27389E-05	70.7983	
8.27494E-05	75.0059	
8.27536E-05	76.7203	
8.27683E-05	83.033	
8.27725E-05	84.9634	
8.27904E-05	93.1528	
8.27957E-05	95.7544	
8.28144E-05	104.92	
8.28171E-05	106.238	
8.28385E-05	117.073	
8.28652E-05	130.715	
8.28706E-05	133.461	
8.28920E-05	143.87	
8.28973E-05	146.487	
8.29151E-05	154.537	
8.29276E-05	159.648	
8.29330E-05	161.844	
8.29508E-05	168.249	
8.29659E-05	172.86	
8.29811E-05	176.623	
8.29935E-05	178.927	
8.29974E-05	179.637	
8.30096E-05	181.153	
8.30215E-05	181.888	
8.30262E-05	182.164	
8.30392E-05	182.089	
8.30514E-05	181.247	
8.30558E-05	180.923	
8.30707E-05	178.86	
8.30778E-05	177.428	
8.30876E-05	175.419	
8.30974E-05	172.936	
8.30993E-05	172.346	
8.31170E-05	166.956	
8.31189E-05	166.249	
8.31365E-05	159.804	
8.31434E-05	156.997	
8.31482E-05	154.977	
8.31561E-05	151.726	
8.31678E-05	146.416	
8.31854E-05	138.369	
8.31971E-05	132.789	
8.32265E-05	118.701	
8.32392E-05	112.55	
8.32558E-05	104.835	
8.32602E-05	102.779	
8.32793E-05	94.3456	
8.32962E-05	87.3573	
8.33087E-05	82.5679	
8.33131E-05	80.8754	
8.33243E-05	76.8561	
8.33373E-05	72.5273	
8.33503E-05	68.5528	
8.33633E-05	64.9395	
8.33735E-05	62.4035	
8.33763E-05	61.699	
8.33861E-05	59.5297	
8.33959E-05	57.566	
8.34056E-05	55.807	
8.34129E-05	54.6466	
8.34154E-05	54.26	
8.34251E-05	52.9396	
8.34338E-05	51.9384	
8.34392E-05	51.4245	
8.34446E-05	50.9273	
8.34550E-05	50.2016	
8.34597E-05	49.9729	
8.34649E-05	49.7356	
8.34749E-05	49.4958	
8.34799E-05	49.4551	
8.34802E-05	49.4572	
8.34899E-05	49.5723	
8.34999E-05	49.9062	
8.35007E-05	49.951	
8.35098E-05	50.5024	
8.35198E-05	51.3261	
8.35211E-05	51.4684	
8.35298E-05	52.4215	
8.35373E-05	53.4461	
8.35411E-05	53.9772	
8.35524E-05	55.8847	
8.35535E-05	56.0975	
8.35637E-05	58.1762	
8.35697E-05	59.5573	
8.35751E-05	60.8471	
8.35859E-05	63.7627	
8.35864E-05	63.9123	
8.35956E-05	66.7238	
8.36020E-05	68.8995	
8.36063E-05	70.3837	
8.36171E-05	74.4503	
8.36182E-05	74.8937	
8.36279E-05	78.9681	
8.36344E-05	81.9113	
8.36387E-05	83.9068	
8.36452E-05	87.1326	
8.36495E-05	89.3114	
8.36560E-05	92.8167	
8.36603E-05	95.183	
8.36667E-05	98.9727	
8.36711E-05	101.536	
8.36818E-05	108.347	
8.36926E-05	115.676	
8.36980E-05	119.539	
8.37034E-05	123.463	
8.37142E-05	131.794	
8.37196E-05	136.022	
8.37304E-05	145.027	
8.37358E-05	149.59	
8.37465E-05	159.216	
8.37519E-05	164.087	
8.37627E-05	174.324	
8.37735E-05	184.668	
8.37789E-05	190.08	
8.38005E-05	211.947	
8.38059E-05	217.466	
8.38274E-05	239.729	
8.38490E-05	262.102	
8.38749E-05	287.55	
8.38814E-05	293.476	
8.38911E-05	302.277	
8.39062E-05	314.953	
8.39073E-05	315.778	
8.39202E-05	325.529	
8.39224E-05	326.941	
8.39396E-05	337.988	
8.39439E-05	340.241	
8.39558E-05	346.224	
8.39601E-05	347.896	
8.39720E-05	352.283	
8.39763E-05	353.437	
8.39827E-05	355.04	
8.39930E-05	356.488	
8.39992E-05	357.24	
8.40086E-05	357.385	
8.40094E-05	357.381	
8.40226E-05	356.1	
8.40232E-05	355.987	
8.40388E-05	352.356	
8.40415E-05	351.441	
8.40518E-05	347.714	
8.40588E-05	344.385	
8.40712E-05	338.203	
8.40771E-05	334.535	
8.40906E-05	325.879	
8.40971E-05	321.129	
8.41057E-05	314.597	
8.41186E-05	303.929	
8.41208E-05	302.107	
8.41402E-05	284.362	
8.41467E-05	278.342	
8.41618E-05	263.377	
8.41877E-05	237.369	
8.41941E-05	230.854	
8.42200E-05	204.606	
8.42416E-05	183.532	
8.42578E-05	168.396	
8.42588E-05	167.433	
8.42739E-05	154.076	
8.42901E-05	140.539	
8.42912E-05	139.692	
8.43063E-05	127.98	
8.43128E-05	123.245	
8.43171E-05	120.129	
8.43279E-05	112.724	
8.43343E-05	108.51	
8.43386E-05	105.744	
8.43494E-05	99.2076	
8.43559E-05	95.5079	
8.43602E-05	93.0859	
8.43710E-05	87.3906	
8.43775E-05	84.1818	
8.43818E-05	82.0861	
8.43926E-05	77.18	
8.43990E-05	74.4269	
8.44034E-05	72.6327	
8.44141E-05	68.4482	
8.44206E-05	66.1178	
8.44263E-05	64.1273	
8.44384E-05	60.1959	
8.44408E-05	59.4714	
8.44505E-05	56.6443	
8.44597E-05	54.1888	
8.44627E-05	53.4132	
8.44748E-05	50.5002	
8.44786E-05	49.6668	
8.44867E-05	47.9266	
8.44975E-05	45.7922	
8.44984E-05	45.6104	
8.45101E-05	43.5326	
8.45184E-05	42.1911	
8.45219E-05	41.6367	
8.45336E-05	39.9295	
8.45413E-05	38.8981	
8.45453E-05	38.3729	
8.45570E-05	36.969	
8.45642E-05	36.1786	
8.45688E-05	35.6919	
8.45805E-05	34.5413	
8.45922E-05	33.4753	
8.45986E-05	32.9402	
8.46040E-05	32.5071	
8.46174E-05	31.5067	
8.46309E-05	30.584	
8.46329E-05	30.4558	
8.46444E-05	29.7648	
8.46579E-05	29.0114	
8.46673E-05	28.5206	
8.46714E-05	28.32	
8.46916E-05	27.4014	
8.47037E-05	26.902	
8.47118E-05	26.5848	
8.47320E-05	25.864	
8.47442E-05	25.4683	
8.47523E-05	25.2185	
8.47725E-05	24.6465	
8.47927E-05	24.1202	
8.47981E-05	23.9922	
8.48197E-05	23.5161	
8.48439E-05	23.0343	
8.48682E-05	22.5985	
8.48790E-05	22.424	
8.48925E-05	22.2224	
8.49167E-05	21.9014	
8.49410E-05	21.6226	
8.49599E-05	21.4402	
8.49653E-05	21.3923	
8.49895E-05	21.2253	
8.50138E-05	21.1136	
8.50323E-05	21.0716	
8.50509E-05	21.0739	
8.50677E-05	21.1231	
8.50695E-05	21.1293	
8.50880E-05	21.2569	
8.51004E-05	21.382	
8.51128E-05	21.544	
8.51252E-05	21.7475	
8.51375E-05	21.9978	
8.51499E-05	22.3009	
8.51623E-05	22.6631	
8.51662E-05	22.7991	
8.51747E-05	23.101	
8.51870E-05	23.6173	
8.51994E-05	24.2161	
8.52118E-05	24.9065	
8.52242E-05	25.6992	
8.52330E-05	26.347	
8.52366E-05	26.609	
8.52490E-05	27.6556	
8.52613E-05	28.834	
8.52737E-05	30.1545	
8.52776E-05	30.6154	
8.52861E-05	31.6442	
8.52985E-05	33.3036	
8.53109E-05	35.1334	
8.53219E-05	36.9348	
8.53233E-05	37.1624	
8.53357E-05	39.3957	
8.53495E-05	42.099	
8.53550E-05	43.2654	
8.53605E-05	44.446	
8.53715E-05	46.9586	
8.53770E-05	48.2895	
8.53825E-05	49.6358	
8.53990E-05	53.9459	
8.54067E-05	56.1	
8.54156E-05	58.5913	
8.54321E-05	63.5356	
8.54348E-05	64.4038	
8.54550E-05	70.8256	
8.54629E-05	73.4565	
8.54938E-05	83.7894	
8.55202E-05	92.7277	
8.55290E-05	95.5378	
8.55466E-05	101.197	
8.55643E-05	106.392	
8.55819E-05	111.081	
8.55995E-05	115.153	
8.56171E-05	118.513	
8.56347E-05	121.037	
8.56488E-05	122.444	
8.56629E-05	123.237	
8.56697E-05	123.412	
8.56779E-05	123.352	
8.56859E-05	123.263	
8.57008E-05	122.424	
8.57035E-05	122.172	
8.57141E-05	121.119	
8.57299E-05	118.896	
8.57317E-05	118.641	
8.57493E-05	115.337	
8.57564E-05	113.751	
8.57669E-05	111.323	
8.57828E-05	107.181	
8.57846E-05	106.712	
8.58022E-05	101.59	
8.58092E-05	99.389	
8.58286E-05	93.2619	
8.58357E-05	90.9529	
8.58586E-05	83.381	
8.58850E-05	74.5726	
8.58991E-05	70.0793	
8.59079E-05	67.2547	
8.59244E-05	62.2263	
8.59410E-05	57.473	
8.59575E-05	53.0268	
8.59685E-05	50.2443	
8.59795E-05	47.6114	
8.59905E-05	45.1301	
8.60027E-05	42.5883	
8.60043E-05	42.2444	
8.60167E-05	39.8656	
8.60291E-05	37.6718	
8.60415E-05	35.6567	
8.60489E-05	34.5504	
8.60539E-05	33.8231	
8.60663E-05	32.1674	
8.60787E-05	30.6652	
8.60911E-05	29.3065	
8.60952E-05	28.8981	
8.61034E-05	28.0968	
8.61158E-05	27.0184	
8.61282E-05	26.0536	
8.61326E-05	25.7442	
8.61381E-05	25.3661	
8.61481E-05	24.7477	
8.61613E-05	24.0119	
8.61745E-05	23.3686	
8.61767E-05	23.2753	
8.61877E-05	22.8245	
8.62009E-05	22.3589	
8.62141E-05	21.9618	
8.62207E-05	21.7943	
8.62274E-05	21.6358	
8.62392E-05	21.4007	
8.62548E-05	21.1545	
8.62705E-05	20.9777	
8.62757E-05	20.9334	
8.62868E-05	20.8695	
8.62913E-05	20.8501	
8.63070E-05	20.8465	
8.63226E-05	20.9079	
8.63383E-05	21.0376	
8.63502E-05	21.1927	
8.63539E-05	21.2464	
8.63696E-05	21.5543	
8.63852E-05	21.9536	
8.63925E-05	22.1784	
8.63957E-05	22.2824	
8.64055E-05	22.6522	
8.64195E-05	23.2632	
8.64242E-05	23.4972	
8.64289E-05	23.7441	
8.64382E-05	24.2914	
8.64475E-05	24.9005	
8.64559E-05	25.506	
8.64568E-05	25.5801	
8.64662E-05	26.358	
8.64755E-05	27.2171	
8.64824E-05	27.9154	
8.64848E-05	28.1721	
8.64942E-05	29.2442	
8.65000E-05	29.9879	
8.65035E-05	30.4319	
8.65128E-05	31.7516	
8.65177E-05	32.5116	
8.65221E-05	33.2113	
8.65315E-05	34.8228	
8.65354E-05	35.5622	
8.65408E-05	36.602	
8.65501E-05	38.5535	
8.65531E-05	39.2253	
8.65604E-05	40.9367	
8.65663E-05	42.4309	
8.65707E-05	43.5701	
8.65796E-05	46.0494	
8.65810E-05	46.4694	
8.65914E-05	49.6596	
8.65928E-05	50.1532	
8.66017E-05	53.1634	
8.66080E-05	55.5104	
8.66120E-05	56.9763	
8.66188E-05	59.7368	
8.66223E-05	61.134	
8.66297E-05	64.346	
8.66326E-05	65.6461	
8.66405E-05	69.3543	
8.66429E-05	70.5265	
8.66512E-05	74.7758	
8.66532E-05	75.7868	
8.66621E-05	80.6424	
8.66650E-05	82.2783	
8.66729E-05	86.9105	
8.66748E-05	88.0827	
8.66846E-05	94.2515	
8.66876E-05	96.2168	
8.66994E-05	104.168	
8.67141E-05	114.896	
8.67151E-05	115.654	
8.67288E-05	126.383	
8.67298E-05	127.191	
8.67445E-05	139.429	
8.67455E-05	140.253	
8.67593E-05	152.368	
8.67661E-05	158.475	
8.67740E-05	165.76	
8.67936E-05	184.109	
8.68250E-05	214.128	
8.68345E-05	223.152	
8.68596E-05	246.273	
8.68675E-05	252.969	
8.68832E-05	266.243	
8.68910E-05	272.273	
8.68989E-05	278.209	
8.69146E-05	288.876	
8.69303E-05	297.945	
8.69460E-05	305.268	
8.69617E-05	310.693	
8.69774E-05	314.11	
8.69906E-05	315.346	
8.69947E-05	315.318	
8.70049E-05	315.049	
8.70104E-05	314.416	
8.70151E-05	313.796	
8.70222E-05	312.22	
8.70308E-05	310.173	
8.70340E-05	309.097	
8.70466E-05	304.591	
8.70497E-05	303.158	
8.70623E-05	297.204	
8.70654E-05	295.441	
8.70780E-05	288.179	
8.70811E-05	286.125	
8.70937E-05	277.722	
8.70968E-05	275.383	
8.71125E-05	263.479	
8.71172E-05	259.843	
8.71361E-05	244.025	
8.71467E-05	235.005	
8.71550E-05	227.782	
8.71864E-05	199.997	
8.71897E-05	197.041	
8.72122E-05	177.821	
8.72263E-05	166.385	
8.72383E-05	157.068	
8.72403E-05	155.528	
8.72544E-05	145.405	
8.72624E-05	140.052	
8.72694E-05	135.426	
8.72807E-05	128.583	
8.72865E-05	125.359	
8.72920E-05	122.327	
8.73033E-05	116.676	
8.73076E-05	114.754	
8.73146E-05	111.647	
8.73226E-05	108.479	
8.73246E-05	107.702	
8.73347E-05	104.267	
8.73377E-05	103.371	
8.73447E-05	101.332	
8.73517E-05	99.6056	
8.73547E-05	98.8867	
8.73638E-05	97.1049	
8.73653E-05	96.8652	
8.73725E-05	95.7568	
8.73788E-05	95.0313	
8.73813E-05	94.7591	
8.73901E-05	94.1197	
8.73939E-05	93.9757	
8.73989E-05	93.8208	
8.74089E-05	93.8686	
8.74190E-05	94.3524	
8.74240E-05	94.7664	
8.74290E-05	95.2151	
8.74390E-05	96.5109	
8.74441E-05	97.1921	
8.74541E-05	98.9854	
8.74591E-05	99.9136	
8.74691E-05	102.143	
8.74742E-05	103.288	
8.74842E-05	105.888	
8.74892E-05	107.217	
8.74993E-05	110.15	
8.75093E-05	113.139	
8.75168E-05	115.555	
8.75294E-05	119.641	
8.75494E-05	126.27	
8.75685E-05	132.661	
8.75695E-05	132.973	
8.75936E-05	140.571	
8.75956E-05	141.211	
8.76167E-05	147.091	
8.76217E-05	148.263	
8.76358E-05	151.57	
8.76528E-05	154.75	
8.76679E-05	156.825	
8.76829E-05	158.167	
8.76962E-05	158.716	
8.76998E-05	158.698	
8.77098E-05	158.612	
8.77261E-05	157.64	
8.77339E-05	156.784	
8.77396E-05	156.127	
8.77542E-05	153.764	
8.77562E-05	153.43	
8.77743E-05	149.488	
8.77783E-05	148.407	
8.77944E-05	144.016	
8.77984E-05	142.761	
8.78084E-05	139.582	
8.78184E-05	136.098	
8.78265E-05	133.272	
8.78486E-05	124.794	
8.78546E-05	122.45	
8.78787E-05	112.559	
8.79088E-05	100.062	
8.79198E-05	95.4369	
8.79449E-05	85.3943	
8.79489E-05	83.8818	
8.79650E-05	77.783	
8.79800E-05	72.4018	
8.79951E-05	67.3401	
8.80102E-05	62.6165	
8.80252E-05	58.2416	
8.80292E-05	57.1688	
8.80403E-05	54.2231	
8.80503E-05	51.7398	
8.80603E-05	49.4101	
8.80704E-05	47.2308	
8.80804E-05	45.1986	
8.80894E-05	43.5136	
8.80930E-05	42.8654	
8.81042E-05	40.9649	
8.81155E-05	39.2302	
8.81268E-05	37.6536	
8.81346E-05	36.6712	
8.81381E-05	36.2351	
8.81493E-05	34.9892	
8.81602E-05	33.899	
8.81711E-05	32.9284	
8.81820E-05	32.071	
8.81828E-05	32.0193	
8.81929E-05	31.3429	
8.82039E-05	30.718	
8.82148E-05	30.1892	
8.82257E-05	29.7518	
8.82325E-05	29.5343	
8.82366E-05	29.4093	
8.82475E-05	29.1627	
8.82603E-05	28.9747	
8.82721E-05	28.8914	
8.82821E-05	28.8871	
8.82961E-05	29.0011	
8.83100E-05	29.2211	
8.83239E-05	29.5413	
8.83378E-05	29.9558	
8.83517E-05	30.4807	
8.83656E-05	31.0872	
8.83865E-05	32.1344	
8.83935E-05	32.5268	
8.84039E-05	33.1326	
8.84249E-05	34.4477	
8.84590E-05	36.7567	
8.84681E-05	37.3846	
8.85045E-05	39.8982	
8.85318E-05	41.6407	
8.85590E-05	43.187	
8.85772E-05	44.0604	
8.85954E-05	44.7902	
8.86191E-05	45.5114	
8.86436E-05	45.99	
8.86700E-05	46.2288	
8.87064E-05	46.2244	
8.87464E-05	46.133	
8.87519E-05	46.1268	
8.87701E-05	46.2483	
8.87883E-05	46.5488	
8.87919E-05	46.6595	
8.88065E-05	47.1297	
8.88210E-05	47.8503	
8.88229E-05	47.9447	
8.88363E-05	48.8875	
8.88473E-05	49.8517	
8.88483E-05	49.9486	
8.88603E-05	51.2738	
8.88714E-05	52.7304	
8.88725E-05	52.8796	
8.88846E-05	54.8097	
8.88875E-05	55.3316	
8.88968E-05	57.085	
8.89036E-05	58.5444	
8.89090E-05	59.7313	
8.89198E-05	62.433	
8.89211E-05	62.7763	
8.89306E-05	65.4503	
8.89360E-05	67.1314	
8.89414E-05	68.8377	
8.89522E-05	72.5915	
8.89630E-05	76.7571	
8.89684E-05	79.0238	
8.89738E-05	81.3215	
8.89846E-05	86.2951	
8.89954E-05	91.7223	
8.90008E-05	94.6316	
8.90062E-05	97.577	
8.90170E-05	103.861	
8.90278E-05	110.614	
8.90332E-05	114.231	
8.90440E-05	121.545	
8.90494E-05	125.48	
8.90602E-05	133.43	
8.90656E-05	137.664	
8.90764E-05	146.213	
8.90818E-05	150.719	
8.90926E-05	159.808	
8.90980E-05	164.576	
8.91142E-05	178.989	
8.91358E-05	199.235	
8.91574E-05	219.64	
8.91628E-05	224.695	
8.91931E-05	253.165	
8.92190E-05	275.973	
8.92320E-05	286.273	
8.92417E-05	293.946	
8.92525E-05	301.442	
8.92601E-05	306.629	
8.92752E-05	315.557	
8.92763E-05	316.183	
8.92925E-05	323.946	
8.92957E-05	325.146	
8.93087E-05	329.779	
8.93162E-05	331.612	
8.93249E-05	333.59	
8.93330E-05	334.52	
8.93399E-05	335.217	
8.93513E-05	335.024	
8.93567E-05	334.855	
8.93671E-05	333.298	
8.93724E-05	332.437	
8.93832E-05	329.417	
8.93897E-05	327.53	
8.93940E-05	325.749	
8.94091E-05	319.345	
8.94094E-05	319.199	
8.94248E-05	310.702	
8.94286E-05	308.562	
8.94459E-05	296.969	
8.94502E-05	294.005	
8.94653E-05	282.471	
8.94675E-05	280.704	
8.94848E-05	266.336	
8.94891E-05	262.525	
8.95107E-05	243.237	
8.95150E-05	239.338	
8.95431E-05	213.585	
8.95636E-05	194.633	
8.95852E-05	175.538	
8.96014E-05	161.879	
8.96176E-05	148.915	
8.96187E-05	148.103	
8.96338E-05	136.81	
8.96500E-05	125.56	
8.96511E-05	124.86	
8.96608E-05	118.616	
8.96717E-05	112.085	
8.96727E-05	111.473	
8.96825E-05	106.023	
8.96933E-05	100.383	
8.96943E-05	99.86	
8.97041E-05	95.2186	
8.97149E-05	90.4722	
8.97159E-05	90.0382	
8.97257E-05	86.1974	
8.97365E-05	82.3293	
8.97376E-05	81.9817	
8.97473E-05	78.9136	
8.97554E-05	76.6441	
8.97581E-05	75.9027	
8.97675E-05	73.6145	
8.97732E-05	72.4324	
8.97797E-05	71.1204	
8.97918E-05	69.1063	
8.97943E-05	68.7896	
8.98040E-05	67.5802	
8.98126E-05	66.7999	
8.98161E-05	66.5016	
8.98283E-05	65.8671	
8.98310E-05	65.7786	
8.98311E-05	65.7768	
8.98394E-05	65.6643	
8.98494E-05	65.7678	
8.98504E-05	65.7847	
8.98609E-05	66.2174	
8.98703E-05	66.8255	
8.98714E-05	66.9054	
8.98820E-05	67.8771	
8.98880E-05	68.5603	
8.98925E-05	69.0927	
8.99056E-05	70.9725	
8.99082E-05	71.3588	
8.99240E-05	74.1134	
8.99291E-05	75.1398	
8.99404E-05	77.4353	
8.99527E-05	80.2012	
8.99581E-05	81.4563	
8.99800E-05	86.9009	
8.99818E-05	87.3628	
9.00109E-05	95.1285	
9.00436E-05	103.988	
9.00509E-05	105.812	
9.00709E-05	110.856	
9.00891E-05	114.962	
9.01073E-05	118.562	
9.01218E-05	120.961	
9.01254E-05	121.549	
9.01436E-05	123.812	
9.01573E-05	125.02	
9.01582E-05	125.097	
9.01761E-05	125.943	
9.01840E-05	126.084	
9.01864E-05	126.06	
9.02005E-05	125.851	
9.02146E-05	125.167	
9.02155E-05	125.093	
9.02327E-05	123.598	
9.02382E-05	122.943	
9.02509E-05	121.355	
9.02655E-05	119.128	
9.02691E-05	118.554	
9.02928E-05	114.206	
9.02964E-05	113.523	
9.03200E-05	108.687	
9.03509E-05	102.259	
9.03564E-05	101.21	
9.03746E-05	97.6842	
9.03955E-05	94.1451	
9.04112E-05	91.9122	
9.04232E-05	90.4826	
9.04287E-05	89.9665	
9.04369E-05	89.2131	
9.04505E-05	88.3274	
9.04625E-05	87.9103	
9.04659E-05	87.8032	
9.04800E-05	87.7975	
9.04906E-05	88.1008	
9.04936E-05	88.2	
9.05072E-05	89.0212	
9.05187E-05	90.0197	
9.05209E-05	90.2108	
9.05345E-05	91.7811	
9.05427E-05	92.9403	
9.05518E-05	94.2532	
9.05683E-05	97.0298	
9.05697E-05	97.3062	
9.05759E-05	98.5059	
9.05964E-05	102.507	
9.05997E-05	103.205	
9.06245E-05	108.516	
9.06608E-05	116.41	
9.06625E-05	116.773	
9.06872E-05	121.758	
9.07120E-05	126.146	
9.07368E-05	129.796	
9.07616E-05	132.645	
9.07715E-05	133.489	
9.07830E-05	134.446	
9.08078E-05	135.828	
9.08210E-05	136.205	
9.08408E-05	136.723	
9.08574E-05	136.877	
9.08788E-05	136.819	
9.09711E-05	136.503	
9.10182E-05	136.432	
9.10398E-05	136.096	
9.10476E-05	135.978	
9.10770E-05	134.897	
9.11055E-05	132.976	
9.11163E-05	131.867	
9.11308E-05	130.336	
9.11550E-05	126.905	
9.11594E-05	126.146	
9.11712E-05	124.089	
9.11840E-05	121.528	
9.11908E-05	120.127	
9.12104E-05	115.602	
9.12183E-05	113.607	
9.12300E-05	110.573	
9.12477E-05	105.613	
9.12595E-05	102.268	
9.12771E-05	96.9128	
9.12987E-05	90.3037	
9.13066E-05	87.8861	
9.13404E-05	77.3693	
9.13438E-05	76.3452	
9.13620E-05	70.8919	
9.13833E-05	64.7977	
9.13948E-05	61.679	
9.13975E-05	60.9474	
9.14169E-05	56.005	
9.14292E-05	53.0752	
9.14414E-05	50.305	
9.14537E-05	47.6969	
9.14660E-05	45.2515	
9.14684E-05	44.7946	
9.14782E-05	42.9803	
9.14905E-05	40.8707	
9.15027E-05	38.9151	
9.15150E-05	37.1079	
9.15162E-05	36.9414	
9.15273E-05	35.4625	
9.15395E-05	33.9541	
9.15518E-05	32.5731	
9.15628E-05	31.4375	
9.15640E-05	31.3136	
9.15763E-05	30.186	
9.15886E-05	29.1614	
9.16008E-05	28.2317	
9.16094E-05	27.6419	
9.16131E-05	27.3955	
9.16253E-05	26.6535	
9.16376E-05	25.9839	
9.16499E-05	25.3799	
9.16560E-05	25.1076	
9.16621E-05	24.8443	
9.16805E-05	24.1528	
9.16989E-05	23.564	
9.17057E-05	23.3791	
9.17161E-05	23.106	
9.17333E-05	22.7214	
9.17504E-05	22.3926	
9.17584E-05	22.2671	
9.17759E-05	22.0104	
9.18010E-05	21.7275	
9.18261E-05	21.513	
9.18345E-05	21.4548	
9.18375E-05	21.4381	
9.18596E-05	21.3364	
9.18846E-05	21.2686	
9.19181E-05	21.2447	
9.19224E-05	21.2506	
9.19516E-05	21.313	
9.19850E-05	21.4524	
9.20184E-05	21.6607	
9.20189E-05	21.6647	
9.20481E-05	21.9273	
9.20869E-05	22.3727	
9.21128E-05	22.7388	
9.21155E-05	22.7835	
9.21386E-05	23.1863	
9.21645E-05	23.7107	
9.21904E-05	24.3237	
9.21938E-05	24.4175	
9.22163E-05	25.0632	
9.22357E-05	25.7029	
9.22534E-05	26.3594	
9.22629E-05	26.7628	
9.22759E-05	27.323	
9.22927E-05	28.1516	
9.23090E-05	29.0458	
9.23096E-05	29.0771	
9.23265E-05	30.127	
9.23321E-05	30.5177	
9.23434E-05	31.3115	
9.23602E-05	32.6389	
9.23681E-05	33.3292	
9.23771E-05	34.1319	
9.23940E-05	35.8045	
9.23951E-05	35.9282	
9.24108E-05	37.6877	
9.24221E-05	39.0544	
9.24378E-05	41.16	
9.24491E-05	42.8034	
9.24536E-05	43.4709	
9.24671E-05	45.6502	
9.24693E-05	46.0188	
9.24851E-05	48.8157	
9.24884E-05	49.4633	
9.25008E-05	51.8735	
9.25070E-05	53.17	
9.25166E-05	55.204	
9.25256E-05	57.2544	
9.25323E-05	58.8174	
9.25441E-05	61.7342	
9.25481E-05	62.7237	
9.25627E-05	66.654	
9.25676E-05	68.0085	
9.25796E-05	71.5034	
9.25872E-05	73.7826	
9.25931E-05	75.6403	
9.26065E-05	79.9935	
9.26070E-05	80.1413	
9.26218E-05	85.3172	
9.26272E-05	87.2319	
9.26326E-05	89.2528	
9.26452E-05	94.0477	
9.26461E-05	94.4075	
9.26596E-05	99.9107	
9.26632E-05	101.41	
9.26731E-05	105.736	
9.26812E-05	109.356	
9.26866E-05	111.89	
9.26956E-05	116.197	
9.26992E-05	117.949	
9.27046E-05	120.713	
9.27136E-05	125.397	
9.27172E-05	127.305	
9.27226E-05	130.323	
9.27316E-05	135.443	
9.27352E-05	137.531	
9.27406E-05	140.845	
9.27496E-05	146.475	
9.27532E-05	148.772	
9.27586E-05	152.434	
9.27676E-05	158.659	
9.27712E-05	161.201	
9.27766E-05	165.256	
9.27856E-05	172.154	
9.27874E-05	173.568	
9.27971E-05	181.656	
9.28043E-05	187.837	
9.28081E-05	191.353	
9.28171E-05	199.82	
9.28216E-05	204.143	
9.28256E-05	208.296	
9.28360E-05	219.168	
9.28378E-05	221.174	
9.28468E-05	231.449	
