E(MeV)	mcnp/Bi209:1
0.26874	8.558962192
0.26913	8.330159931
0.2699	8.248255468
0.2703	8.402853149
0.27069	8.384250889
0.27108	7.726448628
0.27147	7.584946367
0.27187	7.939744048
0.27226	7.845841788
0.27266	7.615139469
0.27305	7.999837208
0.27345	7.72683489
0.27385	10.23043257
0.27425	7.333330252
0.27465	7.450027934
0.27505	7.961625615
0.27545	7.152623296
0.27586	6.82402092
0.27626	7.530018601
0.27667	6.994416224
0.27707	7.770013906
0.27748	6.187911529
0.27789	5.954509152
0.27829	5.015406834
0.2787	4.581704457
0.27911	4.04050208
0.27953	5.583999646
0.27994	4.924097269
0.28035	5.479294892
0.28076	6.709092516
0.28118	7.492690081
0.28159	8.069587704
0.28201	8.27998527
0.28285	8.469080401
0.28369	7.994275531
0.28411	7.605173097
0.28453	7.772870662
0.28495	7.055268227
0.28538	7.198465735
0.2858	8.3946633
0.28623	8.109760808
0.28665	7.696958373
0.28708	8.57675588
0.28751	7.572253388
0.28794	7.130850895
0.28837	6.856148403
0.2888	6.43064591
0.28924	5.65504336
0.28967	4.763940867
0.2901	4.194338374
0.29054	6.514135824
0.29098	9.059233273
0.29141	8.000730781
0.29185	7.55492823
0.29229	7.85042568
0.29273	6.660323129
0.29317	6.168620579
0.29362	6.13711797
0.29406	6.381615419
0.2945	6.961812869
0.29495	7.63521026
0.2954	7.029607652
0.29629	6.845902493
0.29674	5.703899884
0.2981	4.403292001
0.29855	4.533789392
0.29901	3.840386726
0.29946	4.039884117
0.29992	4.321381451
0.3	4.612128813
0.30038	5.993179468
0.30084	5.49137763
0.30176	8.034273953
0.30222	10.15927211
0.30268	8.063670276
0.30315	8.037368397
0.30361	8.893866559
0.30408	7.40136468
0.30455	7.079862802
0.30501	6.647760963
0.30548	6.384659085
0.30595	5.707357207
0.30643	5.121655288
0.3069	4.87285341
0.30737	6.701351531
0.30785	7.128549613
0.30832	8.534747734
0.3088	9.285145816
0.30928	9.750543898
0.30976	7.912941979
0.31024	7.730840061
0.31072	8.478238142
0.31121	6.976536184
0.31169	5.808034265
0.31217	4.137132347
0.31266	4.107430389
0.31315	5.92992843
0.31364	5.490226472
0.31413	5.526524513
0.31462	6.500122555
0.31511	8.086820597
0.3156	9.133218638
0.3161	9.42201664
0.31659	9.292214682
0.31709	6.817812683
0.31759	6.835310685
0.31809	7.188508687
0.31859	5.669206688
0.31909	4.99870469
0.31959	5.743002691
0.3201	6.741800653
0.3206	7.210998655
0.32111	7.515796616
0.32161	7.690994618
0.32212	8.12079258
0.32263	7.847490541
0.32314	7.391188503
0.32365	7.314886465
0.32417	6.608184387
0.32468	6.178282348
0.3252	5.29378027
0.32571	6.577778232
0.32623	8.007576153
0.32675	8.424374075
0.32727	9.192771997
0.32779	9.289969918
0.32832	8.8374678
0.32884	9.658465722
0.32937	8.719863604
0.32989	8.468861525
0.33042	8.550859407
0.33095	8.222257289
0.33148	8.027755171
0.33255	7.893550894
0.33308	7.704648776
0.33362	7.743446618
0.33416	7.624844459
0.33469	8.999042341
0.33523	8.348740183
0.33578	6.989037985
0.33632	8.278235826
0.33686	8.165833668
0.33741	9.34463147
0.33795	7.998929312
0.3385	8.804427114
0.33905	9.461724915
0.3396	8.050122717
0.34015	7.266620519
0.34071	6.598218281
0.34126	6.172016083
0.34181	7.263913885
0.34218	7.196112406
0.34246	8.221311287
0.34274	7.320810168
0.34301	6.837709089
0.34329	7.231007969
0.34358	6.66440681
0.34386	6.393005691
0.34414	6.243404572
0.34442	5.932603453
0.3447	5.966102334
0.34498	6.419601215
0.34526	5.185600096
0.34555	4.714498937
0.34583	4.626597818
0.34611	3.971896699
0.3464	3.94139554
0.34668	4.453994421
0.34697	5.208193262
0.34725	6.154592142
0.34753	6.888091023
0.34782	7.857089864
0.34811	9.223388705
0.34839	11.88108759
0.34868	10.32508643
0.34897	8.953485268
0.34925	8.299184149
0.34954	8.25598299
0.34983	8.357981831
0.35	8.324860462
0.35012	8.301480912
0.35041	8.787080333
0.35069	9.686079774
0.35098	9.514079195
0.35127	8.243778616
0.35156	7.390678037
0.35185	6.123977458
0.35215	5.896776859
0.35244	7.77527628
0.35302	8.512475121
0.35331	7.863374542
0.35361	7.508773943
0.3539	7.358873364
0.35419	7.402472785
0.35449	8.306572186
0.35478	7.771871607
0.35507	7.092271028
0.35537	6.845470429
0.35566	6.30346985
0.35596	6.968769251
0.35626	7.765368652
0.35655	5.484168073
0.35715	7.680266875
0.35744	7.699666296
0.35804	7.627665098
0.35834	7.659564499
0.35864	7.8422639
0.35894	7.792063301
0.35984	7.294761504
0.36014	7.235460905
0.36044	7.573260306
0.36074	8.190659707
0.36104	7.217659108
0.36225	6.939056692
0.36286	6.100455474
0.36316	5.991854875
0.36347	7.376854256
0.36377	9.352253657
0.36408	7.679253038
0.36439	6.825452419
0.36469	7.57935182
0.36531	7.927150582
0.36561	7.856649983
0.36592	7.971749364
0.36623	8.595748745
0.36654	10.68004813
0.36685	11.02504751
0.36716	9.174646888
0.36747	8.243046269
0.36778	7.82884565
0.3684	7.402144412
0.36871	7.471043793
0.36902	7.747743174
0.36933	8.670942555
0.36965	8.236741916
0.36996	7.499541297
0.37027	7.438340678
0.37059	7.136640039
0.3709	7.50073942
0.37122	9.154738781
0.37153	9.177638162
0.37185	7.874937523
0.37216	8.132436904
0.37248	8.664236265
0.3728	8.003535627
0.37311	6.181935008
0.37343	5.819934369
0.37375	5.66373373
0.37407	6.245833091
0.37439	7.215232452
0.37471	7.523631813
0.37502	9.153931194
0.37534	9.540730555
0.37567	7.727929896
0.37599	7.477329257
0.37631	7.060928618
0.37663	7.034927979
0.37727	7.183426701
0.37792	8.304525403
0.37824	7.267124764
0.37857	6.912924106
0.37889	8.454923467
0.37922	9.547022808
0.37954	6.606322169
0.37987	5.94352151
0.38019	5.412420871
0.38052	4.703020212
0.38085	4.456419553
0.38118	6.085418894
0.3815	6.121918255
0.38183	6.114417596
0.38216	5.570116937
0.38249	4.904316278
0.38282	4.496015619
0.38315	6.248714961
0.38348	7.452714302
0.38381	7.933113643
0.38414	7.874912984
0.38447	7.335612325
0.38481	7.611911646
0.38514	7.443410987
0.38547	7.416110328
0.3858	7.242409669
0.38614	7.72880899
0.38647	8.954908331
0.38681	7.016607653
0.38714	6.684206994
0.38748	6.664406315
0.38781	6.828305656
0.38883	5.541103619
0.38916	5.02540296
0.3895	4.628902281
0.38984	4.553901603
0.39018	3.803000924
0.39052	4.187000245
0.39086	5.548599566
0.3912	5.036698887
0.39188	6.185397529
0.39222	7.21469685
0.39257	8.029196152
0.39291	7.092295473
0.39325	6.560794794
0.3936	5.016194095
0.39394	6.394093416
0.39428	7.354592737
0.39463	7.771092038
0.39497	9.000791359
0.39532	7.555390661
0.39567	7.300189962
0.39636	7.935188584
0.39671	6.557487885
0.39706	6.758887186
0.39741	6.462886487
0.39776	6.944285789
0.39811	6.23978509
0.39846	6.210184391
0.39881	6.402883692
0.39916	5.162882993
0.39951	5.629882294
0.39986	6.637681596
0.40021	7.125680897
0.40056	6.917380198
0.40092	7.092479479
0.40127	7.13337878
0.40162	6.993278081
0.40198	7.223577363
0.40233	7.735676664
0.40269	7.608275945
0.40305	9.612975226
0.4034	8.386874527
0.40376	7.284373808
0.40412	7.46027309
0.40447	7.729472391
0.40483	7.557371672
0.40519	7.616670953
0.40555	7.597470234
0.40591	7.155469515
0.40627	7.016968797
0.40663	7.680668078
0.40699	8.829367359
0.40736	7.31626662
0.40772	6.950765901
0.40808	6.293465183
0.40844	5.254364464
0.40881	5.713463725
0.40917	8.110163006
0.40954	7.625662267
0.4099	7.902561549
0.41027	7.68126081
0.41063	7.548160091
0.411	7.205759352
0.41174	7.784357875
0.4121	9.064857156
0.41247	8.096056417
0.41284	9.015555678
0.41321	7.886654939
0.41358	8.165154201
0.41395	7.615153462
0.41432	7.869452723
0.41469	7.456551984
0.41507	7.665351226
0.41544	7.756050487
0.41581	9.143649748
0.41619	8.129748989
0.41656	7.22444825
0.41731	6.832446753
0.41769	6.734445994
0.41806	7.029645255
0.41844	7.148144497
0.41881	7.993243758
0.41919	7.950042999
0.41957	9.34324224
0.41995	7.662641482
0.42033	6.451940723
0.42071	6.288039964
0.42109	7.017539205
0.42147	7.958138447
0.42185	6.788637688
0.42223	6.481536929
0.42261	6.92383617
0.423	6.189135392
0.42338	6.018034633
0.42376	6.514633874
0.42415	4.837233095
0.42453	5.956932337
0.42492	6.311331558
0.42531	5.616430779
0.42569	6.003430021
0.42608	6.139629242
0.42647	6.426328463
0.42685	5.557627704
0.42724	5.764726926
0.42763	8.670626147
0.42802	9.721425368
0.42841	7.320124589
0.4288	7.270823811
0.42919	8.295923032
0.42959	7.452422233
0.42998	8.214121455
0.43037	7.559420676
0.43076	7.452619897
0.43116	7.139219099
0.43155	7.18051832
0.43195	7.552217521
0.43234	6.764016742
0.43274	6.667615944
0.43393	7.741913568
0.43433	9.225812769
0.43473	7.90721197
0.43513	8.101411172
0.43553	6.965110373
0.43593	6.910609574
0.43633	6.645008776
0.43673	6.892907977
0.43713	8.767707178
0.43754	7.65500636
0.43794	7.337205561
0.43834	7.996904762
0.43875	6.979303943
0.43915	6.603303145
0.43956	6.476402326
0.43996	6.762801527
0.44037	6.802500709
0.44078	6.67689989
0.44119	6.075199072
0.44159	5.852398273
0.44241	8.041696636
0.44282	6.717295817
0.44323	5.876394998
0.44364	5.68749418
0.44406	7.192893341
0.44447	8.215092522
0.44488	8.458191704
0.44529	7.790790885
0.44571	6.228890046
0.44612	5.040089228
0.44654	6.395188389
0.44695	9.25678757
0.44737	7.852886732
0.44779	7.085185893
0.44821	7.028185055
0.44862	7.909684236
0.44904	7.202883397
0.44946	6.633482559
0.45	6.754145766
0.4503	6.821181061
0.45072	6.660380475
0.45114	6.759079888
0.45157	6.328579288
0.45241	6.748578114
0.45284	6.281077514
0.45326	6.543276927
0.45369	6.996976327
0.45411	7.24077574
0.45454	7.119075139
0.45497	6.713874539
0.45539	7.276573952
0.45582	8.139573352
0.45625	6.730972751
0.45668	6.25817215
0.45711	6.37847155
0.45754	6.822270949
0.45797	6.434070349
0.4584	5.442069748
0.45884	4.883169134
0.45927	6.566768533
0.4597	7.096767932
0.46014	6.561567318
0.46057	6.343366717
0.46101	6.309766103
0.46144	6.781965502
0.46188	6.198264888
0.46232	7.250564273
0.46276	5.048263658
0.46319	4.966163058
0.46363	6.875262443
0.46407	6.745161829
0.46451	6.105761214
0.46496	6.881360586
0.4654	5.995159971
0.46584	5.797359357
0.46628	6.711258742
0.46673	5.014058114
0.46717	4.466057499
0.46762	5.70515687
0.46806	6.033656256
0.46851	6.161355627
0.46896	6.638554999
0.4694	6.739754384
0.46985	6.493353756
0.4703	6.389353127
0.4712	7.31955187
0.4721	6.795650613
0.47255	6.319249985
0.47301	6.192749342
0.47346	6.256348714
0.47391	5.441648085
0.47437	6.976547443
0.47482	6.871646814
0.47528	6.433646172
0.47573	6.235245543
0.47619	6.203844901
0.47665	6.533144258
0.47711	6.553743616
0.47757	7.799242973
0.47803	7.777742331
0.47849	7.040941688
0.47895	7.994641046
0.47941	7.577240403
0.47987	7.337839761
0.48034	6.520039104
0.48173	5.780237163
0.4822	5.816536506
0.48266	5.798335864
0.48313	6.649635207
0.4836	5.312334551
0.48407	4.568633895
0.48454	4.575133238
0.48501	3.934332582
0.48548	3.552031925
0.48595	4.939331269
0.48642	6.644730612
0.48737	6.213529285
0.48784	6.953828629
0.48879	6.057227302
0.48927	4.828326632
0.48975	5.567425961
0.49022	6.075925305
0.4907	6.316924634
0.49118	6.290123964
0.49166	6.686923294
0.49214	7.204422623
0.49262	6.383221953
0.4931	6.247721282
0.49359	7.805120598
0.49407	7.508019927
0.49455	6.436119257
0.49504	6.681318573
0.49552	6.193317902
0.49601	7.041517218
0.4965	7.202316533
0.49698	7.854615863
0.49747	8.434815179
0.49796	6.808214494
0.49845	6.21521381
0.49894	6.044013126
0.49943	6.155112441
0.49992	7.833911757
0.5	7.593831645
0.50042	6.33341131
0.50091	6.35281092
0.50141	7.859410522
0.5019	7.498210131
0.5024	6.922209733
0.50289	6.217509343
0.50439	6.128208147
0.50489	6.569207749
0.50539	8.231407351
0.50589	8.615306952
0.50639	7.488706554
0.50689	5.508406156
0.50739	5.799405757
0.5079	6.213105351
0.5084	6.316504953
0.50891	6.305904546
0.50941	6.351604148
0.50992	6.054903742
0.51042	5.672203343
0.51093	5.352102937
0.51144	5.306302531
0.51195	5.819402124
0.51246	6.165301718
0.51297	7.573101312
0.51348	8.066300905
0.514	6.098000491
0.51451	7.167100085
0.51502	8.007299678
0.51554	6.647799264
0.51606	5.78679885
0.51657	6.345098444
0.51709	6.063298029
0.51761	5.908997615
0.51813	5.948597201
0.51865	5.805896786
0.51917	6.167796372
0.51969	6.286895958
0.52021	4.978095544
0.52073	4.302795129
0.52126	4.826294707
0.52178	4.227694293
0.52231	3.80349387
0.52283	3.920593456
0.52336	3.731893034
0.52389	4.873692612
0.52442	5.498092189
0.52494	7.181291775
0.52547	6.739191353
0.52601	5.240890923
0.52654	4.8368905
0.52707	6.531990078
0.52814	5.782689226
0.52867	5.731088803
0.52921	6.059388373
0.52974	6.186587951
0.53028	6.028287521
0.53082	5.99528709
0.53136	6.11688666
0.5319	6.57418623
0.53298	6.51078537
0.53352	6.042084939
0.53407	6.665784501
0.53461	5.899484071
0.53516	6.874283633
0.5357	6.457183202
0.53625	7.441282764
0.5368	7.957782326
0.53734	6.503981896
0.53789	6.556281458
0.53844	6.485381019
0.53899	5.911280581
0.53954	5.805180143
0.5401	5.931479697
0.54065	6.483579259
0.5412	6.057378821
0.54287	6.59307749
0.54343	6.106677044
0.54399	6.259976598
0.54454	5.94297616
0.5451	6.313875713
0.54567	6.372375259
0.54623	6.970974813
0.54679	7.688374367
0.54735	6.749573921
0.54792	6.112873467
0.54848	5.848973021
0.54905	5.504272566
0.54962	4.722272112
0.55	4.645661095
0.55018	4.60937175
0.55075	4.289871562
0.55132	4.876871374
0.55189	5.786571186
0.55246	5.804170998
0.55304	5.572170806
0.55418	5.88257043
0.55476	6.438870238
0.55533	5.69927005
0.55591	5.934669859
0.55649	5.617969668
0.55707	5.496169476
0.55765	5.046969285
0.55823	5.433569093
0.55881	5.401368902
0.55939	6.00576871
0.55997	5.483868519
0.56056	5.475768324
0.56114	6.265068133
0.56173	6.296667938
0.56232	6.735167743
0.5629	6.798267552
0.56349	6.954467357
0.56408	7.565167162
0.56467	6.138366968
0.56526	6.618166773
0.56586	8.063666575
0.56645	6.28036638
0.56704	5.991366186
0.56764	5.847565988
0.56823	6.827465793
0.56883	6.430765595
0.56943	6.257665397
0.57003	5.824665199
0.57063	5.594265001
0.57123	5.938364803
0.57183	4.819664605
0.57243	5.334264407
0.57304	6.233664205
0.57364	5.891364007
0.57425	6.310063806
0.57485	6.239063608
0.57546	5.592563407
0.57607	5.752263205
0.57668	6.808463004
0.57729	6.426762803
0.5779	6.723562601
0.57851	6.9350624
0.57913	5.664262195
0.57974	5.863661994
0.58036	5.890661789
0.58097	5.507661588
0.58159	5.484961383
0.58221	5.797161179
0.58283	5.683560974
0.58345	6.11916077
0.58407	7.938160565
0.58531	6.244560156
0.58594	6.612859948
0.58656	6.908759743
0.58719	7.035059535
0.58781	6.333959331
0.58844	5.960559123
0.58907	5.828558915
0.59033	6.146058499
0.59097	6.537058288
0.5916	6.47195808
0.59223	5.836357872
0.59287	5.676357661
0.5935	6.817757453
0.59414	6.168157241
0.59478	5.61585703
0.59542	5.849456819
0.59606	5.882756608
0.5967	6.245656396
0.59734	6.395656185
0.59799	7.100255971
0.59863	6.49265576
0.59928	6.292355545
0.59992	6.416555334
0.60057	5.735255119
0.60122	6.244054905
0.60187	6.23225469
0.60252	6.990654476
0.60317	6.738054261
0.60383	5.774654043
0.60448	5.725553829
0.60513	5.859653614
0.60579	5.842653396
0.60645	6.540753179
0.60777	5.596552743
0.60909	5.854452307
0.60975	6.853752089
0.61041	5.757751872
0.61108	5.40395165
0.61241	5.204351212
0.61308	6.29995099
0.61375	5.738250769
0.61442	6.676750548
0.61509	7.169450327
0.61644	5.072649881
0.61711	5.15254966
0.61779	5.361149436
0.61846	5.453549215
0.61914	5.42954899
0.61982	5.550348766
0.6205	5.548048541
0.62118	5.920348317
0.62186	6.374348093
0.62255	5.755647865
0.62323	6.11024764
0.62392	5.512647413
0.6246	5.440647188
0.62529	6.828846961
0.62598	7.552546733
0.62667	6.295246505
0.62736	5.650946277
0.62945	5.275445588
0.63014	6.44464536
0.63084	5.619145129
0.63154	5.042344898
0.63224	5.619444667
0.63294	5.743144436
0.63364	5.652744205
0.63434	6.386443974
0.63505	5.552743739
0.63575	6.052043508
0.63646	6.183343274
0.63717	6.03164304
0.63787	6.673442809
0.63858	6.514942574
0.63929	6.12204234
0.64001	5.926242102
0.64072	5.399041868
0.64144	5.06084163
0.64215	5.560941396
0.64287	6.524941158
0.64359	6.887940921
0.64431	5.882740683
0.64503	5.088040445
0.64575	5.739140208
0.64647	6.12563997
0.6472	5.289339729
0.64792	5.483639492
0.64865	6.079239251
0.64938	6.01553901
0.65011	5.585238769
0.65084	5.468538528
0.65157	6.192138287
0.6523	5.774438046
0.65304	5.725337802
0.65377	5.588737561
0.65451	5.738237317
0.65525	7.297337072
0.65599	5.639836828
0.65673	4.823536584
0.65747	5.91633634
0.65821	6.919036096
0.65896	6.593135848
0.6597	6.056135604
0.66045	6.065635356
0.6612	6.257035109
0.6627	6.807934614
0.66345	5.757234366
0.6642	6.507634119
0.66496	5.860833868
0.66571	5.69163362
0.66647	5.315333369
0.66723	5.596033119
0.66799	6.512532868
0.66875	5.367332617
0.66951	5.666232366
0.67028	6.270232112
0.67104	5.824231861
0.67181	6.189431607
0.67258	6.337431353
0.67334	5.656031102
0.67411	5.115930848
0.67489	5.39633059
0.67566	5.274530336
0.67643	5.689830082
0.67721	5.968029825
0.67876	4.864729313
0.67954	4.553229056
0.68032	4.001128798
0.68189	5.78612828
0.68267	5.245828023
0.68346	5.289227762
0.68425	6.665327501
0.68504	5.45212724
0.68583	5.01982698
0.68662	5.611626719
0.68741	5.427026458
0.68821	5.626326194
0.689	5.105725933
0.6898	5.216325669
0.6906	5.423925405
0.6914	5.335525141
0.6922	6.555624877
0.693	5.163624613
0.69381	4.479324346
0.69461	6.119524082
0.69542	5.409523815
0.69623	5.425123547
0.69704	5.97422328
0.69785	5.624523013
0.69866	5.081422745
0.69948	5.709622475
0.7	5.779276624
0.70029	5.818122391
0.70111	5.44152264
0.70193	6.369722888
0.70275	6.274023137
0.70357	5.437623386
0.70522	5.144923886
0.70604	5.497724135
0.70687	5.981924387
0.7077	6.534324638
0.70853	5.97762489
0.70936	5.653625142
0.71019	5.235425394
0.71102	5.488525645
0.7127	5.135826155
0.71354	5.95002641
0.71438	6.109926664
0.71522	5.713226919
0.71606	5.690927174
0.71691	5.909527432
0.71775	6.307827686
0.7186	5.609127944
0.71945	5.227228202
0.7203	5.39322846
0.72115	5.329328718
0.72201	4.656428978
0.72286	5.552829236
0.72372	5.479729497
0.72458	5.536929758
0.72544	5.061030019
0.7263	4.90253028
0.72716	4.91613054
0.72802	4.893930801
0.72889	5.898231065
0.72976	5.609131329
0.73063	6.618231593
0.7315	5.836831857
0.73324	5.217632384
0.73412	5.420332651
0.73499	5.360132915
0.73587	5.832233182
0.73675	5.724233449
0.73763	5.526533716
0.73852	6.335233986
0.7394	6.173534253
0.74029	5.648734523
0.74118	5.646534792
0.74207	5.562935062
0.74296	5.291035332
0.74385	5.842835602
0.74475	5.237835875
0.74564	5.066536145
0.74654	5.157536418
0.74744	4.707336691
0.74834	4.460736964
0.74924	5.730537237
0.75015	6.113137513
0.75105	5.718837786
0.75196	5.536938062
0.75287	5.420938338
0.75378	4.795238614
0.75469	5.04183889
0.7556	5.341039166
0.75652	4.991939445
0.75744	6.101239724
0.75836	5.704040003
0.75928	6.738540282
0.7602	6.375640561
0.76112	5.04454084
0.76205	5.611141122
0.76298	5.042741404
0.76391	5.177841686
0.76484	5.161741968
0.76577	5.41994225
0.7667	5.530342532
0.76764	4.957842818
0.76858	5.204343103
0.76952	5.973743388
0.77046	5.526143673
0.7714	4.764243958
0.77234	4.972344243
0.77424	4.812444819
0.77519	4.770445107
0.77614	5.342645396
0.77709	5.022245684
0.77805	5.816345975
0.77901	5.420446266
0.77996	6.114346554
0.78092	5.493146845
0.78189	5.199447139
0.78285	4.736747431
0.78382	5.687347725
0.78478	4.982748016
0.78575	4.87464831
0.78672	5.727848604
0.7877	5.444848902
0.78867	5.104049196
0.78965	4.948149493
0.79063	4.59234979
0.79161	5.918950087
0.79259	5.621250385
0.79357	5.105350682
0.79456	4.654350982
0.79554	4.961051279
0.79653	5.46205158
0.79752	4.60595188
0.79852	4.386052183
0.79951	5.450252483
0.8	5.506553632
0.80051	5.565153144
0.80151	5.192754147
0.80251	4.71585515
0.80351	4.760956154
0.80451	4.651757157
0.80552	4.72655817
0.80754	5.879260197
0.80855	5.14736121
0.80956	4.984562223
0.81058	5.108063247
0.8116	5.11166427
0.81262	5.658065294
0.81364	5.296566317
0.81569	4.765768374
0.81671	4.757369397
0.81774	5.23997043
0.81877	4.993071464
0.81981	5.036872507
0.82084	4.683773541
0.82188	4.568474584
0.82292	4.690675627
0.82396	4.567676671
0.825	5.864277714
0.82605	5.841178768
0.82709	6.014579811
0.82814	4.892880865
0.82919	5.423281918
0.83024	5.393482971
0.8313	5.423184035
0.83236	5.375285098
0.83341	4.374186152
0.83448	4.584787225
0.83554	5.100288289
0.83767	4.972590426
0.83874	5.350791499
0.83981	5.239792573
0.84088	4.934993647
0.84196	4.71399473
0.84303	4.764795804
0.84411	4.392196887
0.8452	4.315797981
0.84628	5.055999064
0.84736	5.132500148
0.84845	4.859101241
0.84954	4.718602335
0.85173	5.959004532
0.85283	5.049205636
0.85393	5.355906739
0.85503	4.990107843
0.85613	5.064208947
0.85723	5.28031005
0.85834	5.124711164
0.85944	5.582312268
0.86055	5.121313381
0.86167	5.808414505
0.8639	5.710816742
0.86727	4.861620123
0.86839	5.071721247
0.86952	4.367122381
0.87065	4.638323514
0.87178	5.005324648
0.87292	4.802625792
0.87406	5.309526936
0.87519	4.914828069
0.87634	5.732129223
0.87748	5.650630367
0.87863	4.896031521
0.87978	5.055532674
0.88093	4.734833828
0.88208	5.141634982
0.88323	4.646736136
0.88439	5.2509373
0.88555	5.378838463
0.88671	4.956139627
0.88788	4.952640801
0.88904	4.530641965
0.89021	4.983243139
0.89138	4.997744313
0.89256	5.211445497
0.89373	5.13264667
0.89491	4.765847854
0.89609	4.840449038
0.89727	5.203250222
0.89846	5.020351416
0.89965	5.45365261
0.9	5.370535314
0.9003	5.299291407
0.9003347	5.291050862
0.90084	5.17146355
0.90203	4.319131052
0.90322	5.053598554
0.90442	4.936374186
0.90562	5.537249818
0.90682	5.273925451
0.90802	5.416101083
0.90923	4.735784845
0.91044	4.625468608
0.91165	4.68565237
0.91287	5.678944263
0.91408	5.083228025
0.9153	5.592519918
0.91652	5.467311811
0.91774	6.002803704
0.91897	5.652603727
0.9202	4.93910375
0.92143	4.714503773
0.92266	5.810603796
0.9239	5.330511949
0.92514	5.545020102
0.92638	4.476428255
0.92762	4.719836409
0.92887	4.507052692
0.93012	4.943868976
0.93137	5.504085259
0.93262	4.724401543
0.93387	4.753817826
0.93513	4.65714224
0.93639	4.826066654
0.93766	4.813399198
0.93892	4.913223612
0.94019	5.197056156
0.94146	5.7668887
0.94401	5.376161918
0.94529	4.849202593
0.94658	4.540951397
0.94786	4.769392071
0.94915	4.837140876
0.95044	5.048789681
0.95173	4.938638485
0.95303	4.55879542
0.95432	4.385444225
0.95562	4.73070116
0.95693	4.752666225
0.95823	6.10352316
0.95954	4.988088225
0.96085	5.77835329
0.96216	5.198218355
0.96348	5.35039155
0.96612	4.874337941
0.96744	4.799811137
0.96877	4.973592462
0.9701	4.963773788
0.97143	5.000555114
0.97276	5.124836439
0.9741	5.026425895
0.97544	5.160615351
0.97679	5.121812937
0.97813	5.137302393
0.97948	5.41289998
0.98083	5.112997566
0.98219	5.237703282
0.98355	5.291708999
0.98491	5.079914715
0.98627	5.558720432
0.989	5.313739995
0.99038	4.628161972
0.99175	5.153375819
0.99313	5.156297796
0.99451	4.806219773
0.99728	5.549871857
0.99867	4.866801964
1	5.217589584
1.0001	5.243920965
1.0015	5.76224842
1.0029	4.664075875
1.0043	5.021903329
1.0057	4.558130784
1.0071	4.997458238
1.0085	4.914685693
1.0099	5.743713148
1.0113	4.658040602
1.0127	5.293968057
1.0141	5.250095511
1.0156	4.950960641
1.017	4.605488096
1.0184	4.800815551
1.0199	5.22118068
1.0213	5.132008135
1.0227	5.20163559
1.0242	5.52730072
1.0256	5.667828174
1.0271	5.480493304
1.0285	5.707220759
1.03	5.769185889
1.0314	5.361313343
1.0329	5.022078473
1.0344	5.012043603
1.0358	5.294771058
1.0388	4.574701318
1.0403	4.671866448
1.0417	5.084693902
1.0432	4.720259032
1.0447	4.941024162
1.0462	5.024689292
1.0492	4.921119552
1.0507	4.646484682
1.0522	4.497449812
1.0537	4.544914942
1.0552	4.822380072
1.0567	5.754445202
1.0582	5.101310331
1.0597	4.809075461
1.0613	4.865178267
1.0628	5.735043397
1.0643	5.751608527
1.0658	5.286973656
1.0674	5.348976462
1.0689	4.584341592
1.0704	5.629406722
1.072	4.980309527
1.0735	4.776874657
1.0751	4.658477462
1.0766	4.693742592
1.0782	5.525645397
1.0798	5.181548203
1.0813	5.405813332
1.0829	5.326516138
1.0845	5.077318943
1.086	5.074084073
1.0876	5.508486878
1.0892	4.686489683
1.0908	4.528992489
1.0924	4.806295294
1.094	4.263898099
1.0956	4.862600905
1.0972	4.82280371
1.0988	4.837406515
1.1004	5.12730932
1.102	5.164812126
1.1036	5.430814931
1.1052	5.008317736
1.1068	5.059420541
1.1085	4.806361022
1.1101	4.931263827
1.1117	5.482266633
1.1134	5.163807113
1.115	5.452809918
1.1166	4.634512724
1.1183	5.175953204
1.1199	5.145856009
1.1216	4.50549649
1.1233	5.153236971
1.1249	4.620139776
1.1266	4.716180257
1.1282	5.396283062
1.1299	5.490223542
1.1316	4.662964023
1.1333	4.986504504
1.1349	5.357607309
1.1366	5.286447789
1.1383	4.83968827
1.1417	5.127569231
1.1434	5.230509712
1.1451	4.608850192
1.1468	5.121890673
1.1485	5.000031154
1.1503	4.619609309
1.152	5.33884979
1.1537	4.673190271
1.1554	4.712630751
1.1572	5.059908907
1.1589	5.118949388
1.1606	4.985489868
1.1624	4.210368024
1.1641	5.110508505
1.1659	5.675686661
1.1676	5.622227141
1.1694	5.219205297
1.1712	5.176783453
1.1729	5.186923934
1.1747	5.03800209
1.1765	5.392680246
1.1783	5.137058402
1.18	5.226498882
1.1818	5.025977038
1.1836	5.420655194
1.1854	5.44733335
1.1872	5.030511506
1.189	4.982489662
1.1908	4.735867818
1.1927	4.810883649
1.1945	5.281561805
1.1963	5.379039961
1.1981	4.794618117
1.1999	5.254096273
1.2	5.234107632
1.2018	4.874240914
1.2036	5.60554788
1.2055	5.163488566
1.2073	4.897095532
1.2092	5.099136218
1.211	5.560243184
1.2129	5.12588387
1.2147	5.091690836
1.2166	5.141131523
1.2185	5.961872209
1.2203	5.279079175
1.2222	5.673719861
1.2241	5.208760547
1.226	4.678601234
1.2279	4.64734192
1.2298	4.553382606
1.2317	4.503623292
1.2336	4.989063979
1.2355	5.220804665
1.2374	5.019945351
1.2393	5.182786037
1.2413	5.238060444
1.2451	4.932041816
1.2471	5.110416223
1.249	4.978856909
1.251	5.324731316
1.2529	5.455072002
1.2549	4.972746409
1.2568	5.245087095
1.2588	5.050061501
1.2608	4.968835908
1.2627	5.177976594
