E(MeV)	pendfb7/Sm149:1	
1.34257E-04	3879.27805	
1.34282E-04	3697.50563	
1.34312E-04	3469.55078	
1.34318E-04	3421.0129	
1.34414E-04	2615.24334	
1.34429E-04	2485.21054	
1.34449E-04	2326.55552	
1.34457E-04	2264.02045	
1.34473E-04	2143.19276	
1.34484E-04	2053.92602	
1.34496E-04	1968.52804	
1.34512E-04	1856.7448	
1.34522E-04	1790.03134	
1.34532E-04	1718.06095	
1.34542E-04	1655.63346	
1.34555E-04	1576.02043	
1.34563E-04	1529.64798	
1.34579E-04	1438.80189	
1.34583E-04	1412.09227	
1.34602E-04	1312.81762	
1.34604E-04	1303.02501	
1.34618E-04	1235.82093	
1.34626E-04	1198.08952	
1.34635E-04	1154.10469	
1.34649E-04	1093.80165	
1.34653E-04	1077.58611	
1.34665E-04	1029.97804	
1.34671E-04	1007.46615	
1.34684E-04	956.096486	
1.34688E-04	942.327983	
1.34704E-04	888.486556	
1.34706E-04	882.182225	
1.34724E-04	826.73056	
1.34724E-04	826.727488	
1.34741E-04	776.030073	
1.34743E-04	770.520637	
1.34759E-04	729.356896	
1.34763E-04	719.308882	
1.34779E-04	681.776553	
1.34782E-04	672.630048	
1.34798E-04	638.46475	
1.34802E-04	630.137946	
1.34818E-04	599.033762	
1.34822E-04	591.451581	
1.34837E-04	563.167807	
1.34842E-04	554.546628	
1.34857E-04	530.456923	
1.34863E-04	521.05477	
1.34877E-04	500.604991	
1.34883E-04	490.625438	
1.34896E-04	473.328349	
1.34904E-04	462.935152	
1.34916E-04	448.368398	
1.34925E-04	437.701407	
1.34936E-04	424.394529	
1.34945E-04	414.651336	
1.34957E-04	402.60184	
1.34973E-04	386.912267	
1.34978E-04	382.400792	
1.34998E-04	363.893015	
1.35000E-04	362.168743	
1.35019E-04	347.063068	
1.35028E-04	340.059285	
1.35039E-04	331.467646	
1.35059E-04	317.493002	
1.35067E-04	312.326435	
1.35085E-04	300.384385	
1.35094E-04	295.106321	
1.35112E-04	284.819331	
1.35122E-04	279.5301	
1.35147E-04	266.128764	
1.35151E-04	264.234529	
1.35183E-04	249.478873	
1.35214E-04	236.222872	
1.35218E-04	234.604724	
1.35245E-04	224.1356	
1.35253E-04	221.212291	
1.35277E-04	213.078316	
1.35288E-04	209.10021	
1.35308E-04	202.931547	
1.35324E-04	198.101252	
1.35339E-04	193.610214	
1.35363E-04	187.012623	
1.35371E-04	184.96928	
1.35402E-04	176.96987	
1.35406E-04	176.037935	
1.35441E-04	167.84336	
1.35445E-04	166.992517	
1.35481E-04	159.512984	
1.35485E-04	158.746431	
1.35524E-04	151.254525	
1.35539E-04	148.319096	
1.35563E-04	144.31206	
1.35598E-04	138.424115	
1.35602E-04	137.816983	
1.35638E-04	132.462733	
1.35641E-04	131.908522	
1.35681E-04	126.47532	
1.35696E-04	124.343293	
1.35726E-04	120.665628	
1.35755E-04	117.066119	
1.35777E-04	114.628146	
1.35814E-04	110.509469	
1.35828E-04	109.103217	
1.35873E-04	104.580839	
1.35879E-04	104.032388	
1.35930E-04	99.3774466	
1.35932E-04	99.2017524	
1.35981E-04	95.1119123	
1.35991E-04	94.308812	
1.36032E-04	91.2098951	
1.36079E-04	87.7318961	
1.36083E-04	87.4663736	
1.36140E-04	83.6885441	
1.36149E-04	83.049473	
1.36202E-04	79.8681299	
1.36232E-04	78.1349761	
1.36265E-04	76.3283956	
1.36314E-04	73.7220531	
1.36328E-04	73.0481972	
1.36391E-04	70.0249771	
1.36396E-04	69.7463109	
1.36453E-04	67.2532472	
1.36479E-04	66.154213	
1.36516E-04	64.6623451	
1.36561E-04	62.8925607	
1.36610E-04	61.1302498	
1.36685E-04	58.5122857	
1.36698E-04	58.0690039	
1.36767E-04	55.8996359	
1.36787E-04	55.3217895	
1.36865E-04	53.0574803	
1.36875E-04	52.7944515	
1.36963E-04	50.4737692	
1.37051E-04	48.3870734	
1.37110E-04	47.0203282	
1.37140E-04	46.4020308	
1.37228E-04	44.5799112	
1.37257E-04	43.9824212	
1.37316E-04	42.8955352	
1.37404E-04	41.2926765	
1.37407E-04	41.2509745	
1.37498E-04	39.7684314	
1.37552E-04	38.904222	
1.37588E-04	38.3584175	
1.37679E-04	37.0421269	
1.37698E-04	36.776784	
1.37770E-04	35.8287219	
1.37844E-04	34.8774063	
1.37861E-04	34.6835331	
1.37929E-04	33.9121097	
1.38003E-04	33.1232511	
1.38042E-04	32.7317144	
1.38064E-04	32.5369094	
1.38075E-04	32.4473942	
1.38107E-04	32.2157432	
1.38129E-04	32.0846959	
1.38151E-04	31.9768038	
1.38173E-04	31.8965517	
1.38194E-04	31.849004	
1.38216E-04	31.8398045	
1.38235E-04	31.8686557	
1.38254E-04	31.9370391	
1.38263E-04	31.9890338	
1.38274E-04	32.0603005	
1.38293E-04	32.2417419	
1.38312E-04	32.4770329	
1.38331E-04	32.7706865	
1.38351E-04	33.1268519	
1.38370E-04	33.5490147	
1.38389E-04	34.0398292	
1.38408E-04	34.6008707	
1.38420E-04	34.9715957	
1.38429E-04	35.2969	
1.38445E-04	35.8929512	
1.38469E-04	36.8704035	
1.38492E-04	37.9393223	
1.38510E-04	38.7801275	
1.38516E-04	39.0951594	
1.38604E-04	43.8162625	
1.38614E-04	44.3385793	
1.38644E-04	45.8908699	
1.38672E-04	47.2085798	
1.38696E-04	48.1504032	
1.38715E-04	48.7793386	
1.38731E-04	49.2269089	
1.38749E-04	49.5973098	
1.38772E-04	49.8724292	
1.38798E-04	49.9170248	
1.38820E-04	49.7261855	
1.38840E-04	49.3708852	
1.38863E-04	48.7621877	
1.38885E-04	47.9825417	
1.38888E-04	47.8472661	
1.38907E-04	47.0482256	
1.38929E-04	45.8873385	
1.38958E-04	44.2665539	
1.38980E-04	42.8982107	
1.38983E-04	42.6982492	
1.39079E-04	36.3249738	
1.39105E-04	34.6193936	
1.39116E-04	34.0011777	
1.39128E-04	33.2569817	
1.39150E-04	31.9696944	
1.39165E-04	31.1607149	
1.39180E-04	30.3931787	
1.39195E-04	29.66793	
1.39210E-04	28.9854058	
1.39228E-04	28.2320071	
1.39246E-04	27.5369445	
1.39264E-04	26.898226	
1.39277E-04	26.4545794	
1.39290E-04	26.0399011	
1.39304E-04	25.6527465	
1.39317E-04	25.2916195	
1.39321E-04	25.1930278	
1.39335E-04	24.8571516	
1.39353E-04	24.4650996	
1.39370E-04	24.1090256	
1.39388E-04	23.7852823	
1.39406E-04	23.4903465	
1.39424E-04	23.2208909	
1.39441E-04	22.9738191	
1.39459E-04	22.746287	
1.39477E-04	22.5357138	
1.39479E-04	22.5139462	
1.39495E-04	22.3509637	
1.39524E-04	22.0724168	
1.39554E-04	21.8209198	
1.39574E-04	21.6650911	
1.39613E-04	21.3751891	
1.39652E-04	21.1070304	
1.39692E-04	20.8544401	
1.39719E-04	20.6900613	
1.39751E-04	20.5113965	
1.39842E-04	20.0404955	
1.39912E-04	19.7022456	
1.39970E-04	19.4418402	
1.40028E-04	19.2032666	
1.40066E-04	19.0608129	
1.40105E-04	18.9370126	
1.40134E-04	18.8607252	
1.40163E-04	18.8034795	
1.40191E-04	18.7715924	
1.40210E-04	18.7674426	
1.40228E-04	18.7791977	
1.40247E-04	18.8099382	
1.40265E-04	18.8632909	
1.40283E-04	18.9435071	
1.40297E-04	19.0242359	
1.40311E-04	19.1251706	
1.40325E-04	19.2489096	
1.40339E-04	19.3983012	
1.40352E-04	19.5764703	
1.40366E-04	19.7867672	
1.40380E-04	20.0328622	
1.40389E-04	20.2127704	
1.40394E-04	20.322399	
1.40408E-04	20.6621805	
1.40421E-04	21.0501378	
1.40435E-04	21.4908607	
1.40449E-04	21.9889989	
1.40458E-04	22.3626191	
1.40463E-04	22.5547978	
1.40477E-04	23.1983523	
1.40490E-04	23.8972854	
1.40504E-04	24.669549	
1.40517E-04	25.5194584	
1.40528E-04	26.2816735	
1.40531E-04	26.4559425	
1.40544E-04	27.5001296	
1.40558E-04	28.6330894	
1.40571E-04	29.8575973	
1.40585E-04	31.1756864	
1.40598E-04	32.588936	
1.40598E-04	32.6346652	
1.40612E-04	34.128653	
1.40627E-04	36.072098	
1.40641E-04	37.8728489	
1.40647E-04	38.6068014	
1.40662E-04	40.7843845	
1.40683E-04	43.9054431	
1.40686E-04	44.3577051	
1.40704E-04	47.2357599	
1.40725E-04	50.8016836	
1.40732E-04	51.9116119	
1.40771E-04	58.7942302	
1.40809E-04	65.4784192	
1.40843E-04	71.2347331	
1.40868E-04	74.9875572	
1.40890E-04	78.1169165	
1.40905E-04	79.9010444	
1.40928E-04	82.2718774	
1.40946E-04	83.7273113	
1.40968E-04	85.0126722	
1.40976E-04	85.2449923	
1.40999E-04	85.8107208	
1.41018E-04	85.7160108	
1.41021E-04	85.6363769	
1.41036E-04	85.1641813	
1.41059E-04	83.9153334	
1.41078E-04	82.4605431	
1.41079E-04	82.3825075	
1.41095E-04	80.7623578	
1.41111E-04	78.8672848	
1.41115E-04	78.4788499	
1.41139E-04	75.1366813	
1.41155E-04	72.631537	
1.41168E-04	70.5929165	
1.41190E-04	66.99061	
1.41204E-04	64.4641586	
1.41239E-04	58.3688924	
1.41272E-04	52.4916564	
1.41300E-04	47.5549729	
1.41323E-04	43.8044769	
1.41340E-04	41.1342712	
1.41357E-04	38.6591425	
1.41374E-04	36.3223876	
1.41388E-04	34.503911	
1.41391E-04	34.1323826	
1.41407E-04	32.1031866	
1.41420E-04	30.6776125	
1.41432E-04	29.334031	
1.41445E-04	28.0709057	
1.41458E-04	26.8865789	
1.41470E-04	25.778542	
1.41482E-04	24.8011527	
1.41491E-04	24.1305103	
1.41494E-04	23.9187108	
1.41505E-04	23.1092265	
1.41517E-04	22.3538281	
1.41528E-04	21.6499301	
1.41540E-04	20.9946882	
1.41551E-04	20.3852978	
1.41556E-04	20.1336184	
1.41563E-04	19.8276069	
1.41574E-04	19.3171942	
1.41586E-04	18.8443269	
1.41597E-04	18.4063838	
1.41609E-04	18.0006817	
1.41620E-04	17.6248556	
1.41622E-04	17.5784226	
1.41632E-04	17.2872442	
1.41643E-04	16.976507	
1.41658E-04	16.5977793	
1.41674E-04	16.2553969	
1.41687E-04	15.9864467	
1.41689E-04	15.94667	
1.41704E-04	15.6764133	
1.41720E-04	15.4308187	
1.41735E-04	15.2066891	
1.41750E-04	15.0012802	
1.41752E-04	14.9763702	
1.41771E-04	14.7647203	
1.41791E-04	14.5533614	
1.41812E-04	14.3615707	
1.41832E-04	14.185873	
1.41863E-04	13.9463458	
1.41875E-04	13.8594604	
1.41894E-04	13.7391556	
1.41924E-04	13.5554766	
1.41965E-04	13.3300614	
1.42006E-04	13.121218	
1.42063E-04	12.8491382	
1.42080E-04	12.7767797	
1.42128E-04	12.5733289	
1.42196E-04	12.3074146	
1.42274E-04	12.0232816	
1.42352E-04	11.7581295	
1.42430E-04	11.5113007	
1.42508E-04	11.2832763	
1.42585E-04	11.0755477	
1.42663E-04	10.8906522	
1.42702E-04	10.8104943	
1.42730E-04	10.7470854	
1.42786E-04	10.6379119	
1.42843E-04	10.5476236	
1.42899E-04	10.4796853	
1.42927E-04	10.4591838	
1.42955E-04	10.433124	
1.42997E-04	10.4153737	
1.43039E-04	10.41973	
1.43081E-04	10.4508401	
1.43123E-04	10.5150619	
1.43162E-04	10.6089004	
1.43191E-04	10.7125647	
1.43221E-04	10.84941	
1.43251E-04	11.0279383	
1.43271E-04	11.1851449	
1.43291E-04	11.3703136	
1.43311E-04	11.5888388	
1.43331E-04	11.8616219	
1.43350E-04	12.1824583	
1.43370E-04	12.5787926	
1.43380E-04	12.8070366	
1.43385E-04	12.9256908	
1.43400E-04	13.3268965	
1.43415E-04	13.7944615	
1.43420E-04	13.9702615	
1.43430E-04	14.3339045	
1.43440E-04	14.743355	
1.43445E-04	14.9555996	
1.43460E-04	15.6711017	
1.43470E-04	16.2138667	
1.43476E-04	16.5612983	
1.43482E-04	16.919606	
1.43493E-04	17.7032073	
1.43505E-04	18.5832026	
1.43517E-04	19.5652037	
1.43528E-04	20.6600433	
1.43540E-04	21.8790169	
1.43552E-04	23.2345234	
1.43563E-04	24.7397023	
1.43575E-04	26.4086619	
1.43587E-04	28.2558708	
1.43599E-04	30.2971584	
1.43610E-04	32.5483924	
1.43622E-04	35.0268106	
1.43634E-04	37.7493862	
1.43645E-04	40.7341547	
1.43657E-04	43.9992582	
1.43669E-04	47.5261429	
1.43680E-04	51.3631777	
1.43692E-04	55.5285778	
1.43703E-04	60.0387748	
1.43715E-04	64.9106391	
1.43727E-04	70.15983	
1.43738E-04	75.8013868	
1.43750E-04	81.8474746	
1.43761E-04	88.3105955	
1.43773E-04	95.2540186	
1.43777E-04	97.6052281	
1.43786E-04	103.734209	
1.43792E-04	107.420472	
1.43797E-04	111.329548	
1.43809E-04	119.247023	
1.43820E-04	127.732243	
1.43826E-04	132.036807	
1.43837E-04	141.102301	
1.43842E-04	145.709192	
1.43854E-04	155.356469	
1.43859E-04	160.25131	
1.43870E-04	170.488055	
1.43880E-04	179.138516	
1.43889E-04	188.204849	
1.43908E-04	206.591058	
1.43913E-04	211.429704	
1.43936E-04	235.914716	
1.44002E-04	305.306858	
1.44024E-04	328.387716	
1.44030E-04	334.108691	
1.44046E-04	350.269852	
1.44058E-04	360.877437	
1.44073E-04	373.894063	
1.44080E-04	380.248285	
1.44095E-04	391.815446	
1.44099E-04	394.625157	
1.44114E-04	404.604121	
1.44119E-04	408.195444	
1.44138E-04	418.41302	
1.44156E-04	425.7906	
1.44161E-04	427.391232	
1.44172E-04	430.613536	
1.44180E-04	432.033165	
1.44200E-04	434.844555	
1.44201E-04	434.854024	
1.44218E-04	434.325318	
1.44225E-04	433.290474	
1.44237E-04	431.194991	
1.44245E-04	429.135639	
1.44254E-04	426.264503	
1.44264E-04	422.518584	
1.44273E-04	418.492648	
1.44282E-04	413.564865	
1.44294E-04	407.304584	
1.44305E-04	400.039693	
1.44313E-04	394.36298	
1.44322E-04	387.986173	
1.44337E-04	376.321298	
1.44340E-04	373.107	
1.44364E-04	352.442566	
1.44369E-04	348.003803	
1.44387E-04	329.871986	
1.44395E-04	322.501217	
1.44421E-04	295.591936	
1.44475E-04	239.244314	
1.44501E-04	212.858226	
1.44503E-04	210.992008	
1.44529E-04	186.428538	
1.44530E-04	186.003664	
1.44550E-04	167.538544	
1.44552E-04	165.932878	
1.44564E-04	155.64356	
1.44574E-04	147.277162	
1.44578E-04	144.28645	
1.44592E-04	133.547547	
1.44597E-04	130.130654	
1.44606E-04	123.40883	
1.44612E-04	119.572546	
1.44620E-04	113.900638	
1.44627E-04	109.71787	
1.44634E-04	105.012019	
1.44642E-04	100.559721	
1.44648E-04	96.9376859	
1.44659E-04	91.0689765	
1.44662E-04	89.422428	
1.44673E-04	83.8203362	
1.44675E-04	82.4733426	
1.44687E-04	77.1423492	
1.44689E-04	76.0630048	
1.44701E-04	71.0116109	
1.44703E-04	70.1690988	
1.44715E-04	65.4039384	
1.44717E-04	64.7688901	
1.44729E-04	60.2915744	
1.44730E-04	59.8363453	
1.44743E-04	55.6466531	
1.44744E-04	55.3458406	
1.44757E-04	51.4401982	
1.44758E-04	51.2697729	
1.44771E-04	47.6432252	
1.44771E-04	47.5816183	
1.44780E-04	45.3341472	
1.44785E-04	44.2511282	
1.44793E-04	42.5674529	
1.44799E-04	41.1886321	
1.44805E-04	40.0538015	
1.44816E-04	37.9942783	
1.44817E-04	37.7653008	
1.44829E-04	35.7059837	
1.44832E-04	35.2248447	
1.44841E-04	33.8481495	
1.44848E-04	32.8154185	
1.44853E-04	32.1717767	
1.44865E-04	30.7174902	
1.44865E-04	30.664276	
1.44878E-04	29.3284627	
1.44881E-04	28.9387018	
1.44890E-04	28.137405	
1.44898E-04	27.4154017	
1.44902E-04	27.0800184	
1.44914E-04	26.148686	
1.44914E-04	26.1236096	
1.44926E-04	25.3449275	
1.44931E-04	25.0691063	
1.44938E-04	24.6491831	
1.44947E-04	24.2040236	
1.44950E-04	24.0582135	
1.44963E-04	23.574129	
1.44975E-04	23.1656818	
1.44992E-04	22.7698373	
1.44994E-04	22.7291803	
1.45006E-04	22.5681053	
1.45014E-04	22.5146762	
1.45019E-04	22.4889148	
1.45032E-04	22.5054365	
1.45033E-04	22.5166026	
1.45044E-04	22.6255777	
1.45053E-04	22.7564506	
1.45057E-04	22.8412482	
1.45070E-04	23.159052	
1.45072E-04	23.2211313	
1.45083E-04	23.5878406	
1.45091E-04	23.9417217	
1.45096E-04	24.1232653	
1.45108E-04	24.7750238	
1.45111E-04	24.9189672	
1.45121E-04	25.5501306	
1.45125E-04	25.8435165	
1.45134E-04	26.4530377	
1.45138E-04	26.7605014	
1.45147E-04	27.4932611	
1.45153E-04	28.0550108	
1.45160E-04	28.675174	
1.45168E-04	29.5496249	
1.45172E-04	30.0068358	
1.45183E-04	31.2560829	
1.45185E-04	31.4958696	
1.45198E-04	33.2019873	
1.45201E-04	33.50669	
1.45213E-04	35.3758567	
1.45214E-04	35.4731219	
1.45228E-04	37.6433775	
1.45229E-04	37.8154855	
1.45241E-04	40.024854	
1.45244E-04	40.5262819	
1.45255E-04	42.6202573	
1.45257E-04	43.0290829	
1.45268E-04	45.4415994	
1.45272E-04	46.399726	
1.45282E-04	48.4885018	
1.45288E-04	50.0930393	
1.45299E-04	52.9062776	
1.45304E-04	54.0737142	
1.45317E-04	57.732688	
1.45320E-04	58.3647287	
1.45335E-04	62.962158	
1.45349E-04	67.0912053	
1.45356E-04	69.5880642	
1.45362E-04	71.3569756	
1.45377E-04	76.7091267	
1.45379E-04	77.3390357	
1.45397E-04	83.6924005	
1.45406E-04	86.8966971	
1.45416E-04	90.9429103	
1.45425E-04	94.4031799	
1.45437E-04	99.1006453	
1.45441E-04	100.470243	
1.45458E-04	107.469503	
1.45490E-04	120.153397	
1.45504E-04	125.816209	
1.45535E-04	138.012949	
1.45562E-04	147.477742	
1.45563E-04	148.048581	
1.45588E-04	155.969034	
1.45598E-04	158.91021	
1.45614E-04	163.254697	
1.45625E-04	165.71297	
1.45632E-04	167.318171	
1.45649E-04	170.688528	
1.45666E-04	173.150863	
1.45671E-04	173.663669	
1.45688E-04	175.391385	
1.45696E-04	175.768137	
1.45708E-04	176.275299	
1.45717E-04	176.26214	
1.45725E-04	176.203388	
1.45735E-04	175.674211	
1.45748E-04	174.882679	
1.45761E-04	173.487512	
1.45767E-04	172.892774	
1.45786E-04	169.893346	
1.45789E-04	169.326135	
1.45810E-04	165.064469	
1.45837E-04	158.597892	
1.45863E-04	151.126454	
1.45888E-04	143.184892	
1.45963E-04	118.786959	
1.45968E-04	117.077134	
1.45987E-04	111.120063	
1.45998E-04	107.910894	
1.46012E-04	103.912767	
1.46020E-04	101.582179	
1.46037E-04	97.3956841	
1.46043E-04	95.8439254	
1.46052E-04	93.6766786	
1.46064E-04	91.0839013	
1.46068E-04	90.268684	
1.46079E-04	88.0226552	
1.46083E-04	87.2898926	
1.46098E-04	84.8493838	
1.46099E-04	84.680826	
1.46102E-04	84.1960805	
1.46115E-04	82.5295262	
1.46116E-04	82.2875644	
1.46130E-04	80.8383719	
1.46135E-04	80.3635929	
1.46146E-04	79.5581969	
1.46149E-04	79.3435783	
1.46161E-04	78.7624632	
1.46163E-04	78.7019448	
1.46176E-04	78.4669008	
1.46177E-04	78.4562649	
1.46190E-04	78.596455	
1.46191E-04	78.6132731	
1.46204E-04	79.1642575	
1.46205E-04	79.1850494	
1.46219E-04	80.1850897	
1.46219E-04	80.1851819	
1.46233E-04	81.6894027	
1.46234E-04	81.7955648	
1.46244E-04	83.1295504	
1.46248E-04	83.682704	
1.46249E-04	83.961289	
1.46262E-04	86.1885194	
1.46265E-04	86.7103185	
1.46276E-04	89.2335551	
1.46280E-04	90.0754734	
1.46291E-04	92.8496504	
1.46295E-04	94.0958942	
1.46305E-04	97.0728608	
1.46310E-04	98.7953522	
1.46315E-04	100.238456	
1.46326E-04	104.263772	
1.46328E-04	105.079203	
1.46328E-04	105.297391	
1.46341E-04	110.521096	
1.46341E-04	110.521535	
1.46354E-04	116.667888	
1.46356E-04	117.706054	
1.46367E-04	123.512212	
1.46371E-04	125.840838	
1.46380E-04	131.116175	
1.46385E-04	133.79572	
1.46388E-04	135.582498	
1.46394E-04	139.485487	
1.46400E-04	143.583853	
1.46404E-04	146.354498	
1.46412E-04	152.349986	
1.46413E-04	153.734761	
1.46424E-04	161.950976	
1.46426E-04	163.958524	
1.46436E-04	172.396741	
1.46438E-04	174.583965	
1.46441E-04	177.750303	
1.46448E-04	183.765675	
1.46450E-04	186.14332	
1.46459E-04	196.119146	
1.46462E-04	198.700094	
1.46471E-04	209.522986	
1.46474E-04	212.32184	
1.46483E-04	224.046799	
1.46486E-04	227.075134	
1.46495E-04	239.758895	
1.46498E-04	242.898191	
1.46498E-04	243.032185	
1.46507E-04	256.732916	
1.46510E-04	260.265788	
1.46519E-04	275.026036	
1.46521E-04	277.879174	
1.46531E-04	294.711146	
1.46532E-04	295.731778	
1.46543E-04	314.813116	
1.46543E-04	315.914094	
1.46553E-04	335.180525	
1.46554E-04	336.539391	
1.46555E-04	338.71043	
1.46564E-04	356.982054	
1.46573E-04	375.936373	
1.46575E-04	379.884496	
1.46586E-04	404.414508	
1.46591E-04	417.122142	
1.46597E-04	430.31444	
1.46609E-04	462.382316	
1.46611E-04	466.298592	
1.46612E-04	468.71288	
1.46626E-04	508.433885	
1.46627E-04	511.891898	
1.46640E-04	551.168053	
1.46645E-04	566.048592	
1.46655E-04	596.743493	
1.46663E-04	624.662599	
1.46667E-04	638.593311	
1.46669E-04	645.174939	
1.46680E-04	683.640477	
1.46687E-04	710.028294	
1.46701E-04	765.015727	
1.46704E-04	774.450494	
1.46720E-04	842.938938	
1.46723E-04	853.06181	
1.46737E-04	915.311721	
1.46744E-04	947.57034	
1.46760E-04	1019.17544	
1.46774E-04	1087.58461	
1.46782E-04	1122.58759	
1.46810E-04	1263.91128	
1.46813E-04	1279.42269	
1.46877E-04	1616.77631	
1.46885E-04	1655.69589	
1.46904E-04	1754.039	
1.46920E-04	1837.79923	
1.46936E-04	1913.34191	
1.46942E-04	1940.11701	
1.46943E-04	1946.49006	
1.46965E-04	2042.71597	
1.46966E-04	2047.85729	
1.46986E-04	2125.82254	
1.46995E-04	2160.18881	
1.47006E-04	2198.22064	
1.47006E-04	2200.93353	
1.47014E-04	2224.63892	
1.47025E-04	2256.48137	
1.47040E-04	2296.21851	
1.47043E-04	2303.97368	
1.47056E-04	2330.97401	
1.47062E-04	2341.09044	
1.47071E-04	2355.56193	
1.47075E-04	2361.47365	
1.47081E-04	2367.77771	
1.47100E-04	2383.73523	
1.47117E-04	2386.09687	
1.47123E-04	2385.49089	
1.47136E-04	2378.61636	
1.47136E-04	2378.36444	
1.47142E-04	2373.36549	
1.47165E-04	2343.8329	
1.47171E-04	2333.80077	
1.47183E-04	2309.42816	
1.47191E-04	2292.00225	
1.47201E-04	2266.67069	
1.47204E-04	2257.02752	
1.47211E-04	2236.73363	
1.47227E-04	2188.1058	
1.47233E-04	2167.36024	
1.47251E-04	2101.83777	
1.47256E-04	2082.92303	
1.47275E-04	2004.26283	
1.47280E-04	1983.43335	
1.47298E-04	1901.85084	
1.47299E-04	1897.18615	
1.47320E-04	1795.90007	
1.47327E-04	1761.47983	
1.47399E-04	1405.72645	
1.47421E-04	1300.57015	
1.47427E-04	1272.03543	
1.47448E-04	1171.0826	
1.47453E-04	1149.07566	
1.47470E-04	1074.39667	
1.47476E-04	1048.32603	
1.47491E-04	982.822633	
1.47492E-04	981.383355	
1.47500E-04	948.358087	
1.47508E-04	915.290704	
1.47524E-04	855.310133	
1.47526E-04	846.451124	
1.47542E-04	790.387348	
1.47544E-04	782.087295	
1.47560E-04	729.663135	
1.47562E-04	721.933358	
1.47579E-04	669.475339	
1.47580E-04	665.900328	
1.47598E-04	614.000524	
1.47615E-04	569.426093	
1.47617E-04	563.252306	
1.47632E-04	528.197849	
1.47636E-04	516.88479	
1.47648E-04	490.177274	
1.47656E-04	474.679676	
1.47665E-04	455.209987	
1.47675E-04	436.320899	
1.47678E-04	430.766709	
1.47690E-04	408.057829	
1.47694E-04	401.736682	
1.47703E-04	386.906535	
1.47713E-04	370.547607	
1.47715E-04	366.930652	
1.47728E-04	348.459005	
1.47731E-04	344.181445	
1.47742E-04	329.715988	
1.47749E-04	320.361122	
1.47756E-04	311.573943	
1.47767E-04	298.803111	
1.47770E-04	294.805445	
1.47785E-04	279.317219	
1.47799E-04	265.230719	
1.47803E-04	261.81626	
1.47814E-04	252.206297	
1.47821E-04	245.993734	
1.47828E-04	240.163601	
1.47839E-04	231.684414	
1.47842E-04	229.02916	
1.47857E-04	218.733125	
1.47871E-04	209.344967	
1.47875E-04	207.06456	
1.47885E-04	200.63673	
1.47893E-04	196.485971	
1.47903E-04	190.684674	
1.47917E-04	183.83959	
1.47921E-04	181.538549	
1.47939E-04	173.203757	
1.47940E-04	172.665656	
1.47957E-04	165.694458	
1.47964E-04	162.798907	
1.47975E-04	158.767548	
1.47988E-04	154.034146	
1.48005E-04	148.42651	
1.48012E-04	146.124508	
1.48029E-04	141.113037	
1.48036E-04	139.040786	
1.48053E-04	134.585474	
1.48072E-04	129.666927	
1.48077E-04	128.529273	
1.48096E-04	124.126031	
1.48100E-04	123.232324	
1.48124E-04	118.407228	
1.48134E-04	116.241928	
1.48147E-04	113.931025	
1.48170E-04	109.756376	
1.48173E-04	109.340454	
1.48201E-04	104.753957	
1.48211E-04	103.273098	
1.48233E-04	100.194806	
1.48249E-04	97.8727981	
1.48264E-04	96.0250138	
1.48288E-04	93.0349498	
1.48295E-04	92.198573	
1.48326E-04	88.6764917	
1.48333E-04	87.9521688	
1.48359E-04	85.3112416	
1.48383E-04	82.9220457	
1.48392E-04	82.1101339	
1.48426E-04	79.1881674	
1.48430E-04	78.7737492	
1.48459E-04	76.5301797	
1.48486E-04	74.4239037	
1.48492E-04	74.0100645	
1.48525E-04	71.7243189	
1.48542E-04	70.6092849	
1.48559E-04	69.5910701	
1.48592E-04	67.6144012	
1.48598E-04	67.2700388	
1.48625E-04	65.8340093	
1.48654E-04	64.401405	
1.48658E-04	64.189551	
1.48689E-04	62.8944964	
1.48714E-04	61.9111295	
1.48737E-04	61.0538217	
1.48738E-04	61.0139168	
1.48763E-04	60.3238537	
1.48780E-04	59.9229305	
1.48797E-04	59.5750139	
1.48813E-04	59.2853746	
1.48821E-04	59.1811448	
1.48830E-04	59.0971822	
1.48846E-04	59.0108353	
1.48863E-04	58.9999282	
1.48880E-04	59.0703292	
1.48896E-04	59.2234937	
1.48896E-04	59.2295409	
1.48913E-04	59.5441981	
1.48929E-04	59.9563935	
1.48946E-04	60.4705237	
1.48962E-04	61.0744181	
1.48966E-04	61.251112	
1.48978E-04	61.829984	
1.48995E-04	62.7060559	
1.49011E-04	63.6863774	
1.49027E-04	64.7695251	
1.49037E-04	65.4934914	
