E(MeV)	W-nat
9.18893E-04	105.797
9.18896E-04	105.254
9.18935E-04	98.0495
9.18938E-04	97.541
9.18980E-04	90.3027
9.18982E-04	90.0747
9.19018E-04	84.2213
9.19022E-04	83.5535
9.19054E-04	78.74
9.19064E-04	77.2926
9.19091E-04	73.6137
9.19106E-04	71.5107
9.19127E-04	68.8354
9.19148E-04	66.1956
9.19164E-04	64.3958
9.19190E-04	61.33
9.19200E-04	60.2831
9.19232E-04	56.8929
9.19236E-04	56.4842
9.19268E-04	53.3946
9.19274E-04	52.8651
9.19310E-04	49.6948
9.19316E-04	49.2153
9.19352E-04	46.3507
9.19358E-04	45.9175
9.19394E-04	43.3345
9.19400E-04	42.9441
9.19437E-04	40.6189
9.19442E-04	40.2675
9.19479E-04	38.177
9.19484E-04	37.8611
9.19521E-04	35.983
9.19526E-04	35.6992
9.19562E-04	34.0124
9.19568E-04	33.7575
9.19604E-04	32.2335
9.19646E-04	30.6641
9.19659E-04	30.2014
9.19688E-04	29.2384
9.19714E-04	28.4263
9.19725E-04	28.1036
9.19768E-04	26.8741
9.19770E-04	26.8385
9.19815E-04	25.7212
9.19823E-04	25.5151
9.19859E-04	24.7129
9.19877E-04	24.3183
9.19904E-04	23.7982
9.19932E-04	23.2594
9.19949E-04	22.9666
9.19987E-04	22.3206
9.20016E-04	21.8636
9.20041E-04	21.4805
9.20083E-04	20.906
9.20114E-04	20.4932
9.20150E-04	20.0555
9.20179E-04	19.7253
9.20218E-04	19.3111
9.20263E-04	18.8462
9.20285E-04	18.6393
9.20346E-04	18.0818
9.20375E-04	17.8545
9.20430E-04	17.4088
9.20449E-04	17.28
9.20537E-04	16.6674
9.20542E-04	16.6293
9.20655E-04	15.9578
9.20766E-04	15.3738
9.20772E-04	15.3476
9.20878E-04	14.8606
9.20890E-04	14.8154
9.21007E-04	14.3504
9.21047E-04	14.1984
9.21184E-04	13.7397
9.21223E-04	13.6116
9.21360E-04	13.2216
9.21399E-04	13.1126
9.21517E-04	12.8197
9.21570E-04	12.702
9.21752E-04	12.3091
9.21780E-04	12.257
9.21920E-04	12.0015
9.21987E-04	11.881
9.22200E-04	11.5491
9.22222E-04	11.5149
9.22480E-04	11.1797
9.22575E-04	11.0583
9.22760E-04	10.8602
9.22928E-04	10.6842
9.23180E-04	10.4616
9.23348E-04	10.3168
9.23600E-04	10.133
9.23768E-04	10.0133
9.24146E-04	9.78671
9.24328E-04	9.68008
9.24692E-04	9.501
9.24888E-04	9.40671
9.25420E-04	9.18766
9.25471E-04	9.16707
9.26381E-04	8.85896
9.26512E-04	8.82166
9.27291E-04	8.60616
9.27792E-04	8.48594
9.28201E-04	8.39027
9.29711E-04	8.0891
9.30020E-04	8.0287
9.31630E-04	7.75903
9.32033E-04	7.69281
9.33643E-04	7.45978
9.35051E-04	7.25962
9.35655E-04	7.18235
9.37668E-04	6.93019
9.38070E-04	6.88105
9.39680E-04	6.70253
9.40083E-04	6.65938
9.41189E-04	6.55727
9.42095E-04	6.47759
9.42699E-04	6.43767
9.43454E-04	6.39207
9.44158E-04	6.36578
9.44359E-04	6.35948
9.45064E-04	6.35644
9.45265E-04	6.35686
9.45718E-04	6.37029
9.45969E-04	6.38511
9.46397E-04	6.41378
9.46875E-04	6.46704
9.47076E-04	6.49154
9.47529E-04	6.56799
9.47740E-04	6.61354
9.47982E-04	6.66829
9.48359E-04	6.77507
9.48434E-04	6.79732
9.48887E-04	6.9619
9.48978E-04	7.0025
9.49340E-04	7.17036
9.49597E-04	7.31112
9.49642E-04	7.33683
9.49944E-04	7.53243
9.50216E-04	7.73366
9.50246E-04	7.75663
9.50548E-04	8.01873
9.50628E-04	8.09876
9.50849E-04	8.32339
9.51071E-04	8.58089
9.51151E-04	8.67665
9.51378E-04	8.98036
9.51514E-04	9.18301
9.51604E-04	9.32068
9.51846E-04	9.73174
9.51856E-04	9.74916
9.52057E-04	10.1373
9.52178E-04	10.3944
9.52258E-04	10.5686
9.52459E-04	11.0497
9.52500E-04	11.1564
9.52661E-04	11.5894
9.52802E-04	12.01
9.52862E-04	12.1931
9.53063E-04	12.8717
9.53103E-04	13.0232
9.53264E-04	13.6383
9.53405E-04	14.2352
9.53436E-04	14.3648
9.53576E-04	15.0255
9.53607E-04	15.1792
9.53717E-04	15.7487
9.53808E-04	16.2553
9.53858E-04	16.5399
9.53999E-04	17.4075
9.54009E-04	17.4752
9.54140E-04	18.3642
9.54205E-04	18.8505
9.54281E-04	19.4178
9.54402E-04	20.4127
9.54422E-04	20.5805
9.54542E-04	21.6788
9.54598E-04	22.2317
9.54693E-04	23.1979
9.54794E-04	24.3295
9.54844E-04	24.9023
9.54945E-04	26.1569
9.54990E-04	26.7657
9.55046E-04	27.5183
9.55146E-04	28.9957
9.55156E-04	29.1556
9.55247E-04	30.609
9.55307E-04	31.6571
9.55342E-04	32.2748
9.55433E-04	33.9886
9.55458E-04	34.5022
9.55524E-04	35.8517
9.55609E-04	37.7587
9.55614E-04	37.8721
9.55705E-04	40.0821
9.55760E-04	41.5474
9.55795E-04	42.4886
9.55861E-04	44.3885
9.55886E-04	45.1249
9.55961E-04	47.5314
9.55976E-04	48.0165
9.56057E-04	50.827
9.56062E-04	51.0163
9.56127E-04	53.4969
9.56162E-04	54.9316
9.56198E-04	56.3781
9.56263E-04	59.2672
9.56268E-04	59.4914
9.56339E-04	62.871
9.56364E-04	64.1735
9.56409E-04	66.5378
9.56464E-04	69.6599
9.56479E-04	70.5191
9.56550E-04	74.8568
9.56565E-04	75.8613
9.56615E-04	79.2354
9.56640E-04	81.0502
9.56676E-04	83.6112
9.56736E-04	88.3246
9.56741E-04	88.7468
9.56796E-04	93.4272
9.56817E-04	95.258
9.56857E-04	98.9448
9.56892E-04	102.417
9.56917E-04	104.915
9.56967E-04	110.295
9.56978E-04	111.379
9.57038E-04	118.384
9.57043E-04	119.011
9.57093E-04	125.327
9.57118E-04	128.753
9.57169E-04	135.651
9.57194E-04	139.439
9.57244E-04	147.065
9.57269E-04	151.247
9.57320E-04	159.668
9.57345E-04	164.28
9.57395E-04	173.564
9.57420E-04	178.637
9.57471E-04	188.846
9.57496E-04	194.386
9.57538E-04	203.86
9.57571E-04	211.664
9.57606E-04	220.116
9.57647E-04	230.484
9.57674E-04	237.651
9.57722E-04	250.881
9.57742E-04	256.478
9.57798E-04	272.851
9.57810E-04	276.588
9.57873E-04	296.313
9.57954E-04	323.034
9.57974E-04	330.127
9.58074E-04	365.732
9.58118E-04	381.896
9.58279E-04	442.147
9.58334E-04	462.632
9.58444E-04	503.09
9.58451E-04	505.513
9.58537E-04	535.111
9.58541E-04	536.374
9.58616E-04	559.556
9.58632E-04	564.031
9.58694E-04	581.193
9.58702E-04	583.08
9.58775E-04	599.842
9.58783E-04	601.324
9.58855E-04	614.404
9.58863E-04	615.479
9.58921E-04	622.991
9.58944E-04	624.778
9.59003E-04	629.277
9.59012E-04	629.457
9.59076E-04	630.633
9.59154E-04	627.687
9.59233E-04	620.193
9.59314E-04	608.294
9.59386E-04	594.247
9.59483E-04	571.315
9.59580E-04	544.577
9.59700E-04	507.535
9.59745E-04	493.307
9.59922E-04	436.335
9.59966E-04	422.142
9.60016E-04	406.769
9.60067E-04	391.469
9.60117E-04	377.163
9.60167E-04	362.939
9.60193E-04	356.366
9.60243E-04	343.299
9.60268E-04	337.288
9.60318E-04	325.35
9.60343E-04	319.943
9.60394E-04	309.217
9.60419E-04	304.446
9.60469E-04	294.994
9.60494E-04	290.88
9.60545E-04	282.746
9.60570E-04	279.309
9.60620E-04	272.529
9.60645E-04	269.783
9.60696E-04	264.386
9.60721E-04	262.346
9.60771E-04	258.361
9.60796E-04	256.992
9.60835E-04	254.934
9.60872E-04	253.876
9.60900E-04	253.102
9.60922E-04	252.919
9.60940E-04	252.801
9.60996E-04	253.455
9.60997E-04	253.478
9.61053E-04	255.466
9.61071E-04	256.475
9.61103E-04	258.31
9.61146E-04	261.632
9.61152E-04	262.18
9.61202E-04	267.124
9.61220E-04	269.352
9.61276E-04	276.524
9.61294E-04	279.316
9.61350E-04	288.32
9.61368E-04	291.663
9.61425E-04	302.468
9.61432E-04	304.026
9.61495E-04	318.15
9.61502E-04	319.731
9.61580E-04	339.291
9.61658E-04	360.881
9.61665E-04	363.008
9.61769E-04	394.413
9.61810E-04	407.2
9.61979E-04	461.063
9.62002E-04	468.21
9.62064E-04	486.554
9.62110E-04	499.802
9.62149E-04	510.122
9.62190E-04	520.697
9.62234E-04	530.284
9.62274E-04	538.809
9.62319E-04	546.315
9.62359E-04	552.757
9.62376E-04	554.716
9.62415E-04	559.163
9.62448E-04	561.518
9.62463E-04	562.609
9.62470E-04	563.033
9.62526E-04	564.533
9.62531E-04	564.404
9.62585E-04	563.013
9.62600E-04	562.587
9.62642E-04	559.385
9.62653E-04	558.486
9.62698E-04	553.073
9.62710E-04	551.691
9.62755E-04	544.169
9.62780E-04	539.866
9.62823E-04	531.156
9.62837E-04	527.743
9.62908E-04	510.473
9.62918E-04	507.643
9.62998E-04	484.423
9.62999E-04	484.218
9.63090E-04	454.884
9.63131E-04	440.735
9.63257E-04	397.228
9.63342E-04	367.764
9.63399E-04	348.179
9.63420E-04	341.195
9.63498E-04	315.673
9.63514E-04	310.473
9.63575E-04	291.515
9.63593E-04	286.126
9.63660E-04	266.974
9.63673E-04	263.463
9.63717E-04	251.861
9.63752E-04	242.619
9.63774E-04	237.531
9.63830E-04	224.029
9.63832E-04	223.608
9.63887E-04	211.626
9.63894E-04	210.087
9.63943E-04	200.164
9.63965E-04	195.933
9.64000E-04	189.494
9.64035E-04	183.09
9.64064E-04	178.425
9.64106E-04	171.471
9.64134E-04	167.257
9.64177E-04	160.978
9.64205E-04	157.178
9.64248E-04	151.514
9.64276E-04	148.087
9.64318E-04	142.98
9.64347E-04	139.889
9.64389E-04	135.281
9.64417E-04	132.489
9.64460E-04	128.328
9.64488E-04	125.803
9.64531E-04	122.039
9.64559E-04	119.751
9.64601E-04	116.34
9.64630E-04	114.262
9.64672E-04	111.164
9.64700E-04	109.313
9.64771E-04	104.711
9.64778E-04	104.254
9.64877E-04	98.6202
9.64884E-04	98.2206
9.64983E-04	93.2727
9.64990E-04	92.9217
9.65090E-04	88.5362
9.65160E-04	85.7325
9.65189E-04	84.6174
9.65281E-04	81.343
9.65288E-04	81.0929
9.65401E-04	77.5475
9.65436E-04	76.4468
9.65521E-04	74.1499
9.65585E-04	72.4383
9.65641E-04	71.1075
9.65733E-04	68.9587
9.65762E-04	68.3758
9.65875E-04	66.066
9.65942E-04	64.8186
9.65966E-04	64.3714
9.66122E-04	61.8177
9.66150E-04	61.3706
9.66290E-04	59.424
9.66334E-04	58.8143
9.66457E-04	57.3507
9.66517E-04	56.6369
9.66679E-04	54.9981
9.66701E-04	54.7847
9.66884E-04	53.2222
9.66902E-04	53.0942
9.67068E-04	51.9193
9.67125E-04	51.5844
9.67251E-04	50.8512
9.67348E-04	50.4125
9.67469E-04	49.8668
9.67570E-04	49.54
9.67687E-04	49.1716
9.67793E-04	48.965
9.67904E-04	48.7551
9.68013E-04	48.6817
9.68122E-04	48.6129
9.68367E-04	48.7901
9.68612E-04	49.3402
9.68857E-04	50.2948
9.69020E-04	51.1803
9.69102E-04	51.7277
9.69183E-04	52.2821
9.69347E-04	53.6214
9.69496E-04	55.0878
9.69564E-04	55.858
9.69633E-04	56.6349
9.69769E-04	58.4083
9.69905E-04	60.4418
9.69973E-04	61.5959
9.70041E-04	62.759
9.70177E-04	65.3949
9.70313E-04	68.3997
9.70449E-04	71.8208
9.70578E-04	75.5118
9.70585E-04	75.7302
9.70701E-04	79.461
9.70721E-04	80.1998
9.70823E-04	83.9119
9.70857E-04	85.3024
9.70946E-04	88.9356
9.70993E-04	91.1376
9.71068E-04	94.6154
9.71129E-04	97.7745
9.71160E-04	99.3612
9.71231E-04	103.416
9.71252E-04	104.579
9.71333E-04	109.68
9.71343E-04	110.32
9.71435E-04	116.642
9.71435E-04	116.642
9.71534E-04	124.157
9.71537E-04	124.441
9.71609E-04	130.414
9.71639E-04	133.18
9.71684E-04	137.192
9.71741E-04	142.861
9.71759E-04	144.536
9.71833E-04	152.498
9.71843E-04	153.671
9.71908E-04	161.131
9.71946E-04	165.797
9.71983E-04	170.481
9.72048E-04	179.214
9.72058E-04	180.598
9.72129E-04	191.029
9.72150E-04	194.277
9.72231E-04	207.316
9.72252E-04	210.911
9.72333E-04	225.338
9.72354E-04	229.298
9.72435E-04	245.186
9.72456E-04	249.52
9.72537E-04	266.91
9.72558E-04	271.62
9.72639E-04	290.509
9.72660E-04	295.595
9.72751E-04	318.361
9.72754E-04	319.086
9.72863E-04	348.148
9.72873E-04	351.229
9.73030E-04	395.592
9.73260E-04	462.302
9.73331E-04	482.785
9.73391E-04	498.794
9.73478E-04	521.991
9.73521E-04	532.294
9.73586E-04	547.66
9.73630E-04	556.385
9.73695E-04	569.386
9.73712E-04	572.037
9.73777E-04	582.557
9.73793E-04	584.607
9.73859E-04	592.718
9.73875E-04	594.069
9.73953E-04	600.442
9.73957E-04	600.558
9.73998E-04	601.991
9.74044E-04	603.516
9.74071E-04	603.623
9.74094E-04	603.087
9.74152E-04	601.641
9.74168E-04	600.623
9.74234E-04	596.287
9.74245E-04	595.158
9.74316E-04	587.729
9.74327E-04	586.265
9.74370E-04	580.349
9.74435E-04	569.394
9.74479E-04	562.031
9.74550E-04	547.721
9.74566E-04	544.401
9.74664E-04	521.667
9.74697E-04	514.062
9.74827E-04	480.541
9.74855E-04	473.236
9.75083E-04	411.806
9.75187E-04	384.062
9.75231E-04	372.678
9.75340E-04	345.149
9.75368E-04	338.694
9.75442E-04	320.991
9.75470E-04	314.947
9.75544E-04	298.369
9.75572E-04	292.755
9.75646E-04	277.362
9.75674E-04	272.182
9.75742E-04	259.267
9.75748E-04	257.979
9.75837E-04	242.563
9.75851E-04	240.199
9.75932E-04	227.151
9.75946E-04	224.983
9.76027E-04	213.014
9.76041E-04	211.025
9.76123E-04	200.063
9.76136E-04	198.241
9.76218E-04	188.21
9.76232E-04	186.543
9.76313E-04	177.366
9.76327E-04	175.841
9.76408E-04	167.444
9.76422E-04	166.049
9.76504E-04	158.361
9.76517E-04	157.084
9.76612E-04	148.867
9.76626E-04	147.799
9.76735E-04	139.289
9.76749E-04	138.33
9.76857E-04	130.694
9.76871E-04	129.832
9.76980E-04	122.963
9.76993E-04	122.186
9.77102E-04	115.99
9.77116E-04	115.287
9.77225E-04	109.683
9.77238E-04	109.045
9.77347E-04	103.962
9.77361E-04	103.382
9.77470E-04	98.7592
9.77483E-04	98.2304
9.77592E-04	94.0148
9.77619E-04	93.0525
9.77728E-04	89.2165
9.77755E-04	88.3427
9.77864E-04	84.8586
9.77891E-04	84.0625
9.78000E-04	80.8905
9.78096E-04	78.3468
9.78136E-04	77.2614
9.78300E-04	73.3519
9.78341E-04	72.3784
9.78504E-04	68.9294
9.78545E-04	68.0706
9.78735E-04	64.5214
9.78769E-04	63.8902
9.78946E-04	60.9483
9.78980E-04	60.4323
9.79123E-04	58.2744
9.79225E-04	56.8937
9.79388E-04	54.6934
9.79470E-04	53.7238
9.79654E-04	51.5506
9.79715E-04	50.9079
9.79919E-04	48.7745
9.80028E-04	47.7577
9.80177E-04	46.3654
9.80327E-04	45.1097
9.80422E-04	44.3137
9.80626E-04	42.7879
9.80749E-04	41.8764
9.81075E-04	39.7248
9.81402E-04	37.8181
9.81524E-04	37.1777
9.81728E-04	36.1153
9.81973E-04	34.9668
9.82055E-04	34.5857
9.82518E-04	32.6731
9.82545E-04	32.5611
9.82953E-04	31.0802
9.83007E-04	30.9048
9.83443E-04	29.5085
9.83742E-04	28.6588
9.83933E-04	28.121
9.84423E-04	26.8879
9.84477E-04	26.7648
9.84912E-04	25.7851
9.85212E-04	25.1902
9.85647E-04	24.3292
9.86191E-04	23.3915
9.86382E-04	23.065
9.87225E-04	21.7999
9.88123E-04	20.6265
9.88259E-04	20.4689
9.89021E-04	19.5912
9.89294E-04	19.3124
9.90219E-04	18.3703
9.90668E-04	17.9556
9.91416E-04	17.2695
9.91688E-04	17.0364
9.92607E-04	16.2568
9.93295E-04	15.6788
9.93755E-04	15.2985
9.94214E-04	14.9246
9.94273E-04	14.8772
9.94558E-04	14.6302
9.94903E-04	14.3403
9.94988E-04	14.2715
9.95132E-04	14.1437
9.95305E-04	13.9973
9.95496E-04	13.8436
9.95630E-04	13.7442
9.95730E-04	13.6763
9.95830E-04	13.6167
9.95897E-04	13.5834
9.95929E-04	13.5711
9.95964E-04	13.5707
9.96031E-04	13.5791
9.96081E-04	13.5929
9.96104E-04	13.603
9.96131E-04	13.627
9.96157E-04	13.6545
9.96182E-04	13.6927
9.96232E-04	13.7825
9.96245E-04	13.8094
9.96282E-04	13.9149
9.96315E-04	14.0178
9.96316E-04	14.0199
9.96349E-04	14.1649
9.96382E-04	14.3205
9.96386E-04	14.3394
9.96416E-04	14.5202
9.96440E-04	14.679
9.96449E-04	14.7424
9.96481E-04	15.0019
9.96494E-04	15.1215
9.96512E-04	15.3032
9.96544E-04	15.6417
9.96549E-04	15.6877
9.96577E-04	16.0483
9.96603E-04	16.4057
9.96608E-04	16.4926
9.96639E-04	16.9802
9.96640E-04	17.0074
9.96672E-04	17.5948
9.96675E-04	17.6443
9.96704E-04	18.2605
9.96711E-04	18.4069
9.96736E-04	19.0082
9.96747E-04	19.2763
9.96768E-04	19.8447
9.96783E-04	20.262
9.96800E-04	20.7765
9.96819E-04	21.374
9.96832E-04	21.8101
9.96855E-04	22.6217
9.96864E-04	22.952
9.96892E-04	24.0144
9.96896E-04	24.2082
9.96928E-04	25.5607
9.96928E-04	25.5844
9.96961E-04	27.121
9.96963E-04	27.2214
9.96994E-04	28.8224
9.96998E-04	29.0417
9.97027E-04	30.6689
9.97033E-04	31.0264
9.97060E-04	32.6634
9.97068E-04	33.179
9.97093E-04	34.8195
9.97113E-04	36.1809
9.97126E-04	37.1087
9.97158E-04	39.4647
9.97175E-04	40.8304
9.97202E-04	43.0107
9.97221E-04	44.5233
9.97247E-04	46.8163
9.97270E-04	48.8417
9.97292E-04	50.8585
9.97332E-04	54.6188
9.97348E-04	56.2074
9.97425E-04	63.8605
9.97431E-04	64.4824
9.97555E-04	77.2088
9.97612E-04	83.0272
9.97629E-04	84.6238
9.97674E-04	88.8838
9.97691E-04	90.3502
9.97732E-04	93.8789
9.97744E-04	94.8514
9.97794E-04	98.5629
9.97796E-04	98.7097
9.97839E-04	101.455
9.97843E-04	101.701
9.97880E-04	103.595
9.97901E-04	104.556
9.97934E-04	105.784
9.97948E-04	106.239
9.97979E-04	106.935
9.98000E-04	107.354
9.98001E-04	107.375
9.98043E-04	107.645
9.98047E-04	107.652
9.98060E-04	107.603
9.98094E-04	107.232
9.98116E-04	106.901
9.98132E-04	106.49
9.98159E-04	105.723
9.98175E-04	105.119
9.98200E-04	104.114
9.98227E-04	102.796
9.98256E-04	101.268
9.98274E-04	100.111
9.98318E-04	97.2676
9.98330E-04	96.3488
9.98384E-04	92.201
9.98392E-04	91.5131
9.98429E-04	88.3185
9.98479E-04	83.8145
9.98512E-04	80.7675
9.98648E-04	67.6986
9.98710E-04	61.8432
9.98718E-04	61.0764
9.98768E-04	56.5417
9.98792E-04	54.453
9.98808E-04	53.1504
9.98847E-04	49.9094
9.98854E-04	49.3239
9.98886E-04	46.8669
9.98916E-04	44.618
9.98925E-04	43.956
9.98957E-04	41.7299
9.98964E-04	41.2505
9.98998E-04	39.0482
9.99004E-04	38.7313
9.99038E-04	36.6934
9.99040E-04	36.5726
9.99066E-04	35.0893
9.99081E-04	34.3077
9.99095E-04	33.5718
9.99122E-04	32.236
9.99124E-04	32.1393
9.99153E-04	30.8181
9.99160E-04	30.4953
9.99182E-04	29.5863
9.99198E-04	28.9103
9.99211E-04	28.4353
9.99237E-04	27.4705
9.99240E-04	27.364
9.99269E-04	26.3964
9.99294E-04	25.5714
9.99297E-04	25.4654
9.99326E-04	24.6404
9.99351E-04	23.9518
9.99355E-04	23.849
9.99384E-04	23.1497
9.99408E-04	22.5783
9.99413E-04	22.4807
9.99442E-04	21.8904
9.99465E-04	21.4184
9.99471E-04	21.3271
9.99499E-04	20.8399
9.99523E-04	20.4412
9.99527E-04	20.3822
9.99554E-04	19.98
9.99580E-04	19.621
9.99596E-04	19.4207
9.99637E-04	18.9263
9.99638E-04	18.9219
9.99679E-04	18.4943
9.99694E-04	18.3431
9.99721E-04	18.1131
9.99762E-04	17.7629
9.99766E-04	17.7339
9.99804E-04	17.4707
9.99846E-04	17.192
9.99866E-04	17.0594
9.99901E-04	16.8693
9.99957E-04	16.5793
9.99966E-04	16.5309
1.00001E-03	16.3326
1.00007E-03	16.1067
1.00010E-03	16.0033
1.00018E-03	15.7181
1.00020E-03	15.6475
1.00026E-03	15.4756
1.00037E-03	15.1771
1.00040E-03	15.1059
1.00052E-03	14.8363
1.00053E-03	14.8063
1.00067E-03	14.5513
1.00080E-03	14.3023
1.00086E-03	14.2041
1.00106E-03	13.9038
1.00118E-03	13.7144
1.00127E-03	13.6057
1.00150E-03	13.3223
1.00157E-03	13.2318
1.00172E-03	13.0713
1.00195E-03	12.8394
1.00208E-03	12.7056
1.00217E-03	12.6283
1.00240E-03	12.4455
1.00247E-03	12.3941
1.00263E-03	12.2985
1.00285E-03	12.1742
1.00285E-03	12.1739
1.00303E-03	12.1281
1.00316E-03	12.1022
1.00322E-03	12.1077
1.00335E-03	12.1278
1.00337E-03	12.1318
1.00347E-03	12.1805
1.00348E-03	12.1858
1.00361E-03	12.2927
1.00363E-03	12.311
1.00374E-03	12.4604
1.00377E-03	12.5185
1.00383E-03	12.6305
1.00387E-03	12.7118
1.00393E-03	12.8587
1.00397E-03	12.9652
1.00403E-03	13.1928
1.00406E-03	13.2933
1.00412E-03	13.535
1.00414E-03	13.602
1.00421E-03	13.9668
1.00421E-03	13.9764
1.00427E-03	14.3704
1.00428E-03	14.4342
1.00433E-03	14.8515
1.00435E-03	14.9925
1.00440E-03	15.4135
1.00440E-03	15.4302
1.00445E-03	15.9344
1.00446E-03	16.1035
1.00450E-03	16.5811
1.00453E-03	16.9275
1.00455E-03	17.3344
1.00459E-03	17.9144
1.00461E-03	18.2113
1.00463E-03	18.6855
1.00466E-03	19.2393
1.00469E-03	19.8775
1.00470E-03	20.0157
1.00473E-03	20.8793
1.00474E-03	20.974
1.00477E-03	21.8399
1.00478E-03	22.2347
1.00480E-03	22.9042
1.00483E-03	23.666
1.00484E-03	24.0835
1.00487E-03	25.2891
1.00488E-03	25.3886
1.00491E-03	26.8376
1.00492E-03	27.1539
1.00495E-03	28.441
1.00496E-03	29.2752
1.00498E-03	30.2119
1.00501E-03	31.6702
1.00502E-03	32.1639
1.00505E-03	33.9252
1.00505E-03	34.3824
1.00508E-03	35.8343
1.00510E-03	37.45
1.00511E-03	37.8921
1.00514E-03	40.118
1.00515E-03	40.9102
1.00516E-03	42.5154
1.00518E-03	43.6827
1.00519E-03	45.0979
1.00521E-03	46.9599
1.00523E-03	48.8423
1.00525E-03	50.5132
1.00527E-03	52.9514
1.00529E-03	54.3713
1.00531E-03	57.4449
1.00532E-03	58.5475
1.00535E-03	61.8834
1.00536E-03	63.0675
1.00538E-03	66.1817
1.00541E-03	70.4959
1.00541E-03	70.7526
1.00544E-03	75.6381
1.00546E-03	78.5025
1.00548E-03	80.8162
1.00551E-03	86.668
1.00552E-03	89.1541
1.00556E-03	95.487
1.00557E-03	98.1749
1.00561E-03	104.943
1.00561E-03	106.02
1.00566E-03	115.852
1.00567E-03	118.634
1.00570E-03	126.248
1.00574E-03	135.966
1.00577E-03	142.772
1.00584E-03	160.656
1.00587E-03	168.068
1.00598E-03	195.888
1.00605E-03	214.343
1.00607E-03	219.834
1.00612E-03	231.951
1.00616E-03	240.503
1.00619E-03	247.368
1.00623E-03	257.199
1.00625E-03	260.501
1.00629E-03	266.981
1.00631E-03	270.33
1.00634E-03	275.484
1.00635E-03	277.471
1.00639E-03	282.89
1.00640E-03	284.109
1.00645E-03	288.792
1.00646E-03	289.608
1.00650E-03	292.27
1.00650E-03	292.561
1.00655E-03	294.089
1.00656E-03	294.173
1.00660E-03	294.328
1.00661E-03	293.893
1.00665E-03	292.87
1.00667E-03	291.402
1.00669E-03	290.182
1.00672E-03	287.547
1.00675E-03	285.328
1.00678E-03	281.026
1.00681E-03	277.663
1.00685E-03	272.323
1.00688E-03	267.325
1.00691E-03	261.506
1.00695E-03	254.3
1.00698E-03	247.697
1.00703E-03	236.589
1.00710E-03	222.213
1.00713E-03	214.213
1.00722E-03	193.702
1.00729E-03	178.194
1.00730E-03	176.612
1.00736E-03	162.464
1.00743E-03	149.046
1.00743E-03	147.566
1.00747E-03	139.56
1.00750E-03	133.688
1.00752E-03	130.449
1.00756E-03	124.026
1.00757E-03	121.613
1.00761E-03	115.044
1.00763E-03	112.814
1.00766E-03	107.289
1.00766E-03	106.741
1.00770E-03	102.162
1.00772E-03	99.1319
1.00773E-03	97.2417
1.00775E-03	94.4296
1.00777E-03	92.6749
1.00780E-03	88.3236
1.00784E-03	84.3447
1.00785E-03	82.7677
1.00788E-03	79.5955
1.00790E-03	77.7133
1.00793E-03	75.2469
1.00795E-03	73.1331
1.00798E-03	71.2718
1.00800E-03	68.9895
1.00802E-03	67.6437
1.00805E-03	65.248
1.00807E-03	64.3362
1.00810E-03	61.8713
1.00811E-03	61.3223
1.00815E-03	58.8262
1.00816E-03	58.5787
1.00820E-03	56.0871
1.00821E-03	55.8937
1.00825E-03	53.8318
1.00826E-03	53.2671
1.00829E-03	51.7447
1.00830E-03	51.6655
1.00835E-03	49.6449
1.00837E-03	48.7878
1.00839E-03	48.0299
1.00844E-03	46.2816
1.00845E-03	45.8381
1.00851E-03	44.0871
1.00852E-03	43.8918
1.00858E-03	42.1566
1.00864E-03	40.6192
1.00865E-03	40.4502
1.00871E-03	39.2606
1.00875E-03	38.3759
1.00876E-03	38.2662
1.00884E-03	36.8399
1.00886E-03	36.4637
1.00892E-03	35.4727
1.00896E-03	34.9006
1.00901E-03	34.2488
1.00906E-03	33.5324
1.00911E-03	32.9034
1.00920E-03	31.95
1.00922E-03	31.6973
1.00933E-03	30.6255
1.00933E-03	30.5902
1.00944E-03	29.6873
1.00947E-03	29.4098
1.00958E-03	28.5618
1.00960E-03	28.3722
1.00972E-03	27.5938
1.00981E-03	27.0331
1.00986E-03	26.7088
1.00998E-03	26.0662
1.01001E-03	25.9237
1.01015E-03	25.2187
1.01022E-03	24.9014
1.01038E-03	24.2359
1.01044E-03	23.996
1.01060E-03	23.3895
1.01066E-03	23.2096
1.01083E-03	22.652
1.01088E-03	22.5227
1.01117E-03	21.7158
1.01117E-03	21.706
1.01146E-03	21.0342
1.01152E-03	20.911
1.01181E-03	20.3244
1.01190E-03	20.1607
1.01216E-03	19.7004
1.01234E-03	19.4407
1.01270E-03	18.9112
1.01284E-03	18.7349
1.01320E-03	18.2981
1.01323E-03	18.2547
1.01377E-03	17.6987
1.01391E-03	17.5724
1.01448E-03	17.0725
1.01462E-03	16.9668
1.01523E-03	16.5215
1.01533E-03	16.454
1.01598E-03	16.0525
1.01640E-03	15.8225
1.01697E-03	15.5188
1.01797E-03	15.0627
1.01801E-03	15.0488
1.01947E-03	14.4864
1.01961E-03	14.4387
1.02047E-03	14.1553
1.02246E-03	13.5803
1.02260E-03	13.5455
1.02474E-03	13.0273
1.02588E-03	12.7872
1.02702E-03	12.5486
1.03044E-03	11.92
1.03411E-03	11.3251
1.03754E-03	10.8145
1.03845E-03	10.6804
1.03881E-03	10.6279
1.04350E-03	9.96534
1.04823E-03	9.30223
1.04855E-03	9.25573
1.05186E-03	8.77212
1.05265E-03	8.65854
