E(MeV)	V-nat
5.19684E-01	3.79176E+00
5.19692E-01	3.78245E+00
5.19721E-01	3.70324E+00
5.19737E-01	3.67849E+00
5.19749E-01	3.67535E+00
5.19782E-01	3.69314E+00
5.19872E-01	3.77633E+00
5.19887E-01	3.78066E+00
5.19906E-01	3.77134E+00
5.19940E-01	3.72169E+00
5.20030E-01	3.55177E+00
5.20075E-01	3.45278E+00
5.20103E-01	3.39162E+00
5.20120E-01	3.37694E+00
5.20133E-01	3.38419E+00
5.20145E-01	3.40552E+00
5.20203E-01	3.55371E+00
5.20222E-01	3.58776E+00
5.20241E-01	3.60232E+00
5.20248E-01	3.60353E+00
5.20324E-01	3.58229E+00
5.20579E-01	3.51371E+00
5.20630E-01	3.50842E+00
5.20681E-01	3.53065E+00
5.20885E-01	3.65140E+00
5.21012E-01	3.75303E+00
5.21038E-01	3.78811E+00
5.21064E-01	3.84351E+00
5.21108E-01	3.95422E+00
5.21121E-01	3.97092E+00
5.21127E-01	3.97271E+00
5.21140E-01	3.96181E+00
5.21163E-01	3.92635E+00
5.21166E-01	3.92483E+00
5.21175E-01	3.93218E+00
5.21185E-01	3.96155E+00
5.21195E-01	4.01122E+00
5.21225E-01	4.20387E+00
5.21235E-01	4.25044E+00
5.21245E-01	4.27308E+00
5.21250E-01	4.27385E+00
5.21300E-01	4.11658E+00
5.21309E-01	4.12639E+00
5.21318E-01	4.15558E+00
5.21353E-01	4.32700E+00
5.21371E-01	4.38477E+00
5.21395E-01	4.43349E+00
5.21442E-01	4.50419E+00
5.21490E-01	4.62820E+00
5.21503E-01	4.63833E+00
5.21515E-01	4.63238E+00
5.21541E-01	4.59347E+00
5.21667E-01	4.34543E+00
5.21693E-01	4.28635E+00
5.21743E-01	4.13515E+00
5.21870E-01	3.73284E+00
5.21895E-01	3.66673E+00
5.21920E-01	3.62063E+00
5.22073E-01	3.43223E+00
5.22098E-01	3.40743E+00
5.22199E-01	3.34753E+00
5.22212E-01	3.32434E+00
5.22224E-01	3.28772E+00
5.22243E-01	3.20838E+00
5.22268E-01	3.08535E+00
5.22281E-01	3.03661E+00
5.22291E-01	3.01502E+00
5.22297E-01	3.01010E+00
5.22307E-01	3.01942E+00
5.22317E-01	3.04942E+00
5.22327E-01	3.09465E+00
5.22355E-01	3.23384E+00
5.22369E-01	3.29017E+00
5.22382E-01	3.33033E+00
5.22396E-01	3.35215E+00
5.22430E-01	3.36277E+00
5.22441E-01	3.38175E+00
5.22451E-01	3.41855E+00
5.22462E-01	3.47201E+00
5.22473E-01	3.53780E+00
5.22515E-01	3.83592E+00
5.22536E-01	3.96770E+00
5.22552E-01	4.04793E+00
5.22568E-01	4.10247E+00
5.22581E-01	4.12025E+00
5.22584E-01	4.12026E+00
5.22595E-01	4.10768E+00
5.22606E-01	4.07138E+00
5.22619E-01	4.00930E+00
5.22637E-01	3.88815E+00
5.22669E-01	3.67571E+00
5.22687E-01	3.57083E+00
5.22700E-01	3.51366E+00
5.22725E-01	3.41823E+00
5.22775E-01	3.24685E+00
5.22800E-01	3.17342E+00
5.22825E-01	3.11742E+00
5.22913E-01	2.95857E+00
5.22969E-01	2.82445E+00
5.22981E-01	2.80621E+00
5.22987E-01	2.80316E+00
5.22997E-01	2.80815E+00
5.23009E-01	2.83075E+00
5.23035E-01	2.90685E+00
5.23048E-01	2.93185E+00
5.23065E-01	2.94236E+00
5.23068E-01	2.94259E+00
5.23099E-01	2.93973E+00
5.23142E-01	2.95252E+00
5.23164E-01	2.96771E+00
5.23186E-01	2.99542E+00
5.23219E-01	3.05867E+00
5.23251E-01	3.13793E+00
5.23273E-01	3.20986E+00
5.23290E-01	3.28369E+00
5.23301E-01	3.34790E+00
5.23311E-01	3.42739E+00
5.23345E-01	3.71169E+00
5.23358E-01	3.79993E+00
5.23372E-01	3.87383E+00
5.23401E-01	3.99701E+00
5.23435E-01	4.18586E+00
5.23462E-01	4.33884E+00
5.23505E-01	4.54139E+00
5.23521E-01	4.64286E+00
5.23558E-01	4.93562E+00
5.23574E-01	5.03684E+00
5.23595E-01	5.14340E+00
5.23648E-01	5.34923E+00
5.23664E-01	5.39276E+00
5.23669E-01	5.39844E+00
5.23680E-01	5.38983E+00
5.23692E-01	5.34305E+00
5.23704E-01	5.26086E+00
5.23723E-01	5.09787E+00
5.23753E-01	4.81324E+00
5.23771E-01	4.66601E+00
5.23802E-01	4.45714E+00
5.23851E-01	4.14905E+00
5.23875E-01	4.01035E+00
5.23899E-01	3.89299E+00
5.24033E-01	3.33736E+00
5.24058E-01	3.24684E+00
5.24076E-01	3.19331E+00
5.24094E-01	3.15411E+00
5.24167E-01	3.04331E+00
5.24265E-01	2.90614E+00
5.24350E-01	2.81639E+00
5.24369E-01	2.78562E+00
5.24381E-01	2.75422E+00
5.24393E-01	2.71207E+00
5.24430E-01	2.55514E+00
5.24439E-01	2.52750E+00
5.24448E-01	2.51522E+00
5.24454E-01	2.51816E+00
5.24460E-01	2.53106E+00
5.24466E-01	2.55461E+00
5.24472E-01	2.58754E+00
5.24485E-01	2.67216E+00
5.24501E-01	2.78005E+00
5.24510E-01	2.82804E+00
5.24519E-01	2.85615E+00
5.24528E-01	2.86633E+00
5.24534E-01	2.86467E+00
5.24546E-01	2.84714E+00
5.24558E-01	2.81884E+00
5.24631E-01	2.61750E+00
5.24655E-01	2.56022E+00
5.24673E-01	2.53148E+00
5.24691E-01	2.51587E+00
5.24800E-01	2.48270E+00
5.24897E-01	2.45738E+00
5.25285E-01	2.38820E+00
5.25847E-01	2.12999E+00
5.25886E-01	2.10766E+00
5.25905E-01	2.08724E+00
5.25924E-01	2.05614E+00
5.25963E-01	1.97542E+00
5.26012E-01	1.87078E+00
5.26026E-01	1.84519E+00
5.26036E-01	1.83524E+00
5.26041E-01	1.83390E+00
5.26048E-01	1.83803E+00
5.26055E-01	1.85097E+00
5.26060E-01	1.86502E+00
5.26067E-01	1.89541E+00
5.26075E-01	1.93534E+00
5.26086E-01	2.00791E+00
5.26097E-01	2.08545E+00
5.26109E-01	2.15560E+00
5.26116E-01	2.19323E+00
5.26123E-01	2.21962E+00
5.26133E-01	2.24252E+00
5.26142E-01	2.25181E+00
5.26145E-01	2.25246E+00
5.26158E-01	2.24669E+00
5.26170E-01	2.23327E+00
5.26297E-01	2.06440E+00
5.26322E-01	2.03758E+00
5.26350E-01	2.01921E+00
5.26625E-01	1.91749E+00
5.27130E-01	1.78223E+00
5.27900E-01	1.72536E+00
5.27929E-01	1.71725E+00
5.27951E-01	1.70096E+00
5.27976E-01	1.67202E+00
5.28090E-01	1.52305E+00
5.28102E-01	1.51170E+00
5.28108E-01	1.50942E+00
5.28118E-01	1.51336E+00
5.28124E-01	1.52260E+00
5.28131E-01	1.53806E+00
5.28137E-01	1.55978E+00
5.28140E-01	1.57274E+00
5.28165E-01	1.69122E+00
5.28172E-01	1.71644E+00
5.28179E-01	1.73445E+00
5.28188E-01	1.74780E+00
5.28202E-01	1.75288E+00
5.28228E-01	1.75629E+00
5.28243E-01	1.76803E+00
5.28258E-01	1.79112E+00
5.28268E-01	1.81423E+00
5.28283E-01	1.85996E+00
5.28314E-01	1.96484E+00
5.28324E-01	1.99429E+00
5.28377E-01	2.11456E+00
5.28387E-01	2.12708E+00
5.28393E-01	2.12949E+00
5.28404E-01	2.12086E+00
5.28414E-01	2.09780E+00
5.28424E-01	2.06388E+00
5.28458E-01	1.92568E+00
5.28472E-01	1.87615E+00
5.28485E-01	1.83521E+00
5.28499E-01	1.80261E+00
5.28526E-01	1.75181E+00
5.28581E-01	1.66238E+00
5.28601E-01	1.63385E+00
5.28622E-01	1.61274E+00
5.28649E-01	1.59410E+00
5.28798E-01	1.51408E+00
5.28825E-01	1.50356E+00
5.29042E-01	1.49198E+00
5.29096E-01	1.47527E+00
5.29137E-01	1.45894E+00
5.29158E-01	1.44444E+00
5.29171E-01	1.42761E+00
5.29185E-01	1.40325E+00
5.29199E-01	1.37238E+00
5.29226E-01	1.30461E+00
5.29236E-01	1.28368E+00
5.29246E-01	1.26983E+00
5.29253E-01	1.26608E+00
5.29260E-01	1.26749E+00
5.29268E-01	1.27537E+00
5.29275E-01	1.28938E+00
5.29287E-01	1.31899E+00
5.29310E-01	1.38579E+00
5.29321E-01	1.41160E+00
5.29333E-01	1.42862E+00
5.29344E-01	1.43736E+00
5.29358E-01	1.44041E+00
5.29413E-01	1.43502E+00
5.29451E-01	1.43899E+00
5.29546E-01	1.45898E+00
5.29575E-01	1.47155E+00
5.29623E-01	1.50503E+00
5.29718E-01	1.57878E+00
5.29765E-01	1.62094E+00
5.29785E-01	1.64357E+00
5.29799E-01	1.66926E+00
5.29808E-01	1.69305E+00
5.29823E-01	1.73960E+00
5.29851E-01	1.85031E+00
5.29860E-01	1.88135E+00
5.29870E-01	1.90462E+00
5.29880E-01	1.91922E+00
5.29890E-01	1.92381E+00
5.29900E-01	1.91990E+00
5.29935E-01	1.88179E+00
5.29940E-01	1.87975E+00
5.29950E-01	1.88295E+00
5.29959E-01	1.89476E+00
5.29967E-01	1.91471E+00
5.29981E-01	1.95659E+00
5.30002E-01	2.04294E+00
5.30055E-01	2.26121E+00
5.30073E-01	2.32531E+00
5.30097E-01	2.40401E+00
5.30109E-01	2.44885E+00
5.30116E-01	2.48910E+00
5.30123E-01	2.53531E+00
5.30132E-01	2.61243E+00
5.30158E-01	2.85263E+00
5.30170E-01	2.95660E+00
5.30200E-01	3.16211E+00
5.30253E-01	3.58848E+00
5.30260E-01	3.65721E+00
5.30272E-01	3.79228E+00
5.30291E-01	4.02222E+00
5.30301E-01	4.12525E+00
5.30310E-01	4.20496E+00
5.30320E-01	4.25831E+00
5.30330E-01	4.27943E+00
5.30334E-01	4.28046E+00
5.30344E-01	4.27024E+00
5.30364E-01	4.21532E+00
5.30384E-01	4.13876E+00
5.30404E-01	4.04154E+00
5.30431E-01	3.88137E+00
5.30505E-01	3.40398E+00
5.30525E-01	3.28988E+00
5.30545E-01	3.19383E+00
5.30579E-01	3.05816E+00
5.30700E-01	2.59392E+00
5.30720E-01	2.52391E+00
5.30733E-01	2.48621E+00
5.30747E-01	2.45928E+00
5.30760E-01	2.44312E+00
5.30780E-01	2.43233E+00
5.30928E-01	2.40635E+00
5.30968E-01	2.38945E+00
5.31036E-01	2.33750E+00
5.31076E-01	2.30091E+00
5.31136E-01	2.22455E+00
5.31150E-01	2.21685E+00
5.31160E-01	2.22101E+00
5.31170E-01	2.23680E+00
5.31181E-01	2.26769E+00
5.31192E-01	2.31018E+00
5.31214E-01	2.40356E+00
5.31224E-01	2.43976E+00
5.31233E-01	2.45979E+00
5.31244E-01	2.47124E+00
5.31250E-01	2.47249E+00
5.31266E-01	2.46429E+00
5.31304E-01	2.42855E+00
5.31324E-01	2.42145E+00
5.31351E-01	2.42879E+00
5.31442E-01	2.48372E+00
5.31478E-01	2.51800E+00
5.31578E-01	2.64764E+00
5.31605E-01	2.69743E+00
5.31632E-01	2.76899E+00
5.31650E-01	2.82780E+00
5.31664E-01	2.88243E+00
5.31673E-01	2.92932E+00
5.31682E-01	2.98928E+00
5.31691E-01	3.06543E+00
5.31700E-01	3.15819E+00
5.31723E-01	3.42721E+00
5.31732E-01	3.52107E+00
5.31739E-01	3.57390E+00
5.31745E-01	3.60636E+00
5.31751E-01	3.61571E+00
5.31757E-01	3.60851E+00
5.31763E-01	3.57915E+00
5.31768E-01	3.54836E+00
5.31777E-01	3.46559E+00
5.31804E-01	3.15767E+00
5.31813E-01	3.07221E+00
5.31820E-01	3.02202E+00
5.31826E-01	2.98529E+00
5.31831E-01	2.96831E+00
5.31840E-01	2.95089E+00
5.31844E-01	2.94931E+00
5.31853E-01	2.95692E+00
5.31867E-01	2.98528E+00
5.31912E-01	3.11305E+00
5.31930E-01	3.15958E+00
5.31966E-01	3.23524E+00
5.32092E-01	3.46233E+00
5.32110E-01	3.48904E+00
5.32290E-01	3.66048E+00
5.32358E-01	3.75488E+00
5.32371E-01	3.75972E+00
5.32381E-01	3.74701E+00
5.32391E-01	3.71224E+00
5.32398E-01	3.67407E+00
5.32407E-01	3.60381E+00
5.32416E-01	3.51431E+00
5.32439E-01	3.26289E+00
5.32445E-01	3.20249E+00
5.32452E-01	3.16059E+00
5.32458E-01	3.14387E+00
5.32460E-01	3.14238E+00
5.32466E-01	3.15227E+00
5.32472E-01	3.18533E+00
5.32477E-01	3.22845E+00
5.32484E-01	3.30285E+00
5.32504E-01	3.55872E+00
5.32515E-01	3.66165E+00
5.32525E-01	3.73574E+00
5.32535E-01	3.78481E+00
5.32546E-01	3.81602E+00
5.32566E-01	3.84855E+00
5.32594E-01	3.86120E+00
5.32624E-01	3.84890E+00
5.32646E-01	3.83985E+00
5.32657E-01	3.84916E+00
5.32668E-01	3.87250E+00
5.32695E-01	3.94344E+00
5.32707E-01	3.95267E+00
5.32749E-01	3.92311E+00
5.32753E-01	3.92293E+00
5.32778E-01	3.92644E+00
5.32803E-01	3.91450E+00
5.32821E-01	3.88361E+00
5.32833E-01	3.84779E+00
5.32859E-01	3.74906E+00
5.32868E-01	3.73755E+00
5.32877E-01	3.75161E+00
5.32884E-01	3.78062E+00
5.32895E-01	3.85696E+00
5.32913E-01	3.99303E+00
5.32922E-01	4.04036E+00
5.32931E-01	4.06688E+00
5.32940E-01	4.07486E+00
5.32958E-01	4.05637E+00
5.33030E-01	3.90292E+00
5.33066E-01	3.83881E+00
5.33101E-01	3.80344E+00
5.33293E-01	3.67500E+00
5.33675E-01	3.38134E+00
5.34058E-01	3.17177E+00
5.34258E-01	3.11692E+00
5.34287E-01	3.09637E+00
5.34316E-01	3.05471E+00
5.34383E-01	2.92875E+00
5.34407E-01	2.89050E+00
5.34421E-01	2.88313E+00
5.34430E-01	2.89218E+00
5.34440E-01	2.91619E+00
5.34451E-01	2.96417E+00
5.34477E-01	3.11601E+00
5.34489E-01	3.16467E+00
5.34496E-01	3.18251E+00
5.34504E-01	3.18790E+00
5.34515E-01	3.17802E+00
5.34535E-01	3.15238E+00
5.34540E-01	3.15212E+00
5.34550E-01	3.16269E+00
5.34565E-01	3.20198E+00
5.34590E-01	3.29967E+00
5.34610E-01	3.39522E+00
5.34630E-01	3.51160E+00
5.34650E-01	3.65264E+00
5.34675E-01	3.84499E+00
5.34690E-01	3.93843E+00
5.34750E-01	4.11776E+00
5.34769E-01	4.22678E+00
5.34781E-01	4.29935E+00
5.34791E-01	4.33549E+00
5.34800E-01	4.34639E+00
5.34808E-01	4.33401E+00
5.34816E-01	4.30449E+00
5.34848E-01	4.13138E+00
5.34864E-01	4.06746E+00
5.34912E-01	3.93444E+00
5.34927E-01	3.87099E+00
5.34959E-01	3.69804E+00
5.34970E-01	3.65487E+00
5.34980E-01	3.63261E+00
5.34989E-01	3.62605E+00
5.35009E-01	3.63731E+00
5.35067E-01	3.65103E+00
5.35165E-01	3.82957E+00
5.35180E-01	3.83470E+00
5.35204E-01	3.82308E+00
5.35263E-01	3.76293E+00
5.35287E-01	3.73725E+00
5.35292E-01	3.73610E+00
5.35302E-01	3.74318E+00
5.35311E-01	3.76753E+00
5.35321E-01	3.81186E+00
5.35345E-01	3.96571E+00
5.35355E-01	4.00492E+00
5.35360E-01	4.01211E+00
5.35368E-01	4.00374E+00
5.35376E-01	3.97179E+00
5.35387E-01	3.89055E+00
5.35411E-01	3.69737E+00
5.35423E-01	3.62091E+00
5.35434E-01	3.56366E+00
5.35446E-01	3.52093E+00
5.35469E-01	3.46113E+00
5.35485E-01	3.43672E+00
5.35508E-01	3.42352E+00
5.35513E-01	3.42326E+00
5.35523E-01	3.42344E+00
5.35546E-01	3.41541E+00
5.35560E-01	3.39470E+00
5.35579E-01	3.34544E+00
5.35598E-01	3.29069E+00
5.35610E-01	3.26624E+00
5.35622E-01	3.25783E+00
5.35633E-01	3.26258E+00
5.35656E-01	3.29766E+00
5.35760E-01	3.52876E+00
5.35783E-01	3.59292E+00
5.35795E-01	3.63364E+00
5.35818E-01	3.73595E+00
5.35853E-01	3.91975E+00
5.35887E-01	4.12534E+00
5.35934E-01	4.43135E+00
5.35945E-01	4.49213E+00
5.35957E-01	4.53431E+00
5.35968E-01	4.55068E+00
5.35980E-01	4.53558E+00
5.35990E-01	4.49693E+00
5.36000E-01	4.43737E+00
5.36014E-01	4.32030E+00
5.36049E-01	3.99882E+00
5.36078E-01	3.72228E+00
5.36093E-01	3.59632E+00
5.36108E-01	3.48765E+00
5.36118E-01	3.42639E+00
5.36138E-01	3.32569E+00
5.36197E-01	3.07749E+00
5.36265E-01	2.79685E+00
5.36285E-01	2.72669E+00
5.36305E-01	2.67224E+00
5.36325E-01	2.63349E+00
5.36452E-01	2.44931E+00
5.36590E-01	2.25691E+00
5.36620E-01	2.22837E+00
5.36649E-01	2.21303E+00
5.36972E-01	2.09751E+00
5.37079E-01	2.05347E+00
5.37096E-01	2.04051E+00
5.37114E-01	2.01755E+00
5.37130E-01	1.98615E+00
5.37145E-01	1.94635E+00
5.37201E-01	1.79022E+00
5.37216E-01	1.75398E+00
5.37228E-01	1.73764E+00
5.37236E-01	1.73448E+00
5.37244E-01	1.73891E+00
5.37253E-01	1.75215E+00
5.37262E-01	1.77304E+00
5.37275E-01	1.81461E+00
5.37301E-01	1.91375E+00
5.37336E-01	2.04955E+00
5.37354E-01	2.10916E+00
5.37367E-01	2.14085E+00
5.37376E-01	2.15205E+00
5.37382E-01	2.15445E+00
5.37392E-01	2.14843E+00
5.37405E-01	2.12951E+00
5.37430E-01	2.08567E+00
5.37449E-01	2.06557E+00
5.37505E-01	2.03203E+00
5.37524E-01	2.01264E+00
5.37543E-01	1.97943E+00
5.37567E-01	1.92618E+00
5.37577E-01	1.91400E+00
5.37585E-01	1.91035E+00
5.37596E-01	1.91603E+00
5.37606E-01	1.93146E+00
5.37622E-01	1.96559E+00
5.37648E-01	2.02506E+00
5.37664E-01	2.04914E+00
5.37680E-01	2.05996E+00
5.37688E-01	2.06102E+00
5.37711E-01	2.05443E+00
5.37774E-01	2.02529E+00
5.37803E-01	2.02040E+00
5.37856E-01	2.02821E+00
5.37882E-01	2.03656E+00
5.37895E-01	2.04621E+00
5.37908E-01	2.06452E+00
5.37921E-01	2.09492E+00
5.37934E-01	2.13767E+00
5.37967E-01	2.26950E+00
5.37980E-01	2.31307E+00
5.37990E-01	2.33440E+00
5.38002E-01	2.34436E+00
5.38004E-01	2.34452E+00
5.38030E-01	2.33187E+00
5.38043E-01	2.33770E+00
5.38056E-01	2.36161E+00
5.38069E-01	2.40362E+00
5.38078E-01	2.44250E+00
5.38087E-01	2.49214E+00
5.38096E-01	2.55477E+00
5.38104E-01	2.63171E+00
5.38113E-01	2.72235E+00
5.38126E-01	2.87678E+00
5.38139E-01	3.03515E+00
5.38148E-01	3.12940E+00
5.38155E-01	3.18788E+00
5.38161E-01	3.23232E+00
5.38168E-01	3.26068E+00
5.38175E-01	3.27289E+00
5.38180E-01	3.27077E+00
5.38190E-01	3.24714E+00
5.38210E-01	3.18098E+00
5.38221E-01	3.16605E+00
5.38222E-01	3.16593E+00
5.38233E-01	3.17545E+00
5.38240E-01	3.19278E+00
5.38262E-01	3.27058E+00
5.38285E-01	3.35036E+00
5.38300E-01	3.38827E+00
5.38311E-01	3.39792E+00
5.38319E-01	3.39065E+00
5.38326E-01	3.37042E+00
5.38335E-01	3.33099E+00
5.38355E-01	3.21008E+00
5.38365E-01	3.16358E+00
5.38373E-01	3.14601E+00
5.38375E-01	3.14428E+00
5.38384E-01	3.15293E+00
5.38392E-01	3.17919E+00
5.38425E-01	3.33594E+00
5.38436E-01	3.37513E+00
5.38458E-01	3.42923E+00
5.38491E-01	3.48002E+00
5.38524E-01	3.52175E+00
5.38540E-01	3.55755E+00
5.38574E-01	3.66028E+00
5.38590E-01	3.69273E+00
5.38609E-01	3.72528E+00
5.38620E-01	3.76790E+00
5.38631E-01	3.83413E+00
5.38650E-01	3.95999E+00
5.38665E-01	4.03738E+00
5.38686E-01	4.12845E+00
5.38704E-01	4.23041E+00
5.38786E-01	4.78767E+00
5.38809E-01	4.92292E+00
5.38833E-01	5.02435E+00
5.38868E-01	5.13234E+00
5.38891E-01	5.19981E+00
5.38922E-01	5.31976E+00
5.38937E-01	5.35264E+00
5.38944E-01	5.35481E+00
5.38958E-01	5.33426E+00
5.38979E-01	5.26482E+00
5.39154E-01	4.54457E+00
5.39459E-01	3.21777E+00
5.39479E-01	3.13420E+00
5.39499E-01	3.06922E+00
5.39525E-01	2.99833E+00
5.40015E-01	1.86158E+00
5.40033E-01	1.82526E+00
5.40050E-01	1.79595E+00
5.40067E-01	1.77572E+00
5.40085E-01	1.76250E+00
5.40540E-01	1.52861E+00
5.40610E-01	1.49113E+00
5.40736E-01	1.40544E+00
5.41114E-01	1.14513E+00
5.41142E-01	1.12796E+00
5.41160E-01	1.12182E+00
5.41166E-01	1.12128E+00
5.41176E-01	1.12279E+00
5.41189E-01	1.12852E+00
5.41235E-01	1.16312E+00
5.41255E-01	1.17483E+00
5.41274E-01	1.18150E+00
5.41378E-01	1.19490E+00
5.41585E-01	1.27875E+00
5.41793E-01	1.31194E+00
5.41832E-01	1.32697E+00
5.41877E-01	1.34892E+00
5.41897E-01	1.36366E+00
5.41909E-01	1.37986E+00
5.41922E-01	1.40365E+00
5.41935E-01	1.43514E+00
5.41968E-01	1.52869E+00
5.41974E-01	1.54582E+00
5.42002E-01	1.61190E+00
5.42010E-01	1.63537E+00
5.42018E-01	1.66680E+00
5.42024E-01	1.70221E+00
5.42032E-01	1.75618E+00
5.42036E-01	1.78670E+00
5.42061E-01	1.98788E+00
5.42069E-01	2.05181E+00
5.42085E-01	2.16849E+00
5.42126E-01	2.43490E+00
5.42142E-01	2.55370E+00
5.42154E-01	2.65515E+00
5.42166E-01	2.76795E+00
5.42191E-01	3.01563E+00
5.42215E-01	3.26429E+00
5.42231E-01	3.41512E+00
5.42243E-01	3.51302E+00
5.42256E-01	3.59230E+00
5.42268E-01	3.64935E+00
5.42280E-01	3.68353E+00
5.42293E-01	3.69751E+00
5.42297E-01	3.69802E+00
5.42314E-01	3.68257E+00
5.42331E-01	3.64059E+00
5.42347E-01	3.57199E+00
5.42364E-01	3.48210E+00
5.42398E-01	3.27559E+00
5.42499E-01	2.62265E+00
5.42525E-01	2.46690E+00
5.42537E-01	2.40026E+00
5.42550E-01	2.34735E+00
5.42563E-01	2.31025E+00
5.42575E-01	2.28687E+00
5.42584E-01	2.27660E+00
5.42617E-01	2.25175E+00
5.42660E-01	2.22904E+00
5.42677E-01	2.22600E+00
5.42695E-01	2.23170E+00
5.42736E-01	2.26537E+00
5.42751E-01	2.27084E+00
5.42766E-01	2.26222E+00
5.42800E-01	2.20969E+00
5.42807E-01	2.20599E+00
5.42813E-01	2.20905E+00
5.42823E-01	2.22707E+00
5.42832E-01	2.25671E+00
5.42843E-01	2.31082E+00
5.42866E-01	2.43048E+00
5.42884E-01	2.50477E+00
5.42901E-01	2.56442E+00
5.42924E-01	2.63059E+00
5.42982E-01	2.77409E+00
5.43005E-01	2.84181E+00
5.43028E-01	2.92507E+00
5.43074E-01	3.11687E+00
5.43109E-01	3.27694E+00
5.43144E-01	3.45920E+00
5.43173E-01	3.61476E+00
5.43190E-01	3.69178E+00
5.43212E-01	3.78002E+00
5.43227E-01	3.85538E+00
5.43257E-01	4.05110E+00
5.43269E-01	4.10993E+00
5.43280E-01	4.14229E+00
5.43286E-01	4.14672E+00
5.43296E-01	4.13514E+00
5.43308E-01	4.09625E+00
5.43407E-01	3.61124E+00
5.43439E-01	3.43573E+00
5.43511E-01	3.02265E+00
5.43535E-01	2.89977E+00
5.43554E-01	2.81605E+00
5.43586E-01	2.69520E+00
5.43637E-01	2.51464E+00
5.43656E-01	2.45738E+00
5.43675E-01	2.41432E+00
5.43720E-01	2.34309E+00
5.43733E-01	2.31384E+00
5.43739E-01	2.29566E+00
5.43771E-01	2.18460E+00
5.43780E-01	2.15745E+00
5.43790E-01	2.13980E+00
5.43801E-01	2.13270E+00
5.43812E-01	2.13688E+00
5.43841E-01	2.16548E+00
5.43866E-01	2.17384E+00
5.43890E-01	2.17746E+00
5.43911E-01	2.19070E+00
5.43938E-01	2.22094E+00
5.43992E-01	2.28915E+00
5.44006E-01	2.30265E+00
5.44113E-01	2.36963E+00
5.44133E-01	2.39186E+00
5.44146E-01	2.41461E+00
5.44156E-01	2.43993E+00
5.44167E-01	2.47608E+00
5.44177E-01	2.52535E+00
5.44187E-01	2.58668E+00
5.44207E-01	2.71962E+00
5.44217E-01	2.77252E+00
5.44224E-01	2.79891E+00
5.44231E-01	2.81611E+00
5.44243E-01	2.82468E+00
5.44258E-01	2.82232E+00
5.44269E-01	2.82890E+00
5.44276E-01	2.84404E+00
5.44284E-01	2.87001E+00
5.44295E-01	2.92873E+00
5.44317E-01	3.08324E+00
5.44329E-01	3.15178E+00
5.44340E-01	3.20038E+00
5.44351E-01	3.22885E+00
5.44370E-01	3.25835E+00
5.44385E-01	3.29671E+00
5.44400E-01	3.35906E+00
5.44423E-01	3.48013E+00
5.44580E-01	4.39637E+00
5.44603E-01	4.51343E+00
5.44625E-01	4.60801E+00
5.44670E-01	4.75010E+00
5.44820E-01	5.18240E+00
5.44842E-01	5.22076E+00
5.44850E-01	5.22453E+00
5.44867E-01	5.21389E+00
5.44884E-01	5.18252E+00
5.45055E-01	4.74491E+00
5.45089E-01	4.68263E+00
5.45397E-01	4.31503E+00
5.45928E-01	3.50046E+00
5.45962E-01	3.46187E+00
5.46476E-01	3.09862E+00
5.46513E-01	3.08912E+00
5.46785E-01	3.12822E+00
5.46811E-01	3.12189E+00
5.46835E-01	3.09624E+00
5.46862E-01	3.04540E+00
5.46992E-01	2.76597E+00
5.47013E-01	2.73355E+00
5.47023E-01	2.72868E+00
5.47033E-01	2.73660E+00
5.47040E-01	2.75011E+00
5.47087E-01	2.92332E+00
5.47099E-01	2.94820E+00
5.47111E-01	2.96183E+00
5.47135E-01	2.97082E+00
5.47325E-01	2.94393E+00
5.47349E-01	2.94949E+00
5.47367E-01	2.96871E+00
5.47384E-01	3.00888E+00
5.47402E-01	3.05232E+00
5.47411E-01	3.06159E+00
5.47414E-01	3.06160E+00
5.47424E-01	3.05033E+00
5.47450E-01	2.97862E+00
5.47461E-01	2.96571E+00
5.47462E-01	2.96558E+00
5.47472E-01	2.97390E+00
5.47479E-01	2.98991E+00
5.47493E-01	3.03884E+00
5.47536E-01	3.22619E+00
5.47637E-01	3.67243E+00
5.47658E-01	3.75230E+00
5.47673E-01	3.78383E+00
5.47680E-01	3.78964E+00
5.47692E-01	3.78328E+00
5.47704E-01	3.75924E+00
5.47728E-01	3.68054E+00
5.47824E-01	3.31671E+00
5.47861E-01	3.20041E+00
5.48041E-01	2.68682E+00
5.48065E-01	2.62783E+00
5.48089E-01	2.58049E+00
5.48414E-01	2.06942E+00
5.48438E-01	2.03594E+00
5.48462E-01	2.01132E+00
5.48498E-01	1.98927E+00
5.48835E-01	1.82691E+00
5.49037E-01	1.71208E+00
5.49059E-01	1.69483E+00
5.49085E-01	1.66395E+00
5.49143E-01	1.57580E+00
5.49182E-01	1.51802E+00
5.49196E-01	1.50311E+00
5.49206E-01	1.49938E+00
5.49215E-01	1.50296E+00
5.49224E-01	1.51373E+00
5.49232E-01	1.52967E+00
5.49244E-01	1.56176E+00
5.49261E-01	1.60966E+00
5.49273E-01	1.64134E+00
5.49285E-01	1.66574E+00
5.49301E-01	1.68796E+00
5.49334E-01	1.72194E+00
5.49350E-01	1.74668E+00
5.49366E-01	1.78094E+00
5.49383E-01	1.82288E+00
5.49431E-01	1.96374E+00
5.49456E-01	2.03846E+00
5.49472E-01	2.09448E+00
5.49487E-01	2.15224E+00
5.49506E-01	2.24011E+00
