E(MeV)	Hf-179
1.88861E-04	208.278
1.88871E-04	198.784
1.88877E-04	192.969
1.88895E-04	176.206
1.88912E-04	160.543
1.88912E-04	160.542
1.88930E-04	145.959
1.88930E-04	145.958
1.88942E-04	136.877
1.88948E-04	132.507
1.88954E-04	128.243
1.88966E-04	120.105
1.88970E-04	117.528
1.88981E-04	110.167
1.88984E-04	108.72
1.88993E-04	103.269
1.89002E-04	98.3907
1.89005E-04	96.7566
1.89016E-04	90.6705
1.89019E-04	89.2551
1.89028E-04	84.9913
1.89035E-04	81.4094
1.89039E-04	79.6715
1.89051E-04	74.7111
1.89052E-04	74.2874
1.89063E-04	70.128
1.89068E-04	67.9013
1.89074E-04	65.8547
1.89085E-04	62.1237
1.89086E-04	61.8769
1.89099E-04	57.7698
1.89101E-04	56.9802
1.89113E-04	53.8059
1.89118E-04	52.3627
1.89122E-04	51.3574
1.89131E-04	49.0642
1.89134E-04	48.25
1.89140E-04	46.9198
1.89149E-04	44.8979
1.89151E-04	44.5891
1.89163E-04	42.1245
1.89167E-04	41.347
1.89177E-04	39.6108
1.89184E-04	38.4626
1.89191E-04	37.3389
1.89204E-04	35.3298
1.89205E-04	35.2659
1.89219E-04	33.4219
1.89227E-04	32.4207
1.89232E-04	31.7349
1.89243E-04	30.5595
1.89249E-04	29.9316
1.89255E-04	29.3364
1.89267E-04	28.2122
1.89271E-04	27.8133
1.89279E-04	27.1829
1.89290E-04	26.2288
1.89293E-04	26.0027
1.89302E-04	25.3593
1.89314E-04	24.546
1.89316E-04	24.4494
1.89326E-04	23.8076
1.89338E-04	23.1188
1.89344E-04	22.7934
1.89362E-04	21.8876
1.89368E-04	21.6057
1.89380E-04	21.0774
1.89397E-04	20.3364
1.89397E-04	20.3363
1.89415E-04	19.6821
1.89427E-04	19.2722
1.89435E-04	19.0333
1.89457E-04	18.3632
1.89472E-04	17.9445
1.89479E-04	17.751
1.89501E-04	17.2057
1.89516E-04	16.8619
1.89524E-04	16.7002
1.89546E-04	16.2403
1.89576E-04	15.6979
1.89605E-04	15.1871
1.89635E-04	14.7415
1.89665E-04	14.3181
1.89698E-04	13.8968
1.89721E-04	13.6205
1.89732E-04	13.5052
1.89765E-04	13.152
1.89799E-04	12.8137
1.89806E-04	12.7419
1.89843E-04	12.414
1.89888E-04	12.0401
1.89891E-04	12.0163
1.89932E-04	11.7096
1.89975E-04	11.4059
1.89977E-04	11.3962
1.90021E-04	11.1168
1.90060E-04	10.8842
1.90066E-04	10.8511
1.90111E-04	10.6129
1.90170E-04	10.3082
1.90176E-04	10.279
1.90229E-04	10.0388
1.90289E-04	9.78301
1.90295E-04	9.75838
1.90348E-04	9.55432
1.90408E-04	9.33592
1.90414E-04	9.31482
1.90467E-04	9.14146
1.90535E-04	8.92871
1.90592E-04	8.75822
1.90612E-04	8.70321
1.90689E-04	8.5012
1.90758E-04	8.32709
1.90766E-04	8.30843
1.90842E-04	8.13757
1.90919E-04	7.97289
1.90996E-04	7.81404
1.91006E-04	7.7942
1.91073E-04	7.67218
1.91169E-04	7.50379
1.91254E-04	7.36305
1.91256E-04	7.35952
1.91315E-04	7.27215
1.91376E-04	7.18375
1.91441E-04	7.09545
1.91506E-04	7.01285
1.91571E-04	6.93691
1.91635E-04	6.86897
1.91684E-04	6.82443
1.91733E-04	6.7867
1.91781E-04	6.7575
1.91791E-04	6.75355
1.91814E-04	6.74121
1.91846E-04	6.72974
1.91883E-04	6.72588
1.91913E-04	6.7319
1.91943E-04	6.74876
1.91963E-04	6.76755
1.91970E-04	6.77628
1.91983E-04	6.79288
1.92003E-04	6.82667
1.92023E-04	6.87115
1.92044E-04	6.92852
1.92059E-04	6.98156
1.92074E-04	7.04462
1.92089E-04	7.1192
1.92104E-04	7.20698
1.92119E-04	7.30992
1.92134E-04	7.43017
1.92149E-04	7.57018
1.92164E-04	7.73268
1.92171E-04	7.81626
1.92179E-04	7.92411
1.92190E-04	8.07784
1.92201E-04	8.2565
1.92212E-04	8.45399
1.92224E-04	8.67197
1.92235E-04	8.91224
1.92238E-04	8.99157
1.92246E-04	9.18129
1.92257E-04	9.4785
1.92268E-04	9.80389
1.92279E-04	10.1597
1.92283E-04	10.2762
1.92291E-04	10.5524
1.92302E-04	10.9819
1.92305E-04	11.1219
1.92313E-04	11.4524
1.92324E-04	11.9643
1.92328E-04	12.1305
1.92335E-04	12.5243
1.92347E-04	13.1316
1.92358E-04	13.7858
1.92363E-04	14.1362
1.92368E-04	14.4067
1.92380E-04	15.278
1.92390E-04	16.0049
1.92393E-04	16.2226
1.92406E-04	17.251
1.92417E-04	18.2202
1.92419E-04	18.3577
1.92431E-04	19.5568
1.92444E-04	20.815
1.92444E-04	20.8377
1.92457E-04	22.2183
1.92470E-04	23.6834
1.92471E-04	23.8206
1.92487E-04	25.7925
1.92497E-04	27.2538
1.92505E-04	28.2193
1.92521E-04	30.5332
1.92524E-04	31.0759
1.92537E-04	32.9961
1.92551E-04	35.3154
1.92558E-04	36.4871
1.92578E-04	39.8858
1.92580E-04	40.1978
1.92605E-04	44.7832
1.92609E-04	45.6086
1.92632E-04	49.9083
1.92667E-04	56.6657
1.92700E-04	63.1192
1.92718E-04	66.4266
1.92732E-04	69.0743
1.92757E-04	73.3576
1.92778E-04	76.6985
1.92782E-04	77.1935
1.92800E-04	79.6419
1.92818E-04	81.7355
1.92821E-04	82.1468
1.92839E-04	83.8435
1.92852E-04	84.7456
1.92863E-04	85.5047
1.92881E-04	86.3035
1.92883E-04	86.3928
1.92900E-04	86.7212
1.92908E-04	86.7044
1.92918E-04	86.6574
1.92933E-04	86.243
1.92938E-04	86.1196
1.92954E-04	85.3046
1.92959E-04	84.9312
1.92972E-04	84.0269
1.92981E-04	83.1342
1.92993E-04	82.0007
1.93011E-04	79.944
1.93012E-04	79.8385
1.93034E-04	76.8124
1.93038E-04	76.2674
1.93059E-04	72.9444
1.93065E-04	72.0365
1.93082E-04	68.9765
1.93086E-04	68.3581
1.93116E-04	62.7534
1.93124E-04	61.4215
1.93150E-04	56.3131
1.93184E-04	49.7954
1.93204E-04	46.1667
1.93217E-04	43.8539
1.93238E-04	40.0783
1.93260E-04	36.4919
1.93276E-04	33.9408
1.93294E-04	31.2721
1.93308E-04	29.2542
1.93316E-04	28.1791
1.93322E-04	27.3493
1.93336E-04	25.5597
1.93347E-04	24.2976
1.93351E-04	23.8808
1.93365E-04	22.3191
1.93379E-04	20.8603
1.93383E-04	20.5205
1.93394E-04	19.5149
1.93406E-04	18.4018
1.93418E-04	17.4858
1.93419E-04	17.3997
1.93429E-04	16.6369
1.93440E-04	15.8415
1.93451E-04	15.0957
1.93455E-04	14.8863
1.93462E-04	14.4072
1.93474E-04	13.7677
1.93485E-04	13.1707
1.93495E-04	12.6694
1.93496E-04	12.6149
1.93507E-04	12.1077
1.93518E-04	11.6358
1.93528E-04	11.2408
1.93529E-04	11.1978
1.93541E-04	10.7992
1.93552E-04	10.4291
1.93562E-04	10.1198
1.93563E-04	10.0864
1.93574E-04	9.77666
1.93584E-04	9.51725
1.93598E-04	9.1976
1.93607E-04	9.0027
1.93611E-04	8.90868
1.93624E-04	8.65122
1.93638E-04	8.41584
1.93651E-04	8.20026
1.93651E-04	8.20025
1.93665E-04	8.01024
1.93678E-04	7.836
1.93692E-04	7.67577
1.93696E-04	7.62653
1.93705E-04	7.53278
1.93718E-04	7.40323
1.93732E-04	7.28344
1.93750E-04	7.137
1.93763E-04	7.03697
1.93768E-04	7.00558
1.93786E-04	6.89112
1.93803E-04	6.78603
1.93821E-04	6.68889
1.93830E-04	6.64444
1.93848E-04	6.56132
1.93866E-04	6.48503
1.93895E-04	6.37043
1.93920E-04	6.2814
1.93924E-04	6.26627
1.93953E-04	6.17536
1.93997E-04	6.04983
1.94009E-04	6.01725
1.94040E-04	5.94037
1.94084E-04	5.84097
1.94128E-04	5.74765
1.94161E-04	5.68021
1.94186E-04	5.63506
1.94244E-04	5.53526
1.94302E-04	5.44104
1.94385E-04	5.31469
1.94389E-04	5.30825
1.94465E-04	5.2075
1.94546E-04	5.10651
1.94617E-04	5.02161
1.94653E-04	4.98173
1.94760E-04	4.86913
1.94876E-04	4.75508
1.94991E-04	4.64732
1.95059E-04	4.58697
1.95106E-04	4.54594
1.95221E-04	4.45108
1.95336E-04	4.36229
1.95427E-04	4.29669
1.95532E-04	4.22634
1.95627E-04	4.16897
1.95638E-04	4.162
1.95743E-04	4.09996
1.95848E-04	4.04685
1.95927E-04	4.01393
1.95943E-04	4.00875
1.96006E-04	3.98376
1.96085E-04	3.96073
1.96164E-04	3.94748
1.96174E-04	3.94728
1.96243E-04	3.94127
1.96295E-04	3.94446
1.96348E-04	3.955
1.96364E-04	3.96073
1.96401E-04	3.97147
1.96453E-04	3.99682
1.96506E-04	4.034
1.96553E-04	4.08015
1.96558E-04	4.08505
1.96598E-04	4.13276
1.96637E-04	4.19166
1.96677E-04	4.26376
1.96716E-04	4.35165
1.96756E-04	4.45873
1.96785E-04	4.55437
1.96803E-04	4.62132
1.96815E-04	4.6671
1.96844E-04	4.80083
1.96853E-04	4.8463
1.96874E-04	4.96132
1.96894E-04	5.08508
1.96903E-04	5.14993
1.96914E-04	5.22649
1.96933E-04	5.38785
1.96940E-04	5.45471
1.96953E-04	5.57347
1.96966E-04	5.71503
1.96973E-04	5.78784
1.96992E-04	6.03563
1.96996E-04	6.08348
1.97012E-04	6.32651
1.97019E-04	6.43757
1.97032E-04	6.66569
1.97038E-04	6.79322
1.97045E-04	6.92422
1.97058E-04	7.21086
1.97071E-04	7.53218
1.97084E-04	7.89106
1.97098E-04	8.29227
1.97111E-04	8.74095
1.97124E-04	9.24296
1.97137E-04	9.80459
1.97150E-04	10.4329
1.97160E-04	10.9585
1.97163E-04	11.1364
1.97169E-04	11.4485
1.97174E-04	11.7421
1.97179E-04	12.1072
1.97184E-04	12.4019
1.97190E-04	12.8274
1.97194E-04	13.1208
1.97201E-04	13.6143
1.97204E-04	13.9036
1.97211E-04	14.4737
1.97215E-04	14.7555
1.97222E-04	15.4112
1.97225E-04	15.6817
1.97233E-04	16.4332
1.97235E-04	16.6881
1.97243E-04	17.5461
1.97245E-04	17.7803
1.97254E-04	18.7568
1.97256E-04	18.9647
1.97265E-04	20.0723
1.97266E-04	20.2476
1.97275E-04	21.5
1.97276E-04	21.6356
1.97286E-04	23.0474
1.97287E-04	23.1354
1.97297E-04	24.7226
1.97297E-04	24.7542
1.97307E-04	26.4996
1.97307E-04	26.5353
1.97317E-04	28.3791
1.97318E-04	28.4939
1.97328E-04	30.3991
1.97329E-04	30.6054
1.97338E-04	32.5282
1.97339E-04	32.7403
1.97349E-04	35.0792
1.97350E-04	35.262
1.97360E-04	37.8265
1.97361E-04	37.9737
1.97371E-04	40.779
1.97372E-04	40.8843
1.97383E-04	43.946
1.97383E-04	44.0024
1.97394E-04	47.3359
1.97394E-04	47.3362
1.97405E-04	50.9883
1.97409E-04	52.1359
1.97416E-04	54.8626
1.97423E-04	57.3447
1.97428E-04	58.9641
1.97438E-04	62.9758
1.97439E-04	63.2959
1.97450E-04	67.9093
1.97451E-04	68.1553
1.97464E-04	74.1574
1.97466E-04	75.0955
1.97480E-04	81.5409
1.97482E-04	82.5475
1.97496E-04	89.4393
1.97498E-04	90.5151
1.97512E-04	97.8475
1.97514E-04	98.9914
1.97527E-04	106.799
1.97534E-04	110.755
1.97545E-04	117.487
1.97558E-04	125.291
1.97567E-04	131.443
1.97586E-04	143.911
1.97590E-04	146.074
1.97616E-04	164.318
1.97618E-04	165.81
1.97658E-04	194.466
1.97690E-04	217.15
1.97711E-04	231.723
1.97721E-04	238.934
1.97740E-04	251.149
1.97748E-04	256.482
1.97770E-04	268.768
1.97773E-04	270.567
1.97793E-04	280.846
1.97795E-04	281.896
1.97814E-04	290.215
1.97816E-04	291.107
1.97833E-04	297.142
1.97837E-04	298.572
1.97856E-04	303.738
1.97857E-04	303.989
1.97879E-04	307.787
1.97880E-04	307.909
1.97900E-04	309.38
1.97903E-04	309.378
1.97919E-04	309.001
1.97924E-04	308.506
1.97939E-04	306.714
1.97940E-04	306.573
1.97959E-04	302.767
1.97959E-04	302.766
1.97980E-04	296.613
1.97998E-04	289.728
1.97999E-04	289.522
1.98020E-04	280.067
1.98022E-04	279.005
1.98043E-04	268.016
1.98064E-04	255.669
1.98068E-04	253.139
1.98096E-04	235.485
1.98100E-04	232.713
1.98133E-04	209.732
1.98155E-04	194.625
1.98195E-04	166.594
1.98220E-04	149.409
1.98247E-04	131.722
1.98251E-04	129.128
1.98268E-04	118.899
1.98279E-04	112.516
1.98289E-04	106.83
1.98302E-04	99.7141
1.98305E-04	98.3111
1.98320E-04	90.8201
1.98321E-04	90.2924
1.98336E-04	83.2605
1.98337E-04	82.5439
1.98350E-04	76.6676
1.98355E-04	74.8854
1.98365E-04	70.5086
1.98374E-04	66.9934
1.98380E-04	64.7591
1.98389E-04	61.5532
1.98395E-04	59.4348
1.98403E-04	56.515
1.98409E-04	54.5144
1.98418E-04	51.8433
1.98420E-04	51.0761
1.98431E-04	47.8508
1.98432E-04	47.5602
1.98444E-04	44.3519
1.98447E-04	43.6445
1.98455E-04	41.5643
1.98462E-04	40.0625
1.98466E-04	38.9586
1.98476E-04	36.7827
1.98477E-04	36.5268
1.98488E-04	34.2707
1.98491E-04	33.8142
1.98500E-04	32.1757
1.98505E-04	31.1217
1.98511E-04	30.2305
1.98522E-04	28.422
1.98523E-04	28.1378
1.98533E-04	26.7526
1.98537E-04	26.1938
1.98544E-04	25.209
1.98550E-04	24.42
1.98555E-04	23.7821
1.98563E-04	22.8039
1.98566E-04	22.4661
1.98577E-04	21.2546
1.98583E-04	20.6583
1.98588E-04	20.1343
1.98599E-04	19.1015
1.98602E-04	18.8012
1.98610E-04	18.1542
1.98622E-04	17.1939
1.98622E-04	17.1939
1.98635E-04	16.2562
1.98642E-04	15.8211
1.98648E-04	15.401
1.98662E-04	14.6218
1.98662E-04	14.6217
1.98675E-04	13.9234
1.98681E-04	13.5988
1.98688E-04	13.2855
1.98701E-04	12.703
1.98701E-04	12.703
1.98714E-04	12.1794
1.98721E-04	11.9352
1.98727E-04	11.6994
1.98741E-04	11.2593
1.98754E-04	10.8648
1.98770E-04	10.41
1.98773E-04	10.3234
1.98793E-04	9.85092
1.98800E-04	9.70676
1.98813E-04	9.43211
1.98829E-04	9.11677
1.98833E-04	9.05646
1.98852E-04	8.72283
1.98859E-04	8.61959
1.98872E-04	8.42321
1.98892E-04	8.14896
1.98898E-04	8.06415
1.98918E-04	7.82326
1.98938E-04	7.60116
1.98944E-04	7.53062
1.98971E-04	7.26909
1.98977E-04	7.208
1.98997E-04	7.03302
1.99017E-04	6.87123
1.99036E-04	6.71687
1.99065E-04	6.50928
1.99076E-04	6.4376
1.99115E-04	6.18956
1.99123E-04	6.14287
1.99142E-04	6.03966
1.99181E-04	5.8332
1.99194E-04	5.76769
1.99239E-04	5.56366
1.99247E-04	5.52928
1.99297E-04	5.32931
1.99302E-04	5.30937
1.99357E-04	5.11689
1.99384E-04	5.0311
1.99394E-04	4.99892
1.99468E-04	4.79082
1.99471E-04	4.7841
1.99542E-04	4.61368
1.99545E-04	4.6056
1.99580E-04	4.53252
1.99637E-04	4.42475
1.99658E-04	4.38716
1.99728E-04	4.27622
1.99735E-04	4.26597
1.99813E-04	4.1677
1.99820E-04	4.16008
1.99890E-04	4.09064
1.99902E-04	4.08079
1.99967E-04	4.03438
1.99995E-04	4.02012
2.00045E-04	3.9979
2.00069E-04	3.99202
2.00122E-04	3.98263
2.00143E-04	3.98347
2.00207E-04	3.99075
2.00265E-04	4.01587
2.00300E-04	4.03331
2.00323E-04	4.05084
2.00364E-04	4.08505
2.00369E-04	4.08914
2.00410E-04	4.13599
2.00438E-04	4.16897
2.00447E-04	4.18245
2.00484E-04	4.2386
2.00507E-04	4.27523
2.00521E-04	4.30129
2.00549E-04	4.35514
2.00574E-04	4.40597
2.00577E-04	4.41134
2.00604E-04	4.47746
2.00632E-04	4.54542
2.00640E-04	4.56571
2.00651E-04	4.59557
2.00669E-04	4.64958
2.00686E-04	4.70108
2.00703E-04	4.74996
2.00706E-04	4.76061
2.00719E-04	4.80505
2.00735E-04	4.86246
2.00749E-04	4.91237
2.00766E-04	4.97572
2.00775E-04	5.0101
2.00783E-04	5.04366
2.00800E-04	5.11185
2.00815E-04	5.17861
2.00826E-04	5.2237
2.00826E-04	5.22623
2.00837E-04	5.27611
2.00848E-04	5.33213
2.00860E-04	5.38877
2.00871E-04	5.44608
2.00877E-04	5.4751
2.00885E-04	5.52026
2.00897E-04	5.58884
2.00909E-04	5.65823
2.00921E-04	5.72511
2.00932E-04	5.79278
2.00944E-04	5.86127
2.00946E-04	5.87514
2.00956E-04	5.93632
2.00969E-04	6.02929
2.00983E-04	6.12359
2.00992E-04	6.18739
2.00997E-04	6.22192
2.01011E-04	6.32697
2.01025E-04	6.43358
2.01039E-04	6.54181
2.01053E-04	6.66167
2.01066E-04	6.78331
2.01078E-04	6.88612
2.01089E-04	6.99029
2.01094E-04	7.03252
2.01101E-04	7.10131
2.01118E-04	7.27609
2.01136E-04	7.45442
2.01153E-04	7.65077
2.01166E-04	7.79733
2.01180E-04	7.95984
2.01182E-04	7.98742
2.01193E-04	8.13677
2.01207E-04	8.31905
2.01222E-04	8.52018
2.01228E-04	8.59916
2.01238E-04	8.75345
2.01255E-04	8.99847
2.01271E-04	9.24889
2.01274E-04	9.30385
2.01288E-04	9.54037
2.01302E-04	9.78208
2.01310E-04	9.9259
2.01316E-04	10.036
2.01330E-04	10.3054
2.01344E-04	10.5804
2.01348E-04	10.6741
2.01358E-04	10.8883
2.01374E-04	11.2362
2.01386E-04	11.527
2.01389E-04	11.5981
2.01405E-04	11.9915
2.01420E-04	12.3954
2.01422E-04	12.4292
2.01436E-04	12.8383
2.01453E-04	13.348
2.01456E-04	13.4182
2.01471E-04	13.9085
2.01488E-04	14.4933
2.01490E-04	14.5498
2.01505E-04	15.1417
2.01523E-04	15.8183
2.01523E-04	15.8558
2.01539E-04	16.5452
2.01546E-04	16.8461
2.01556E-04	17.3172
2.01569E-04	17.9435
2.01573E-04	18.15
2.01589E-04	19.0595
2.01597E-04	19.4781
2.01600E-04	19.7024
2.01611E-04	20.3944
2.01622E-04	21.0482
2.01623E-04	21.1437
2.01635E-04	21.9973
2.01647E-04	22.8462
2.01647E-04	22.8826
2.01659E-04	23.8628
2.01671E-04	24.8784
2.01672E-04	24.919
2.01683E-04	25.9939
2.01688E-04	26.485
2.01695E-04	27.1885
2.01705E-04	28.2114
2.01707E-04	28.4679
2.01720E-04	29.9087
2.01722E-04	30.2428
2.01733E-04	31.5371
2.01741E-04	32.6434
2.01745E-04	33.2947
2.01758E-04	35.2001
2.01759E-04	35.3426
2.01771E-04	37.3052
2.01778E-04	38.412
2.01784E-04	39.5861
2.01796E-04	41.8693
2.01797E-04	42.0545
2.01807E-04	44.0779
2.01810E-04	44.7771
2.01817E-04	46.2387
2.01824E-04	47.9698
2.01826E-04	48.5359
2.01836E-04	50.9983
2.01838E-04	51.4849
2.01846E-04	53.6463
2.01852E-04	55.3599
2.01855E-04	56.4626
2.01865E-04	59.4631
2.01866E-04	59.6113
2.01875E-04	62.7084
2.01879E-04	64.3147
2.01884E-04	66.1608
2.01893E-04	69.4664
2.01894E-04	69.8298
2.01904E-04	73.7864
2.01907E-04	75.1541
2.01914E-04	78.009
2.01921E-04	81.4059
2.01926E-04	83.6216
2.01935E-04	88.2427
2.01937E-04	89.2074
2.01948E-04	95.2291
2.01949E-04	95.7517
2.01959E-04	101.739
2.01963E-04	104.005
2.01970E-04	108.723
2.01976E-04	113.015
2.01981E-04	116.207
2.01990E-04	122.838
2.01992E-04	124.217
2.02003E-04	132.811
2.02004E-04	133.555
2.02014E-04	142.034
2.02017E-04	144.033
2.02025E-04	151.922
2.02032E-04	158.38
2.02036E-04	162.416
2.02048E-04	173.563
2.02048E-04	174.044
2.02059E-04	185.547
2.02064E-04	191.238
2.02070E-04	198.223
2.02079E-04	209.882
2.02081E-04	211.611
2.02092E-04	225.879
2.02095E-04	230.197
2.02107E-04	246.154
2.02111E-04	252.128
2.02121E-04	266.529
2.02127E-04	275.772
2.02134E-04	288.255
2.02144E-04	303.456
2.02148E-04	311.312
2.02162E-04	335.66
2.02162E-04	335.662
2.02180E-04	368.625
2.02181E-04	370.426
2.02196E-04	401.884
2.02199E-04	407.618
2.02213E-04	437.028
2.02218E-04	447.125
2.02230E-04	474.119
2.02245E-04	510.528
2.02253E-04	528.136
2.02273E-04	578.029
2.02275E-04	582.671
2.02303E-04	656.54
2.02315E-04	688.232
2.02378E-04	855.465
2.02400E-04	913.12
2.02418E-04	957.383
2.02431E-04	988.695
2.02448E-04	1029.35
2.02458E-04	1049.64
2.02476E-04	1087.85
2.02483E-04	1100.35
2.02502E-04	1134.89
2.02508E-04	1143.94
2.02526E-04	1171.53
2.02530E-04	1176.61
2.02550E-04	1198.7
2.02551E-04	1200.16
2.02570E-04	1215.75
2.02572E-04	1216.73
2.02592E-04	1225.9
2.02597E-04	1227.6
2.02601E-04	1228.16
2.02618E-04	1228.45
2.02625E-04	1227.38
2.02633E-04	1225.03
2.02649E-04	1217.05
2.02656E-04	1212.24
2.02671E-04	1199.55
2.02681E-04	1189.84
2.02695E-04	1171.84
2.02707E-04	1155.67
2.02722E-04	1132.97
2.02726E-04	1126.77
2.02748E-04	1086.59
2.02752E-04	1079.42
2.02770E-04	1041.24
2.02785E-04	1008.93
2.02800E-04	975.145
2.02824E-04	917.604
2.02838E-04	881.44
2.02903E-04	719.569
2.02923E-04	669.564
2.02934E-04	645.214
2.02954E-04	597.759
2.02964E-04	574.839
2.02984E-04	530.293
2.03003E-04	492.246
2.03021E-04	456.438
2.03040E-04	422.981
2.03058E-04	391.952
2.03077E-04	363.385
2.03095E-04	337.288
2.03109E-04	319.451
2.03114E-04	313.705
2.03123E-04	302.886
2.03132E-04	292.465
2.03137E-04	287.082
2.03147E-04	276.762
2.03152E-04	271.894
2.03163E-04	262.598
2.03168E-04	258.236
2.03178E-04	249.935
2.03183E-04	246.064
2.03193E-04	238.73
2.03198E-04	235.335
2.03208E-04	228.936
2.03213E-04	226.002
2.03223E-04	220.508
2.03228E-04	218.021
2.03238E-04	213.407
2.03244E-04	211.353
2.03254E-04	207.592
2.03259E-04	205.96
2.03269E-04	203.029
2.03274E-04	201.81
2.03284E-04	199.692
2.03289E-04	198.879
2.03300E-04	197.503
2.03302E-04	197.254
2.03309E-04	196.806
2.03314E-04	196.647
2.03324E-04	196.602
2.03327E-04	196.719
2.03339E-04	197.619
2.03343E-04	198.031
2.03357E-04	200.368
2.03362E-04	201.212
2.03376E-04	204.871
2.03380E-04	206.203
2.03393E-04	210.518
2.03394E-04	211.077
2.03405E-04	215.766
2.03413E-04	219.252
2.03418E-04	221.808
2.03430E-04	228.696
2.03431E-04	229.253
2.03442E-04	236.608
2.03449E-04	241.359
2.03455E-04	245.39
2.03467E-04	255.082
2.03468E-04	255.432
2.03480E-04	265.915
2.03486E-04	271.939
2.03498E-04	283.922
2.03514E-04	301.536
2.03531E-04	321.056
2.03547E-04	342.556
2.03563E-04	366.105
2.03579E-04	391.768
2.03595E-04	419.599
2.03611E-04	449.642
2.03627E-04	481.922
2.03647E-04	525.441
2.03668E-04	572.45
2.03688E-04	622.87
2.03708E-04	676.707
2.03715E-04	695.487
2.03735E-04	753.048
2.03745E-04	785.118
2.03763E-04	838.171
2.03778E-04	884.786
2.03801E-04	957.784
2.03869E-04	1181.26
2.03888E-04	1241.9
2.03899E-04	1274.95
2.03925E-04	1356.03
2.03928E-04	1363.94
2.03951E-04	1426.89
2.03952E-04	1430.48
2.03975E-04	1487.09
2.03976E-04	1490.29
2.03998E-04	1537.27
2.04000E-04	1540.02
2.04020E-04	1577.36
2.04023E-04	1581.42
2.04045E-04	1613.07
2.04047E-04	1615.1
2.04066E-04	1633.73
2.04070E-04	1636.84
2.04087E-04	1647.04
2.04089E-04	1647.76
2.04098E-04	1649.68
2.04108E-04	1651.09
2.04113E-04	1650.88
2.04115E-04	1650.53
2.04134E-04	1644.09
2.04137E-04	1642.8
2.04153E-04	1630.57
2.04160E-04	1623.48
2.04177E-04	1603.85
2.04182E-04	1597.69
2.04200E-04	1568.58
2.04203E-04	1563.72
2.04224E-04	1524.53
2.04227E-04	1517.52
2.04250E-04	1463.76
2.04250E-04	1463.76
2.04277E-04	1394
2.04277E-04	1394
2.04304E-04	1317.19
2.04304E-04	1317.19
2.04348E-04	1179.94
2.04352E-04	1167.1
2.04425E-04	934.26
2.04437E-04	895.985
2.04456E-04	838.461
2.04473E-04	785.944
2.04486E-04	749.202
2.04504E-04	698.005
2.04510E-04	681.749
2.04531E-04	626.908
2.04534E-04	618.467
2.04551E-04	577.139
2.04554E-04	570.814
2.04571E-04	530.563
2.04574E-04	524.662
2.04592E-04	487.197
2.04594E-04	481.678
2.04605E-04	460.136
2.04614E-04	442.131
2.04625E-04	422.08
2.04635E-04	405.527
2.04645E-04	387.033
2.04648E-04	382.684
2.04665E-04	355.02
2.04683E-04	329.715
2.04686E-04	325.918
2.04700E-04	306.394
2.04706E-04	299.477
2.04718E-04	284.953
2.04726E-04	275.525
2.04735E-04	265.28
2.04746E-04	253.886
2.04753E-04	247.263
2.04766E-04	234.381
2.04770E-04	230.789
2.04786E-04	216.827
2.04788E-04	215.748
2.04804E-04	203.139
2.04806E-04	201.089
2.04820E-04	191.597
2.04827E-04	186.97
2.04836E-04	180.969
2.04847E-04	174.286
2.04852E-04	171.188
2.04867E-04	162.889
2.04868E-04	162.19
2.04884E-04	154.009
2.04887E-04	152.679
2.04900E-04	146.514
2.04907E-04	143.506
2.04917E-04	139.598
2.04927E-04	135.241
2.04933E-04	133.215
2.04947E-04	127.78
2.04949E-04	127.32
2.04966E-04	121.488
2.04968E-04	121.051
2.04981E-04	116.935
2.04986E-04	115.395
2.05007E-04	109.789
2.05008E-04	109.425
2.05027E-04	104.766
2.05035E-04	102.821
2.05047E-04	100.142
2.05062E-04	96.9509
2.05067E-04	95.8811
2.05088E-04	91.7246
2.05094E-04	90.7628
2.05115E-04	87.0367
2.05121E-04	86.1715
2.05142E-04	82.8139
2.05148E-04	82.0318
2.05169E-04	78.9913
2.05174E-04	78.2901
2.05203E-04	74.7109
2.05207E-04	74.1295
2.05231E-04	71.4647
2.05242E-04	70.2762
2.05259E-04	68.4882
2.05276E-04	66.8093
2.05287E-04	65.7478
2.05310E-04	63.68
2.05325E-04	62.4447
2.05356E-04	59.9351
2.05362E-04	59.4346
2.05400E-04	56.7079
2.05401E-04	56.6128
2.05438E-04	54.251
2.05447E-04	53.6529
2.05475E-04	51.9936
2.05493E-04	50.9893
2.05513E-04	49.9311
2.05538E-04	48.5798
2.05550E-04	48.0277
2.05594E-04	45.936
2.05600E-04	45.7037
2.05649E-04	43.6129
2.05660E-04	43.1715
2.05699E-04	41.7117
2.05726E-04	40.7281
2.05749E-04	39.961
2.05792E-04	38.5496
2.05798E-04	38.3462
2.05848E-04	36.8742
2.05857E-04	36.6015
2.05903E-04	35.3766
2.05923E-04	34.8482
2.05963E-04	33.884
2.06022E-04	32.5175
2.06024E-04	32.4751
2.06084E-04	31.229
2.06121E-04	30.4828
2.06145E-04	30.0528
2.06205E-04	28.969
2.06222E-04	28.6733
2.06266E-04	27.9741
2.06323E-04	27.0798
2.06356E-04	26.5985
2.06423E-04	25.6577
2.06427E-04	25.6139
2.06491E-04	24.797
2.06497E-04	24.7175
2.06591E-04	23.6292
2.06625E-04	23.249
2.06685E-04	22.6293
2.06753E-04	21.9555
2.06779E-04	21.7091
2.06873E-04	20.8646
2.06880E-04	20.8054
