E(MeV)	"AL-27(N,TOT)"
5.86672E-01	4.719
5.86693E-01	4.73188
5.86712E-01	4.7457
5.86751E-01	4.77532
5.86804E-01	4.81482
5.86884E-01	4.87408
5.86963E-01	4.93334
5.87003E-01	4.96298
5.87170E-01	5.06437
5.87185E-01	5.07403
5.87384E-01	5.16113
5.87503E-01	5.19147
5.87582E-01	5.2117
5.87794E-01	5.22813
5.88012E-01	5.20961
5.88244E-01	5.1598
5.88482E-01	5.08154
5.88562E-01	5.05545
5.88720E-01	4.98913
5.88879E-01	4.92281
5.89038E-01	4.8565
5.89197E-01	4.78574
5.89356E-01	4.71499
5.89514E-01	4.64424
5.89726E-01	4.54991
5.89885E-01	4.47917
5.90097E-01	4.39282
5.90308E-01	4.30647
5.90520E-01	4.22012
5.90732E-01	4.14377
5.90943E-01	4.06742
5.91155E-01	3.99107
5.91367E-01	3.92368
5.91552E-01	3.86471
5.91737E-01	3.80574
5.91896E-01	3.76108
5.92055E-01	3.71642
5.92178E-01	3.68186
5.92270E-01	3.65594
5.92301E-01	3.6473
5.92367E-01	3.62863
5.92407E-01	3.61744
5.92433E-01	3.6112
5.92460E-01	3.60497
5.92480E-01	3.6003
5.92500E-01	3.59563
5.92518E-01	3.59147
5.92531E-01	3.58834
5.92544E-01	3.5852
5.92553E-01	3.58312
5.92562E-01	3.58103
5.92569E-01	3.57947
5.92575E-01	3.57791
5.92580E-01	3.57687
5.92584E-01	3.57584
5.92587E-01	3.57515
5.92590E-01	3.57446
5.92593E-01	3.57377
5.92596E-01	3.57309
5.92598E-01	3.57257
5.92601E-01	3.57206
5.92603E-01	3.57156
5.92605E-01	3.57105
5.92607E-01	3.57055
5.92610E-01	3.57005
5.92611E-01	3.56972
5.92613E-01	3.56939
5.92614E-01	3.56906
5.92615E-01	3.56874
5.92617E-01	3.56841
5.92619E-01	3.5681
5.92620E-01	3.56778
5.92621E-01	3.56846
5.92623E-01	3.56915
5.92624E-01	3.56984
5.92626E-01	3.57054
5.92627E-01	3.57124
5.92629E-01	3.57195
5.92630E-01	3.57266
5.92632E-01	3.57338
5.92633E-01	3.5741
5.92635E-01	3.57484
5.92636E-01	3.57558
5.92638E-01	3.57633
5.92639E-01	3.57709
5.92641E-01	3.57785
5.92642E-01	3.57863
5.92644E-01	3.57942
5.92645E-01	3.58173
5.92647E-01	3.58404
5.92648E-01	3.58637
5.92650E-01	3.58872
5.92651E-01	3.59108
5.92653E-01	3.59345
5.92654E-01	3.59583
5.92656E-01	3.59823
5.92657E-01	3.60315
5.92659E-01	3.60808
5.92661E-01	3.61304
5.92663E-01	3.61968
5.92665E-01	3.62636
5.92667E-01	3.63307
5.92669E-01	3.63813
5.92671E-01	3.64491
5.92673E-01	3.65172
5.92674E-01	3.65484
5.92677E-01	3.66738
5.92681E-01	3.68311
5.92686E-01	3.70647
5.92694E-01	3.73744
5.92698E-01	3.75708
5.92702E-01	3.77358
5.92704E-01	3.7835
5.92705E-01	3.78565
5.92708E-01	3.79199
5.92711E-01	3.79822
5.92714E-01	3.80454
5.92717E-01	3.81052
5.92717E-01	3.81111
5.92720E-01	3.81222
5.92721E-01	3.81267
5.92722E-01	3.81123
5.92725E-01	3.80764
5.92728E-01	3.80379
5.92731E-01	3.7998
5.92733E-01	3.79651
5.92733E-01	3.79583
5.92736E-01	3.78547
5.92739E-01	3.77566
5.92742E-01	3.76379
5.92745E-01	3.75169
5.92746E-01	3.74897
5.92750E-01	3.72761
5.92762E-01	3.6704
5.92766E-01	3.65394
5.92769E-01	3.63972
5.92771E-01	3.62664
5.92774E-01	3.61361
5.92776E-01	3.60496
5.92777E-01	3.60197
5.92779E-01	3.59602
5.92781E-01	3.59011
5.92783E-01	3.58312
5.92785E-01	3.57707
5.92787E-01	3.57106
5.92789E-01	3.56507
5.92790E-01	3.56091
5.92790E-01	3.55992
5.92792E-01	3.55669
5.92794E-01	3.55348
5.92795E-01	3.55135
5.92797E-01	3.54923
5.92798E-01	3.54713
5.92799E-01	3.54503
5.92801E-01	3.54294
5.92802E-01	3.54085
5.92804E-01	3.53803
5.92805E-01	3.53521
5.92806E-01	3.53335
5.92808E-01	3.53148
5.92809E-01	3.52963
5.92810E-01	3.52778
5.92811E-01	3.52593
5.92812E-01	3.52534
5.92813E-01	3.52475
5.92815E-01	3.52417
5.92816E-01	3.52359
5.92817E-01	3.52301
5.92818E-01	3.52244
5.92820E-01	3.52158
5.92821E-01	3.52074
5.92823E-01	3.5199
5.92825E-01	3.51906
5.92827E-01	3.51823
5.92828E-01	3.5174
5.92830E-01	3.51658
5.92832E-01	3.51576
5.92834E-01	3.51494
5.92835E-01	3.51412
5.92837E-01	3.51331
5.92839E-01	3.5125
5.92841E-01	3.51165
5.92842E-01	3.5108
5.92845E-01	3.50967
5.92847E-01	3.50855
5.92850E-01	3.50742
5.92852E-01	3.5063
5.92856E-01	3.50462
5.92857E-01	3.50393
5.92859E-01	3.50342
5.92863E-01	3.50257
5.92868E-01	3.50144
5.92873E-01	3.5003
5.92880E-01	3.49861
5.92887E-01	3.49691
5.92897E-01	3.49465
5.92907E-01	3.49239
5.92921E-01	3.48908
5.92935E-01	3.4859
5.92953E-01	3.48167
5.92971E-01	3.47744
5.92998E-01	3.4711
5.93026E-01	3.46476
5.93062E-01	3.45631
5.93117E-01	3.44363
5.93171E-01	3.43096
5.93256E-01	3.41128
5.93353E-01	3.38883
5.93498E-01	3.35517
5.93556E-01	3.3417
5.93672E-01	3.31808
5.93904E-01	3.27085
5.94137E-01	3.22362
5.94369E-01	3.17639
5.94601E-01	3.13598
5.94678E-01	3.12251
5.94926E-01	3.07941
5.95050E-01	3.05786
5.95112E-01	3.0493
5.95298E-01	3.02364
5.95483E-01	2.99798
5.95545E-01	2.98942
5.95669E-01	2.97831
5.95793E-01	2.96719
5.95917E-01	2.95608
5.96041E-01	2.95241
5.96165E-01	2.94875
5.96288E-01	2.95331
5.96350E-01	2.95558
5.96381E-01	2.95931
5.96474E-01	2.97049
5.96536E-01	2.97794
5.96567E-01	2.98464
5.96660E-01	3.00474
5.96753E-01	3.03441
5.96784E-01	3.0443
5.96846E-01	3.07233
5.96907E-01	3.10036
5.96938E-01	3.11974
5.97000E-01	3.1585
5.97031E-01	3.17788
5.97062E-01	3.20322
5.97124E-01	3.25389
5.97186E-01	3.31719
5.97217E-01	3.34884
5.97248E-01	3.38808
5.97310E-01	3.46656
5.97372E-01	3.56305
5.97403E-01	3.6113
5.97434E-01	3.66813
5.97465E-01	3.72496
5.97496E-01	3.78935
5.97527E-01	3.85375
5.97558E-01	3.92618
5.97589E-01	3.9986
5.97651E-01	4.16002
5.97743E-01	4.43249
5.97774E-01	4.53374
5.97836E-01	4.73625
5.97898E-01	4.95086
5.97976E-01	5.21914
5.98014E-01	5.35327
5.98034E-01	5.41521
5.98092E-01	5.60101
5.98150E-01	5.76328
5.98189E-01	5.85285
5.98208E-01	5.89762
5.98228E-01	5.93209
5.98270E-01	6.00467
5.98274E-01	6.00823
5.98312E-01	6.05002
5.98323E-01	6.06172
5.98370E-01	6.0847
5.98376E-01	6.08743
5.98394E-01	6.08916
5.98428E-01	6.07883
5.98452E-01	6.07193
5.98486E-01	6.04237
5.98510E-01	6.02266
5.98564E-01	5.95004
5.98575E-01	5.93448
5.98657E-01	5.78978
5.98765E-01	5.55987
5.98796E-01	5.49025
5.98889E-01	5.28142
5.98951E-01	5.14219
5.99013E-01	5.00297
5.99013E-01	5.00297
5.99075E-01	4.87576
5.99137E-01	4.74855
5.99137E-01	4.74855
5.99199E-01	4.63449
5.99261E-01	4.52043
5.99261E-01	4.52043
5.99322E-01	4.41973
5.99384E-01	4.31904
5.99446E-01	4.23072
5.99508E-01	4.1424
5.99508E-01	4.1424
5.99570E-01	4.06502
5.99632E-01	3.98765
5.99663E-01	3.95368
5.99756E-01	3.85177
5.99756E-01	3.85177
5.99849E-01	3.76455
5.99942E-01	3.67734
5.99942E-01	3.67733
6.00034E-01	3.60427
6.00127E-01	3.53121
6.00220E-01	3.46918
6.00313E-01	3.40715
6.00344E-01	3.38936
6.00468E-01	3.3182
6.00499E-01	3.30042
6.00592E-01	3.25486
6.00716E-01	3.19413
6.00747E-01	3.17894
6.00839E-01	3.14023
6.00963E-01	3.0886
6.00994E-01	3.0757
6.01149E-01	3.02158
6.01342E-01	2.95393
6.01366E-01	2.94581
6.01482E-01	2.91199
6.01613E-01	2.87366
6.01737E-01	2.83758
6.01737E-01	2.83758
6.01838E-01	2.81297
6.01939E-01	2.78813
6.02041E-01	2.76328
6.02109E-01	2.74672
6.02167E-01	2.73252
6.02193E-01	2.72712
6.02244E-01	2.71681
6.02295E-01	2.7065
6.02346E-01	2.69619
6.02380E-01	2.68932
6.02418E-01	2.68159
6.02428E-01	2.6795
6.02443E-01	2.67744
6.02469E-01	2.67397
6.02494E-01	2.6705
6.02513E-01	2.6679
6.02532E-01	2.6653
6.02551E-01	2.6627
6.02570E-01	2.66011
6.02589E-01	2.65755
6.02597E-01	2.6564
6.02601E-01	2.6563
6.02613E-01	2.65595
6.02625E-01	2.6556
6.02637E-01	2.65526
6.02641E-01	2.65516
6.02649E-01	2.65624
6.02658E-01	2.6574
6.02668E-01	2.65856
6.02677E-01	2.65972
6.02683E-01	2.66059
6.02691E-01	2.66153
6.02698E-01	2.66248
6.02699E-01	2.6626
6.02705E-01	2.66571
6.02713E-01	2.66925
6.02720E-01	2.67281
6.02726E-01	2.67547
6.02731E-01	2.67814
6.02737E-01	2.68075
6.02737E-01	2.68088
6.02741E-01	2.68558
6.02747E-01	2.69113
6.02752E-01	2.69669
6.02757E-01	2.70225
6.02760E-01	2.70532
6.02761E-01	2.70726
6.02765E-01	2.71455
6.02769E-01	2.72184
6.02773E-01	2.72914
6.02777E-01	2.7354
6.02777E-01	2.73699
6.02781E-01	2.74809
6.02784E-01	2.75671
6.02787E-01	2.76532
6.02788E-01	2.76595
6.02790E-01	2.77723
6.02794E-01	2.78941
6.02797E-01	2.80159
6.02798E-01	2.8058
6.02800E-01	2.81682
6.02803E-01	2.83367
6.02806E-01	2.85053
6.02807E-01	2.85636
6.02808E-01	2.8666
6.02811E-01	2.8845
6.02813E-01	2.90242
6.02814E-01	2.90839
6.02816E-01	2.92363
6.02818E-01	2.94649
6.02822E-01	2.97589
6.02822E-01	2.98025
6.02824E-01	3.00212
6.02826E-01	3.02946
6.02829E-01	3.05682
6.02829E-01	3.06229
6.02831E-01	3.08897
6.02835E-01	3.13901
6.02836E-01	3.16237
6.02838E-01	3.19416
6.02842E-01	3.2538
6.02843E-01	3.28164
6.02845E-01	3.31846
6.02849E-01	3.38754
6.02851E-01	3.41977
6.02853E-01	3.46157
6.02857E-01	3.5661
6.02860E-01	3.62884
6.02863E-01	3.70155
6.02876E-01	4.00905
6.02879E-01	4.07613
6.02881E-01	4.1157
6.02886E-01	4.21459
6.02886E-01	4.22448
6.02889E-01	4.27692
6.02893E-01	4.33736
6.02893E-01	4.34139
6.02897E-01	4.38713
6.02898E-01	4.39931
6.02901E-01	4.42891
6.02902E-01	4.44158
6.02905E-01	4.45012
6.02907E-01	4.46175
6.02908E-01	4.46487
6.02910E-01	4.46558
6.02910E-01	4.46521
6.02912E-01	4.45945
6.02915E-01	4.45195
6.02915E-01	4.45021
6.02919E-01	4.42409
6.02920E-01	4.4171
6.02922E-01	4.39192
6.02925E-01	4.3541
6.02926E-01	4.33664
6.02930E-01	4.27843
6.02931E-01	4.24734
6.02934E-01	4.19085
6.02936E-01	4.15313
6.02939E-01	4.08841
6.02944E-01	3.98049
6.02946E-01	3.93732
6.02959E-01	3.62447
6.02961E-01	3.57694
6.02964E-01	3.50997
6.02968E-01	3.4129
6.02970E-01	3.37607
6.02973E-01	3.32627
6.02976E-01	3.26475
6.02978E-01	3.2296
6.02979E-01	3.20672
6.02982E-01	3.15339
6.02984E-01	3.128
6.02986E-01	3.09952
6.02988E-01	3.06008
6.02990E-01	3.04038
6.02991E-01	3.02363
6.02994E-01	2.99015
6.02996E-01	2.96598
6.02997E-01	2.95852
6.02999E-01	2.93165
6.03002E-01	2.90479
6.03005E-01	2.87795
6.03005E-01	2.87646
6.03008E-01	2.85504
6.03010E-01	2.83645
6.03013E-01	2.81787
6.03014E-01	2.80887
6.03015E-01	2.80167
6.03018E-01	2.78772
6.03021E-01	2.76913
6.03023E-01	2.75815
6.03025E-01	2.75255
6.03028E-01	2.73888
6.03031E-01	2.72523
6.03034E-01	2.71343
6.03038E-01	2.70331
6.03042E-01	2.69318
6.03045E-01	2.68307
6.03049E-01	2.67296
6.03051E-01	2.66791
6.03052E-01	2.66455
6.03056E-01	2.65785
6.03060E-01	2.65114
6.03065E-01	2.64221
6.03067E-01	2.63774
6.03070E-01	2.63485
6.03074E-01	2.62975
6.03079E-01	2.62312
6.03085E-01	2.61649
6.03091E-01	2.60986
6.03095E-01	2.60455
6.03096E-01	2.60379
6.03102E-01	2.59994
6.03109E-01	2.59481
6.03117E-01	2.58969
6.03124E-01	2.58457
6.03132E-01	2.57945
6.03140E-01	2.57396
6.03145E-01	2.57068
6.03148E-01	2.56936
6.03158E-01	2.56499
6.03169E-01	2.56063
6.03180E-01	2.55626
6.03190E-01	2.55189
6.03201E-01	2.54753
6.03208E-01	2.54448
6.03217E-01	2.54229
6.03232E-01	2.53839
6.03247E-01	2.53449
6.03258E-01	2.53189
6.03278E-01	2.5267
6.03298E-01	2.5215
6.03318E-01	2.51631
6.03339E-01	2.51112
6.03362E-01	2.50511
6.03369E-01	2.50388
6.03396E-01	2.49904
6.03430E-01	2.49297
6.03464E-01	2.48691
6.03499E-01	2.48084
6.03550E-01	2.47174
6.03584E-01	2.46568
6.03652E-01	2.45355
6.03720E-01	2.44142
6.03788E-01	2.4293
6.03823E-01	2.4243
6.03925E-01	2.40932
6.04061E-01	2.38934
6.04198E-01	2.36936
6.04403E-01	2.33939
6.04471E-01	2.3294
6.04744E-01	2.2954
6.04880E-01	2.2784
6.05290E-01	2.22739
6.05699E-01	2.18515
6.06108E-01	2.14292
6.06245E-01	2.13182
6.06791E-01	2.08742
6.07337E-01	2.05421
6.07882E-01	2.03291
6.08019E-01	2.031
6.08428E-01	2.02527
6.08838E-01	2.03256
6.08974E-01	2.03499
6.09384E-01	2.05403
6.09793E-01	2.08581
6.09930E-01	2.10045
6.10202E-01	2.12973
6.10612E-01	2.18849
6.11021E-01	2.26075
6.11158E-01	2.28994
6.11431E-01	2.34832
6.11840E-01	2.45058
6.12249E-01	2.56664
6.12386E-01	2.61005
6.12795E-01	2.74026
6.12932E-01	2.78821
6.13341E-01	2.93207
6.13478E-01	2.98002
6.13819E-01	3.10535
6.14296E-01	3.28081
6.14706E-01	3.43121
6.14829E-01	3.47633
6.15252E-01	3.61989
6.15525E-01	3.71251
6.15798E-01	3.79482
6.16071E-01	3.87713
6.16480E-01	3.98391
6.16616E-01	4.0195
6.17162E-01	4.13796
6.17572E-01	4.20887
6.17708E-01	4.23251
6.18391E-01	4.31904
6.18936E-01	4.36333
6.19073E-01	4.3744
6.19755E-01	4.40203
6.19892E-01	4.40755
6.20438E-01	4.41357
6.20574E-01	4.41138
6.21256E-01	4.40043
6.21529E-01	4.39606
6.21939E-01	4.37872
6.22621E-01	4.34983
6.23030E-01	4.33249
6.23303E-01	4.31607
6.23986E-01	4.27501
6.24668E-01	4.23395
6.25487E-01	4.18468
6.26306E-01	4.1354
6.26851E-01	4.10256
6.27056E-01	4.09096
6.27807E-01	4.04842
6.28489E-01	4.00975
6.29308E-01	3.96334
6.29854E-01	3.93241
6.30127E-01	3.92005
6.30809E-01	3.88914
6.31491E-01	3.85823
6.32174E-01	3.82733
6.32856E-01	3.80512
6.33460E-01	3.78548
6.34080E-01	3.76531
6.34699E-01	3.75446
6.35319E-01	3.74361
6.35732E-01	3.73638
6.35939E-01	3.73541
6.36352E-01	3.73346
6.36766E-01	3.73728
6.37179E-01	3.7411
6.37592E-01	3.74492
6.38005E-01	3.75792
6.38418E-01	3.77092
6.38625E-01	3.77742
6.38832E-01	3.78895
6.39245E-01	3.81202
6.39452E-01	3.82355
6.39658E-01	3.8409
6.40071E-01	3.87559
6.40278E-01	3.89293
6.40485E-01	3.91661
6.40898E-01	3.96397
6.41311E-01	4.02444
6.41518E-01	4.05468
6.41724E-01	4.09259
6.42138E-01	4.1684
6.42551E-01	4.26166
6.42757E-01	4.30829
6.42964E-01	4.36443
6.43377E-01	4.47671
6.43584E-01	4.54252
6.43997E-01	4.67413
6.44772E-01	4.95673
6.45082E-01	5.07774
6.45547E-01	5.25926
6.45856E-01	5.38027
6.46166E-01	5.50128
6.46321E-01	5.56178
6.46476E-01	5.61384
6.46786E-01	5.71794
6.46941E-01	5.76999
6.47096E-01	5.81242
6.47396E-01	5.89446
6.47427E-01	5.90098
6.47458E-01	5.9075
6.47716E-01	5.96184
6.47871E-01	5.99443
6.48026E-01	6.01616
6.48336E-01	6.05959
6.48491E-01	6.08131
6.48801E-01	6.10786
6.49731E-01	6.18749
6.49885E-01	6.20077
6.50195E-01	6.24565
6.50505E-01	6.31388
6.50609E-01	6.33662
6.50733E-01	6.37722
6.50856E-01	6.41781
6.51018E-01	6.47064
6.51107E-01	6.50723
6.51735E-01	6.76334
6.51770E-01	6.77797
6.51914E-01	6.81551
6.51996E-01	6.8371
6.52125E-01	6.84877
6.52165E-01	6.85233
6.52317E-01	6.83482
6.52366E-01	6.82915
6.52505E-01	6.78052
6.52559E-01	6.7617
6.52693E-01	6.68574
6.52756E-01	6.65029
6.52900E-01	6.54408
6.52971E-01	6.49097
6.53401E-01	6.12337
6.53545E-01	6.00084
6.53688E-01	5.87831
6.53796E-01	5.80105
6.53867E-01	5.74954
6.53921E-01	5.7109
6.53957E-01	5.68515
6.53988E-01	5.6685
6.54039E-01	5.64175
6.54089E-01	5.615
6.54127E-01	5.59479
6.54139E-01	5.59104
6.54173E-01	5.5808
6.54200E-01	5.57245
6.54217E-01	5.5675
6.54232E-01	5.56617
6.54254E-01	5.56437
6.54262E-01	5.56371
6.54275E-01	5.56731
6.54296E-01	5.57302
6.54317E-01	5.57873
6.54333E-01	5.58301
6.54334E-01	5.58324
6.54349E-01	5.59676
6.54366E-01	5.61128
6.54377E-01	5.6213
6.54378E-01	5.6223
6.54388E-01	5.63907
6.54399E-01	5.65771
6.54410E-01	5.67635
6.54412E-01	5.67821
6.54422E-01	5.70627
6.54433E-01	5.73746
6.54441E-01	5.76085
6.54445E-01	5.77177
6.54450E-01	5.7906
6.54460E-01	5.83235
6.54468E-01	5.86592
6.54470E-01	5.87703
6.54480E-01	5.93367
6.54488E-01	5.98432
6.54489E-01	5.99211
6.54499E-01	6.06569
6.54507E-01	6.12016
6.54509E-01	6.13812
6.54515E-01	6.18999
6.54523E-01	6.26408
6.54533E-01	6.36041
6.54535E-01	6.37661
6.54556E-01	6.58722
6.54559E-01	6.61709
6.54571E-01	6.72159
6.54571E-01	6.7274
6.54580E-01	6.78538
6.54587E-01	6.83756
6.54588E-01	6.84102
6.54594E-01	6.86695
6.54599E-01	6.88942
6.54600E-01	6.89055
6.54606E-01	6.89982
6.54610E-01	6.90471
6.54611E-01	6.90292
6.54618E-01	6.89561
6.54618E-01	6.8949
6.54624E-01	6.87688
6.54626E-01	6.87173
6.54630E-01	6.84569
6.54636E-01	6.81018
6.54642E-01	6.77702
6.54643E-01	6.7683
6.54651E-01	6.7003
6.54659E-01	6.63055
6.54661E-01	6.60675
6.54689E-01	6.32891
6.54697E-01	6.25747
6.54702E-01	6.21829
6.54710E-01	6.15299
6.54718E-01	6.0877
6.54721E-01	6.06159
6.54726E-01	6.03179
6.54734E-01	5.98212
6.54737E-01	5.96226
6.54742E-01	5.94148
6.54750E-01	5.90686
6.54758E-01	5.87224
6.54761E-01	5.85839
6.54766E-01	5.84682
6.54774E-01	5.82755
6.54782E-01	5.80828
6.54785E-01	5.80105
6.54791E-01	5.79703
6.54801E-01	5.78887
6.54811E-01	5.78072
6.54811E-01	5.78073
6.54821E-01	5.78684
6.54832E-01	5.79296
6.54836E-01	5.79564
6.54844E-01	5.80945
6.54856E-01	5.83134
6.54857E-01	5.83364
6.54868E-01	5.86685
6.54880E-01	5.90397
6.54883E-01	5.91179
6.54893E-01	5.95836
6.54906E-01	6.01659
6.54909E-01	6.02824
6.54919E-01	6.09177
6.54932E-01	6.17118
6.54934E-01	6.18707
6.54945E-01	6.26822
6.54958E-01	6.36968
6.54960E-01	6.38996
6.54970E-01	6.48631
6.54986E-01	6.63083
6.54989E-01	6.65941
6.55021E-01	6.9833
6.55026E-01	7.02458
6.55033E-01	7.08695
6.55046E-01	7.19091
6.55048E-01	7.2013
6.55056E-01	7.24503
6.55066E-01	7.29547
6.55066E-01	7.29918
6.55075E-01	7.31539
6.55084E-01	7.33101
6.55085E-01	7.32999
6.55095E-01	7.31604
6.55096E-01	7.31434
6.55105E-01	7.28148
6.55109E-01	7.26379
6.55114E-01	7.22863
6.55124E-01	7.16268
6.55128E-01	7.13191
6.55134E-01	7.08328
6.55145E-01	6.9769
6.55148E-01	6.94954
6.55159E-01	6.82204
6.55191E-01	6.46786
6.55204E-01	6.32618
6.55207E-01	6.29785
6.55217E-01	6.19809
6.55230E-01	6.0734
6.55233E-01	6.04845
6.55243E-01	5.96456
6.55256E-01	5.85968
6.55258E-01	5.8387
6.55269E-01	5.77
6.55281E-01	5.68414
6.55284E-01	5.66697
6.55294E-01	5.61124
6.55307E-01	5.5416
6.55310E-01	5.52767
6.55320E-01	5.4824
6.55333E-01	5.42582
6.55335E-01	5.4145
6.55346E-01	5.37912
6.55359E-01	5.33488
6.55371E-01	5.29065
6.55374E-01	5.2818
6.55391E-01	5.23627
6.55400E-01	5.21176
6.55410E-01	5.18986
6.55429E-01	5.14881
6.55449E-01	5.10777
6.55451E-01	5.1023
6.55468E-01	5.07576
6.55487E-01	5.04515
6.55503E-01	5.02066
6.55513E-01	5.00856
6.55539E-01	4.97831
6.55564E-01	4.94807
6.55580E-01	4.92993
6.55600E-01	4.91354
6.55629E-01	4.88975
6.55667E-01	4.85803
6.55703E-01	4.82869
6.55703E-01	4.82843
6.55738E-01	4.80822
6.55786E-01	4.78104
6.55834E-01	4.75386
6.55877E-01	4.72925
6.55889E-01	4.72377
6.55954E-01	4.69634
6.56050E-01	4.6552
6.56076E-01	4.64423
6.56147E-01	4.62121
6.56243E-01	4.58983
6.56371E-01	4.54798
6.56474E-01	4.5145
6.56500E-01	4.50806
6.56693E-01	4.45976
6.56886E-01	4.41146
6.57014E-01	4.37925
6.57143E-01	4.35347
6.57400E-01	4.30189
6.57657E-01	4.25032
6.57914E-01	4.20892
6.58300E-01	4.14684
6.58557E-01	4.10544
6.58685E-01	4.08888
6.59071E-01	4.03921
6.59456E-01	3.98953
6.59585E-01	3.97297
6.59842E-01	3.94631
6.60356E-01	3.89299
6.60870E-01	3.83966
6.61384E-01	3.79697
6.61899E-01	3.75428
6.62413E-01	3.71158
6.63055E-01	3.6685
6.63698E-01	3.62541
6.64084E-01	3.59956
6.64341E-01	3.58553
6.64855E-01	3.55745
6.65369E-01	3.52937
6.66140E-01	3.48725
6.66911E-01	3.45327
6.67683E-01	3.41928
6.68325E-01	3.39096
6.68711E-01	3.37397
6.69482E-01	3.34648
6.70253E-01	3.319
6.71025E-01	3.29152
6.71539E-01	3.2732
6.72053E-01	3.25819
6.73081E-01	3.22819
6.74110E-01	3.19818
6.75138E-01	3.16818
6.76144E-01	3.14459
6.77150E-01	3.121
6.78156E-01	3.09741
6.79163E-01	3.07382
6.79666E-01	3.06203
6.80169E-01	3.0526
6.81175E-01	3.03376
6.82181E-01	3.01491
6.83187E-01	2.99606
6.84194E-01	2.97722
6.84697E-01	2.96779
6.85200E-01	2.96048
6.86206E-01	2.94586
6.87212E-01	2.93123
6.88218E-01	2.91661
6.89225E-01	2.90198
6.90231E-01	2.89218
6.91237E-01	2.88238
6.92093E-01	2.87405
6.92948E-01	2.86571
6.93590E-01	2.86336
6.94231E-01	2.861
6.94878E-01	2.85863
6.95315E-01	2.85702
6.95697E-01	2.8588
6.96189E-01	2.86109
6.96517E-01	2.86261
6.96845E-01	2.86414
6.97118E-01	2.86541
6.97323E-01	2.86637
6.97459E-01	2.867
6.97500E-01	2.8672
6.97596E-01	2.86862
6.97698E-01	2.87014
6.97801E-01	2.87166
6.97903E-01	2.87319
6.97972E-01	2.8742
6.98040E-01	2.87522
6.98091E-01	2.87599
6.98142E-01	2.87675
6.98193E-01	2.87751
6.98241E-01	2.87823
6.98272E-01	2.87869
6.98303E-01	2.87915
6.98334E-01	2.87961
6.98364E-01	2.88007
6.98395E-01	2.88053
6.98418E-01	2.88088
6.98441E-01	2.88123
6.98464E-01	2.88158
6.98488E-01	2.88194
6.98504E-01	2.88218
6.98519E-01	2.88242
6.98535E-01	2.88266
6.98551E-01	2.8829
6.98566E-01	2.88315
6.98578E-01	2.88333
6.98593E-01	2.88356
6.98604E-01	2.88374
6.98615E-01	2.88391
6.98626E-01	2.88408
6.98637E-01	2.88426
6.98648E-01	2.88444
6.98656E-01	2.88458
6.98664E-01	2.88471
6.98673E-01	2.88591
6.98680E-01	2.88683
6.98687E-01	2.88776
6.98693E-01	2.88869
6.98700E-01	2.88961
6.98707E-01	2.89054
6.98714E-01	2.89148
6.98721E-01	2.89242
6.98727E-01	2.89326
6.98732E-01	2.89402
6.98738E-01	2.89477
6.98743E-01	2.89554
6.98749E-01	2.8963
6.98754E-01	2.89707
6.98757E-01	2.89746
6.98758E-01	2.89815
6.98762E-01	2.90023
6.98767E-01	2.90231
6.98770E-01	2.90402
6.98774E-01	2.90604
6.98778E-01	2.90806
6.98782E-01	2.9101
6.98786E-01	2.91214
6.98787E-01	2.91295
6.98790E-01	2.9155
6.98793E-01	2.91868
6.98796E-01	2.92186
6.98799E-01	2.92504
6.98802E-01	2.92831
6.98805E-01	2.93162
6.98806E-01	2.93258
6.98808E-01	2.93688
6.98811E-01	2.94293
6.98814E-01	2.94899
6.98817E-01	2.95574
6.98820E-01	2.96115
6.98823E-01	2.96657
6.98825E-01	2.97038
6.98826E-01	2.9731
6.98828E-01	2.98221
6.98831E-01	2.99133
6.98834E-01	3.00047
6.98837E-01	3.00962
6.98839E-01	3.01878
6.98841E-01	3.0252
6.98843E-01	3.03598
6.98847E-01	3.05623
6.98852E-01	3.07651
6.98856E-01	3.09682
6.98857E-01	3.10631
6.98861E-01	3.12928
6.98868E-01	3.17351
6.98879E-01	3.24787
6.98882E-01	3.26207
6.98887E-01	3.29754
6.98892E-01	3.33296
6.98896E-01	3.35417
6.98897E-01	3.35836
6.98901E-01	3.37927
6.98905E-01	3.4022
6.98905E-01	3.4029
6.98909E-01	3.41432
6.98913E-01	3.42932
6.98915E-01	3.43475
6.98918E-01	3.43764
6.98919E-01	3.4393
6.98922E-01	3.44299
6.98925E-01	3.4461
6.98926E-01	3.44494
6.98930E-01	3.44054
6.98933E-01	3.43725
6.98935E-01	3.43406
6.98938E-01	3.42264
6.98942E-01	3.41116
6.98943E-01	3.40995
6.98948E-01	3.38731
6.98953E-01	3.36208
6.98954E-01	3.35956
6.98961E-01	3.31552
6.98972E-01	3.25259
6.98978E-01	3.22115
6.98982E-01	3.1976
6.98986E-01	3.17407
6.98986E-01	3.17094
6.98990E-01	3.15435
6.98994E-01	3.13524
6.98998E-01	3.11615
6.99001E-01	3.10345
6.99003E-01	3.09457
6.99004E-01	3.09182
6.99006E-01	3.08268
6.99009E-01	3.07355
6.99012E-01	3.06444
6.99015E-01	3.05534
6.99017E-01	3.04625
6.99019E-01	3.03989
6.99020E-01	3.03815
6.99023E-01	3.03206
6.99026E-01	3.0257
6.99029E-01	3.01935
6.99032E-01	3.01301
6.99035E-01	3.00703
6.99037E-01	3.00143
