E(MeV)	j33-k300/In115K3:1
0.001062384	6.0207
0.0010625	5.88185
0.001062759	5.87378
0.001063001	5.79585
0.001063486	5.7422
0.001064502	5.66666
0.00106639	5.5615
0.001068925	5.42793
0.001070327	5.26236
0.001070911	5.14466
0.001072167	5.0825
0.001072368	4.91589
0.001072532	4.90371
0.001072642	4.91849
0.001072751	4.95257
0.001074299	22.1556
0.00107448	26.0684
0.001075883	32.2214
0.00107738	6.97342
0.001077599	6.6843
0.001077745	6.52613
0.001077964	6.40786
0.001078183	6.27574
0.001078621	6.17562
0.001079206	6.02601
0.001080074	5.88144
0.001083145	5.72246
0.00108333	5.27585
0.001083498	5.26322
0.001083613	5.2741
0.001083729	5.30518
0.001085454	24.5358
0.001086906	30.5527
0.00108834	7.28862
0.001088456	7.07386
0.001088609	6.91224
0.001088763	6.7534
0.001088993	6.63702
0.001089346	6.50976
0.001089622	6.37357
0.001090175	6.29402
0.001090788	6.17446
0.001091771	6.07875
0.001092876	5.97066
0.001094533	5.88572
0.001096517	5.79603
0.001101677	5.71905
0.001102066	5.5735
0.001102358	5.58616
0.001102574	5.63296
0.001102736	5.70733
0.001102941	5.79387
0.001103168	5.94654
0.00110355	6.16641
0.001103723	6.57876
0.001103879	6.72971
0.001104017	6.81954
0.001104199	6.85382
0.001104346	6.82482
0.001104501	6.74634
0.001104778	6.61998
0.001105048	6.33509
0.001105264	6.05677
0.001105426	5.87407
0.001105642	5.76812
0.001105859	5.66631
0.001106075	5.60066
0.001106507	5.55969
0.001109319	5.51568
0.001109628	5.35751
0.001109809	5.37163
0.00110993	5.41806
0.001111471	12.1953
0.001111584	14.8784
0.001112896	14.8767
0.001113017	12.4066
0.001114178	6.30725
0.001114299	6.17553
0.001114421	6.07965
0.001114638	6.0093
0.001114856	5.92386
0.001115292	5.86888
0.001116018	5.79948
0.001116914	5.7297
0.001118463	5.67512
0.001120971	5.61512
0.001125	5.48731
0.001131329	5.38215
0.001133531	5.32858
0.001135014	5.27609
0.001136114	5.2192
0.00113729	5.14172
0.001137571	5.14141
0.001137699	5.15988
0.001137827	5.19489
0.001139453	14.6433
0.001140946	18.1608
0.001142301	6.39065
0.001142429	6.23818
0.001142557	6.12809
0.001142761	6.04733
0.001142966	5.957
0.001143375	5.89491
0.001143886	5.81166
0.001144398	5.74281
0.001145574	5.6934
0.001147363	5.61709
0.001149558	5.54704
0.001160037	5.49191
0.001162812	5.31951
0.001164575	5.26043
0.001165819	5.20682
0.001167312	5.15231
0.001167517	5.06475
0.001167654	5.07418
0.001167791	5.09945
0.001169253	11.9457
0.001169423	13.4377
0.001169542	15.502
0.001170697	16.9294
0.001170946	15.6271
0.00117252	5.85543
0.001172713	5.77106
0.001172962	5.68801
0.001173335	5.61611
0.001174082	5.5433
0.001177168	5.44516
0.001177359	5.15464
0.001177558	5.14784
0.001177686	5.1634
0.001177814	5.19721
0.001179427	14.1335
0.001180716	18.9007
0.001180908	17.3325
0.001182352	6.27453
0.00118248	6.13384
0.001182608	6.03097
0.001182851	5.9544
0.001183094	5.85394
0.001183579	5.78638
0.001184311	5.69483
0.00118535	5.60252
0.001185681	5.51289
0.001185902	5.50171
0.001186123	5.51221
0.001186289	5.55276
0.001186454	5.61544
0.001186808	5.93436
0.00118694	6.11493
0.001187205	6.49993
0.0011875	7.50509
0.001187656	7.51664
0.001187779	7.79499
0.001188371	8.05377
0.001188635	7.73584
0.00118895	7.44424
0.00118909	6.82051
0.001190025	6.50638
0.001190191	6.72493
0.00119051	7.06238
0.001190663	7.78034
0.001191399	8.3121
0.001191665	7.95622
0.001191998	7.59775
0.001192164	6.83379
0.001192735	5.85461
0.001192917	5.75109
0.001193039	5.63844
0.001193261	5.58554
0.001193483	5.52079
0.001193926	5.48169
0.001195393	5.43851
0.00119681	5.36786
0.001197239	5.32619
0.001197561	5.3437
0.001197776	5.39676
0.001198034	5.46191
0.001198605	5.57455
0.00119882	5.87976
0.001199016	5.95775
0.001199215	5.98576
0.001199412	5.96529
0.001199666	5.90067
0.001200138	5.77296
0.001200353	5.51053
0.001200567	5.41678
0.00120089	5.34672
0.001201319	5.27987
0.001202436	5.23494
0.001205292	5.182
0.001206913	5.05761
0.001207951	4.96081
0.001208988	4.87859
0.001209974	4.7707
0.001210147	4.65042
0.00121032	4.64312
0.00121045	4.65788
0.001212244	24.3942
0.001212405	28.4251
0.001213934	33.2999
0.001216481	10.2591
0.001217651	13.0251
0.001217985	12.2485
0.00121812	10.0043
0.001219313	5.99305
0.001219475	5.85658
0.001219691	5.75674
0.001220045	5.65838
0.001220813	5.54016
0.001221169	5.34164
0.001221302	5.2765
0.001221427	5.2688
0.001223379	22.8128
0.001224947	30.1189
0.001226815	6.9035
0.001226977	6.75381
0.00122722	6.64125
0.001227608	6.51453
0.001227916	6.36931
0.00122853	6.28235
0.001229178	6.15036
0.001230278	6.04819
0.001231637	5.92242
0.00123384	5.81149
0.00123566	5.67764
0.001236093	5.58619
0.001236321	5.60138
0.001236548	5.64002
0.0012367	5.7159
0.001236895	5.79281
0.00123709	5.92553
0.001237515	6.09279
0.001237714	6.50168
0.001237874	6.65621
0.001238017	6.73525
0.001238178	6.76247
0.001238303	6.73971
0.001238455	6.6846
0.001238628	6.58047
0.00123904	6.42455
0.001239257	6.00462
0.001239473	5.81029
0.001239678	5.65502
0.001239883	5.54519
0.001240087	5.46628
0.001240326	5.41296
0.001240563	5.38085
0.001240698	5.3997
0.001242393	15.0934
0.001243741	19.4677
0.001243955	17.7696
0.001245478	6.48339
0.001245613	6.35434
0.001245817	6.26018
0.001246087	6.1612
0.001246358	6.07426
0.0012469	6.0138
0.001247712	5.92966
0.001248769	5.84656
0.00125	5.72243
0.0012507	5.69243
0.001253827	5.61032
0.001264812	5.42356
0.001267367	5.36303
0.001267686	5.37373
0.001267898	5.40354
0.001268066	5.45156
0.001268233	5.53275
0.001269251	6.72598
0.001269481	7.26511
0.001269633	7.85695
0.001269767	8.19883
0.001270403	8.54393
0.001270648	8.17943
0.001270984	7.85691
0.001271143	7.04067
0.001271286	6.67976
0.001271428	6.39609
0.001271811	5.88002
0.001271976	5.72775
0.001272135	5.62127
0.001272348	5.54921
0.001272667	5.48561
0.001273191	5.43023
0.001274296	5.38002
0.001274525	5.31107
0.001274766	5.31002
0.001274926	5.33201
0.001275086	5.37176
0.001275224	5.44446
0.001275969	6.67087
0.001276479	7.47854
0.001277756	9.12316
0.001277985	8.57186
0.001280377	12.7227
0.001280508	14.815
0.001282005	14.9169
0.001283367	6.30895
0.001283505	6.16723
0.001283712	6.06558
0.001283963	5.9624
0.001284214	5.88342
0.001284717	5.83055
0.00128547	5.75974
0.001286475	5.69091
0.001288346	5.63039
0.001292614	5.55912
0.001299878	5.46504
0.001302531	5.34017
0.001302911	5.2778
0.001303155	5.29318
0.001303318	5.33147
0.001303481	5.37867
0.001303643	5.44951
0.001303806	5.54866
0.00130398	5.67872
0.001304262	5.85026
0.001304501	6.17951
0.001304653	6.4608
0.0013048	6.61278
0.00130495	6.72311
0.001305182	6.79724
0.00130546	6.70719
0.001305619	6.58985
0.001306058	6.42579
0.001306213	5.90515
0.001306367	5.74446
0.001306522	5.6135
0.001308394	10.418
0.00130999	13.484
0.001311608	5.85809
0.00131184	5.76758
0.001312188	5.69121
0.0013125	5.58704
0.001312909	5.54106
0.001314155	5.45993
0.001316799	5.35505
0.001320084	5.23727
0.001322222	5.13071
0.001322493	5.14318
0.00132264	5.17047
0.001322788	5.22379
0.00132439	9.74513
0.00132586	12.2423
0.001326045	10.8735
0.001327306	5.77014
0.001327449	5.64047
0.00132764	5.54601
0.001327925	5.45702
0.001328243	5.37069
0.001328455	5.31491
0.001328614	5.30331
0.001328773	5.31736
0.001330417	10.1929
0.001331726	13.3293
0.001331968	12.4207
0.001333502	9.32046
0.00133466	10.701
0.001335056	10.1599
0.001336394	5.77914
0.001336629	5.68319
0.001336981	5.59911
0.001337548	5.52218
0.001338898	5.44425
0.001339368	5.3075
0.001339603	5.27804
0.001339779	5.28667
0.001341438	8.2389
0.001343028	9.82672
0.001345444	10.2754
0.001346754	13.5832
0.001347043	12.5367
0.001349354	16.8164
0.001350788	22.3727
0.001351009	20.2442
0.00135262	6.59757
0.001352756	6.45568
0.001352937	6.34941
0.001353118	6.24466
0.001353396	6.16682
0.001353953	6.07719
0.001354741	5.9508
0.001355354	5.82369
0.001355663	5.75509
0.001355869	5.76412
0.001356024	5.80809
0.001357152	7.83071
0.001357469	8.50923
0.001359031	9.89624
0.001359197	8.41807
0.001360108	6.20507
0.001360291	6.07482
0.001360474	5.96345
0.001360749	5.88964
0.001361207	5.82124
0.001361665	5.75965
0.001363132	5.72192
0.001365093	5.64403
0.001365657	5.57172
0.001366026	5.56402
0.001366302	5.58631
0.001366503	5.63879
0.00136672	5.70745
0.001366899	5.81795
0.001367197	5.9387
0.001367501	6.18631
0.001367696	6.44945
0.001367866	6.5869
0.001368037	6.66584
0.001368226	6.69729
0.001368399	6.67039
0.001368607	6.59334
0.001369172	6.44979
0.001369367	5.97716
0.001369584	5.84399
0.00136975	5.7348
0.001369954	5.68189
0.0013701	5.65658
0.001370267	5.66731
0.001370432	5.71317
0.001370596	5.79727
0.001370736	5.92439
0.001370876	6.06803
0.001371079	6.24356
0.001371491	6.54632
0.00137164	7.2227
0.001371794	7.43206
0.001372614	7.50276
0.00137314	7.26632
0.001373316	6.45523
0.001373458	6.22223
0.001373623	6.06288
0.001373787	5.91409
0.00137393	5.8005
0.001374105	5.72664
0.001374369	5.66084
0.001374785	5.59909
0.001375	5.5402
0.001375509	5.51494
0.00137779	5.45751
0.001383041	5.35106
0.001385059	5.2894
0.001386201	5.249
0.001386501	5.26646
0.001386699	5.30929
0.001388207	8.42337
0.001388404	9.38682
0.001389793	10.9789
0.001390033	10.1983
0.001391439	5.75602
0.001391607	5.65961
0.001391931	5.5935
0.001392412	5.51534
0.001393426	5.45133
0.001395042	5.36683
0.001395415	5.25131
0.00139562	5.25985
0.001397401	9.68798
0.001399019	12.2898
0.001401253	7.99542
0.001401459	8.80377
0.00140305	9.63697
0.001403219	8.17957
0.001404158	6.00802
0.001404473	5.80707
0.001404683	5.71408
0.001404893	5.65456
0.001405407	5.61467
0.001406713	5.55497
0.001410276	5.46914
0.001411602	5.30345
0.00141299	5.22558
0.001413321	5.11769
0.001415402	14.7353
0.001417057	18.3799
0.001418965	6.07095
0.001419774	6.20979
0.001420073	6.47286
0.001420441	6.73295
0.00142062	7.27098
0.001420784	7.50059
0.001420932	7.65831
0.001421751	7.40893
0.001422148	7.13012
0.001422325	6.53798
0.001422491	6.30994
0.001422656	6.13043
0.001422822	5.98604
0.001422987	5.87448
0.001423208	5.79106
0.00142354	5.71376
0.001424003	5.6452
0.001425063	5.59513
0.001428167	5.53247
0.001428458	5.39325
0.001428639	5.40387
0.001428831	5.43244
0.001430161	8.07121
0.001430382	8.81538
0.001431933	10.3382
0.001432108	9.16188
0.001432259	8.41592
0.001433157	6.10009
0.001433309	5.95289
0.00143346	5.84736
0.001433612	5.77246
0.001433845	5.71927
0.001434311	5.6648
0.001435104	5.605
0.00143706	5.55168
0.0014375	5.46472
0.001438956	5.42324
0.001439442	5.41899
0.001439794	5.44051
0.001440059	5.49201
0.001440258	5.56526
0.001440423	5.6575
0.001440588	5.7837
0.001440765	5.95873
0.001440941	6.17359
0.001441228	6.58166
0.001441478	6.94157
0.001441629	7.12844
0.001441788	7.27874
0.001441934	7.36238
0.001442344	7.36188
0.001443147	6.99876
0.001443323	6.28343
0.001443522	6.07373
0.001443687	5.87939
0.001443853	5.75298
0.001444029	5.65643
0.001444294	5.58124
0.001444558	5.50853
0.001445212	5.46671
0.001446346	5.41859
0.001446711	5.38282
0.00144692	5.39706
0.001447134	5.42662
0.001447299	5.48618
0.001447463	5.56064
0.00144762	5.6669
0.001447776	5.80179
0.0014481	6.10328
0.001448471	6.41989
0.001448622	6.99048
0.00144948	7.36993
0.001450142	7.06321
0.001450306	6.31781
0.001450471	6.1085
0.001450636	5.93055
0.0014508	5.78657
0.00145102	5.67507
0.001451239	5.56958
0.001451459	5.50171
0.001451898	5.45925
0.001453215	5.41498
0.001457961	5.36518
0.001458569	5.25239
0.001458862	5.24668
0.001459155	5.26243
0.00145935	5.30953
0.001459568	5.36896
0.001459785	5.47018
0.001460012	5.61312
0.001460479	5.80494
0.001460687	6.24969
0.001460861	6.41163
0.001461016	6.5008
0.001461217	6.53687
0.001461373	6.51172
0.001461543	6.44252
0.001461738	6.32625
0.00146215	6.15571
0.001462346	5.76469
0.00146259	5.60279
0.001462834	5.44025
0.001463094	5.32282
0.001463388	5.23833
0.001463778	5.17717
0.001464879	5.12433
0.00146504	5.01963
0.001465282	5.01458
0.001465436	5.03244
0.001467367	15.0239
0.00146907	18.5005
0.001471048	6.07713
0.001471311	5.96779
0.001471575	5.87989
0.001472103	5.81731
0.001472982	5.72895
0.001474011	5.63181
0.001476805	5.55455
0.001477262	5.40629
0.001477536	5.39454
0.001477718	5.40885
0.001477901	5.44017
0.001478049	5.50171
0.001479087	7.11051
0.001479384	7.64657
0.00148089	8.96595
0.001481118	8.27072
0.001482111	5.93561
0.001482259	5.8142
0.001482481	5.72533
0.001482739	5.63677
0.001483106	5.57862
0.001483289	5.54419
0.001483588	5.54197
0.001484059	5.55763
0.001484683	5.62697
0.001485002	5.74327
0.001485325	5.76553
0.001485684	5.74274
0.001486369	5.6726
0.001486839	5.51161
0.001487481	5.44092
0.001490205	5.39607
0.00149054	5.32409
0.001490825	5.33365
0.00149101	5.37075
0.001491194	5.42192
0.001491368	5.50582
0.001491535	5.62398
0.001491703	5.78215
0.001492481	6.45075
0.001492633	7.35768
0.001493805	7.44422
0.00149414	7.1235
0.0014943	6.53508
0.001494459	6.28558
0.001494621	6.07029
0.001494789	5.89018
0.001494957	5.74429
0.001495108	5.63496
0.001495298	5.56252
0.001495583	5.49828
0.001495996	5.44014
0.001496667	5.39857
0.001499657	5.36769
0.0015	5.29933
0.001507782	5.18199
0.001511231	5.10906
0.001513636	5.03271
0.001515243	4.95596
0.001516247	4.88789
0.001517803	4.74334
0.001518155	4.73969
0.001520357	19.083
0.001521884	25.7277
0.001524163	6.23072
0.001524414	6.12858
0.001524699	6.017
0.001524983	5.92554
0.001525552	5.85521
0.001526222	5.75015
0.001527293	5.66164
0.001528498	5.56269
0.001530305	5.48518
0.001534205	5.40238
0.00153825	5.27704
0.001540107	5.15452
0.001541472	5.07952
0.001542901	5.00239
0.00154317	4.89472
0.001545314	13.8526
0.001547089	16.4076
0.001548968	5.87706
0.001549251	5.76692
0.001549686	5.65649
0.001550412	5.54811
0.001550986	5.42806
0.001551277	5.36039
0.001551477	5.3453
0.001551677	5.35451
0.001553377	8.14594
0.001554823	10.1224
0.001555117	9.50141
0.001555282	8.30317
0.00155654	5.66387
0.001556729	5.56496
0.001557058	5.49773
0.001557528	5.42423
0.001558834	5.36312
0.001560193	5.25881
0.001560646	5.17579
0.001560872	5.19195
0.001561042	5.23592
0.001561212	5.29832
0.001561381	5.3957
0.001561653	5.65915
0.001562434	6.40564
0.001562611	7.39564
0.001563556	7.85921
0.001564024	7.35152
0.001566181	11.0353
0.00156636	12.5321
0.00156811	13.8646
0.00156979	5.8761
0.001570033	5.77655
0.001570304	5.6763
0.001570575	5.6045
0.001571117	5.55433
0.001572092	5.48402
0.001573283	5.40015
0.001576535	5.32979
0.00157728	5.19497
0.001577609	5.1741
0.001577829	5.18189
0.001578048	5.20432
0.001578267	5.25082
0.001578432	5.33246
0.001578596	5.42336
0.001578783	5.54345
0.001578969	5.71588
0.001579441	5.92273
0.001579605	6.50693
0.001579768	6.68363
0.001580636	6.73573
0.001580965	6.5776
0.001581179	6.1904
0.001581387	5.93797
0.001581557	5.72007
0.001581755	5.57152
0.001581952	5.43444
0.001582127	5.33271
0.001582347	5.26715
0.001582676	5.21026
0.001583334	5.15905
0.001588654	5.1101
0.001590446	4.9056
0.00159182	4.81551
0.001592641	4.71924
0.001592949	4.64834
0.001593145	4.63546
0.001593313	4.64736
0.001595355	14.3237
0.00159706	17.2572
0.001598941	5.61997
0.00159918	5.50893
0.001599404	5.39654
0.001599703	5.32252
0.0016003	5.24924
0.001601136	5.14403
0.001601972	5.03743
0.001606409	4.95266
0.001608023	4.57337
0.001608919	4.40475
0.001609816	4.28973
0.001610787	4.15004
0.001611036	3.97523
0.001613339	14.2129
0.001615121	19.8085
0.001618319	61.1723
0.001620162	80.3867
0.001622664	9.37357
0.001622849	9.03448
0.001623099	8.75396
0.001623349	8.44089
0.001623682	8.18191
0.001624015	7.89645
0.001624367	7.66086
0.001624922	7.45209
0.001625477	7.18318
0.001626143	6.96761
0.001626625	6.75807
0.001627587	6.63115
0.001628697	6.42091
0.001629808	6.22813
0.001631288	6.06994
0.0016346	5.89205
0.001636032	5.54379
0.001637053	5.37638
0.001637767	5.22948
0.001638006	5.12367
0.001638176	5.11427
0.001640367	18.7981
0.001642148	24.2442
0.00164429	6.55235
0.001644472	6.49341
0.001644654	6.47923
0.001644871	6.50333
0.001645219	6.57414
0.001645549	6.75063
0.001645774	6.92555
0.001645966	7.00572
0.001646152	7.02884
0.001646347	7.00425
0.001646521	6.9285
0.001646738	6.82401
0.001647172	6.65866
0.001647433	6.29314
0.001647671	6.09947
0.001647888	5.9562
0.001648214	5.85564
0.001648583	5.74935
0.001649039	5.67281
0.001650404	5.61083
0.001652143	5.48141
0.001652689	5.33977
0.001653016	5.31814
0.001653234	5.33617
0.001653474	5.37294
0.001653866	5.49968
0.001654496	5.6423
0.001654712	6.06739
0.001654908	6.17718
0.001655188	6.24078
0.001655366	6.22016
0.001655567	6.15584
0.001655785	6.03975
0.001656287	5.87753
0.001656515	5.47503
0.001656744	5.31881
0.001657039	5.19166
0.001657333	5.06885
0.001657529	4.98114
0.001659183	4.93548
0.001660478	4.63533
0.001660672	4.36427
0.001663296	36.1842
0.001667509	7.75089
0.001667704	7.52154
0.001667963	7.33887
0.001668351	7.14297
0.001668817	6.91382
0.001669284	6.70218
0.001669853	6.53454
0.00167063	6.36902
0.001671666	6.18885
0.001672807	5.99815
0.001673407	5.82458
0.001673737	5.75313
0.001673957	5.7366
0.001674154	5.74575
0.00167433	5.77531
0.001674506	5.82366
0.001674682	5.89646
0.001674868	5.9954
0.001675473	6.12777
0.001675684	6.64359
0.001675864	6.78869
0.001676041	6.86947
0.001676246	6.90216
0.001676519	6.8801
0.001676725	6.78142
0.001678353	9.12356
0.001680175	10.1392
0.001681909	5.39562
0.001682132	5.30178
0.001682579	5.23051
0.00168424	5.11913
0.00168507	4.75176
0.001685416	4.5484
0.001685624	4.47766
0.001688336	43.0821
0.001690118	55.9705
0.001692347	10.9532
0.001692716	11.0059
0.001693596	10.6723
0.001693825	10.3137
0.001694192	9.76271
0.001694398	8.84946
0.001694856	7.88957
0.001695028	7.62917
0.0016952	7.4342
0.001695429	7.27968
0.001695658	7.12305
0.001696002	7.00703
0.001696346	6.8801
0.001697033	6.78459
0.001698091	6.63677
0.001699696	6.46237
0.001701904	6.2604
0.00170258	6.04003
0.001703016	5.99454
0.001703234	6.01044
0.001703474	6.04523
0.001703735	6.11356
0.00170403	6.22836
0.001704522	6.40158
0.001704765	6.71418
0.001704974	6.82093
0.001705218	6.86323
0.001705419	6.83764
0.001705807	6.66434
0.00170633	6.50998
0.001706635	6.11289
0.001706881	5.923
0.001707159	5.80477
0.001707529	5.70338
0.001708353	5.60532
0.00170871	5.44648
0.001708896	5.39481
0.001711352	18.6477
0.001713166	25.05
0.001715439	6.88668
0.00171577	6.74265
0.0017161	6.6082
0.001716762	6.50866
0.001717754	6.36157
0.001718881	6.20514
0.001719909	6.06996
0.001720255	5.96828
0.001720486	5.95377
0.001720682	5.96567
0.001722377	7.70955
0.001723854	9.24851
0.001724182	8.80626
0.001724378	7.92544
0.001724938	6.71576
0.001725457	6.20545
0.001725664	6.08713
0.00172593	6.00608
0.001726414	5.93709
0.001727738	5.86108
0.001729933	5.73598
0.001731071	5.54676
0.001732606	5.42341
0.00173282	5.2065
0.001735348	20.4724
0.001737175	27.2753
0.001739515	9.80202
0.001740862	10.4013
0.001741223	9.78554
0.001741538	8.29207
0.001742423	6.82023
0.001742632	6.68736
0.001742865	6.58141
0.001743215	6.50024
0.001743855	6.42036
0.001745078	6.33037
0.001746721	6.22157
0.001748803	6.12369
0.00175	6.00204
0.001752747	5.92266
0.00176002	5.75447
0.001761015	5.73073
0.001761422	5.74768
0.001761626	5.77812
0.001761829	5.83523
0.001762869	6.62616
0.001763118	6.96358
0.001763435	7.46099
0.001764814	8.35176
0.001765199	7.98081
0.001765413	7.2519
0.001766488	6.04463
0.001766827	5.95743
0.001767166	5.88143
0.001768048	5.84128
0.001770151	5.7926
0.001776658	5.73464
0.001778004	5.59958
0.001778377	5.56639
0.001778648	5.57986
0.001778829	5.61998
0.00177901	5.67268
0.001780401	7.00612
0.001781769	8.17018
0.001782204	7.86014
0.001782396	7.05065
0.001783454	5.89109
0.001783736	5.78148
0.001784075	5.70784
0.001784528	5.65747
0.001786643	5.61936
0.00178735	5.51878
0.001787681	5.50216
0.001787902	5.51782
0.001788123	5.54854
0.001788344	5.6044
0.001788565	5.6933
0.001788763	5.82094
0.001789028	5.96958
0.001789435	6.20806
0.001789647	6.59591
0.001789841	6.76182
0.001790729	6.72153
0.001791325	6.56669
0.001791557	5.99718
0.001791789	5.80766
0.001792054	5.65453
0.001792275	5.52331
0.001792606	5.44354
0.001793073	5.35863
0.001793566	5.27625
0.001793813	5.21303
0.001794047	5.19923
0.001796303	16.0302
0.001798141	20.291
0.001800391	6.5055
0.001800672	6.3954
0.001801094	6.29625
0.001801688	6.194
0.001802625	6.09473
0.001804127	5.98756
0.001806004	5.87365
0.001806227	5.77512
0.001806563	5.77201
0.001806831	5.78562
0.001807066	5.82625
0.001807301	5.89771
0.00180782	6.28289
