E(MeV)	JEFF-3.3:	"HF-176(N,TOT)"
2.04587E-04	11.37	
2.04635E-04	11.2573	
2.04719E-04	11.0647	
2.04803E-04	10.8761	
2.04827E-04	10.8232	
2.04887E-04	10.7071	
2.04971E-04	10.5477	
2.05067E-04	10.3693	
2.05079E-04	10.3495	
2.05187E-04	10.1754	
2.05295E-04	10.0049	
2.05307E-04	9.98637	
2.05403E-04	9.8569	
2.05510E-04	9.7141	
2.05618E-04	9.57383	
2.05666E-04	9.5125	
2.05726E-04	9.44671	
2.05834E-04	9.3303	
2.05966E-04	9.19048	
2.06026E-04	9.12801	
2.06098E-04	9.06284	
2.06230E-04	8.94545	
2.06362E-04	8.82995	
2.06386E-04	8.80926	
2.06494E-04	8.72712	
2.06625E-04	8.62823	
2.06721E-04	8.5575	
2.06823E-04	8.49119	
2.06985E-04	8.38778	
2.07153E-04	8.28222	
2.07177E-04	8.26933	
2.07369E-04	8.16809	
2.07561E-04	8.06843	
2.07752E-04	7.97018	
2.07800E-04	7.94592	
2.07944E-04	7.8849	
2.08136E-04	7.80462	
2.08328E-04	7.7253	
2.08472E-04	7.66648	
2.08544E-04	7.6415	
2.08783E-04	7.55933	
2.09023E-04	7.47818	
2.09191E-04	7.42201	
2.09263E-04	7.40169	
2.09503E-04	7.33472	
2.09742E-04	7.26841	
2.09982E-04	7.20272	
2.10150E-04	7.15721	
2.10342E-04	7.11336	
2.10711E-04	7.03017	
2.11079E-04	6.94792	
2.11109E-04	6.9413	
2.11448E-04	6.87851	
2.11817E-04	6.81083	
2.12185E-04	6.74372	
2.12530E-04	6.68135	
2.12573E-04	6.67372	
2.12975E-04	6.61334	
2.13420E-04	6.5471	
2.13865E-04	6.48134	
2.14087E-04	6.44868	
2.14328E-04	6.41852	
2.14808E-04	6.35861	
2.15289E-04	6.29905	
2.15770E-04	6.23981	
2.16010E-04	6.21037	
2.16511E-04	6.15773	
2.17263E-04	6.07935	
2.18015E-04	6.00146	
2.18734E-04	5.92731	
2.18974E-04	5.9027	
2.19453E-04	5.85913	
2.19933E-04	5.81574	
2.20866E-04	5.73168	
2.21798E-04	5.64802	
2.22708E-04	5.56677	
2.23011E-04	5.53977	
2.24085E-04	5.44451	
2.24890E-04	5.37337	
2.25639E-04	5.30741	
2.26120E-04	5.26517	
2.27082E-04	5.18101	
2.27897E-04	5.11005	
2.28504E-04	5.05754	
2.28713E-04	5.03754	
2.29538E-04	4.95889	
2.30385E-04	4.87878	
2.30761E-04	4.8434	
2.30949E-04	4.82364	
2.31513E-04	4.76464	
2.32038E-04	4.7101	
2.32563E-04	4.65594	
2.32743E-04	4.63744	
2.33087E-04	4.59744	
2.33612E-04	4.53694	
2.34141E-04	4.47659	
2.34190E-04	4.47096	
2.34537E-04	4.42577	
2.34933E-04	4.37457	
2.35330E-04	4.32392	
2.35651E-04	4.28341	
2.35726E-04	4.27235	
2.36093E-04	4.21911	
2.36460E-04	4.16669	
2.36629E-04	4.14294	
2.36826E-04	4.11046	
2.37071E-04	4.07088	
2.37315E-04	4.0319	
2.37560E-04	3.99363	
2.37607E-04	3.98641	
2.37776E-04	3.95536	
2.38058E-04	3.90475	
2.38246E-04	3.87184	
2.38340E-04	3.85578	
2.38434E-04	3.83655	
2.38622E-04	3.79899	
2.38811E-04	3.76247	
2.38961E-04	3.73423	
2.38999E-04	3.72562	
2.39187E-04	3.68403	
2.39328E-04	3.65393	
2.39469E-04	3.6249	
2.39525E-04	3.61379	
2.39610E-04	3.59337	
2.39751E-04	3.56077	
2.39892E-04	3.5298	
2.39901E-04	3.52787	
2.40033E-04	3.49451	
2.40174E-04	3.46102	
2.40277E-04	3.43815	
2.40280E-04	3.4375	
2.40409E-04	3.40426	
2.40503E-04	3.38196	
2.40560E-04	3.36966	
2.40597E-04	3.35919	
2.40691E-04	3.33509	
2.40785E-04	3.31333	
2.40842E-04	3.3019	
2.40879E-04	3.29191	
2.40973E-04	3.27006	
2.41030E-04	3.25913	
2.41067E-04	3.24949	
2.41166E-04	3.22877	
2.41218E-04	3.22031	
2.41232E-04	3.21692	
2.41298E-04	3.20389	
2.41364E-04	3.19402	
2.41406E-04	3.18998	
2.41429E-04	3.18582	
2.41495E-04	3.17828	
2.41547E-04	3.17606	
2.41561E-04	3.17427	
2.41618E-04	3.17139	
2.41688E-04	3.17427	
2.41735E-04	3.17604	
2.41782E-04	3.182	
2.41829E-04	3.1927	
2.41876E-04	3.20413	
2.41923E-04	3.22168	
2.41970E-04	3.24196	
2.42012E-04	3.2671	
2.42017E-04	3.27073	
2.42055E-04	3.29592	
2.42097E-04	3.3329	
2.42111E-04	3.34858	
2.42139E-04	3.37684	
2.42182E-04	3.43107	
2.42205E-04	3.46795	
2.42214E-04	3.47998	
2.42245E-04	3.53552	
2.42277E-04	3.60175	
2.42299E-04	3.65723	
2.42309E-04	3.68009	
2.42339E-04	3.76866	
2.42370E-04	3.87414	
2.42393E-04	3.9666	
2.42416E-04	4.07269	
2.42434E-04	4.17296	
2.42439E-04	4.19539	
2.42462E-04	4.33952	
2.42470E-04	4.3995	
2.42484E-04	4.50911	
2.42505E-04	4.68729	
2.42507E-04	4.70823	
2.42523E-04	4.86235	
2.42531E-04	4.96095	
2.42538E-04	5.03521	
2.42553E-04	5.22978	
2.42558E-04	5.29687	
2.42571E-04	5.4863	
2.42580E-04	5.63701	
2.42584E-04	5.71105	
2.42588E-04	5.78119	
2.42602E-04	6.04134	
2.42606E-04	6.12244	
2.42618E-04	6.37862	
2.42620E-04	6.42031	
2.42630E-04	6.66163	
2.42633E-04	6.75401	
2.42641E-04	6.97383	
2.42647E-04	7.1441	
2.42653E-04	7.31793	
2.42661E-04	7.58172	
2.42665E-04	7.69721	
2.42675E-04	8.07252	
2.42677E-04	8.115	
2.42685E-04	8.43685	
2.42688E-04	8.57685	
2.42694E-04	8.82941	
2.42700E-04	9.08568	
2.42704E-04	9.25205	
2.42712E-04	9.64602	
2.42713E-04	9.7069	
2.42722E-04	10.201	
2.42724E-04	10.2637	
2.42732E-04	10.7378	
2.42735E-04	10.9441	
2.42741E-04	11.3146	
2.42747E-04	11.6531	
2.42751E-04	11.9355	
2.42757E-04	12.3859	
2.42760E-04	12.605	
2.42768E-04	13.1832	
2.42769E-04	13.3259	
2.42778E-04	14.0499	
2.42779E-04	14.1013	
2.42788E-04	14.8861	
2.42789E-04	14.9922	
2.42797E-04	15.7283	
2.42799E-04	16.0155	
2.42805E-04	16.6278	
2.42810E-04	17.1246	
2.42814E-04	17.5877	
2.42821E-04	18.3255	
2.42823E-04	18.6112	
2.42831E-04	19.6246	
2.42832E-04	19.7016	
2.42841E-04	20.8722	
2.42842E-04	21.0305	
2.42849E-04	22.1229	
2.42852E-04	22.5491	
2.42858E-04	23.4531	
2.42863E-04	24.1862	
2.42867E-04	24.866	
2.42874E-04	25.9495	
2.42876E-04	26.4708	
2.42884E-04	27.8471	
2.42887E-04	28.4069	
2.42895E-04	29.8857	
2.42898E-04	30.4867	
2.42905E-04	32.0732	
2.42908E-04	32.7189	
2.42917E-04	34.6193	
2.42919E-04	35.1064	
2.42929E-04	37.5768	
2.42929E-04	37.6514	
2.42941E-04	40.696	
2.42941E-04	40.7735	
2.42953E-04	43.9703	
2.42954E-04	44.2204	
2.42965E-04	47.4805	
2.42966E-04	47.9282	
2.42976E-04	51.236	
2.42978E-04	51.9078	
2.42987E-04	54.8397	
2.42991E-04	56.1718	
2.42998E-04	58.652	
2.43003E-04	60.7311	
2.43010E-04	63.6233	
2.43019E-04	66.9107	
2.43022E-04	68.4018	
2.43033E-04	72.9423	
2.43036E-04	74.5355	
2.43045E-04	78.2996	
2.43047E-04	79.3883	
2.43059E-04	85.1213	
2.43063E-04	87.1596	
2.43074E-04	92.8927	
2.43082E-04	97.3975	
2.43088E-04	100.852	
2.43102E-04	108.938	
2.43105E-04	110.361	
2.43121E-04	120.469	
2.43123E-04	121.68	
2.43140E-04	132.738	
2.43141E-04	133.379	
2.43159E-04	145.722	
2.43161E-04	147.074	
2.43181E-04	162.157	
2.43182E-04	162.869	
2.43206E-04	180.92	
2.43208E-04	182.382	
2.43232E-04	202.07	
2.43245E-04	212.79	
2.43267E-04	230.672	
2.43321E-04	275.256	
2.43353E-04	300.762	
2.43356E-04	303.72	
2.43388E-04	326.974	
2.43389E-04	327.731	
2.43418E-04	346.458	
2.43422E-04	349.082	
2.43443E-04	360.954	
2.43445E-04	361.773	
2.43467E-04	372.368	
2.43472E-04	374.126	
2.43493E-04	381.846	
2.43494E-04	382.264	
2.43515E-04	387.669	
2.43517E-04	388.02	
2.43539E-04	391.06	
2.43543E-04	391.581	
2.43550E-04	391.936	
2.43559E-04	391.898	
2.43573E-04	391.562	
2.43576E-04	391.248	
2.43586E-04	390.038	
2.43592E-04	389.216	
2.43607E-04	385.889	
2.43619E-04	382.931	
2.43631E-04	378.967	
2.43640E-04	375.773	
2.43654E-04	370.003	
2.43664E-04	365.282	
2.43676E-04	359.074	
2.43687E-04	353.418	
2.43701E-04	344.876	
2.43712E-04	337.893	
2.43731E-04	325.696	
2.43742E-04	317.87	
2.43756E-04	307.412	
2.43776E-04	292.513	
2.43781E-04	288.062	
2.43826E-04	251.909	
2.43879E-04	209.419	
2.43902E-04	191.861	
2.43913E-04	183.167	
2.43939E-04	163.789	
2.43941E-04	162.422	
2.43964E-04	146.792	
2.43965E-04	146.168	
2.43981E-04	135.709	
2.43989E-04	130.706	
2.44000E-04	123.753	
2.44013E-04	116.34	
2.44020E-04	111.888	
2.44034E-04	104.448	
2.44037E-04	103.095	
2.44048E-04	97.4303	
2.44061E-04	91.0914	
2.44061E-04	90.7523	
2.44075E-04	84.5063	
2.44082E-04	81.2237	
2.44089E-04	78.6086	
2.44100E-04	73.937	
2.44104E-04	72.533	
2.44116E-04	67.874	
2.44118E-04	67.2403	
2.44128E-04	63.514	
2.44135E-04	61.1518	
2.44141E-04	59.4169	
2.44153E-04	55.575	
2.44153E-04	55.575	
2.44165E-04	52.0121	
2.44171E-04	50.5659	
2.44178E-04	48.6817	
2.44188E-04	46.0087	
2.44190E-04	45.5737	
2.44202E-04	42.6983	
2.44206E-04	41.9225	
2.44215E-04	40.0321	
2.44224E-04	38.2495	
2.44227E-04	37.555	
2.44238E-04	35.5838	
2.44241E-04	34.9597	
2.44248E-04	33.7451	
2.44259E-04	32.0165	
2.44269E-04	30.4222	
2.44276E-04	29.4144	
2.44280E-04	28.9245	
2.44291E-04	27.533	
2.44294E-04	27.0933	
2.44301E-04	26.2398	
2.44312E-04	25.0278	
2.44312E-04	25.0278	
2.44322E-04	23.9142	
2.44329E-04	23.2114	
2.44333E-04	22.8706	
2.44343E-04	21.9032	
2.44347E-04	21.598	
2.44354E-04	21.0092	
2.44365E-04	20.1737	
2.44370E-04	19.7342	
2.44375E-04	19.3971	
2.44386E-04	18.6795	
2.44394E-04	18.151	
2.44396E-04	18.0063	
2.44409E-04	17.2571	
2.44417E-04	16.8107	
2.44422E-04	16.5662	
2.44435E-04	15.9368	
2.44441E-04	15.6684	
2.44448E-04	15.361	
2.44461E-04	14.8325	
2.44469E-04	14.5164	
2.44474E-04	14.3453	
2.44487E-04	13.9031	
2.44500E-04	13.4866	
2.44502E-04	13.415	
2.44513E-04	13.1116	
2.44526E-04	12.7615	
2.44535E-04	12.5203	
2.44539E-04	12.4348	
2.44558E-04	11.9951	
2.44568E-04	11.7851	
2.44577E-04	11.5978	
2.44597E-04	11.2388	
2.44601E-04	11.167	
2.44611E-04	10.9939	
2.44628E-04	10.7384	
2.44650E-04	10.4132	
2.44653E-04	10.3812	
2.44677E-04	10.07	
2.44700E-04	9.80643	
2.44702E-04	9.78062	
2.44727E-04	9.52613	
2.44751E-04	9.28555	
2.44763E-04	9.17575	
2.44768E-04	9.1352	
2.44801E-04	8.865	
2.44834E-04	8.61028	
2.44834E-04	8.61028	
2.44867E-04	8.38683	
2.44902E-04	8.15944	
2.44904E-04	8.14499	
2.44937E-04	7.95863	
2.44972E-04	7.76803	
2.44998E-04	7.63403	
2.45008E-04	7.58926	
2.45055E-04	7.37597	
2.45092E-04	7.21363	
2.45102E-04	7.17621	
2.45149E-04	6.99797	
2.45196E-04	6.82737	
2.45196E-04	6.82737	
2.45243E-04	6.67632	
2.45296E-04	6.51329	
2.45299E-04	6.50285	
2.45348E-04	6.36955	
2.45401E-04	6.23228	
2.45454E-04	6.09988	
2.45454E-04	6.09987	
2.45525E-04	5.94619	
2.45595E-04	5.79898	
2.45600E-04	5.78954	
2.45666E-04	5.66975	
2.45736E-04	5.54619	
2.45788E-04	5.45862	
2.45807E-04	5.42976	
2.45877E-04	5.32513	
2.45948E-04	5.22369	
2.45976E-04	5.18441	
2.46042E-04	5.10049	
2.46136E-04	4.98489	
2.46164E-04	4.9513	
2.46230E-04	4.8793	
2.46324E-04	4.77962	
2.46390E-04	4.71178	
2.46418E-04	4.68507	
2.46512E-04	4.59845	
2.46632E-04	4.49093	
2.46653E-04	4.47259	
2.46705E-04	4.43097	
2.46852E-04	4.31723	
2.46998E-04	4.20693	
2.47048E-04	4.16984	
2.47144E-04	4.10517	
2.47290E-04	4.00896	
2.47436E-04	3.91506	
2.47461E-04	3.89968	
2.47582E-04	3.82815	
2.47767E-04	3.72213	
2.47956E-04	3.61657	
2.48146E-04	3.51373	
2.48335E-04	3.41347	
2.48356E-04	3.40281	
2.48524E-04	3.3158	
2.48713E-04	3.22067	
2.48902E-04	3.12813	
2.49087E-04	3.0406	
2.49092E-04	3.03817	
2.49281E-04	2.94616	
2.49456E-04	2.86398	
2.49572E-04	2.8111	
2.49630E-04	2.78287	
2.49805E-04	2.70134	
2.49960E-04	2.63197	
2.49979E-04	2.62266	
2.50154E-04	2.54276	
2.50329E-04	2.46729	
2.50503E-04	2.39075	
2.50634E-04	2.33709	
2.50668E-04	2.32423	
2.50794E-04	2.2725	
2.50911E-04	2.22858	
2.50940E-04	2.21851	
2.51027E-04	2.18598	
2.51144E-04	2.14668	
2.51212E-04	2.12642	
2.51260E-04	2.11077	
2.51377E-04	2.07836	
2.51493E-04	2.05181	
2.51585E-04	2.03604	
2.51609E-04	2.03177	
2.51740E-04	2.01782	
2.51871E-04	2.01493	
2.51930E-04	2.01833	
2.51959E-04	2.02071	
2.52046E-04	2.03424	
2.52075E-04	2.04114	
2.52133E-04	2.05653	
2.52177E-04	2.0721	
2.52221E-04	2.08904	
2.52264E-04	2.11053	
2.52308E-04	2.13344	
2.52327E-04	2.14579	
2.52386E-04	2.18471	
2.52386E-04	2.18471	
2.52434E-04	2.22451	
2.52463E-04	2.24936	
2.52478E-04	2.26373	
2.52522E-04	2.3084	
2.52541E-04	2.3289	
2.52551E-04	2.34061	
2.52580E-04	2.37661	
2.52604E-04	2.40731	
2.52619E-04	2.42613	
2.52628E-04	2.44029	
2.52653E-04	2.47642	
2.52677E-04	2.51332	
2.52691E-04	2.53595	
2.52699E-04	2.54857	
2.52720E-04	2.58718	
2.52741E-04	2.62434	
2.52759E-04	2.65772	
2.52764E-04	2.66678	
2.52777E-04	2.69453	
2.52793E-04	2.72783	
2.52808E-04	2.759	
2.52822E-04	2.7906	
2.52837E-04	2.82264	
2.52842E-04	2.83349	
2.52854E-04	2.86525	
2.52856E-04	2.86906	
2.52870E-04	2.90363	
2.52884E-04	2.94098	
2.52900E-04	2.98205	
2.52913E-04	3.01731	
2.52922E-04	3.04003	
2.52925E-04	3.05078	
2.52938E-04	3.08701	
2.52954E-04	3.13566	
2.52967E-04	3.17571	
2.52979E-04	3.21344	
2.52989E-04	3.24591	
2.52991E-04	3.25212	
2.53004E-04	3.2982	
2.53020E-04	3.35347	
2.53034E-04	3.40311	
2.53044E-04	3.44039	
2.53050E-04	3.46415	
2.53062E-04	3.51236	
2.53075E-04	3.56116	
2.53089E-04	3.62055	
2.53104E-04	3.68087	
2.53113E-04	3.72174	
2.53118E-04	3.74388	
2.53133E-04	3.81131	
2.53147E-04	3.8798	
2.53162E-04	3.94939	
2.53172E-04	3.99656	
2.53176E-04	4.02209	
2.53193E-04	4.11296	
2.53212E-04	4.21224	
2.53230E-04	4.31359	
2.53240E-04	4.3687	
2.53244E-04	4.3983	
2.53259E-04	4.48858	
2.53273E-04	4.5804	
2.53288E-04	4.67382	
2.53305E-04	4.79174	
2.53322E-04	4.91205	
2.53337E-04	5.01736	
2.53339E-04	5.036	
2.53356E-04	5.16918	
2.53375E-04	5.32485	
2.53385E-04	5.40464	
2.53395E-04	5.49012	
2.53414E-04	5.66526	
2.53434E-04	5.84483	
2.53447E-04	5.97144	
2.53452E-04	6.02052	
2.53470E-04	6.20896	
2.53488E-04	6.4021	
2.53488E-04	6.4021	
2.53506E-04	6.61062	
2.53525E-04	6.82447	
2.53529E-04	6.88299	
2.53543E-04	7.05295	
2.53561E-04	7.29076	
2.53574E-04	7.46986	
2.53579E-04	7.53904	
2.53597E-04	7.80539	
2.53615E-04	8.07909	
2.53623E-04	8.19185	
2.53635E-04	8.39197	
2.53657E-04	8.76381	
2.53671E-04	9.02062	
2.53679E-04	9.15643	
2.53700E-04	9.57845	
2.53708E-04	9.72445	
2.53722E-04	10.0311	
2.53744E-04	10.5084	
2.53766E-04	11.0302	
2.53780E-04	11.3921	
2.53788E-04	11.5827	
2.53810E-04	12.1779	
2.53817E-04	12.385	
2.53831E-04	12.8216	
2.53853E-04	13.5054	
2.53853E-04	13.5054	
2.53875E-04	14.261	
2.53890E-04	14.7889	
2.53897E-04	15.0685	
2.53919E-04	15.9481	
2.53926E-04	16.2568	
2.53940E-04	16.9045	
2.53950E-04	17.3556	
2.53955E-04	17.5905	
2.53970E-04	18.3209	
2.53974E-04	18.5736	
2.53984E-04	19.1006	
2.53999E-04	19.9218	
2.53999E-04	19.9218	
2.54013E-04	20.8134	
2.54023E-04	21.4325	
2.54028E-04	21.7563	
2.54042E-04	22.7683	
2.54047E-04	23.1206	
2.54057E-04	23.8581	
2.54071E-04	25.014	
2.54071E-04	25.014	
2.54086E-04	26.2821	
2.54096E-04	27.1689	
2.54101E-04	27.6811	
2.54117E-04	29.2472	
2.54120E-04	29.6086	
2.54132E-04	30.9631	
2.54143E-04	32.2784	
2.54148E-04	32.8188	
2.54163E-04	34.8476	
2.54166E-04	35.1835	
2.54179E-04	37.0725	
2.54182E-04	37.6288	
2.54194E-04	39.5125	
2.54199E-04	40.3221	
2.54206E-04	41.4982	
2.54216E-04	43.2989	
2.54218E-04	43.6179	
2.54229E-04	45.9077	
2.54233E-04	46.6073	
2.54241E-04	48.3705	
2.54249E-04	50.2717	
2.54252E-04	51.0052	
2.54264E-04	53.8419	
2.54266E-04	54.3378	
2.54276E-04	56.9121	
2.54283E-04	58.8692	
2.54287E-04	60.2013	
2.54299E-04	63.7295	
2.54299E-04	63.8838	
2.54311E-04	67.5649	
2.54315E-04	69.2447	
2.54322E-04	71.679	
2.54330E-04	74.5972	
2.54334E-04	76.1056	
2.54342E-04	79.2438	
2.54345E-04	80.4753	
2.54355E-04	85.1357	
2.54359E-04	86.9289	
2.54369E-04	91.5577	
2.54374E-04	94.0059	
2.54382E-04	98.5552	
2.54388E-04	101.761	
2.54396E-04	106.175	
2.54403E-04	110.256	
2.54410E-04	114.468	
2.54417E-04	119.551	
2.54423E-04	123.485	
2.54432E-04	129.713	
2.54437E-04	133.282	
2.54446E-04	140.81	
2.54450E-04	143.915	
2.54461E-04	152.913	
2.54464E-04	155.441	
2.54475E-04	165.197	
2.54478E-04	167.931	
2.54488E-04	178.001	
2.54491E-04	181.447	
2.54501E-04	191.797	
2.54505E-04	196.044	
2.54514E-04	206.643	
2.54518E-04	211.789	
2.54527E-04	222.592	
2.54532E-04	228.767	
2.54544E-04	245.599	
2.54545E-04	246.935	
2.54559E-04	266.523	
2.54562E-04	270.905	
2.54571E-04	284.44	
2.54579E-04	298.636	
2.54588E-04	313.245	
2.54597E-04	328.679	
2.54606E-04	344.52	
2.54612E-04	357.511	
2.54623E-04	378.484	
2.54633E-04	398.539	
2.54641E-04	415.057	
2.54653E-04	443.202	
2.54658E-04	453.215	
2.54674E-04	491.542	
2.54674E-04	491.543	
2.54690E-04	532.45	
2.54694E-04	544.108	
2.54711E-04	590.498	
2.54714E-04	600.211	
2.54732E-04	652.689	
2.54736E-04	663.054	
2.54755E-04	723.467	
2.54757E-04	729.767	
2.54778E-04	800.292	
2.54781E-04	810.083	
2.54807E-04	901.573	
2.54808E-04	905.077	
2.54838E-04	1015.59	
2.54852E-04	1067.05	
2.54897E-04	1240.54	
2.54932E-04	1371.15	
2.54950E-04	1441.16	
2.54974E-04	1525.66	
2.54986E-04	1569.37	
2.55009E-04	1646.93	
2.55019E-04	1676.7	
2.55040E-04	1741.17	
2.55046E-04	1758.68	
2.55068E-04	1814.6	
2.55071E-04	1822.09	
2.55095E-04	1872.26	
2.55096E-04	1875.18	
2.55118E-04	1912.19	
2.55123E-04	1919.71	
2.55145E-04	1945.4	
2.55149E-04	1949.15	
2.55166E-04	1961.15	
2.55176E-04	1964.85	
2.55180E-04	1965.9	
2.55190E-04	1967.43	
2.55198E-04	1966.91	
2.55206E-04	1964.38	
2.55223E-04	1956.62	
2.55227E-04	1953.28	
2.55244E-04	1937.79	
2.55248E-04	1932.42	
2.55273E-04	1897.13	
2.55276E-04	1891.6	
2.55303E-04	1840.05	
2.55304E-04	1836.57	
2.55324E-04	1788.22	
2.55334E-04	1763.81	
2.55348E-04	1725.23	
2.55366E-04	1669.92	
2.55372E-04	1650.72	
2.55400E-04	1559.11	
2.55404E-04	1548.36	
2.55447E-04	1393.86	
2.55447E-04	1393.85	
2.55525E-04	1106.77	
2.55538E-04	1058.7	
2.55564E-04	965.163	
2.55577E-04	919.212	
2.55588E-04	885.44	
2.55610E-04	810.097	
2.55611E-04	808.877	
2.55634E-04	737.062	
2.55639E-04	722.389	
2.55652E-04	683.25	
2.55665E-04	647.636	
2.55673E-04	626.652	
2.55683E-04	601.022	
2.55693E-04	573.879	
2.55700E-04	557.032	
2.55714E-04	524.674	
2.55718E-04	515.67	
2.55734E-04	479.023	
2.55735E-04	476.928	
2.55752E-04	440.879	
2.55754E-04	437.058	
2.55770E-04	407.334	
2.55772E-04	403.804	
2.55789E-04	372.907	
2.55789E-04	372.906	
2.55807E-04	344.532	
2.55809E-04	341.466	
2.55824E-04	318.38	
2.55828E-04	312.77	
2.55842E-04	294.334	
2.55848E-04	286.635	
2.55855E-04	277.61	
2.55867E-04	262.911	
2.55868E-04	261.81	
2.55881E-04	247.292	
2.55886E-04	241.512	
2.55894E-04	233.658	
2.55906E-04	222.196	
2.55912E-04	216.847	
2.55925E-04	204.764	
2.55929E-04	201.549	
2.55946E-04	188.333	
2.55947E-04	187.611	
2.55964E-04	175.045	
2.55966E-04	173.692	
2.55981E-04	163.671	
2.55986E-04	160.638	
2.55999E-04	153.337	
2.56007E-04	148.986	
2.56016E-04	143.95	
2.56027E-04	138.588	
2.56034E-04	135.428	
2.56047E-04	129.308	
2.56051E-04	127.687	
2.56068E-04	121.019	
2.56069E-04	120.655	
2.56087E-04	113.879	
2.56088E-04	113.623	
2.56102E-04	109.26	
2.56109E-04	107.015	
2.56116E-04	104.93	
2.56129E-04	101.093	
2.56137E-04	99.026	
2.56152E-04	94.9751	
2.56158E-04	93.7026	
2.56172E-04	90.3509	
2.56179E-04	88.9617	
2.56200E-04	84.6342	
2.56202E-04	84.2	
2.56221E-04	80.7861	
2.56232E-04	78.8748	
2.56242E-04	77.2474	
2.56262E-04	74.2002	
2.56263E-04	73.993	
2.56284E-04	71.0757	
2.56292E-04	70.0955	
2.56305E-04	68.3816	
2.56322E-04	66.451	
2.56331E-04	65.3828	
2.56341E-04	64.2385	
2.56356E-04	62.706	
2.56381E-04	60.2529	
2.56382E-04	60.187	
2.56407E-04	57.9453	
2.56421E-04	56.7819	
2.56441E-04	55.1832	
2.56461E-04	53.7054	
2.56475E-04	52.6922	
2.56509E-04	50.3944	
2.56509E-04	50.3944	
2.56543E-04	48.354	
2.56558E-04	47.5004	
2.56577E-04	46.4571	
2.56606E-04	44.9277	
2.56610E-04	44.7514	
2.56643E-04	43.1994	
2.56655E-04	42.6376	
2.56686E-04	41.2864	
2.56703E-04	40.5771	
2.56730E-04	39.5593	
2.56774E-04	37.9342	
2.56776E-04	37.8459	
2.56817E-04	36.4933	
2.56849E-04	35.4813	
2.56861E-04	35.1279	
2.56905E-04	33.883	
2.56922E-04	33.4088	
2.56953E-04	32.6057	
2.56994E-04	31.5787	
2.57006E-04	31.3017	
2.57060E-04	30.1107	
2.57067E-04	29.9516	
2.57113E-04	29.0249	
2.57140E-04	28.4991	
2.57167E-04	28.0193	
2.57220E-04	27.0786	
2.57237E-04	26.7847	
2.57273E-04	26.2135	
2.57327E-04	25.3908	
2.57329E-04	25.354	
2.57387E-04	24.5486	
2.57421E-04	24.0878	
2.57455E-04	23.6649	
2.57513E-04	22.9544	
2.57523E-04	22.8452	
2.57591E-04	22.0958	
2.57606E-04	21.938	
2.57659E-04	21.4129	
2.57727E-04	20.7563	
2.57744E-04	20.5948	
2.57795E-04	20.161	
2.57863E-04	19.5919	
2.57882E-04	19.4318	
2.57940E-04	18.9998	
2.58023E-04	18.3985	
2.58028E-04	18.3665	
2.58115E-04	17.8018	
2.58168E-04	17.4625	
2.58202E-04	17.2667	
2.58290E-04	16.7717	
2.58314E-04	16.6362	
2.58377E-04	16.3155	
2.58459E-04	15.9024	
2.58464E-04	15.8804	
2.58552E-04	15.4912	
2.58654E-04	15.0437	
2.58654E-04	15.0437	
2.58770E-04	14.59	
2.58818E-04	14.404	
2.58886E-04	14.1683	
2.59003E-04	13.7707	
2.59022E-04	13.7053	
2.59119E-04	13.4112	
2.59226E-04	13.0923	
2.59236E-04	13.066	
2.59352E-04	12.7548	
2.59430E-04	12.55	
2.59469E-04	12.458	
2.59604E-04	12.1401	
2.59701E-04	11.9163	
2.59760E-04	11.798	
2.59915E-04	11.4871	
2.60031E-04	11.2571	
2.60070E-04	11.1892	
2.60225E-04	10.9215	
2.60322E-04	10.7561	
2.60381E-04	10.6669	
2.60536E-04	10.432	
2.60613E-04	10.3158	
2.60691E-04	10.2122	
2.60866E-04	9.98184	
2.61001E-04	9.80473	
2.61060E-04	9.73755	
2.61254E-04	9.51634	
2.61390E-04	9.36316	
2.61448E-04	9.30508	
2.61642E-04	9.1136	
2.61836E-04	8.92399	
2.61855E-04	8.9052	
2.62030E-04	8.75568	
2.62321E-04	8.50924	
2.62321E-04	8.50924	
2.62593E-04	8.30619	
2.62787E-04	8.16268	
2.62864E-04	8.11075	
2.63136E-04	7.9308	
2.63252E-04	7.85436	
2.63408E-04	7.76201	
2.63679E-04	7.60182	
2.63796E-04	7.5337	
2.63951E-04	7.45296	
2.64223E-04	7.31279	
2.64611E-04	7.11427	
2.64630E-04	7.10548	
2.65038E-04	6.92277	
2.65426E-04	6.75031	
2.65445E-04	6.74253	
2.65853E-04	6.58073	
2.66260E-04	6.42017	
2.66300E-04	6.40465	
2.66668E-04	6.27278	
2.67075E-04	6.12769	
2.67174E-04	6.0928	
2.67483E-04	5.99139	
2.68026E-04	5.81421	
2.68299E-04	5.72595	
2.68570E-04	5.64418	
2.68977E-04	5.52195	
2.69486E-04	5.37039	
2.69994E-04	5.21987	
2.70469E-04	5.08035	
2.70502E-04	5.07048	
2.71011E-04	4.92344	
2.71553E-04	4.76782	
2.72096E-04	4.61355	
2.72638E-04	4.46072	
2.73181E-04	4.30175	
2.73587E-04	4.18368	
2.73723E-04	4.14471	
2.73994E-04	4.06172	
2.74401E-04	3.93849	
2.74808E-04	3.81663	
2.75214E-04	3.68745	
2.75621E-04	3.56004	
2.75621E-04	3.56004	
2.76028E-04	3.42505	
2.76435E-04	3.29238	
2.76435E-04	3.29238	
