E(MeV)	mcnp/Sm-147:1	
1.96860E-04	12.43172741	
1.96942E-04	12.3002491	
1.97023E-04	12.1827631	
1.97104E-04	12.08879471	
1.97185E-04	12.03874016	
1.97248E-04	12.05735874	
1.97280E-04	12.09807205	
1.97311E-04	12.16951942	
1.97342E-04	12.28180885	
1.97374E-04	12.44886494	
1.97405E-04	12.68741226	
1.97437E-04	13.02138519	
1.97461E-04	13.3633337	
1.97486E-04	13.79519844	
1.97510E-04	14.33562088	
1.97534E-04	15.00607204	
1.97559E-04	15.82923126	
1.97583E-04	16.83546257	
1.97608E-04	18.04847717	
1.97632E-04	19.50690079	
1.97651E-04	20.82957077	
1.97670E-04	22.33263779	
1.97689E-04	24.03592873	
1.97708E-04	25.9562397	
1.97727E-04	28.1154232	
1.97745E-04	30.5186348	
1.97764E-04	33.18508911	
1.97783E-04	36.12734604	
1.97813E-04	41.28047562	
1.97842E-04	47.13156128	
1.97871E-04	53.6881485	
1.97901E-04	60.97241974	
1.97931E-04	69.17247009	
1.97985E-04	85.18901062	
1.98052E-04	106.3720322	
1.98121E-04	127.3168106	
1.98166E-04	139.2269287	
1.98197E-04	146.0735779	
1.98251E-04	154.554718	
1.98300E-04	158.0852966	
1.98317E-04	158.2705078	
1.98373E-04	155.0879211	
1.98405E-04	150.9788666	
1.98436E-04	145.2444916	
1.98475E-04	136.570343	
1.98506E-04	128.4115143	
1.98562E-04	112.0997086	
1.98633E-04	90.65598297	
1.98661E-04	82.62303162	
1.98691E-04	74.3381424	
1.98723E-04	65.95066071	
1.98754E-04	58.54555893	
1.98785E-04	51.84581757	
1.98816E-04	45.90055084	
1.98847E-04	40.67424011	
1.98867E-04	37.66984177	
1.98887E-04	34.95722198	
1.98907E-04	32.502388	
1.98927E-04	30.29585838	
1.98947E-04	28.32909393	
1.98967E-04	26.56628799	
1.98987E-04	24.99908829	
1.99007E-04	23.60979271	
1.99032E-04	22.05874634	
1.99058E-04	20.7337513	
1.99084E-04	19.61021423	
1.99110E-04	18.65471649	
1.99135E-04	17.84313774	
1.99161E-04	17.15240479	
1.99187E-04	16.56250191	
1.99213E-04	16.05798912	
1.99246E-04	15.50520515	
1.99279E-04	15.04252529	
1.99313E-04	14.64950848	
1.99346E-04	14.31266785	
1.99412E-04	13.75775242	
1.99479E-04	13.31211185	
1.99565E-04	12.84053516	
1.99651E-04	12.447299	
1.99736E-04	12.10772228	
1.99822E-04	11.80786896	
1.99933E-04	11.46464443	
2.00044E-04	11.1593504	
2.00265E-04	10.6299305	
2.00408E-04	10.33022976	
2.00551E-04	10.05554676	
2.00837E-04	9.564195633	
2.01207E-04	9.015870094	
2.01576E-04	8.549580574	
2.01863E-04	8.248041153	
2.02150E-04	8.012498856	
2.02367E-04	7.891687393	
2.02585E-04	7.83744812	
2.02802E-04	7.872724533	
2.03019E-04	8.031758308	
2.03187E-04	8.272877693	
2.03356E-04	8.655442238	
2.03524E-04	9.229692459	
2.03692E-04	10.06872082	
2.03823E-04	10.97036457	
2.03953E-04	12.17288399	
2.04019E-04	12.91735458	
2.04084E-04	13.78188705	
2.04149E-04	14.78561592	
2.04214E-04	15.95894814	
2.04304E-04	17.90940094	
2.04394E-04	20.3521347	
2.04439E-04	21.81125259	
2.04484E-04	23.45552254	
2.04529E-04	25.32122231	
2.04574E-04	27.45480347	
2.04619E-04	29.89765358	
2.04664E-04	32.70772934	
2.04709E-04	35.96854019	
2.04754E-04	39.79034805	
2.04799E-04	44.29045105	
2.04844E-04	49.65745163	
2.04889E-04	56.11298752	
2.04934E-04	63.98064041	
2.04962E-04	69.81321716	
2.04990E-04	76.47426605	
2.05018E-04	84.13642883	
2.05046E-04	92.95185852	
2.05074E-04	103.1582489	
2.05103E-04	114.9850006	
2.05131E-04	128.6879883	
2.05159E-04	144.6035004	
2.05187E-04	163.0903625	
2.05216E-04	184.5857391	
2.05244E-04	209.4562225	
2.05272E-04	238.2046356	
2.05300E-04	271.3258972	
2.05328E-04	309.3285217	
2.05357E-04	352.7948303	
2.05385E-04	402.1540222	
2.05413E-04	457.7509155	
2.05441E-04	520.0303955	
2.05469E-04	589.380127	
2.05498E-04	665.5739136	
2.05526E-04	748.9428711	
2.05582E-04	935.5656738	
2.05667E-04	1255.320557	
2.05723E-04	1481.643066	
2.05794E-04	1753.894287	
2.05836E-04	1899.712402	
2.05889E-04	2050.939453	
2.05952E-04	2172.021973	
2.06000E-04	2211.108398	
2.06032E-04	2211.105225	
2.06111E-04	2121.677246	
2.06170E-04	1981.65918	
2.06236E-04	1774.453125	
2.06344E-04	1370.073608	
2.06409E-04	1128.50354	
2.06475E-04	909.7440796	
2.06518E-04	781.0232544	
2.06561E-04	667.1143799	
2.06605E-04	568.6950073	
2.06648E-04	485.1382141	
2.06692E-04	414.9446106	
2.06735E-04	356.6321716	
2.06779E-04	308.6309204	
2.06822E-04	269.3843994	
2.06850E-04	248.0966644	
2.06878E-04	229.2817383	
2.06906E-04	212.748642	
2.06934E-04	198.2143402	
2.06961E-04	185.3191223	
2.06989E-04	173.8669281	
2.07045E-04	154.6397247	
2.07101E-04	139.1768646	
2.07156E-04	126.5349579	
2.07212E-04	116.0149994	
2.07268E-04	107.1583862	
2.07324E-04	99.59412384	
2.07379E-04	93.05239105	
2.07435E-04	87.33810425	
2.07491E-04	82.29536438	
2.07602E-04	73.8337326	
2.07714E-04	67.00750732	
2.07785E-04	63.27380371	
2.07857E-04	59.95245743	
2.08000E-04	54.31053925	
2.08144E-04	49.70659256	
2.08287E-04	45.88598633	
2.08431E-04	42.6685524	
2.08574E-04	39.92560196	
2.08717E-04	37.56109238	
2.08861E-04	35.50406265	
2.09069E-04	32.94737244	
2.09278E-04	30.79516029	
2.09486E-04	28.95858192	
2.09695E-04	27.37383652	
2.09964E-04	25.62255287	
2.10233E-04	24.12901497	
2.10502E-04	22.84104347	
2.10771E-04	21.71818733	
2.11118E-04	20.4607048	
2.11465E-04	19.37325859	
2.11813E-04	18.42265129	
2.12160E-04	17.58314514	
2.12570E-04	16.70682716	
2.12980E-04	15.93025208	
2.13390E-04	15.23667908	
2.13800E-04	14.61290932	
2.14240E-04	14.01029968	
2.14679E-04	13.4679184	
2.15119E-04	12.98108959	
2.15558E-04	12.54739285	
2.15899E-04	12.24950123	
2.16240E-04	11.98858261	
2.16580E-04	11.76959991	
2.16921E-04	11.60148811	
2.17389E-04	11.47029018	
2.17623E-04	11.46240902	
2.17857E-04	11.50845242	
2.18091E-04	11.62232685	
2.18325E-04	11.82317638	
2.18559E-04	12.13893223	
2.18794E-04	12.60995007	
2.19019E-04	13.2646122	
2.19131E-04	13.69086456	
2.19244E-04	14.20220852	
2.19356E-04	14.81734657	
2.19469E-04	15.56217957	
2.19581E-04	16.46814156	
2.19694E-04	17.58094215	
2.19806E-04	18.95807457	
2.19919E-04	20.68561554	
2.20031E-04	22.88727188	
2.20144E-04	25.75934601	
2.20200E-04	27.53844452	
2.20256E-04	29.61421585	
2.20313E-04	32.07538605	
2.20369E-04	35.03056717	
2.20425E-04	38.63851547	
2.20482E-04	43.11875534	
2.20538E-04	48.81520462	
2.20566E-04	52.25747299	
2.20594E-04	56.18582535	
2.20623E-04	60.72852707	
2.20651E-04	65.96788788	
2.20679E-04	72.01837921	
2.20707E-04	79.045784	
2.20736E-04	87.20690918	
2.20764E-04	96.67253113	
2.20792E-04	107.6847763	
2.20821E-04	120.4359818	
2.20849E-04	135.2184753	
2.20877E-04	152.244278	
2.20905E-04	171.8430939	
2.20934E-04	194.2194366	
2.20962E-04	219.6664276	
2.20990E-04	248.4764252	
2.21019E-04	280.7566528	
2.21047E-04	316.7076111	
2.21075E-04	356.4876099	
2.21104E-04	399.9642944	
2.21160E-04	497.6993103	
2.21217E-04	607.7629395	
2.21372E-04	931.6115723	
2.21415E-04	1010.155579	
2.21457E-04	1077.774902	
2.21525E-04	1153.986694	
2.21562E-04	1176.587646	
2.21600E-04	1183.560791	
2.21638E-04	1174.544189	
2.21675E-04	1150.046509	
2.21735E-04	1081.856323	
2.21804E-04	966.8063965	
2.21839E-04	899.0400391	
2.21954E-04	655.5195923	
2.22023E-04	516.5603027	
2.22046E-04	473.6773071	
2.22097E-04	387.2344055	
2.22125E-04	345.1873169	
2.22152E-04	306.739502	
2.22180E-04	271.8799744	
2.22207E-04	240.470871	
2.22235E-04	212.4764709	
2.22263E-04	187.6471558	
2.22290E-04	165.7597961	
2.22318E-04	146.5396729	
2.22346E-04	129.7743683	
2.22373E-04	115.2340469	
2.22401E-04	102.6212692	
2.22428E-04	91.74691772	
2.22456E-04	82.38555145	
2.22484E-04	74.29270172	
2.22511E-04	67.33522797	
2.22539E-04	61.348423	
2.22566E-04	56.17148209	
2.22594E-04	51.69405746	
2.22622E-04	47.81134415	
2.22649E-04	44.4393158	
2.22677E-04	41.49023819	
2.22732E-04	36.63784409	
2.22787E-04	32.85778427	
2.22842E-04	29.87210846	
2.22898E-04	27.49742889	
2.22953E-04	25.59539032	
2.23009E-04	24.06069946	
2.23065E-04	22.85398865	
2.23120E-04	21.93068886	
2.23176E-04	21.25851059	
2.23232E-04	20.81883621	
2.23288E-04	20.60009193	
2.23344E-04	20.59789658	
2.23400E-04	20.81592941	
2.23444E-04	21.14850616	
2.23488E-04	21.63069153	
2.23532E-04	22.27528954	
2.23576E-04	23.09587097	
2.23620E-04	24.11217117	
2.23664E-04	25.34241867	
2.23708E-04	26.8205986	
2.23752E-04	28.58440971	
2.23796E-04	30.67625999	
2.23840E-04	33.15343475	
2.23884E-04	36.09217453	
2.23928E-04	39.59567642	
2.23972E-04	43.78058624	
2.24016E-04	48.79295731	
2.24060E-04	54.85911179	
2.24105E-04	62.2148819	
2.24137E-04	68.74354553	
2.24170E-04	76.34115601	
2.24203E-04	85.22080994	
2.24236E-04	95.6404953	
2.24268E-04	107.8521347	
2.24301E-04	122.2200623	
2.24334E-04	139.0758514	
2.24367E-04	158.8597107	
2.24400E-04	182.0738525	
2.24433E-04	209.1533966	
2.24465E-04	240.6618652	
2.24498E-04	277.1444092	
2.24531E-04	319.1390991	
2.24564E-04	367.3027954	
2.24597E-04	421.7915039	
2.24629E-04	483.0779114	
2.24654E-04	534.489624	
2.24704E-04	649.1694336	
2.24729E-04	712.3366699	
2.24779E-04	849.4743042	
2.24829E-04	998.119812	
2.24904E-04	1232.676758	
2.24979E-04	1462.019409	
2.25045E-04	1641.744141	
2.25065E-04	1686.290527	
2.25142E-04	1820.462036	
2.25200E-04	1867.272095	
2.25215E-04	1871.137939	
2.25260E-04	1862.266602	
2.25337E-04	1778.57666	
2.25381E-04	1698.14209	
2.25433E-04	1576.497681	
2.25512E-04	1360.900391	
2.25589E-04	1134.978027	
2.25664E-04	924.727417	
2.25714E-04	797.2565308	
2.25739E-04	738.6132813	
2.25764E-04	683.1376343	
2.25804E-04	602.6088257	
2.25844E-04	531.3647461	
2.25884E-04	468.7493896	
2.25924E-04	414.3282776	
2.25956E-04	376.2010193	
2.25988E-04	342.3648071	
2.26020E-04	312.6968079	
2.26052E-04	286.5684814	
2.26088E-04	261.1723633	
2.26123E-04	239.132019	
2.26162E-04	218.6574097	
2.26201E-04	201.0615845	
2.26242E-04	184.7745209	
2.26284E-04	170.7849274	
2.26329E-04	157.8110809	
2.26374E-04	146.6562805	
2.26423E-04	136.2299194	
2.26471E-04	127.1986771	
2.26550E-04	114.9340515	
2.26626E-04	105.1552048	
2.26702E-04	96.94399261	
2.26778E-04	89.95661926	
2.26855E-04	83.9611969	
2.26914E-04	79.90510559	
2.26973E-04	76.29195404	
2.27031E-04	73.10546112	
2.27090E-04	70.34628296	
2.27136E-04	68.519104	
2.27182E-04	66.98274231	
2.27228E-04	65.76931763	
2.27273E-04	64.91053772	
2.27309E-04	64.51096344	
2.27344E-04	64.35916138	
2.27380E-04	64.46642303	
2.27415E-04	64.83963013	
2.27443E-04	65.31074524	
2.27470E-04	65.93413544	
2.27525E-04	67.59762573	
2.27653E-04	72.85346985	
2.27735E-04	76.15385437	
2.27798E-04	77.98901367	
2.27845E-04	78.68479156	
2.27900E-04	78.66716003	
2.27922E-04	78.39770508	
2.27987E-04	76.72249603	
2.28020E-04	75.42881012	
2.28097E-04	71.65052795	
2.28195E-04	66.45609283	
2.28245E-04	64.08776093	
2.28274E-04	62.94776535	
2.28323E-04	61.40385056	
2.28368E-04	60.4692421	
2.28437E-04	59.90223312	
2.28527E-04	60.20200348	
2.28624E-04	60.71217728	
2.28655E-04	60.69151306	
2.28700E-04	60.3836441	
2.28729E-04	59.9881897	
2.28784E-04	58.74105835	
2.28831E-04	57.20201492	
2.28913E-04	53.57580185	
2.29018E-04	48.02441406	
2.29100E-04	43.66813278	
2.29127E-04	42.29998779	
2.29182E-04	39.77189636	
2.29217E-04	38.30817032	
2.29252E-04	36.9829483	
2.29287E-04	35.7976265	
2.29322E-04	34.74385071	
2.29345E-04	34.13113022	
2.29368E-04	33.56733704	
2.29390E-04	33.04925537	
2.29413E-04	32.57448959	
2.29458E-04	31.73599625	
2.29504E-04	31.02658463	
2.29535E-04	30.6027565	
2.29566E-04	30.21925354	
2.29597E-04	29.87096977	
2.29628E-04	29.55223465	
2.29690E-04	28.98280716	
2.29752E-04	28.48221588	
2.29814E-04	28.03051376	
2.29876E-04	27.61490631	
2.30000E-04	26.85890198	
2.30167E-04	25.95767784	
2.30333E-04	25.15079498	
2.30666E-04	23.74075317	
2.30999E-04	22.53244591	
2.31333E-04	21.47897148	
2.31666E-04	20.54831505	
2.31999E-04	19.71678734	
2.32332E-04	18.96739388	
2.32665E-04	18.28939629	
2.33331E-04	17.09002304	
2.33997E-04	16.04999352	
2.34664E-04	15.13335419	
2.35330E-04	14.3091774	
2.35996E-04	13.55422974	
2.36662E-04	12.84980011	
2.36995E-04	12.51221466	
2.37328E-04	12.18344116	
2.37661E-04	11.86197472	
2.37995E-04	11.5476656	
2.38328E-04	11.24195957	
2.38494E-04	11.09393311	
2.38661E-04	10.95126534	
2.38827E-04	10.81658077	
2.38994E-04	10.69524193	
2.39077E-04	10.64239216	
2.39160E-04	10.5974884	
2.39244E-04	10.5639658	
2.39327E-04	10.54779053	
2.39410E-04	10.56003857	
2.39452E-04	10.58310699	
2.39493E-04	10.62305737	
2.39535E-04	10.68640709	
2.39577E-04	10.78290272	
2.39618E-04	10.92573929	
2.39660E-04	11.13364506	
2.39702E-04	11.43284893	
2.39722E-04	11.62731838	
2.39743E-04	11.85994339	
2.39764E-04	12.13475132	
2.39785E-04	12.45987797	
2.39806E-04	12.84537506	
2.39827E-04	13.29658604	
2.39847E-04	13.82527447	
2.39868E-04	14.44577599	
2.39889E-04	15.16433239	
2.39910E-04	15.9969244	
2.39931E-04	16.95526505	
2.39952E-04	18.05908203	
2.39972E-04	19.32534409	
2.39993E-04	20.76073456	
2.40014E-04	22.39189339	
2.40035E-04	24.24192429	
2.40056E-04	26.30448151	
2.40076E-04	28.6140213	
2.40097E-04	31.1808548	
2.40118E-04	34.01852417	
2.40160E-04	40.55843353	
2.40201E-04	48.28609467	
2.40243E-04	57.17834473	
2.40305E-04	72.55394745	
2.40347E-04	83.88721466	
2.40409E-04	101.8104095	
2.40482E-04	122.3738251	
2.40545E-04	137.829895	
2.40592E-04	147.0660706	
2.40623E-04	151.7533569	
2.40685E-04	157.0064545	
2.40705E-04	157.4644165	
2.40736E-04	156.9502716	
2.40774E-04	154.3368683	
2.40807E-04	150.3731537	
2.40846E-04	143.7706451	
2.40912E-04	129.164856	
2.40991E-04	107.9619675	
2.41110E-04	75.33699799	
2.41136E-04	68.71688843	
2.41189E-04	56.65117645	
2.41216E-04	51.26985168	
2.41242E-04	46.33180618	
2.41268E-04	41.86614609	
2.41295E-04	37.83826447	
2.41321E-04	34.2351265	
2.41348E-04	31.04855919	
2.41374E-04	28.24468803	
2.41400E-04	25.78941727	
2.41427E-04	23.65679741	
2.41453E-04	21.81780434	
2.41480E-04	20.23635101	
2.41506E-04	18.88188362	
2.41532E-04	17.7276268	
2.41559E-04	16.74250412	
2.41585E-04	15.90463448	
2.41612E-04	15.19095707	
2.41638E-04	14.58702946	
2.41664E-04	14.0699234	
2.41691E-04	13.6275835	
2.41717E-04	13.24755573	
2.41743E-04	12.91925049	
2.41770E-04	12.63330936	
2.41796E-04	12.38386536	
2.41849E-04	11.9669714	
2.41902E-04	11.63163376	
2.41955E-04	11.35322762	
2.42007E-04	11.11571217	
2.42113E-04	10.72337055	
2.42219E-04	10.40351486	
2.42324E-04	10.13216686	
2.42430E-04	9.895405769	
2.42641E-04	9.493922234	
2.42852E-04	9.158108711	
2.43063E-04	8.867648125	
2.43274E-04	8.611848831	
2.43485E-04	8.385229111	
2.43696E-04	8.186162949	
2.43907E-04	8.015828133	
2.44119E-04	7.878539562	
2.44330E-04	7.782310486	
2.44541E-04	7.740043163	
2.44752E-04	7.771617413	
2.44963E-04	7.90785408	
2.45068E-04	8.029700279	
2.45174E-04	8.198619843	
2.45279E-04	8.425967216	
2.45385E-04	8.727284431	
2.45491E-04	9.122035027	
2.45596E-04	9.636288643	
2.45702E-04	10.30682659	
2.45807E-04	11.18314171	
2.45913E-04	12.33894253	
2.46018E-04	13.88598347	
2.46071E-04	14.85513401	
2.46124E-04	15.99539089	
2.46177E-04	17.34669685	
2.46229E-04	18.95870399	
2.46282E-04	20.91545677	
2.46335E-04	23.31390762	
2.46388E-04	26.29769707	
2.46441E-04	30.0769062	
2.46467E-04	32.3403244	
2.46493E-04	34.92596436	
2.46520E-04	37.87949371	
2.46546E-04	41.26423645	
2.46572E-04	45.15408325	
2.46599E-04	49.63482666	
2.46625E-04	54.80544281	
2.46652E-04	60.76686478	
2.46678E-04	67.67059326	
2.46704E-04	75.65062714	
2.46731E-04	84.82985687	
2.46757E-04	95.43436432	
2.46784E-04	107.6647034	
2.46810E-04	121.7085648	
2.46836E-04	137.7509766	
2.46863E-04	156.0799713	
2.46889E-04	176.8958588	
2.46916E-04	200.377121	
2.46942E-04	226.8313293	
2.46968E-04	256.3546448	
2.46995E-04	289.2328491	
2.47021E-04	325.3255615	
2.47047E-04	365.1401672	
2.47100E-04	455.1876831	
2.47127E-04	505.2330322	
2.47179E-04	614.8295288	
2.47377E-04	1072.497314	
2.47443E-04	1203.885132	
2.47483E-04	1267.663208	
2.47522E-04	1316.553345	
2.47574E-04	1356.265381	
2.47600E-04	1364.616211	
2.47626E-04	1365.11377	
2.47691E-04	1332.276611	
2.47740E-04	1277.670166	
2.47794E-04	1192.307495	
2.47884E-04	1009.753479	
2.47992E-04	765.7409668	
2.48064E-04	612.2139282	
2.48100E-04	541.9886475	
2.48136E-04	477.6082764	
2.48172E-04	419.098053	
2.48208E-04	366.6331787	
2.48244E-04	320.2877197	
2.48280E-04	279.7309875	
2.48316E-04	244.6277008	
2.48352E-04	214.3717499	
2.48388E-04	188.5892181	
2.48424E-04	166.7350464	
2.48460E-04	148.2561646	
2.48496E-04	132.6687775	
2.48532E-04	119.5304871	
2.48568E-04	108.417923	
2.48605E-04	99.037117	
2.48641E-04	91.08540344	
2.48677E-04	84.29085541	
2.48713E-04	78.46575165	
2.48749E-04	73.41599274	
2.48785E-04	69.03105927	
2.48821E-04	65.17779541	
2.48857E-04	61.77614594	
2.48929E-04	56.03512192	
2.49001E-04	51.35943985	
2.49073E-04	47.47397232	
2.49145E-04	44.18981552	
2.49217E-04	41.37366104	
2.49289E-04	38.92843628	
2.49361E-04	36.78424072	
2.49433E-04	34.88800049	
2.49577E-04	31.68444633	
2.49721E-04	29.07994843	
2.49866E-04	26.91962624	
2.50010E-04	25.09743309	
2.50154E-04	23.53988457	
2.50298E-04	22.19122314	
2.50442E-04	21.01126671	
2.50586E-04	19.96831131	
2.50730E-04	19.03941917	
2.50874E-04	18.2045517	
2.51163E-04	16.75820541	
2.51451E-04	15.53648472	
2.51739E-04	14.48243332	
2.52027E-04	13.55547333	
2.52316E-04	12.726264	
2.52604E-04	11.97199917	
2.52892E-04	11.27696991	
2.53180E-04	10.62874222	
2.53469E-04	10.01931286	
2.53757E-04	9.443638802	
2.54045E-04	8.902180672	
2.54189E-04	8.646432877	
2.54333E-04	8.403166771	
2.54477E-04	8.176374435	
2.54621E-04	7.970882893	
2.54766E-04	7.794850349	
2.54910E-04	7.660582066	
2.55054E-04	7.587517262	
2.55198E-04	7.607321262	
2.55270E-04	7.667799473	
2.55342E-04	7.774544239	
2.55414E-04	7.942097187	
2.55486E-04	8.190343857	
2.55558E-04	8.55051899	
2.55630E-04	9.069243431	
2.55702E-04	9.823903084	
2.55738E-04	10.32748127	
2.55774E-04	10.94676495	
2.55811E-04	11.71143246	
2.55847E-04	12.6587944	
2.55883E-04	13.84265423	
2.55919E-04	15.32963085	
2.55955E-04	17.21068954	
2.55973E-04	18.32687187	
2.55991E-04	19.5821743	
2.56009E-04	20.99841309	
2.56027E-04	22.59166527	
2.56045E-04	24.3725338	
2.56063E-04	26.37903214	
2.56081E-04	28.63191795	
2.56099E-04	31.16675758	
2.56117E-04	33.99915314	
2.56135E-04	37.16845703	
2.56153E-04	40.70937347	
2.56171E-04	44.6587944	
2.56189E-04	49.05574417	
2.56207E-04	53.92620468	
2.56225E-04	59.34090424	
2.56243E-04	65.33034515	
2.56261E-04	71.9394455	
2.56279E-04	79.19160461	
2.56297E-04	87.17425537	
2.56315E-04	95.88582611	
2.56351E-04	115.8576736	
2.56387E-04	139.2538605	
2.56405E-04	152.3692932	
2.56423E-04	166.4540863	
2.56459E-04	197.6445007	
2.56477E-04	214.666748	
2.56513E-04	251.709549	
2.56567E-04	314.2416687	
2.56603E-04	359.9099731	
2.56657E-04	432.9521484	
2.56765E-04	581.267334	
2.56810E-04	637.7901001	
2.56864E-04	696.1531372	
2.56909E-04	733.8550415	
2.56936E-04	750.8943481	
2.56982E-04	768.8178101	
2.57009E-04	772.8244019	
2.57064E-04	765.4976196	
2.57098E-04	750.9077759	
2.57135E-04	726.6279907	
2.57197E-04	670.0787964	
2.57271E-04	582.7599487	
2.57395E-04	420.3148499	
2.57470E-04	329.0275879	
2.57495E-04	301.1757507	
2.57544E-04	250.5261383	
2.57569E-04	227.7563019	
2.57594E-04	206.7274323	
2.57619E-04	187.4283752	
2.57644E-04	169.8214264	
2.57668E-04	153.7835236	
2.57693E-04	139.3720245	
2.57718E-04	126.4266129	
2.57743E-04	114.8026199	
2.57768E-04	104.4930954	
2.57793E-04	95.34010315	
2.57817E-04	87.23771667	
2.57842E-04	80.06839752	
2.57867E-04	73.76298523	
2.57892E-04	68.21193695	
2.57917E-04	63.33776093	
2.57941E-04	59.03142548	
2.57966E-04	55.24143219	
2.57991E-04	51.90830612	
2.58016E-04	48.95324326	
2.58041E-04	46.35410309	
2.58066E-04	44.04120255	
2.58115E-04	40.13382339	
2.58165E-04	36.989151	
2.58215E-04	34.40722275	
2.58264E-04	32.24462891	
2.58314E-04	30.40958595	
2.58364E-04	28.82280922	
2.58413E-04	27.43211555	
2.58463E-04	26.20038986	
2.58562E-04	24.10931969	
2.58662E-04	22.38511086	
2.58761E-04	20.93276787	
2.58860E-04	19.68743324	
2.58960E-04	18.60437775	
2.59059E-04	17.65150452	
2.59158E-04	16.80417633	
2.59257E-04	16.04315186	
2.59456E-04	14.72447872	
2.59655E-04	13.61466122	
2.59853E-04	12.65958786	
2.60052E-04	11.82386875	
2.60250E-04	11.08291054	
2.60449E-04	10.41980362	
2.60648E-04	9.824721336	
2.60846E-04	9.293166161	
2.61045E-04	8.826618195	
2.61243E-04	8.43461895	
2.61442E-04	8.13864994	
2.61541E-04	8.039191246	
2.61641E-04	7.983057022	
2.61740E-04	7.983019829	
2.61839E-04	8.057957649	
2.61939E-04	8.236800194	
2.62038E-04	8.56690979	
2.62137E-04	9.133009911	
2.62187E-04	9.551039696	
2.62237E-04	10.09761524	
2.62286E-04	10.82154179	
2.62336E-04	11.79058075	
2.62361E-04	12.39457607	
2.62386E-04	13.101264	
2.62410E-04	13.9208374	
2.62435E-04	14.88284588	
2.62460E-04	16.00376701	
2.62485E-04	17.32188606	
2.62510E-04	18.85552025	
2.62534E-04	20.66220284	
2.62559E-04	22.77139091	
2.62584E-04	25.24648094	
2.62609E-04	28.12752724	
2.62634E-04	31.47208786	
2.62659E-04	35.34255219	
2.62683E-04	39.82619476	
2.62708E-04	45.00274658	
2.62733E-04	50.91649628	
2.62758E-04	57.68491364	
2.62783E-04	65.36234283	
2.62808E-04	74.044487	
2.62833E-04	83.87675476	
2.62857E-04	94.80876923	
2.62882E-04	106.9650116	
2.62907E-04	120.489769	
2.62932E-04	135.2512512	
2.62981E-04	168.8325043	
2.63006E-04	187.6335602	
2.63056E-04	228.8678436	
2.63130E-04	298.446167	
2.63279E-04	444.2979736	
2.63341E-04	496.1630554	
2.63379E-04	521.611145	
2.63416E-04	541.7293701	
2.63446E-04	553.6817017	
2.63500E-04	564.1331177	
2.63563E-04	558.3746948	
2.63619E-04	537.4994507	
2.63666E-04	510.0225525	
2.63741E-04	451.3429565	
2.63835E-04	363.7598572	
2.63891E-04	309.9212646	
2.63985E-04	227.3119354	
2.64023E-04	198.2501068	
2.64060E-04	171.9863892	
2.64098E-04	148.6660309	
2.64135E-04	128.2420807	
2.64173E-04	110.6316223	
2.64210E-04	95.66516876	
2.64248E-04	83.00088501	
2.64286E-04	72.49016571	
2.64323E-04	63.85269165	
2.64361E-04	56.83382416	
2.64398E-04	51.19558716	
2.64436E-04	46.72905731	
2.64474E-04	43.23903656	
2.64511E-04	40.57107544	
2.64549E-04	38.5859642	
2.64586E-04	37.18932343	
2.64624E-04	36.3041153	
2.64661E-04	35.87287521	
2.64699E-04	35.86295319	
2.64737E-04	36.26005554	
2.64774E-04	37.06630707	
2.64812E-04	38.3080368	
2.64849E-04	40.02548599	
2.64887E-04	42.28951263	
2.64924E-04	45.18929291	
2.64962E-04	48.84537506	
2.65000E-04	53.41239548	
2.65037E-04	59.09363174	
2.65075E-04	66.10249329	
2.65112E-04	74.75726318	
2.65150E-04	85.41391754	
2.65188E-04	98.4312973	
