TOF,usX	Sigma,barn
378.04	5.02673
378.08	5.0268
378.12	5.02686
378.16	5.02693
378.2	5.027
378.24	5.02707
378.28	5.02714
378.32	5.0272
378.36	5.02727
378.4	5.02734
378.44	5.02741
378.48	5.02748
378.52	5.02754
378.56	5.02761
378.6	5.02768
378.64	5.02775
378.68	5.02781
378.72	5.02788
378.76	5.02795
378.8	5.02802
378.84	5.02809
378.88	5.02815
378.92	5.02822
378.96	5.02829
379	5.02836
379.04	5.02843
379.08	5.02849
379.12	5.02856
379.16	5.02863
379.2	5.0287
379.24	5.02876
379.28	5.02883
379.32	5.0289
379.36	5.02897
379.4	5.02904
379.44	5.0291
379.48	5.02917
379.52	5.02924
379.56	5.02931
379.6	5.02938
379.64	5.02944
379.68	5.02951
379.72	5.02958
379.76	5.02965
379.8	5.02971
379.84	5.02978
379.88	5.02985
379.92	5.02992
379.96	5.02999
380	5.03005
380.04	5.03012
380.08	5.03019
380.12	5.03026
380.16	5.03033
380.2	5.03039
380.24	5.03046
380.28	5.03053
380.32	5.0306
380.36	5.03067
380.4	5.03073
380.44	5.0308
380.48	5.03087
380.52	5.03094
380.56	5.031
380.6	5.03107
380.64	5.03114
380.68	5.03121
380.72	5.03128
380.76	5.03134
380.8	5.03141
380.84	5.03148
380.88	5.03155
380.92	5.03162
380.96	5.03168
381	5.03175
381.04	5.03182
381.08	5.03189
381.12	5.03196
381.16	5.03202
381.2	5.03209
381.24	5.03216
381.28	5.03223
381.32	5.0323
381.36	5.03237
381.4	5.03243
381.44	5.0325
381.48	5.03257
381.52	5.03264
381.56	5.03271
381.6	5.03277
381.64	5.03284
381.68	5.03291
381.72	5.03298
381.76	5.03305
381.8	5.03311
381.84	5.03318
381.88	5.03325
381.92	5.03332
381.96	5.03339
382	5.03345
382.04	5.03352
382.08	5.03359
382.12	5.03366
382.16	5.03373
382.2	5.0338
382.24	5.03386
382.28	5.03393
382.32	5.034
382.36	5.03407
382.4	5.03414
382.44	5.03421
382.48	5.03427
382.52	5.03434
382.56	5.03441
382.6	5.03448
382.64	5.03455
382.68	5.03462
382.72	5.03468
382.76	5.03475
382.8	5.03482
382.84	5.03489
382.88	5.03496
382.92	5.03503
382.96	5.0351
383	5.03516
383.04	5.03523
383.08	5.0353
383.12	5.03537
383.16	5.03544
383.2	5.03551
383.24	5.03557
383.28	5.03564
383.32	5.03571
383.36	5.03578
383.4	5.03585
383.44	5.03592
383.48	5.03599
383.52	5.03606
383.56	5.03612
383.6	5.03619
383.64	5.03626
383.68	5.03633
383.72	5.0364
383.76	5.03647
383.8	5.03654
383.84	5.0366
383.88	5.03667
383.92	5.03674
383.96	5.03681
384	5.03688
384.04	5.03695
384.08	5.03702
384.12	5.03709
384.16	5.03716
384.2	5.03722
384.24	5.03729
384.28	5.03736
384.32	5.03743
384.36	5.0375
384.4	5.03757
384.44	5.03764
384.48	5.03771
384.52	5.03778
384.56	5.03785
384.6	5.03792
384.64	5.03798
384.68	5.03805
384.72	5.03812
384.76	5.03819
384.8	5.03826
384.84	5.03833
384.88	5.0384
384.92	5.03847
384.96	5.03854
385	5.03861
385.04	5.03868
385.08	5.03874
385.12	5.03881
385.16	5.03888
385.2	5.03895
385.24	5.03902
385.28	5.03909
385.32	5.03916
385.36	5.03923
385.4	5.0393
385.44	5.03937
385.48	5.03944
385.52	5.03951
385.56	5.03958
385.6	5.03965
385.64	5.03972
385.68	5.03979
385.72	5.03986
385.76	5.03992
385.8	5.03999
385.84	5.04006
385.88	5.04013
385.92	5.0402
385.96	5.04027
386	5.04034
386.04	5.04041
386.08	5.04048
386.12	5.04055
386.16	5.04062
386.2	5.04069
386.24	5.04076
386.28	5.04083
386.32	5.0409
386.36	5.04097
386.4	5.04104
386.44	5.04111
386.48	5.04118
386.52	5.04125
386.56	5.04132
386.6	5.04139
386.64	5.04146
386.68	5.04153
386.72	5.0416
386.76	5.04167
386.8	5.04174
386.84	5.04181
386.88	5.04188
386.92	5.04195
386.96	5.04202
387	5.04209
387.04	5.04216
387.08	5.04223
387.12	5.0423
387.16	5.04237
387.2	5.04244
387.24	5.04251
387.28	5.04258
387.32	5.04265
387.36	5.04272
387.4	5.04279
387.44	5.04286
387.48	5.04293
387.52	5.043
387.56	5.04307
387.6	5.04314
387.64	5.04321
387.68	5.04328
387.72	5.04335
387.76	5.04342
387.8	5.04349
387.84	5.04356
387.88	5.04363
387.92	5.0437
387.96	5.04377
388	5.04384
388.04	5.04391
388.08	5.04398
388.12	5.04405
388.16	5.04412
388.2	5.04419
388.24	5.04426
388.28	5.04433
388.32	5.0444
388.36	5.04447
388.4	5.04454
388.44	5.04461
388.48	5.04468
388.52	5.04475
388.56	5.04482
388.6	5.04489
388.64	5.04496
388.68	5.04503
388.72	5.0451
388.76	5.04517
388.8	5.04524
388.84	5.04531
388.88	5.04538
388.92	5.04545
388.96	5.04552
389	5.04559
389.04	5.04566
389.08	5.04574
389.12	5.04581
389.16	5.04588
389.2	5.04595
389.24	5.04602
389.28	5.04609
389.32	5.04616
389.36	5.04623
389.4	5.0463
389.44	5.04637
389.48	5.04644
389.52	5.04651
389.56	5.04658
389.6	5.04665
389.64	5.04672
389.68	5.04679
389.72	5.04686
389.76	5.04693
389.8	5.047
389.84	5.04707
389.88	5.04715
389.92	5.04722
389.96	5.04729
390	5.04736
390.04	5.04743
390.08	5.0475
390.12	5.04757
390.16	5.04764
390.2	5.04771
390.24	5.04778
390.28	5.04785
390.32	5.04792
390.36	5.04799
390.4	5.04806
390.44	5.04813
390.48	5.0482
390.52	5.04828
390.56	5.04835
390.6	5.04842
390.64	5.04849
390.68	5.04856
390.72	5.04863
390.76	5.0487
390.8	5.04877
390.84	5.04884
390.88	5.04891
390.92	5.04898
390.96	5.04905
391	5.04912
391.04	5.0492
391.08	5.04927
391.12	5.04934
391.16	5.04941
391.2	5.04948
391.24	5.04955
391.28	5.04962
391.32	5.04969
391.36	5.04976
391.4	5.04983
391.44	5.0499
391.48	5.04997
391.52	5.05005
391.56	5.05012
391.6	5.05019
391.64	5.05026
391.68	5.05033
391.72	5.0504
391.76	5.05047
391.8	5.05054
391.84	5.05061
391.88	5.05068
391.92	5.05075
391.96	5.05082
392	5.0509
392.04	5.05097
392.08	5.05104
392.12	5.05111
392.16	5.05118
392.2	5.05125
392.24	5.05132
392.28	5.05139
392.32	5.05146
392.36	5.05153
392.4	5.0516
392.44	5.05168
392.48	5.05175
392.52	5.05182
392.56	5.05189
392.6	5.05196
392.64	5.05203
392.68	5.0521
392.72	5.05217
392.76	5.05224
392.8	5.05231
392.84	5.05239
392.88	5.05246
392.92	5.05253
392.96	5.0526
393	5.05267
393.04	5.05274
393.08	5.05281
393.12	5.05288
393.16	5.05295
393.2	5.05302
393.24	5.0531
393.28	5.05317
393.32	5.05324
393.36	5.05331
393.4	5.05338
393.44	5.05345
393.48	5.05352
393.52	5.05359
393.56	5.05366
393.6	5.05374
393.64	5.05381
393.68	5.05388
393.72	5.05395
393.76	5.05402
393.8	5.05409
393.84	5.05416
393.88	5.05423
393.92	5.0543
393.96	5.05438
394	5.05445
394.04	5.05452
394.08	5.05459
394.12	5.05466
394.16	5.05473
394.2	5.0548
394.24	5.05487
394.28	5.05494
394.32	5.05502
394.36	5.05509
394.4	5.05516
394.44	5.05523
394.48	5.0553
394.52	5.05537
394.56	5.05544
394.6	5.05551
394.64	5.05559
394.68	5.05566
394.72	5.05573
394.76	5.0558
394.8	5.05587
394.84	5.05594
394.88	5.05601
394.92	5.05608
394.96	5.05616
395	5.05623
395.04	5.0563
395.08	5.05637
395.12	5.05644
395.16	5.05651
395.2	5.05658
395.24	5.05665
395.28	5.05673
395.32	5.0568
395.36	5.05687
395.4	5.05694
395.44	5.05701
395.48	5.05708
395.52	5.05715
395.56	5.05723
395.6	5.0573
395.64	5.05737
395.68	5.05744
395.72	5.05751
395.76	5.05758
395.8	5.05765
395.84	5.05772
395.88	5.0578
395.92	5.05787
395.96	5.05794
396	5.05801
396.04	5.05808
396.08	5.05815
396.12	5.05823
396.16	5.0583
396.2	5.05837
396.24	5.05844
396.28	5.05851
396.32	5.05858
396.36	5.05865
396.4	5.05873
396.44	5.0588
396.48	5.05887
396.52	5.05894
396.56	5.05901
396.6	5.05908
396.64	5.05916
396.68	5.05923
396.72	5.0593
396.76	5.05937
396.8	5.05944
396.84	5.05951
396.88	5.05959
396.92	5.05966
396.96	5.05973
397	5.0598
397.04	5.05987
397.08	5.05994
397.12	5.06002
397.16	5.06009
397.2	5.06016
397.24	5.06023
397.28	5.0603
397.32	5.06037
397.36	5.06045
397.4	5.06052
397.44	5.06059
397.48	5.06066
397.52	5.06073
397.56	5.0608
397.6	5.06088
397.64	5.06095
397.68	5.06102
397.72	5.06109
397.76	5.06116
397.8	5.06123
397.84	5.06131
397.88	5.06138
397.92	5.06145
397.96	5.06152
398	5.06159
398.04	5.06167
398.08	5.06174
398.12	5.06181
398.16	5.06188
398.2	5.06195
398.24	5.06203
398.28	5.0621
398.32	5.06217
398.36	5.06224
398.4	5.06231
398.44	5.06239
398.48	5.06246
398.52	5.06253
398.56	5.0626
398.6	5.06267
398.64	5.06275
398.68	5.06282
398.72	5.06289
398.76	5.06296
398.8	5.06303
398.84	5.06311
398.88	5.06318
398.92	5.06325
398.96	5.06332
399	5.0634
399.04	5.06347
399.08	5.06354
399.12	5.06361
399.16	5.06368
399.2	5.06376
399.24	5.06383
399.28	5.0639
399.32	5.06397
399.36	5.06404
399.4	5.06412
399.44	5.06419
399.48	5.06426
399.52	5.06433
399.56	5.06441
399.6	5.06448
399.64	5.06455
399.68	5.06462
399.72	5.06469
399.76	5.06477
399.8	5.06484
399.84	5.06491
399.88	5.06498
399.92	5.06506
399.96	5.06513
400	5.0652
400.04	5.06527
400.08	5.06535
400.12	5.06542
400.16	5.06549
400.2	5.06556
400.24	5.06564
400.28	5.06571
400.32	5.06578
400.36	5.06585
400.4	5.06593
400.44	5.066
400.48	5.06607
400.52	5.06614
400.56	5.06622
400.6	5.06629
400.64	5.06636
400.68	5.06643
400.72	5.06651
400.76	5.06658
400.8	5.06665
400.84	5.06672
400.88	5.0668
400.92	5.06687
400.96	5.06694
401	5.06701
401.04	5.06709
401.08	5.06716
401.12	5.06723
401.16	5.06731
401.2	5.06738
401.24	5.06745
401.28	5.06752
401.32	5.0676
401.36	5.06767
401.4	5.06774
401.44	5.06781
401.48	5.06789
401.52	5.06796
401.56	5.06803
401.6	5.06811
401.64	5.06818
401.68	5.06825
401.72	5.06833
401.76	5.0684
401.8	5.06847
401.84	5.06854
401.88	5.06862
401.92	5.06869
401.96	5.06876
402	5.06884
402.04	5.06891
402.08	5.06898
402.12	5.06906
402.16	5.06913
402.2	5.0692
402.24	5.06927
402.28	5.06935
402.32	5.06942
402.36	5.06949
402.4	5.06957
402.44	5.06964
402.48	5.06971
402.52	5.06979
402.56	5.06986
402.6	5.06993
402.64	5.07001
402.68	5.07008
402.72	5.07015
402.76	5.07023
402.8	5.0703
402.84	5.07037
402.88	5.07045
402.92	5.07052
402.96	5.07059
403	5.07067
403.04	5.07074
403.08	5.07081
403.12	5.07089
403.16	5.07096
403.2	5.07103
403.24	5.07111
403.28	5.07118
403.32	5.07125
403.36	5.07133
403.4	5.0714
403.44	5.07147
403.48	5.07155
403.52	5.07162
403.56	5.07169
403.6	5.07177
403.64	5.07184
403.68	5.07191
403.72	5.07199
403.76	5.07206
403.8	5.07213
403.84	5.07221
403.88	5.07228
403.92	5.07236
403.96	5.07243
404	5.0725
404.04	5.07258
404.08	5.07265
404.12	5.07272
404.16	5.0728
404.2	5.07287
404.24	5.07295
404.28	5.07302
404.32	5.07309
404.36	5.07317
404.4	5.07324
404.44	5.07331
404.48	5.07339
404.52	5.07346
404.56	5.07354
404.6	5.07361
404.64	5.07368
404.68	5.07376
404.72	5.07383
404.76	5.07391
404.8	5.07398
404.84	5.07405
404.88	5.07413
404.92	5.0742
404.96	5.07428
405	5.07435
405.04	5.07442
405.08	5.0745
405.12	5.07457
405.16	5.07465
405.2	5.07472
405.24	5.07479
405.28	5.07487
405.32	5.07494
405.36	5.07502
405.4	5.07509
405.44	5.07516
405.48	5.07524
405.52	5.07531
405.56	5.07539
405.6	5.07546
405.64	5.07554
405.68	5.07561
405.72	5.07568
405.76	5.07576
405.8	5.07583
405.84	5.07591
405.88	5.07598
405.92	5.07606
405.96	5.07613
406	5.0762
406.04	5.07628
406.08	5.07635
406.12	5.07643
406.16	5.0765
406.2	5.07658
406.24	5.07665
406.28	5.07673
406.32	5.0768
406.36	5.07687
406.4	5.07695
406.44	5.07702
406.48	5.0771
406.52	5.07717
406.56	5.07725
406.6	5.07732
406.64	5.07739
406.68	5.07747
406.72	5.07754
406.76	5.07762
406.8	5.07769
406.84	5.07777
406.88	5.07784
406.92	5.07792
406.96	5.07799
407	5.07807
407.04	5.07814
407.08	5.07822
407.12	5.07829
407.16	5.07836
407.2	5.07844
407.24	5.07851
407.28	5.07859
407.32	5.07866
407.36	5.07874
407.4	5.07881
407.44	5.07889
407.48	5.07896
407.52	5.07904
407.56	5.07911
407.6	5.07919
407.64	5.07926
407.68	5.07934
407.72	5.07941
407.76	5.07948
407.8	5.07956
407.84	5.07963
407.88	5.07971
407.92	5.07978
407.96	5.07986
408	5.07993
408.04	5.08001
408.08	5.08008
408.12	5.08016
408.16	5.08023
408.2	5.08031
408.24	5.08038
408.28	5.08046
408.32	5.08053
408.36	5.08061
408.4	5.08068
408.44	5.08076
408.48	5.08083
408.52	5.08091
408.56	5.08098
408.6	5.08106
408.64	5.08113
408.68	5.08121
408.72	5.08128
408.76	5.08136
408.8	5.08143
408.84	5.08151
408.88	5.08158
408.92	5.08166
408.96	5.08173
409	5.08181
409.04	5.08188
409.08	5.08196
409.12	5.08203
409.16	5.08211
409.2	5.08218
409.24	5.08226
409.28	5.08233
409.32	5.08241
409.36	5.08248
409.4	5.08256
409.44	5.08263
409.48	5.08271
409.52	5.08278
409.56	5.08286
409.6	5.08293
409.64	5.08301
409.68	5.08308
409.72	5.08316
409.76	5.08323
409.8	5.08331
409.84	5.08338
409.88	5.08346
409.92	5.08353
409.96	5.08361
410	5.08368
410.04	5.08376
410.08	5.08384
410.12	5.08391
410.16	5.08399
410.2	5.08406
410.24	5.08414
410.28	5.08421
410.32	5.08429
410.36	5.08436
410.4	5.08444
410.44	5.08451
410.48	5.08459
410.52	5.08466
410.56	5.08474
410.6	5.08481
410.64	5.08489
410.68	5.08496
410.72	5.08504
410.76	5.08511
410.8	5.08519
410.84	5.08527
410.88	5.08534
410.92	5.08542
410.96	5.08549
411	5.08557
411.04	5.08564
411.08	5.08572
411.12	5.08579
411.16	5.08587
411.2	5.08594
411.24	5.08602
411.28	5.08609
411.32	5.08617
411.36	5.08624
411.4	5.08632
411.44	5.0864
411.48	5.08647
411.52	5.08655
411.56	5.08662
411.6	5.0867
411.64	5.08677
411.68	5.08685
411.72	5.08692
411.76	5.087
411.8	5.08707
411.84	5.08715
411.88	5.08722
411.92	5.0873
411.96	5.08738
412	5.08745
412.04	5.08753
412.08	5.0876
412.12	5.08768
412.16	5.08775
412.2	5.08783
412.24	5.0879
412.28	5.08798
412.32	5.08806
412.36	5.08813
412.4	5.08821
412.44	5.08828
412.48	5.08836
412.52	5.08843
412.56	5.08851
412.6	5.08858
412.64	5.08866
412.68	5.08873
412.72	5.08881
412.76	5.08889
412.8	5.08896
412.84	5.08904
412.88	5.08911
412.92	5.08919
412.96	5.08926
413	5.08934
413.04	5.08941
413.08	5.08949
413.12	5.08956
413.16	5.08964
413.2	5.08972
413.24	5.08979
413.28	5.08987
413.32	5.08994
413.36	5.09002
413.4	5.09009
413.44	5.09017
413.48	5.09024
413.52	5.09032
413.56	5.0904
413.6	5.09047
413.64	5.09055
413.68	5.09062
413.72	5.0907
413.76	5.09077
413.8	5.09085
413.84	5.09092
413.88	5.091
413.92	5.09108
413.96	5.09115
414	5.09123
414.04	5.0913
414.08	5.09138
414.12	5.09145
414.16	5.09153
414.2	5.0916
414.24	5.09168
414.28	5.09175
414.32	5.09183
414.36	5.09191
414.4	5.09198
414.44	5.09206
414.48	5.09213
414.52	5.09221
414.56	5.09228
414.6	5.09236
414.64	5.09244
414.68	5.09251
414.72	5.09259
414.76	5.09266
414.8	5.09274
414.84	5.09281
414.88	5.09289
414.92	5.09296
414.96	5.09304
415	5.09311
415.04	5.09319
415.08	5.09327
415.12	5.09334
415.16	5.09342
415.2	5.09349
415.24	5.09357
415.28	5.09364
415.32	5.09372
415.36	5.09379
415.4	5.09387
415.44	5.09395
415.48	5.09402
415.52	5.0941
415.56	5.09417
415.6	5.09425
415.64	5.09432
415.68	5.0944
415.72	5.09447
415.76	5.09455
415.8	5.09463
415.84	5.0947
415.88	5.09478
415.92	5.09485
415.96	5.09493
416	5.095
416.04	5.09508
416.08	5.09515
416.12	5.09523
416.16	5.09531
416.2	5.09538
416.24	5.09546
416.28	5.09553
416.32	5.09561
416.36	5.09568
416.4	5.09576
416.44	5.09583
416.48	5.09591
416.52	5.09598
416.56	5.09606
416.6	5.09614
416.64	5.09621
416.68	5.09629
416.72	5.09636
416.76	5.09644
416.8	5.09651
416.84	5.09659
416.88	5.09666
416.92	5.09674
416.96	5.09682
417	5.09689
417.04	5.09697
417.08	5.09704
417.12	5.09712
417.16	5.09719
417.2	5.09727
417.24	5.09734
417.28	5.09742
417.32	5.09749
417.36	5.09757
417.4	5.09764
417.44	5.09772
417.48	5.0978
417.52	5.09787
417.56	5.09795
417.6	5.09802
417.64	5.0981
417.68	5.09817
417.72	5.09825
417.76	5.09832
417.8	5.0984
417.84	5.09847
417.88	5.09855
417.92	5.09863
417.96	5.0987
418	5.09878
418.04	5.09885
418.08	5.09893
418.12	5.099
418.16	5.09908
418.2	5.09915
418.24	5.09923
418.28	5.0993
418.32	5.09938
418.36	5.09945
418.4	5.09953
418.44	5.0996
418.48	5.09968
418.52	5.09976
418.56	5.09983
418.6	5.09991
418.64	5.09998
418.68	5.10006
418.72	5.10013
418.76	5.10021
418.8	5.10028
418.84	5.10036
418.88	5.10043
418.92	5.10051
418.96	5.10059
419	5.10066
419.04	5.10074
419.08	5.10081
419.12	5.10089
419.16	5.10096
419.2	5.10104
419.24	5.10111
419.28	5.10119
419.32	5.10127
419.36	5.10134
419.4	5.10142
419.44	5.10149
419.48	5.10157
419.52	5.10164
419.56	5.10172
419.6	5.1018
419.64	5.10187
419.68	5.10195
419.72	5.10202
419.76	5.1021
419.8	5.10218
419.84	5.10225
419.88	5.10233
419.92	5.1024
419.96	5.10248
420	5.10256
420.04	5.10263
420.08	5.10271
420.12	5.10278
420.16	5.10286
420.2	5.10294
420.24	5.10301
420.28	5.10309
420.32	5.10317
420.36	5.10324
420.4	5.10332
420.44	5.10339
420.48	5.10347
420.52	5.10355
420.56	5.10362
420.6	5.1037
420.64	5.10378
420.68	5.10385
420.72	5.10393
420.76	5.10401
420.8	5.10408
420.84	5.10416
420.88	5.10424
420.92	5.10432
420.96	5.10439
421	5.10447
421.04	5.10455
421.08	5.10462
421.12	5.1047
421.16	5.10478
421.2	5.10486
421.24	5.10493
421.28	5.10501
421.32	5.10509
421.36	5.10517
421.4	5.10524
421.44	5.10532
421.48	5.1054
421.52	5.10548
421.56	5.10556
421.6	5.10563
421.64	5.10571
421.68	5.10579
421.72	5.10587
421.76	5.10595
421.8	5.10602
421.84	5.1061
421.88	5.10618
421.92	5.10626
421.96	5.10634
422	5.10642
422.04	5.10649
422.08	5.10657
422.12	5.10665
422.16	5.10673
422.2	5.10681
422.24	5.10689
422.28	5.10697
422.32	5.10705
422.36	5.10713
422.4	5.10721
422.44	5.10728
422.48	5.10736
422.52	5.10744
422.56	5.10752
422.6	5.1076
422.64	5.10768
422.68	5.10776
422.72	5.10784
422.76	5.10792
422.8	5.108
422.84	5.10808
422.88	5.10816
422.92	5.10824
422.96	5.10832
423	5.1084
423.04	5.10848
423.08	5.10856
423.12	5.10864
423.16	5.10873
423.2	5.10881
423.24	5.10889
423.28	5.10897
423.32	5.10905
423.36	5.10913
423.4	5.10921
423.44	5.10929
423.48	5.10937
423.52	5.10946
423.56	5.10954
423.6	5.10962
423.64	5.1097
423.68	5.10978
423.72	5.10987
423.76	5.10995
423.8	5.11003
423.84	5.11011
423.88	5.1102
423.92	5.11028
423.96	5.11036
424	5.11044
424.04	5.11053
424.08	5.11061
424.12	5.11069
424.16	5.11077
424.2	5.11086
424.24	5.11094
424.28	5.11102
424.32	5.11111
424.36	5.11119
424.4	5.11128
424.44	5.11136
424.48	5.11144
424.52	5.11153
424.56	5.11161
424.6	5.1117
424.64	5.11178
424.68	5.11187
424.72	5.11195
424.76	5.11203
424.8	5.11212
424.84	5.1122
424.88	5.11229
424.92	5.11237
424.96	5.11246
425	5.11255
425.04	5.11263
425.08	5.11272
425.12	5.1128
425.16	5.11289
425.2	5.11297
425.24	5.11306
425.28	5.11315
425.32	5.11323
425.36	5.11332
425.4	5.11341
425.44	5.11349
425.48	5.11358
425.52	5.11367
425.56	5.11375
425.6	5.11384
425.64	5.11393
425.68	5.11402
425.72	5.1141
425.76	5.11419
425.8	5.11428
425.84	5.11437
425.88	5.11446
425.92	5.11455
425.96	5.11463
426	5.11472
426.04	5.11481
426.08	5.1149
426.12	5.11499
426.16	5.11508
426.2	5.11517
426.24	5.11526
426.28	5.11535
426.32	5.11544
426.36	5.11553
426.4	5.11562
426.44	5.11571
426.48	5.1158
426.52	5.11589
426.56	5.11598
426.6	5.11607
426.64	5.11616
426.68	5.11625
426.72	5.11634
426.76	5.11643
426.8	5.11652
426.84	5.11662
426.88	5.11671
426.92	5.1168
426.96	5.11689
427	5.11698
427.04	5.11708
427.08	5.11717
427.12	5.11726
427.16	5.11735
427.2	5.11745
427.24	5.11754
427.28	5.11763
427.32	5.11773
427.36	5.11782
427.4	5.11791
427.44	5.11801
427.48	5.1181
427.52	5.1182
427.56	5.11829
427.6	5.11838
427.64	5.11848
427.68	5.11857
427.72	5.11867
427.76	5.11876
427.8	5.11886
427.84	5.11895
427.88	5.11905
427.92	5.11914
427.96	5.11924
428	5.11934
428.04	5.11943
428.08	5.11953
428.12	5.11962
428.16	5.11972
428.2	5.11982
428.24	5.11991
428.28	5.12001
428.32	5.12011
428.36	5.1202
428.4	5.1203
428.44	5.1204
428.48	5.12049
428.52	5.12059
428.56	5.12069
428.6	5.12079
428.64	5.12088
428.68	5.12098
428.72	5.12108
428.76	5.12118
428.8	5.12128
428.84	5.12138
428.88	5.12147
428.92	5.12157
428.96	5.12167
429	5.12177
429.04	5.12187
429.08	5.12197
429.12	5.12207
429.16	5.12217
429.2	5.12227
429.24	5.12237
429.28	5.12247
429.32	5.12257
429.36	5.12267
429.4	5.12277
429.44	5.12287
429.48	5.12297
429.52	5.12307
429.56	5.12317
429.6	5.12327
429.64	5.12337
429.68	5.12347
429.72	5.12357
429.76	5.12367
429.8	5.12378
429.84	5.12388
429.88	5.12398
429.92	5.12408
429.96	5.12418
430	5.12428
430.04	5.12438
430.08	5.12449
430.12	5.12459
430.16	5.12469
430.2	5.12479
430.24	5.1249
430.28	5.125
430.32	5.1251
430.36	5.1252
430.4	5.12531
430.44	5.12541
430.48	5.12551
430.52	5.12562
430.56	5.12572
430.6	5.12582
430.64	5.12593
430.68	5.12603
430.72	5.12613
430.76	5.12624
430.8	5.12634
430.84	5.12644
430.88	5.12655
430.92	5.12665
430.96	5.12676
431	5.12686
431.04	5.12697
431.08	5.12707
431.12	5.12718
431.16	5.12728
431.2	5.12738
431.24	5.12749
431.28	5.12759
431.32	5.1277
431.36	5.1278
431.4	5.12791
431.44	5.12802
431.48	5.12812
431.52	5.12823
431.56	5.12833
431.6	5.12844
431.64	5.12854
431.68	5.12865
431.72	5.12876
431.76	5.12886
431.8	5.12897
431.84	5.12907
431.88	5.12918
431.92	5.12929
431.96	5.12939
432	5.1295
432.04	5.12961
432.08	5.12971
432.12	5.12982
432.16	5.12993
432.2	5.13003
432.24	5.13014
432.28	5.13025
432.32	5.13035
432.36	5.13046
432.4	5.13057
432.44	5.13068
432.48	5.13078
432.52	5.13089
432.56	5.131
432.6	5.13111
432.64	5.13121
432.68	5.13132
432.72	5.13143
432.76	5.13154
432.8	5.13165
432.84	5.13175
432.88	5.13186
432.92	5.13197
432.96	5.13208
433	5.13219
433.04	5.1323
433.08	5.1324
433.12	5.13251
433.16	5.13262
433.2	5.13273
433.24	5.13284
433.28	5.13295
433.32	5.13306
433.36	5.13317
433.4	5.13328
433.44	5.13338
433.48	5.13349
433.52	5.1336
433.56	5.13371
433.6	5.13382
433.64	5.13393
433.68	5.13404
433.72	5.13415
433.76	5.13426
433.8	5.13437
433.84	5.13448
433.88	5.13459
433.92	5.1347
433.96	5.13481
434	5.13492
434.04	5.13503
434.08	5.13514
434.12	5.13525
434.16	5.13536
434.2	5.13547
434.24	5.13558
434.28	5.13569
434.32	5.1358
434.36	5.13591
434.4	5.13602
434.44	5.13613
434.48	5.13624
434.52	5.13635
434.56	5.13646
434.6	5.13657
434.64	5.13668
434.68	5.1368
434.72	5.13691
434.76	5.13702
434.8	5.13713
434.84	5.13724
434.88	5.13735
434.92	5.13746
434.96	5.13757
435	5.13768
435.04	5.13779
435.08	5.13791
435.12	5.13802
435.16	5.13813
435.2	5.13824
435.24	5.13835
435.28	5.13846
435.32	5.13857
435.36	5.13869
435.4	5.1388
435.44	5.13891
435.48	5.13902
435.52	5.13913
435.56	5.13924
435.6	5.13936
435.64	5.13947
435.68	5.13958
435.72	5.13969
435.76	5.1398
435.8	5.13991
435.84	5.14003
435.88	5.14014
435.92	5.14025
435.96	5.14036
436	5.14047
436.04	5.14059
436.08	5.1407
436.12	5.14081
436.16	5.14092
436.2	5.14103
436.24	5.14115
436.28	5.14126
436.32	5.14137
436.36	5.14148
436.4	5.1416
436.44	5.14171
436.48	5.14182
436.52	5.14193
436.56	5.14204
436.6	5.14216
436.64	5.14227
436.68	5.14238
436.72	5.14249
436.76	5.14261
436.8	5.14272
436.84	5.14283
436.88	5.14294
436.92	5.14306
436.96	5.14317
437	5.14328
437.04	5.14339
437.08	5.14351
437.12	5.14362
437.16	5.14373
437.2	5.14384
437.24	5.14396
437.28	5.14407
437.32	5.14418
437.36	5.1443
437.4	5.14441
437.44	5.14452
437.48	5.14463
437.52	5.14475
437.56	5.14486
437.6	5.14497
437.64	5.14508
437.68	5.1452
437.72	5.14531
437.76	5.14542
437.8	5.14553
437.84	5.14565
437.88	5.14576
437.92	5.14587
437.96	5.14599
438	5.1461
438.04	5.14621
438.08	5.14632
438.12	5.14644
438.16	5.14655
438.2	5.14666
438.24	5.14677
438.28	5.14689
438.32	5.147
438.36	5.14711
438.4	5.14723
438.44	5.14734
438.48	5.14745
438.52	5.14756
438.56	5.14768
438.6	5.14779
438.64	5.1479
438.68	5.14801
438.72	5.14813
438.76	5.14824
438.8	5.14835
438.84	5.14847
438.88	5.14858
438.92	5.14869
438.96	5.1488
439	5.14892
439.04	5.14903
439.08	5.14914
439.12	5.14925
439.16	5.14937
439.2	5.14948
439.24	5.14959
439.28	5.1497
439.32	5.14982
439.36	5.14993
439.4	5.15004
439.44	5.15015
439.48	5.15027
439.52	5.15038
439.56	5.15049
439.6	5.1506
439.64	5.15072
439.68	5.15083
439.72	5.15094
439.76	5.15105
439.8	5.15117
439.84	5.15128
439.88	5.15139
439.92	5.1515
439.96	5.15162
440	5.15173
440.04	5.15184
440.08	5.15195
440.12	5.15206
440.16	5.15218
440.2	5.15229
440.24	5.1524
440.28	5.15251
440.32	5.15263
440.36	5.15274
440.4	5.15285
440.44	5.15296
440.48	5.15308
440.52	5.15319
440.56	5.1533
440.6	5.15341
440.64	5.15352
440.68	5.15364
440.72	5.15375
440.76	5.15386
