E(MeV)	pendfb7/Zn:1
9.63538E-02	20.6391
9.63542E-02	20.7471
9.63549E-02	20.9972
9.63553E-02	21.077
9.63560E-02	21.235
9.63570E-02	21.3342
9.63571E-02	21.348
9.63575E-02	21.353
9.63580E-02	21.3211
9.63586E-02	21.2821
9.63590E-02	21.2036
9.63596E-02	21.0845
9.63597E-02	21.0641
9.63605E-02	20.8273
9.63607E-02	20.7864
9.63616E-02	20.4301
9.63616E-02	20.4163
9.63627E-02	19.8999
9.63629E-02	19.7823
9.63638E-02	19.2802
9.63645E-02	18.8818
9.63645E-02	18.8462
9.63661E-02	17.7739
9.63700E-02	15.0211
9.63708E-02	14.4455
9.63713E-02	14.0824
9.63723E-02	13.4477
9.63724E-02	13.3631
9.63735E-02	12.6871
9.63737E-02	12.5746
9.63746E-02	12.0576
9.63750E-02	11.7995
9.63754E-02	11.6123
9.63764E-02	11.0985
9.63771E-02	10.7646
9.63777E-02	10.4728
9.63778E-02	10.4359
9.63785E-02	10.1412
9.63790E-02	9.92057
9.63792E-02	9.85605
9.63799E-02	9.59837
9.63804E-02	9.43759
9.63807E-02	9.35355
9.63814E-02	9.12984
9.63817E-02	9.0182
9.63823E-02	8.87305
9.63831E-02	8.65584
9.63832E-02	8.635
9.63841E-02	8.42698
9.63844E-02	8.34396
9.63849E-02	8.23394
9.63853E-02	8.16075
9.63858E-02	8.06594
9.63867E-02	7.90831
9.63871E-02	7.84539
9.63876E-02	7.76703
9.63885E-02	7.63674
9.63887E-02	7.61073
9.63895E-02	7.51768
9.63903E-02	7.41394
9.63904E-02	7.40493
9.63914E-02	7.31057
9.63923E-02	7.21642
9.63925E-02	7.19853
9.63932E-02	7.13693
9.63942E-02	7.06099
9.63946E-02	7.02492
9.63954E-02	6.97325
9.63967E-02	6.8931
9.63975E-02	6.84169
9.63979E-02	6.81989
9.63990E-02	6.76769
9.64004E-02	6.70259
9.64011E-02	6.66794
9.64017E-02	6.64486
9.64030E-02	6.59554
9.64044E-02	6.54631
9.64047E-02	6.53649
9.64057E-02	6.50737
9.64075E-02	6.45896
9.64093E-02	6.41068
9.64100E-02	6.39141
9.64111E-02	6.37064
9.64129E-02	6.33612
9.64146E-02	6.30404
9.64158E-02	6.27964
9.64171E-02	6.26205
9.64196E-02	6.22638
9.64216E-02	6.1969
9.64221E-02	6.19253
9.64246E-02	6.1671
9.64273E-02	6.13903
9.64307E-02	6.10564
9.64331E-02	6.08055
9.64340E-02	6.07427
9.64373E-02	6.04886
9.64406E-02	6.02353
9.64439E-02	5.99827
9.64470E-02	5.97418
9.64502E-02	5.95014
9.64534E-02	5.92617
9.64565E-02	5.90225
9.64597E-02	5.8784
9.64628E-02	5.85462
9.64660E-02	5.8309
9.64676E-02	5.81873
9.64692E-02	5.80336
9.64716E-02	5.77846
9.64741E-02	5.75361
9.64766E-02	5.72882
9.64791E-02	5.70411
9.64795E-02	5.70032
9.64816E-02	5.67311
9.64841E-02	5.64104
9.64866E-02	5.60908
9.64891E-02	5.57723
9.64910E-02	5.55281
9.64922E-02	5.53822
9.64929E-02	5.52694
9.64948E-02	5.49885
9.64968E-02	5.47086
9.64987E-02	5.443
9.65006E-02	5.41528
9.65025E-02	5.38772
9.65044E-02	5.36035
9.65059E-02	5.3386
9.65075E-02	5.317
9.65090E-02	5.29557
9.65092E-02	5.29292
9.65105E-02	5.28113
9.65121E-02	5.26787
9.65127E-02	5.26299
9.65136E-02	5.26076
9.65151E-02	5.25747
9.65157E-02	5.25644
9.65167E-02	5.26413
9.65178E-02	5.27313
9.65187E-02	5.28004
9.65190E-02	5.28627
9.65201E-02	5.31139
9.65213E-02	5.33675
9.65213E-02	5.33675
9.65224E-02	5.38108
9.65234E-02	5.41826
9.65236E-02	5.42891
9.65247E-02	5.49306
9.65250E-02	5.5065
9.65259E-02	5.57369
9.65265E-02	5.62344
9.65273E-02	5.69656
9.65281E-02	5.77457
9.65288E-02	5.84984
9.65297E-02	5.96604
9.65302E-02	6.03743
9.65311E-02	6.18059
9.65316E-02	6.26653
9.65326E-02	6.43884
9.65331E-02	6.54096
9.65340E-02	6.74566
9.65344E-02	6.8367
9.65355E-02	7.10559
9.65361E-02	7.28326
9.65369E-02	7.5224
9.65382E-02	7.95166
9.65386E-02	8.09917
9.65394E-02	8.40507
9.65407E-02	8.90329
9.65419E-02	9.44512
9.65431E-02	10.028
9.65433E-02	10.1342
9.65445E-02	10.7321
9.65457E-02	11.3316
9.65468E-02	11.9715
9.65473E-02	12.2093
9.65489E-02	13.1588
9.65498E-02	13.6329
9.65513E-02	14.4936
9.65524E-02	15.095
9.65525E-02	15.1346
9.65538E-02	15.8393
9.65547E-02	16.2817
9.65550E-02	16.4239
9.65562E-02	16.9794
9.65564E-02	17.0789
9.65576E-02	17.5639
9.65580E-02	17.7014
9.65587E-02	17.9535
9.65598E-02	18.3011
9.65599E-02	18.3138
9.65612E-02	18.6596
9.65615E-02	18.7217
9.65626E-02	18.9301
9.65632E-02	19.0022
9.65643E-02	19.1375
9.65644E-02	19.1542
9.65662E-02	19.2364
9.65665E-02	19.2372
9.65666E-02	19.2373
9.65687E-02	19.1516
9.65699E-02	19.0387
9.65723E-02	18.7027
9.65725E-02	18.6806
9.65742E-02	18.3717
9.65748E-02	18.2617
9.65759E-02	18.0301
9.65776E-02	17.6706
9.65789E-02	17.4016
9.65801E-02	17.1331
9.65812E-02	16.9033
9.65823E-02	16.6738
9.65834E-02	16.4448
9.65845E-02	16.216
9.65856E-02	16.01
9.65867E-02	15.8044
9.65878E-02	15.599
9.65882E-02	15.5306
9.65889E-02	15.4106
9.65901E-02	15.2108
9.65914E-02	15.0113
9.65918E-02	14.9316
9.65926E-02	14.83
9.65938E-02	14.661
9.65950E-02	14.4922
9.65962E-02	14.3235
9.65975E-02	14.1838
9.65987E-02	14.0443
9.66002E-02	13.8631
9.66006E-02	13.8213
9.66018E-02	13.7071
9.66034E-02	13.5588
9.66050E-02	13.4106
9.66055E-02	13.3606
9.66066E-02	13.2823
9.66082E-02	13.1641
9.66098E-02	13.046
9.66115E-02	12.9136
9.66121E-02	12.8834
9.66142E-02	12.7587
9.66163E-02	12.6341
9.66175E-02	12.5611
9.66184E-02	12.5197
9.66205E-02	12.4198
9.66227E-02	12.32
9.66234E-02	12.2833
9.66246E-02	12.2391
9.66275E-02	12.1286
9.66302E-02	12.0292
9.66305E-02	12.0206
9.66335E-02	11.9321
9.66365E-02	11.8437
9.66387E-02	11.779
9.66395E-02	11.7612
9.66424E-02	11.695
9.66455E-02	11.6288
9.66485E-02	11.561
9.66496E-02	11.5369
9.66516E-02	11.5038
9.66547E-02	11.4527
9.66589E-02	11.3847
9.66606E-02	11.3568
9.66630E-02	11.3277
9.66672E-02	11.2784
9.66713E-02	11.2292
9.66755E-02	11.18
9.66777E-02	11.154
9.66796E-02	11.1374
9.66845E-02	11.0961
9.66894E-02	11.0548
9.66942E-02	11.0136
9.66972E-02	10.9889
9.66991E-02	10.9769
9.67040E-02	10.9469
9.67113E-02	10.9019
9.67186E-02	10.857
9.67252E-02	10.8166
9.67318E-02	10.7763
9.67384E-02	10.7359
9.67450E-02	10.6957
9.67459E-02	10.6897
9.67504E-02	10.6679
9.67521E-02	10.6599
9.67567E-02	10.6378
9.67596E-02	10.6237
9.67625E-02	10.6096
9.67647E-02	10.5991
9.67669E-02	10.5886
9.67691E-02	10.5781
9.67706E-02	10.5711
9.67720E-02	10.5642
9.67731E-02	10.559
9.67742E-02	10.5538
9.67753E-02	10.5487
9.67764E-02	10.5436
9.67769E-02	10.5414
9.67774E-02	10.5437
9.67783E-02	10.5477
9.67793E-02	10.5517
9.67799E-02	10.5544
9.67805E-02	10.5571
9.67811E-02	10.5599
9.67817E-02	10.5627
9.67820E-02	10.5641
9.67823E-02	10.5696
9.67829E-02	10.5808
9.67835E-02	10.5919
9.67842E-02	10.6032
9.67848E-02	10.6145
9.67854E-02	10.6258
9.67859E-02	10.6361
9.67860E-02	10.6383
9.67866E-02	10.6613
9.67872E-02	10.6855
9.67879E-02	10.7109
9.67886E-02	10.7365
9.67892E-02	10.7621
9.67893E-02	10.7656
9.67899E-02	10.7986
9.67906E-02	10.837
9.67913E-02	10.8755
9.67918E-02	10.9053
9.67919E-02	10.917
9.67927E-02	10.9775
9.67936E-02	11.0475
9.67950E-02	11.1528
9.67959E-02	11.223
9.67983E-02	11.4206
9.67993E-02	11.4994
9.68003E-02	11.5781
9.68008E-02	11.6173
9.68014E-02	11.6506
9.68024E-02	11.7036
9.68033E-02	11.7529
9.68035E-02	11.7627
9.68042E-02	11.7771
9.68049E-02	11.7912
9.68058E-02	11.8083
9.68060E-02	11.8111
9.68060E-02	11.8108
9.68067E-02	11.7994
9.68076E-02	11.784
9.68082E-02	11.7727
9.68083E-02	11.7654
9.68092E-02	11.7221
9.68101E-02	11.6751
9.68107E-02	11.6413
9.68110E-02	11.6149
9.68119E-02	11.546
9.68127E-02	11.477
9.68139E-02	11.3812
9.68140E-02	11.3705
9.68171E-02	11.0818
9.68183E-02	10.9665
9.68194E-02	10.8723
9.68195E-02	10.8569
9.68200E-02	10.8185
9.68207E-02	10.7676
9.68214E-02	10.7169
9.68221E-02	10.6663
9.68227E-02	10.6158
9.68231E-02	10.5906
9.68234E-02	10.5718
9.68240E-02	10.5373
9.68246E-02	10.5056
9.68252E-02	10.474
9.68258E-02	10.4425
9.68259E-02	10.4341
9.68263E-02	10.4182
9.68269E-02	10.3965
9.68275E-02	10.3749
9.68281E-02	10.3533
9.68286E-02	10.3318
9.68292E-02	10.3104
9.68297E-02	10.2921
9.68298E-02	10.2902
9.68304E-02	10.2772
9.68309E-02	10.2643
9.68315E-02	10.2514
9.68321E-02	10.2386
9.68329E-02	10.2193
9.68337E-02	10.2035
9.68344E-02	10.1877
9.68350E-02	10.1742
9.68353E-02	10.1697
9.68363E-02	10.1571
9.68372E-02	10.1445
9.68381E-02	10.132
9.68396E-02	10.1132
9.68410E-02	10.0945
9.68424E-02	10.0758
9.68438E-02	10.058
9.68443E-02	10.0529
9.68462E-02	10.0351
9.68481E-02	10.0173
9.68494E-02	10.0046
9.68508E-02	9.99188
9.68535E-02	9.96651
9.68562E-02	9.94118
9.68589E-02	9.91588
9.68600E-02	9.90577
9.68616E-02	9.89734
9.68643E-02	9.88332
9.68670E-02	9.86934
9.68697E-02	9.8554
9.68722E-02	9.84288
9.68728E-02	9.83941
9.68743E-02	9.83799
9.68746E-02	9.83875
9.68762E-02	9.84334
9.68795E-02	9.85254
9.68813E-02	9.85777
9.68873E-02	9.91598
9.68883E-02	9.92593
9.68900E-02	9.94974
9.68922E-02	9.97946
9.68944E-02	10.0091
9.68965E-02	10.0387
9.68987E-02	10.0683
9.69000E-02	10.086
9.69009E-02	10.0978
9.69021E-02	10.1049
9.69037E-02	10.1145
9.69058E-02	10.1273
9.69078E-02	10.1387
9.69080E-02	10.1377
9.69107E-02	10.1244
9.69140E-02	10.1083
9.69149E-02	10.1035
9.69190E-02	10.0525
9.69203E-02	10.0298
9.69234E-02	9.97265
9.69258E-02	9.9298
9.69281E-02	9.88699
9.69308E-02	9.83782
9.69335E-02	9.78868
9.69362E-02	9.73959
9.69368E-02	9.72978
9.69389E-02	9.69064
9.69416E-02	9.64176
9.69443E-02	9.5929
9.69470E-02	9.54407
9.69497E-02	9.49526
9.69534E-02	9.42941
9.69546E-02	9.40747
9.69582E-02	9.34349
9.69617E-02	9.27955
9.69653E-02	9.21564
9.69688E-02	9.15177
9.69712E-02	9.10922
9.69735E-02	9.06668
9.69762E-02	9.01809
9.69790E-02	8.96953
9.69817E-02	8.92101
9.69844E-02	8.87253
9.69864E-02	8.83619
9.69883E-02	8.80256
9.69884E-02	8.79961
9.69904E-02	8.75951
9.69925E-02	8.71944
9.69945E-02	8.67943
9.69966E-02	8.63846
9.69980E-02	8.61086
9.69994E-02	8.58329
9.70008E-02	8.55577
9.70022E-02	8.52829
9.70036E-02	8.50087
9.70050E-02	8.47351
9.70064E-02	8.44622
9.70075E-02	8.42405
9.70084E-02	8.40685
9.70087E-02	8.40369
9.70098E-02	8.38954
9.70110E-02	8.37547
9.70121E-02	8.36148
9.70132E-02	8.3476
9.70135E-02	8.34454
9.70144E-02	8.34272
9.70155E-02	8.3405
9.70160E-02	8.33957
9.70164E-02	8.34336
9.70173E-02	8.35231
9.70182E-02	8.36136
9.70186E-02	8.36528
9.70191E-02	8.37824
9.70200E-02	8.40104
9.70206E-02	8.41741
9.70209E-02	8.42858
9.70218E-02	8.4678
9.70226E-02	8.50715
9.70237E-02	8.57822
9.70247E-02	8.64948
9.70258E-02	8.75117
9.70268E-02	8.85304
9.70282E-02	9.03491
9.70289E-02	9.11771
9.70295E-02	9.22198
9.70308E-02	9.43074
9.70314E-02	9.5561
9.70327E-02	9.80691
9.70344E-02	10.1986
9.70350E-02	10.3366
9.70366E-02	10.7501
9.70381E-02	11.1487
9.70392E-02	11.4576
9.70404E-02	11.7661
9.70412E-02	12.0057
9.70417E-02	12.1425
9.70423E-02	12.2685
9.70433E-02	12.5201
9.70438E-02	12.6457
9.70443E-02	12.757
9.70450E-02	12.917
9.70452E-02	12.957
9.70459E-02	13.0855
9.70469E-02	13.2688
9.70472E-02	13.3236
9.70479E-02	13.409
9.70488E-02	13.527
9.70492E-02	13.5727
9.70500E-02	13.6363
9.70512E-02	13.72
9.70512E-02	13.7237
9.70523E-02	13.7467
9.70530E-02	13.7604
9.70540E-02	13.7338
9.70551E-02	13.702
9.70561E-02	13.6311
9.70570E-02	13.5747
9.70593E-02	13.3375
9.70595E-02	13.3047
9.70610E-02	13.1196
9.70624E-02	12.9347
9.70638E-02	12.7578
9.70642E-02	12.699
9.70652E-02	12.5801
9.70661E-02	12.4615
9.70670E-02	12.343
9.70679E-02	12.2246
9.70688E-02	12.1197
9.70701E-02	11.9784
9.70710E-02	11.8689
9.70720E-02	11.7779
9.70729E-02	11.687
9.70742E-02	11.566
9.70748E-02	11.5056
9.70753E-02	11.4731
9.70766E-02	11.3759
9.70778E-02	11.2787
9.70782E-02	11.2464
9.70791E-02	11.1939
9.70808E-02	11.0891
9.70823E-02	10.9949
9.70840E-02	10.911
9.70866E-02	10.7853
9.70892E-02	10.6596
9.70917E-02	10.5544
9.70943E-02	10.4492
9.70967E-02	10.3476
9.70992E-02	10.2461
9.71011E-02	10.1817
9.71029E-02	10.1173
9.71047E-02	10.0559
9.71063E-02	10.0004
9.71079E-02	9.945
9.71084E-02	9.92654
9.71095E-02	9.89651
9.71111E-02	9.85149
9.71127E-02	9.80652
9.71143E-02	9.76159
9.71153E-02	9.73166
9.71164E-02	9.70176
9.71169E-02	9.68683
9.71174E-02	9.6755
9.71180E-02	9.66418
9.71188E-02	9.64723
9.71196E-02	9.63031
9.71204E-02	9.61343
9.71212E-02	9.5966
9.71217E-02	9.5854
9.71222E-02	9.57424
9.71228E-02	9.5631
9.71233E-02	9.55201
9.71238E-02	9.54095
9.71244E-02	9.52994
9.71249E-02	9.51898
9.71254E-02	9.50808
9.71258E-02	9.49995
9.71262E-02	9.49186
9.71263E-02	9.49078
9.71266E-02	9.48684
9.71270E-02	9.48234
9.71274E-02	9.47788
9.71278E-02	9.47348
9.71282E-02	9.46914
9.71286E-02	9.46486
9.71290E-02	9.46064
9.71294E-02	9.4565
9.71298E-02	9.45242
9.71302E-02	9.44843
9.71306E-02	9.44451
9.71310E-02	9.44068
9.71314E-02	9.43719
9.71314E-02	9.43716
9.71318E-02	9.43684
9.71322E-02	9.43662
9.71326E-02	9.43649
9.71331E-02	9.43648
9.71337E-02	9.43666
9.71342E-02	9.43705
9.71344E-02	9.43719
9.71348E-02	9.44174
9.71354E-02	9.44787
9.71360E-02	9.45423
9.71366E-02	9.4608
9.71372E-02	9.4676
9.71380E-02	9.47816
9.71390E-02	9.49011
9.71392E-02	9.49217
9.71401E-02	9.50789
9.71427E-02	9.55028
9.71437E-02	9.56748
9.71448E-02	9.5836
9.71456E-02	9.59654
9.71461E-02	9.6025
9.71462E-02	9.60319
9.71466E-02	9.60546
9.71470E-02	9.60375
9.71476E-02	9.60051
9.71484E-02	9.59619
9.71492E-02	9.59035
9.71500E-02	9.58369
9.71506E-02	9.57792
9.71508E-02	9.57326
9.71516E-02	9.54986
9.71522E-02	9.53044
9.71528E-02	9.51244
9.71535E-02	9.48983
9.71542E-02	9.46766
9.71545E-02	9.46009
9.71550E-02	9.43416
9.71561E-02	9.38869
9.71573E-02	9.33056
9.71604E-02	9.18789
9.71615E-02	9.14117
9.71623E-02	9.10412
9.71631E-02	9.06744
9.71634E-02	9.05292
9.71638E-02	9.03884
9.71644E-02	9.02006
9.71649E-02	9.00149
9.71655E-02	8.98313
9.71660E-02	8.96498
9.71666E-02	8.94704
9.71672E-02	8.92931
9.71675E-02	8.91761
9.71679E-02	8.90599
9.71681E-02	8.89959
9.71683E-02	8.89623
9.71686E-02	8.88876
9.71690E-02	8.88137
9.71694E-02	8.87285
9.71699E-02	8.86444
9.71703E-02	8.85614
9.71707E-02	8.84793
9.71711E-02	8.83982
9.71716E-02	8.8318
9.71720E-02	8.82388
9.71724E-02	8.81604
9.71729E-02	8.80828
9.71733E-02	8.80061
9.71737E-02	8.79303
9.71742E-02	8.78552
9.71742E-02	8.7841
9.71746E-02	8.78097
9.71750E-02	8.77719
9.71754E-02	8.77349
9.71759E-02	8.76987
9.71763E-02	8.76633
9.71767E-02	8.76287
9.71772E-02	8.7595
9.71776E-02	8.75622
9.71780E-02	8.75303
9.71784E-02	8.7505
9.71788E-02	8.74758
9.71792E-02	8.74476
9.71796E-02	8.74204
9.71800E-02	8.73942
9.71805E-02	8.73691
9.71805E-02	8.73668
9.71809E-02	8.73681
9.71813E-02	8.73707
9.71817E-02	8.73744
9.71821E-02	8.73794
9.71825E-02	8.73857
9.71829E-02	8.73933
9.71830E-02	8.73945
9.71834E-02	8.74251
9.71838E-02	8.74615
9.71842E-02	8.74994
9.71846E-02	8.75386
9.71851E-02	8.75864
9.71857E-02	8.76437
9.71862E-02	8.77035
9.71868E-02	8.77658
9.71873E-02	8.78303
9.71876E-02	8.78587
9.71882E-02	8.79642
9.71890E-02	8.81153
9.71901E-02	8.83097
9.71928E-02	8.88238
9.71937E-02	8.89803
9.71948E-02	8.91671
9.71957E-02	8.93141
9.71964E-02	8.94308
9.71970E-02	8.95113
9.71971E-02	8.95206
9.71980E-02	8.95686
9.71987E-02	8.95312
9.71995E-02	8.94818
9.72000E-02	8.94433
9.72008E-02	8.93763
9.72016E-02	8.92975
9.72021E-02	8.92317
9.72027E-02	8.90817
9.72034E-02	8.88875
9.72041E-02	8.86917
9.72049E-02	8.84376
9.72059E-02	8.81244
9.72071E-02	8.77534
9.72073E-02	8.76694
9.72088E-02	8.71462
9.72104E-02	8.65431
9.72115E-02	8.61508
9.72123E-02	8.58414
9.72129E-02	8.56238
9.72135E-02	8.54313
9.72141E-02	8.52411
9.72141E-02	8.5208
9.72146E-02	8.50916
9.72151E-02	8.49526
9.72157E-02	8.48161
9.72162E-02	8.46819
9.72168E-02	8.45501
9.72172E-02	8.44635
9.72175E-02	8.43779
9.72179E-02	8.42934
9.72183E-02	8.42097
9.72186E-02	8.4127
9.72190E-02	8.40332
9.72195E-02	8.39405
9.72199E-02	8.38489
9.72200E-02	8.38233
9.72203E-02	8.3777
9.72207E-02	8.37134
9.72212E-02	8.36508
9.72216E-02	8.35889
9.72220E-02	8.35279
9.72224E-02	8.34676
9.72228E-02	8.3408
9.72233E-02	8.3349
9.72235E-02	8.33205
9.72237E-02	8.32995
9.72241E-02	8.32589
9.72245E-02	8.32189
9.72249E-02	8.31793
9.72254E-02	8.31401
9.72258E-02	8.31012
9.72262E-02	8.30627
9.72266E-02	8.30245
9.72270E-02	8.29866
9.72275E-02	8.2949
9.72279E-02	8.29061
9.72285E-02	8.28609
9.72290E-02	8.28159
9.72295E-02	8.27712
9.72300E-02	8.27266
9.72305E-02	8.26822
9.72310E-02	8.26379
9.72317E-02	8.25791
9.72324E-02	8.25204
9.72330E-02	8.24618
9.72337E-02	8.24034
9.72347E-02	8.23159
9.72358E-02	8.22285
9.72371E-02	8.21122
9.72385E-02	8.1996
9.72405E-02	8.18218
9.72413E-02	8.17574
9.72426E-02	8.16665
9.72453E-02	8.14741
9.72494E-02	8.11857
9.72545E-02	8.08286
9.72595E-02	8.04716
9.72663E-02	7.99957
9.72730E-02	7.952
9.72798E-02	7.90443
9.72865E-02	7.85687
9.72872E-02	7.85212
9.72966E-02	7.79356
9.73034E-02	7.75173
9.73135E-02	7.68901
9.73203E-02	7.6472
9.73270E-02	7.60539
9.73338E-02	7.5636
9.73405E-02	7.52181
9.73412E-02	7.51763
9.73473E-02	7.48467
9.73540E-02	7.44807
9.73594E-02	7.41879
9.73635E-02	7.39684
9.73675E-02	7.3749
9.73716E-02	7.35296
9.73756E-02	7.33104
9.73797E-02	7.30913
9.73837E-02	7.28723
9.73868E-02	7.27082
9.73898E-02	7.25442
9.73925E-02	7.23986
9.73945E-02	7.22895
9.73952E-02	7.22649
9.73979E-02	7.21669
9.74006E-02	7.2069
9.74026E-02	7.19958
9.74047E-02	7.19227
9.74067E-02	7.18497
9.74087E-02	7.1777
9.74107E-02	7.17045
9.74122E-02	7.16503
9.74139E-02	7.15903
9.74141E-02	7.15843
9.74156E-02	7.15743
9.74169E-02	7.15661
9.74182E-02	7.15582
9.74194E-02	7.15505
9.74207E-02	7.15431
9.74208E-02	7.15421
9.74219E-02	7.15766
9.74232E-02	7.16169
9.74241E-02	7.1644
9.74249E-02	7.16714
9.74257E-02	7.16981
9.74258E-02	7.17036
9.74266E-02	7.17989
9.74275E-02	7.18946
9.74283E-02	7.19909
9.74289E-02	7.20554
9.74295E-02	7.21204
9.74301E-02	7.21857
9.74306E-02	7.22437
9.74306E-02	7.22612
9.74312E-02	7.24106
9.74318E-02	7.25604
9.74324E-02	7.27109
9.74329E-02	7.28621
9.74335E-02	7.3014
9.74338E-02	7.30949
9.74341E-02	7.32182
9.74346E-02	7.34735
9.74352E-02	7.37297
9.74358E-02	7.3987
9.74362E-02	7.4214
9.74363E-02	7.4259
9.74369E-02	7.4631
9.74374E-02	7.50045
9.74379E-02	7.52998
9.74380E-02	7.54042
9.74385E-02	7.58978
9.74391E-02	7.63931
9.74395E-02	7.67394
9.74396E-02	7.6929
9.74400E-02	7.73469
9.74406E-02	7.80327
9.74408E-02	7.82621
9.74412E-02	7.88177
9.74418E-02	7.96535
9.74422E-02	8.01192
9.74425E-02	8.0562
9.74431E-02	8.15608
9.74435E-02	8.23398
9.74437E-02	8.25989
9.74443E-02	8.37672
9.74449E-02	8.49387
9.74451E-02	8.53906
9.74459E-02	8.72028
9.74466E-02	8.88679
9.74467E-02	8.90395
9.74477E-02	9.16185
9.74484E-02	9.33411
9.74488E-02	9.44708
9.74519E-02	10.3144
9.74524E-02	10.4649
9.74534E-02	10.7102
9.74546E-02	11.0245
9.74556E-02	11.2436
9.74561E-02	11.3453
9.74566E-02	11.4258
9.74573E-02	11.5606
9.74574E-02	11.5708
9.74583E-02	11.6658
9.74588E-02	11.7269
9.74590E-02	11.7356
9.74597E-02	11.7757
9.74600E-02	11.7902
9.74601E-02	11.7935
9.74606E-02	11.7988
9.74609E-02	11.7901
9.74616E-02	11.7737
9.74619E-02	11.755
9.74626E-02	11.7008
9.74628E-02	11.6821
9.74637E-02	11.5689
9.74641E-02	11.5116
9.74647E-02	11.4168
9.74656E-02	11.2395
9.74656E-02	11.2379
9.74666E-02	11.0303
9.74673E-02	10.8678
9.74678E-02	10.7293
9.74713E-02	9.84627
9.74724E-02	9.55755
9.74731E-02	9.38462
9.74732E-02	9.36761
9.74740E-02	9.19792
9.74748E-02	9.00743
9.74751E-02	8.94411
9.74757E-02	8.83487
9.74762E-02	8.72591
9.74768E-02	8.61719
9.74768E-02	8.60995
9.74774E-02	8.5239
9.74779E-02	8.43194
9.74783E-02	8.36465
9.74785E-02	8.3441
9.74791E-02	8.2672
9.74796E-02	8.19053
9.74799E-02	8.15995
9.74802E-02	8.12206
9.74808E-02	8.0591
9.74813E-02	7.99632
9.74814E-02	7.99215
9.74819E-02	7.94521
9.74825E-02	7.89507
9.74830E-02	7.8451
9.74831E-02	7.83845
9.74836E-02	7.80506
9.74842E-02	7.76667
9.74845E-02	7.74114
9.74851E-02	7.70549
9.74851E-02	7.70366
9.74857E-02	7.67635
9.74862E-02	7.64913
9.74868E-02	7.622
9.74874E-02	7.59495
9.74879E-02	7.56797
9.74880E-02	7.56438
9.74885E-02	7.54872
9.74891E-02	7.53071
9.74896E-02	7.51275
9.74902E-02	7.49484
9.74908E-02	7.47698
9.74913E-02	7.45916
9.74916E-02	7.44968
9.74922E-02	7.43806
9.74930E-02	7.42012
9.74936E-02	7.4082
9.74943E-02	7.39255
9.74951E-02	7.37697
9.74957E-02	7.36532
9.74963E-02	7.35178
9.74964E-02	7.34985
9.74966E-02	7.34523
9.74970E-02	7.34076
9.74975E-02	7.33335
9.74981E-02	7.32599
9.74986E-02	7.31869
9.74992E-02	7.31145
9.74998E-02	7.30428
9.75003E-02	7.29719
9.75007E-02	7.29251
9.75011E-02	7.28787
9.75014E-02	7.28327
9.75018E-02	7.27872
9.75022E-02	7.27423
9.75026E-02	7.26978
9.75029E-02	7.2654
9.75033E-02	7.2614
9.75033E-02	7.26131
9.75037E-02	7.26016
9.75040E-02	7.25909
9.75044E-02	7.25809
9.75048E-02	7.25716
9.75052E-02	7.25632
9.75055E-02	7.25556
9.75059E-02	7.25488
9.75063E-02	7.2543
9.75067E-02	7.25379
9.75071E-02	7.25339
9.75075E-02	7.25312
9.75079E-02	7.25296
9.75080E-02	7.25296
9.75083E-02	7.25616
9.75087E-02	7.26047
9.75091E-02	7.26491
9.75097E-02	7.27183
9.75103E-02	7.27904
9.75109E-02	7.28655
9.75115E-02	7.29436
9.75121E-02	7.30244
9.75127E-02	7.31078
9.75129E-02	7.31348
9.75134E-02	7.32483
9.75144E-02	7.34589
9.75160E-02	7.38351
9.75179E-02	7.42655
9.75188E-02	7.44547
9.75195E-02	7.46186
9.75205E-02	7.48158
9.75210E-02	7.49291
9.75214E-02	7.49986
9.75219E-02	7.50439
9.75227E-02	7.51184
9.75234E-02	7.51656
9.75241E-02	7.51258
9.75249E-02	7.5073
9.75250E-02	7.50676
9.75257E-02	7.50034
9.75265E-02	7.49242
9.75268E-02	7.48901
9.75272E-02	7.48017
9.75278E-02	7.46485
9.75285E-02	7.44577
9.75291E-02	7.42711
9.75299E-02	7.40329
9.75304E-02	7.38923
9.75310E-02	7.3657
9.75318E-02	7.33256
9.75333E-02	7.27461
9.75353E-02	7.19217
9.75363E-02	7.15137
9.75371E-02	7.12053
9.75377E-02	7.098
9.75383E-02	7.07571
9.75385E-02	7.06836
9.75389E-02	7.05689
9.75394E-02	7.03995
9.75400E-02	7.02328
9.75406E-02	7.00688
9.75410E-02	6.99476
9.75414E-02	6.98411
9.75419E-02	6.97098
9.75424E-02	6.95802
9.75429E-02	6.94524
9.75433E-02	6.93263
9.75434E-02	6.93139
9.75437E-02	6.92623
9.75441E-02	6.92038
9.75444E-02	6.9146
9.75448E-02	6.90892
9.75451E-02	6.90331
9.75455E-02	6.89777
9.75459E-02	6.89231
9.75462E-02	6.88691
9.75466E-02	6.88158
9.75469E-02	6.8763
9.75473E-02	6.87109
9.75477E-02	6.86593
9.75480E-02	6.86081
9.75484E-02	6.85575
9.75488E-02	6.85073
9.75491E-02	6.84624
9.75495E-02	6.84063
9.75496E-02	6.83851
9.75499E-02	6.83653
9.75503E-02	6.83338
9.75507E-02	6.83026
9.75511E-02	6.82717
9.75515E-02	6.82411
9.75519E-02	6.82109
9.75523E-02	6.81808
9.75528E-02	6.8151
