E(MeV)	"ENDF/B-VIII.b5: SE-82(N,TOT)"	
1.30461E+01	3.97802	
1.30615E+01	3.97577	
1.30684E+01	3.97477	
1.30902E+01	3.97158	
1.30909E+01	3.97148	
1.30918E+01	3.97134	
1.31114E+01	3.96848	
1.31193E+01	3.96733	
1.31321E+01	3.96545	
1.31468E+01	3.96331	
1.31524E+01	3.96249	
1.31722E+01	3.9596	
1.31734E+01	3.95942	
1.31760E+01	3.95904	
1.31834E+01	3.95796	
1.31915E+01	3.95678	
1.31993E+01	3.95564	
1.32099E+01	3.95409	
1.32104E+01	3.95402	
1.32243E+01	3.95199	
1.32288E+01	3.95133	
1.32468E+01	3.9487	
1.32517E+01	3.94799	
1.32603E+01	3.94673	
1.32644E+01	3.94613	
1.32790E+01	3.944	
1.32816E+01	3.94362	
1.32928E+01	3.94198	
1.32948E+01	3.9417	
1.33149E+01	3.93876	
1.33211E+01	3.93786	
1.33275E+01	3.93692	
1.33335E+01	3.93604	
1.33363E+01	3.93564	
1.33571E+01	3.93267	
1.33588E+01	3.93242	
1.33691E+01	3.93094	
1.33694E+01	3.93091	
1.33772E+01	3.9298	
1.33886E+01	3.92816	
1.33966E+01	3.92701	
1.34059E+01	3.92568	
1.34155E+01	3.92432	
1.34171E+01	3.92409	
1.34337E+01	3.9217	
1.34441E+01	3.92022	
1.34514E+01	3.91917	
1.34686E+01	3.91672	
1.34701E+01	3.91651	
1.34802E+01	3.91506	
1.34848E+01	3.9144	
1.34852E+01	3.91435	
1.34868E+01	3.91411	
1.35013E+01	3.91205	
1.35032E+01	3.91178	
1.35244E+01	3.90874	
1.35342E+01	3.90734	
1.35466E+01	3.90557	
1.35492E+01	3.9052	
1.35580E+01	3.90394	
1.35633E+01	3.90318	
1.35676E+01	3.90257	
1.35755E+01	3.90144	
1.35878E+01	3.89968	
1.35906E+01	3.89928	
1.36069E+01	3.89695	
1.36162E+01	3.89562	
1.36252E+01	3.89433	
1.36286E+01	3.89386	
1.36426E+01	3.89185	
1.36518E+01	3.89054	
1.36593E+01	3.88947	
1.36619E+01	3.8891	
1.36806E+01	3.88643	
1.36838E+01	3.88597	
1.37005E+01	3.88358	
1.37090E+01	3.88237	
1.37131E+01	3.88179	
1.37193E+01	3.88091	
1.37214E+01	3.8806	
1.37310E+01	3.87923	
1.37368E+01	3.8784	
1.37493E+01	3.87662	
1.37533E+01	3.87605	
1.37647E+01	3.87443	
1.37742E+01	3.87306	
1.37761E+01	3.87279	
1.37781E+01	3.87251	
1.37941E+01	3.87027	
1.37967E+01	3.86991	
1.38155E+01	3.86726	
1.38172E+01	3.86703	
1.38198E+01	3.86666	
1.38271E+01	3.86564	
1.38487E+01	3.86261	
1.38522E+01	3.86211	
1.38537E+01	3.8619	
1.38574E+01	3.86139	
1.38676E+01	3.85995	
1.38793E+01	3.85831	
1.38825E+01	3.85787	
1.38842E+01	3.85763	
1.39050E+01	3.85471	
1.39095E+01	3.85408	
1.39224E+01	3.85227	
1.39418E+01	3.84954	
1.39433E+01	3.84934	
1.39511E+01	3.84824	
1.39525E+01	3.84805	
1.39608E+01	3.84687	
1.39626E+01	3.84663	
1.39709E+01	3.84546	
1.39813E+01	3.84401	
1.40000E+01	3.84138	
1.40117E+01	3.83995	
1.40231E+01	3.83855	
1.40232E+01	3.83853	
1.40312E+01	3.83754	
1.40342E+01	3.83718	
1.40451E+01	3.83585	
1.40454E+01	3.8358	
1.40557E+01	3.83454	
1.40605E+01	3.83395	
1.40661E+01	3.83327	
1.40738E+01	3.83231	
1.40762E+01	3.83203	
1.40861E+01	3.83081	
1.40880E+01	3.83057	
1.40898E+01	3.83035	
1.40957E+01	3.82962	
1.41005E+01	3.82904	
1.41052E+01	3.82846	
1.41138E+01	3.82741	
1.41144E+01	3.82733	
1.41234E+01	3.82623	
1.41250E+01	3.82603	
1.41254E+01	3.82598	
1.41322E+01	3.82515	
1.41408E+01	3.82409	
1.41489E+01	3.8231	
1.41492E+01	3.82306	
1.41520E+01	3.82272	
1.41629E+01	3.82138	
1.41650E+01	3.82112	
1.41708E+01	3.82041	
1.41734E+01	3.82009	
1.41818E+01	3.81907	
1.41836E+01	3.81884	
1.41935E+01	3.81762	
1.41975E+01	3.81713	
1.42010E+01	3.8167	
1.42031E+01	3.81645	
1.42110E+01	3.81548	
1.42124E+01	3.81531	
1.42214E+01	3.81421	
1.42287E+01	3.8133	
1.42301E+01	3.81314	
1.42378E+01	3.8122	
1.42385E+01	3.81211	
1.42467E+01	3.8111	
1.42488E+01	3.81085	
1.42536E+01	3.81025	
1.42539E+01	3.81022	
1.42584E+01	3.80966	
1.42697E+01	3.80828	
1.42705E+01	3.80818	
1.42765E+01	3.80745	
1.42804E+01	3.80697	
1.42906E+01	3.80572	
1.42992E+01	3.80466	
1.43003E+01	3.80453	
1.43044E+01	3.80402	
1.43096E+01	3.80339	
1.43185E+01	3.8023	
1.43269E+01	3.80127	
1.43289E+01	3.80103	
1.43360E+01	3.80015	
1.43378E+01	3.79994	
1.43385E+01	3.79985	
1.43418E+01	3.79944	
1.43479E+01	3.7987	
1.43503E+01	3.79841	
1.43574E+01	3.79753	
1.43655E+01	3.79654	
1.43663E+01	3.79644	
1.43747E+01	3.79542	
1.43772E+01	3.79511	
1.43863E+01	3.794	
1.43902E+01	3.79352	
1.43967E+01	3.79272	
1.43978E+01	3.79258	
1.43997E+01	3.79235	
1.44063E+01	3.79154	
1.44176E+01	3.79016	
1.44177E+01	3.79015	
1.44193E+01	3.78996	
1.44248E+01	3.78928	
1.44279E+01	3.78889	
1.44370E+01	3.78779	
1.44470E+01	3.78656	
1.44473E+01	3.78653	
1.44485E+01	3.78638	
1.44516E+01	3.78599	
1.44549E+01	3.78559	
1.44662E+01	3.78421	
1.44758E+01	3.78304	
1.44778E+01	3.78279	
1.44823E+01	3.78224	
1.44857E+01	3.78182	
1.44952E+01	3.78066	
1.45000E+01	3.78008	
1.45078E+01	3.77912	
1.45155E+01	3.77818	
1.45156E+01	3.77816	
1.45268E+01	3.7768	
1.45308E+01	3.77631	
1.45312E+01	3.77625	
1.45379E+01	3.77544	
1.45454E+01	3.77451	
1.45486E+01	3.77412	
1.45592E+01	3.77283	
1.45596E+01	3.77278	
1.45605E+01	3.77266	
1.45625E+01	3.77242	
1.45695E+01	3.77157	
1.45697E+01	3.77154	
1.45795E+01	3.77034	
1.45801E+01	3.77027	
1.45880E+01	3.7693	
1.45893E+01	3.76914	
1.45989E+01	3.76796	
1.45996E+01	3.76788	
1.46009E+01	3.76772	
1.46083E+01	3.76682	
1.46138E+01	3.76615	
1.46174E+01	3.7657	
1.46182E+01	3.7656	
1.46250E+01	3.76477	
1.46264E+01	3.76461	
1.46351E+01	3.76354	
1.46360E+01	3.76343	
1.46379E+01	3.76319	
1.46436E+01	3.7625	
1.46492E+01	3.76181	
1.46519E+01	3.76148	
1.46529E+01	3.76136	
1.46605E+01	3.76043	
1.46627E+01	3.76016	
1.46691E+01	3.75938	
1.46719E+01	3.75904	
1.46733E+01	3.75887	
1.46818E+01	3.75783	
1.46835E+01	3.75762	
1.46844E+01	3.7575	
1.46917E+01	3.75662	
1.46934E+01	3.75641	
1.46991E+01	3.7557	
1.47030E+01	3.75524	
1.47110E+01	3.75426	
1.47122E+01	3.7541	
1.47179E+01	3.7534	
1.47188E+01	3.75331	
1.47203E+01	3.75312	
1.47212E+01	3.753	
1.47299E+01	3.75194	
1.47356E+01	3.75125	
1.47378E+01	3.75098	
1.47384E+01	3.75091	
1.47435E+01	3.75028	
1.47460E+01	3.74998	
1.47466E+01	3.74991	
1.47521E+01	3.74924	
1.47545E+01	3.74895	
1.47621E+01	3.74802	
1.47676E+01	3.74736	
1.47695E+01	3.74712	
1.47705E+01	3.747	
1.47732E+01	3.74667	
1.47821E+01	3.7456	
1.47838E+01	3.7454	
1.47847E+01	3.74529	
1.47938E+01	3.74417	
1.47983E+01	3.74363	
1.47992E+01	3.74352	
1.48023E+01	3.74314	
1.48034E+01	3.74301	
1.48069E+01	3.74258	
1.48126E+01	3.7419	
1.48205E+01	3.74094	
1.48213E+01	3.74085	
1.48235E+01	3.74057	
1.48243E+01	3.74047	
1.48296E+01	3.73983	
1.48371E+01	3.73892	
1.48402E+01	3.73854	
1.48473E+01	3.73769	
1.48502E+01	3.73733	
1.48552E+01	3.73673	
1.48559E+01	3.73664	
1.48594E+01	3.73622	
1.48596E+01	3.7362	
1.48616E+01	3.73596	
1.48664E+01	3.73537	
1.48684E+01	3.73513	
1.48766E+01	3.73414	
1.48818E+01	3.73351	
1.48823E+01	3.73344	
1.48831E+01	3.73335	
1.48879E+01	3.73276	
1.48977E+01	3.73158	
1.48983E+01	3.7315	
1.49035E+01	3.73088	
1.49077E+01	3.73037	
1.49117E+01	3.72988	
1.49161E+01	3.72935	
1.49162E+01	3.72933	
1.49267E+01	3.72807	
1.49276E+01	3.72796	
1.49315E+01	3.72749	
1.49359E+01	3.72696	
1.49433E+01	3.72606	
1.49439E+01	3.72598	
1.49486E+01	3.72541	
1.49535E+01	3.72482	
1.49539E+01	3.72477	
1.49540E+01	3.72476	
1.49624E+01	3.72374	
1.49670E+01	3.72319	
1.49716E+01	3.72262	
1.49718E+01	3.7226	
1.49819E+01	3.72138	
1.49835E+01	3.72119	
1.49845E+01	3.72106	
1.49909E+01	3.72028	
1.50000E+01	3.71918	
1.50123E+01	3.71783	
1.50158E+01	3.71744	
1.50238E+01	3.71657	
1.50292E+01	3.71597	
1.50353E+01	3.7153	
1.50448E+01	3.71426	
1.50454E+01	3.71419	
1.50492E+01	3.71378	
1.50587E+01	3.71273	
1.50643E+01	3.71211	
1.50649E+01	3.71205	
1.50715E+01	3.71132	
1.50872E+01	3.7096	
1.50886E+01	3.70944	
1.50979E+01	3.70842	
1.51008E+01	3.7081	
1.51021E+01	3.70796	
1.51128E+01	3.70678	
1.51226E+01	3.70571	
1.51258E+01	3.70536	
1.51279E+01	3.70512	
1.51332E+01	3.70454	
1.51405E+01	3.70374	
1.51475E+01	3.70297	
1.51501E+01	3.70268	
1.51546E+01	3.70219	
1.51596E+01	3.70164	
1.51649E+01	3.70105	
1.51668E+01	3.70085	
1.51696E+01	3.70054	
1.51832E+01	3.69905	
1.51867E+01	3.69866	
1.51967E+01	3.69757	
1.52116E+01	3.69598	
1.52154E+01	3.69557	
1.52218E+01	3.69489	
1.52338E+01	3.69362	
1.52340E+01	3.6936	
1.52440E+01	3.69253	
1.52461E+01	3.6923	
1.52516E+01	3.69171	
1.52579E+01	3.69104	
1.52691E+01	3.68985	
1.52697E+01	3.68979	
1.52811E+01	3.68857	
1.52862E+01	3.68803	
1.52925E+01	3.68736	
1.52971E+01	3.68687	
1.53029E+01	3.68626	
1.53036E+01	3.68618	
1.53146E+01	3.685	
1.53191E+01	3.68453	
1.53253E+01	3.68386	
1.53350E+01	3.68283	
1.53360E+01	3.68273	
1.53365E+01	3.68268	
1.53410E+01	3.68219	
1.53464E+01	3.68162	
1.53505E+01	3.68118	
1.53568E+01	3.68052	
1.53657E+01	3.67957	
1.53769E+01	3.67838	
1.53775E+01	3.67831	
1.53805E+01	3.67799	
1.53866E+01	3.67734	
1.53950E+01	3.67645	
1.54058E+01	3.6753	
1.54091E+01	3.67495	
1.54111E+01	3.67474	
1.54152E+01	3.6743	
1.54164E+01	3.67417	
1.54229E+01	3.67348	
1.54262E+01	3.67313	
1.54335E+01	3.67236	
1.54408E+01	3.67158	
1.54423E+01	3.67142	
1.54529E+01	3.67029	
1.54583E+01	3.66972	
1.54598E+01	3.66956	
1.54619E+01	3.66934	
1.54683E+01	3.66865	
1.54728E+01	3.66817	
1.54752E+01	3.66792	
1.54850E+01	3.66688	
1.54871E+01	3.66666	
1.54916E+01	3.66618	
1.55016E+01	3.66512	
1.55075E+01	3.66449	
1.55171E+01	3.66347	
1.55192E+01	3.66325	
1.55229E+01	3.66286	
1.55327E+01	3.66181	
1.55378E+01	3.66128	
1.55473E+01	3.66026	
1.55522E+01	3.65974	
1.55619E+01	3.65871	
1.55633E+01	3.65857	
1.55662E+01	3.65826	
1.55702E+01	3.65783	
1.55756E+01	3.65726	
1.55798E+01	3.65682	
1.55893E+01	3.65581	
1.55929E+01	3.65543	
1.55964E+01	3.65506	
1.56021E+01	3.65445	
1.56038E+01	3.65427	
1.56056E+01	3.65408	
1.56150E+01	3.65308	
1.56174E+01	3.65283	
1.56240E+01	3.65213	
1.56270E+01	3.65181	
1.56285E+01	3.65165	
1.56402E+01	3.65041	
1.56415E+01	3.65027	
1.56439E+01	3.65002	
1.56507E+01	3.6493	
1.56540E+01	3.64894	
1.56582E+01	3.6485	
1.56616E+01	3.64814	
1.56735E+01	3.64688	
1.56740E+01	3.64682	
1.56828E+01	3.6459	
1.56892E+01	3.64521	
1.56927E+01	3.64485	
1.57037E+01	3.64369	
1.57122E+01	3.64278	
1.57143E+01	3.64255	
1.57175E+01	3.64222	
1.57212E+01	3.64183	
1.57351E+01	3.64035	
1.57470E+01	3.63909	
1.57501E+01	3.63877	
1.57517E+01	3.6386	
1.57549E+01	3.63826	
1.57672E+01	3.63696	
1.57776E+01	3.63586	
1.57787E+01	3.63575	
1.57813E+01	3.63547	
1.57818E+01	3.63542	
1.57856E+01	3.63502	
1.57954E+01	3.63398	
1.58063E+01	3.63282	
1.58124E+01	3.63218	
1.58142E+01	3.63199	
1.58206E+01	3.63131	
1.58297E+01	3.63035	
1.58314E+01	3.63017	
1.58418E+01	3.62907	
1.58468E+01	3.62855	
1.58469E+01	3.62854	
1.58490E+01	3.62831	
1.58535E+01	3.62784	
1.58554E+01	3.62763	
1.58611E+01	3.62704	
1.58616E+01	3.62698	
1.58646E+01	3.62667	
1.58659E+01	3.62653	
1.58785E+01	3.6252	
1.58901E+01	3.62397	
1.58936E+01	3.6236	
1.58962E+01	3.62333	
1.58994E+01	3.62299	
1.59035E+01	3.62256	
1.59069E+01	3.62219	
1.59237E+01	3.62043	
1.59259E+01	3.6202	
1.59294E+01	3.61983	
1.59319E+01	3.61956	
1.59340E+01	3.61934	
1.59377E+01	3.61895	
1.59432E+01	3.61836	
1.59532E+01	3.61731	
1.59562E+01	3.617	
1.59576E+01	3.61685	
1.59647E+01	3.6161	
1.59699E+01	3.61555	
1.59850E+01	3.61397	
1.59854E+01	3.61392	
1.59859E+01	3.61387	
1.60000E+01	3.61238	
1.60217E+01	3.61017	
1.60434E+01	3.60795	
1.60490E+01	3.60738	
1.60718E+01	3.60505	
1.60726E+01	3.60497	
1.60760E+01	3.60463	
1.60882E+01	3.60338	
1.60973E+01	3.60245	
1.61235E+01	3.59978	
1.61248E+01	3.59965	
1.61370E+01	3.5984	
1.61414E+01	3.59795	
1.61629E+01	3.59576	
1.61736E+01	3.59467	
1.61994E+01	3.59148	
1.62244E+01	3.5884	
1.62253E+01	3.5883	
1.62257E+01	3.58824	
1.62487E+01	3.58542	
1.62495E+01	3.58532	
1.62722E+01	3.58253	
1.62737E+01	3.58234	
1.62949E+01	3.57973	
1.62964E+01	3.57955	
1.62994E+01	3.57918	
1.63191E+01	3.57675	
1.63276E+01	3.5757	
1.63403E+01	3.57413	
1.63590E+01	3.57184	
1.63616E+01	3.57151	
1.63673E+01	3.57081	
1.63802E+01	3.56923	
1.63816E+01	3.56906	
1.63887E+01	3.56818	
1.64015E+01	3.5666	
1.64172E+01	3.56468	
1.64389E+01	3.56201	
1.64442E+01	3.56136	
1.64546E+01	3.56008	
1.64565E+01	3.55985	
1.64701E+01	3.55817	
1.64781E+01	3.55719	
1.64904E+01	3.55568	
1.64947E+01	3.55515	
1.65069E+01	3.55366	
1.65183E+01	3.55226	
1.65255E+01	3.55138	
1.65293E+01	3.55091	
1.65352E+01	3.55019	
1.65377E+01	3.54988	
1.65484E+01	3.54857	
1.65521E+01	3.54811	
1.65666E+01	3.54634	
1.65766E+01	3.54511	
1.65817E+01	3.54449	
1.65937E+01	3.54312	
1.66031E+01	3.54205	
1.66208E+01	3.54003	
1.66279E+01	3.53922	
1.66445E+01	3.53733	
1.66511E+01	3.53656	
1.66682E+01	3.53462	
1.66835E+01	3.53288	
1.66868E+01	3.5325	
1.66889E+01	3.53226	
1.66949E+01	3.53157	
1.67096E+01	3.5299	
1.67126E+01	3.52957	
1.67278E+01	3.52783	
1.67392E+01	3.52653	
1.67448E+01	3.52589	
1.67555E+01	3.52467	
1.67618E+01	3.52396	
1.67676E+01	3.5233	
1.67767E+01	3.52226	
1.67861E+01	3.5212	
1.67916E+01	3.52057	
1.68055E+01	3.51899	
1.68128E+01	3.51816	
1.68156E+01	3.51785	
1.68176E+01	3.51761	
1.68362E+01	3.5155	
1.68437E+01	3.51465	
1.68461E+01	3.51438	
1.68541E+01	3.51347	
1.68632E+01	3.51244	
1.68656E+01	3.51216	
1.68903E+01	3.50937	
1.68974E+01	3.50856	
1.68983E+01	3.50846	
1.69062E+01	3.50756	
1.69121E+01	3.50689	
1.69177E+01	3.50626	
1.69222E+01	3.50575	
1.69341E+01	3.5044	
1.69383E+01	3.50392	
1.69531E+01	3.50224	
1.69560E+01	3.50191	
1.69691E+01	3.50043	
1.69706E+01	3.50027	
1.69780E+01	3.49942	
1.70000E+01	3.49695	
1.70453E+01	3.4922	
1.70528E+01	3.49141	
1.70610E+01	3.49055	
1.70887E+01	3.48765	
1.71182E+01	3.48456	
1.71298E+01	3.48334	
1.71693E+01	3.4792	
1.71718E+01	3.47894	
1.71969E+01	3.47631	
1.72197E+01	3.47393	
1.72342E+01	3.47241	
1.72398E+01	3.47181	
1.72439E+01	3.47138	
1.72456E+01	3.47121	
1.72669E+01	3.46898	
1.72691E+01	3.46875	
1.72934E+01	3.46621	
1.73112E+01	3.46435	
1.73133E+01	3.46413	
1.73340E+01	3.46197	
1.73354E+01	3.46182	
1.73528E+01	3.46001	
1.73741E+01	3.45778	
1.73917E+01	3.45595	
1.73935E+01	3.45576	
1.74269E+01	3.45228	
1.74282E+01	3.45215	
1.74299E+01	3.45197	
1.74663E+01	3.44818	
1.74785E+01	3.44691	
1.74831E+01	3.44644	
1.74981E+01	3.44487	
1.75039E+01	3.44427	
1.75246E+01	3.44211	
1.75300E+01	3.44155	
1.75374E+01	3.44078	
1.75579E+01	3.43866	
1.75660E+01	3.43781	
1.75857E+01	3.43576	
1.76040E+01	3.43386	
1.76101E+01	3.43323	
1.76117E+01	3.43306	
1.76505E+01	3.42904	
1.76558E+01	3.42848	
1.76771E+01	3.42627	
1.76912E+01	3.42482	
1.77014E+01	3.42376	
1.77145E+01	3.4224	
1.77297E+01	3.42083	
1.77319E+01	3.4206	
1.77433E+01	3.41942	
1.77471E+01	3.41903	
1.77502E+01	3.41871	
1.77798E+01	3.41565	
1.77848E+01	3.41513	
1.77851E+01	3.4151	
1.77929E+01	3.4143	
1.78043E+01	3.41312	
1.78201E+01	3.41149	
1.78498E+01	3.40843	
1.78582E+01	3.40756	
1.78590E+01	3.40748	
1.78656E+01	3.4068	
1.79007E+01	3.40318	
1.79128E+01	3.40193	
1.79207E+01	3.40112	
1.79366E+01	3.39948	
1.79508E+01	3.39803	
1.79758E+01	3.39545	
1.79799E+01	3.39491	
1.79879E+01	3.39382	
1.80000E+01	3.39217	
1.80748E+01	3.38201	
1.80986E+01	3.37876	
1.81018E+01	3.37833	
1.81434E+01	3.37268	
1.81881E+01	3.36661	
1.81909E+01	3.36623	
1.82050E+01	3.36432	
1.82539E+01	3.35768	
1.82615E+01	3.35665	
1.82664E+01	3.35598	
1.83030E+01	3.35103	
1.83306E+01	3.34728	
1.83669E+01	3.34237	
1.83911E+01	3.33909	
1.83967E+01	3.33833	
1.84072E+01	3.3369	
1.84228E+01	3.33479	
1.84687E+01	3.32859	
1.84804E+01	3.32701	
1.85012E+01	3.3242	
1.85115E+01	3.32281	
1.85120E+01	3.32275	
1.85208E+01	3.32156	
1.85876E+01	3.31254	
1.86089E+01	3.30967	
1.86109E+01	3.3094	
1.86217E+01	3.30794	
1.86656E+01	3.30203	
1.86823E+01	3.29978	
1.86906E+01	3.29867	
1.87188E+01	3.29488	
1.87704E+01	3.28793	
1.87726E+01	3.28764	
1.87732E+01	3.28756	
1.87826E+01	3.2863	
1.88145E+01	3.28202	
1.89072E+01	3.27036	
1.89737E+01	3.26202	
1.89893E+01	3.26007	
1.90000E+01	3.25873	
1.90242E+01	3.25571	
1.90483E+01	3.2527	
1.90799E+01	3.24861	
1.91078E+01	3.24502	
1.91635E+01	3.23782	
1.91673E+01	3.23735	
1.92193E+01	3.23064	
1.92681E+01	3.22436	
1.92714E+01	3.22393	
1.93169E+01	3.21807	
1.93443E+01	3.21455	
1.93491E+01	3.21392	
1.93596E+01	3.21258	
1.93624E+01	3.21221	
1.94023E+01	3.20709	
1.94421E+01	3.20197	
1.94770E+01	3.1975	
1.95119E+01	3.19302	
1.95184E+01	3.19219	
1.95399E+01	3.18961	
1.95424E+01	3.18932	
1.95816E+01	3.18462	
1.96339E+01	3.17836	
1.96568E+01	3.17563	
1.96694E+01	3.17412	
1.97254E+01	3.16743	
1.97647E+01	3.16275	
1.97748E+01	3.16154	
1.97937E+01	3.15929	
1.98156E+01	3.15669	
1.98235E+01	3.15574	
1.98552E+01	3.15197	
1.98823E+01	3.14874	
1.99168E+01	3.14464	
1.99216E+01	3.14408	
1.99412E+01	3.14175	
1.99517E+01	3.14049	
2.00000E+01	3.13477
