E(MeV)	"GA-71(N,TOT)"
4.32987E-03	4.0604
4.33221E-03	4.02026
4.33247E-03	4.01582
4.33455E-03	3.97263
4.33612E-03	3.94032
4.33768E-03	3.90807
4.33872E-03	3.88662
4.33924E-03	3.87378
4.34080E-03	3.83536
4.34236E-03	3.79702
4.34393E-03	3.7588
4.34497E-03	3.73341
4.34549E-03	3.71825
4.34705E-03	3.67291
4.34818E-03	3.64028
4.34931E-03	3.60774
4.34965E-03	3.59777
4.35043E-03	3.57179
4.35156E-03	3.5344
4.35269E-03	3.49715
4.35312E-03	3.48288
4.35382E-03	3.45655
4.35495E-03	3.41395
4.35607E-03	3.37156
4.35694E-03	3.33911
4.35781E-03	3.30137
4.35868E-03	3.2638
4.35954E-03	3.22644
4.36041E-03	3.18929
4.36059E-03	3.18191
4.36128E-03	3.14814
4.36215E-03	3.10621
4.36302E-03	3.06461
4.36319E-03	3.05636
4.36396E-03	3.0155
4.36490E-03	2.96595
4.36553E-03	2.93325
4.36579E-03	2.91983
4.36616E-03	2.89887
4.36679E-03	2.86344
4.36742E-03	2.82838
4.36805E-03	2.79375
4.36846E-03	2.77117
4.36881E-03	2.7516
4.36932E-03	2.72324
4.36983E-03	2.69529
4.37033E-03	2.66778
4.37084E-03	2.64079
4.37135E-03	2.61436
4.37186E-03	2.58857
4.37213E-03	2.57516
4.37231E-03	2.56725
4.37272E-03	2.5505
4.37313E-03	2.53434
4.37354E-03	2.51883
4.37361E-03	2.51616
4.37394E-03	2.50804
4.37435E-03	2.49895
4.37460E-03	2.49401
4.37476E-03	2.49313
4.37517E-03	2.49196
4.37532E-03	2.49193
4.37551E-03	2.49533
4.37593E-03	2.50402
4.37600E-03	2.50574
4.37634E-03	2.52298
4.37667E-03	2.54083
4.37676E-03	2.54818
4.37718E-03	2.58562
4.37719E-03	2.58726
4.37745E-03	2.6205
4.37764E-03	2.64458
4.37773E-03	2.66091
4.37801E-03	2.70983
4.37808E-03	2.72245
4.37829E-03	2.76873
4.37837E-03	2.78857
4.37857E-03	2.83973
4.37867E-03	2.86839
4.37884E-03	2.9243
4.37896E-03	2.96443
4.37912E-03	3.0248
4.37926E-03	3.07977
4.37940E-03	3.14382
4.37954E-03	3.20936
4.37968E-03	3.284
4.37975E-03	3.32215
4.37993E-03	3.43555
4.37995E-03	3.45052
4.38016E-03	3.59535
4.38016E-03	3.5969
4.38037E-03	3.76418
4.38039E-03	3.78185
4.38058E-03	3.95541
4.38062E-03	3.99814
4.38079E-03	4.1743
4.38085E-03	4.24925
4.38099E-03	4.42537
4.38108E-03	4.53895
4.38113E-03	4.61286
4.38125E-03	4.78797
4.38127E-03	4.81889
4.38141E-03	5.04549
4.38142E-03	5.06882
4.38157E-03	5.34117
4.38160E-03	5.38574
4.38171E-03	5.62427
4.38175E-03	5.69218
4.38186E-03	5.93706
4.38193E-03	6.11597
4.38200E-03	6.28224
4.38211E-03	6.59557
4.38214E-03	6.66336
4.38228E-03	7.08519
4.38230E-03	7.14371
4.38242E-03	7.55264
4.38248E-03	7.77284
4.38256E-03	8.06966
4.38266E-03	8.4865
4.38270E-03	8.64122
4.38280E-03	9.0887
4.38284E-03	9.27468
4.38294E-03	9.75364
4.38298E-03	9.97572
4.38307E-03	10.4863
4.38311E-03	10.701
4.38319E-03	11.1716
4.38324E-03	11.4986
4.38333E-03	12.0842
4.38338E-03	12.3739
4.38347E-03	13.0924
4.38351E-03	13.334
4.38362E-03	14.2049
4.38364E-03	14.3861
4.38376E-03	15.4306
4.38377E-03	15.5374
4.38390E-03	16.7789
4.38390E-03	16.7955
4.38404E-03	18.1684
4.38404E-03	18.2666
4.38418E-03	19.8278
4.38419E-03	19.8922
4.38432E-03	21.5588
4.38433E-03	21.6461
4.38447E-03	23.6342
4.38451E-03	24.1462
4.38462E-03	25.7992
4.38469E-03	27.0251
4.38476E-03	28.1483
4.38488E-03	30.1944
4.38490E-03	30.4369
4.38502E-03	32.7569
4.38507E-03	33.7207
4.38519E-03	36.0768
4.38526E-03	37.5512
4.38531E-03	38.7382
4.38545E-03	41.882
4.38548E-03	42.5139
4.38563E-03	46.1997
4.38565E-03	46.5522
4.38578E-03	50.0956
4.38594E-03	54.2164
4.38601E-03	56.2867
4.38623E-03	62.4415
4.38631E-03	64.9407
4.38658E-03	72.8653
4.38687E-03	81.8384
4.38714E-03	90.3488
4.38739E-03	97.6692
4.38742E-03	98.4756
4.38765E-03	104.474
4.38770E-03	105.96
4.38781E-03	108.641
4.38792E-03	111.211
4.38801E-03	113.178
4.38814E-03	115.762
4.38821E-03	117.13
4.38828E-03	118.349
4.38842E-03	120.268
4.38850E-03	121.43
4.38862E-03	122.663
4.38870E-03	123.501
4.38871E-03	123.61
4.38889E-03	124.624
4.38893E-03	124.831
4.38906E-03	125.047
4.38910E-03	125.105
4.38927E-03	124.745
4.38928E-03	124.728
4.38944E-03	123.828
4.38949E-03	123.396
4.38964E-03	121.991
4.38970E-03	121.206
4.38984E-03	119.424
4.38989E-03	118.597
4.39004E-03	116.192
4.39014E-03	114.306
4.39024E-03	112.465
4.39039E-03	109.172
4.39053E-03	106.155
4.39081E-03	99.4914
4.39082E-03	99.1576
4.39134E-03	86.0544
4.39163E-03	78.6491
4.39180E-03	74.4372
4.39182E-03	73.77
4.39203E-03	68.7912
4.39206E-03	68.1307
4.39220E-03	65.016
4.39234E-03	61.9172
4.39237E-03	61.3366
4.39253E-03	57.8719
4.39255E-03	57.5848
4.39270E-03	54.6249
4.39275E-03	53.5553
4.39288E-03	51.3147
4.39296E-03	49.83
4.39302E-03	48.9138
4.39316E-03	46.6362
4.39317E-03	46.4098
4.39330E-03	44.5325
4.39338E-03	43.2881
4.39343E-03	42.5273
4.39357E-03	40.6363
4.39359E-03	40.4484
4.39371E-03	38.9019
4.39380E-03	37.8769
4.39385E-03	37.2539
4.39400E-03	35.5707
4.39400E-03	35.5514
4.39414E-03	34.1302
4.39417E-03	33.9173
4.39433E-03	32.3894
4.39436E-03	32.0503
4.39449E-03	30.986
4.39459E-03	30.1893
4.39465E-03	29.6791
4.39481E-03	28.5224
4.39482E-03	28.4636
4.39498E-03	27.3664
4.39503E-03	27.03
4.39514E-03	26.3473
4.39525E-03	25.69
4.39534E-03	25.2263
4.39548E-03	24.4837
4.39551E-03	24.3255
4.39568E-03	23.4972
4.39570E-03	23.3958
4.39585E-03	22.7487
4.39601E-03	22.0526
4.39601E-03	22.019
4.39613E-03	21.5846
4.39627E-03	21.0526
4.39635E-03	20.7564
4.39658E-03	19.9916
4.39661E-03	19.8746
4.39680E-03	19.3078
4.39696E-03	18.8468
4.39703E-03	18.665
4.39727E-03	18.0324
4.39731E-03	17.9425
4.39752E-03	17.4611
4.39765E-03	17.1418
4.39776E-03	16.9267
4.39800E-03	16.4275
4.39800E-03	16.4275
4.39824E-03	15.9895
4.39849E-03	15.5535
4.39852E-03	15.4914
4.39873E-03	15.1687
4.39897E-03	14.7938
4.39904E-03	14.6871
4.39929E-03	14.3603
4.39956E-03	13.9887
4.39960E-03	13.9477
4.39991E-03	13.5803
4.40008E-03	13.3771
4.40022E-03	13.2325
4.40054E-03	12.9087
4.40060E-03	12.837
4.40085E-03	12.6125
4.40113E-03	12.3569
4.40116E-03	12.3288
4.40147E-03	12.0768
4.40189E-03	11.7421
4.40231E-03	11.4553
4.40272E-03	11.1697
4.40314E-03	10.9237
4.40356E-03	10.6787
4.40397E-03	10.4655
4.40439E-03	10.2531
4.40480E-03	10.0694
4.40531E-03	9.84827
4.40544E-03	9.79127
4.40581E-03	9.64647
4.40607E-03	9.54579
4.40631E-03	9.4629
4.40682E-03	9.2918
4.40732E-03	9.12122
4.40734E-03	9.11535
4.40782E-03	8.97512
4.40833E-03	8.8303
4.40861E-03	8.7506
4.40883E-03	8.69466
4.40944E-03	8.54449
4.40987E-03	8.43754
4.41005E-03	8.40089
4.41065E-03	8.27301
4.41126E-03	8.14547
4.41152E-03	8.09095
4.41187E-03	8.02912
4.41278E-03	7.86733
4.41317E-03	7.79822
4.41369E-03	7.71884
4.41447E-03	7.60012
4.41482E-03	7.54749
4.41525E-03	7.49204
4.41603E-03	7.3925
4.41681E-03	7.2932
4.41734E-03	7.22713
4.41759E-03	7.19987
4.41877E-03	7.07752
4.41994E-03	6.95553
4.41994E-03	6.95553
4.42107E-03	6.85728
4.42219E-03	6.75927
4.42254E-03	6.72919
4.42332E-03	6.67121
4.42445E-03	6.58767
4.42497E-03	6.54918
4.42558E-03	6.51066
4.42671E-03	6.43927
4.42783E-03	6.36801
4.42809E-03	6.35159
4.42896E-03	6.30638
4.43052E-03	6.22516
4.43209E-03	6.1441
4.43278E-03	6.10815
4.43365E-03	6.07158
4.43521E-03	6.00588
4.43677E-03	5.94029
4.43764E-03	5.90391
4.43833E-03	5.87976
4.43990E-03	5.82552
4.44146E-03	5.77136
4.44285E-03	5.72328
4.44319E-03	5.71335
4.44493E-03	5.66377
4.44753E-03	5.58953
4.44979E-03	5.52529
4.45013E-03	5.51706
4.45274E-03	5.45539
4.45534E-03	5.3938
4.45673E-03	5.36099
4.45794E-03	5.33702
4.46055E-03	5.2857
4.46402E-03	5.21736
4.46714E-03	5.15593
4.46749E-03	5.15016
4.47096E-03	5.09256
4.47443E-03	5.03501
4.47755E-03	4.98326
4.47790E-03	4.97831
4.48137E-03	4.92893
4.48519E-03	4.87464
4.48936E-03	4.81547
4.49421E-03	4.74649
4.49560E-03	4.72916
4.50150E-03	4.65557
4.50671E-03	4.59069
4.51365E-03	4.50423
4.51921E-03	4.43511
4.52059E-03	4.41842
4.52754E-03	4.335
4.53378E-03	4.25996
4.54211E-03	4.15997
4.54836E-03	4.08502
4.55253E-03	4.03507
4.56086E-03	3.93524
4.56849E-03	3.83508
4.57612E-03	3.73501
4.58163E-03	3.66283
4.58347E-03	3.63879
4.58898E-03	3.5586
4.59449E-03	3.47849
4.59816E-03	3.42512
4.60000E-03	3.39564
4.60551E-03	3.30729
4.60919E-03	3.24846
4.61102E-03	3.21574
4.61470E-03	3.15038
4.61837E-03	3.08509
4.62021E-03	3.05249
4.62204E-03	3.01624
4.62572E-03	2.94384
4.62755E-03	2.9077
4.62939E-03	2.86766
4.63214E-03	2.80769
4.63490E-03	2.74783
4.63765E-03	2.6814
4.64041E-03	2.6151
4.64316E-03	2.54158
4.64500E-03	2.49268
4.64592E-03	2.46829
4.64684E-03	2.44082
4.64867E-03	2.38602
4.65028E-03	2.3382
4.65097E-03	2.31777
4.65235E-03	2.27173
4.65373E-03	2.22584
4.65510E-03	2.1801
4.65648E-03	2.12953
4.65786E-03	2.07916
4.65924E-03	2.02413
4.66061E-03	1.96937
4.66165E-03	1.92461
4.66268E-03	1.88006
4.66279E-03	1.87513
4.66371E-03	1.83213
4.66475E-03	1.78403
4.66498E-03	1.77342
4.66578E-03	1.73257
4.66655E-03	1.69344
4.66716E-03	1.66321
4.66733E-03	1.65377
4.66810E-03	1.61161
4.66879E-03	1.57444
4.66888E-03	1.5694
4.66974E-03	1.51949
4.67031E-03	1.48653
4.67048E-03	1.47673
4.67089E-03	1.45184
4.67146E-03	1.4166
4.67203E-03	1.38174
4.67221E-03	1.37142
4.67261E-03	1.34524
4.67318E-03	1.30833
4.67369E-03	1.27605
4.67393E-03	1.26127
4.67414E-03	1.24735
4.67458E-03	1.21802
4.67503E-03	1.18919
4.67547E-03	1.16092
4.67582E-03	1.13908
4.67592E-03	1.13319
4.67636E-03	1.10586
4.67681E-03	1.07936
4.67720E-03	1.05691
4.67724E-03	1.05428
4.67753E-03	1.03938
4.67787E-03	1.02275
4.67810E-03	1.01159
4.67820E-03	1.00756
4.67854E-03	0.994825
4.67869E-03	0.98973
4.67888E-03	0.984877
4.67921E-03	0.977483
4.67927E-03	0.976484
4.67955E-03	0.974713
4.67965E-03	0.974528
4.67985E-03	0.976783
4.68004E-03	0.979856
4.68013E-03	0.982556
4.68033E-03	0.99005
4.68040E-03	0.993619
4.68053E-03	1.00053
4.68068E-03	1.01171
4.68082E-03	1.02276
4.68095E-03	1.03683
4.68105E-03	1.04698
4.68122E-03	1.06955
4.68123E-03	1.07129
4.68139E-03	1.09706
4.68144E-03	1.10553
4.68156E-03	1.12989
4.68164E-03	1.14765
4.68173E-03	1.16885
4.68185E-03	1.19891
4.68189E-03	1.20983
4.68202E-03	1.24847
4.68204E-03	1.25758
4.68220E-03	1.31283
4.68221E-03	1.31745
4.68236E-03	1.37713
4.68241E-03	1.40086
4.68246E-03	1.42541
4.68256E-03	1.47852
4.68260E-03	1.5009
4.68266E-03	1.53724
4.68277E-03	1.60161
4.68280E-03	1.62099
4.68287E-03	1.67278
4.68294E-03	1.72674
4.68297E-03	1.75105
4.68308E-03	1.83724
4.68309E-03	1.84762
4.68318E-03	1.9326
4.68324E-03	1.98733
4.68328E-03	2.03739
4.68338E-03	2.14597
4.68339E-03	2.15249
4.68347E-03	2.25806
4.68354E-03	2.34089
4.68356E-03	2.37176
4.68365E-03	2.49557
4.68371E-03	2.59272
4.68373E-03	2.62879
4.68382E-03	2.77348
4.68382E-03	2.78381
4.68390E-03	2.93064
4.68394E-03	2.99797
4.68399E-03	3.1006
4.68405E-03	3.23471
4.68408E-03	3.28425
4.68416E-03	3.48291
4.68417E-03	3.49706
4.68425E-03	3.69832
4.68428E-03	3.78948
4.68431E-03	3.85115
4.68440E-03	4.11365
4.68441E-03	4.14699
4.68451E-03	4.47129
4.68452E-03	4.48104
4.68462E-03	4.82701
4.68463E-03	4.89109
4.68472E-03	5.2161
4.68475E-03	5.34479
4.68482E-03	5.64129
4.68487E-03	5.84592
4.68493E-03	6.10525
4.68499E-03	6.3986
4.68503E-03	6.61091
4.68510E-03	7.00688
4.68513E-03	7.16114
4.68522E-03	7.642
4.68522E-03	7.6734
4.68530E-03	8.15732
4.68534E-03	8.41152
4.68538E-03	8.70704
4.68547E-03	9.29168
4.68548E-03	9.35309
4.68555E-03	9.91685
4.68561E-03	10.401
4.68564E-03	10.5797
4.68572E-03	11.2849
4.68575E-03	11.5603
4.68584E-03	12.3804
4.68589E-03	12.8326
4.68595E-03	13.4763
4.68602E-03	14.2263
4.68606E-03	14.6557
4.68617E-03	15.8028
4.68618E-03	15.9207
4.68629E-03	17.2768
4.68631E-03	17.5642
4.68640E-03	18.7245
4.68646E-03	19.4823
4.68653E-03	20.5017
4.68660E-03	21.55
4.68666E-03	22.4034
4.68679E-03	24.4253
4.68679E-03	24.5394
4.68691E-03	26.5758
4.68701E-03	28.1891
4.68704E-03	28.8405
4.68724E-03	32.4515
4.68725E-03	32.8156
4.68743E-03	36.2989
4.68750E-03	37.8401
4.68765E-03	40.9378
4.68796E-03	47.8204
4.68824E-03	54.0144
4.68851E-03	60.1709
4.68851E-03	60.1711
4.68877E-03	65.6283
4.68879E-03	65.9924
4.68897E-03	69.5843
4.68902E-03	70.4702
4.68916E-03	72.8577
4.68927E-03	74.7318
4.68937E-03	76.2294
4.68946E-03	77.5598
4.68952E-03	78.3767
4.68965E-03	79.8868
4.68968E-03	80.1789
4.68983E-03	81.5219
4.68984E-03	81.6018
4.69000E-03	82.6811
4.69016E-03	83.2536
4.69020E-03	83.3916
4.69031E-03	83.4826
4.69036E-03	83.5019
4.69050E-03	83.2435
4.69051E-03	83.2086
4.69068E-03	82.4236
4.69071E-03	82.311
4.69081E-03	81.5577
4.69090E-03	80.8467
4.69103E-03	79.5473
4.69109E-03	78.8773
4.69125E-03	76.9185
4.69129E-03	76.4482
4.69147E-03	73.7582
4.69148E-03	73.6219
4.69169E-03	70.1378
4.69171E-03	69.8318
4.69187E-03	66.8782
4.69220E-03	60.6402
4.69257E-03	53.5381
4.69279E-03	49.303
4.69285E-03	48.2516
4.69302E-03	45.0685
4.69313E-03	43.1578
4.69321E-03	41.8118
4.69332E-03	39.9279
4.69339E-03	38.7317
4.69350E-03	36.8784
4.69353E-03	36.5282
4.69369E-03	34.0283
4.69370E-03	33.9667
4.69385E-03	31.7912
4.69387E-03	31.5848
4.69398E-03	30.0929
4.69401E-03	29.7019
4.69409E-03	28.6782
4.69417E-03	27.7604
4.69421E-03	27.3279
4.69432E-03	26.047
4.69433E-03	25.9632
4.69443E-03	24.857
4.69448E-03	24.3085
4.69457E-03	23.5167
4.69464E-03	22.7874
4.69470E-03	22.2691
4.69480E-03	21.3936
4.69484E-03	21.1099
4.69496E-03	20.1199
4.69497E-03	20.0352
4.69511E-03	19.05
4.69513E-03	18.8631
4.69524E-03	18.1418
4.69530E-03	17.7282
4.69537E-03	17.299
4.69548E-03	16.7038
4.69551E-03	16.5176
4.69565E-03	15.7798
4.69565E-03	15.7797
4.69579E-03	15.1129
4.69582E-03	14.9477
4.69592E-03	14.4954
4.69599E-03	14.1967
4.69606E-03	13.9197
4.69611E-03	13.7367
4.69620E-03	13.4018
4.69634E-03	12.904
4.69634E-03	12.904
4.69647E-03	12.4648
4.69657E-03	12.1745
4.69661E-03	12.0449
4.69675E-03	11.6593
4.69680E-03	11.5317
4.69689E-03	11.3031
4.69703E-03	10.9628
4.69704E-03	10.9373
4.69721E-03	10.5577
4.69725E-03	10.4573
4.69738E-03	10.2077
4.69748E-03	10.0052
4.69755E-03	9.88519
4.69773E-03	9.58774
4.69783E-03	9.41058
4.69790E-03	9.30727
4.69813E-03	8.96581
4.69817E-03	8.8981
4.69836E-03	8.659
4.69852E-03	8.45152
4.69859E-03	8.37153
4.69880E-03	8.12683
4.69882E-03	8.10883
4.69905E-03	7.86754
4.69913E-03	7.78175
4.69928E-03	7.64563
4.69944E-03	7.50508
4.69963E-03	7.32915
4.69975E-03	7.23886
4.70006E-03	6.99705
4.70013E-03	6.93924
4.70037E-03	6.77852
4.70063E-03	6.59943
4.70068E-03	6.57171
4.70099E-03	6.38586
4.70113E-03	6.30032
4.70130E-03	6.21218
4.70161E-03	6.04447
4.70172E-03	5.98887
4.70193E-03	5.89062
4.70236E-03	5.69535
4.70278E-03	5.52317
4.70299E-03	5.4376
4.70321E-03	5.36101
4.70363E-03	5.20872
4.70406E-03	5.07215
4.70427E-03	5.0042
4.70448E-03	4.94285
4.70498E-03	4.79936
4.70555E-03	4.65253
4.70584E-03	4.57952
4.70613E-03	4.51426
4.70670E-03	4.38443
4.70728E-03	4.26795
4.70756E-03	4.20997
4.70785E-03	4.15807
4.70842E-03	4.05471
4.70871E-03	4.00328
4.70929E-03	3.91125
4.70976E-03	3.83611
4.70999E-03	3.80251
4.71070E-03	3.70214
4.71117E-03	3.63551
4.71164E-03	3.57614
4.71258E-03	3.45794
4.71352E-03	3.3517
4.71399E-03	3.29877
4.71447E-03	3.25113
4.71541E-03	3.1562
4.71588E-03	3.10887
4.71635E-03	3.06619
4.71738E-03	2.97288
4.71766E-03	2.94747
4.71850E-03	2.87898
4.71963E-03	2.7878
4.72019E-03	2.74193
4.72131E-03	2.65981
4.72273E-03	2.55638
4.72300E-03	2.53797
4.72468E-03	2.42423
4.72526E-03	2.38556
4.72623E-03	2.32453
4.72834E-03	2.19206
4.72863E-03	2.17413
4.73004E-03	2.09197
4.73173E-03	1.99326
4.73333E-03	1.90026
4.73342E-03	1.89506
4.73596E-03	1.75488
4.73850E-03	1.61524
4.74010E-03	1.52767
4.74090E-03	1.48462
4.74322E-03	1.35979
4.74555E-03	1.23554
4.74710E-03	1.15308
4.74865E-03	1.07095
4.75021E-03	0.98918
4.75176E-03	0.907829
4.75366E-03	0.808639
4.75469E-03	0.755376
4.75493E-03	0.743296
4.75620E-03	0.679765
4.75721E-03	0.629557
4.75747E-03	0.617164
4.75874E-03	0.556872
4.75896E-03	0.546484
4.76001E-03	0.499201
4.76013E-03	0.493966
4.76108E-03	0.453101
4.76128E-03	0.445315
4.76202E-03	0.415592
4.76244E-03	0.400151
4.76278E-03	0.387744
4.76334E-03	0.368342
4.76349E-03	0.363531
4.76398E-03	0.348254
4.76451E-03	0.333206
4.76454E-03	0.332221
4.76490E-03	0.323164
4.76530E-03	0.314045
4.76560E-03	0.307841
4.76569E-03	0.305993
4.76609E-03	0.299301
4.76635E-03	0.295485
4.76659E-03	0.292457
4.76661E-03	0.292244
4.76688E-03	0.28985
4.76714E-03	0.288083
4.76740E-03	0.286985
4.76753E-03	0.28679
4.76767E-03	0.286745
4.76793E-03	0.287411
4.76817E-03	0.288748
4.76840E-03	0.290661
4.76842E-03	0.290843
4.76854E-03	0.292315
4.76878E-03	0.295866
4.76901E-03	0.299806
4.76919E-03	0.303651
4.76920E-03	0.303965
4.76940E-03	0.308974
4.76960E-03	0.314628
4.76980E-03	0.320958
4.76996E-03	0.326824
4.76999E-03	0.328044
4.77019E-03	0.336113
4.77039E-03	0.344964
4.77057E-03	0.353917
4.77071E-03	0.361352
4.77074E-03	0.362885
4.77091E-03	0.372742
4.77108E-03	0.383287
4.77125E-03	0.39455
4.77142E-03	0.406561
4.77146E-03	0.410115
4.77159E-03	0.419585
4.77176E-03	0.433514
4.77199E-03	0.454284
4.77222E-03	0.475868
4.77222E-03	0.475868
4.77244E-03	0.499653
4.77267E-03	0.525254
4.77289E-03	0.55278
4.77297E-03	0.562622
4.77311E-03	0.581435
4.77331E-03	0.609509
4.77351E-03	0.639334
4.77370E-03	0.671006
4.77372E-03	0.674207
4.77390E-03	0.705088
4.77410E-03	0.741274
4.77429E-03	0.777968
4.77432E-03	0.785403
4.77455E-03	0.833032
4.77477E-03	0.88389
4.77485E-03	0.901988
4.77500E-03	0.938622
4.77523E-03	0.997246
4.77541E-03	1.0494
4.77546E-03	1.06129
4.77569E-03	1.13108
4.77592E-03	1.20565
4.77602E-03	1.24108
4.77615E-03	1.28591
4.77639E-03	1.37211
4.77662E-03	1.46614
4.77666E-03	1.48112
4.77687E-03	1.57201
4.77712E-03	1.6858
4.77729E-03	1.77305
4.77736E-03	1.80834
4.77761E-03	1.94089
4.77781E-03	2.05616
4.77786E-03	2.08353
4.77810E-03	2.23158
4.77833E-03	2.38775
4.77833E-03	2.3903
4.77857E-03	2.56206
4.77881E-03	2.74635
4.77885E-03	2.77933
4.77904E-03	2.94553
4.77923E-03	3.11788
4.77929E-03	3.16715
4.77954E-03	3.41103
4.77962E-03	3.49879
4.77978E-03	3.67548
4.78000E-03	3.92712
4.78003E-03	3.96207
4.78028E-03	4.27376
4.78039E-03	4.41707
4.78054E-03	4.62317
4.78077E-03	4.97097
4.78081E-03	5.02744
4.78108E-03	5.47174
4.78115E-03	5.60678
4.78135E-03	5.96032
4.78153E-03	6.31233
4.78156E-03	6.37473
4.78171E-03	6.68862
4.78186E-03	7.02264
4.78189E-03	7.08978
4.78207E-03	7.51885
4.78216E-03	7.74747
4.78225E-03	7.97727
4.78243E-03	8.46733
4.78246E-03	8.5545
4.78261E-03	8.99253
4.78276E-03	9.46029
4.78279E-03	9.55434
4.78297E-03	10.1572
4.78306E-03	10.4795
4.78315E-03	10.8035
4.78333E-03	11.4968
4.78336E-03	11.6216
4.78356E-03	12.437
4.78367E-03	12.9156
4.78379E-03	13.4657
4.78400E-03	14.5157
4.78401E-03	14.5911
4.78424E-03	15.8258
4.78427E-03	16.0058
4.78446E-03	17.1803
4.78454E-03	17.6742
4.78469E-03	18.6664
4.78481E-03	19.5345
4.78491E-03	20.2974
4.78508E-03	21.6084
4.78514E-03	22.0869
4.78526E-03	23.1333
4.78537E-03	24.0527
4.78556E-03	25.9185
4.78559E-03	26.207
4.78581E-03	28.4875
4.78586E-03	29.0846
4.78601E-03	30.7987
4.78616E-03	32.6506
4.78622E-03	33.3017
4.78642E-03	36.011
4.78646E-03	36.6594
4.78662E-03	38.9389
4.78676E-03	41.1558
4.78682E-03	42.0929
4.78703E-03	45.4851
4.78707E-03	46.157
4.78723E-03	49.1242
4.78737E-03	51.7135
4.78743E-03	53.0123
4.78764E-03	57.1538
4.78767E-03	57.8096
4.78791E-03	63.07
4.78797E-03	64.4747
4.78815E-03	68.6986
4.78839E-03	74.6491
4.78842E-03	75.4379
4.78875E-03	84.131
4.78911E-03	94.1346
4.78923E-03	97.5806
4.78977E-03	113.081
4.79013E-03	123.389
4.79015E-03	123.817
4.79042E-03	131.063
4.79047E-03	132.361
4.79072E-03	138.858
4.79078E-03	140.286
4.79103E-03	145.891
4.79110E-03	147.366
4.79133E-03	151.906
4.79134E-03	152.059
4.79156E-03	155.801
4.79164E-03	156.974
4.79179E-03	159.002
4.79195E-03	160.704
4.79200E-03	161.213
4.79202E-03	161.465
4.79225E-03	163.008
4.79231E-03	163.429
4.79250E-03	164.017
4.79253E-03	164.113
4.79265E-03	164.187
4.79277E-03	163.952
4.79290E-03	163.69
4.79310E-03	162.59
4.79314E-03	162.36
4.79338E-03	160.24
4.79343E-03	159.762
4.79363E-03	157.346
4.79375E-03	155.559
4.79397E-03	152.302
4.79400E-03	151.794
4.79438E-03	145.057
4.79441E-03	144.445
4.79475E-03	137.466
4.79537E-03	123.791
4.79549E-03	121.107
4.79585E-03	113.069
4.79609E-03	107.723
4.79621E-03	105.19
4.79657E-03	97.6116
4.79657E-03	97.6114
4.79684E-03	92.3074
4.79693E-03	90.5443
4.79712E-03	87.2597
4.79730E-03	83.9853
4.79742E-03	81.9578
4.79760E-03	78.9263
4.79766E-03	77.987
4.79790E-03	74.2411
4.79790E-03	74.241
4.79814E-03	70.7849
4.79820E-03	69.9233
4.79838E-03	67.5399
4.79850E-03	65.9557
4.79862E-03	64.4982
4.79880E-03	62.3186
4.79886E-03	61.6514
4.79910E-03	58.9904
4.79910E-03	58.9904
4.79937E-03	56.2523
4.79940E-03	55.9491
4.79967E-03	53.4465
4.79970E-03	53.1694
4.79997E-03	50.882
4.80000E-03	50.6287
4.80027E-03	48.537
4.80030E-03	48.3053
4.80058E-03	46.43
4.80076E-03	45.1837
4.80088E-03	44.4509
4.80118E-03	42.6245
4.80121E-03	42.4424
4.80148E-03	40.993
4.80166E-03	40.0297
4.80183E-03	39.2107
4.80211E-03	37.898
4.80224E-03	37.3615
4.80257E-03	35.994
4.80264E-03	35.6997
4.80302E-03	34.3033
4.80305E-03	34.2034
4.80346E-03	32.86
4.80347E-03	32.798
4.80386E-03	31.6537
4.80393E-03	31.4544
4.80427E-03	30.5595
4.80439E-03	30.2522
4.80468E-03	29.5831
4.80507E-03	28.6779
4.80510E-03	28.6182
4.80554E-03	27.7535
4.80575E-03	27.339
4.80598E-03	26.9553
4.80642E-03	26.2202
4.80664E-03	25.9038
4.80709E-03	25.2649
4.80730E-03	25.0051
4.80776E-03	24.4517
4.80796E-03	24.24
4.80843E-03	23.7634
4.80869E-03	23.5395
4.80927E-03	23.0549
4.80932E-03	23.0159
4.81010E-03	22.5001
4.81014E-03	22.4821
4.81089E-03	22.1038
4.81101E-03	22.0603
4.81167E-03	21.8163
4.81187E-03	21.7683
4.81246E-03	21.6299
4.81274E-03	21.6022
4.81303E-03	21.5744
4.81351E-03	21.5295
4.81379E-03	21.5456
4.81454E-03	21.591
4.81455E-03	21.5915
4.81529E-03	21.7493
4.81559E-03	21.8129
4.81605E-03	21.9796
4.81664E-03	22.1943
4.81680E-03	22.2827
4.81756E-03	22.6788
4.81768E-03	22.7415
4.81831E-03	23.1815
4.81872E-03	23.4643
4.81907E-03	23.769
4.81980E-03	24.4129
4.82017E-03	24.7968
4.82053E-03	25.182
4.82090E-03	25.6219
4.82126E-03	26.063
4.82163E-03	26.5635
4.82200E-03	27.0652
4.82236E-03	27.6322
4.82273E-03	28.2004
4.82309E-03	28.8404
4.82346E-03	29.4818
4.82383E-03	30.2028
4.82419E-03	30.9253
4.82456E-03	31.7363
4.82492E-03	32.5489
4.82525E-03	33.3646
4.82558E-03	34.1818
4.82591E-03	35.0879
4.82624E-03	35.9957
4.82657E-03	37.0023
4.82690E-03	38.0109
4.82723E-03	39.1298
4.82756E-03	40.2508
4.82789E-03	41.4955
