E(MeV)	Hf-180	
4.80911E-03	221.016	
4.80918E-03	228.728	
4.80931E-03	243.146	
4.80932E-03	244.104	
4.80944E-03	256.424	
4.80945E-03	258.176	
4.80957E-03	268.728	
4.80962E-03	273.392	
4.80971E-03	280.331	
4.80976E-03	284.27	
4.80984E-03	289.303	
4.80985E-03	289.858	
4.80994E-03	294.539	
4.80999E-03	297.222	
4.81000E-03	297.746	
4.81009E-03	301.149	
4.81012E-03	302.044	
4.81018E-03	303.58	
4.81024E-03	304.183	
4.81032E-03	305.162	
4.81035E-03	305.19	
4.81036E-03	305.083	
4.81049E-03	303.954	
4.81060E-03	301.189	
4.81062E-03	300.722	
4.81072E-03	296.944	
4.81074E-03	295.688	
4.81085E-03	290.63	
4.81087E-03	289.072	
4.81097E-03	282.81	
4.81104E-03	277.863	
4.81115E-03	270.414	
4.81130E-03	257.684	
4.81132E-03	256.268	
4.81157E-03	232.946	
4.81173E-03	218.413	
4.81190E-03	202.294	
4.81200E-03	192.64	
4.81203E-03	190.321	
4.81215E-03	178.75	
4.81217E-03	177.211	
4.81228E-03	167.716	
4.81234E-03	162.615	
4.81241E-03	157.172	
4.81251E-03	149.027	
4.81254E-03	147.152	
4.81262E-03	140.914	
4.81268E-03	136.556	
4.81271E-03	134.834	
4.81280E-03	129.107	
4.81281E-03	127.963	
4.81288E-03	123.724	
4.81294E-03	120.022	
4.81297E-03	118.559	
4.81305E-03	113.69	
4.81307E-03	112.718	
4.81314E-03	109.146	
4.81320E-03	106.027	
4.81323E-03	104.395	
4.81333E-03	99.9155	
4.81333E-03	99.5433	
4.81344E-03	95.0888	
4.81345E-03	94.3482	
4.81354E-03	90.962	
4.81358E-03	89.5261	
4.81363E-03	87.438	
4.81370E-03	85.1226	
4.81372E-03	84.4264	
4.81380E-03	81.6468	
4.81386E-03	79.8434	
4.81389E-03	78.9801	
4.81398E-03	76.5183	
4.81402E-03	75.1666	
4.81406E-03	74.1836	
4.81415E-03	72.0031	
4.81419E-03	70.9152	
4.81428E-03	68.9821	
4.81436E-03	67.0536	
4.81437E-03	66.839	
4.81447E-03	64.9118	
4.81453E-03	63.6298	
4.81460E-03	62.4844	
4.81470E-03	60.5802	
4.81472E-03	60.2384	
4.81485E-03	58.1932	
4.81487E-03	57.8531	
4.81498E-03	56.3209	
4.81504E-03	55.4035	
4.81511E-03	54.5927	
4.81524E-03	52.9744	
4.81530E-03	52.1669	
4.81539E-03	51.2105	
4.81547E-03	50.2557	
4.81564E-03	48.5313	
4.81569E-03	48.1011	
4.81581E-03	46.9407	
4.81590E-03	46.1687	
4.81598E-03	45.4871	
4.81616E-03	44.1267	
4.81622E-03	43.6173	
4.81633E-03	42.88	
4.81650E-03	41.7024	
4.81654E-03	41.4084	
4.81667E-03	40.6351	
4.81686E-03	39.4772	
4.81688E-03	39.3635	
4.81710E-03	38.2282	
4.81718E-03	37.7748	
4.81731E-03	37.1693	
4.81750E-03	36.2624	
4.81752E-03	36.1721	
4.81774E-03	35.2706	
4.81782E-03	34.9104	
4.81795E-03	34.4315	
4.81817E-03	33.6344	
4.81825E-03	33.316	
4.81838E-03	32.8965	
4.81866E-03	31.9889	
4.81868E-03	31.9192	
4.81893E-03	31.1913	
4.81921E-03	30.4039	
4.81923E-03	30.3434	
4.81949E-03	29.7134	
4.81975E-03	29.0843	
4.81977E-03	29.0381	
4.82005E-03	28.4385	
4.82026E-03	27.9779	
4.82032E-03	27.8575	
4.82060E-03	27.3365	
4.82091E-03	26.7659	
4.82094E-03	26.6959	
4.82121E-03	26.2647	
4.82152E-03	25.7737	
4.82163E-03	25.5931	
4.82182E-03	25.3274	
4.82213E-03	24.9073	
4.82243E-03	24.4877	
4.82248E-03	24.4216	
4.82266E-03	24.21	
4.82289E-03	23.9426	
4.82304E-03	23.7647	
4.82320E-03	23.5779	
4.82332E-03	23.4381	
4.82333E-03	23.4289	
4.82344E-03	23.3191	
4.82356E-03	23.2022	
4.82364E-03	23.1247	
4.82372E-03	23.0477	
4.82380E-03	22.9712	
4.82388E-03	22.8954	
4.82394E-03	22.8391	
4.82400E-03	22.7833	
4.82406E-03	22.728	
4.82412E-03	22.6735	
4.82418E-03	22.6197	
4.82424E-03	22.5668	
4.82427E-03	22.5437	
4.82430E-03	22.5216	
4.82436E-03	22.4829	
4.82440E-03	22.4578	
4.82444E-03	22.4332	
4.82448E-03	22.4094	
4.82452E-03	22.3862	
4.82456E-03	22.3638	
4.82460E-03	22.3422	
4.82464E-03	22.3214	
4.82468E-03	22.3016	
4.82472E-03	22.2828	
4.82476E-03	22.2651	
4.82480E-03	22.2485	
4.82484E-03	22.2331	
4.82488E-03	22.219	
4.82492E-03	22.2062	
4.82496E-03	22.1949	
4.82500E-03	22.1852	
4.82502E-03	22.1825	
4.82504E-03	22.1842	
4.82508E-03	22.1886	
4.82512E-03	22.1948	
4.82516E-03	22.2029	
4.82520E-03	22.213	
4.82524E-03	22.2251	
4.82528E-03	22.2394	
4.82532E-03	22.256	
4.82536E-03	22.2749	
4.82542E-03	22.308	
4.82548E-03	22.3469	
4.82554E-03	22.3919	
4.82559E-03	22.432	
4.82560E-03	22.4474	
4.82567E-03	22.5301	
4.82573E-03	22.621	
4.82580E-03	22.7203	
4.82586E-03	22.8281	
4.82593E-03	22.9447	
4.82599E-03	23.0637	
4.82599E-03	23.0708	
4.82606E-03	23.2186	
4.82613E-03	23.3751	
4.82619E-03	23.5458	
4.82621E-03	23.6013	
4.82630E-03	23.8565	
4.82639E-03	24.1357	
4.82651E-03	24.5276	
4.82666E-03	25.0423	
4.82673E-03	25.2778	
4.82701E-03	26.3097	
4.82715E-03	26.7922	
4.82730E-03	27.2509	
4.82741E-03	27.5692	
4.82742E-03	27.6107	
4.82752E-03	27.8366	
4.82757E-03	27.9311	
4.82762E-03	28.006	
4.82772E-03	28.1319	
4.82782E-03	28.2133	
4.82793E-03	28.248	
4.82795E-03	28.2463	
4.82800E-03	28.2202	
4.82810E-03	28.1245	
4.82821E-03	27.9748	
4.82829E-03	27.824	
4.82840E-03	27.5286	
4.82850E-03	27.2167	
4.82860E-03	26.9008	
4.82864E-03	26.7331	
4.82871E-03	26.4697	
4.82884E-03	25.8852	
4.82902E-03	25.0769	
4.82940E-03	23.2971	
4.82951E-03	22.7622	
4.82962E-03	22.2988	
4.82964E-03	22.1939	
4.82972E-03	21.8721	
4.82979E-03	21.6026	
4.82986E-03	21.3424	
4.82993E-03	21.0921	
4.83000E-03	20.8517	
4.83007E-03	20.648	
4.83012E-03	20.4778	
4.83014E-03	20.421	
4.83017E-03	20.3237	
4.83023E-03	20.1806	
4.83028E-03	20.0434	
4.83033E-03	19.9117	
4.83039E-03	19.7855	
4.83044E-03	19.6646	
4.83049E-03	19.5489	
4.83055E-03	19.438	
4.83057E-03	19.385	
4.83060E-03	19.3384	
4.83065E-03	19.2496	
4.83071E-03	19.1652	
4.83076E-03	19.0849	
4.83080E-03	19.0271	
4.83084E-03	18.9715	
4.83088E-03	18.9178	
4.83092E-03	18.866	
4.83096E-03	18.816	
4.83100E-03	18.7677	
4.83104E-03	18.721	
4.83108E-03	18.6758	
4.83112E-03	18.6377	
4.83112E-03	18.633	
4.83116E-03	18.598	
4.83120E-03	18.5643	
4.83124E-03	18.5318	
4.83128E-03	18.5004	
4.83132E-03	18.4701	
4.83136E-03	18.4407	
4.83140E-03	18.4123	
4.83144E-03	18.3848	
4.83148E-03	18.358	
4.83152E-03	18.3321	
4.83156E-03	18.3068	
4.83160E-03	18.2821	
4.83164E-03	18.258	
4.83168E-03	18.2345	
4.83172E-03	18.2115	
4.83176E-03	18.189	
4.83180E-03	18.1669	
4.83184E-03	18.1452	
4.83188E-03	18.1239	
4.83194E-03	18.096	
4.83199E-03	18.0686	
4.83199E-03	18.0672	
4.83204E-03	18.0469	
4.83210E-03	18.0258	
4.83215E-03	18.0052	
4.83220E-03	17.9848	
4.83226E-03	17.9648	
4.83231E-03	17.945	
4.83236E-03	17.9254	
4.83244E-03	17.8964	
4.83252E-03	17.8678	
4.83260E-03	17.8395	
4.83268E-03	17.8129	
4.83276E-03	17.7866	
4.83286E-03	17.7516	
4.83296E-03	17.7169	
4.83311E-03	17.6651	
4.83326E-03	17.6135	
4.83341E-03	17.5621	
4.83361E-03	17.4938	
4.83381E-03	17.4289	
4.83392E-03	17.3977	
4.83422E-03	17.3125	
4.83462E-03	17.1991	
4.83503E-03	17.086	
4.83543E-03	16.973	
4.83584E-03	16.8601	
4.83601E-03	16.8211	
4.83652E-03	16.7042	
4.83702E-03	16.5875	
4.83753E-03	16.4708	
4.83821E-03	16.3154	
4.83873E-03	16.1964	
4.83888E-03	16.1663	
4.83956E-03	16.0378	
4.84024E-03	15.9094	
4.84092E-03	15.781	
4.84130E-03	15.7085	
4.84171E-03	15.6432	
4.84262E-03	15.4985	
4.84354E-03	15.354	
4.84445E-03	15.2096	
4.84473E-03	15.1653	
4.84536E-03	15.0813	
4.84627E-03	14.9602	
4.84718E-03	14.8391	
4.84810E-03	14.7181	
4.84855E-03	14.6577	
4.84903E-03	14.6014	
4.84999E-03	14.4888	
4.85070E-03	14.4044	
4.85142E-03	14.3201	
4.85214E-03	14.2358	
4.85283E-03	14.1544	
4.85329E-03	14.1012	
4.85374E-03	14.0479	
4.85420E-03	13.9948	
4.85465E-03	13.9347	
4.85499E-03	13.8897	
4.85533E-03	13.8448	
4.85567E-03	13.7999	
4.85590E-03	13.7701	
4.85612E-03	13.7412	
4.85633E-03	13.7132	
4.85644E-03	13.6992	
4.85649E-03	13.6897	
4.85666E-03	13.6613	
4.85676E-03	13.6425	
4.85687E-03	13.6237	
4.85698E-03	13.6049	
4.85708E-03	13.5863	
4.85716E-03	13.5725	
4.85724E-03	13.5587	
4.85732E-03	13.5451	
4.85741E-03	13.5316	
4.85746E-03	13.5227	
4.85751E-03	13.5139	
4.85757E-03	13.5052	
4.85762E-03	13.4966	
4.85767E-03	13.4882	
4.85773E-03	13.4799	
4.85778E-03	13.469	
4.85783E-03	13.4583	
4.85788E-03	13.4477	
4.85793E-03	13.4374	
4.85798E-03	13.4274	
4.85803E-03	13.4176	
4.85808E-03	13.4082	
4.85813E-03	13.3991	
4.85816E-03	13.3932	
4.85820E-03	13.3876	
4.85823E-03	13.3821	
4.85827E-03	13.3768	
4.85830E-03	13.3718	
4.85833E-03	13.367	
4.85837E-03	13.3625	
4.85840E-03	13.3583	
4.85843E-03	13.3543	
4.85847E-03	13.3507	
4.85850E-03	13.3474	
4.85854E-03	13.3445	
4.85857E-03	13.342	
4.85860E-03	13.3398	
4.85864E-03	13.3381	
4.85867E-03	13.3369	
4.85870E-03	13.3361	
4.85874E-03	13.3358	
4.85877E-03	13.3361	
4.85880E-03	13.337	
4.85885E-03	13.3391	
4.85890E-03	13.3425	
4.85894E-03	13.3471	
4.85899E-03	13.3532	
4.85904E-03	13.3608	
4.85908E-03	13.3699	
4.85913E-03	13.3807	
4.85918E-03	13.3933	
4.85922E-03	13.4078	
4.85927E-03	13.4242	
4.85932E-03	13.4427	
4.85936E-03	13.4634	
4.85941E-03	13.494	
4.85945E-03	13.527	
4.85950E-03	13.5625	
4.85955E-03	13.6005	
4.85960E-03	13.6464	
4.85965E-03	13.6958	
4.85970E-03	13.7487	
4.85971E-03	13.75	
4.85976E-03	13.8171	
4.85981E-03	13.8896	
4.85988E-03	13.9921	
4.85995E-03	14.1014	
4.86002E-03	14.2176	
4.86002E-03	14.2237	
4.86007E-03	14.3231	
4.86015E-03	14.4963	
4.86024E-03	14.7052	
4.86027E-03	14.7711	
4.86034E-03	14.946	
4.86045E-03	15.272	
4.86055E-03	15.5563	
4.86056E-03	15.5867	
4.86073E-03	16.1493	
4.86083E-03	16.4968	
4.86099E-03	17.1041	
4.86115E-03	17.6611	
4.86128E-03	18.1376	
4.86139E-03	18.5241	
4.86151E-03	18.9082	
4.86160E-03	19.1848	
4.86171E-03	19.4767	
4.86181E-03	19.7299	
4.86187E-03	19.8551	
4.86191E-03	19.9273	
4.86200E-03	20.0511	
4.86211E-03	20.1708	
4.86216E-03	20.2169	
4.86220E-03	20.2329	
4.86228E-03	20.2448	
4.86239E-03	20.2318	
4.86239E-03	20.2318	
4.86248E-03	20.1638	
4.86258E-03	20.0618	
4.86259E-03	20.0364	
4.86271E-03	19.857	
4.86276E-03	19.7559	
4.86284E-03	19.5921	
4.86298E-03	19.239	
4.86303E-03	19.135	
4.86326E-03	18.4599	
4.86337E-03	18.1102	
4.86352E-03	17.6707	
4.86363E-03	17.3296	
4.86363E-03	17.3296	
4.86373E-03	17.0563	
4.86382E-03	16.7938	
4.86389E-03	16.6043	
4.86396E-03	16.4215	
4.86403E-03	16.2456	
4.86410E-03	16.0765	
4.86417E-03	15.9142	
4.86422E-03	15.797	
4.86427E-03	15.6986	
4.86427E-03	15.6845	
4.86433E-03	15.5825	
4.86438E-03	15.484	
4.86442E-03	15.3994	
4.86447E-03	15.3175	
4.86452E-03	15.2382	
4.86456E-03	15.1614	
4.86461E-03	15.087	
4.86464E-03	15.0438	
4.86466E-03	15.0185	
4.86470E-03	14.9575	
4.86475E-03	14.8986	
4.86480E-03	14.8417	
4.86484E-03	14.7868	
4.86489E-03	14.7337	
4.86494E-03	14.6823	
4.86498E-03	14.6326	
4.86503E-03	14.5844	
4.86505E-03	14.5657	
4.86507E-03	14.5428	
4.86512E-03	14.506	
4.86517E-03	14.4687	
4.86522E-03	14.4327	
4.86527E-03	14.3979	
4.86532E-03	14.3643	
4.86535E-03	14.3424	
4.86538E-03	14.321	
4.86541E-03	14.3	
4.86545E-03	14.2794	
4.86548E-03	14.2591	
4.86549E-03	14.2506	
4.86551E-03	14.2419	
4.86554E-03	14.227	
4.86558E-03	14.2125	
4.86561E-03	14.1983	
4.86564E-03	14.1843	
4.86567E-03	14.1706	
4.86571E-03	14.1571	
4.86574E-03	14.1438	
4.86579E-03	14.1243	
4.86584E-03	14.1053	
4.86589E-03	14.0866	
4.86593E-03	14.0683	
4.86598E-03	14.0503	
4.86601E-03	14.0393	
4.86603E-03	14.0347	
4.86608E-03	14.0226	
4.86613E-03	14.0108	
4.86618E-03	13.9982	
4.86622E-03	13.9884	
4.86627E-03	13.9788	
4.86631E-03	13.9692	
4.86637E-03	13.9551	
4.86643E-03	13.9412	
4.86650E-03	13.9274	
4.86656E-03	13.9138	
4.86662E-03	13.9003	
4.86668E-03	13.8869	
4.86675E-03	13.8736	
4.86683E-03	13.856	
4.86690E-03	13.8404	
4.86691E-03	13.8392	
4.86700E-03	13.8281	
4.86708E-03	13.8171	
4.86721E-03	13.8007	
4.86733E-03	13.7844	
4.86746E-03	13.7682	
4.86760E-03	13.7504	
4.86769E-03	13.738	
4.86788E-03	13.7133	
4.86808E-03	13.6887	
4.86827E-03	13.6641	
4.86846E-03	13.6397	
4.86862E-03	13.6195	
4.86866E-03	13.6168	
4.86880E-03	13.6051	
4.86894E-03	13.5935	
4.86904E-03	13.5858	
4.86915E-03	13.5775	
4.86925E-03	13.5693	
4.86933E-03	13.5633	
4.86941E-03	13.5572	
4.86948E-03	13.5513	
4.86956E-03	13.5455	
4.86962E-03	13.5417	
4.86967E-03	13.538	
4.86972E-03	13.5343	
4.86977E-03	13.5307	
4.86982E-03	13.5272	
4.86988E-03	13.5238	
4.86993E-03	13.5205	
4.86998E-03	13.5174	
4.87003E-03	13.5144	
4.87007E-03	13.5122	
4.87011E-03	13.5102	
4.87015E-03	13.5083	
4.87019E-03	13.5065	
4.87023E-03	13.5048	
4.87027E-03	13.5033	
4.87031E-03	13.5019	
4.87035E-03	13.5007	
4.87038E-03	13.4996	
4.87042E-03	13.4988	
4.87046E-03	13.4981	
4.87050E-03	13.4977	
4.87054E-03	13.4975	
4.87058E-03	13.4976	
4.87062E-03	13.498	
4.87066E-03	13.4986	
4.87070E-03	13.4996	
4.87074E-03	13.501	
4.87078E-03	13.503	
4.87083E-03	13.5054	
4.87086E-03	13.5077	
4.87087E-03	13.5089	
4.87092E-03	13.5148	
4.87096E-03	13.5214	
4.87100E-03	13.5286	
4.87105E-03	13.5364	
4.87109E-03	13.545	
4.87113E-03	13.5543	
4.87118E-03	13.5644	
4.87122E-03	13.5753	
4.87127E-03	13.5871	
4.87131E-03	13.5998	
4.87135E-03	13.6134	
4.87140E-03	13.6281	
4.87144E-03	13.6438	
4.87147E-03	13.6528	
4.87149E-03	13.6622	
4.87154E-03	13.6911	
4.87159E-03	13.7141	
4.87165E-03	13.7467	
4.87170E-03	13.7804	
4.87176E-03	13.8161	
4.87182E-03	13.8541	
4.87187E-03	13.8942	
4.87193E-03	13.9366	
4.87200E-03	13.9966	
4.87208E-03	14.0605	
4.87216E-03	14.1285	
4.87225E-03	14.2187	
4.87233E-03	14.2954	
4.87235E-03	14.3198	
4.87245E-03	14.4312	
4.87257E-03	14.5769	
4.87276E-03	14.808	
4.87300E-03	15.1099	
4.87316E-03	15.2997	
4.87328E-03	15.4386	
4.87339E-03	15.5502	
4.87351E-03	15.6591	
4.87360E-03	15.7326	
4.87361E-03	15.7337	
4.87372E-03	15.7932	
4.87379E-03	15.8212	
4.87382E-03	15.8298	
4.87393E-03	15.8429	
4.87400E-03	15.8414	
4.87411E-03	15.8245	
4.87421E-03	15.7898	
4.87430E-03	15.7501	
4.87436E-03	15.7099	
4.87440E-03	15.68	
4.87450E-03	15.5936	
4.87459E-03	15.5025	
4.87469E-03	15.3854	
4.87482E-03	15.235	
4.87497E-03	15.0447	
4.87536E-03	14.5125	
4.87540E-03	14.4617	
4.87554E-03	14.2802	
4.87564E-03	14.1488	
4.87572E-03	14.0542	
4.87580E-03	13.9634	
4.87588E-03	13.8767	
4.87595E-03	13.802	
4.87603E-03	13.7271	
4.87610E-03	13.6562	
4.87611E-03	13.6461	
4.87616E-03	13.6097	
4.87621E-03	13.5664	
4.87627E-03	13.5253	
4.87633E-03	13.4864	
4.87638E-03	13.4495	
4.87644E-03	13.4147	
4.87650E-03	13.3818	
4.87655E-03	13.3531	
4.87659E-03	13.3302	
4.87664E-03	13.3083	
4.87668E-03	13.2875	
4.87672E-03	13.2676	
4.87677E-03	13.2487	
4.87681E-03	13.2306	
4.87685E-03	13.2152	
4.87686E-03	13.2137	
4.87690E-03	13.2003	
4.87694E-03	13.1878	
4.87699E-03	13.1759	
4.87703E-03	13.1647	
4.87708E-03	13.1541	
4.87712E-03	13.1441	
4.87716E-03	13.1347	
4.87721E-03	13.1258	
4.87725E-03	13.1175	
4.87729E-03	13.1095	
4.87734E-03	13.102	
4.87738E-03	13.0949	
4.87743E-03	13.0882	
4.87747E-03	13.0818	
4.87750E-03	13.077	
4.87754E-03	13.0725	
4.87757E-03	13.0681	
4.87761E-03	13.0638	
4.87764E-03	13.0597	
4.87767E-03	13.0558	
4.87772E-03	13.0507	
4.87777E-03	13.0458	
4.87781E-03	13.0411	
4.87786E-03	13.0366	
4.87790E-03	13.0323	
4.87795E-03	13.0281	
4.87799E-03	13.0241	
4.87804E-03	13.0201	
4.87808E-03	13.0163	
4.87813E-03	13.0125	
4.87817E-03	13.0089	
4.87822E-03	13.0053	
4.87827E-03	13.0018	
4.87831E-03	12.9984	
4.87836E-03	12.995	
4.87840E-03	12.9917	
4.87847E-03	12.9871	
4.87847E-03	12.9869	
4.87854E-03	12.9835	
4.87861E-03	12.9803	
4.87867E-03	12.9771	
4.87874E-03	12.9739	
4.87881E-03	12.9708	
4.87888E-03	12.9678	
4.87897E-03	12.9638	
4.87906E-03	12.9599	
4.87919E-03	12.9542	
4.87932E-03	12.9484	
4.87945E-03	12.9428	
4.87963E-03	12.9353	
4.87981E-03	12.9278	
4.88007E-03	12.9166	
4.88034E-03	12.9055	
4.88069E-03	12.8906	
4.88104E-03	12.8759	
4.88140E-03	12.8611	
4.88175E-03	12.8464	
4.88216E-03	12.8295	
4.88277E-03	12.8041	
4.88338E-03	12.7787	
4.88399E-03	12.7533	
4.88460E-03	12.728	
4.88542E-03	12.6943	
4.88623E-03	12.6606	
4.88653E-03	12.6482	
4.88745E-03	12.618	
4.88887E-03	12.5718	
4.89006E-03	12.5327	
4.89185E-03	12.4741	
4.89365E-03	12.4156	
4.89544E-03	12.357	
4.89609E-03	12.3357	
4.89783E-03	12.29	
4.90000E-03	12.2328	
4.90218E-03	12.1756	
4.90435E-03	12.1185	
4.90652E-03	12.0614	
4.90959E-03	11.9806	
4.91007E-03	11.9706	
4.91243E-03	11.9207	
4.91479E-03	11.8708	
4.91676E-03	11.8292	
4.91834E-03	11.796	
4.91913E-03	11.7794	
4.92061E-03	11.7482	
4.92208E-03	11.7171	
4.92307E-03	11.6963	
4.92405E-03	11.6756	
4.92479E-03	11.6601	
4.92553E-03	11.6445	
4.92627E-03	11.629	
4.92676E-03	11.6187	
4.92720E-03	11.6094	
4.92760E-03	11.6012	
4.92799E-03	11.5929	
4.92838E-03	11.5847	
4.92878E-03	11.5765	
4.92907E-03	11.5704	
4.92937E-03	11.5643	
4.92967E-03	11.5582	
4.92976E-03	11.5561	
4.92986E-03	11.5546	
4.93006E-03	11.5516	
4.93027E-03	11.5483	
4.93044E-03	11.5458	
4.93055E-03	11.5441	
4.93066E-03	11.5424	
4.93077E-03	11.5407	
4.93089E-03	11.5391	
4.93097E-03	11.5379	
4.93105E-03	11.5368	
4.93114E-03	11.5356	
4.93120E-03	11.5349	
4.93125E-03	11.5342	
4.93131E-03	11.5335	
4.93136E-03	11.5329	
4.93142E-03	11.5323	
4.93148E-03	11.5317	
4.93153E-03	11.5311	
4.93159E-03	11.5307	
4.93163E-03	11.5303	
4.93167E-03	11.5301	
4.93171E-03	11.5298	
4.93176E-03	11.5296	
4.93180E-03	11.5295	
4.93184E-03	11.5294	
4.93188E-03	11.5294	
4.93192E-03	11.5294	
4.93197E-03	11.5295	
4.93201E-03	11.5298	
4.93206E-03	11.5301	
4.93211E-03	11.5306	
4.93215E-03	11.5312	
4.93220E-03	11.5319	
4.93223E-03	11.5325	
4.93226E-03	11.5331	
4.93229E-03	11.5339	
4.93232E-03	11.5347	
4.93235E-03	11.5356	
4.93238E-03	11.5367	
4.93241E-03	11.5378	
4.93244E-03	11.539	
4.93248E-03	11.5404	
4.93252E-03	11.5427	
4.93257E-03	11.5452	
4.93261E-03	11.5481	
4.93266E-03	11.5514	
4.93271E-03	11.555	
4.93275E-03	11.5591	
4.93280E-03	11.5636	
4.93284E-03	11.5686	
4.93289E-03	11.5741	
4.93294E-03	11.5801	
4.93298E-03	11.5865	
4.93303E-03	11.5935	
4.93307E-03	11.601	
4.93311E-03	11.6093	
4.93316E-03	11.6182	
4.93320E-03	11.6278	
4.93325E-03	11.6382	
4.93327E-03	11.6425	
4.93329E-03	11.6506	
4.93334E-03	11.6646	
4.93338E-03	11.6794	
4.93343E-03	11.6952	
4.93347E-03	11.7119	
4.93351E-03	11.7296	
4.93356E-03	11.7483	
4.93360E-03	11.768	
4.93367E-03	11.797	
4.93372E-03	11.8229	
4.93377E-03	11.8502	
4.93384E-03	11.889	
4.93390E-03	11.9306	
4.93397E-03	11.9749	
4.93402E-03	12.01	
4.93409E-03	12.0593	
4.93416E-03	12.1112	
4.93424E-03	12.177	
4.93434E-03	12.2583	
4.93446E-03	12.366	
4.93458E-03	12.4792	
4.93477E-03	12.6681	
4.93478E-03	12.6817	
4.93502E-03	12.9136	
4.93517E-03	13.0561	
4.93530E-03	13.1697	
4.93540E-03	13.2507	
4.93549E-03	13.3158	
4.93557E-03	13.3645	
4.93566E-03	13.4101	
4.93575E-03	13.4514	
4.93583E-03	13.475	
4.93586E-03	13.4799	
4.93596E-03	13.4876	
4.93600E-03	13.4867	
4.93610E-03	13.475	
4.93619E-03	13.4532	
4.93630E-03	13.415	
4.93641E-03	13.359	
4.93651E-03	13.2982	
4.93659E-03	13.2349	
4.93670E-03	13.1532	
4.93683E-03	13.0355	
4.93687E-03	12.993	
4.93698E-03	12.8852	
4.93742E-03	12.4399	
4.93754E-03	12.321	
4.93765E-03	12.2077	
4.93775E-03	12.1218	
4.93784E-03	12.0436	
4.93790E-03	11.9941	
4.93797E-03	11.9468	
4.93803E-03	11.9018	
4.93809E-03	11.859	
4.93815E-03	11.8185	
4.93821E-03	11.7802	
4.93826E-03	11.7499	
4.93832E-03	11.7157	
4.93839E-03	11.6835	
4.93845E-03	11.6534	
4.93851E-03	11.6253	
4.93852E-03	11.6223	
4.93855E-03	11.6094	
4.93859E-03	11.5947	
4.93863E-03	11.5807	
4.93867E-03	11.5676	
4.93871E-03	11.5551	
4.93876E-03	11.5434	
4.93880E-03	11.5323	
4.93884E-03	11.5219	
4.93888E-03	11.5121	
4.93893E-03	11.501	
4.93897E-03	11.492	
4.93902E-03	11.4835	
4.93906E-03	11.4756	
4.93910E-03	11.4682	
4.93915E-03	11.4613	
4.93919E-03	11.4549	
4.93923E-03	11.4489	
4.93928E-03	11.4433	
4.93932E-03	11.4381	
4.93936E-03	11.4333	
4.93941E-03	11.4287	
4.93945E-03	11.4245	
4.93949E-03	11.4206	
4.93954E-03	11.4169	
4.93958E-03	11.4135	
4.93963E-03	11.4103	
4.93967E-03	11.4073	
4.93971E-03	11.4045	
4.93976E-03	11.4019	
4.93980E-03	11.3994	
4.93983E-03	11.3979	
4.93987E-03	11.3957	
4.93992E-03	11.3936	
4.93996E-03	11.3916	
4.94000E-03	11.3897	
4.94005E-03	11.3879	
4.94009E-03	11.3862	
4.94013E-03	11.3846	
4.94018E-03	11.3831	
4.94022E-03	11.3816	
4.94026E-03	11.3801	
4.94031E-03	11.3788	
4.94035E-03	11.3774	
4.94039E-03	11.3761	
4.94044E-03	11.3749	
4.94048E-03	11.3737	
4.94052E-03	11.3725	
4.94057E-03	11.3713	
4.94063E-03	11.3696	
4.94070E-03	11.368	
4.94076E-03	11.3664	
4.94083E-03	11.3648	
4.94089E-03	11.3633	
4.94096E-03	11.3618	
4.94104E-03	11.3598	
4.94113E-03	11.3578	
4.94122E-03	11.3558	
4.94134E-03	11.3532	
4.94146E-03	11.3506	
4.94161E-03	11.3472	
4.94177E-03	11.3437	
4.94193E-03	11.3403	
4.94217E-03	11.3352	
4.94241E-03	11.3302	
4.94264E-03	11.3251	
4.94296E-03	11.3184	
4.94328E-03	11.3117	
4.94360E-03	11.3051	
4.94392E-03	11.2982	
4.94407E-03	11.2951	
4.94443E-03	11.2887	
4.94493E-03	11.2796	
4.94544E-03	11.2706	
4.94611E-03	11.2586	
4.94679E-03	11.2465	
4.94746E-03	11.2345	
4.94847E-03	11.2165	
4.94915E-03	11.2045	
4.95025E-03	11.1848	
4.95136E-03	11.1651	
4.95303E-03	11.1355	
4.95469E-03	11.106	
4.95691E-03	11.0666	
4.95929E-03	11.0244	
4.96183E-03	10.9794	
4.96310E-03	10.9569	
4.96563E-03	10.9119	
4.96817E-03	10.8669	
4.97071E-03	10.8219	
4.97324E-03	10.777	
4.97569E-03	10.7336	
4.97578E-03	10.732	
4.97814E-03	10.6816	
4.98059E-03	10.6293	
4.98304E-03	10.5771	
4.98528E-03	10.5293	
4.98696E-03	10.4935	
4.98862E-03	10.4582	
4.98864E-03	10.4577	
4.99116E-03	10.4035	
4.99172E-03	10.3915	
4.99200E-03	10.3855	
4.99200E-03	21.6167	
5.06243E-03	21.5261	
5.13385E-03	21.4343	
5.20628E-03	21.3412	
5.24400E-03	21.2927	
5.31798E-03	21.204	
5.39301E-03	21.1141	
5.46910E-03	21.0229	
5.49600E-03	20.9907	
5.57354E-03	20.9038	
5.65217E-03	20.8157	
5.73191E-03	20.7263	
5.74800E-03	20.7083	
5.82909E-03	20.623	
5.91133E-03	20.5366	
5.99473E-03	20.4489	
6.00000E-03	20.4434	
6.08465E-03	20.362	
6.17049E-03	20.2795	
6.25755E-03	20.1959	
6.34583E-03	20.111	
