E(MeV)	"HF-178(N,TOT)"
8.67413E-04	78.4788
8.67420E-04	77.5878
8.67440E-04	75.1748
8.67462E-04	72.5317
8.67466E-04	72.0544
8.67493E-04	69.2326
8.67504E-04	68.0737
8.67522E-04	66.3312
8.67546E-04	64.1321
8.67570E-04	62.1712
8.67588E-04	60.6575
8.67593E-04	60.2744
8.67617E-04	58.5447
8.67630E-04	57.583
8.67640E-04	56.906
8.67664E-04	55.377
8.67672E-04	54.8571
8.67688E-04	53.9575
8.67714E-04	52.4364
8.67723E-04	51.9824
8.67758E-04	50.1963
8.67770E-04	49.6097
8.67794E-04	48.5716
8.67826E-04	47.1972
8.67829E-04	47.0547
8.67865E-04	45.7073
8.67881E-04	45.098
8.67903E-04	44.3407
8.67918E-04	43.8431
8.67947E-04	42.946
8.67991E-04	41.6203
8.68036E-04	40.4727
8.68065E-04	39.7172
8.68080E-04	39.3822
8.68124E-04	38.3895
8.68139E-04	38.062
8.68168E-04	37.4761
8.68213E-04	36.6062
8.68272E-04	35.595
8.68323E-04	34.7203
8.68331E-04	34.6114
8.68397E-04	33.6432
8.68434E-04	33.1106
8.68452E-04	32.8757
8.68508E-04	32.1772
8.68545E-04	31.7157
8.68581E-04	31.3046
8.68655E-04	30.4906
8.68729E-04	29.778
8.68803E-04	29.0714
8.68876E-04	28.4568
8.68950E-04	27.8468
8.69039E-04	27.2111
8.69127E-04	26.5805
8.69216E-04	26.0336
8.69304E-04	25.4905
8.69393E-04	25.0052
8.69422E-04	24.8445
8.69481E-04	24.5585
8.69570E-04	24.1321
8.69658E-04	23.7081
8.69776E-04	23.2231
8.69894E-04	22.7414
8.70012E-04	22.3299
8.70130E-04	21.921
8.70189E-04	21.7177
8.70248E-04	21.5437
8.70366E-04	21.1975
8.70484E-04	20.8531
8.70602E-04	20.5562
8.70750E-04	20.187
8.70779E-04	20.1135
8.70897E-04	19.8563
8.71045E-04	19.5364
8.71074E-04	19.4727
8.71192E-04	19.249
8.71340E-04	18.9707
8.71399E-04	18.8598
8.71487E-04	18.7175
8.71635E-04	18.4814
8.71782E-04	18.2462
8.71885E-04	18.0822
8.71974E-04	17.9639
8.72166E-04	17.7087
8.72357E-04	17.4546
8.72372E-04	17.4351
8.72549E-04	17.2382
8.72741E-04	17.0258
8.72933E-04	16.8141
8.72962E-04	16.7816
8.73124E-04	16.631
8.73316E-04	16.4536
8.73552E-04	16.236
8.73788E-04	16.0503
8.74024E-04	15.8652
8.74142E-04	15.7729
8.74260E-04	15.6953
8.74496E-04	15.5406
8.74732E-04	15.3863
8.75027E-04	15.194
8.75086E-04	15.1621
8.75352E-04	15.0191
8.75647E-04	14.8606
8.75912E-04	14.7183
8.75942E-04	14.7052
8.76237E-04	14.5749
8.76532E-04	14.4448
8.76974E-04	14.2503
8.77092E-04	14.1985
8.77417E-04	14.0811
8.77785E-04	13.9481
8.78228E-04	13.7888
8.78287E-04	13.7677
8.78670E-04	13.651
8.79113E-04	13.5167
8.79482E-04	13.4051
8.79555E-04	13.3862
8.79998E-04	13.2734
8.80440E-04	13.1608
8.80883E-04	13.0484
8.81193E-04	12.9699
8.81330E-04	12.9404
8.81781E-04	12.8436
8.82233E-04	12.747
8.82684E-04	12.6505
8.83022E-04	12.5786
8.83136E-04	12.557
8.83587E-04	12.4721
8.84039E-04	12.3873
8.84490E-04	12.3026
8.84870E-04	12.2316
8.85255E-04	12.1598
8.85643E-04	12.0874
8.85955E-04	12.0296
8.86266E-04	11.9719
8.86578E-04	11.9144
8.86890E-04	11.8571
8.87123E-04	11.8144
8.87357E-04	11.7718
8.87591E-04	11.7295
8.87824E-04	11.6875
8.87876E-04	11.6783
8.88031E-04	11.6421
8.88169E-04	11.61
8.88306E-04	11.5782
8.88444E-04	11.5466
8.88582E-04	11.5152
8.88720E-04	11.4842
8.88823E-04	11.4612
8.88926E-04	11.4384
8.89013E-04	11.4194
8.89020E-04	11.4172
8.89115E-04	11.388
8.89209E-04	11.3592
8.89303E-04	11.3308
8.89374E-04	11.3098
8.89445E-04	11.2892
8.89515E-04	11.2689
8.89586E-04	11.2491
8.89593E-04	11.2472
8.89657E-04	11.2212
8.89716E-04	11.1974
8.89771E-04	11.1764
8.89807E-04	11.1628
8.89843E-04	11.1496
8.89880E-04	11.137
8.89916E-04	11.1249
8.89952E-04	11.1135
8.89988E-04	11.1031
8.90016E-04	11.0959
8.90028E-04	11.0929
8.90043E-04	11.0864
8.90070E-04	11.0751
8.90097E-04	11.0647
8.90124E-04	11.0553
8.90151E-04	11.0472
8.90179E-04	11.0405
8.90197E-04	11.0369
8.90215E-04	11.0341
8.90233E-04	11.0321
8.90251E-04	11.0311
8.90272E-04	11.0312
8.90290E-04	11.0325
8.90307E-04	11.035
8.90325E-04	11.0388
8.90343E-04	11.044
8.90360E-04	11.0507
8.90378E-04	11.059
8.90396E-04	11.0692
8.90413E-04	11.0813
8.90420E-04	11.0864
8.90431E-04	11.0945
8.90449E-04	11.1094
8.90466E-04	11.1268
8.90484E-04	11.1468
8.90502E-04	11.1696
8.90519E-04	11.1955
8.90537E-04	11.2247
8.90555E-04	11.2574
8.90572E-04	11.2938
8.90590E-04	11.3343
8.90608E-04	11.379
8.90625E-04	11.4282
8.90646E-04	11.4926
8.90664E-04	11.5544
8.90683E-04	11.622
8.90695E-04	11.6737
8.90701E-04	11.6972
8.90719E-04	11.7823
8.90737E-04	11.8743
8.90755E-04	11.9735
8.90773E-04	12.0802
8.90791E-04	12.195
8.90809E-04	12.3182
8.90828E-04	12.4501
8.90840E-04	12.5489
8.90846E-04	12.5932
8.90864E-04	12.7505
8.90882E-04	12.9177
8.90900E-04	13.0952
8.90913E-04	13.2288
8.90927E-04	13.3886
8.90949E-04	13.6464
8.90971E-04	13.9208
8.90992E-04	14.2123
8.91021E-04	14.6283
8.91050E-04	15.0956
8.91072E-04	15.4676
8.91094E-04	15.8614
8.91101E-04	15.9979
8.91130E-04	16.5772
8.91159E-04	17.1899
8.91177E-04	17.5948
8.91192E-04	17.9305
8.91224E-04	18.7264
8.91248E-04	19.3338
8.91268E-04	19.8642
8.91311E-04	21.0842
8.91319E-04	21.2976
8.91366E-04	22.7257
8.91391E-04	23.5267
8.91431E-04	24.8197
8.91464E-04	25.8975
8.91562E-04	29.2194
8.91565E-04	29.3456
8.91630E-04	31.5338
8.91687E-04	33.3169
8.91693E-04	33.4878
8.91722E-04	34.348
8.91774E-04	35.7686
8.91820E-04	36.8814
8.91870E-04	37.8878
8.91873E-04	37.9356
8.91917E-04	38.6251
8.91963E-04	39.1607
8.91978E-04	39.2776
8.92000E-04	39.4221
8.92045E-04	39.5539
8.92065E-04	39.5331
8.92089E-04	39.4806
8.92125E-04	39.2738
8.92134E-04	39.1997
8.92157E-04	38.9739
8.92197E-04	38.4646
8.92203E-04	38.374
8.92244E-04	37.6816
8.92287E-04	36.8176
8.92290E-04	36.753
8.92337E-04	35.648
8.92377E-04	34.5923
8.92395E-04	34.1153
8.92475E-04	31.7637
8.92479E-04	31.6534
8.92580E-04	28.5095
8.92598E-04	27.9319
8.92653E-04	26.2558
8.92707E-04	24.6517
8.92732E-04	23.9394
8.92747E-04	23.5298
8.92780E-04	22.6487
8.92812E-04	21.8068
8.92845E-04	21.0056
8.92877E-04	20.2463
8.92899E-04	19.7635
8.92928E-04	19.1491
8.92957E-04	18.5679
8.92986E-04	18.0371
8.93008E-04	17.66
8.93030E-04	17.3005
8.93051E-04	16.958
8.93073E-04	16.632
8.93095E-04	16.3221
8.93102E-04	16.224
8.93117E-04	16.038
8.93140E-04	15.7525
8.93158E-04	15.5443
8.93177E-04	15.3454
8.93195E-04	15.1556
8.93213E-04	14.9745
8.93231E-04	14.8016
8.93247E-04	14.6532
8.93249E-04	14.6379
8.93267E-04	14.4928
8.93285E-04	14.3549
8.93303E-04	14.2237
8.93322E-04	14.099
8.93340E-04	13.9803
8.93358E-04	13.8674
8.93376E-04	13.7598
8.93392E-04	13.6676
8.93394E-04	13.6584
8.93412E-04	13.5715
8.93433E-04	13.477
8.93451E-04	13.4012
8.93468E-04	13.3291
8.93486E-04	13.2604
8.93504E-04	13.1949
8.93521E-04	13.1324
8.93539E-04	13.0727
8.93557E-04	13.0156
8.93566E-04	12.9861
8.93574E-04	12.9646
8.93592E-04	12.92
8.93610E-04	12.8776
8.93627E-04	12.837
8.93645E-04	12.7982
8.93663E-04	12.761
8.93680E-04	12.7253
8.93698E-04	12.691
8.93716E-04	12.6579
8.93733E-04	12.626
8.93740E-04	12.6142
8.93751E-04	12.5988
8.93775E-04	12.567
8.93798E-04	12.5368
8.93823E-04	12.5069
8.93847E-04	12.4782
8.93872E-04	12.4507
8.93896E-04	12.4242
8.93921E-04	12.3987
8.93945E-04	12.3739
8.93969E-04	12.3497
8.93994E-04	12.3262
8.94001E-04	12.3194
8.94027E-04	12.3022
8.94059E-04	12.2808
8.94092E-04	12.2601
8.94124E-04	12.24
8.94157E-04	12.2203
8.94206E-04	12.1916
8.94255E-04	12.1635
8.94304E-04	12.1361
8.94367E-04	12.1011
8.94436E-04	12.0639
8.94438E-04	12.0632
8.94509E-04	12.037
8.94579E-04	12.0113
8.94650E-04	11.9859
8.94744E-04	11.9526
8.94839E-04	11.9197
8.94933E-04	11.8872
8.95027E-04	11.855
8.95045E-04	11.8488
8.95136E-04	11.8265
8.95259E-04	11.7965
8.95382E-04	11.7668
8.95506E-04	11.7373
8.95629E-04	11.7081
8.95752E-04	11.6791
8.95770E-04	11.6749
8.95875E-04	11.6572
8.96060E-04	11.6265
8.96224E-04	11.5995
8.96387E-04	11.5727
8.96604E-04	11.5373
8.96822E-04	11.502
8.97040E-04	11.467
8.97258E-04	11.432
8.97260E-04	11.4316
8.97475E-04	11.4066
8.97802E-04	11.3688
8.98121E-04	11.332
8.98441E-04	11.2954
8.98654E-04	11.271
8.99080E-04	11.2224
8.99186E-04	11.2103
8.99506E-04	11.182
8.99931E-04	11.1445
9.00357E-04	11.1071
9.00996E-04	11.0511
9.01688E-04	10.9905
9.02061E-04	10.958
9.02407E-04	10.9336
9.03126E-04	10.883
9.04084E-04	10.8157
9.05042E-04	10.7485
9.05894E-04	10.6888
9.06107E-04	10.6767
9.07172E-04	10.616
9.08236E-04	10.5554
9.09819E-04	10.4654
9.11371E-04	10.3772
9.12345E-04	10.3219
9.12923E-04	10.2951
9.14811E-04	10.208
9.16866E-04	10.1132
9.18920E-04	10.0184
9.21112E-04	9.91732
9.23304E-04	9.83336
9.26592E-04	9.70749
9.29880E-04	9.58166
9.32072E-04	9.49782
9.33168E-04	9.46204
9.36456E-04	9.35473
9.40839E-04	9.21171
9.45223E-04	9.06873
9.49607E-04	8.94395
9.53991E-04	8.8192
9.58375E-04	8.69448
9.62758E-04	8.56979
9.64950E-04	8.50745
9.67142E-04	8.44931
9.71526E-04	8.33306
9.77006E-04	8.18778
9.78102E-04	8.15872
9.84677E-04	7.98445
9.89061E-04	7.86829
9.93445E-04	7.75216
9.97829E-04	7.63606
1.00221E-03	7.51999
1.00660E-03	7.40396
1.01098E-03	7.27537
1.01646E-03	7.11469
1.01975E-03	7.01832
1.02194E-03	6.9541
1.02304E-03	6.91755
1.02632E-03	6.80793
1.02961E-03	6.69837
1.03290E-03	6.58887
1.03509E-03	6.50488
1.03728E-03	6.42093
1.03947E-03	6.33702
1.04167E-03	6.25316
1.04386E-03	6.15653
1.04605E-03	6.05995
1.04824E-03	5.96345
1.05043E-03	5.85414
1.05223E-03	5.7649
1.05282E-03	5.73518
1.05402E-03	5.66766
1.05581E-03	5.56648
1.05760E-03	5.4654
1.05939E-03	5.35063
1.06055E-03	5.27659
1.06111E-03	5.2408
1.06167E-03	5.20031
1.06278E-03	5.11943
1.06390E-03	5.03863
1.06446E-03	4.99828
1.06502E-03	4.952
1.06614E-03	4.85957
1.06726E-03	4.76727
1.06782E-03	4.72119
1.06838E-03	4.66906
1.06946E-03	4.56845
1.06999E-03	4.51997
1.07051E-03	4.4659
1.07155E-03	4.35797
1.07208E-03	4.30411
1.07234E-03	4.27388
1.07312E-03	4.18332
1.07390E-03	4.09294
1.07416E-03	4.06289
1.07469E-03	3.99576
1.07547E-03	3.89532
1.07573E-03	3.86192
1.07625E-03	3.78793
1.07704E-03	3.67725
1.07730E-03	3.64048
1.07782E-03	3.55836
1.07834E-03	3.47647
1.07887E-03	3.3948
1.07939E-03	3.305
1.07991E-03	3.21546
1.08043E-03	3.11853
1.08096E-03	3.02194
1.08148E-03	2.91777
1.08185E-03	2.84369
1.08204E-03	2.80393
1.08260E-03	2.68523
1.08316E-03	2.55909
1.08334E-03	2.51726
1.08353E-03	2.47251
1.08390E-03	2.38342
1.08409E-03	2.33909
1.08428E-03	2.29171
1.08463E-03	2.20215
1.08480E-03	2.15996
1.08497E-03	2.11501
1.08530E-03	2.02562
1.08547E-03	1.98121
1.08564E-03	1.93401
1.08597E-03	1.84027
1.08614E-03	1.79377
1.08631E-03	1.74447
1.08665E-03	1.64672
1.08681E-03	1.59831
1.08698E-03	1.54738
1.08727E-03	1.46053
1.08743E-03	1.41347
1.08763E-03	1.35003
1.08788E-03	1.27596
1.08808E-03	1.21397
1.08812E-03	1.20245
1.08836E-03	1.12842
1.08860E-03	1.05541
1.08885E-03	0.983553
1.08909E-03	0.912989
1.08920E-03	0.881113
1.08934E-03	0.842527
1.08954E-03	0.789923
1.08959E-03	0.775573
1.08980E-03	0.724662
1.08985E-03	0.713725
1.08999E-03	0.682253
1.09010E-03	0.658578
1.09013E-03	0.651098
1.09027E-03	0.625034
1.09035E-03	0.612249
1.09039E-03	0.605552
1.09048E-03	0.591982
1.09056E-03	0.581535
1.09057E-03	0.580417
1.09064E-03	0.573428
1.09070E-03	0.56721
1.09076E-03	0.562593
1.09077E-03	0.561945
1.09084E-03	0.558078
1.09089E-03	0.556114
1.09093E-03	0.55467
1.09096E-03	0.554209
1.09097E-03	0.554117
1.09103E-03	0.554572
1.09107E-03	0.555362
1.09110E-03	0.556562
1.09115E-03	0.558423
1.09115E-03	0.558692
1.09119E-03	0.561519
1.09122E-03	0.563967
1.09125E-03	0.567655
1.09129E-03	0.571847
1.09132E-03	0.575946
1.09136E-03	0.580462
1.09137E-03	0.581881
1.09139E-03	0.586305
1.09143E-03	0.592854
1.09145E-03	0.597518
1.09148E-03	0.60446
1.09152E-03	0.612454
1.09155E-03	0.619273
1.09155E-03	0.621691
1.09158E-03	0.628577
1.09161E-03	0.637604
1.09164E-03	0.647503
1.09167E-03	0.658356
1.09171E-03	0.669826
1.09173E-03	0.680164
1.09174E-03	0.681974
1.09177E-03	0.693529
1.09180E-03	0.708733
1.09183E-03	0.720405
1.09186E-03	0.733651
1.09189E-03	0.749813
1.09191E-03	0.759397
1.09192E-03	0.76439
1.09194E-03	0.780037
1.09198E-03	0.802005
1.09202E-03	0.825113
1.09205E-03	0.844833
1.09205E-03	0.847975
1.09209E-03	0.872653
1.09213E-03	0.900241
1.09217E-03	0.93289
1.09219E-03	0.948207
1.09221E-03	0.968042
1.09224E-03	0.995015
1.09227E-03	1.02521
1.09231E-03	1.05663
1.09234E-03	1.08934
1.09235E-03	1.10154
1.09238E-03	1.12925
1.09242E-03	1.17679
1.09246E-03	1.22675
1.09249E-03	1.26469
1.09250E-03	1.27967
1.09255E-03	1.33951
1.09259E-03	1.40592
1.09260E-03	1.42276
1.09264E-03	1.47733
1.09269E-03	1.55311
1.09273E-03	1.63636
1.09274E-03	1.63805
1.09278E-03	1.7301
1.09283E-03	1.82943
1.09287E-03	1.89568
1.09289E-03	1.93563
1.09294E-03	2.06067
1.09299E-03	2.1684
1.09300E-03	2.2062
1.09303E-03	2.2836
1.09307E-03	2.40578
1.09312E-03	2.53441
1.09313E-03	2.57959
1.09316E-03	2.67201
1.09321E-03	2.81795
1.09325E-03	2.97172
1.09327E-03	3.02573
1.09330E-03	3.13599
1.09334E-03	3.31029
1.09338E-03	3.46342
1.09339E-03	3.49463
1.09344E-03	3.71751
1.09349E-03	3.9542
1.09349E-03	3.97284
1.09354E-03	4.2101
1.09359E-03	4.48254
1.09360E-03	4.5685
1.09364E-03	4.77577
1.09369E-03	5.07856
1.09369E-03	5.11407
1.09375E-03	5.49434
1.09379E-03	5.79394
1.09381E-03	5.90446
1.09386E-03	6.35034
1.09387E-03	6.38226
1.09392E-03	6.83589
1.09394E-03	7.04557
1.09397E-03	7.36395
1.09401E-03	7.78412
1.09403E-03	7.93894
1.09409E-03	8.5665
1.09409E-03	8.61183
1.09414E-03	9.25456
1.09416E-03	9.55353
1.09420E-03	10.008
1.09424E-03	10.612
1.09425E-03	10.8345
1.09429E-03	11.4321
1.09431E-03	11.8122
1.09433E-03	12.0692
1.09437E-03	12.7506
1.09439E-03	13.1491
1.09440E-03	13.4792
1.09444E-03	14.2602
1.09446E-03	14.6763
1.09448E-03	15.0979
1.09451E-03	15.9973
1.09453E-03	16.43
1.09455E-03	16.9656
1.09459E-03	18.0078
1.09460E-03	18.4543
1.09463E-03	19.132
1.09465E-03	19.9801
1.09466E-03	20.3469
1.09470E-03	21.6607
1.09474E-03	23.0894
1.09476E-03	23.8591
1.09478E-03	24.6372
1.09481E-03	26.3163
1.09485E-03	28.1514
1.09487E-03	29.1405
1.09488E-03	29.9411
1.09492E-03	31.8756
1.09493E-03	32.3379
1.09495E-03	33.9755
1.09498E-03	35.9898
1.09499E-03	36.2441
1.09502E-03	38.7093
1.09505E-03	41.3883
1.09506E-03	41.7102
1.09509E-03	44.2988
1.09509E-03	44.9983
1.09512E-03	47.4625
1.09513E-03	48.6041
1.09515E-03	50.904
1.09517E-03	52.5595
1.09519E-03	54.6464
1.09521E-03	56.9008
1.09522E-03	58.7177
1.09524E-03	61.663
1.09525E-03	63.1468
1.09528E-03	66.8875
1.09529E-03	67.9644
1.09532E-03	72.6172
1.09532E-03	73.2033
1.09535E-03	78.8977
1.09535E-03	78.8995
1.09539E-03	85.0891
1.09539E-03	85.8298
1.09542E-03	91.0382
1.09543E-03	93.4264
1.09545E-03	97.4319
1.09547E-03	101.712
1.09548E-03	104.298
1.09550E-03	110.74
1.09551E-03	111.664
1.09554E-03	119.567
1.09554E-03	120.622
1.09557E-03	128.036
1.09558E-03	131.421
1.09560E-03	137.094
1.09562E-03	143.128
1.09563E-03	146.769
1.09565E-03	155.881
1.09567E-03	160.46
1.09569E-03	169.646
1.09571E-03	175.33
1.09573E-03	184.512
1.09574E-03	191.437
1.09577E-03	200.524
1.09578E-03	208.833
1.09580E-03	217.729
1.09582E-03	227.562
1.09584E-03	236.151
1.09586E-03	247.656
1.09588E-03	255.822
1.09590E-03	269.158
1.09593E-03	283.3
1.09594E-03	292.054
1.09597E-03	310.548
1.09598E-03	316.36
1.09603E-03	349.666
1.09603E-03	350.91
1.09609E-03	389.204
1.09609E-03	392.006
1.09615E-03	435.664
1.09616E-03	443.08
1.09621E-03	484.827
1.09625E-03	516.138
1.09630E-03	563.241
1.09646E-03	702.453
1.09649E-03	728.262
1.09653E-03	759.15
1.09658E-03	802.162
1.09660E-03	813.661
1.09664E-03	846.753
1.09666E-03	861.527
1.09670E-03	886.603
1.09673E-03	904.443
1.09676E-03	922.995
1.09679E-03	939.01
1.09681E-03	954.772
1.09684E-03	967.635
1.09687E-03	980.224
1.09690E-03	989.645
1.09693E-03	998.776
1.09696E-03	1004.93
1.09698E-03	1008.19
1.09700E-03	1010.09
1.09704E-03	1013.56
1.09704E-03	1013.61
1.09706E-03	1013.7
1.09710E-03	1010.6
1.09712E-03	1009.12
1.09715E-03	1002.85
1.09718E-03	996.36
1.09720E-03	991.709
1.09723E-03	979.79
1.09726E-03	970.473
1.09730E-03	953.376
1.09732E-03	941.658
1.09737E-03	917.109
1.09738E-03	905.045
1.09744E-03	870.365
1.09746E-03	859.875
1.09751E-03	817.643
1.09753E-03	806.178
1.09763E-03	731.288
1.09777E-03	614.887
1.09781E-03	585.132
1.09785E-03	553.682
1.09790E-03	513.801
1.09797E-03	465.435
1.09803E-03	425.157
1.09804E-03	420.15
1.09807E-03	396.607
1.09809E-03	388.405
1.09812E-03	369.68
1.09814E-03	356.531
1.09816E-03	344.295
1.09820E-03	326.035
1.09821E-03	318.539
1.09825E-03	299.894
1.09825E-03	298.045
1.09829E-03	282.7
1.09831E-03	272.523
1.09832E-03	266.322
1.09836E-03	250.898
1.09837E-03	249.364
1.09840E-03	236.74
1.09842E-03	230.117
1.09844E-03	223.365
1.09846E-03	215.694
1.09847E-03	210.946
1.09850E-03	202.394
1.09851E-03	198.295
1.09854E-03	190.151
1.09856E-03	185.63
1.09858E-03	178.894
1.09860E-03	174.054
1.09863E-03	168.557
1.09865E-03	163.48
1.09867E-03	159.069
1.09869E-03	153.833
1.09871E-03	150.364
1.09874E-03	144.961
1.09878E-03	137.03
1.09879E-03	135.059
1.09883E-03	129.745
1.09885E-03	126.225
1.09887E-03	124.111
1.09891E-03	118.334
1.09891E-03	117.862
1.09896E-03	112.217
1.09896E-03	111.282
1.09900E-03	107.06
1.09902E-03	104.961
1.09904E-03	102.3
1.09907E-03	99.278
1.09909E-03	97.9063
1.09913E-03	94.155
1.09913E-03	93.8446
1.09918E-03	90.1404
1.09919E-03	89.5251
1.09921E-03	87.8658
1.09926E-03	84.0133
1.09927E-03	83.523
1.09933E-03	79.6273
1.09934E-03	79.1426
1.09938E-03	76.6492
1.09941E-03	74.8162
1.09943E-03	73.8446
1.09948E-03	70.9479
1.09950E-03	70.4235
1.09956E-03	67.4706
1.09956E-03	67.3126
1.09963E-03	64.4853
1.09963E-03	64.3292
1.09970E-03	61.9037
1.09971E-03	61.478
1.09976E-03	59.5644
1.09982E-03	57.6607
1.09983E-03	57.3234
1.09991E-03	54.9747
1.09993E-03	54.3074
1.10000E-03	52.5212
1.10004E-03	51.3374
1.10009E-03	50.2758
1.10016E-03	48.6046
1.10018E-03	48.2085
1.10027E-03	46.3179
1.10028E-03	46.1611
1.10036E-03	44.6003
1.10039E-03	43.9648
1.10045E-03	43.0016
1.10051E-03	41.9789
1.10054E-03	41.5217
1.10064E-03	39.9862
1.10068E-03	39.3351
1.10075E-03	38.4135
1.10085E-03	37.0255
1.10086E-03	36.9359
1.10097E-03	35.6428
1.10097E-03	35.6022
1.10109E-03	34.3924
1.10115E-03	33.7499
1.10120E-03	33.2465
1.10131E-03	32.1724
1.10132E-03	32.0655
1.10142E-03	31.1986
1.10150E-03	30.559
1.10154E-03	30.1973
1.10167E-03	29.2031
1.10167E-03	29.19
1.10180E-03	28.2769
1.10185E-03	27.978
1.10193E-03	27.4323
1.10207E-03	26.6228
1.10211E-03	26.3461
1.10220E-03	25.8799
1.10237E-03	24.9212
1.10239E-03	24.8321
1.10252E-03	24.211
1.10265E-03	23.5921
1.10269E-03	23.4354
1.10286E-03	22.7332
1.10293E-03	22.4222
1.10303E-03	22.0755
1.10319E-03	21.4537
1.10321E-03	21.3848
1.10336E-03	20.8906
1.10349E-03	20.4594
1.10353E-03	20.3501
1.10378E-03	19.6147
1.10387E-03	19.3705
1.10398E-03	19.0825
1.10420E-03	18.5085
1.10443E-03	17.9958
1.10454E-03	17.7402
1.10465E-03	17.5136
1.10487E-03	17.0619
1.10498E-03	16.8366
1.10510E-03	16.6386
1.10532E-03	16.2439
1.10543E-03	16.047
1.10554E-03	15.8716
1.10581E-03	15.4635
1.10584E-03	15.4054
1.10610E-03	15.0453
1.10640E-03	14.6349
1.10670E-03	14.2765
1.10696E-03	13.9637
1.10700E-03	13.9242
1.10730E-03	13.6091
1.10752E-03	13.3733
1.10760E-03	13.3045
1.10790E-03	13.03
1.10823E-03	12.7219
1.10827E-03	12.6877
1.10860E-03	12.4208
1.10898E-03	12.1249
1.10901E-03	12.0954
1.10935E-03	11.8621
1.10972E-03	11.6034
1.10976E-03	11.5776
1.11010E-03	11.3715
1.11047E-03	11.1429
1.11051E-03	11.1201
1.11103E-03	10.8416
1.11145E-03	10.6184
1.11163E-03	10.5242
1.11187E-03	10.4133
1.11243E-03	10.1577
1.11275E-03	10.0132
1.11299E-03	9.91629
1.11355E-03	9.693
1.11387E-03	9.5667
1.11411E-03	9.48089
1.11467E-03	9.28323
1.11498E-03	9.17139
1.11523E-03	9.09608
1.11603E-03	8.84743
1.11661E-03	8.66929
1.11681E-03	8.61265
1.11760E-03	8.39936
1.11811E-03	8.26009
1.11838E-03	8.1946
1.11916E-03	8.00562
1.11996E-03	7.81473
1.12011E-03	7.77679
1.12077E-03	7.6367
1.12158E-03	7.46298
1.12236E-03	7.29454
1.12239E-03	7.28991
1.12347E-03	7.0792
1.12439E-03	6.9003
1.12461E-03	6.85615
1.12552E-03	6.69248
1.12666E-03	6.48817
1.12704E-03	6.42012
1.12825E-03	6.20255
1.12946E-03	5.99299
1.13067E-03	5.7837
1.13188E-03	5.57469
1.13309E-03	5.36598
1.13430E-03	5.15757
1.13536E-03	4.97551
1.13551E-03	4.94807
1.13672E-03	4.72888
1.13778E-03	4.53742
1.13854E-03	4.40093
1.13884E-03	4.34281
1.13990E-03	4.13977
1.14066E-03	3.99503
1.14070E-03	3.98732
1.14149E-03	3.82569
1.14229E-03	3.66439
1.14278E-03	3.56476
1.14308E-03	3.49945
1.14388E-03	3.32844
1.14437E-03	3.22286
1.14467E-03	3.15398
1.14547E-03	2.97368
1.14596E-03	2.86245
1.14626E-03	2.79015
1.14706E-03	2.60109
1.14725E-03	2.55627
1.14785E-03	2.40554
1.14838E-03	2.27418
1.14861E-03	2.21809
1.14891E-03	2.1397
1.14944E-03	2.00306
1.14997E-03	1.86712
1.15012E-03	1.82679
1.15058E-03	1.70641
1.15103E-03	1.58661
1.15145E-03	1.47738
1.15148E-03	1.46733
1.15194E-03	1.34748
1.15239E-03	1.22846
1.15285E-03	1.11037
1.15315E-03	1.03227
1.15322E-03	1.01332
1.15368E-03	0.900694
1.15375E-03	0.882145
1.15413E-03	0.792834
1.15421E-03	0.775226
1.15455E-03	0.699376
1.15459E-03	0.691334
1.15483E-03	0.640013
1.15504E-03	0.598796
1.15508E-03	0.591472
1.15527E-03	0.556804
1.15546E-03	0.524073
1.15550E-03	0.517919
1.15561E-03	0.500029
1.15575E-03	0.479068
1.15586E-03	0.463362
1.15591E-03	0.457262
1.15599E-03	0.447871
1.15610E-03	0.434929
1.15618E-03	0.426951
1.15622E-03	0.422309
1.15625E-03	0.419659
1.15632E-03	0.413946
1.15638E-03	0.408691
1.15645E-03	0.403915
1.15652E-03	0.399637
1.15654E-03	0.398568
1.15659E-03	0.395916
1.15664E-03	0.393849
1.15668E-03	0.392066
1.15674E-03	0.390186
1.15680E-03	0.388905
1.15684E-03	0.388302
1.15687E-03	0.388023
1.15689E-03	0.387958
1.15693E-03	0.388093
1.15697E-03	0.388503
1.15701E-03	0.38906
1.15704E-03	0.389818
1.15708E-03	0.390924
1.15712E-03	0.392036
1.15715E-03	0.393236
1.15717E-03	0.394489
1.15719E-03	0.395198
1.15721E-03	0.396555
1.15725E-03	0.398745
1.15728E-03	0.400978
1.15730E-03	0.402392
1.15733E-03	0.404639
1.15735E-03	0.407043
1.15739E-03	0.409853
1.15742E-03	0.412975
1.15744E-03	0.415214
1.15747E-03	0.418793
1.15751E-03	0.422603
1.15753E-03	0.42549
1.15754E-03	0.426567
1.15757E-03	0.431279
1.15761E-03	0.436786
1.15764E-03	0.441131
1.15767E-03	0.44644
1.15771E-03	0.452826
1.15775E-03	0.459563
1.15779E-03	0.466655
1.15782E-03	0.474137
1.15783E-03	0.475115
1.15786E-03	0.482812
1.15790E-03	0.490844
1.15794E-03	0.500943
1.15798E-03	0.511552
1.15803E-03	0.523317
1.15808E-03	0.53702
1.15813E-03	0.551478
1.15814E-03	0.55653
1.15817E-03	0.563992
1.15822E-03	0.579581
1.15826E-03	0.595921
1.15831E-03	0.613026
