E(MeV)	Sm-154
1.28546E-03	6.09531
1.28548E-03	6.05572
1.28551E-03	6.0166
1.28555E-03	6.00368
1.28557E-03	5.96477
1.28562E-03	5.91544
1.28562E-03	5.86672
1.28568E-03	5.81631
1.28570E-03	5.76637
1.28575E-03	5.71682
1.28581E-03	5.66761
1.28582E-03	5.59991
1.28590E-03	5.53275
1.28590E-03	5.46608
1.28597E-03	5.39985
1.28601E-03	5.33404
1.28604E-03	5.26864
1.28612E-03	5.19698
1.28613E-03	5.12573
1.28622E-03	5.05492
1.28623E-03	4.98455
1.28631E-03	4.90589
1.28634E-03	4.82776
1.28640E-03	4.75021
1.28649E-03	4.6627
1.28651E-03	4.5759
1.28659E-03	4.4899
1.28667E-03	4.37496
1.28668E-03	4.29912
1.28677E-03	4.23653
1.28681E-03	4.22238
1.28688E-03	4.13829
1.28698E-03	4.05509
1.28699E-03	4.05053
1.28711E-03	3.96401
1.28714E-03	3.87355
1.28723E-03	3.84876
1.28731E-03	3.78782
1.28735E-03	3.7112
1.28746E-03	3.65177
1.28756E-03	3.63375
1.28758E-03	3.55077
1.28770E-03	3.46901
1.28781E-03	3.46326
1.28783E-03	3.38019
1.28798E-03	3.29227
1.28805E-03	3.26149
1.28813E-03	3.20035
1.28827E-03	3.12041
1.28833E-03	3.10089
1.28842E-03	3.01552
1.28857E-03	2.93252
1.28861E-03	2.90996
1.28872E-03	2.80061
1.28886E-03	2.78647
1.28888E-03	2.72464
1.28903E-03	2.64935
1.28916E-03	2.5982
1.28921E-03	2.57422
1.28940E-03	2.50442
1.28953E-03	2.44438
1.28958E-03	2.43625
1.28977E-03	2.36555
1.28993E-03	2.29767
1.28995E-03	2.28328
1.29013E-03	2.22869
1.29034E-03	2.16206
1.29041E-03	2.12728
1.29065E-03	2.09749
1.29074E-03	2.03502
1.29089E-03	1.99
1.29113E-03	1.98407
1.29115E-03	1.94722
1.29137E-03	1.90813
1.29161E-03	1.87341
1.29170E-03	1.8436
1.29185E-03	1.83319
1.29208E-03	1.82076
1.29225E-03	1.80525
1.29232E-03	1.80024
1.29262E-03	1.80042
1.29280E-03	1.80531
1.29291E-03	1.80631
1.29321E-03	1.81781
1.29335E-03	1.82095
1.29350E-03	1.83635
1.29380E-03	1.84878
1.29409E-03	1.85198
1.29439E-03	1.87099
1.29468E-03	1.88955
1.29483E-03	1.89155
1.29505E-03	1.91314
1.29542E-03	1.93864
1.29556E-03	1.95215
1.29578E-03	1.96309
1.29615E-03	1.98594
1.29652E-03	2.00973
1.29667E-03	2.01858
1.29689E-03	2.03669
1.29744E-03	2.0617
1.29755E-03	2.09414
1.29785E-03	2.12122
1.29829E-03	2.12889
1.29858E-03	2.16337
1.29873E-03	2.19627
1.29917E-03	2.23025
1.29961E-03	2.25368
1.30013E-03	2.26664
1.30028E-03	2.30674
1.30094E-03	2.34114
1.30145E-03	2.37649
1.30175E-03	2.38376
1.30204E-03	2.41754
1.30263E-03	2.45215
1.30322E-03	2.48966
1.30352E-03	2.53676
1.30381E-03	2.56323
1.30440E-03	2.58604
1.30528E-03	2.63788
1.30617E-03	2.69506
1.30705E-03	2.75269
1.30793E-03	2.76076
1.30882E-03	2.80141
1.30941E-03	2.86696
1.30970E-03	2.92207
1.31058E-03	2.99131
1.31158E-03	3.06113
1.31191E-03	3.14744
1.31257E-03	3.22161
1.31356E-03	3.28267
1.31456E-03	3.29896
1.31555E-03	3.39968
1.31647E-03	3.50388
1.31765E-03	3.53978
1.31824E-03	3.60079
1.31883E-03	3.70235
1.32001E-03	3.73232
1.32119E-03	3.82168
1.32236E-03	3.91913
1.32295E-03	4.01922
1.32413E-03	4.12208
1.32531E-03	4.12796
1.32674E-03	4.23979
1.32817E-03	4.36777
1.33031E-03	4.4734
1.33266E-03	4.50116
1.33430E-03	4.64427
1.33676E-03	4.807
1.33921E-03	4.89915
1.34085E-03	4.99623
1.34167E-03	5.19801
1.34412E-03	5.408
1.34658E-03	5.63861
1.34903E-03	5.87888
1.35067E-03	6.00424
1.35231E-03	6.13654
1.35558E-03	6.41251
1.35886E-03	6.70146
1.36213E-03	6.72665
1.36523E-03	7.00292
1.36669E-03	7.23572
1.37108E-03	7.29257
1.37547E-03	7.60333
1.37985E-03	7.8348
1.38424E-03	7.93113
1.38863E-03	8.30326
1.39009E-03	8.57442
1.39155E-03	8.7436
1.39447E-03	9.22008
1.39740E-03	9.4942
1.40032E-03	9.73256
1.40179E-03	10.2769
1.40325E-03	10.2862
1.40617E-03	10.8927
1.40763E-03	11.1646
1.41056E-03	11.5329
1.41067E-03	12.1588
1.41295E-03	12.2241
1.41529E-03	12.9797
1.41687E-03	13.0199
1.41766E-03	13.8072
1.42003E-03	14.1163
1.42210E-03	14.7094
1.42318E-03	15.3366
1.42417E-03	15.4198
1.42629E-03	16.2592
1.42762E-03	16.7207
1.42777E-03	17.1598
1.42925E-03	18.1272
1.43073E-03	18.2764
1.43166E-03	19.1801
1.43211E-03	20.043
1.43339E-03	20.3086
1.43467E-03	21.5348
1.43561E-03	22.0493
1.43595E-03	22.862
1.43729E-03	24.2877
1.43837E-03	24.3193
1.43867E-03	25.8457
1.44005E-03	26.2596
1.44108E-03	27.5339
1.44113E-03	28.4362
1.44212E-03	29.3628
1.44315E-03	30.8393
1.44320E-03	31.3449
1.44419E-03	33.493
1.44522E-03	35.8378
1.44527E-03	36.4613
1.44626E-03	38.381
1.44730E-03	39.7419
1.44735E-03	41.139
1.44828E-03	43.3668
1.44873E-03	44.1294
1.44924E-03	47.3705
1.44988E-03	50.9058
1.45011E-03	51.8457
1.45053E-03	54.7366
1.45117E-03	56.7847
1.45139E-03	58.8851
1.45181E-03	62.2308
1.45245E-03	63.3734
1.45257E-03	67.8198
1.45302E-03	68.2333
1.45376E-03	73.4968
1.45425E-03	73.7295
1.45474E-03	79.1961
1.45494E-03	80.204
1.45524E-03	85.3506
1.45573E-03	87.259
1.45593E-03	91.9898
1.45622E-03	94.9356
1.45671E-03	99.1442
1.45691E-03	103.277
1.45731E-03	106.845
1.45770E-03	112.327
1.45790E-03	115.123
1.45810E-03	122.13
1.45849E-03	124.01
1.45881E-03	132.711
1.45888E-03	144.222
1.45928E-03	145.524
1.45967E-03	156.625
1.45980E-03	159.456
1.46002E-03	172.999
1.46046E-03	174.536
1.46091E-03	190.842
1.46120E-03	208.462
1.46140E-03	210.327
1.46150E-03	227.412
1.46179E-03	231.42
1.46189E-03	247.732
1.46209E-03	254.174
1.46224E-03	269.449
1.46240E-03	277.091
1.46248E-03	292.634
1.46269E-03	308.923
1.46272E-03	317.213
1.46288E-03	343.34
1.46303E-03	349.536
1.46304E-03	374.511
1.46317E-03	380.293
1.46327E-03	409.6
1.46336E-03	416.941
1.46340E-03	446.723
1.46349E-03	471.387
1.46359E-03	500.344
1.46366E-03	529.215
1.46367E-03	554.261
1.46374E-03	606.876
1.46382E-03	632.213
1.46388E-03	759.589
1.46393E-03	869.238
1.46394E-03	901.306
1.46400E-03	947.593
1.46406E-03	977.875
1.46413E-03	1020.63
1.46417E-03	1048.45
1.46420E-03	1070.93
1.46421E-03	1095.91
1.46425E-03	1115.79
1.46431E-03	1137.71
1.46435E-03	1154.61
1.46440E-03	1173.03
1.46443E-03	1186.65
1.46444E-03	1200.29
1.46449E-03	1213.26
1.46451E-03	1220.4
1.46455E-03	1230.23
1.46460E-03	1233.35
1.46465E-03	1235.06
1.46468E-03	1237.59
1.46470E-03	1237.5
1.46472E-03	1236.79
1.46475E-03	1231.54
1.46479E-03	1229.52
1.46484E-03	1220.18
1.46488E-03	1213.64
1.46493E-03	1199.38
1.46494E-03	1190.33
1.46497E-03	1171.14
1.46501E-03	1159.78
1.46505E-03	1136.09
1.46510E-03	1122.67
1.46515E-03	1095
1.46519E-03	1079.81
1.46520E-03	1048.64
1.46524E-03	1014.92
1.46529E-03	980.544
1.46534E-03	944.059
1.46538E-03	907.164
1.46540E-03	700.378
1.46544E-03	668.198
1.46548E-03	626.138
1.46553E-03	582.779
1.46557E-03	572.395
1.46557E-03	528.019
1.46562E-03	517.412
1.46566E-03	476.48
1.46571E-03	469.63
1.46575E-03	435.915
1.46576E-03	428.527
1.46582E-03	404.039
1.46588E-03	393.703
1.46594E-03	374.087
1.46594E-03	361.208
1.46600E-03	349.037
1.46607E-03	331.059
1.46612E-03	325.417
1.46613E-03	303.21
1.46619E-03	282.728
1.46625E-03	277.693
1.46630E-03	263.58
1.46632E-03	254.336
1.46639E-03	245.725
1.46647E-03	233.043
1.46648E-03	229.079
1.46654E-03	218.383
1.46660E-03	213.79
1.46666E-03	204.766
1.46666E-03	201.786
1.46672E-03	192.156
1.46679E-03	190.578
1.46681E-03	180.492
1.46685E-03	180.126
1.46691E-03	170.435
1.46697E-03	169.729
1.46698E-03	161.437
1.46705E-03	159.806
1.46712E-03	153.139
1.46713E-03	147.776
1.46719E-03	145.313
1.46726E-03	138.053
1.46729E-03	136.995
1.46734E-03	131.418
1.46741E-03	127.365
1.46744E-03	125.179
1.46748E-03	118.742
1.46756E-03	114.076
1.46758E-03	111.978
1.46763E-03	107.604
1.46771E-03	104.184
1.46773E-03	101.7
1.46778E-03	97.2998
1.46785E-03	96.3346
1.46788E-03	91.481
1.46793E-03	91.2169
1.46798E-03	87.136
1.46800E-03	85.8423
1.46808E-03	83.1641
1.46815E-03	81.0647
1.46817E-03	79.5305
1.46822E-03	76.8049
1.46827E-03	76.2022
1.46830E-03	73.163
1.46837E-03	72.9972
1.46845E-03	70.6844
1.46847E-03	70.1868
1.46852E-03	67.0563
1.46857E-03	66.5109
1.46859E-03	64.243
1.46867E-03	62.861
1.46874E-03	61.6676
1.46877E-03	59.4859
1.46879E-03	59.293
1.46884E-03	57.1629
1.46889E-03	56.5111
1.46892E-03	55.1771
1.46894E-03	54.7112
1.46899E-03	53.3922
1.46901E-03	51.4865
1.46904E-03	51.1451
1.46909E-03	49.1358
1.46910E-03	48.6752
1.46914E-03	47.1617
1.46916E-03	46.1999
1.46919E-03	45.2202
1.46922E-03	43.9977
1.46923E-03	43.4507
1.46928E-03	42.0245
1.46928E-03	41.8311
1.46933E-03	40.351
1.46934E-03	40.2467
1.46937E-03	39.0061
1.46941E-03	38.3472
1.46941E-03	37.7453
1.46946E-03	36.6424
1.46949E-03	36.566
1.46950E-03	35.3615
1.46954E-03	34.3966
1.46955E-03	34.0674
1.46959E-03	32.8999
1.46959E-03	32.4519
1.46963E-03	31.8229
1.46964E-03	30.8072
1.46968E-03	30.7514
1.46968E-03	29.8993
1.46973E-03	29.2553
1.46973E-03	29.0312
1.46977E-03	28.2338
1.46978E-03	27.9272
1.46981E-03	27.3698
1.46983E-03	26.741
1.46986E-03	26.4578
1.46988E-03	25.6196
1.46990E-03	25.3436
1.46993E-03	24.8509
1.46995E-03	24.1207
1.46998E-03	23.4721
1.46999E-03	23.0443
1.47003E-03	22.851
1.47007E-03	22.2771
1.47008E-03	22.0877
1.47011E-03	21.7094
1.47013E-03	21.1272
1.47015E-03	20.839
1.47019E-03	20.5871
1.47023E-03	20.0883
1.47025E-03	19.7706
1.47027E-03	19.615
1.47030E-03	19.1833
1.47031E-03	18.8469
1.47035E-03	18.7654
1.47036E-03	18.2008
1.47040E-03	18.0412
1.47042E-03	17.7557
1.47044E-03	17.3315
1.47047E-03	16.9594
1.47049E-03	16.5905
1.47051E-03	16.5091
1.47054E-03	16.2595
1.47056E-03	15.9411
1.47058E-03	15.8006
1.47061E-03	15.6452
1.47064E-03	15.3677
1.47067E-03	15.184
1.47070E-03	15.0487
1.47073E-03	14.7535
1.47075E-03	14.567
1.47079E-03	14.4736
1.47081E-03	14.2186
1.47085E-03	13.9654
1.47087E-03	13.7447
1.47093E-03	13.4461
1.47093E-03	13.4204
1.47101E-03	13.2077
1.47101E-03	12.9711
1.47109E-03	12.7864
1.47111E-03	12.7439
1.47119E-03	12.5464
1.47126E-03	12.3502
1.47142E-03	12.2247
1.47148E-03	12.1651
1.47154E-03	11.9164
1.47160E-03	11.7517
1.47162E-03	11.5692
1.47168E-03	11.3878
1.47170E-03	11.3477
1.47176E-03	11.2285
1.47178E-03	11.076
1.47183E-03	10.9243
1.47186E-03	10.8404
1.47189E-03	10.7843
1.47193E-03	10.5958
1.47197E-03	10.45
1.47199E-03	10.4224
1.47203E-03	10.3048
1.47205E-03	10.1643
1.47210E-03	10.0711
1.47210E-03	10.0312
1.47217E-03	9.91197
1.47218E-03	9.79324
1.47223E-03	9.73408
1.47224E-03	9.68203
1.47230E-03	9.52659
1.47231E-03	9.39244
1.47236E-03	9.25892
1.47237E-03	9.17027
1.47244E-03	9.1329
1.47245E-03	9.02127
1.47252E-03	8.91005
1.47253E-03	8.87309
1.47260E-03	8.80812
1.47260E-03	8.71101
1.47268E-03	8.61421
1.47268E-03	8.51767
1.47279E-03	8.50586
1.47280E-03	8.43579
1.47296E-03	8.32697
1.47307E-03	8.21585
1.47312E-03	8.20477
1.47317E-03	8.11994
1.47324E-03	8.02596
1.47325E-03	7.93219
1.47332E-03	7.92283
1.47333E-03	7.84964
1.47339E-03	7.7685
1.47339E-03	7.67944
1.47345E-03	7.651
1.47347E-03	7.54462
1.47350E-03	7.4385
1.47353E-03	7.39613
1.47356E-03	7.33458
1.47359E-03	7.22403
1.47361E-03	7.11372
1.47366E-03	7.00361
1.47371E-03	6.97918
1.47372E-03	6.90167
1.47376E-03	6.7801
1.47378E-03	6.75802
1.47381E-03	6.65052
1.47384E-03	6.54319
1.47387E-03	6.45047
1.47390E-03	6.3579
1.47393E-03	6.2655
1.47395E-03	6.17329
1.47399E-03	6.08129
1.47401E-03	6.0507
1.47405E-03	5.98388
1.47406E-03	5.88394
1.47411E-03	5.78433
1.47412E-03	5.69267
1.47416E-03	5.60136
1.47417E-03	5.5407
1.47421E-03	5.47155
1.47423E-03	5.40263
1.47426E-03	5.33397
1.47428E-03	5.26562
1.47430E-03	5.18604
1.47435E-03	5.10687
1.47435E-03	5.04782
1.47440E-03	5.02824
1.47442E-03	4.98312
1.47445E-03	4.91466
1.47449E-03	4.84435
1.47450E-03	4.76405
1.47455E-03	4.68438
1.47456E-03	4.63168
1.47462E-03	4.57132
1.47462E-03	4.51139
1.47468E-03	4.46049
1.47469E-03	4.43154
1.47474E-03	4.37415
1.47475E-03	4.31721
1.47480E-03	4.289
1.47484E-03	4.25659
1.47486E-03	4.19234
1.47492E-03	4.12877
1.47493E-03	4.09736
1.47498E-03	4.06091
1.47502E-03	3.99783
1.47506E-03	3.91783
1.47512E-03	3.90616
1.47514E-03	3.85852
1.47522E-03	3.79798
1.47531E-03	3.73824
1.47532E-03	3.70556
1.47535E-03	3.67556
1.47541E-03	3.60908
1.47545E-03	3.55828
1.47551E-03	3.54198
1.47555E-03	3.45808
1.47561E-03	3.41112
1.47565E-03	3.40233
1.47575E-03	3.34185
1.47576E-03	3.28252
1.47585E-03	3.26594
1.47587E-03	3.21914
1.47595E-03	3.15507
1.47600E-03	3.11046
1.47604E-03	3.09048
1.47613E-03	3.02959
1.47616E-03	2.98713
1.47626E-03	2.94785
1.47628E-03	2.89208
1.47640E-03	2.85764
1.47645E-03	2.8359
1.47652E-03	2.77797
1.47664E-03	2.75258
1.47664E-03	2.71914
1.47676E-03	2.66016
1.47683E-03	2.6448
1.47687E-03	2.59955
1.47699E-03	2.53534
1.47703E-03	2.52646
1.47714E-03	2.47605
1.47723E-03	2.42824
1.47730E-03	2.42575
1.47743E-03	2.3783
1.47745E-03	2.33134
1.47760E-03	2.31932
1.47762E-03	2.28417
1.47776E-03	2.23969
1.47782E-03	2.21967
1.47791E-03	2.20214
1.47806E-03	2.17051
1.47812E-03	2.14246
1.47821E-03	2.13388
1.47841E-03	2.11636
1.47861E-03	2.0936
1.47866E-03	2.07584
1.47881E-03	2.07065
1.47900E-03	2.06319
1.47903E-03	2.05652
1.47920E-03	2.05667
1.47940E-03	2.06193
1.47960E-03	2.06226
1.47977E-03	2.07517
1.47979E-03	2.08999
1.48004E-03	2.09494
1.48014E-03	2.12374
1.48029E-03	2.12874
1.48051E-03	2.16097
1.48053E-03	2.16287
1.48078E-03	2.19753
1.48088E-03	2.21461
1.48103E-03	2.24073
1.48127E-03	2.28052
1.48137E-03	2.29124
1.48152E-03	2.33991
1.48177E-03	2.35941
1.48186E-03	2.3817
1.48209E-03	2.42783
1.48236E-03	2.45175
1.48241E-03	2.47878
1.48273E-03	2.52907
1.48285E-03	2.56368
1.48305E-03	2.57664
1.48334E-03	2.62998
1.48337E-03	2.68494
1.48369E-03	2.69908
1.48401E-03	2.73444
1.48408E-03	2.79496
1.48433E-03	2.83632
1.48477E-03	2.84904
1.48482E-03	2.90027
1.48522E-03	2.95761
1.48556E-03	3.0115
1.48566E-03	3.01687
1.48610E-03	3.07178
1.48630E-03	3.13918
1.48655E-03	3.1967
1.48699E-03	3.2144
1.48704E-03	3.27199
1.48744E-03	3.34085
1.48778E-03	3.39781
1.48788E-03	3.40465
1.48847E-03	3.46407
1.48877E-03	3.54764
1.48906E-03	3.63932
1.48966E-03	3.68546
1.48975E-03	3.73248
1.49025E-03	3.82898
1.49084E-03	3.92458
1.49089E-03	3.98135
1.49143E-03	4.02233
1.49202E-03	4.13805
1.49219E-03	4.24618
1.49293E-03	4.31277
1.49348E-03	4.34845
1.49386E-03	4.47043
1.49478E-03	4.60862
1.49480E-03	4.60862
1.49573E-03	4.71927
1.49667E-03	4.84681
1.49674E-03	4.9926
1.49760E-03	5.03781
1.49856E-03	5.16794
1.49871E-03	5.31888
1.49952E-03	5.4742
1.50068E-03	5.54552
1.50081E-03	5.66911
1.50209E-03	5.87577
1.50324E-03	5.93661
1.50478E-03	6.02302
1.50580E-03	6.22277
1.50631E-03	6.42895
1.50682E-03	6.54735
1.50810E-03	6.64793
1.50939E-03	6.88176
1.50964E-03	7.01645
1.51067E-03	7.15792
1.51195E-03	7.45182
1.51323E-03	7.54358
1.51451E-03	7.76866
1.51579E-03	8.10326
1.51707E-03	8.15202
1.51835E-03	8.43058
1.51963E-03	8.77297
1.52053E-03	8.86
1.52091E-03	9.14354
1.52219E-03	9.53351
1.52347E-03	9.66883
1.52443E-03	9.95431
1.52469E-03	10.4403
1.52539E-03	10.5961
1.52635E-03	10.9881
1.52731E-03	11.4102
1.52827E-03	11.5772
1.52923E-03	12.2146
1.53013E-03	12.3852
1.53020E-03	12.9067
1.53116E-03	13.4836
1.53151E-03	13.68
1.53212E-03	14.2791
1.53247E-03	14.7209
1.53288E-03	14.9094
1.53324E-03	15.5847
1.53356E-03	16.1198
1.53381E-03	16.2936
1.53423E-03	17.0554
1.53429E-03	17.7008
1.53474E-03	17.8535
1.53490E-03	18.7138
1.53513E-03	19.5373
1.53545E-03	19.6354
1.53557E-03	20.655
1.53575E-03	21.0797
1.53599E-03	21.7391
1.53623E-03	22.7687
1.53634E-03	22.8871
1.53644E-03	24.1198
1.53664E-03	24.6333
1.53680E-03	25.4301
1.53692E-03	26.6744
1.53698E-03	26.8175
1.53709E-03	28.3062
1.53723E-03	28.9263
1.53734E-03	29.888
1.53746E-03	31.3892
1.53756E-03	31.5617
1.53762E-03	33.356
1.53766E-03	34.1031
1.53775E-03	35.2607
1.53785E-03	37.0672
1.53791E-03	37.2747
1.53798E-03	39.4307
1.53804E-03	40.3278
1.53809E-03	41.7168
1.53814E-03	43.8826
1.53815E-03	44.131
1.53820E-03	46.7115
1.53826E-03	47.7844
1.53830E-03	49.4435
1.53835E-03	52.0284
1.53840E-03	52.3247
1.53844E-03	56.6683
1.53850E-03	56.988
1.53854E-03	61.7182
1.53860E-03	62.0661
1.53865E-03	67.209
1.53870E-03	67.587
1.53875E-03	73.1695
1.53876E-03	73.5799
1.53878E-03	79.6295
1.53882E-03	80.0735
1.53887E-03	86.618
1.53888E-03	87.098
1.53893E-03	94.1644
1.53897E-03	94.6822
1.53901E-03	102.297
1.53905E-03	102.856
1.53909E-03	111.652
1.53913E-03	112.882
1.53918E-03	121.1
1.53922E-03	124.41
1.53927E-03	131.21
1.53932E-03	136.895
1.53937E-03	142.001
1.53942E-03	150.374
1.53946E-03	153.495
1.53951E-03	164.877
1.53957E-03	165.709
1.53963E-03	178.741
1.53970E-03	181.851
1.53974E-03	194.337
1.53979E-03	197.221
1.53984E-03	211.967
1.53986E-03	217.091
1.53990E-03	230.694
1.53996E-03	238.31
1.54002E-03	250.511
1.54009E-03	260.861
1.54015E-03	271.439
1.54022E-03	297.16
1.54028E-03	304.676
1.54033E-03	336.055
1.54034E-03	338.721
1.54042E-03	383.094
1.54050E-03	384.82
1.54058E-03	436.886
1.54066E-03	463.369
1.54074E-03	562.552
1.54079E-03	614.913
1.54084E-03	633.308
1.54094E-03	660.165
1.54103E-03	677.251
1.54114E-03	702.039
1.54125E-03	717.458
1.54127E-03	739.541
1.54136E-03	752.885
1.54147E-03	771.84
1.54160E-03	776.053
1.54167E-03	791.897
1.54170E-03	795.359
1.54183E-03	808.123
1.54197E-03	810.76
1.54207E-03	820.871
1.54211E-03	823.206
1.54222E-03	828.367
1.54234E-03	830.205
1.54245E-03	831.705
1.54253E-03	831.644
1.54260E-03	831.477
1.54273E-03	827.857
1.54286E-03	826.765
1.54299E-03	819.977
1.54300E-03	818.005
1.54313E-03	807.894
1.54326E-03	805.11
1.54337E-03	791.862
1.54340E-03	788.278
1.54353E-03	767.909
1.54367E-03	764.851
1.54376E-03	735.708
1.54385E-03	732.135
1.54403E-03	698.655
1.54414E-03	694.667
1.54417E-03	657.77
1.54432E-03	653.437
1.54447E-03	591.49
1.54453E-03	573.247
1.54463E-03	474.813
1.54478E-03	436.462
1.54491E-03	424.417
1.54494E-03	392.07
1.54511E-03	391.008
1.54528E-03	361.236
1.54529E-03	351.151
1.54545E-03	331.79
1.54563E-03	315.161
1.54568E-03	308.368
1.54580E-03	281.753
1.54597E-03	261.074
1.54606E-03	257.1
1.54615E-03	241.552
1.54632E-03	226.932
1.54649E-03	223.346
1.54657E-03	213.073
1.54666E-03	206.359
1.54683E-03	199.964
1.54684E-03	190.576
1.54701E-03	186.858
1.54709E-03	175.969
1.54718E-03	173.904
1.54734E-03	162.496
1.54736E-03	161.861
1.54753E-03	150.73
1.54760E-03	150.127
1.54770E-03	140.466
1.54786E-03	138.806
1.54787E-03	130.992
1.54805E-03	128.458
1.54811E-03	122.266
1.54822E-03	119.024
1.54837E-03	114.243
1.54839E-03	110.433
1.54857E-03	108.056
1.54862E-03	102.27
1.54874E-03	101.191
1.54888E-03	94.9019
1.54891E-03	89.2133
1.54907E-03	88.2922
1.54908E-03	84.0083
1.54926E-03	82.3442
1.54926E-03	79.2496
1.54943E-03	76.996
1.54946E-03	74.901
1.54960E-03	72.1895
1.54965E-03	70.9289
1.54975E-03	67.87
1.54984E-03	67.3009
1.54990E-03	63.9872
1.55003E-03	60.9933
1.55006E-03	60.5064
1.55021E-03	58.9215
1.55022E-03	57.3713
1.55037E-03	56.7558
1.55042E-03	54.7519
1.55052E-03	54.1311
1.55061E-03	52.909
1.55067E-03	50.5319
1.55080E-03	50.3218
1.55083E-03	48.0359
1.55093E-03	47.4198
1.55099E-03	45.9665
1.55103E-03	44.7077
1.55112E-03	44.0746
1.55113E-03	42.3451
1.55127E-03	42.3265
1.55141E-03	40.8037
1.55154E-03	40.2367
1.55168E-03	39.3787
1.55177E-03	38.3774
1.55181E-03	38.0601
1.55186E-03	36.715
1.55195E-03	35.4541
1.55206E-03	34.7623
1.55216E-03	34.2718
1.55226E-03	33.1778
1.55236E-03	33.0451
1.55247E-03	32.1903
1.55257E-03	31.3733
1.55267E-03	30.9606
1.55277E-03	29.8343
1.55285E-03	29.7556
1.55288E-03	28.8247
1.55293E-03	28.3341
1.55298E-03	27.8843
1.55300E-03	27.0673
1.55308E-03	26.8967
1.55316E-03	25.8973
1.55318E-03	25.4087
1.55323E-03	24.9724
1.55329E-03	24.1186
1.55331E-03	23.979
1.55339E-03	23.3514
1.55346E-03	22.7356
1.55349E-03	22.624
1.55354E-03	21.9666
1.55359E-03	21.6434
1.55362E-03	21.349
1.55369E-03	20.6743
1.55377E-03	19.9913
1.55380E-03	19.5448
1.55385E-03	19.3447
1.55390E-03	18.756
1.55393E-03	18.563
1.55400E-03	18.2148
1.55408E-03	17.7226
1.55410E-03	17.7031
1.55416E-03	17.2432
1.55421E-03	16.9977
1.55423E-03	16.8114
1.55431E-03	16.3779
1.55441E-03	16.0494
1.55451E-03	15.9332
1.55462E-03	15.533
1.55467E-03	15.2371
1.55477E-03	15.1492
1.55487E-03	14.8025
1.55503E-03	14.5337
1.55513E-03	14.4679
1.55522E-03	14.1648
1.55527E-03	13.9195
1.55535E-03	13.7369
1.55540E-03	13.3964
1.55549E-03	13.359
1.55553E-03	13.0934
1.55558E-03	12.7984
1.55563E-03	12.7013
1.55568E-03	12.5301
1.55573E-03	12.2764
1.55578E-03	12.137
1.55584E-03	12.0378
1.55589E-03	11.8173
1.55594E-03	11.6474
1.55597E-03	11.6042
1.55600E-03	11.3691
1.55607E-03	11.1789
1.55609E-03	11.1413
1.55609E-03	10.937
1.55616E-03	10.7349
1.55620E-03	10.5566
1.55627E-03	10.3799
1.55631E-03	10.3481
1.55637E-03	10.1465
1.55641E-03	9.97453
1.55646E-03	9.85185
1.55652E-03	9.79343
1.55655E-03	9.63147
1.55663E-03	9.47095
1.55667E-03	9.39132
1.55675E-03	9.32268
1.55682E-03	9.18653
1.55690E-03	9.00348
1.55702E-03	8.98663
1.55711E-03	8.86985
1.55728E-03	8.70437
1.55736E-03	8.67155
1.55743E-03	8.55873
1.55752E-03	8.41893
1.55754E-03	8.2802
1.55764E-03	8.25264
1.55767E-03	8.15901
1.55774E-03	8.0428
1.55777E-03	7.92733
1.55784E-03	7.90437
1.55787E-03	7.82483
1.55795E-03	7.70136
1.55798E-03	7.60814
1.55805E-03	7.58269
1.55808E-03	7.47734
1.55815E-03	7.37261
1.55818E-03	7.27259
1.55825E-03	7.269
1.55828E-03	7.17987
1.55836E-03	7.04697
1.55839E-03	6.95357
1.55846E-03	6.95203
1.55849E-03	6.86311
1.55856E-03	6.73046
1.55859E-03	6.67891
1.55866E-03	6.60778
1.55869E-03	6.49164
1.55877E-03	6.38003
1.55880E-03	6.37652
1.55887E-03	6.26679
1.55890E-03	6.15333
1.55897E-03	6.04032
1.55900E-03	5.99113
1.55907E-03	5.93391
1.55910E-03	5.83267
1.55918E-03	5.70505
1.55921E-03	5.64491
1.55928E-03	5.58794
1.55931E-03	5.47437
1.55938E-03	5.36115
1.55941E-03	5.30466
1.55948E-03	5.19896
1.55951E-03	5.09354
1.55959E-03	4.98839
1.55967E-03	4.88351
1.55969E-03	4.77894
1.55979E-03	4.71638
1.55982E-03	4.67188
1.55993E-03	4.56095
1.55998E-03	4.45037
1.56004E-03	4.38428
1.56013E-03	4.32906
1.56018E-03	4.20337
1.56028E-03	4.14079
1.56032E-03	4.0732
1.56044E-03	3.97226
1.56047E-03	3.87174
1.56059E-03	3.763
1.56063E-03	3.6548
1.56073E-03	3.53801
1.56079E-03	3.42192
1.56088E-03	3.29549
1.56095E-03	3.17002
1.56109E-03	3.07966
1.56111E-03	2.98985
1.56127E-03	2.8939
1.56131E-03	2.79866
1.56142E-03	2.69658
1.56152E-03	2.59544
1.56160E-03	2.4733
1.56174E-03	2.39273
1.56178E-03	2.37942
1.56195E-03	2.30763
1.56197E-03	2.22235
1.56213E-03	2.19425
1.56220E-03	2.13399
1.56231E-03	2.04472
1.56243E-03	2.00804
1.56249E-03	1.95309
1.56266E-03	1.87183
1.56267E-03	1.81479
1.56286E-03	1.76642
1.56289E-03	1.65992
1.56307E-03	1.65606
1.56312E-03	1.58694
1.56327E-03	1.51513
1.56335E-03	1.46436
1.56348E-03	1.44395
1.56358E-03	1.37218
