MeV	"I-127(N,EL)I-127-L0"
1.92452E-03	10.7609
1.92462E-03	11.2167
1.92472E-03	11.6114
1.92482E-03	11.9124
1.92491E-03	12.1082
1.92501E-03	12.2213
1.92507E-03	12.2455
1.92516E-03	12.214
1.92524E-03	12.116
1.92535E-03	11.8949
1.92543E-03	11.6554
1.92556E-03	11.2051
1.92569E-03	10.6713
1.92590E-03	9.67138
1.92616E-03	8.47396
1.92629E-03	7.87548
1.92639E-03	7.47412
1.92650E-03	7.07608
1.92661E-03	6.71759
1.92671E-03	6.39907
1.92680E-03	6.15892
1.92692E-03	5.89891
1.92703E-03	5.67611
1.92714E-03	5.4865
1.92722E-03	5.37642
1.92737E-03	5.18984
1.92749E-03	5.06687
1.92767E-03	4.91805
1.92785E-03	4.80141
1.92809E-03	4.68043
1.92833E-03	4.58576
1.92867E-03	4.48117
1.92900E-03	4.39729
1.92957E-03	4.28528
1.93055E-03	4.13695
1.93199E-03	3.94763
1.93344E-03	3.78991
1.93594E-03	3.52774
1.93685E-03	3.41913
1.93776E-03	3.29141
1.93827E-03	3.20374
1.93879E-03	3.09877
1.93961E-03	2.90142
1.93981E-03	2.86617
1.93998E-03	2.85034
1.94002E-03	2.84985
1.94013E-03	2.85708
1.94025E-03	2.88031
1.94036E-03	2.92367
1.94044E-03	2.96588
1.94051E-03	3.02023
1.94061E-03	3.10714
1.94071E-03	3.21712
1.94080E-03	3.352
1.94090E-03	3.51298
1.94097E-03	3.66098
1.94105E-03	3.82588
1.94113E-03	4.0072
1.94120E-03	4.20391
1.94133E-03	4.5471
1.94145E-03	4.91773
1.94176E-03	5.88678
1.94191E-03	6.35355
1.94204E-03	6.68448
1.94216E-03	6.9426
1.94225E-03	7.09857
1.94234E-03	7.22009
1.94243E-03	7.30048
1.94254E-03	7.34134
1.94257E-03	7.34251
1.94266E-03	7.319
1.94277E-03	7.23845
1.94289E-03	7.1026
1.94299E-03	6.94773
1.94309E-03	6.76504
1.94323E-03	6.47444
1.94364E-03	5.5431
1.94380E-03	5.2156
1.94393E-03	4.96688
1.94406E-03	4.74426
1.94419E-03	4.54867
1.94431E-03	4.39164
1.94448E-03	4.20964
1.94464E-03	4.06162
1.94481E-03	3.9416
1.94492E-03	3.87426
1.94514E-03	3.76315
1.94537E-03	3.67088
1.94560E-03	3.59595
1.94591E-03	3.51363
1.94638E-03	3.41351
1.94692E-03	3.31939
1.94746E-03	3.24196
1.94800E-03	3.17912
1.94853E-03	3.13182
1.94896E-03	3.10765
1.94939E-03	3.09915
1.94968E-03	3.10481
1.95005E-03	3.12943
1.95032E-03	3.16449
1.95060E-03	3.21822
1.95087E-03	3.29619
1.95105E-03	3.36534
1.95121E-03	3.43988
1.95142E-03	3.55941
1.95156E-03	3.65705
1.95169E-03	3.77211
1.95183E-03	3.90801
1.95197E-03	4.06898
1.95207E-03	4.20936
1.95218E-03	4.36964
1.95224E-03	4.48921
1.95235E-03	4.70058
1.95246E-03	4.94585
1.95254E-03	5.15609
1.95262E-03	5.39254
1.95270E-03	5.65927
1.95278E-03	5.96094
1.95287E-03	6.3031
1.95295E-03	6.69213
1.95303E-03	7.13555
1.95308E-03	7.46558
1.95315E-03	7.94133
1.95322E-03	8.43307
1.95328E-03	8.98154
1.95335E-03	9.594
1.95341E-03	10.2778
1.95347E-03	11.0417
1.95354E-03	11.8948
1.95360E-03	12.8472
1.95367E-03	13.9098
1.95373E-03	15.0942
1.95378E-03	15.9575
1.95383E-03	17.0655
1.95389E-03	18.4693
1.95395E-03	20.0126
1.95401E-03	21.7065
1.95406E-03	23.5621
1.95412E-03	25.5906
1.95418E-03	27.8029
1.95424E-03	30.2097
1.95430E-03	32.5263
1.95437E-03	35.8346
1.95443E-03	39.4502
1.95450E-03	43.3836
1.95457E-03	47.6436
1.95464E-03	52.2339
1.95472E-03	57.7508
1.95480E-03	63.6737
1.95488E-03	69.9889
1.95495E-03	76.6709
1.95506E-03	86.0944
1.95520E-03	99.3863
1.95552E-03	131.755
1.95566E-03	145.302
1.95579E-03	156.522
1.95588E-03	163.502
1.95598E-03	169.862
1.95606E-03	174.296
1.95615E-03	178.478
1.95624E-03	181.373
1.95633E-03	182.811
1.95641E-03	183.166
1.95650E-03	182.361
1.95659E-03	180.202
1.95669E-03	176.773
1.95675E-03	173.829
1.95685E-03	167.906
1.95696E-03	160.842
1.95708E-03	151.436
1.95724E-03	137.665
1.95759E-03	105.055
1.95772E-03	93.8083
1.95781E-03	86.691
1.95791E-03	78.717
1.95800E-03	72.2565
1.95809E-03	66.254
1.95818E-03	60.7179
1.95827E-03	55.6493
1.95835E-03	51.3705
1.95842E-03	48.0827
1.95849E-03	45.0471
1.95856E-03	42.2526
1.95863E-03	39.6855
1.95869E-03	37.3325
1.95876E-03	35.1782
1.95883E-03	33.2093
1.95890E-03	31.4111
1.95897E-03	29.7701
1.95904E-03	28.2724
1.95911E-03	26.7529
1.95920E-03	25.3117
1.95928E-03	24.0156
1.95936E-03	22.8478
1.95944E-03	21.7939
1.95955E-03	20.5428
1.95965E-03	19.4431
1.95976E-03	18.4716
1.95987E-03	17.6086
1.95998E-03	16.8378
1.96009E-03	16.1455
1.96025E-03	15.2303
1.96041E-03	14.4362
1.96057E-03	13.7403
1.96073E-03	13.1248
1.96088E-03	12.6325
1.96106E-03	12.0791
1.96124E-03	11.5847
1.96151E-03	10.9338
1.96178E-03	10.3704
1.96205E-03	9.87677
1.96234E-03	9.41272
1.96266E-03	8.95253
1.96299E-03	8.54265
1.96331E-03	8.17189
1.96374E-03	7.72271
1.96421E-03	7.27419
1.96460E-03	6.94378
1.96486E-03	6.75421
1.96505E-03	6.63764
1.96526E-03	6.55464
1.96546E-03	6.52266
1.96561E-03	6.5381
1.96577E-03	6.59604
1.96592E-03	6.68655
1.96612E-03	6.86124
1.96635E-03	7.11715
1.96672E-03	7.54738
1.96691E-03	7.7248
1.96707E-03	7.82185
1.96719E-03	7.85894
1.96729E-03	7.86584
1.96743E-03	7.83509
1.96758E-03	7.7584
1.96776E-03	7.61082
1.96795E-03	7.39098
1.96866E-03	6.46259
1.96895E-03	6.12499
1.96925E-03	5.838
1.96957E-03	5.56631
1.97003E-03	5.2373
1.97048E-03	4.94883
1.97070E-03	4.82973
1.97087E-03	4.76383
1.97098E-03	4.73858
1.97104E-03	4.73366
1.97115E-03	4.7437
1.97126E-03	4.78742
1.97134E-03	4.84021
1.97141E-03	4.91589
1.97148E-03	5.01823
1.97156E-03	5.15133
1.97163E-03	5.31951
1.97171E-03	5.5273
1.97177E-03	5.74793
1.97183E-03	5.97059
1.97189E-03	6.22393
1.97194E-03	6.50994
1.97200E-03	6.83046
1.97206E-03	7.18717
1.97211E-03	7.58148
1.97217E-03	8.01454
1.97224E-03	8.60674
1.97231E-03	9.1893
1.97237E-03	9.82097
1.97243E-03	10.5012
1.97250E-03	11.2278
1.97257E-03	12.1055
1.97266E-03	13.2617
1.97277E-03	14.9027
1.97310E-03	19.6116
1.97322E-03	21.3505
1.97332E-03	22.597
1.97342E-03	23.7914
1.97352E-03	24.7384
1.97361E-03	25.4338
1.97370E-03	25.9977
1.97379E-03	26.3378
1.97387E-03	26.4805
1.97391E-03	26.4986
1.97400E-03	26.3952
1.97410E-03	26.0866
1.97418E-03	25.6663
1.97425E-03	25.186
1.97434E-03	24.4607
1.97445E-03	23.4721
1.97457E-03	22.2
1.97474E-03	20.1127
1.97500E-03	16.9892
1.97515E-03	15.3931
1.97527E-03	14.1094
1.97536E-03	13.2685
1.97545E-03	12.4953
1.97554E-03	11.7914
1.97563E-03	11.1559
1.97572E-03	10.5869
1.97579E-03	10.1609
1.97590E-03	9.5984
1.97601E-03	9.11922
1.97612E-03	8.71315
1.97624E-03	8.37021
1.97636E-03	8.04569
1.97647E-03	7.82104
1.97662E-03	7.54191
1.97678E-03	7.31682
1.97693E-03	7.13209
1.97714E-03	6.93111
1.97736E-03	6.75599
1.97758E-03	6.60948
1.97788E-03	6.44468
1.97833E-03	6.24132
1.97877E-03	6.07309
1.97944E-03	5.86383
1.98011E-03	5.68899
1.98100E-03	5.49021
1.98188E-03	5.31652
1.98534E-03	4.72219
1.98619E-03	4.56247
1.98661E-03	4.47323
1.98773E-03	4.20699
1.98794E-03	4.17149
1.98810E-03	4.16046
1.98826E-03	4.17122
1.98836E-03	4.19526
1.98847E-03	4.23668
1.98858E-03	4.29914
1.98868E-03	4.38641
1.98879E-03	4.50224
1.98889E-03	4.65005
1.98899E-03	4.81286
1.98908E-03	5.00542
1.98918E-03	5.22853
1.98927E-03	5.48198
1.98939E-03	5.83449
1.98951E-03	6.22633
1.98968E-03	6.85214
1.99000E-03	8.08805
1.99014E-03	8.56027
1.99025E-03	8.90896
1.99037E-03	9.22839
1.99048E-03	9.44921
1.99058E-03	9.58935
1.99068E-03	9.6715
1.99076E-03	9.6941
1.99086E-03	9.66433
1.99095E-03	9.59133
1.99106E-03	9.43446
1.99119E-03	9.18473
1.99132E-03	8.85008
1.99149E-03	8.3576
1.99182E-03	7.33754
1.99201E-03	6.78378
1.99216E-03	6.39597
1.99232E-03	6.03079
1.99242E-03	5.81749
1.99253E-03	5.62782
1.99269E-03	5.38462
1.99285E-03	5.18548
1.99301E-03	5.02316
1.99316E-03	4.89046
1.99338E-03	4.74834
1.99362E-03	4.62031
1.99398E-03	4.46896
1.99434E-03	4.34379
1.99509E-03	4.11801
1.99665E-03	3.66685
1.99792E-03	3.26784
1.99820E-03	3.19313
1.99837E-03	3.16444
1.99846E-03	3.15795
1.99860E-03	3.16703
1.99869E-03	3.19045
1.99879E-03	3.23276
1.99886E-03	3.28013
1.99893E-03	3.3439
1.99900E-03	3.42731
1.99907E-03	3.53395
1.99913E-03	3.6626
1.99920E-03	3.80779
1.99926E-03	3.98199
1.99932E-03	4.18915
1.99936E-03	4.34771
1.99940E-03	4.52424
1.99945E-03	4.72012
1.99949E-03	4.93696
1.99953E-03	5.17617
1.99957E-03	5.43944
1.99961E-03	5.7283
1.99965E-03	6.04457
1.99969E-03	6.38977
1.99974E-03	6.76573
1.99979E-03	7.31474
1.99983E-03	7.75903
1.99989E-03	8.40579
1.99993E-03	8.99467
1.99998E-03	9.63072
2.00002E-03	10.3159
2.00007E-03	11.0517
2.00011E-03	11.8398
2.00016E-03	12.681
2.00020E-03	13.5765
2.00027E-03	15.0227
2.00034E-03	16.5929
2.00040E-03	18.2861
2.00047E-03	20.0984
2.00054E-03	22.0246
2.00061E-03	24.0559
2.00070E-03	27.0572
2.00083E-03	31.2807
2.00111E-03	40.9797
2.00124E-03	45.1422
2.00134E-03	48.428
2.00144E-03	50.8869
2.00151E-03	52.7118
2.00158E-03	54.1469
2.00165E-03	55.3568
2.00173E-03	56.4768
2.00182E-03	57.2889
2.00191E-03	57.6675
2.00194E-03	57.6867
2.00202E-03	57.4737
2.00210E-03	56.9149
2.00219E-03	55.9284
2.00226E-03	54.8262
2.00237E-03	52.7452
2.00248E-03	50.2268
2.00259E-03	47.3899
2.00274E-03	43.0729
2.00303E-03	34.2298
2.00316E-03	30.3156
2.00325E-03	27.8565
2.00334E-03	25.5454
2.00342E-03	23.814
2.00350E-03	21.9983
2.00358E-03	20.3257
2.00366E-03	18.7969
2.00374E-03	17.4091
2.00382E-03	16.1576
2.00389E-03	15.2868
2.00395E-03	14.4884
2.00401E-03	13.7581
2.00407E-03	13.0919
2.00415E-03	12.2957
2.00424E-03	11.5951
2.00432E-03	10.9801
2.00440E-03	10.4409
2.00449E-03	9.96832
2.00456E-03	9.57561
2.00464E-03	9.22824
2.00475E-03	8.82541
2.00485E-03	8.48049
2.00496E-03	8.18315
2.00506E-03	7.92478
2.00522E-03	7.5952
2.00538E-03	7.31226
2.00555E-03	7.0595
2.00577E-03	6.77469
2.00600E-03	6.53271
2.00622E-03	6.32157
2.00660E-03	6.02169
2.00697E-03	5.76155
2.00752E-03	5.4174
2.00791E-03	5.20336
2.00821E-03	5.05551
2.00851E-03	4.93508
2.00874E-03	4.87046
2.00896E-03	4.83331
2.00913E-03	4.82466
2.00943E-03	4.84487
2.01008E-03	4.94723
2.01027E-03	4.95694
2.01048E-03	4.94227
2.01072E-03	4.88728
2.01096E-03	4.79772
2.01119E-03	4.68439
2.01216E-03	4.12376
2.01257E-03	3.91179
2.01319E-03	3.61406
2.01365E-03	3.40945
2.01397E-03	3.28675
2.01417E-03	3.22913
2.01429E-03	3.20262
2.01442E-03	3.19056
2.01455E-03	3.19918
2.01465E-03	3.22433
2.01472E-03	3.26027
2.01479E-03	3.30644
2.01486E-03	3.36883
2.01493E-03	3.45055
2.01500E-03	3.55517
2.01507E-03	3.68688
2.01512E-03	3.79206
2.01516E-03	3.91295
2.01521E-03	4.05126
2.01525E-03	4.20884
2.01530E-03	4.38769
2.01535E-03	4.58996
2.01539E-03	4.81794
2.01544E-03	5.04805
2.01547E-03	5.27457
2.01551E-03	5.52237
2.01555E-03	5.79295
2.01560E-03	6.19189
2.01564E-03	6.60869
2.01569E-03	7.07005
2.01574E-03	7.57973
2.01578E-03	8.14086
2.01583E-03	8.75723
2.01588E-03	9.43233
2.01592E-03	10.1699
2.01597E-03	10.9734
2.01602E-03	11.8465
2.01606E-03	12.7923
2.01611E-03	13.762
2.01615E-03	14.8028
2.01620E-03	15.9178
2.01624E-03	17.1088
2.01630E-03	18.8187
2.01636E-03	20.6717
2.01642E-03	22.6696
2.01648E-03	24.8142
2.01653E-03	27.1044
2.01660E-03	29.8701
2.01667E-03	32.8137
2.01673E-03	35.9266
2.01683E-03	40.4566
2.01693E-03	45.6764
2.01708E-03	54.2858
2.01730E-03	66.6069
2.01742E-03	72.9497
2.01753E-03	78.3392
2.01763E-03	82.7426
2.01772E-03	86.2034
2.01780E-03	88.6683
2.01787E-03	90.773
2.01796E-03	92.6279
2.01802E-03	93.4864
2.01811E-03	94.1522
2.01815E-03	94.2207
2.01822E-03	94.0157
2.01829E-03	93.378
2.01836E-03	92.345
2.01844E-03	90.8147
2.01852E-03	88.7346
2.01861E-03	85.8981
2.01871E-03	82.2177
2.01880E-03	78.0888
2.01895E-03	71.3092
2.01929E-03	55.2065
2.01941E-03	49.755
2.01950E-03	45.8817
2.01959E-03	42.2298
2.01968E-03	38.8241
2.01977E-03	35.639
2.01986E-03	32.6559
2.01993E-03	30.8262
2.01999E-03	29.1218
2.02005E-03	27.5388
2.02011E-03	26.0737
2.02017E-03	24.7211
2.02024E-03	23.4758
2.02030E-03	22.2222
2.02037E-03	21.083
2.02044E-03	20.0495
2.02051E-03	19.1134
2.02058E-03	18.2663
2.02065E-03	17.5003
2.02071E-03	16.8077
2.02081E-03	15.9378
2.02090E-03	15.2648
2.02098E-03	14.6694
2.02107E-03	14.1414
2.02118E-03	13.5262
2.02130E-03	12.9959
2.02141E-03	12.5352
2.02152E-03	12.1315
2.02170E-03	11.6115
2.02184E-03	11.238
2.02205E-03	10.7598
2.02227E-03	10.3567
2.02248E-03	10.0107
2.02270E-03	9.70933
2.02300E-03	9.34905
2.02331E-03	9.03033
2.02362E-03	8.75576
2.02409E-03	8.40758
2.02461E-03	8.08259
2.02514E-03	7.81238
2.02567E-03	7.58349
2.02646E-03	7.29762
2.02726E-03	7.06265
2.02805E-03	6.86567
2.02888E-03	6.69097
2.03006E-03	6.4862
2.03194E-03	6.2192
2.03354E-03	6.03369
2.03545E-03	5.85126
2.03851E-03	5.60824
2.04656E-03	5.0602
2.04839E-03	4.91046
2.04949E-03	4.80472
2.05060E-03	4.67773
2.05140E-03	4.56433
2.05220E-03	4.42272
2.05277E-03	4.2955
2.05334E-03	4.13934
2.05391E-03	3.97575
2.05408E-03	3.94432
2.05420E-03	3.9363
2.05433E-03	3.94651
2.05443E-03	3.97677
2.05454E-03	4.03358
2.05461E-03	4.08995
2.05468E-03	4.16403
2.05476E-03	4.25863
2.05483E-03	4.3767
2.05489E-03	4.50568
2.05496E-03	4.65858
2.05502E-03	4.83788
2.05508E-03	5.04594
2.05515E-03	5.28524
2.05521E-03	5.55797
2.05528E-03	5.86632
2.05534E-03	6.21212
2.05541E-03	6.63784
2.05548E-03	7.1124
2.05555E-03	7.63687
2.05562E-03	8.21136
2.05570E-03	8.83532
2.05578E-03	9.66251
2.05588E-03	10.6402
2.05597E-03	11.6865
2.05611E-03	13.3722
2.05640E-03	16.8375
2.05650E-03	18.085
2.05661E-03	19.1918
2.05672E-03	20.2565
2.05681E-03	21.0547
2.05691E-03	21.7341
2.05700E-03	22.1976
2.05709E-03	22.49
2.05716E-03	22.6288
2.05720E-03	22.6577
2.05729E-03	22.6172
2.05738E-03	22.4202
2.05746E-03	22.1313
2.05753E-03	21.7909
2.05762E-03	21.2658
2.05772E-03	20.5364
2.05783E-03	19.5806
2.05801E-03	17.9776
2.05832E-03	14.8611
2.05845E-03	13.7287
2.05856E-03	12.7751
2.05867E-03	11.897
2.05878E-03	11.1016
2.05889E-03	10.3917
2.05899E-03	9.78145
2.05910E-03	9.24811
2.05921E-03	8.7863
2.05932E-03	8.38961
2.05942E-03	8.05088
2.05954E-03	7.74535
2.05966E-03	7.48171
2.05977E-03	7.26179
2.05993E-03	7.02327
2.06009E-03	6.83335
2.06030E-03	6.63114
2.06052E-03	6.47458
2.06080E-03	6.31202
2.06109E-03	6.18363
2.06152E-03	6.03112
2.06209E-03	5.87443
2.06265E-03	5.75416
2.06346E-03	5.6149
2.06455E-03	5.47112
2.06611E-03	5.3119
2.06783E-03	5.17153
2.07098E-03	4.95655
2.07314E-03	4.80831
2.07511E-03	4.65394
2.07648E-03	4.52571
2.07753E-03	4.40397
2.07834E-03	4.28561
2.07891E-03	4.182
2.07991E-03	3.96505
2.08014E-03	3.93381
2.08023E-03	3.9312
2.08035E-03	3.94005
2.08048E-03	3.96975
2.08060E-03	4.02797
2.08069E-03	4.08708
2.08077E-03	4.16599
2.08084E-03	4.2519
2.08093E-03	4.38656
2.08102E-03	4.55571
2.08111E-03	4.76382
2.08117E-03	4.92639
2.08123E-03	5.10947
2.08131E-03	5.40796
2.08139E-03	5.71451
2.08146E-03	6.05997
2.08154E-03	6.4452
2.08162E-03	6.87049
2.08169E-03	7.33516
2.08177E-03	7.86461
2.08185E-03	8.43319
2.08197E-03	9.35041
2.08211E-03	10.457
2.08242E-03	13.1093
2.08251E-03	13.793
2.08263E-03	14.691
2.08273E-03	15.3794
2.08283E-03	15.8988
2.08292E-03	16.2855
2.08301E-03	16.6025
2.08310E-03	16.7789
2.08320E-03	16.8589
2.08327E-03	16.8302
2.08338E-03	16.6696
2.08346E-03	16.4487
2.08354E-03	16.1405
2.08363E-03	15.7597
2.08372E-03	15.2558
2.08387E-03	14.3842
2.08401E-03	13.422
2.08430E-03	11.3763
2.08445E-03	10.4155
2.08455E-03	9.77874
2.08466E-03	9.19022
2.08476E-03	8.65428
2.08485E-03	8.23799
2.08494E-03	7.86151
2.08503E-03	7.52366
2.08512E-03	7.22266
2.08521E-03	6.95607
2.08533E-03	6.64947
2.08546E-03	6.36322
2.08559E-03	6.12947
2.08573E-03	5.93871
2.08586E-03	5.78248
2.08601E-03	5.64057
2.08619E-03	5.50337
2.08643E-03	5.35956
2.08666E-03	5.24505
2.08707E-03	5.09074
2.08756E-03	4.93832
2.08821E-03	4.76547
2.09010E-03	4.31296
2.09081E-03	4.12372
2.09148E-03	3.91782
2.09244E-03	3.58529
2.09267E-03	3.52706
2.09282E-03	3.5079
2.09284E-03	3.50742
2.09298E-03	3.52092
2.09307E-03	3.54991
2.09315E-03	3.60023
2.09324E-03	3.67295
2.09330E-03	3.74686
2.09337E-03	3.8404
2.09343E-03	3.95661
2.09349E-03	4.0988
2.09356E-03	4.27071
2.09362E-03	4.47618
2.09368E-03	4.71946
2.09372E-03	4.90485
2.09377E-03	5.11037
2.09381E-03	5.33743
2.09386E-03	5.65873
2.09391E-03	5.98531
2.09396E-03	6.34701
2.09401E-03	6.7463
2.09406E-03	7.18509
2.09411E-03	7.66566
2.09415E-03	8.18993
2.09420E-03	8.75991
2.09425E-03	9.37712
2.09430E-03	10.0432
2.09435E-03	10.7591
2.09441E-03	11.6907
2.09447E-03	12.6972
2.09453E-03	13.7795
2.09458E-03	14.9367
2.09464E-03	16.1677
2.09470E-03	17.3889
2.09477E-03	19.0527
2.09484E-03	20.8076
2.09495E-03	23.5865
2.09508E-03	27.093
2.09533E-03	34.1343
2.09542E-03	36.6901
2.09552E-03	39.2009
2.09561E-03	41.1746
2.09568E-03	42.7201
2.09577E-03	44.3763
2.09585E-03	45.5368
2.09593E-03	46.5477
2.09601E-03	47.2109
2.09608E-03	47.5459
2.09616E-03	47.6944
2.09624E-03	47.5596
2.09632E-03	47.1674
2.09640E-03	46.4724
2.09648E-03	45.4656
2.09657E-03	44.1757
2.09667E-03	42.4507
2.09677E-03	40.4844
2.09691E-03	37.3232
2.09730E-03	28.0255
2.09743E-03	25.1948
2.09752E-03	23.2857
2.09761E-03	21.4992
2.09770E-03	19.8463
2.09780E-03	18.2162
2.09786E-03	17.2211
2.09793E-03	16.2986
2.09799E-03	15.4469
2.09806E-03	14.6639
2.09813E-03	13.9467
2.09819E-03	13.292
2.09827E-03	12.6043
2.09835E-03	11.9096
2.09844E-03	11.3015
2.09853E-03	10.7709
2.09861E-03	10.3088
2.09870E-03	9.90689
2.09879E-03	9.55727
2.09887E-03	9.25285
2.09901E-03	8.86123
2.09914E-03	8.53826
2.09927E-03	8.27155
2.09941E-03	8.04837
2.09954E-03	7.85899
2.09970E-03	7.66102
2.09993E-03	7.43558
2.10023E-03	7.19413
2.10054E-03	6.99857
2.10084E-03	6.83512
2.10137E-03	6.60135
2.10190E-03	6.41618
2.10251E-03	6.24639
2.10326E-03	6.07721
2.10425E-03	5.89813
2.10532E-03	5.74435
2.10710E-03	5.53772
2.10947E-03	5.28458
2.11036E-03	5.16172
2.11102E-03	5.06737
2.11139E-03	5.04637
2.11163E-03	5.06286
2.11188E-03	5.11444
2.11208E-03	5.18399
2.11234E-03	5.31324
2.11302E-03	5.72233
2.11326E-03	5.83021
2.11346E-03	5.88817
2.11366E-03	5.91122
2.11386E-03	5.90214
2.11412E-03	5.84907
2.11445E-03	5.74217
2.11508E-03	5.52392
2.11557E-03	5.39662
2.11613E-03	5.301
2.11669E-03	5.23451
2.11827E-03	5.09852
2.12050E-03	4.917
2.12121E-03	4.84055
2.12196E-03	4.73499
2.12254E-03	4.64528
2.12280E-03	4.61861
2.12289E-03	4.61558
2.12307E-03	4.6231
2.12327E-03	4.65974
2.12341E-03	4.71266
2.12355E-03	4.78618
2.12369E-03	4.8817
2.12382E-03	5.00238
2.12396E-03	5.15227
2.12410E-03	5.32641
2.12430E-03	5.61957
2.12473E-03	6.27547
2.12492E-03	6.53605
2.12508E-03	6.70272
2.12522E-03	6.81259
2.12537E-03	6.88016
2.12551E-03	6.89922
2.12566E-03	6.87537
2.12583E-03	6.79695
2.12602E-03	6.65571
2.12626E-03	6.44127
2.12661E-03	6.10182
2.12687E-03	5.87461
2.12711E-03	5.69873
2.12735E-03	5.55936
2.12761E-03	5.44561
2.12779E-03	5.38465
2.12814E-03	5.29342
2.12857E-03	5.218
2.12929E-03	5.13233
2.13036E-03	5.04334
2.13201E-03	4.94276
2.13648E-03	4.73273
2.13913E-03	4.59138
2.14072E-03	4.48817
2.14218E-03	4.36797
2.14310E-03	4.26905
2.14376E-03	4.18078
2.14442E-03	4.0705
2.14493E-03	3.96441
2.14567E-03	3.77767
2.14596E-03	3.71516
2.14614E-03	3.69567
2.14617E-03	3.69525
2.14630E-03	3.70535
2.14642E-03	3.73804
2.14651E-03	3.78503
2.14661E-03	3.85574
2.14671E-03	3.95544
2.14677E-03	4.04085
2.14683E-03	4.14354
2.14690E-03	4.26544
2.14696E-03	4.40849
2.14702E-03	4.57465
2.14709E-03	4.76587
2.14715E-03	4.98405
2.14721E-03	5.23098
2.14728E-03	5.50826
2.14734E-03	5.81734
2.14740E-03	6.11304
2.14747E-03	6.52745
2.14754E-03	6.98418
2.14761E-03	7.48321
2.14768E-03	8.02397
2.14775E-03	8.60488
2.14785E-03	9.52028
2.14796E-03	10.5058
2.14807E-03	11.7182
2.14841E-03	15.2112
2.14854E-03	16.509
2.14863E-03	17.3731
2.14873E-03	18.1724
2.14882E-03	18.7973
2.14891E-03	19.3132
2.14901E-03	19.739
2.14909E-03	19.979
2.14919E-03	20.1235
2.14923E-03	20.1374
2.14931E-03	20.0846
2.14940E-03	19.9003
2.14949E-03	19.5957
2.14957E-03	19.237
2.14966E-03	18.7346
2.14976E-03	18.0692
2.14992E-03	16.919
2.15009E-03	15.44
2.15032E-03	13.5001
2.15047E-03	12.2743
2.15058E-03	11.5129
2.15068E-03	10.806
2.15079E-03	10.0822
2.15089E-03	9.53882
2.15098E-03	9.05003
2.15108E-03	8.61409
2.15117E-03	8.22851
2.15127E-03	7.88975
2.15136E-03	7.5939
2.15146E-03	7.3367
2.15156E-03	7.11392
2.15168E-03	6.86316
2.15181E-03	6.65684
2.15194E-03	6.48669
2.15213E-03	6.28407
2.15232E-03	6.12797
2.15251E-03	6.00451
2.15276E-03	5.87443
2.15314E-03	5.72603
2.15353E-03	5.61184
2.15416E-03	5.46637
2.15492E-03	5.33653
2.15581E-03	5.22179
2.15683E-03	5.12019
2.15810E-03	5.02024
2.16039E-03	4.88238
2.16410E-03	4.71123
2.17174E-03	4.39518
2.17431E-03	4.27294
2.17668E-03	4.14082
2.17886E-03	3.99416
2.18059E-03	3.85193
2.18187E-03	3.72563
2.18315E-03	3.57514
2.18411E-03	3.44182
2.18508E-03	3.28682
2.18604E-03	3.10746
2.18732E-03	2.84662
2.18764E-03	2.79276
2.18790E-03	2.7655
2.18803E-03	2.76155
2.18815E-03	2.76764
2.18828E-03	2.78776
2.18838E-03	2.8153
2.18847E-03	2.85683
2.18857E-03	2.91617
2.18867E-03	2.99807
2.18874E-03	3.08379
2.18882E-03	3.19131
2.18890E-03	3.32488
2.18895E-03	3.43079
2.18900E-03	3.55207
2.18905E-03	3.69052
2.18911E-03	3.87994
2.18916E-03	4.06911
2.18922E-03	4.28382
2.18927E-03	4.52697
2.18932E-03	4.80138
2.18938E-03	5.11031
2.18943E-03	5.45708
2.18948E-03	5.84532
2.18953E-03	6.27866
2.18959E-03	6.76107
2.18964E-03	7.29641
2.18969E-03	7.83293
2.18974E-03	8.41977
2.18979E-03	9.06034
2.18983E-03	9.75769
2.18988E-03	10.5152
2.18993E-03	11.336
2.18998E-03	12.223
2.19003E-03	13.179
2.19007E-03	14.2072
2.19012E-03	15.3094
2.19018E-03	16.7336
2.19023E-03	18.0949
2.19028E-03	19.5476
2.19033E-03	21.093
2.19038E-03	22.7318
2.19046E-03	25.3644
2.19054E-03	28.2033
2.19060E-03	30.5018
2.19066E-03	33.2208
2.19076E-03	37.5385
2.19088E-03	42.9977
2.19104E-03	50.5678
2.19127E-03	62.1697
2.19141E-03	68.3814
2.19152E-03	73.417
2.19163E-03	77.4895
2.19173E-03	80.6413
2.19183E-03	83.2684
2.19191E-03	84.9321
2.19200E-03	86.1466
2.19208E-03	86.7856
2.19214E-03	86.9145
2.19222E-03	86.7046
2.19229E-03	86.1138
2.19236E-03	85.1548
2.19243E-03	83.846
2.19251E-03	81.9507
2.19260E-03	79.6689
2.19270E-03	76.3433
2.19280E-03	72.5857
2.19295E-03	66.368
2.19333E-03	50.0709
2.19346E-03	44.8318
2.19356E-03	41.1212
2.19365E-03	37.6361
2.19375E-03	34.399
2.19385E-03	31.4237
2.19394E-03	28.7138
2.19401E-03	27.0542
2.19407E-03	25.5098
2.19413E-03	24.0771
2.19420E-03	22.7522
2.19426E-03	21.5304
2.19433E-03	20.4064
2.19440E-03	19.2765
2.19447E-03	18.1621
2.19455E-03	17.1616
2.19463E-03	16.2648
