E(MeV)	Gd-160
6.904270E-03	27.2281
6.904350E-03	26.6074
6.904380E-03	26.3734
6.904430E-03	26.0393
6.904510E-03	25.506
6.904580E-03	25.0537
6.904590E-03	24.9888
6.904670E-03	24.5399
6.904750E-03	24.0958
6.904810E-03	23.7819
6.904830E-03	23.6754
6.904910E-03	23.3068
6.904990E-03	22.9419
6.905040E-03	22.7353
6.905060E-03	22.6477
6.905130E-03	22.3874
6.905200E-03	22.1292
6.905270E-03	21.8729
6.905340E-03	21.6569
6.905400E-03	21.4426
6.905470E-03	21.2297
6.905500E-03	21.1592
6.905540E-03	21.0388
6.905610E-03	20.8594
6.905680E-03	20.6811
6.905720E-03	20.5629
6.905750E-03	20.5132
6.905820E-03	20.3649
6.905920E-03	20.1441
6.906020E-03	19.9248
6.906030E-03	19.9087
6.906090E-03	19.8011
6.906190E-03	19.6272
6.906290E-03	19.4543
6.906330E-03	19.3749
6.906390E-03	19.2991
6.906490E-03	19.1591
6.906590E-03	19.0197
6.906680E-03	18.8809
6.906790E-03	18.7321
6.906830E-03	18.6846
6.906980E-03	18.5173
6.907130E-03	18.3507
6.907250E-03	18.2188
6.907280E-03	18.191
6.907430E-03	18.0561
6.907580E-03	17.9216
6.907740E-03	17.7772
6.907860E-03	17.6675
6.907920E-03	17.6225
6.908100E-03	17.4879
6.908290E-03	17.3537
6.908470E-03	17.2199
6.908530E-03	17.1836
6.908770E-03	17.0391
6.909020E-03	16.895
6.909260E-03	16.7512
6.909380E-03	16.6795
6.909510E-03	16.6216
6.909780E-03	16.4917
6.910090E-03	16.3478
6.910300E-03	16.2472
6.910390E-03	16.2114
6.910700E-03	16.0923
6.911000E-03	15.9733
6.911210E-03	15.8902
6.911310E-03	15.8605
6.911610E-03	15.7616
6.911920E-03	15.6629
6.912300E-03	15.5396
6.912370E-03	15.515
6.912750E-03	15.4151
6.913210E-03	15.2954
6.913670E-03	15.176
6.914020E-03	15.0845
6.914130E-03	15.0625
6.914580E-03	14.9684
6.915040E-03	14.8745
6.915500E-03	14.7807
6.916030E-03	14.6713
6.916220E-03	14.6339
6.916640E-03	14.5646
6.917250E-03	14.4658
6.917860E-03	14.367
6.918470E-03	14.2684
6.918660E-03	14.2388
6.919080E-03	14.1846
6.919690E-03	14.1071
6.920610E-03	13.9911
6.921430E-03	13.8867
6.922250E-03	13.7824
6.922320E-03	13.7747
6.922800E-03	13.7255
6.923900E-03	13.6148
6.925000E-03	13.5041
6.925980E-03	13.4059
6.926100E-03	13.3958
6.927200E-03	13.3058
6.928290E-03	13.2158
6.929390E-03	13.1259
6.930850E-03	13.0065
6.930860E-03	13.006
6.932310E-03	12.9095
6.933770E-03	12.8126
6.935220E-03	12.7157
6.937150E-03	12.5876
6.937410E-03	12.5733
6.939600E-03	12.4525
6.941800E-03	12.3306
6.943450E-03	12.2398
6.944050E-03	12.212
6.946290E-03	12.1079
6.948530E-03	12.0039
6.951520E-03	11.8651
6.952420E-03	11.8235
6.954510E-03	11.7413
6.957510E-03	11.6238
6.960500E-03	11.5064
6.961390E-03	11.4712
6.964980E-03	11.3518
6.969470E-03	11.2026
6.973950E-03	11.0534
6.974720E-03	11.028
6.978860E-03	10.9114
6.984620E-03	10.7494
6.989740E-03	10.6055
6.990380E-03	10.59
6.996140E-03	10.4499
7.001900E-03	10.3098
7.005100E-03	10.232
7.007660E-03	10.178
7.015330E-03	10.0161
7.023010E-03	9.8541
7.028130E-03	9.74614
7.030690E-03	9.69935
7.038370E-03	9.55902
7.046040E-03	9.41869
7.053720E-03	9.27838
7.058840E-03	9.18485
7.061400E-03	9.14277
7.069080E-03	9.01653
7.079310E-03	8.84823
7.089550E-03	8.67995
7.099790E-03	8.51169
7.110020E-03	8.34344
7.117700E-03	8.21727
7.125380E-03	8.09111
7.133060E-03	7.96496
7.140740E-03	7.83883
7.149090E-03	7.70163
7.150130E-03	7.68256
7.156400E-03	7.56816
7.162660E-03	7.45377
7.169450E-03	7.32987
7.173100E-03	7.26317
7.174140E-03	7.24411
7.180410E-03	7.11453
7.186670E-03	6.98498
7.191370E-03	6.88783
7.192940E-03	6.85546
7.196590E-03	6.76989
7.202070E-03	6.64156
7.205460E-03	6.56213
7.205730E-03	6.55521
7.209120E-03	6.46517
7.213820E-03	6.34054
7.216950E-03	6.25747
7.217990E-03	6.22978
7.220080E-03	6.16666
7.223210E-03	6.07199
7.226340E-03	5.97736
7.227390E-03	5.94582
7.229480E-03	5.87343
7.232610E-03	5.76487
7.235740E-03	5.65636
7.236780E-03	5.6202
7.238090E-03	5.56863
7.240440E-03	5.47585
7.242790E-03	5.3831
7.243050E-03	5.3728
7.245140E-03	5.27969
7.247290E-03	5.18371
7.249310E-03	5.0936
7.249440E-03	5.08696
7.250000E-03	25.3121452
7.251600E-03	4.9775
7.253750E-03	4.86811
7.255050E-03	4.80185
7.255900E-03	4.75306
7.257920E-03	4.63678
7.259360E-03	4.55433
7.259880E-03	4.52059
7.261190E-03	4.43629
7.262490E-03	4.35204
7.263410E-03	4.29311
7.263800E-03	4.26513
7.265100E-03	4.17193
7.266020E-03	4.10674
7.266410E-03	4.07624
7.267580E-03	3.98483
7.268630E-03	3.90364
7.269670E-03	3.81447
7.270710E-03	3.72539
7.271240E-03	3.6809
7.271760E-03	3.63216
7.272800E-03	3.53478
7.273320E-03	3.48615
7.273850E-03	3.43312
7.274890E-03	3.32718
7.275410E-03	3.27429
7.275800E-03	3.2308
7.276590E-03	3.14393
7.277370E-03	3.05717
7.277500E-03	3.04273
7.278150E-03	2.9641
7.278940E-03	2.86989
7.279070E-03	2.85422
7.279720E-03	2.76895
7.280500E-03	2.66683
7.280890E-03	2.61587
7.281280E-03	2.56064
7.281970E-03	2.4642
7.282200E-03	2.43212
7.282560E-03	2.3781
7.283140E-03	2.28988
7.283500E-03	2.23609
7.283730E-03	2.19937
7.284320E-03	2.10517
7.284810E-03	2.02689
7.284910E-03	2.01017
7.285490E-03	1.91014
7.285950E-03	1.8326
7.286080E-03	1.80909
7.286600E-03	1.71534
7.287060E-03	1.63358
7.287090E-03	1.62776
7.287520E-03	1.5478
7.287970E-03	1.46202
7.288230E-03	1.4132
7.288430E-03	1.37483
7.288890E-03	1.2857
7.289340E-03	1.19703
7.289420E-03	1.18192
7.289800E-03	1.10694
7.290200E-03	1.02857
7.290540E-03	0.962179
7.290880E-03	0.89621
7.291220E-03	0.830715
7.291390E-03	0.798233
7.291550E-03	0.766841
7.291890E-03	0.704655
7.291910E-03	0.702289
7.292230E-03	0.645855
7.292320E-03	0.630261
7.292570E-03	0.590329
7.292640E-03	0.579994
7.292850E-03	0.548817
7.292930E-03	0.537824
7.293060E-03	0.519916
7.293240E-03	0.496643
7.293290E-03	0.490509
7.293400E-03	0.478579
7.293550E-03	0.46231
7.293560E-03	0.461107
7.293710E-03	0.448334
7.293840E-03	0.438294
7.293940E-03	0.431777
7.294050E-03	0.426362
7.294110E-03	0.423725
7.294150E-03	0.422292
7.294240E-03	0.420005
7.294350E-03	0.41879
7.294360E-03	0.418696
7.294440E-03	0.41919
7.294540E-03	0.421271
7.294620E-03	0.423973
7.294630E-03	0.424567
7.294670E-03	0.42657
7.294730E-03	0.429725
7.294820E-03	0.436472
7.294890E-03	0.442616
7.294920E-03	0.446425
7.294970E-03	0.452274
7.295040E-03	0.460704
7.295120E-03	0.472155
7.295160E-03	0.478621
7.295190E-03	0.484214
7.295240E-03	0.492754
7.295310E-03	0.508752
7.295400E-03	0.528133
7.295480E-03	0.550386
7.295550E-03	0.570179
7.295630E-03	0.595946
7.295670E-03	0.607278
7.295710E-03	0.62467
7.295780E-03	0.648528
7.295850E-03	0.678239
7.295870E-03	0.689848
7.295910E-03	0.706086
7.295980E-03	0.739264
7.296050E-03	0.776757
7.296060E-03	0.780214
7.296120E-03	0.813571
7.296180E-03	0.852994
7.296230E-03	0.882525
7.296250E-03	0.899648
7.296330E-03	0.954897
7.296390E-03	1.0017
7.296420E-03	1.0253
7.296460E-03	1.05722
7.296530E-03	1.11683
7.296610E-03	1.18668
7.296620E-03	1.19974
7.296680E-03	1.2659
7.296760E-03	1.3513
7.296810E-03	1.41217
7.296830E-03	1.42759
7.296890E-03	1.50945
7.296960E-03	1.59641
7.297010E-03	1.67031
7.297020E-03	1.68901
7.297100E-03	1.8089
7.297180E-03	1.93777
7.297210E-03	1.98395
7.297260E-03	2.0774
7.297340E-03	2.22804
7.297400E-03	2.36301
7.297410E-03	2.39025
7.297490E-03	2.56598
7.297530E-03	2.66045
7.297570E-03	2.75561
7.297650E-03	2.96024
7.297660E-03	2.99674
7.297720E-03	3.15303
7.297790E-03	3.35871
7.297850E-03	3.57932
7.297920E-03	3.81457
7.297990E-03	4.06706
7.298050E-03	4.31123
7.298070E-03	4.363
7.298140E-03	4.6965
7.298180E-03	4.87586
7.298220E-03	5.05641
7.298300E-03	5.4447
7.298310E-03	5.51431
7.298380E-03	5.86455
7.298450E-03	6.25656
7.298460E-03	6.32867
7.298540E-03	6.85667
7.298580E-03	7.12206
7.298630E-03	7.42927
7.298710E-03	8.04951
7.298720E-03	8.1014
7.298800E-03	8.7231
7.298860E-03	9.2249
7.298880E-03	9.45168
7.298960E-03	10.1835
7.299040E-03	10.9721
7.299080E-03	11.423
7.299120E-03	11.8195
7.299190E-03	12.7295
7.299200E-03	12.762
7.299270E-03	13.7081
7.299310E-03	14.2678
7.299360E-03	14.83
7.299430E-03	15.925
7.299440E-03	16.0768
7.299530E-03	17.4218
7.299550E-03	17.7718
7.299610E-03	18.8701
7.299650E-03	19.5765
7.299700E-03	20.4273
7.299760E-03	21.5395
7.299780E-03	22.0469
7.299860E-03	23.6676
7.299970E-03	25.9919
7.300070E-03	28.5109
7.300180E-03	31.2357
7.300230E-03	32.7001
7.300280E-03	34.1708
7.300380E-03	37.3237
7.300490E-03	40.7068
7.300540E-03	42.5096
7.300590E-03	44.3187
7.300700E-03	48.1626
7.300800E-03	52.2458
7.300850E-03	54.4004
7.300910E-03	56.561
7.301010E-03	61.1598
7.301060E-03	63.4653
7.301220E-03	70.8621
7.301380E-03	78.7227
7.301480E-03	84.2534
7.301570E-03	88.9614
7.301800E-03	102.047
7.302050E-03	116.429
7.302260E-03	128.394
7.302350E-03	133.169
7.302470E-03	140.024
7.302600E-03	146.853
7.302680E-03	151.109
7.302760E-03	155.345
7.302840E-03	158.768
7.302930E-03	162.901
7.303040E-03	167.502
7.303080E-03	169.46
7.303180E-03	173.027
7.303270E-03	176.007
7.303340E-03	178.145
7.303420E-03	180.564
7.303490E-03	181.97
7.303600E-03	184.449
7.303620E-03	184.757
7.303750E-03	186.566
7.303800E-03	186.978
7.303890E-03	187.689
7.303960E-03	187.81
7.304000E-03	187.878
7.304130E-03	187.346
7.304150E-03	187.255
7.304290E-03	185.746
7.304450E-03	182.971
7.304480E-03	182.409
7.304600E-03	179.341
7.304630E-03	178.568
7.304790E-03	173.865
7.304810E-03	173.127
7.305000E-03	166.444
7.305020E-03	165.6
7.305210E-03	157.968
7.305330E-03	152.361
7.305520E-03	143.941
7.305800E-03	130.679
7.306060E-03	118.426
7.306150E-03	114.515
7.306270E-03	108.882
7.306360E-03	105.137
7.306430E-03	102.02
7.306570E-03	96.2476
7.306590E-03	95.4152
7.306740E-03	89.1909
7.306770E-03	87.9499
7.306900E-03	83.3568
7.306980E-03	80.3049
7.307060E-03	77.8325
7.307140E-03	75.0153
7.307160E-03	74.3598
7.307260E-03	71.0907
7.307300E-03	70.1124
7.307370E-03	67.9981
7.307450E-03	65.5879
7.307470E-03	65.032
7.307590E-03	61.8448
7.307610E-03	61.4304
7.307730E-03	58.5095
7.307770E-03	57.6235
7.307860E-03	55.4157
7.307920E-03	54.2575
7.308000E-03	52.5559
7.308070E-03	51.2308
7.308120E-03	50.1848
7.308210E-03	48.463
7.308230E-03	48.2183
7.308340E-03	46.3996
7.308360E-03	45.9352
7.308440E-03	44.6983
7.308510E-03	43.6265
7.308550E-03	43.0893
7.308660E-03	41.5743
7.308760E-03	40.1848
7.308820E-03	39.4621
7.308870E-03	38.8717
7.309010E-03	37.2718
7.309030E-03	37.0461
7.309140E-03	35.9423
7.309240E-03	34.9085
7.309260E-03	34.6705
7.309390E-03	33.5137
7.309450E-03	33.0107
7.309520E-03	32.4281
7.309660E-03	31.3192
7.309690E-03	31.0819
7.309860E-03	29.8521
7.310030E-03	28.741
7.310070E-03	28.4439
7.310200E-03	27.7132
7.310280E-03	27.2146
7.310390E-03	26.6624
7.310540E-03	25.8366
7.310590E-03	25.5903
7.310800E-03	24.6083
7.311010E-03	23.7271
7.311060E-03	23.5074
7.311220E-03	22.9109
7.311330E-03	22.5143
7.311430E-03	22.1615
7.311640E-03	21.4577
7.311720E-03	21.1943
7.311850E-03	20.8098
7.312080E-03	20.1192
7.312110E-03	20.0427
7.312340E-03	19.4338
7.312500E-03	19.0288
7.312600E-03	18.7883
7.312870E-03	18.1884
7.312890E-03	18.1285
7.313130E-03	17.6453
7.313280E-03	17.3237
7.313390E-03	17.1303
7.313650E-03	16.6476
7.313670E-03	16.5994
7.313910E-03	16.2118
7.314200E-03	15.7389
7.314220E-03	15.7007
7.314590E-03	15.1669
7.314690E-03	15.0147
7.314950E-03	14.6721
7.315160E-03	14.3985
7.315320E-03	14.2162
7.315680E-03	13.7918
7.315870E-03	13.5799
7.316050E-03	13.3943
7.316420E-03	13.0239
7.316570E-03	12.8654
7.316780E-03	12.6784
7.317200E-03	12.2992
7.317280E-03	12.2352
7.317690E-03	11.9077
7.317980E-03	11.6743
7.318170E-03	11.5406
7.318650E-03	11.2001
7.318870E-03	11.0484
7.319140E-03	10.8826
7.319620E-03	10.5836
7.319850E-03	10.4424
7.320100E-03	10.3031
7.320580E-03	10.039
7.320830E-03	9.90718
7.321200E-03	9.72505
7.321760E-03	9.45222
7.321800E-03	9.42905
7.322320E-03	9.20359
7.322780E-03	8.99769
7.323060E-03	8.88667
7.323810E-03	8.58904
7.323870E-03	8.56447
7.324550E-03	8.31755
7.325160E-03	8.09695
7.325300E-03	8.05309
7.326040E-03	7.80901
7.326460E-03	7.67287
7.326790E-03	7.57382
7.327670E-03	7.30657
7.327750E-03	7.28347
7.328560E-03	7.05917
7.329450E-03	6.81385
7.329480E-03	6.80678
7.330340E-03	6.58757
7.331230E-03	6.36204
7.331320E-03	6.3395
7.332120E-03	6.15032
7.333270E-03	5.87731
7.333450E-03	5.83796
7.334520E-03	5.60204
7.335140E-03	5.46452
7.336210E-03	5.22891
7.336260E-03	5.2168
7.337390E-03	4.98128
7.338510E-03	4.74596
7.339640E-03	4.51085
7.340220E-03	4.38828
7.340760E-03	4.27755
7.341890E-03	4.04622
7.343010E-03	3.81513
7.344130E-03	3.58428
7.345200E-03	3.36553
7.346270E-03	3.14705
7.346410E-03	3.11795
7.347330E-03	2.924
7.348400E-03	2.70052
7.349470E-03	2.47739
7.350250E-03	2.31406
7.350530E-03	2.25378
7.351600E-03	2.02819
7.352400E-03	1.85934
7.353380E-03	1.65342
7.354090E-03	1.50402
7.354520E-03	1.41458
7.354800E-03	1.35637
7.355510E-03	1.2112
7.355790E-03	1.1533
7.356220E-03	1.06936
7.356790E-03	0.957815
7.356930E-03	0.930966
7.357390E-03	0.844054
7.357640E-03	0.799137
7.358020E-03	0.732078
7.358350E-03	0.674164
7.358460E-03	0.655967
7.358850E-03	0.592248
7.358920E-03	0.581227
7.359210E-03	0.537391
7.359490E-03	0.495747
7.359780E-03	0.456556
7.360040E-03	0.421998
7.360060E-03	0.41985
7.360310E-03	0.390037
7.360490E-03	0.370147
7.360630E-03	0.355303
7.360700E-03	0.347962
7.360840E-03	0.334312
7.360990E-03	0.321537
7.361130E-03	0.3098
7.361160E-03	0.306908
7.361320E-03	0.295199
7.361430E-03	0.288114
7.361570E-03	0.279611
7.361620E-03	0.276832
7.361700E-03	0.272776
7.361840E-03	0.267054
7.361930E-03	0.263691
7.362020E-03	0.260879
7.362090E-03	0.259318
7.362190E-03	0.257245
7.362300E-03	0.256145
7.362390E-03	0.25585
7.362480E-03	0.25614
7.362570E-03	0.257093
7.362630E-03	0.258026
7.362710E-03	0.259761
7.362780E-03	0.261801
7.362800E-03	0.262345
7.362870E-03	0.265007
7.362950E-03	0.26853
7.363030E-03	0.272628
7.363080E-03	0.275688
7.363170E-03	0.281386
7.363240E-03	0.286496
7.363310E-03	0.292109
7.363400E-03	0.300018
7.363480E-03	0.307847
7.363580E-03	0.31836
7.363650E-03	0.326678
7.363720E-03	0.335578
7.363790E-03	0.345193
7.363880E-03	0.358075
7.363970E-03	0.371942
7.364080E-03	0.389932
7.364180E-03	0.409657
7.364290E-03	0.430965
7.364400E-03	0.453919
7.364510E-03	0.480718
7.364540E-03	0.487327
7.364600E-03	0.502921
7.364690E-03	0.526472
7.364780E-03	0.551346
7.364910E-03	0.591226
7.365050E-03	0.634328
7.365070E-03	0.643628
7.365180E-03	0.68117
7.365290E-03	0.72127
7.365390E-03	0.763733
7.365500E-03	0.808657
7.365610E-03	0.856143
7.365730E-03	0.915319
7.365860E-03	0.978293
7.365960E-03	1.03569
7.365980E-03	1.04532
7.366100E-03	1.11687
7.366240E-03	1.20178
7.366380E-03	1.29242
7.366420E-03	1.32217
7.366520E-03	1.38953
7.366660E-03	1.49321
7.366790E-03	1.5949
7.366890E-03	1.67869
7.366920E-03	1.70276
7.367090E-03	1.85716
7.367260E-03	2.02366
7.367310E-03	2.08301
7.367390E-03	2.16502
7.367540E-03	2.3316
7.367690E-03	2.50932
7.367740E-03	2.5725
7.367840E-03	2.69947
7.367990E-03	2.90253
7.368140E-03	3.119
7.368170E-03	3.16295
7.368290E-03	3.35059
7.368440E-03	3.5976
7.368590E-03	3.86083
7.368740E-03	4.1423
7.368880E-03	4.42801
7.369050E-03	4.79454
7.369160E-03	5.05766
7.369220E-03	5.18959
7.369390E-03	5.61528
7.369450E-03	5.76795
7.369560E-03	6.07412
7.369730E-03	6.56829
7.369900E-03	7.10164
7.370010E-03	7.48448
7.370070E-03	7.67642
7.370240E-03	8.29657
7.370300E-03	8.51932
7.370410E-03	8.96597
7.370580E-03	9.68813
7.370750E-03	10.4689
7.370870E-03	11.0305
7.370920E-03	11.312
7.371100E-03	12.2236
7.371150E-03	12.5517
7.371270E-03	13.2097
7.371440E-03	14.276
7.371610E-03	15.4315
7.371720E-03	16.2646
7.371780E-03	16.6822
7.371950E-03	18.0377
7.372010E-03	18.5268
7.372120E-03	19.5074
7.372290E-03	21.1003
7.372460E-03	22.8301
7.372570E-03	24.0798
7.372630E-03	24.7059
7.372790E-03	26.5723
7.372800E-03	26.7423
7.372970E-03	28.9534
7.373000E-03	29.3529
7.373140E-03	31.354
7.373210E-03	32.4387
7.373310E-03	33.9598
7.373430E-03	35.8441
7.373480E-03	36.7877
7.373640E-03	39.5995
7.373660E-03	39.8555
7.373830E-03	43.1826
7.373850E-03	43.7828
7.374000E-03	46.7879
7.374070E-03	48.4125
7.374170E-03	50.6904
7.374280E-03	53.502
7.374340E-03	54.9098
7.374490E-03	59.0855
7.374510E-03	59.4656
7.374680E-03	64.3776
7.374710E-03	65.2576
7.374850E-03	69.6638
7.374990E-03	74.39
7.375020E-03	75.3367
7.375190E-03	81.4142
7.375280E-03	84.657
7.375360E-03	87.9039
7.375530E-03	94.8128
7.375560E-03	96.0453
7.375760E-03	104.682
7.375850E-03	108.658
7.375990E-03	115.291
7.376210E-03	126.606
7.376270E-03	129.596
7.376440E-03	138.575
7.376780E-03	157.569
7.377250E-03	184.625
7.377610E-03	205.954
7.377850E-03	220.159
7.378090E-03	233.418
7.378230E-03	241.204
7.378380E-03	248.243
7.378520E-03	255.268
7.378590E-03	258.346
7.378800E-03	267.562
7.379020E-03	275.397
7.379230E-03	281.9
7.379330E-03	284.285
7.379430E-03	286.796
7.379540E-03	288.562
7.379710E-03	291.18
7.379750E-03	291.516
7.379940E-03	292.937
7.380000E-03	293.012
7.380080E-03	293.116
7.380140E-03	292.861
7.380300E-03	292.143
7.380420E-03	290.688
7.380520E-03	289.546
7.380680E-03	286.719
7.380760E-03	285.299
7.380940E-03	281.003
7.380990E-03	279.624
7.381250E-03	271.954
7.381280E-03	271.1
7.381560E-03	261.117
7.381680E-03	256.616
7.381990E-03	244.232
7.382390E-03	227.268
7.382810E-03	209.11
7.383100E-03	197.018
7.383130E-03	195.811
7.383380E-03	185.557
7.383550E-03	178.73
7.383670E-03	174.524
7.383950E-03	164.023
7.383980E-03	162.974
7.384160E-03	156.686
7.384260E-03	153.303
7.384380E-03	149.706
7.384550E-03	144.317
7.384590E-03	143.07
7.384800E-03	136.839
7.384830E-03	136.01
7.385020E-03	131.033
7.385120E-03	128.357
7.385230E-03	125.541
7.385400E-03	121.323
7.385440E-03	120.353
7.385660E-03	115.513
7.385690E-03	114.868
7.385870E-03	111.019
7.385970E-03	108.949
7.386080E-03	106.776
7.386250E-03	103.521
7.386370E-03	101.527
7.386540E-03	98.54
7.386650E-03	96.7457
7.386940E-03	92.2658
7.386960E-03	91.8183
7.387220E-03	88.2571
7.387390E-03	85.8858
7.387510E-03	84.4829
7.387790E-03	80.9797
7.387820E-03	80.6298
7.388070E-03	77.8244
7.388240E-03	75.956
7.388360E-03	74.8421
7.388640E-03	72.0601
7.388670E-03	71.7822
7.388930E-03	69.5363
7.389100E-03	68.0403
7.389210E-03	67.1414
7.389500E-03	64.8961
7.389520E-03	64.6717
7.389780E-03	62.8448
7.389950E-03	61.6279
7.390070E-03	60.8979
7.390410E-03	58.7099
7.390460E-03	58.3456
7.390800E-03	56.3974
7.391020E-03	55.181
7.391200E-03	54.2409
7.391570E-03	52.3625
7.391600E-03	52.2333
7.391950E-03	50.6523
7.392160E-03	49.7175
7.392400E-03	48.7355
7.392740E-03	47.3505
7.392850E-03	46.9608
7.393290E-03	45.3258
7.393320E-03	45.2221
7.393740E-03	43.8385
7.393900E-03	43.2995
7.394190E-03	42.4545
7.394580E-03	41.2935
7.394690E-03	41.0088
7.395180E-03	39.6814
7.395260E-03	39.4919
7.395680E-03	38.4647
7.395930E-03	37.8659
7.396180E-03	37.3348
7.396680E-03	36.2735
7.396940E-03	35.7054
7.397170E-03	35.276
7.397670E-03	34.3517
7.397960E-03	33.8239
7.398170E-03	33.476
7.398740E-03	32.5488
7.398970E-03	32.1724
7.399310E-03	31.6864
7.399880E-03	30.8685
7.400020E-03	30.6641
7.400450E-03	30.1205
7.401010E-03	29.3961
7.401090E-03	29.3056
7.401870E-03	28.4183
7.402150E-03	28.0959
7.402720E-03	27.5275
7.403430E-03	26.8174
7.403570E-03	26.6755
7.404140E-03	26.18
7.404850E-03	25.561
7.405000E-03	25.4373
7.405570E-03	25.0011
7.406280E-03	24.4561
7.406380E-03	24.3744
7.407340E-03	23.7209
7.407770E-03	23.4306
7.408410E-03	23.048
7.409330E-03	22.4956
7.409620E-03	22.3257
7.410260E-03	21.9925
7.411180E-03	21.5115
7.411470E-03	21.3636
7.412110E-03	21.0751
7.413030E-03	20.6586
7.413780E-03	20.3224
7.413950E-03	20.2529
7.415340E-03	19.7113
7.415860E-03	19.51
7.416370E-03	19.3326
7.417510E-03	18.9413
7.417940E-03	18.7946
7.418650E-03	18.5815
7.419780E-03	18.2406
7.420710E-03	17.9637
7.420920E-03	17.9084
7.422630E-03	17.466
7.423480E-03	17.2449
7.424340E-03	17.0519
7.425620E-03	16.7625
7.426330E-03	16.6018
7.427040E-03	16.4604
7.428460E-03	16.1777
7.429170E-03	16.0365
7.429880E-03	15.9145
7.431300E-03	15.6707
7.433440E-03	15.305
7.435570E-03	14.9944
7.437700E-03	14.6838
7.439830E-03	14.4099
7.440550E-03	14.3186
7.441970E-03	14.1592
7.444100E-03	13.9202
7.446230E-03	13.6812
7.448370E-03	13.4767
7.450500E-03	13.2723
7.451030E-03	13.2213
7.453340E-03	13.0262
7.455830E-03	12.8162
7.456190E-03	12.7899
7.459030E-03	12.5791
7.461880E-03	12.3684
7.464720E-03	12.1882
7.467560E-03	12.008
7.470410E-03	11.8279
7.473250E-03	11.6745
7.476100E-03	11.5211
7.478940E-03	11.3677
7.480360E-03	11.3009
7.484630E-03	11.1005
7.487470E-03	10.9669
7.488890E-03	10.9085
7.493160E-03	10.7333
7.497430E-03	10.5582
7.498850E-03	10.4998
7.501690E-03	10.3969
7.505960E-03	10.2425
7.510220E-03	10.0881
7.515910E-03	9.90432
7.521600E-03	9.7206
7.527290E-03	9.53692
7.532980E-03	9.36885
7.538660E-03	9.20081
7.544350E-03	9.0328
7.549980E-03	8.86659
7.555610E-03	8.7004
7.561010E-03	8.54105
7.562500E-03	24.9104178
7.565940E-03	8.39533
7.570880E-03	8.24964
7.575820E-03	8.10398
7.576910E-03	8.07162
7.580750E-03	7.94591
7.585690E-03	7.78433
7.590620E-03	7.62279
7.593370E-03	7.53307
7.593920E-03	7.51284
7.597210E-03	7.3915
7.600500E-03	7.27019
7.603240E-03	7.16912
7.603790E-03	7.14626
7.607080E-03	7.0091
7.610370E-03	6.87199
7.612840E-03	6.76919
7.613110E-03	6.75777
7.615310E-03	6.65423
7.617780E-03	6.53778
7.619690E-03	6.44725
7.620240E-03	6.41812
7.622710E-03	6.2871
7.625180E-03	6.15614
7.626280E-03	6.09796
7.627440E-03	6.02854
7.629710E-03	5.89386
7.631080E-03	5.81228
7.631970E-03	5.75335
7.634230E-03	5.60386
7.635600E-03	5.51331
7.636490E-03	5.44745
7.638620E-03	5.29051
7.640130E-03	5.17921
7.640680E-03	5.13354
7.642050E-03	5.01946
7.643420E-03	4.90544
7.644380E-03	4.82567
7.644790E-03	4.7878
7.646160E-03	4.66163
7.647120E-03	4.57337
7.647530E-03	4.53216
7.648770E-03	4.40862
7.649860E-03	4.29891
7.650410E-03	4.23888
7.651510E-03	4.11893
7.652600E-03	3.99907
7.653700E-03	3.86813
7.654800E-03	3.73732
7.655070E-03	3.70465
7.655900E-03	3.59884
7.656920E-03	3.46674
7.656990E-03	3.45732
7.658270E-03	3.28237
7.658780E-03	3.21286
7.659120E-03	3.16261
7.659970E-03	3.03811
7.660630E-03	2.94185
7.660820E-03	2.9118
7.661670E-03	2.77887
7.662480E-03	2.65257
7.662520E-03	2.64573
7.663370E-03	2.50456
7.664120E-03	2.37954
7.665110E-03	2.20676
7.665770E-03	2.09186
7.666100E-03	2.03144
7.666760E-03	1.91087
7.667410E-03	1.79055
7.668070E-03	1.6655
7.668730E-03	1.54076
7.669090E-03	1.47337
7.669330E-03	1.42577
7.670160E-03	1.26763
7.670710E-03	1.16259
7.671250E-03	1.05791
7.671800E-03	0.953626
7.672350E-03	0.852705
7.672570E-03	0.812537
7.672900E-03	0.754388
7.673150E-03	0.711029
7.673450E-03	0.660289
7.673640E-03	0.628222
