E(MeV)	Sm 152
3.53771E-03	502.514
3.53780E-03	508.176
3.53782E-03	509.782
3.53794E-03	514.518
3.53796E-03	515.557
3.53805E-03	517.148
3.53808E-03	517.756
3.53813E-03	517.88
3.53818E-03	517.297
3.53825E-03	516.384
3.53830E-03	514.697
3.53838E-03	512.13
3.53843E-03	508.906
3.53853E-03	502.951
3.53856E-03	500.668
3.53869E-03	489.962
3.53871E-03	488.043
3.53886E-03	472.636
3.53890E-03	468.104
3.53905E-03	449.928
3.53915E-03	436.414
3.53924E-03	424.578
3.53959E-03	373.526
3.53961E-03	369.884
3.53978E-03	346.171
3.53993E-03	324.314
3.53996E-03	319.108
3.54009E-03	301.786
3.54011E-03	298.327
3.54021E-03	285.284
3.54030E-03	273.89
3.54034E-03	269.355
3.54046E-03	254.265
3.54049E-03	251.252
3.54059E-03	240.2
3.54068E-03	230.547
3.54071E-03	226.789
3.54084E-03	214.29
3.54086E-03	211.795
3.54096E-03	202.64
3.54099E-03	200.356
3.54109E-03	191.854
3.54111E-03	189.733
3.54121E-03	181.855
3.54124E-03	179.889
3.54134E-03	172.599
3.54136E-03	170.78
3.54146E-03	164.167
3.54155E-03	158.393
3.54159E-03	156.189
3.54171E-03	148.857
3.54174E-03	147.394
3.54184E-03	142.18
3.54193E-03	137.626
3.54196E-03	135.885
3.54209E-03	130.094
3.54211E-03	128.938
3.54221E-03	124.805
3.54230E-03	121.195
3.54234E-03	119.809
3.54246E-03	115.195
3.54249E-03	114.274
3.54259E-03	110.962
3.54268E-03	108.069
3.54275E-03	105.985
3.54280E-03	104.283
3.54289E-03	101.953
3.54302E-03	98.2487
3.54303E-03	98.0949
3.54317E-03	94.6382
3.54324E-03	92.8742
3.54331E-03	91.3603
3.54346E-03	88.0626
3.54349E-03	87.4435
3.54366E-03	83.9822
3.54368E-03	83.7354
3.54384E-03	80.8407
3.54391E-03	79.5623
3.54401E-03	77.9062
3.54415E-03	75.8016
3.54419E-03	75.1653
3.54437E-03	72.6241
3.54438E-03	72.3976
3.54454E-03	70.3394
3.54472E-03	68.0823
3.54473E-03	67.8608
3.54491E-03	65.8334
3.54508E-03	63.8966
3.54513E-03	63.4305
3.54535E-03	61.258
3.54544E-03	60.4056
3.54557E-03	59.2204
3.54571E-03	57.9671
3.54579E-03	57.3335
3.54601E-03	55.5613
3.54602E-03	55.4349
3.54623E-03	53.9757
3.54644E-03	52.4061
3.54649E-03	52.0702
3.54669E-03	50.799
3.54696E-03	49.1387
3.54698E-03	49.0527
3.54726E-03	47.5074
3.54743E-03	46.5641
3.54754E-03	46.0319
3.54782E-03	44.665
3.54790E-03	44.2858
3.54810E-03	43.4059
3.54837E-03	42.2565
3.54838E-03	42.1948
3.54866E-03	41.0847
3.54868E-03	41.0231
3.54899E-03	39.9113
3.54930E-03	38.8007
3.54937E-03	38.6059
3.54974E-03	37.4381
3.54993E-03	36.8548
3.55012E-03	36.3391
3.55049E-03	35.3087
3.55056E-03	35.1372
3.55087E-03	34.3846
3.55124E-03	33.4824
3.55135E-03	33.2194
3.55162E-03	32.6629
3.55202E-03	31.8124
3.55215E-03	31.5509
3.55246E-03	30.976
3.55290E-03	30.1717
3.55295E-03	30.0856
3.55334E-03	29.4497
3.55374E-03	28.7889
3.55378E-03	28.7443
3.55421E-03	28.121
3.55481E-03	27.276
3.55487E-03	27.1991
3.55531E-03	26.6617
3.55593E-03	25.8945
3.55596E-03	25.8657
3.55656E-03	25.2245
3.55710E-03	24.642
3.55718E-03	24.5689
3.55781E-03	23.9849
3.55825E-03	23.5691
3.55843E-03	23.4206
3.55906E-03	22.9042
3.55940E-03	22.6203
3.55968E-03	22.4166
3.56031E-03	21.9643
3.56093E-03	21.5123
3.56109E-03	21.4141
3.56187E-03	20.9235
3.56250E-03	20.5312
3.56265E-03	20.4451
3.56344E-03	20.015
3.56406E-03	19.6711
3.56422E-03	19.5949
3.56500E-03	19.2139
3.56562E-03	18.9093
3.56578E-03	18.8411
3.56656E-03	18.5006
3.56719E-03	18.2283
3.56766E-03	18.0468
3.56875E-03	17.6236
3.56922E-03	17.4423
3.56984E-03	17.2281
3.57094E-03	16.8533
3.57125E-03	16.7462
3.57203E-03	16.5118
3.57313E-03	16.1838
3.57422E-03	15.8559
3.57430E-03	15.8324
3.57532E-03	15.5687
3.57696E-03	15.1428
3.57750E-03	15.0009
3.57860E-03	14.7456
3.57969E-03	14.4904
3.58024E-03	14.3752
3.58188E-03	14.0297
3.58352E-03	13.6844
3.58407E-03	13.5693
3.58469E-03	13.4512
3.58594E-03	13.2149
3.58719E-03	12.9787
3.58845E-03	12.7426
3.58907E-03	12.6246
3.59016E-03	12.4182
3.59048E-03	12.3601
3.59142E-03	12.1859
3.59235E-03	12.0117
3.59329E-03	11.8377
3.59423E-03	11.6638
3.59493E-03	11.5336
3.59517E-03	11.4902
3.59564E-03	11.3945
3.59634E-03	11.2511
3.59704E-03	11.108
3.59751E-03	11.0126
3.59798E-03	10.9174
3.59814E-03	10.8857
3.59845E-03	10.8134
3.59892E-03	10.705
3.59939E-03	10.5969
3.59970E-03	10.5249
3.59986E-03	10.4831
3.60021E-03	10.3892
3.60049E-03	10.3131
3.60083E-03	10.2237
3.60117E-03	10.1345
3.60126E-03	10.1086
3.60150E-03	10.0325
3.60175E-03	9.95223
3.60200E-03	9.87213
3.60226E-03	9.79227
3.60242E-03	9.74139
3.60251E-03	9.70659
3.60276E-03	9.61043
3.60301E-03	9.51468
3.60321E-03	9.43843
3.60328E-03	9.41211
3.60342E-03	9.35234
3.60362E-03	9.26127
3.60377E-03	9.19331
3.60392E-03	9.1257
3.60393E-03	9.12045
3.60407E-03	9.04627
3.60422E-03	8.96632
3.60437E-03	8.88703
3.60447E-03	8.83701
3.60447E-03	8.83413
3.60457E-03	8.77168
3.60468E-03	8.70407
3.60477E-03	8.64966
3.60486E-03	8.5959
3.60495E-03	8.54289
3.60501E-03	8.51165
3.60504E-03	8.48781
3.60510E-03	8.44869
3.60516E-03	8.41016
3.60522E-03	8.37228
3.60528E-03	8.33516
3.60534E-03	8.29891
3.60540E-03	8.26366
3.60546E-03	8.22953
3.60552E-03	8.19669
3.60557E-03	8.17303
3.60561E-03	8.15176
3.60566E-03	8.12571
3.60571E-03	8.10127
3.60572E-03	8.0975
3.60577E-03	8.08405
3.60581E-03	8.07327
3.60585E-03	8.06372
3.60589E-03	8.05551
3.60593E-03	8.04875
3.60596E-03	8.04451
3.60597E-03	8.04524
3.60601E-03	8.05081
3.60605E-03	8.05822
3.60609E-03	8.06761
3.60613E-03	8.07911
3.60614E-03	8.08269
3.60617E-03	8.10093
3.60621E-03	8.128
3.60625E-03	8.1577
3.60626E-03	8.16493
3.60629E-03	8.19976
3.60633E-03	8.24755
3.60637E-03	8.29855
3.60638E-03	8.30862
3.60641E-03	8.36604
3.60646E-03	8.45143
3.60650E-03	8.52701
3.60650E-03	8.53006
3.60654E-03	8.62267
3.60658E-03	8.72302
3.60659E-03	8.75923
3.60661E-03	8.83902
3.60665E-03	8.96557
3.60668E-03	9.05136
3.60669E-03	9.1039
3.60673E-03	9.2605
3.60677E-03	9.41602
3.60677E-03	9.42314
3.60681E-03	9.61386
3.60685E-03	9.81022
3.60686E-03	9.86505
3.60690E-03	10.1488
3.60695E-03	10.4072
3.60696E-03	10.5216
3.60702E-03	10.9415
3.60704E-03	11.053
3.60708E-03	11.3767
3.60712E-03	11.7605
3.60713E-03	11.8133
3.60718E-03	12.3301
3.60719E-03	12.3894
3.60724E-03	12.9588
3.60725E-03	13.0239
3.60730E-03	13.6482
3.60730E-03	13.7196
3.60736E-03	14.4009
3.60736E-03	14.4786
3.60742E-03	15.2191
3.60742E-03	15.3034
3.60748E-03	16.1045
3.60748E-03	16.1955
3.60754E-03	17.0583
3.60754E-03	17.1565
3.60761E-03	18.3037
3.60763E-03	18.7299
3.60768E-03	19.6438
3.60772E-03	20.4612
3.60778E-03	21.5809
3.60781E-03	22.3435
3.60787E-03	23.677
3.60797E-03	25.9535
3.60799E-03	26.6118
3.60806E-03	28.375
3.60814E-03	30.4683
3.60816E-03	30.9157
3.60831E-03	35.0501
3.60845E-03	39.0702
3.60858E-03	42.9005
3.60859E-03	43.1712
3.60870E-03	46.3536
3.60880E-03	48.8718
3.60882E-03	49.4193
3.60892E-03	52.0631
3.60894E-03	52.5149
3.60902E-03	54.2067
3.60907E-03	55.1571
3.60912E-03	56.0751
3.60919E-03	57.3386
3.60921E-03	57.6811
3.60930E-03	58.8414
3.60931E-03	58.9694
3.60940E-03	59.8826
3.60941E-03	59.9713
3.60950E-03	60.5046
3.60952E-03	60.6131
3.60959E-03	60.736
3.60964E-03	60.7594
3.60969E-03	60.6514
3.60971E-03	60.5793
3.60979E-03	60.1597
3.60980E-03	60.1449
3.60987E-03	59.4984
3.60991E-03	59.1292
3.60998E-03	58.2108
3.61003E-03	57.5767
3.61009E-03	56.6791
3.61013E-03	56.0538
3.61020E-03	54.6304
3.61027E-03	53.3451
3.61035E-03	51.7085
3.61041E-03	50.2508
3.61057E-03	46.4434
3.61074E-03	42.4691
3.61085E-03	39.7034
3.61095E-03	37.3206
3.61104E-03	35.3696
3.61105E-03	35.1029
3.61112E-03	33.5314
3.61119E-03	31.9856
3.61121E-03	31.4795
3.61126E-03	30.5202
3.61133E-03	29.11
3.61134E-03	28.9987
3.61140E-03	27.9085
3.61145E-03	26.945
3.61146E-03	26.8444
3.61152E-03	25.8599
3.61157E-03	24.9907
3.61158E-03	24.901
3.61164E-03	24.0222
3.61169E-03	23.2476
3.61170E-03	23.1675
3.61176E-03	22.3852
3.61179E-03	22.0017
3.61181E-03	21.7516
3.61185E-03	21.2603
3.61188E-03	20.8802
3.61189E-03	20.784
3.61193E-03	20.3427
3.61198E-03	19.9084
3.61198E-03	19.8779
3.61202E-03	19.5116
3.61206E-03	19.1235
3.61207E-03	18.9871
3.61210E-03	18.7661
3.61214E-03	18.428
3.61218E-03	18.0954
3.61222E-03	17.8383
3.61223E-03	17.7768
3.61227E-03	17.4952
3.61231E-03	17.2183
3.61235E-03	16.9457
3.61236E-03	16.8882
3.61239E-03	16.7058
3.61243E-03	16.4776
3.61248E-03	16.2212
3.61252E-03	16.0477
3.61252E-03	16.0134
3.61256E-03	15.8307
3.61260E-03	15.6508
3.61263E-03	15.5129
3.61264E-03	15.4789
3.61268E-03	15.3284
3.61272E-03	15.18
3.61276E-03	15.0337
3.61281E-03	14.8894
3.61281E-03	14.8577
3.61285E-03	14.765
3.61289E-03	14.6475
3.61293E-03	14.5315
3.61297E-03	14.4169
3.61299E-03	14.3412
3.61305E-03	14.2154
3.61310E-03	14.0915
3.61315E-03	13.9694
3.61317E-03	13.9293
3.61321E-03	13.8626
3.61326E-03	13.764
3.61332E-03	13.6667
3.61337E-03	13.5681
3.61341E-03	13.4964
3.61343E-03	13.4755
3.61348E-03	13.3976
3.61354E-03	13.3205
3.61359E-03	13.2442
3.61365E-03	13.1684
3.61371E-03	13.0812
3.61372E-03	13.0707
3.61379E-03	12.9898
3.61387E-03	12.9097
3.61394E-03	12.8301
3.61401E-03	12.7557
3.61401E-03	12.7519
3.61412E-03	12.6558
3.61423E-03	12.5605
3.61434E-03	12.4659
3.61445E-03	12.3717
3.61446E-03	12.3688
3.61459E-03	12.2811
3.61473E-03	12.1842
3.61487E-03	12.0878
3.61501E-03	11.9918
3.61503E-03	11.9794
3.61515E-03	11.9092
3.61534E-03	11.8021
3.61546E-03	11.74
3.61553E-03	11.7025
3.61572E-03	11.6129
3.61591E-03	11.5237
3.61610E-03	11.436
3.61630E-03	11.3412
3.61638E-03	11.3132
3.61665E-03	11.2086
3.61693E-03	11.1042
3.61721E-03	11.0002
3.61741E-03	10.9241
3.61748E-03	10.9009
3.61785E-03	10.7852
3.61822E-03	10.6698
3.61852E-03	10.5777
3.61859E-03	10.5577
3.61896E-03	10.4581
3.61940E-03	10.3388
3.61985E-03	10.2197
3.61988E-03	10.2098
3.62014E-03	10.1488
3.62073E-03	10.0094
3.62132E-03	9.87033
3.62176E-03	9.76614
3.62191E-03	9.7352
3.62250E-03	9.6116
3.62309E-03	9.48813
3.62368E-03	9.36477
3.62457E-03	9.17992
3.62538E-03	9.01063
3.62545E-03	8.99585
3.62628E-03	8.82967
3.62711E-03	8.66363
3.62822E-03	8.44241
3.62933E-03	8.22139
3.63043E-03	8.00055
3.63091E-03	7.90494
3.63154E-03	7.7726
3.63265E-03	7.53926
3.63375E-03	7.30613
3.63394E-03	7.26731
3.63468E-03	7.10037
3.63578E-03	6.85018
3.63637E-03	6.7169
3.63689E-03	6.59007
3.63800E-03	6.31861
3.63873E-03	6.13784
3.63881E-03	6.11978
3.63947E-03	5.94391
3.64021E-03	5.74871
3.64036E-03	5.70971
3.64087E-03	5.56389
3.64154E-03	5.37662
3.64183E-03	5.29348
3.64220E-03	5.18217
3.64287E-03	4.98207
3.64331E-03	4.84886
3.64353E-03	4.77729
3.64419E-03	4.56289
3.64478E-03	4.37264
3.64486E-03	4.34721
3.64552E-03	4.11877
3.64599E-03	3.95662
3.64604E-03	3.94048
3.64655E-03	3.75259
3.64707E-03	3.56505
3.64717E-03	3.52763
3.64759E-03	3.36922
3.64810E-03	3.17167
3.64835E-03	3.07597
3.64862E-03	2.96983
3.64914E-03	2.76403
3.64930E-03	2.69956
3.64965E-03	2.55338
3.65023E-03	2.31674
3.65055E-03	2.18375
3.65061E-03	2.15911
3.65100E-03	1.99945
3.65138E-03	1.84039
3.65176E-03	1.68201
3.65215E-03	1.52438
3.65228E-03	1.47012
3.65253E-03	1.37067
3.65284E-03	1.24865
3.65296E-03	1.204
3.65325E-03	1.09326
3.65331E-03	1.07211
3.65355E-03	0.988189
3.65367E-03	0.948411
3.65384E-03	0.889356
3.65402E-03	0.833847
3.65407E-03	0.820144
3.65424E-03	0.768587
3.65438E-03	0.732087
3.65455E-03	0.687438
3.65467E-03	0.659958
3.65471E-03	0.652001
3.65479E-03	0.634858
3.65489E-03	0.614832
3.65498E-03	0.599094
3.65500E-03	0.596706
3.65507E-03	0.585114
3.65516E-03	0.572702
3.65524E-03	0.562721
3.65528E-03	0.558012
3.65531E-03	0.555035
3.65539E-03	0.548824
3.65546E-03	0.543907
3.65553E-03	0.540645
3.65559E-03	0.538951
3.65562E-03	0.53826
3.65567E-03	0.538083
3.65573E-03	0.538917
3.65579E-03	0.540972
3.65581E-03	0.541724
3.65587E-03	0.545341
3.65594E-03	0.551284
3.65599E-03	0.556706
3.65604E-03	0.563089
3.65609E-03	0.569416
3.65609E-03	0.570527
3.65616E-03	0.582569
3.65622E-03	0.593017
3.65627E-03	0.60463
3.65632E-03	0.617453
3.65637E-03	0.6298
3.65637E-03	0.631584
3.65643E-03	0.647375
3.65648E-03	0.665461
3.65654E-03	0.685098
3.65659E-03	0.707091
3.65661E-03	0.714014
3.65666E-03	0.732849
3.65672E-03	0.760872
3.65678E-03	0.793015
3.65685E-03	0.828814
3.65685E-03	0.833114
3.65691E-03	0.868038
3.65698E-03	0.910376
3.65705E-03	0.955898
3.65708E-03	0.977659
3.65712E-03	1.00798
3.65719E-03	1.07043
3.65727E-03	1.13795
3.65730E-03	1.16202
3.65733E-03	1.19335
3.65740E-03	1.25989
3.65746E-03	1.33075
3.65752E-03	1.3936
3.65753E-03	1.4063
3.65760E-03	1.49197
3.65767E-03	1.58821
3.65774E-03	1.68076
3.65775E-03	1.69114
3.65782E-03	1.80198
3.65789E-03	1.92018
3.65796E-03	2.0336
3.65797E-03	2.04631
3.65804E-03	2.18178
3.65812E-03	2.32602
3.65818E-03	2.46466
3.65820E-03	2.49573
3.65829E-03	2.69593
3.65837E-03	2.91149
3.65840E-03	2.98886
3.65846E-03	3.14483
3.65853E-03	3.34258
3.65861E-03	3.57492
3.65863E-03	3.62212
3.65869E-03	3.82421
3.65877E-03	4.09033
3.65884E-03	4.37408
3.65885E-03	4.38845
3.65892E-03	4.67833
3.65899E-03	4.98743
3.65900E-03	5.00297
3.65908E-03	5.35075
3.65914E-03	5.66867
3.65915E-03	5.72193
3.65923E-03	6.1195
3.65929E-03	6.44279
3.65931E-03	6.54427
3.65939E-03	7.00828
3.65944E-03	7.32361
3.65947E-03	7.51005
3.65955E-03	8.04866
3.65961E-03	8.48656
3.65963E-03	8.62606
3.65971E-03	9.24666
3.65975E-03	9.62279
3.65979E-03	9.93867
3.65988E-03	10.7394
3.65989E-03	10.9126
3.65997E-03	11.6082
3.66004E-03	12.3843
3.66005E-03	12.5496
3.66014E-03	13.5721
3.66018E-03	14.0704
3.66023E-03	14.6822
3.66032E-03	15.8878
3.66034E-03	16.1494
3.66041E-03	17.1995
3.66046E-03	17.9592
3.66050E-03	18.6263
3.66057E-03	19.9711
3.66059E-03	20.1787
3.66067E-03	21.8702
3.66069E-03	22.2379
3.66076E-03	23.7135
3.66081E-03	24.7829
3.66085E-03	25.722
3.66093E-03	27.6182
3.66094E-03	27.9108
3.66103E-03	30.2987
3.66105E-03	30.8183
3.66112E-03	32.9032
3.66116E-03	34.4151
3.66120E-03	35.7425
3.66128E-03	38.4232
3.66129E-03	38.8369
3.66138E-03	42.211
3.66140E-03	42.9446
3.66147E-03	45.8874
3.66152E-03	48.0184
3.66156E-03	49.8889
3.66164E-03	53.6587
3.66165E-03	54.2402
3.66174E-03	58.9711
3.66175E-03	59.9962
3.66182E-03	64.1073
3.66187E-03	67.0724
3.66191E-03	69.6739
3.66199E-03	74.8925
3.66200E-03	75.6971
3.66209E-03	82.2079
3.66211E-03	83.6064
3.66217E-03	88.746
3.66223E-03	93.237
3.66225E-03	95.4876
3.66233E-03	102.677
3.66234E-03	103.821
3.66244E-03	112.987
3.66246E-03	115.464
3.66254E-03	124.146
3.66258E-03	128.152
3.66265E-03	136.176
3.66270E-03	141.907
3.66276E-03	149.084
3.66286E-03	162.861
3.66287E-03	164.484
3.66297E-03	177.501
3.66305E-03	189.519
3.66308E-03	192.958
3.66324E-03	217.572
3.66329E-03	226.262
3.66339E-03	243.655
3.66363E-03	284.239
3.66376E-03	307.031
3.66394E-03	338.072
3.66396E-03	342.204
3.66411E-03	366.63
3.66415E-03	374.088
3.66426E-03	390.811
3.66433E-03	401.928
3.66441E-03	413.351
3.66446E-03	420.944
3.66452E-03	428.032
3.66462E-03	441.417
3.66463E-03	442.689
3.66474E-03	454.078
3.66475E-03	455.14
3.66486E-03	464.643
3.66487E-03	465.446
3.66500E-03	474.206
3.66501E-03	474.996
3.66515E-03	480.645
3.66516E-03	481.156
3.66525E-03	482.756
3.66528E-03	483.38
3.66534E-03	483.497
3.66537E-03	483.193
3.66546E-03	481.927
3.66550E-03	480.671
3.66561E-03	476.426
3.66564E-03	475.047
3.66576E-03	468.101
3.66577E-03	467.176
3.66590E-03	456.955
3.66594E-03	452.346
3.66607E-03	439.622
3.66612E-03	434.194
3.66625E-03	419.231
3.66636E-03	405.507
3.66649E-03	388.721
3.66677E-03	349.566
3.66695E-03	325.122
3.66713E-03	300.715
3.66714E-03	299.09
3.66730E-03	277.732
3.66737E-03	268.596
3.66742E-03	262.922
3.66754E-03	248.759
3.66755E-03	247.345
3.66766E-03	235.542
3.66773E-03	227.688
3.66777E-03	222.883
3.66789E-03	210.894
3.66790E-03	209.697
3.66801E-03	199.9
3.66808E-03	193.381
3.66813E-03	189.455
3.66825E-03	179.658
3.66826E-03	178.681
3.66836E-03	170.77
3.66844E-03	165.508
3.66848E-03	162.364
3.66860E-03	154.522
3.66861E-03	153.74
3.66872E-03	147.442
3.66879E-03	143.251
3.66884E-03	140.755
3.66895E-03	134.527
3.66897E-03	133.906
3.66907E-03	128.905
3.66914E-03	125.577
3.66919E-03	123.592
3.66931E-03	118.637
3.66932E-03	118.142
3.66943E-03	114.15
3.66950E-03	111.493
3.66957E-03	109.104
3.66967E-03	105.528
3.66969E-03	104.992
3.66982E-03	101.248
3.66986E-03	99.8235
3.66994E-03	97.743
3.67005E-03	94.7077
3.67006E-03	94.4192
3.67021E-03	90.8932
3.67024E-03	90.1032
3.67039E-03	86.7206
3.67043E-03	85.9417
3.67058E-03	82.9448
3.67064E-03	81.8305
3.67077E-03	79.4957
3.67084E-03	78.1185
3.67095E-03	76.338
3.67105E-03	74.7528
3.67114E-03	73.467
3.67135E-03	70.4719
3.67136E-03	70.2583
3.67155E-03	67.8211
3.67167E-03	66.3237
3.67176E-03	65.3306
3.67196E-03	63.0173
3.67198E-03	62.8523
3.67217E-03	60.9231
3.67223E-03	60.3302
3.67238E-03	58.9867
3.67253E-03	57.6449
3.67258E-03	57.1599
3.67279E-03	55.465
3.67282E-03	55.2231
3.67303E-03	53.7215
3.67326E-03	52.0076
3.67350E-03	50.5143
3.67371E-03	49.2092
3.67374E-03	49.0452
3.67397E-03	47.7349
3.67415E-03	46.7532
3.67421E-03	46.4634
3.67444E-03	45.3052
3.67459E-03	44.582
3.67468E-03	44.1951
3.67498E-03	42.907
3.67503E-03	42.6497
3.67527E-03	41.7422
3.67557E-03	40.6092
3.67562E-03	40.3828
3.67586E-03	39.5925
3.67616E-03	38.6057
3.67621E-03	38.4085
3.67645E-03	37.7145
3.67680E-03	36.6746
3.67689E-03	36.4458
3.67723E-03	35.5698
3.67747E-03	34.961
3.67762E-03	34.626
3.67800E-03	33.7559
3.67813E-03	33.4549
3.67838E-03	32.941
3.67858E-03	32.5484
3.67877E-03	32.1976
3.67915E-03	31.4967
3.67946E-03	30.9311
3.67953E-03	30.8143
3.67992E-03	30.2078
3.68035E-03	29.5318
3.68082E-03	28.8852
3.68129E-03	28.239
3.68134E-03	28.1684
3.68176E-03	27.6687
3.68224E-03	27.1081
3.68234E-03	26.9855
3.68271E-03	26.5934
3.68300E-03	26.2799
3.68318E-03	26.1135
3.68389E-03	25.4484
3.68433E-03	25.0331
3.68448E-03	24.9144
3.68507E-03	24.44
3.68566E-03	23.966
3.68625E-03	23.5583
3.68684E-03	23.1508
3.68713E-03	22.9472
3.68743E-03	22.7713
3.68831E-03	22.2441
3.68861E-03	22.0684
3.68898E-03	21.8768
3.68972E-03	21.4937
3.69009E-03	21.3023
3.69045E-03	21.1336
3.69119E-03	20.7964
3.69156E-03	20.6279
3.69193E-03	20.4806
3.69267E-03	20.1863
3.69348E-03	19.8627
3.69377E-03	19.7607
3.69451E-03	19.5057
3.69540E-03	19.1999
3.69555E-03	19.1565
3.69658E-03	18.8529
3.69761E-03	18.5495
3.69828E-03	18.3545
3.69864E-03	18.264
3.69968E-03	18.0105
3.70071E-03	17.7572
3.70130E-03	17.6125
3.70174E-03	17.5208
3.70278E-03	17.3069
3.70433E-03	16.9862
3.70440E-03	16.971
3.70587E-03	16.7093
3.70742E-03	16.4347
3.70750E-03	16.4216
3.70897E-03	16.199
3.71052E-03	15.9654
3.71163E-03	15.7986
3.71207E-03	15.7421
3.71362E-03	15.5442
3.71517E-03	15.3464
3.71576E-03	15.271
3.71724E-03	15.1085
3.71930E-03	14.881
3.71989E-03	14.8161
3.72107E-03	14.706
3.72284E-03	14.5411
3.72521E-03	14.3211
3.72639E-03	14.2112
3.72757E-03	14.1195
3.72993E-03	13.9361
3.73229E-03	13.7527
3.73347E-03	13.6611
3.73465E-03	13.583
3.73701E-03	13.4268
3.73937E-03	13.2707
3.74055E-03	13.1926
3.74173E-03	13.1242
3.74527E-03	12.9192
3.74764E-03	12.7825
3.74882E-03	12.722
3.75236E-03	12.5406
3.75590E-03	12.3593
3.75708E-03	12.2988
3.75944E-03	12.1923
3.76298E-03	12.0325
3.76652E-03	11.8727
3.76962E-03	11.7329
3.77272E-03	11.5932
3.77571E-03	11.4584
3.77597E-03	11.4468
3.77870E-03	11.3237
3.78069E-03	11.234
3.78305E-03	11.1276
3.78541E-03	11.0212
3.78718E-03	10.9415
3.78895E-03	10.8618
3.79013E-03	10.8087
3.79069E-03	10.7801
3.79235E-03	10.6945
3.79401E-03	10.6089
3.79567E-03	10.5234
3.79677E-03	10.4664
3.79788E-03	10.3977
3.79899E-03	10.3291
3.79991E-03	10.2718
3.80084E-03	10.2146
3.80176E-03	10.1574
3.80269E-03	10.1002
3.80361E-03	10.0291
3.80453E-03	9.958
3.80546E-03	9.88699
3.80615E-03	9.83378
3.80638E-03	9.81607
3.80697E-03	9.76161
3.80756E-03	9.70721
3.80814E-03	9.65285
3.80873E-03	9.59856
3.80932E-03	9.53301
3.80990E-03	9.46754
3.81049E-03	9.40215
3.81108E-03	9.33686
3.81153E-03	9.27537
3.81198E-03	9.21396
3.81243E-03	9.15264
3.81288E-03	9.09142
3.81333E-03	9.01564
3.81378E-03	8.93999
3.81424E-03	8.86449
3.81469E-03	8.78918
3.81500E-03	8.72455
3.81532E-03	8.66004
3.81563E-03	8.59566
3.81584E-03	8.55437
3.81595E-03	8.5267
3.81627E-03	8.4494
3.81658E-03	8.37229
3.81690E-03	8.2954
3.81699E-03	8.2735
3.81721E-03	8.20823
3.81755E-03	8.11063
3.81776E-03	8.05227
3.81778E-03	8.04455
3.81800E-03	7.96757
3.81823E-03	7.8908
3.81845E-03	7.81427
3.81866E-03	7.74565
3.81868E-03	7.73649
3.81891E-03	7.64527
3.81912E-03	7.55894
3.81932E-03	7.47749
3.81934E-03	7.47299
3.81953E-03	7.38165
3.81973E-03	7.28537
3.81993E-03	7.18958
3.82001E-03	7.15255
3.82014E-03	7.0842
3.82034E-03	6.97303
3.82046E-03	6.9055
3.82049E-03	6.88785
3.82064E-03	6.79305
3.82079E-03	6.70229
3.82091E-03	6.62603
3.82094E-03	6.60996
3.82108E-03	6.50629
3.82123E-03	6.40347
3.82134E-03	6.32702
3.82137E-03	6.30954
3.82145E-03	6.24272
3.82156E-03	6.15666
3.82167E-03	6.07151
3.82177E-03	5.99393
3.82178E-03	5.98696
3.82187E-03	5.91128
3.82196E-03	5.84344
3.82204E-03	5.77667
3.82213E-03	5.71113
3.82221E-03	5.64703
3.82230E-03	5.58464
3.82238E-03	5.52424
3.82244E-03	5.48525
3.82249E-03	5.44742
3.82250E-03	5.44011
3.82255E-03	5.41799
3.82261E-03	5.39179
3.82266E-03	5.36717
3.82267E-03	5.3626
3.82272E-03	5.35188
3.82277E-03	5.34149
3.82279E-03	5.33861
3.82282E-03	5.33961
3.82287E-03	5.34304
3.82290E-03	5.34611
3.82292E-03	5.35472
3.82297E-03	5.3764
3.82301E-03	5.39521
3.82302E-03	5.40408
3.82307E-03	5.44676
3.82310E-03	5.46706
3.82313E-03	5.50179
3.82318E-03	5.56757
3.82318E-03	5.57527
3.82323E-03	5.65497
3.82327E-03	5.72771
3.82328E-03	5.75389
3.82333E-03	5.87589
3.82335E-03	5.9321
3.82338E-03	6.01736
3.82343E-03	6.16156
3.82343E-03	6.17821
3.82348E-03	6.37095
3.82350E-03	6.44588
3.82353E-03	6.58634
3.82355E-03	6.6689
3.82359E-03	6.86843
3.82360E-03	6.92119
3.82365E-03	7.19214
3.82365E-03	7.20535
3.82370E-03	7.52487
3.82370E-03	7.5646
3.82375E-03	7.88187
3.82376E-03	7.98841
3.82380E-03	8.27889
3.82382E-03	8.46651
3.82385E-03	8.71864
3.82388E-03	9.00302
3.82390E-03	9.20402
3.82393E-03	9.60249
3.82395E-03	9.73785
3.82399E-03	10.2692
3.82400E-03	10.3233
3.82405E-03	10.9641
3.82405E-03	11.0111
3.82410E-03	11.6636
3.82411E-03	11.8342
3.82415E-03	12.4221
3.82420E-03	13.3249
3.82421E-03	13.4865
3.82425E-03	14.3072
3.82427E-03	14.6587
3.82431E-03	15.3726
3.82433E-03	15.9445
3.82436E-03	16.5245
3.82440E-03	17.3485
3.82442E-03	17.7661
3.82446E-03	18.8757
3.82447E-03	19.1003
3.82452E-03	20.5297
3.82458E-03	22.0595
3.82459E-03	22.3299
3.82464E-03	23.9719
3.82467E-03	24.9885
