E(MeV)	Mo-nat
7.889870E-04	13.9687
7.890280E-04	13.7107
7.890630E-04	13.5175
7.891370E-04	13.1035
7.891470E-04	13.0525
7.892130E-04	12.7354
7.892660E-04	12.4827
7.892880E-04	12.3895
7.893620E-04	12.0751
7.893840E-04	11.9848
7.894500E-04	11.7468
7.895500E-04	11.3907
7.895620E-04	11.3469
7.896500E-04	11.0824
7.897410E-04	10.8132
7.897500E-04	10.7889
7.898500E-04	10.5343
7.899250E-04	10.3463
7.899500E-04	10.2914
7.900500E-04	10.0752
7.901120E-04	9.94188
7.901500E-04	9.8713
7.902630E-04	9.66275
7.903000E-04	9.59427
7.903880E-04	9.45481
7.905130E-04	9.25878
7.905500E-04	9.2008
7.906380E-04	9.0839
7.907630E-04	8.91935
7.908000E-04	8.87063
7.908880E-04	8.77203
7.910120E-04	8.63309
7.910750E-04	8.56446
7.911380E-04	8.50476
7.912810E-04	8.36928
7.913500E-04	8.30538
7.914440E-04	8.2311
7.916060E-04	8.10432
7.917620E-04	7.98406
7.917690E-04	7.98
7.919310E-04	7.87595
7.920940E-04	7.77324
7.921380E-04	7.7459
7.922560E-04	7.68316
7.924190E-04	7.59836
7.926120E-04	7.49847
7.928380E-04	7.40223
7.930620E-04	7.30735
7.930880E-04	7.29694
7.932870E-04	7.22841
7.935130E-04	7.15234
7.937370E-04	7.07719
7.938000E-04	7.05653
7.939630E-04	7.01259
7.941870E-04	6.95246
7.944250E-04	6.88971
7.944560E-04	6.88297
7.947690E-04	6.81658
7.950810E-04	6.7511
7.953620E-04	6.69289
7.953940E-04	6.68769
7.957060E-04	6.63639
7.960190E-04	6.58569
7.963000E-04	6.54054
7.963310E-04	6.5365
7.966440E-04	6.49661
7.969880E-04	6.45322
7.973620E-04	6.40638
7.975500E-04	6.3832
7.977380E-04	6.36447
7.981120E-04	6.32745
7.984880E-04	6.29079
7.988000E-04	6.26052
7.988620E-04	6.2557
7.992370E-04	6.22706
7.998000E-04	6.18461
8.003160E-04	6.14618
8.008310E-04	6.10818
8.010500E-04	6.09223
8.013470E-04	6.07518
8.018630E-04	6.04595
8.023780E-04	6.01709
8.025500E-04	6.00755
8.030500E-04	5.98003
8.035500E-04	5.95286
8.040500E-04	5.92604
8.045500E-04	5.8996
8.050500E-04	5.87357
8.051750E-04	5.86717
8.055500E-04	5.84793
8.060500E-04	5.82278
8.064250E-04	5.80428
8.068620E-04	5.78315
8.073310E-04	5.76113
8.076440E-04	5.74685
8.079560E-04	5.73293
8.082690E-04	5.71942
8.082810E-04	5.71891
8.085810E-04	5.70238
8.088940E-04	5.68571
8.091650E-04	5.67173
8.095090E-04	5.6547
8.097380E-04	5.64387
8.099680E-04	5.6335
8.101970E-04	5.62366
8.103830E-04	5.61613
8.104260E-04	5.61359
8.106560E-04	5.60063
8.108850E-04	5.58843
8.111620E-04	5.57483
8.113470E-04	5.56656
8.115320E-04	5.55903
8.117180E-04	5.55231
8.119030E-04	5.54187
8.120870E-04	5.53248
8.122730E-04	5.52428
8.124400E-04	5.51802
8.125900E-04	5.51348
8.127410E-04	5.51008
8.128910E-04	5.50798
8.130410E-04	5.50734
8.131050E-04	5.50777
8.131920E-04	5.50597
8.133420E-04	5.50475
8.134920E-04	5.50572
8.136250E-04	5.50867
8.137410E-04	5.51306
8.138570E-04	5.51937
8.139720E-04	5.52787
8.140880E-04	5.53885
8.142030E-04	5.55267
8.143190E-04	5.56977
8.144350E-04	5.59068
8.145390E-04	5.61327
8.146310E-04	5.63686
8.147240E-04	5.66425
8.148160E-04	5.69607
8.149090E-04	5.73308
8.149550E-04	5.75424
8.149780E-04	5.76677
8.150470E-04	5.80834
8.151170E-04	5.85447
8.151860E-04	5.9059
8.152320E-04	5.94357
8.152460E-04	5.95607
8.153040E-04	6.01623
8.153580E-04	6.07787
8.154120E-04	6.14517
8.154410E-04	6.18486
8.154660E-04	6.224
8.155190E-04	6.31615
8.155730E-04	6.41698
8.155860E-04	6.44441
8.156270E-04	6.53748
8.156810E-04	6.6728
8.156830E-04	6.6808
8.157340E-04	6.83567
8.157700E-04	6.95336
8.157780E-04	6.98204
8.158200E-04	7.14491
8.158620E-04	7.32077
8.158710E-04	7.36281
8.159030E-04	7.52406
8.159450E-04	7.7463
8.159860E-04	8.00295
8.160000E-04	8.09469
8.160280E-04	8.29038
8.160560E-04	8.49986
8.160700E-04	8.61177
8.161110E-04	8.97045
8.161530E-04	9.37968
8.161670E-04	9.52544
8.161950E-04	9.83643
8.162220E-04	10.168
8.162360E-04	10.345
8.162730E-04	10.8453
8.162780E-04	10.9114
8.163080E-04	11.3648
8.163190E-04	11.5482
8.163430E-04	11.9329
8.163610E-04	12.2562
8.163770E-04	12.5536
8.164070E-04	13.1328
8.164120E-04	13.2267
8.164470E-04	13.964
8.164530E-04	14.1185
8.164810E-04	14.7679
8.165000E-04	15.2207
8.165160E-04	15.6369
8.165460E-04	16.4437
8.165510E-04	16.574
8.165850E-04	17.5924
8.165920E-04	17.8048
8.166200E-04	18.6937
8.166380E-04	19.3112
8.166570E-04	19.9568
8.166850E-04	20.9653
8.166940E-04	21.3164
8.167310E-04	22.7758
8.167680E-04	24.3546
8.167770E-04	24.7638
8.168050E-04	26.0404
8.168240E-04	26.9208
8.168420E-04	27.8351
8.168700E-04	29.251
8.168790E-04	29.7402
8.169160E-04	31.7685
8.169310E-04	32.621
8.169620E-04	34.4563
8.169760E-04	35.2983
8.170080E-04	37.3335
8.170360E-04	39.1297
8.170550E-04	40.3707
8.170960E-04	43.2384
8.171010E-04	43.5669
8.171520E-04	47.2724
8.171570E-04	47.6192
8.172260E-04	52.9573
8.172280E-04	53.1398
8.173040E-04	59.3268
8.173410E-04	62.4007
8.174430E-04	70.9068
8.175080E-04	76.3352
8.176010E-04	83.8635
8.176050E-04	84.2291
8.176880E-04	90.5038
8.177600E-04	95.3723
8.177620E-04	95.5217
8.178230E-04	99.1005
8.178320E-04	99.613
8.178940E-04	102.737
8.178970E-04	102.841
8.179520E-04	105.039
8.179670E-04	105.542
8.180110E-04	106.836
8.180220E-04	107.094
8.180700E-04	107.991
8.180780E-04	108.096
8.180990E-04	108.296
8.181310E-04	108.477
8.181480E-04	108.492
8.181850E-04	108.314
8.182110E-04	108.057
8.182480E-04	107.475
8.182660E-04	107.084
8.183100E-04	105.919
8.183270E-04	105.404
8.183770E-04	103.509
8.183910E-04	102.919
8.184490E-04	100.16
8.184610E-04	99.55
8.185250E-04	95.8241
8.185370E-04	95.1102
8.185950E-04	91.2922
8.186270E-04	89.0493
8.186640E-04	86.3639
8.187290E-04	81.4849
8.187570E-04	79.3532
8.189320E-04	65.4829
8.190250E-04	58.3482
8.190480E-04	56.6112
8.190810E-04	54.2424
8.191450E-04	49.6424
8.191500E-04	49.3233
8.192050E-04	45.6264
8.192150E-04	45.0285
8.192470E-04	43.0017
8.192840E-04	40.7614
8.193030E-04	39.682
8.193390E-04	37.5969
8.193530E-04	36.8372
8.193770E-04	35.6241
8.194140E-04	33.742
8.194230E-04	33.286
8.194500E-04	31.9822
8.194870E-04	30.3009
8.194920E-04	30.0977
8.195240E-04	28.7487
8.195620E-04	27.2626
8.195640E-04	27.1748
8.196050E-04	25.6574
8.196310E-04	24.7684
8.196470E-04	24.2358
8.196890E-04	22.9258
8.197000E-04	22.5775
8.197300E-04	21.7287
8.197620E-04	20.8821
8.197700E-04	20.6699
8.197930E-04	20.1035
8.198240E-04	19.3654
8.198390E-04	19.0222
8.198550E-04	18.676
8.198900E-04	17.9621
8.198990E-04	17.7797
8.199320E-04	17.1806
8.199590E-04	16.6912
8.199730E-04	16.4615
8.200150E-04	15.8057
8.200190E-04	15.7361
8.200560E-04	15.2156
8.200800E-04	14.9055
8.200980E-04	14.6732
8.201400E-04	14.1752
8.201810E-04	13.7377
8.202230E-04	13.3204
8.202300E-04	13.2539
8.202650E-04	12.953
8.203060E-04	12.6082
8.203200E-04	12.4975
8.203370E-04	12.3722
8.203720E-04	12.1304
8.204070E-04	11.8971
8.204120E-04	11.8598
8.204590E-04	11.5895
8.205050E-04	11.3325
8.205110E-04	11.3032
8.205630E-04	11.0525
8.205970E-04	10.8928
8.206150E-04	10.8212
8.206670E-04	10.616
8.207190E-04	10.4192
8.207360E-04	10.3561
8.207710E-04	10.2446
8.208230E-04	10.0838
8.208750E-04	9.92849
8.209360E-04	9.77503
8.209960E-04	9.6273
8.210570E-04	9.48452
8.210600E-04	9.47792
8.211180E-04	9.36236
8.211990E-04	9.20636
8.212330E-04	9.14192
8.212800E-04	9.0652
8.213610E-04	8.93576
8.214070E-04	8.86416
8.214420E-04	8.81642
8.215220E-04	8.70864
8.216270E-04	8.57462
8.216380E-04	8.56022
8.217310E-04	8.46133
8.218350E-04	8.35387
8.219390E-04	8.24968
8.219850E-04	8.20465
8.220430E-04	8.15694
8.221470E-04	8.07356
8.222510E-04	7.99239
8.223320E-04	7.93079
8.223550E-04	7.9156
8.224940E-04	7.82717
8.226330E-04	7.74142
8.226790E-04	7.7136
8.227710E-04	7.66583
8.229100E-04	7.5962
8.230490E-04	7.52833
8.231180E-04	7.49518
8.231880E-04	7.46759
8.233260E-04	7.41377
8.234650E-04	7.36119
8.236270E-04	7.30121
8.237420E-04	7.2593
8.237890E-04	7.24586
8.239510E-04	7.2
8.241130E-04	7.15515
8.242740E-04	7.11121
8.244360E-04	7.06808
8.245750E-04	7.03189
8.246790E-04	7.01045
8.248640E-04	6.9733
8.250720E-04	6.93236
8.252800E-04	6.89222
8.254880E-04	6.8528
8.255000E-04	6.85065
8.256970E-04	6.82127
8.259050E-04	6.79073
8.261130E-04	6.76069
8.264250E-04	6.71646
8.266790E-04	6.68807
8.269340E-04	6.66018
8.271880E-04	6.63275
8.274430E-04	6.60572
8.276270E-04	6.58632
8.276970E-04	6.58047
8.280780E-04	6.54889
8.284600E-04	6.51793
8.288300E-04	6.4884
8.292000E-04	6.46544
8.295700E-04	6.44285
8.299400E-04	6.42059
8.303100E-04	6.39863
8.306800E-04	6.37691
8.310500E-04	6.36021
8.314200E-04	6.3437
8.318830E-04	6.32331
8.323450E-04	6.30318
8.325300E-04	6.29521
8.328080E-04	6.28634
8.332700E-04	6.27175
8.337320E-04	6.25732
8.341950E-04	6.24305
8.346570E-04	6.2289
8.351200E-04	6.21488
8.357210E-04	6.1968
8.362300E-04	6.18164
8.363220E-04	6.17972
8.369240E-04	6.16739
8.375250E-04	6.15519
8.381260E-04	6.14309
8.387270E-04	6.13109
8.396290E-04	6.11324
8.405280E-04	6.09561
8.410400E-04	6.08566
8.414260E-04	6.0806
8.423230E-04	6.06894
8.432200E-04	6.0574
8.441180E-04	6.04595
8.450590E-04	6.03404
8.460870E-04	6.02113
8.471150E-04	6.00832
8.481440E-04	5.99561
8.491720E-04	5.983
8.498570E-04	5.97466
8.505750E-04	5.96598
8.509500E-04	5.96147
8.516530E-04	5.95321
8.523560E-04	5.94503
8.530590E-04	5.93695
8.535280E-04	5.93164
8.539970E-04	5.92639
8.544660E-04	5.92122
8.548560E-04	5.91699
8.551690E-04	5.91367
8.554810E-04	5.91041
8.557940E-04	5.90723
8.561060E-04	5.90414
8.564190E-04	5.90115
8.566530E-04	5.899
8.568870E-04	5.89694
8.571220E-04	5.89498
8.573720E-04	5.89303
8.575440E-04	5.89178
8.577160E-04	5.89063
8.578870E-04	5.88959
8.580590E-04	5.88868
8.580750E-04	5.88861
8.582310E-04	5.8859
8.584030E-04	5.88311
8.585320E-04	5.88115
8.586380E-04	5.87965
8.587630E-04	5.87802
8.588880E-04	5.87655
8.590130E-04	5.87529
8.591380E-04	5.87427
8.592310E-04	5.8737
8.593250E-04	5.87332
8.594190E-04	5.87316
8.595130E-04	5.87328
8.595750E-04	5.87353
8.596610E-04	5.87416
8.597250E-04	5.87488
8.597900E-04	5.87586
8.598540E-04	5.87714
8.599190E-04	5.87878
8.599830E-04	5.88085
8.600480E-04	5.88344
8.600910E-04	5.88552
8.601340E-04	5.88791
8.601380E-04	5.88816
8.601770E-04	5.89074
8.602200E-04	5.89399
8.602620E-04	5.89772
8.602980E-04	5.90117
8.603330E-04	5.90502
8.603680E-04	5.90932
8.604030E-04	5.91412
8.604380E-04	5.91947
8.604730E-04	5.92544
8.605090E-04	5.93208
8.605440E-04	5.93948
8.605790E-04	5.94771
8.606140E-04	5.95686
8.606490E-04	5.96702
8.606840E-04	5.97828
8.607200E-04	5.99076
8.607440E-04	6.00028
8.607550E-04	6.00536
8.607900E-04	6.02315
8.608250E-04	6.04251
8.608600E-04	6.06358
8.608950E-04	6.08651
8.609300E-04	6.11143
8.609660E-04	6.13849
8.610010E-04	6.16785
8.610360E-04	6.19967
8.610370E-04	6.2012
8.610710E-04	6.23791
8.611060E-04	6.27909
8.611410E-04	6.32321
8.611770E-04	6.37041
8.612000E-04	6.40367
8.612370E-04	6.45998
8.612440E-04	6.47003
8.612750E-04	6.52497
8.613120E-04	6.595
8.613500E-04	6.66928
8.613880E-04	6.7479
8.614250E-04	6.83095
8.614500E-04	6.88931
8.614620E-04	6.92081
8.615160E-04	7.06243
8.615620E-04	7.19484
8.616090E-04	7.33408
8.616380E-04	7.42219
8.616720E-04	7.5365
8.617340E-04	7.75504
8.618000E-04	7.99452
8.618250E-04	8.08951
8.619000E-04	8.38809
8.620630E-04	9.04895
8.621000E-04	9.20353
8.621940E-04	9.57523
8.622750E-04	9.87739
8.623470E-04	10.1228
8.624130E-04	10.3247
8.624810E-04	10.4955
8.625370E-04	10.6127
8.625900E-04	10.7026
8.626000E-04	10.7157
8.626500E-04	10.7674
8.627000E-04	10.7985
8.627640E-04	10.8118
8.628310E-04	10.7736
8.628880E-04	10.7171
8.629090E-04	10.6865
8.629500E-04	10.6181
8.630060E-04	10.503
8.630630E-04	10.3696
8.630690E-04	10.353
8.631410E-04	10.1397
8.632250E-04	9.8648
8.632500E-04	9.7777
8.633190E-04	9.52164
8.635250E-04	8.72946
8.636000E-04	8.44556
8.636750E-04	8.17244
8.637410E-04	7.94468
8.637870E-04	7.78929
8.638340E-04	7.64044
8.638810E-04	7.4984
8.639000E-04	7.44437
8.639280E-04	7.36735
8.639750E-04	7.24602
8.640160E-04	7.14652
8.640560E-04	7.0522
8.640970E-04	6.96295
8.641310E-04	6.89159
8.641370E-04	6.87952
8.641780E-04	6.80579
8.642190E-04	6.73661
8.642490E-04	6.68758
8.642800E-04	6.6409
8.643130E-04	6.59313
8.643440E-04	6.55015
8.643500E-04	6.54239
8.643870E-04	6.49886
8.644250E-04	6.45817
8.644630E-04	6.42015
8.645000E-04	6.38459
8.645370E-04	6.35132
8.645750E-04	6.32017
8.646060E-04	6.29582
8.646120E-04	6.29165
8.646500E-04	6.26838
8.646870E-04	6.24673
8.647180E-04	6.23045
8.647530E-04	6.21254
8.647880E-04	6.19572
8.648230E-04	6.17991
8.648580E-04	6.16502
8.648930E-04	6.15095
8.649190E-04	6.14132
8.649290E-04	6.13838
8.649640E-04	6.12845
8.649990E-04	6.11914
8.650340E-04	6.11037
8.650690E-04	6.1021
8.651040E-04	6.09428
8.651390E-04	6.08686
8.651750E-04	6.0798
8.652270E-04	6.0698
8.652630E-04	6.06349
8.653050E-04	6.05611
8.653480E-04	6.04905
8.653870E-04	6.04295
8.654130E-04	6.04031
8.654770E-04	6.03414
8.655420E-04	6.02841
8.656060E-04	6.02304
8.656710E-04	6.01798
8.657350E-04	6.01318
8.658210E-04	6.00712
8.659070E-04	6.00138
8.659850E-04	5.99639
8.660910E-04	5.98995
8.661960E-04	5.98378
8.663020E-04	5.97785
8.664070E-04	5.97211
8.665130E-04	5.96654
8.666530E-04	5.95934
8.667940E-04	5.95236
8.668250E-04	5.95084
8.669340E-04	5.94791
8.670750E-04	5.94429
8.672270E-04	5.94052
8.673800E-04	5.93688
8.674810E-04	5.93451
8.676840E-04	5.92992
8.678880E-04	5.92548
8.680910E-04	5.92117
8.682940E-04	5.91696
8.684970E-04	5.91285
8.687780E-04	5.90729
8.690120E-04	5.90274
8.693250E-04	5.8968
8.694500E-04	5.89447
8.696380E-04	5.89225
8.699500E-04	5.88863
8.702630E-04	5.8851
8.705750E-04	5.88162
8.710440E-04	5.87651
8.714260E-04	5.87241
8.718790E-04	5.86763
8.723310E-04	5.86292
8.727840E-04	5.85826
8.734630E-04	5.85135
8.741410E-04	5.84453
8.748200E-04	5.83779
8.754830E-04	5.83128
8.761450E-04	5.82483
8.768070E-04	5.81843
8.774700E-04	5.81209
8.781330E-04	5.8058
8.787950E-04	5.79957
8.794580E-04	5.79341
8.801200E-04	5.78731
8.807820E-04	5.78128
8.814450E-04	5.77533
8.821070E-04	5.76948
8.827700E-04	5.76373
8.832670E-04	5.7595
8.837640E-04	5.75534
8.842610E-04	5.75127
8.847570E-04	5.74729
8.852540E-04	5.74343
8.854200E-04	5.74218
8.857840E-04	5.73734
8.863310E-04	5.73025
8.866950E-04	5.72564
8.870600E-04	5.72114
8.874240E-04	5.71675
8.877880E-04	5.7125
8.881530E-04	5.7084
8.884840E-04	5.70482
8.887820E-04	5.70174
8.890800E-04	5.69881
8.893780E-04	5.69604
8.896600E-04	5.6936
8.896770E-04	5.69338
8.899750E-04	5.6896
8.902730E-04	5.68607
8.905710E-04	5.68281
8.908280E-04	5.68026
8.910430E-04	5.67832
8.912580E-04	5.67659
8.914740E-04	5.6751
8.916890E-04	5.67387
8.919040E-04	5.67293
8.921190E-04	5.67232
8.923350E-04	5.67209
8.925250E-04	5.67225
8.926910E-04	5.67269
8.928570E-04	5.67345
8.930220E-04	5.67457
8.931880E-04	5.67608
8.933530E-04	5.67805
8.935190E-04	5.68051
8.936850E-04	5.68355
8.938340E-04	5.68684
8.939660E-04	5.69026
8.940990E-04	5.6942
8.942310E-04	5.69873
8.943640E-04	5.70391
8.944960E-04	5.71207
8.945630E-04	5.71658
8.946290E-04	5.72238
8.947610E-04	5.73494
8.948810E-04	5.74718
8.949870E-04	5.75891
8.950930E-04	5.77154
8.951980E-04	5.78518
8.953040E-04	5.80561
8.954110E-04	5.82736
8.955160E-04	5.85063
8.956220E-04	5.87566
8.956760E-04	5.88914
8.957170E-04	5.90329
8.958000E-04	5.93313
8.958820E-04	5.96464
8.959650E-04	5.99805
8.960070E-04	6.01586
8.960480E-04	6.03938
8.961310E-04	6.08901
8.961930E-04	6.1282
8.962550E-04	6.16934
8.962850E-04	6.19015
8.963170E-04	6.21898
8.963710E-04	6.26905
8.964370E-04	6.33367
8.964710E-04	6.36787
8.965040E-04	6.40952
8.965530E-04	6.47486
8.966030E-04	6.54298
8.966100E-04	6.55248
8.966530E-04	6.62521
8.967020E-04	6.71265
8.967220E-04	6.74921
8.967520E-04	6.81274
8.968020E-04	6.92309
8.968220E-04	6.96924
8.968510E-04	7.04912
8.968980E-04	7.17845
8.969210E-04	7.24578
8.969430E-04	7.31821
8.969870E-04	7.47424
8.970200E-04	7.59441
8.970320E-04	7.64198
8.970770E-04	7.83227
8.970870E-04	7.87623
8.971210E-04	8.0459
8.971530E-04	8.20521
8.971660E-04	8.27928
8.972110E-04	8.53828
8.972190E-04	8.58806
8.972560E-04	8.82926
8.972850E-04	9.03372
8.973000E-04	9.14632
8.973450E-04	9.49567
8.973520E-04	9.54931
8.973910E-04	9.90247
8.974180E-04	10.1462
8.974380E-04	10.3466
8.974840E-04	10.8296
8.975310E-04	11.3748
8.975500E-04	11.616
8.975770E-04	11.9625
8.976000E-04	12.275
8.976230E-04	12.6075
8.976500E-04	12.9986
8.976700E-04	13.3102
8.976990E-04	13.7905
8.977160E-04	14.0744
8.977560E-04	14.7753
8.977710E-04	15.0557
8.978150E-04	15.9213
8.978250E-04	16.1261
8.978750E-04	17.1779
8.978800E-04	17.2894
8.979350E-04	18.547
8.979890E-04	19.9053
8.979940E-04	20.0312
8.980370E-04	21.184
8.980670E-04	21.9972
8.980970E-04	22.8527
8.981330E-04	23.9173
8.981570E-04	24.6238
8.982000E-04	25.9601
8.982460E-04	27.4618
8.982990E-04	29.2093
8.983780E-04	31.9377
8.984320E-04	33.7666
8.985370E-04	37.4608
8.986440E-04	41.0987
8.986500E-04	41.3151
8.987500E-04	44.4647
8.987560E-04	44.6662
8.988390E-04	46.9886
8.988560E-04	47.4326
8.988960E-04	48.3977
8.989470E-04	49.5611
8.989500E-04	49.6262
8.990250E-04	50.9945
8.990990E-04	51.9862
8.991520E-04	52.4282
8.991790E-04	52.6166
8.991990E-04	52.6937
8.992400E-04	52.7963
8.992530E-04	52.8028
8.992640E-04	52.7917
8.993250E-04	52.5842
8.993380E-04	52.519
8.993800E-04	52.1723
8.994010E-04	51.9721
8.994360E-04	51.5515
8.994600E-04	51.232
8.994920E-04	50.7265
8.995180E-04	50.2752
8.995510E-04	49.6296
8.995840E-04	48.9492
8.996110E-04	48.3426
8.996510E-04	47.3947
8.996770E-04	46.6975
8.997430E-04	44.8996
8.997500E-04	44.7151
8.998290E-04	42.3218
8.998490E-04	41.7117
9.000150E-04	36.3486
9.001010E-04	33.5356
9.001800E-04	30.9712
9.001900E-04	30.6604
9.002800E-04	27.9168
9.003580E-04	25.6844
9.003790E-04	25.0804
9.004120E-04	24.1946
9.004460E-04	23.3268
9.004670E-04	22.7877
9.005120E-04	21.6931
9.005220E-04	21.4618
9.005760E-04	20.2207
9.005780E-04	20.1841
9.006310E-04	19.0754
9.006440E-04	18.8049
9.006770E-04	18.174
9.007110E-04	17.5486
9.007230E-04	17.3248
9.007690E-04	16.5354
9.007770E-04	16.4123
9.008150E-04	15.8096
9.008430E-04	15.3929
9.008620E-04	15.1307
9.009080E-04	14.499
9.009090E-04	14.479
9.009540E-04	13.9286
9.009760E-04	13.6692
9.010000E-04	13.3978
9.010420E-04	12.9485
9.010450E-04	12.9172
9.010900E-04	12.4846
9.011080E-04	12.3142
9.011350E-04	12.0842
9.011740E-04	11.7536
9.011800E-04	11.7123
9.012250E-04	11.3775
9.012410E-04	11.2617
9.012690E-04	11.0734
9.013140E-04	10.7898
9.013400E-04	10.633
9.013590E-04	10.5286
9.014040E-04	10.2936
9.014390E-04	10.1151
9.014490E-04	10.0712
9.014960E-04	9.8695
9.015390E-04	9.68809
9.015450E-04	9.66351
9.015950E-04	9.48489
9.016380E-04	9.33454
9.016450E-04	9.31433
9.016940E-04	9.16732
9.017440E-04	9.02439
9.017570E-04	8.98725
9.017940E-04	8.89884
9.018430E-04	8.78152
9.018770E-04	8.70552
9.019100E-04	8.64052
9.019760E-04	8.51491
9.020360E-04	8.40513
9.020370E-04	8.40255
9.021220E-04	8.27532
9.021950E-04	8.16938
9.022060E-04	8.15521
9.022910E-04	8.05568
9.023750E-04	7.95925
9.024030E-04	7.92799
9.024590E-04	7.87698
9.025720E-04	7.77838
9.026620E-04	7.70269
9.026850E-04	7.68667
9.027970E-04	7.61158
9.029100E-04	7.53876
9.029200E-04	7.53252
9.030420E-04	7.47153
9.031750E-04	7.40782
9.033080E-04	7.34619
9.033410E-04	7.33467
9.035060E-04	7.27942
9.036720E-04	7.22616
9.038040E-04	7.18518
9.039200E-04	7.15911
9.041690E-04	7.10617
9.043010E-04	7.07918
9.044170E-04	7.06283
9.046660E-04	7.02967
9.049640E-04	6.99195
9.049970E-04	6.98958
9.054940E-04	6.95776
9.059580E-04	6.93143
9.060900E-04	6.92932
9.068850E-04	6.92158
9.070840E-04	6.92068
9.079450E-04	6.94263
9.088730E-04	6.96785
9.089720E-04	6.97263
9.093580E-04	6.98813
9.097430E-04	6.99867
9.100000E-04	7.00182
9.103060E-04	7.00109
9.106120E-04	6.99593
9.108600E-04	6.98863
9.110720E-04	6.98527
9.112250E-04	6.98192
9.140400E-04	6.9119
9.160280E-04	6.88212
9.193400E-04	6.8364
9.225200E-04	6.81143
9.271570E-04	6.77765
9.363000E-04	6.74294
9.432460E-04	6.71817
9.655420E-04	6.68223
9.729100E-04	6.6731
9.749580E-04	6.67283
9.756400E-04	6.67424
9.764800E-04	6.67709
9.767950E-04	6.67954
9.772680E-04	6.6854
9.777920E-04	6.69562
9.781340E-04	6.70637
9.783700E-04	6.71841
9.785270E-04	6.73063
9.786850E-04	6.74866
9.787830E-04	6.76871
9.788820E-04	6.79351
9.789800E-04	6.82449
9.790790E-04	6.86344
9.791440E-04	6.89484
9.792100E-04	6.93141
9.792720E-04	6.97703
9.793330E-04	7.02852
9.793950E-04	7.08657
9.794570E-04	7.15185
9.795180E-04	7.22503
9.795800E-04	7.30674
9.796420E-04	7.40521
9.797040E-04	7.51325
9.797650E-04	7.62988
9.798260E-04	7.7564
9.798660E-04	7.84733
9.798870E-04	7.89553
9.799480E-04	8.04982
9.800290E-04	8.26982
9.801080E-04	8.49675
9.802130E-04	8.8166
9.802390E-04	8.89981
9.804880E-04	9.70049
9.806070E-04	10.0575
9.806590E-04	10.2024
9.806850E-04	10.271
9.807640E-04	10.454
9.808170E-04	10.561
9.808950E-04	10.6959
9.809730E-04	10.7811
9.810410E-04	10.826
9.810990E-04	10.8421
9.811670E-04	10.8208
9.812360E-04	10.7702
9.813150E-04	10.6789
9.813940E-04	10.5383
9.814730E-04	10.368
9.815510E-04	10.1725
9.815620E-04	10.1435
9.816460E-04	9.90078
9.817720E-04	9.50745
9.820080E-04	8.7496
9.821130E-04	8.42976
9.821920E-04	8.20369
9.822130E-04	8.1468
9.822550E-04	8.03776
9.823180E-04	7.88408
9.823810E-04	7.74074
9.824440E-04	7.60792
9.824810E-04	7.53656
9.825070E-04	7.48899
9.825600E-04	7.40064
9.826240E-04	7.30318
9.826890E-04	7.21553
9.827530E-04	7.13704
9.828170E-04	7.06701
9.828330E-04	7.05238
9.828820E-04	7.00944
9.829460E-04	6.96026
9.830100E-04	6.91725
9.830750E-04	6.87932
9.830950E-04	6.8693
9.831410E-04	6.84875
9.832390E-04	6.81251
9.833380E-04	6.78384
9.834360E-04	6.76105
9.835680E-04	6.73744
9.836200E-04	6.73043
9.837380E-04	6.71897
9.839090E-04	6.70802
9.841650E-04	6.69742
9.845130E-04	6.68851
9.853000E-04	6.67716
9.863500E-04	6.66879
9.882400E-04	6.65981
9.905500E-04	6.6528
9.934900E-04	6.64843
9.974800E-04	6.64433
9.987400E-04	6.64313
9.993700E-04	6.64253
1.000000E-03	6.64217
1.028220E-03	13.3285
1.057230E-03	13.2204
1.071250E-03	13.1682
1.100000E-03	13.0722
1.101480E-03	13.0673
1.131040E-03	12.9685
1.132560E-03	12.9634
1.142500E-03	12.9302
1.174740E-03	12.8331
1.200000E-03	12.7569
1.207880E-03	12.7332
1.213750E-03	12.7155
1.248000E-03	12.6219
1.283210E-03	12.5256
1.285000E-03	12.5207
1.300000E-03	12.4834
1.321260E-03	12.4304
1.336680E-03	12.392
1.356250E-03	12.3433
1.394520E-03	12.2561
1.400000E-03	12.2436
1.427500E-03	12.1809
1.467780E-03	12.1
1.500000E-03	12.0352
1.509190E-03	12.0163
1.542320E-03	11.9481
1.551780E-03	11.9286
1.570000E-03	11.8911
1.614300E-03	11.813
1.659850E-03	11.7327
1.706680E-03	11.6501
1.715000E-03	11.6354
1.763390E-03	11.5617
1.813150E-03	11.4859
1.860000E-03	11.4145
1.912480E-03	11.3447
1.966450E-03	11.273
2.000000E-03	11.2284
2.005000E-03	11.2222
2.061570E-03	11.1613
2.119740E-03	11.0987
2.150000E-03	11.0661
2.210670E-03	11.0107
2.273040E-03	10.9536
2.337180E-03	10.895
2.362500E-03	10.8718
2.429160E-03	10.8213
2.497700E-03	10.7693
2.500000E-03	10.7676
2.568180E-03	10.7
2.570540E-03	10.6977
2.575000E-03	10.6933
2.647660E-03	10.6304
