E(MeV)	Cr-nat			
1.03087E-02	7.65249			
1.03090E-02	7.6503			
1.03093E-02	7.64832			
1.03096E-02	7.64651			
1.03100E-02	7.64432			
1.03105E-02	7.64233			
1.03111E-02	7.63973			
1.03117E-02	7.63733			
1.03125E-02	7.63433			
1.03137E-02	7.63003			
1.03161E-02	7.62175			
1.03176E-02	7.61678			
1.03206E-02	7.60963			
1.03243E-02	7.60101			
1.03398E-02	7.56524			
1.04153E-02	7.39217			
1.04779E-02	7.24862			
1.06344E-02	6.93455			
1.06657E-02	6.87177			
1.08535E-02	6.54183			
1.09536E-02	6.38825			
1.10344E-02	6.26424			
1.12712E-02	5.94758			
1.15317E-02	5.64456			
1.16974E-02	5.47699			
1.18224E-02	5.35071			
1.19840E-02	5.21244			
1.20248E-02	5.17758			
1.20432E-02	5.16203			
1.20550E-02	5.15211			
1.20639E-02	5.14484			
1.20683E-02	5.14132			
1.20728E-02	5.13797			
1.20759E-02	5.13579			
1.20779E-02	5.13447			
1.20800E-02	5.13333			
1.20805E-02	5.13314			
1.20818E-02	5.13325			
1.20828E-02	5.13348			
1.20834E-02	5.13372			
1.20839E-02	5.13462			
1.20846E-02	5.13618			
1.20853E-02	5.13789			
1.20860E-02	5.13982			
1.20865E-02	5.14147			
1.20870E-02	5.14345			
1.20874E-02	5.14499			
1.20878E-02	5.14675			
1.20882E-02	5.14878			
1.20884E-02	5.15051			
1.20887E-02	5.15247			
1.20888E-02	5.15277			
1.20890E-02	5.15702			
1.20893E-02	5.16224			
1.20895E-02	5.16781			
1.20898E-02	5.17338			
1.20901E-02	5.17915			
1.20903E-02	5.18535			
1.20906E-02	5.19204			
1.20908E-02	5.19928			
1.20910E-02	5.20444			
1.20911E-02	5.21256			
1.20913E-02	5.22099			
1.20915E-02	5.22974			
1.20916E-02	5.23886			
1.20918E-02	5.24834			
1.20920E-02	5.25822			
1.20921E-02	5.26852			
1.20922E-02	5.27548			
1.20924E-02	5.28528			
1.20925E-02	5.30058			
1.20928E-02	5.32183			
1.20930E-02	5.3441			
1.20933E-02	5.36743			
1.20933E-02	5.37353			
1.20935E-02	5.39548			
1.20937E-02	5.42585			
1.20940E-02	5.45733			
1.20942E-02	5.48993			
1.20944E-02	5.52375			
1.20945E-02	5.53361			
1.20948E-02	5.58451			
1.20951E-02	5.63691			
1.20955E-02	5.7179			
1.20961E-02	5.82906			
1.20962E-02	5.84589			
1.20969E-02	5.98683			
1.20975E-02	6.09066			
1.20979E-02	6.16433			
1.20980E-02	6.17228			
1.20982E-02	6.21143			
1.20986E-02	6.25653			
1.20990E-02	6.29705			
1.20990E-02	6.30177			
1.20993E-02	6.32027			
1.20996E-02	6.33502			
1.21000E-02	6.34497			
1.21000E-02	6.34563			
1.21000E-02	6.34553			
1.21003E-02	6.33599			
1.21006E-02	6.32183			
1.21010E-02	6.30085			
1.21013E-02	6.26289			
1.21017E-02	6.21768			
1.21020E-02	6.1718			
1.21021E-02	6.15425			
1.21024E-02	6.1039			
1.21028E-02	6.02704			
1.21035E-02	5.90277			
1.21043E-02	5.7458			
1.21047E-02	5.66225			
1.21051E-02	5.59462			
1.21054E-02	5.53824			
1.21054E-02	5.53443			
1.21057E-02	5.49517			
1.21060E-02	5.45423			
1.21063E-02	5.41493			
1.21065E-02	5.38965			
1.21067E-02	5.36511			
1.21067E-02	5.36327			
1.21069E-02	5.34589			
1.21071E-02	5.32554			
1.21073E-02	5.30606			
1.21075E-02	5.28742			
1.21077E-02	5.26958			
1.21079E-02	5.2525			
1.21082E-02	5.23614			
1.21083E-02	5.22728			
1.21084E-02	5.22227			
1.21086E-02	5.21141			
1.21088E-02	5.20113			
1.21090E-02	5.19139			
1.21093E-02	5.18129			
1.21095E-02	5.17377			
1.21095E-02	5.17305			
1.21096E-02	5.16891			
1.21098E-02	5.16458			
1.21100E-02	5.1605			
1.21102E-02	5.15666			
1.21105E-02	5.15128			
1.21107E-02	5.14631			
1.21110E-02	5.1417			
1.21113E-02	5.13738			
1.21116E-02	5.13333			
1.21118E-02	5.13075			
1.21121E-02	5.12585			
1.21124E-02	5.12217			
1.21126E-02	5.12159			
1.21130E-02	5.11987			
1.21132E-02	5.11885			
1.21138E-02	5.11703			
1.21144E-02	5.11544			
1.21152E-02	5.11335			
1.21160E-02	5.11151			
1.21169E-02	5.10972			
1.21179E-02	5.10786			
1.21192E-02	5.10556			
1.21212E-02	5.10235			
1.21233E-02	5.09921			
1.21261E-02	5.09517			
1.21303E-02	5.08935			
1.21343E-02	5.08402			
1.21352E-02	5.08329			
1.21414E-02	5.07836			
1.21497E-02	5.07194			
1.21639E-02	5.06111			
1.21911E-02	5.04064			
1.22857E-02	4.96966			
1.24258E-02	4.86479			
1.27166E-02	4.6748			
1.28003E-02	4.62015			
1.28129E-02	4.61197			
1.28389E-02	4.59689			
1.28571E-02	4.58647			
1.28665E-02	4.58122			
1.28733E-02	4.57754			
1.28775E-02	4.57539			
1.28804E-02	4.57406			
1.28820E-02	4.57343			
1.28836E-02	4.57292			
1.28848E-02	4.5727			
1.28856E-02	4.57268			
1.28863E-02	4.5728			
1.28868E-02	4.57303			
1.28871E-02	4.57323			
1.28873E-02	4.57414			
1.28877E-02	4.57565			
1.28881E-02	4.57734			
1.28885E-02	4.57926			
1.28888E-02	4.58069			
1.28890E-02	4.58227			
1.28893E-02	4.58402			
1.28896E-02	4.58597			
1.28898E-02	4.58816			
1.28901E-02	4.5906			
1.28904E-02	4.59334			
1.28906E-02	4.59643			
1.28908E-02	4.59898			
1.28910E-02	4.60177			
1.28912E-02	4.60481			
1.28914E-02	4.60812			
1.28916E-02	4.61172			
1.28917E-02	4.61354			
1.28918E-02	4.61659			
1.28920E-02	4.62265			
1.28922E-02	4.62906			
1.28924E-02	4.63352			
1.28926E-02	4.64239			
1.28929E-02	4.65187			
1.28931E-02	4.66199			
1.28934E-02	4.67279			
1.28936E-02	4.68426			
1.28939E-02	4.69642			
1.28941E-02	4.7068			
1.28941E-02	4.70967			
1.28944E-02	4.72532			
1.28946E-02	4.7425			
1.28950E-02	4.76643			
1.28954E-02	4.79777			
1.28960E-02	4.83975			
1.28970E-02	4.92009			
1.28975E-02	4.95083			
1.28979E-02	4.97901			
1.28982E-02	4.99713			
1.28985E-02	5.01565			
1.28988E-02	5.03326			
1.28992E-02	5.04371			
1.28995E-02	5.05148			
1.28998E-02	5.05615			
1.29000E-02	5.05749			
1.29000E-02	5.05725			
1.29003E-02	5.05353			
1.29006E-02	5.0465			
1.29010E-02	5.03668			
1.29013E-02	5.02425			
1.29016E-02	5.01022			
1.29018E-02	4.99965			
1.29019E-02	4.99734			
1.29022E-02	4.97632			
1.29026E-02	4.94964			
1.29032E-02	4.90545			
1.29044E-02	4.81422			
1.29048E-02	4.7835			
1.29051E-02	4.75884			
1.29054E-02	4.73755			
1.29058E-02	4.7172			
1.29061E-02	4.69786			
1.29063E-02	4.68555			
1.29065E-02	4.67371			
1.29066E-02	4.66456			
1.29067E-02	4.66163			
1.29070E-02	4.65109			
1.29072E-02	4.64367			
1.29074E-02	4.63667			
1.29076E-02	4.63005			
1.29078E-02	4.62382			
1.29080E-02	4.61796			
1.29082E-02	4.61244			
1.29084E-02	4.60724			
1.29086E-02	4.60235			
1.29088E-02	4.59702			
1.29090E-02	4.59273			
1.29092E-02	4.58869			
1.29094E-02	4.58488			
1.29096E-02	4.58128			
1.29098E-02	4.57844			
1.29098E-02	4.57812			
1.29101E-02	4.57561			
1.29104E-02	4.57344			
1.29107E-02	4.57156			
1.29110E-02	4.56993			
1.29113E-02	4.56852			
1.29115E-02	4.56769			
1.29119E-02	4.56622			
1.29123E-02	4.56498			
1.29127E-02	4.56391			
1.29132E-02	4.5627			
1.29137E-02	4.56166			
1.29145E-02	4.56032			
1.29156E-02	4.55878			
1.29172E-02	4.55676			
1.29193E-02	4.55432			
1.29225E-02	4.55091			
1.29262E-02	4.54713			
1.29289E-02	4.54452			
1.29310E-02	4.54328			
1.29374E-02	4.53967			
1.29501E-02	4.53264			
1.29842E-02	4.51409			
1.31631E-02	4.41742			
1.32812E-02	4.35362			
1.35962E-02	4.20574			
1.37490E-02	4.13399			
1.42854E-02	3.91663			
1.42864E-02	3.91622			
1.43423E-02	3.89618			
1.43647E-02	3.88828			
1.43730E-02	3.88541			
1.43779E-02	3.88383			
1.43811E-02	3.88291			
1.43831E-02	3.8824			
1.43848E-02	3.88213			
1.43859E-02	3.88211			
1.43868E-02	3.88227			
1.43874E-02	3.88252			
1.43874E-02	3.88257			
1.43880E-02	3.88421			
1.43884E-02	3.88574			
1.43888E-02	3.88743			
1.43892E-02	3.88893			
1.43895E-02	3.8906			
1.43899E-02	3.89245			
1.43902E-02	3.89452			
1.43906E-02	3.89685			
1.43908E-02	3.89878			
1.43911E-02	3.90088			
1.43914E-02	3.90317			
1.43916E-02	3.90568			
1.43919E-02	3.90852			
1.43922E-02	3.91163			
1.43924E-02	3.91493			
1.43924E-02	3.91505			
1.43927E-02	3.92077			
1.43930E-02	3.92679			
1.43933E-02	3.9331			
1.43935E-02	3.93971			
1.43938E-02	3.94661			
1.43942E-02	3.95679			
1.43946E-02	3.96751			
1.43950E-02	3.97869			
1.43956E-02	3.99741			
1.43967E-02	4.0336			
1.43970E-02	4.04193			
1.43974E-02	4.05126			
1.43979E-02	4.06327			
1.43983E-02	4.07195			
1.43986E-02	4.07928			
1.43990E-02	4.08557			
1.43994E-02	4.09071			
1.43997E-02	4.09442			
1.43999E-02	4.09562			
1.44000E-02	4.09575			
1.44000E-02	4.09558			
1.44003E-02	4.09323			
1.44007E-02	4.08931			
1.44011E-02	4.08418			
1.44014E-02	4.07792			
1.44018E-02	4.07102			
1.44021E-02	4.06499			
1.44025E-02	4.05445			
1.44030E-02	4.04045			
1.44037E-02	4.01839			
1.44045E-02	3.99048			
1.44051E-02	3.97423			
1.44054E-02	3.96379			
1.44058E-02	3.95373			
1.44061E-02	3.94506			
1.44064E-02	3.93675			
1.44067E-02	3.92884			
1.44070E-02	3.92133			
1.44073E-02	3.9142			
1.44074E-02	3.91194			
1.44076E-02	3.90986			
1.44079E-02	3.906			
1.44082E-02	3.90244			
1.44085E-02	3.89916			
1.44087E-02	3.89615			
1.44090E-02	3.89338			
1.44093E-02	3.89085			
1.44096E-02	3.88851			
1.44099E-02	3.88646			
1.44103E-02	3.88381			
1.44107E-02	3.88141			
1.44111E-02	3.87923			
1.44115E-02	3.87722			
1.44119E-02	3.87536			
1.44124E-02	3.87454			
1.44129E-02	3.87387			
1.44137E-02	3.87308			
1.44148E-02	3.87225			
1.44156E-02	3.87174			
1.44172E-02	3.87088			
1.44205E-02	3.8694			
1.44251E-02	3.86751			
1.44339E-02	3.86415			
1.44465E-02	3.85953			
1.44936E-02	3.84249			
1.45350E-02	3.82763			
1.45536E-02	3.82104			
1.45637E-02	3.81756			
1.45711E-02	3.81517			
1.45757E-02	3.81381			
1.45787E-02	3.81304			
1.45810E-02	3.81261			
1.45828E-02	3.81242			
1.45839E-02	3.81245			
1.45844E-02	3.81253			
1.45848E-02	3.8132			
1.45854E-02	3.81426			
1.45859E-02	3.81545			
1.45865E-02	3.81681			
1.45869E-02	3.81799			
1.45874E-02	3.81935			
1.45878E-02	3.82094			
1.45881E-02	3.82216			
1.45884E-02	3.82354			
1.45887E-02	3.82517			
1.45890E-02	3.82713			
1.45892E-02	3.82879			
1.45895E-02	3.83064			
1.45897E-02	3.83269			
1.45899E-02	3.83456			
1.45899E-02	3.83524			
1.45902E-02	3.83925			
1.45904E-02	3.84354			
1.45907E-02	3.84813			
1.45909E-02	3.85305			
1.45911E-02	3.85815			
1.45913E-02	3.86326			
1.45916E-02	3.86871			
1.45918E-02	3.87451			
1.45920E-02	3.88026			
1.45920E-02	3.8808			
1.45922E-02	3.88923			
1.45924E-02	3.89808			
1.45926E-02	3.90734			
1.45928E-02	3.91374			
1.45931E-02	3.92714			
1.45933E-02	3.94131			
1.45937E-02	3.95797			
1.45940E-02	3.97556			
1.45940E-02	3.9759			
1.45943E-02	3.99668			
1.45946E-02	4.01867			
1.45950E-02	4.04914			
1.45955E-02	4.0867			
1.45967E-02	4.17215			
1.45973E-02	4.21594			
1.45977E-02	4.24297			
1.45980E-02	4.26738			
1.45984E-02	4.28713			
1.45984E-02	4.28812			
1.45987E-02	4.30155			
1.45991E-02	4.31319			
1.45995E-02	4.32212			
1.45998E-02	4.32818			
1.46000E-02	4.32996			
1.46000E-02	4.32997			
1.46004E-02	4.32513			
1.46007E-02	4.31735			
1.46011E-02	4.30679			
1.46015E-02	4.29398			
1.46017E-02	4.28506			
1.46018E-02	4.27501			
1.46022E-02	4.25565			
1.46026E-02	4.22845			
1.46030E-02	4.19765			
1.46036E-02	4.15006			
1.46046E-02	4.07618			
1.46050E-02	4.04556			
1.46054E-02	4.02			
1.46057E-02	3.99732			
1.46060E-02	3.97551			
1.46063E-02	3.95466			
1.46064E-02	3.94944			
1.46067E-02	3.93716			
1.46069E-02	3.92661			
1.46072E-02	3.91342			
1.46074E-02	3.90403			
1.46076E-02	3.89507			
1.46078E-02	3.88653			
1.46080E-02	3.87839			
1.46082E-02	3.87063			
1.46085E-02	3.86324			
1.46085E-02	3.86231			
1.46087E-02	3.85787			
1.46089E-02	3.85308			
1.46091E-02	3.8486			
1.46094E-02	3.84388			
1.46096E-02	3.83926			
1.46099E-02	3.83499			
1.46101E-02	3.83104			
1.46104E-02	3.82739			
1.46106E-02	3.82399			
1.46109E-02	3.82083			
1.46112E-02	3.81787			
1.46112E-02	3.81695			
1.46114E-02	3.81603			
1.46118E-02	3.81444			
1.46121E-02	3.81319			
1.46125E-02	3.81176			
1.46129E-02	3.81057			
1.46134E-02	3.80958			
1.46139E-02	3.80848			
1.46145E-02	3.80757			
1.46154E-02	3.80645			
1.46162E-02	3.80551			
1.46173E-02	3.80447			
1.46189E-02	3.80312			
1.46213E-02	3.80131			
1.46242E-02	3.79932			
1.46280E-02	3.79686			
1.46330E-02	3.79371			
1.46367E-02	3.79149			
1.46436E-02	3.78914			
1.46542E-02	3.78566			
1.46822E-02	3.77656			
1.48206E-02	3.73216			
1.49581E-02	3.68811			
1.51825E-02	3.61571			
1.57796E-02	3.44704			
1.58909E-02	3.41589			
1.67759E-02	3.19599			
1.73186E-02	3.06899			
1.82687E-02	2.84678			
1.83519E-02	2.82519			
1.84929E-02	2.78869			
1.85328E-02	2.77846			
1.85480E-02	2.77465			
1.85591E-02	2.77196			
1.85662E-02	2.77036			
1.85697E-02	2.76963			
1.85740E-02	2.76888			
1.85772E-02	2.76848			
1.85789E-02	2.76837			
1.85802E-02	2.76838			
1.85808E-02	2.76844			
1.85814E-02	2.76902			
1.85824E-02	2.77002			
1.85833E-02	2.77119			
1.85839E-02	2.77203			
1.85845E-02	2.77301			
1.85850E-02	2.77418			
1.85855E-02	2.77522			
1.85859E-02	2.77645			
1.85863E-02	2.77791			
1.85866E-02	2.77904			
1.85866E-02	2.77911			
1.85869E-02	2.78132			
1.85872E-02	2.78383			
1.85875E-02	2.78652			
1.85877E-02	2.78942			
1.85880E-02	2.79275			
1.85883E-02	2.79558			
1.85885E-02	2.79863			
1.85887E-02	2.8019			
1.85890E-02	2.80541			
1.85890E-02	2.80591			
1.85892E-02	2.81058			
1.85895E-02	2.81624			
1.85897E-02	2.82221			
1.85899E-02	2.82852			
1.85902E-02	2.83518			
1.85904E-02	2.84222			
1.85906E-02	2.84966			
1.85909E-02	2.85751			
1.85909E-02	2.85861			
1.85911E-02	2.86777			
1.85914E-02	2.87879			
1.85916E-02	2.89028			
1.85918E-02	2.90226			
1.85921E-02	2.919			
1.85925E-02	2.93663			
1.85927E-02	2.95035			
1.85928E-02	2.95608			
1.85930E-02	2.97532			
1.85934E-02	2.99948			
1.85937E-02	3.0245			
1.85941E-02	3.05908			
1.85946E-02	3.10393			
1.85948E-02	3.12136			
1.85954E-02	3.17115			
1.85964E-02	3.26205			
1.85969E-02	3.30164			
1.85973E-02	3.33547			
1.85976E-02	3.36356			
1.85977E-02	3.36687			
1.85981E-02	3.39347			
1.85985E-02	3.41401			
1.85989E-02	3.43288			
1.85991E-02	3.4392			
1.85993E-02	3.44511			
1.85997E-02	3.45149			
1.86000E-02	3.45409			
1.86000E-02	3.45396			
1.86004E-02	3.44876			
1.86008E-02	3.44026			
1.86012E-02	3.42908			
1.86012E-02	3.42779			
1.86016E-02	3.40939			
1.86020E-02	3.38503			
1.86023E-02	3.36424			
1.86026E-02	3.34334			
1.86027E-02	3.33521			
1.86031E-02	3.30093			
1.86038E-02	3.23809			
1.86052E-02	3.11149			
1.86058E-02	3.06227			
1.86059E-02	3.05579			
1.86062E-02	3.02795			
1.86065E-02	3.00347			
1.86069E-02	2.97983			
1.86071E-02	2.96455			
1.86074E-02	2.94282			
1.86077E-02	2.92199			
1.86078E-02	2.91402			
1.86080E-02	2.90421			
1.86083E-02	2.89253			
1.86085E-02	2.88133			
1.86087E-02	2.87062			
1.86090E-02	2.86037			
1.86092E-02	2.85058			
1.86094E-02	2.84121			
1.86097E-02	2.83225			
1.86097E-02	2.83054			
1.86099E-02	2.8254			
1.86101E-02	2.81935			
1.86104E-02	2.81364			
1.86106E-02	2.80826			
1.86109E-02	2.80317			
1.86111E-02	2.79837			
1.86113E-02	2.79383			
1.86116E-02	2.78952			
1.86117E-02	2.78653			
1.86118E-02	2.78583			
1.86120E-02	2.78339			
1.86123E-02	2.78139			
1.86125E-02	2.77907			
1.86128E-02	2.77694			
1.86130E-02	2.77497			
1.86134E-02	2.77228			
1.86138E-02	2.76986			
1.86142E-02	2.76766			
1.86146E-02	2.76564			
1.86150E-02	2.76378			
1.86154E-02	2.76198			
1.86155E-02	2.76177			
1.86160E-02	2.76097			
1.86166E-02	2.76024			
1.86175E-02	2.75927			
1.86184E-02	2.75848			
1.86194E-02	2.75781			
1.86212E-02	2.75666			
1.86235E-02	2.75544			
1.86269E-02	2.75385			
1.86303E-02	2.75241			
1.86356E-02	2.75032			
1.86444E-02	2.74703			
1.86596E-02	2.74161			
1.86900E-02	2.73099			
1.87845E-02	2.69828			
1.88109E-02	2.68916			
1.89857E-02	2.62886			
1.90049E-02	2.62121			
1.90547E-02	2.60132			
1.90723E-02	2.59445			
1.90781E-02	2.59224			
1.90818E-02	2.59098			
1.90836E-02	2.59048			
1.90845E-02	2.59031			
1.90854E-02	2.59027			
1.90862E-02	2.59039			
1.90868E-02	2.5906			
1.90873E-02	2.59094			
1.90879E-02	2.59146			
1.90883E-02	2.592			
1.90887E-02	2.59268			
1.90891E-02	2.59423			
1.90895E-02	2.59598			
1.90898E-02	2.59727			
1.90901E-02	2.59915			
1.90905E-02	2.60125			
1.90909E-02	2.60358			
1.90912E-02	2.60615			
1.90916E-02	2.60898			
1.90920E-02	2.61209			
1.90923E-02	2.61548			
1.90927E-02	2.61915			
1.90930E-02	2.62284			
1.90934E-02	2.62677			
1.90938E-02	2.63236			
1.90943E-02	2.6383			
1.90950E-02	2.64861			
1.90957E-02	2.65753			
1.90964E-02	2.66728			
1.90970E-02	2.67576			
1.90975E-02	2.68261			
1.90980E-02	2.68805			
1.90984E-02	2.69209			
1.90988E-02	2.69528			
1.90993E-02	2.69789			
1.90996E-02	2.69922			
1.90997E-02	2.69923			
1.91000E-02	2.69878			
1.91004E-02	2.69731			
1.91009E-02	2.69494			
1.91013E-02	2.6917			
1.91017E-02	2.6879			
1.91022E-02	2.68266			
1.91027E-02	2.67606			
1.91033E-02	2.6685			
1.91040E-02	2.65797			
1.91053E-02	2.63821			
1.91054E-02	2.63623			
1.91059E-02	2.62992			
1.91063E-02	2.62383			
1.91068E-02	2.61811			
1.91071E-02	2.61409			
1.91075E-02	2.61031			
1.91079E-02	2.60632			
1.91083E-02	2.60266			
1.91086E-02	2.5993			
1.91090E-02	2.59625			
1.91094E-02	2.59348			
1.91098E-02	2.59096			
1.91102E-02	2.58869			
1.91106E-02	2.58664			
1.91110E-02	2.58453			
1.91115E-02	2.58263			
1.91117E-02	2.58185			
1.91119E-02	2.58129			
1.91124E-02	2.5804			
1.91130E-02	2.57943			
1.91135E-02	2.57864			
1.91141E-02	2.57799			
1.91150E-02	2.5772			
1.91162E-02	2.57634			
1.91181E-02	2.57528			
1.91208E-02	2.57389			
1.91281E-02	2.57047			
1.91336E-02	2.56798			
1.91492E-02	2.56102			
1.91619E-02	2.55549			
1.91690E-02	2.55252			
1.91733E-02	2.55082			
1.91762E-02	2.54978			
1.91784E-02	2.54908			
1.91806E-02	2.5485			
1.91822E-02	2.54829			
1.91833E-02	2.54832			
1.91835E-02	2.54837			
1.91839E-02	2.54905			
1.91847E-02	2.55053			
1.91853E-02	2.55167			
1.91858E-02	2.55299			
1.91862E-02	2.55411			
1.91866E-02	2.55538			
1.91870E-02	2.55684			
1.91870E-02	2.55692			
1.91874E-02	2.5601			
1.91878E-02	2.56369			
1.91881E-02	2.5668			
1.91884E-02	2.56974			
1.91887E-02	2.57285			
1.91889E-02	2.57617			
1.91892E-02	2.57972			
1.91895E-02	2.58351			
1.91897E-02	2.58649			
1.91898E-02	2.58815			
1.91901E-02	2.59467			
1.91904E-02	2.60149			
1.91906E-02	2.60864			
1.91909E-02	2.61613			
1.91912E-02	2.62409			
1.91915E-02	2.63244			
1.91916E-02	2.63612			
1.91918E-02	2.64258			
1.91921E-02	2.65413			
1.91924E-02	2.6661			
1.91926E-02	2.67848			
1.91929E-02	2.69127			
1.91932E-02	2.70444			
1.91936E-02	2.72443			
1.91939E-02	2.74496			
1.91945E-02	2.77663			
1.91953E-02	2.82361			
1.91962E-02	2.87636			
1.91967E-02	2.90839			
1.91972E-02	2.93753			
1.91976E-02	2.95848			
1.91977E-02	2.96097			
1.91980E-02	2.97434			
1.91985E-02	2.99085			
1.91988E-02	3.00248			
1.91991E-02	3.0107			
1.91992E-02	3.01187			
1.91995E-02	3.01627			
1.92000E-02	3.01947			
1.92000E-02	3.01965			
1.92000E-02	3.01957			
1.92004E-02	3.016			
1.92007E-02	3.01094			
1.92011E-02	3.00442			
1.92013E-02	2.99969			
1.92015E-02	2.99455			
1.92018E-02	2.98041			
1.92023E-02	2.96085			
1.92027E-02	2.93959			
1.92028E-02	2.93556			
1.92033E-02	2.9069			
1.92038E-02	2.87393			
1.92053E-02	2.78164			
1.92059E-02	2.74963			
1.92063E-02	2.72621			
1.92064E-02	2.72032			
1.92067E-02	2.70576			
1.92070E-02	2.68666			
1.92074E-02	2.66829			
1.92077E-02	2.65501			
1.92080E-02	2.64257			
1.92081E-02	2.63717			
1.92083E-02	2.63207			
1.92086E-02	2.62307			
1.92088E-02	2.61444			
1.92091E-02	2.60617			
1.92094E-02	2.59825			
1.92097E-02	2.59065			
1.92100E-02	2.58336			
1.92100E-02	2.58139			
1.92102E-02	2.57792			
1.92105E-02	2.57337			
1.92108E-02	2.56907			
1.92111E-02	2.5645			
1.92114E-02	2.56021			
1.92117E-02	2.55616			
1.92120E-02	2.55233			
1.92124E-02	2.54869			
1.92124E-02	2.54768			
1.92127E-02	2.54634			
1.92131E-02	2.54404			
1.92135E-02	2.54197			
1.92139E-02	2.5401			
1.92143E-02	2.5385			
1.92148E-02	2.53646			
1.92154E-02	2.5346			
1.92159E-02	2.53286			
1.92165E-02	2.53114			
1.92166E-02	2.53094			
1.92177E-02	2.52975			
1.92191E-02	2.52839			
1.92210E-02	2.52687			
1.92231E-02	2.5252			
1.92264E-02	2.52285			
1.92308E-02	2.51988			
1.92374E-02	2.51558			
1.92461E-02	2.50998			
1.92684E-02	2.49601			
1.92758E-02	2.49138			
1.93243E-02	2.4612			
1.93728E-02	2.43113			
1.94213E-02	2.40121			
1.94536E-02	2.38137			
1.94590E-02	2.37808			
1.94859E-02	2.36737			
1.95075E-02	2.35891			
1.95102E-02	2.35859			
1.95237E-02	2.35708			
1.95344E-02	2.36061			
1.95495E-02	2.36567			
1.95506E-02	2.36678			
1.95657E-02	2.38245			
1.95665E-02	2.384			
1.95808E-02	2.40999			
1.95821E-02	2.41336			
1.95905E-02	2.43572			
1.95970E-02	2.45933			
1.96013E-02	2.47515			
1.96077E-02	2.50788			
1.96120E-02	2.52978			
1.96185E-02	2.57294			
1.96201E-02	2.58376			
1.96266E-02	2.63839			
1.96282E-02	2.65208			
1.96347E-02	2.72116			
1.96363E-02	2.73846			
1.96417E-02	2.80841			
1.96428E-02	2.82476			
1.96471E-02	2.89028			
1.96508E-02	2.95732			
1.96525E-02	2.98611			
1.96576E-02	3.09236			
1.96589E-02	3.12471			
1.96624E-02	3.209			
1.96665E-02	3.32135			
1.96673E-02	3.34385			
1.96713E-02	3.47419			
1.96721E-02	3.50028			
1.96762E-02	3.65165			
1.96772E-02	3.68873			
1.96810E-02	3.85363			
1.96811E-02	3.85566			
1.96850E-02	4.04262			
1.96864E-02	4.11921			
1.96889E-02	4.25169			
1.96918E-02	4.42572			
1.96928E-02	4.48525			
1.96965E-02	4.73315			
1.96972E-02	4.78185			
1.96999E-02	4.97959			
1.97026E-02	5.19693			
1.97044E-02	5.34262			
1.97089E-02	5.74562			
1.97099E-02	5.8428			
1.97134E-02	6.18821			
1.97186E-02	6.75209			
1.97244E-02	7.41909			
1.97256E-02	7.55863			
1.97293E-02	7.98108			
1.97344E-02	8.57522			
1.97354E-02	8.70019			
1.97384E-02	9.01629			
1.97395E-02	9.13111			
1.97425E-02	9.41331			
1.97435E-02	9.5158			
1.97459E-02	9.7054			
1.97476E-02	9.83877			
1.97494E-02	9.95061			
1.97511E-02	10.0588			
1.97529E-02	10.1403			
1.97549E-02	10.2293			
1.97566E-02	10.2705			
1.97588E-02	10.323			
1.97602E-02	10.3348			
1.97613E-02	10.3433			
1.97639E-02	10.3238			
1.97652E-02	10.3139			
1.97676E-02	10.2527			
1.97690E-02	10.2192			
1.97727E-02	10.0708			
1.97732E-02	10.054			
1.97780E-02	9.79897			
1.97845E-02	9.3892			
1.97870E-02	9.21089			
1.97937E-02	8.74946			
1.97990E-02	8.37345			
1.98039E-02	8.03529			
1.98044E-02	8.0005			
1.98098E-02	7.65284			
1.98112E-02	7.56599			
1.98149E-02	7.34442			
1.98184E-02	7.13883			
1.98198E-02	7.06797			
1.98246E-02	6.81307			
1.98257E-02	6.75647			
1.98319E-02	6.46613			
1.98330E-02	6.41568			
1.98373E-02	6.236			
1.98403E-02	6.11256			
1.98427E-02	6.02354			
1.98481E-02	5.82591			
1.98508E-02	5.73945			
1.98562E-02	5.56671			
1.98583E-02	5.50623			
1.98632E-02	5.37023			
1.98642E-02	5.34003			
1.98729E-02	5.12926			
1.98739E-02	5.10294			
1.98836E-02	4.89798			
1.98944E-02	4.70225			
1.99052E-02	4.53417			
1.99198E-02	4.34245			
1.99208E-02	4.33064			
1.99354E-02	4.17151			
1.99515E-02	4.02435			
1.99677E-02	3.90077			
