E(MeV)	Sr-87
3.20363E-04	8.54910E+00
3.20369E-04	8.62852E+00
3.20388E-04	8.89183E+00
3.20412E-04	9.26410E+00
3.20437E-04	9.66539E+00
3.20462E-04	1.00965E+01
3.20475E-04	1.03545E+01
3.20486E-04	1.05617E+01
3.20511E-04	1.10621E+01
3.20541E-04	1.17235E+01
3.20557E-04	1.20949E+01
3.20572E-04	1.24379E+01
3.20602E-04	1.32049E+01
3.20633E-04	1.40170E+01
3.20650E-04	1.45092E+01
3.20673E-04	1.51751E+01
3.20717E-04	1.64981E+01
3.20726E-04	1.67771E+01
3.20775E-04	1.83788E+01
3.20813E-04	1.96480E+01
3.20900E-04	2.26149E+01
3.20934E-04	2.38159E+01
3.20991E-04	2.56496E+01
3.21021E-04	2.65746E+01
3.21038E-04	2.70660E+01
3.21084E-04	2.83269E+01
3.21119E-04	2.91595E+01
3.21154E-04	2.98815E+01
3.21186E-04	3.04458E+01
3.21221E-04	3.09249E+01
3.21256E-04	3.12532E+01
3.21292E-04	3.14443E+01
3.21300E-04	3.14661E+01
3.21326E-04	3.14738E+01
3.21333E-04	3.14718E+01
3.21365E-04	3.13421E+01
3.21400E-04	3.10682E+01
3.21411E-04	3.09327E+01
3.21435E-04	3.06479E+01
3.21469E-04	3.00965E+01
3.21493E-04	2.96530E+01
3.21504E-04	2.94245E+01
3.21545E-04	2.84967E+01
3.21562E-04	2.80444E+01
3.21594E-04	2.72175E+01
3.21599E-04	2.70486E+01
3.21645E-04	2.56976E+01
3.21666E-04	2.50563E+01
3.21719E-04	2.33363E+01
3.21753E-04	2.22456E+01
3.21825E-04	1.98410E+01
3.21869E-04	1.84566E+01
3.21883E-04	1.79909E+01
3.21927E-04	1.66656E+01
3.21963E-04	1.56196E+01
3.21999E-04	1.46333E+01
3.22026E-04	1.39353E+01
3.22054E-04	1.32744E+01
3.22083E-04	1.25948E+01
3.22107E-04	1.20959E+01
3.22130E-04	1.16245E+01
3.22153E-04	1.11802E+01
3.22165E-04	1.09714E+01
3.22176E-04	1.07648E+01
3.22199E-04	1.03775E+01
3.22223E-04	1.00155E+01
3.22246E-04	9.67764E+00
3.22265E-04	9.42036E+00
3.22286E-04	9.14188E+00
3.22308E-04	8.88778E+00
3.22330E-04	8.65156E+00
3.22352E-04	8.43229E+00
3.22373E-04	8.22899E+00
3.22395E-04	8.04069E+00
3.22417E-04	7.86646E+00
3.22432E-04	7.75906E+00
3.22439E-04	7.70724E+00
3.22461E-04	7.56404E+00
3.22482E-04	7.43217E+00
3.22499E-04	7.34020E+00
3.22517E-04	7.24450E+00
3.22535E-04	7.15521E+00
3.22553E-04	7.07188E+00
3.22571E-04	6.99410E+00
3.22577E-04	6.97231E+00
3.22589E-04	6.92450E+00
3.22607E-04	6.86099E+00
3.22626E-04	6.80188E+00
3.22644E-04	6.74686E+00
3.22662E-04	6.69559E+00
3.22680E-04	6.64779E+00
3.22698E-04	6.60317E+00
3.22716E-04	6.56149E+00
3.22734E-04	6.52248E+00
3.22752E-04	6.48594E+00
3.22771E-04	6.45164E+00
3.22791E-04	6.41474E+00
3.22794E-04	6.41027E+00
3.22815E-04	6.37961E+00
3.22839E-04	6.34775E+00
3.22862E-04	6.31835E+00
3.22886E-04	6.29114E+00
3.22909E-04	6.26587E+00
3.22933E-04	6.24232E+00
3.22956E-04	6.22029E+00
3.22980E-04	6.19960E+00
3.23004E-04	6.18010E+00
3.23012E-04	6.17380E+00
3.23039E-04	6.15605E+00
3.23074E-04	6.13496E+00
3.23110E-04	6.11554E+00
3.23145E-04	6.09752E+00
3.23186E-04	6.07818E+00
3.23229E-04	6.05899E+00
3.23273E-04	6.04104E+00
3.23316E-04	6.02411E+00
3.23360E-04	6.00806E+00
3.23418E-04	5.98779E+00
3.23447E-04	5.97820E+00
3.23476E-04	5.97083E+00
3.23534E-04	5.95702E+00
3.23592E-04	5.94398E+00
3.23657E-04	5.93010E+00
3.23730E-04	5.91551E+00
3.23802E-04	5.90168E+00
3.23875E-04	5.88851E+00
3.23947E-04	5.87589E+00
3.24020E-04	5.86376E+00
3.24027E-04	5.86259E+00
3.24092E-04	5.85474E+00
3.24165E-04	5.84639E+00
3.24245E-04	5.83759E+00
3.24332E-04	5.82841E+00
3.24419E-04	5.81960E+00
3.24506E-04	5.81112E+00
3.24593E-04	5.80293E+00
3.24680E-04	5.79500E+00
3.24767E-04	5.78729E+00
3.24782E-04	5.78605E+00
3.24898E-04	5.77940E+00
3.25014E-04	5.77308E+00
3.25130E-04	5.76703E+00
3.25246E-04	5.76122E+00
3.25362E-04	5.75562E+00
3.25478E-04	5.75020E+00
3.25594E-04	5.74494E+00
3.25710E-04	5.73984E+00
3.25826E-04	5.73486E+00
3.25971E-04	5.72880E+00
3.26116E-04	5.72290E+00
3.26261E-04	5.71714E+00
3.26406E-04	5.71151E+00
3.26522E-04	5.70709E+00
3.26551E-04	5.70650E+00
3.26696E-04	5.70365E+00
3.26841E-04	5.70089E+00
3.26987E-04	5.69821E+00
3.27175E-04	5.69483E+00
3.27364E-04	5.69156E+00
3.27552E-04	5.68837E+00
3.27741E-04	5.68527E+00
3.27929E-04	5.68223E+00
3.28118E-04	5.67926E+00
3.28307E-04	5.67635E+00
3.28495E-04	5.67349E+00
3.28769E-04	5.66940E+00
3.29043E-04	5.66541E+00
3.29318E-04	5.66148E+00
3.29592E-04	5.65761E+00
3.29866E-04	5.65380E+00
3.30140E-04	5.65003E+00
3.30328E-04	5.64748E+00
3.30414E-04	5.64697E+00
3.30688E-04	5.64540E+00
3.31067E-04	5.64328E+00
3.31445E-04	5.64121E+00
3.31824E-04	5.63919E+00
3.32202E-04	5.63721E+00
3.32580E-04	5.63526E+00
3.32959E-04	5.63335E+00
3.33337E-04	5.63145E+00
3.33716E-04	5.62959E+00
3.34136E-04	5.62753E+00
3.34557E-04	5.62550E+00
3.35187E-04	5.62249E+00
3.35818E-04	5.61951E+00
3.36449E-04	5.61657E+00
3.37079E-04	5.61364E+00
3.37710E-04	5.61074E+00
3.38341E-04	5.60786E+00
3.39182E-04	5.60404E+00
3.40023E-04	5.60024E+00
3.40107E-04	5.59987E+00
3.40863E-04	5.59834E+00
3.41704E-04	5.59666E+00
3.42545E-04	5.59499E+00
3.43807E-04	5.59251E+00
3.44816E-04	5.59054E+00
3.46329E-04	5.58761E+00
3.47843E-04	5.58470E+00
3.49357E-04	5.58180E+00
3.50870E-04	5.57892E+00
3.52889E-04	5.57508E+00
3.54907E-04	5.57126E+00
3.56925E-04	5.56746E+00
3.59952E-04	5.56176E+00
3.62491E-04	5.55699E+00
3.66318E-04	5.54982E+00
3.70180E-04	5.54260E+00
3.74097E-04	5.53528E+00
3.78789E-04	5.52653E+00
3.85497E-04	5.51403E+00
3.86862E-04	5.51149E+00
3.95087E-04	5.49618E+00
4.03225E-04	5.48104E+00
4.03467E-04	5.48055E+00
4.12046E-04	5.46327E+00
4.20786E-04	5.44568E+00
4.25746E-04	5.43570E+00
4.34798E-04	5.41750E+00
4.40932E-04	5.40517E+00
4.50285E-04	5.38639E+00
4.56638E-04	5.37365E+00
4.63080E-04	5.36073E+00
4.66046E-04	5.35479E+00
4.69011E-04	5.34643E+00
4.74703E-04	5.33039E+00
4.80394E-04	5.31436E+00
4.86086E-04	5.29834E+00
4.90639E-04	5.28554E+00
4.95192E-04	5.27276E+00
5.00314E-04	5.25839E+00
5.04298E-04	5.24723E+00
5.06575E-04	5.24086E+00
5.11629E-04	5.22036E+00
5.14224E-04	5.20985E+00
5.16819E-04	5.19936E+00
5.18806E-04	5.19135E+00
5.20792E-04	5.18335E+00
5.22790E-04	5.17533E+00
5.24787E-04	5.16734E+00
5.26358E-04	5.16109E+00
5.27405E-04	5.15695E+00
5.28453E-04	5.15283E+00
5.28976E-04	5.15078E+00
5.29506E-04	5.14720E+00
5.30299E-04	5.14185E+00
5.31094E-04	5.13654E+00
5.31887E-04	5.13126E+00
5.32417E-04	5.12777E+00
5.32946E-04	5.12431E+00
5.33413E-04	5.12127E+00
5.33819E-04	5.11867E+00
5.34224E-04	5.11609E+00
5.34630E-04	5.11355E+00
5.35036E-04	5.11104E+00
5.35441E-04	5.10859E+00
5.35745E-04	5.10678E+00
5.36049E-04	5.10502E+00
5.36353E-04	5.10331E+00
5.36675E-04	5.10157E+00
5.36896E-04	5.10041E+00
5.37116E-04	5.09931E+00
5.37337E-04	5.09825E+00
5.37558E-04	5.09517E+00
5.37778E-04	5.09216E+00
5.37999E-04	5.08923E+00
5.38164E-04	5.08711E+00
5.38361E-04	5.08466E+00
5.38504E-04	5.08296E+00
5.38646E-04	5.08133E+00
5.38788E-04	5.07978E+00
5.38931E-04	5.07831E+00
5.39073E-04	5.07696E+00
5.39215E-04	5.07572E+00
5.39322E-04	5.07489E+00
5.39411E-04	5.07427E+00
5.39517E-04	5.07362E+00
5.39624E-04	5.07310E+00
5.39731E-04	5.07271E+00
5.39838E-04	5.07249E+00
5.39841E-04	5.07249E+00
5.39918E-04	5.07065E+00
5.39998E-04	5.06885E+00
5.40078E-04	5.06720E+00
5.40158E-04	5.06572E+00
5.40211E-04	5.06485E+00
5.40282E-04	5.06385E+00
5.40353E-04	5.06307E+00
5.40425E-04	5.06257E+00
5.40478E-04	5.06241E+00
5.40531E-04	5.06248E+00
5.40585E-04	5.06282E+00
5.40638E-04	5.06351E+00
5.40674E-04	5.06419E+00
5.40709E-04	5.06509E+00
5.40745E-04	5.06623E+00
5.40780E-04	5.06766E+00
5.40823E-04	5.06981E+00
5.40851E-04	5.07156E+00
5.40880E-04	5.07360E+00
5.40894E-04	5.07478E+00
5.40908E-04	5.07527E+00
5.40937E-04	5.07662E+00
5.40965E-04	5.07839E+00
5.40994E-04	5.08062E+00
5.41022E-04	5.08338E+00
5.41051E-04	5.08673E+00
5.41079E-04	5.09074E+00
5.41108E-04	5.09550E+00
5.41136E-04	5.10110E+00
5.41157E-04	5.10591E+00
5.41179E-04	5.11128E+00
5.41200E-04	5.11728E+00
5.41221E-04	5.12396E+00
5.41247E-04	5.13300E+00
5.41270E-04	5.14210E+00
5.41293E-04	5.15223E+00
5.41317E-04	5.16346E+00
5.41340E-04	5.17590E+00
5.41363E-04	5.18965E+00
5.41386E-04	5.20480E+00
5.41409E-04	5.22147E+00
5.41432E-04	5.23977E+00
5.41455E-04	5.25982E+00
5.41478E-04	5.28175E+00
5.41502E-04	5.30570E+00
5.41525E-04	5.33178E+00
5.41548E-04	5.36016E+00
5.41571E-04	5.39096E+00
5.41594E-04	5.42433E+00
5.41606E-04	5.44230E+00
5.41614E-04	5.45613E+00
5.41641E-04	5.50100E+00
5.41668E-04	5.54991E+00
5.41695E-04	5.60310E+00
5.41721E-04	5.66081E+00
5.41748E-04	5.72325E+00
5.41775E-04	5.79067E+00
5.41801E-04	5.86326E+00
5.41828E-04	5.94124E+00
5.41855E-04	6.02479E+00
5.41881E-04	6.11408E+00
5.41890E-04	6.14567E+00
5.41904E-04	6.19713E+00
5.41933E-04	6.30623E+00
5.41961E-04	6.42228E+00
5.41990E-04	6.54534E+00
5.42018E-04	6.67546E+00
5.42032E-04	6.74491E+00
5.42061E-04	6.88654E+00
5.42104E-04	7.11452E+00
5.42151E-04	7.38460E+00
5.42195E-04	7.65180E+00
5.42212E-04	7.75872E+00
5.42250E-04	8.00947E+00
5.42311E-04	8.42866E+00
5.42357E-04	8.75384E+00
5.42431E-04	9.29398E+00
5.42516E-04	9.91613E+00
5.42556E-04	1.01932E+01
5.42590E-04	1.04366E+01
5.42654E-04	1.08592E+01
5.42710E-04	1.11902E+01
5.42756E-04	1.14374E+01
5.42809E-04	1.16758E+01
5.42845E-04	1.18118E+01
5.42854E-04	1.18458E+01
5.42900E-04	1.19784E+01
5.42945E-04	1.20717E+01
5.42996E-04	1.21274E+01
5.42999E-04	1.21295E+01
5.43042E-04	1.21343E+01
5.43086E-04	1.21011E+01
5.43132E-04	1.20278E+01
5.43139E-04	1.20111E+01
5.43178E-04	1.19098E+01
5.43225E-04	1.17463E+01
5.43285E-04	1.14950E+01
5.43307E-04	1.13814E+01
5.43336E-04	1.12341E+01
5.43398E-04	1.08709E+01
5.43470E-04	1.04196E+01
5.43478E-04	1.03620E+01
5.43535E-04	9.97057E+00
5.43598E-04	9.53392E+00
5.43683E-04	8.93885E+00
5.43747E-04	8.50121E+00
5.43790E-04	8.22174E+00
5.43843E-04	7.88942E+00
5.43891E-04	7.60859E+00
5.43911E-04	7.50095E+00
5.43928E-04	7.40237E+00
5.43966E-04	7.20716E+00
5.44003E-04	7.02398E+00
5.44040E-04	6.85292E+00
5.44069E-04	6.73068E+00
5.44101E-04	6.60142E+00
5.44133E-04	6.48074E+00
5.44165E-04	6.36840E+00
5.44197E-04	6.26412E+00
5.44221E-04	6.19101E+00
5.44245E-04	6.12211E+00
5.44269E-04	6.05727E+00
5.44293E-04	5.99633E+00
5.44320E-04	5.93298E+00
5.44341E-04	5.88546E+00
5.44362E-04	5.84062E+00
5.44384E-04	5.79834E+00
5.44405E-04	5.75849E+00
5.44426E-04	5.72097E+00
5.44448E-04	5.68566E+00
5.44469E-04	5.65243E+00
5.44480E-04	5.63680E+00
5.44490E-04	5.62212E+00
5.44512E-04	5.59462E+00
5.44533E-04	5.56889E+00
5.44554E-04	5.54480E+00
5.44576E-04	5.52226E+00
5.44597E-04	5.50118E+00
5.44619E-04	5.48146E+00
5.44640E-04	5.46301E+00
5.44665E-04	5.44299E+00
5.44686E-04	5.42701E+00
5.44707E-04	5.41204E+00
5.44729E-04	5.39802E+00
5.44750E-04	5.38488E+00
5.44771E-04	5.37255E+00
5.44793E-04	5.36096E+00
5.44814E-04	5.35007E+00
5.44836E-04	5.33981E+00
5.44850E-04	5.33331E+00
5.44864E-04	5.32717E+00
5.44878E-04	5.32197E+00
5.44907E-04	5.31247E+00
5.44935E-04	5.30376E+00
5.44964E-04	5.29576E+00
5.44992E-04	5.28839E+00
5.45020E-04	5.28157E+00
5.45049E-04	5.27525E+00
5.45077E-04	5.26937E+00
5.45106E-04	5.26388E+00
5.45141E-04	5.25751E+00
5.45177E-04	5.25159E+00
5.45213E-04	5.24608E+00
5.45248E-04	5.24091E+00
5.45284E-04	5.23604E+00
5.45319E-04	5.23142E+00
5.45373E-04	5.22490E+00
5.45426E-04	5.21878E+00
5.45479E-04	5.21299E+00
5.45533E-04	5.20747E+00
5.45561E-04	5.20464E+00
5.45586E-04	5.20305E+00
5.45639E-04	5.19984E+00
5.45702E-04	5.19629E+00
5.45782E-04	5.19199E+00
5.45862E-04	5.18792E+00
5.45942E-04	5.18405E+00
5.46022E-04	5.18035E+00
5.46102E-04	5.17680E+00
5.46209E-04	5.17224E+00
5.46315E-04	5.16787E+00
5.46422E-04	5.16365E+00
5.46529E-04	5.15956E+00
5.46635E-04	5.15559E+00
5.46742E-04	5.15172E+00
5.46884E-04	5.14669E+00
5.46984E-04	5.14325E+00
5.47027E-04	5.14246E+00
5.47169E-04	5.13991E+00
5.47311E-04	5.13745E+00
5.47454E-04	5.13508E+00
5.47596E-04	5.13278E+00
5.47795E-04	5.12966E+00
5.47987E-04	5.12674E+00
5.48179E-04	5.12390E+00
5.48371E-04	5.12113E+00
5.48563E-04	5.11841E+00
5.48820E-04	5.11487E+00
5.49076E-04	5.11140E+00
5.49332E-04	5.10799E+00
5.49588E-04	5.10463E+00
5.49850E-04	5.10123E+00
5.50251E-04	5.09611E+00
5.50653E-04	5.09105E+00
5.51055E-04	5.08605E+00
5.51323E-04	5.08274E+00
5.51422E-04	5.08152E+00
5.51858E-04	5.07786E+00
5.52394E-04	5.07343E+00
5.52929E-04	5.06904E+00
5.53465E-04	5.06468E+00
5.54249E-04	5.05835E+00
5.54996E-04	5.05237E+00
5.55993E-04	5.04444E+00
5.56989E-04	5.03656E+00
5.57985E-04	5.02870E+00
5.59382E-04	5.01774E+00
5.60779E-04	5.00681E+00
5.62177E-04	4.99591E+00
5.64273E-04	4.97961E+00
5.66368E-04	4.96335E+00
5.68464E-04	4.94713E+00
5.70560E-04	4.93095E+00
5.73355E-04	4.90943E+00
5.74752E-04	4.89870E+00
5.75450E-04	4.89170E+00
5.77546E-04	4.87074E+00
5.79642E-04	4.84983E+00
5.81738E-04	4.82896E+00
5.83834E-04	4.80814E+00
5.85930E-04	4.78739E+00
5.88329E-04	4.75665E+00
5.90128E-04	4.73367E+00
5.91927E-04	4.71075E+00
5.93726E-04	4.68790E+00
5.95525E-04	4.66513E+00
5.97174E-04	4.63859E+00
5.98824E-04	4.61213E+00
6.00523E-04	4.58498E+00
6.02322E-04	4.55636E+00
6.04121E-04	4.52025E+00
6.05820E-04	4.48632E+00
6.07469E-04	4.45357E+00
6.08569E-04	4.43185E+00
6.09119E-04	4.42104E+00
6.09718E-04	4.40620E+00
6.10918E-04	4.37667E+00
6.12117E-04	4.34729E+00
6.13317E-04	4.31809E+00
6.13916E-04	4.30360E+00
6.14516E-04	4.28562E+00
6.15716E-04	4.24989E+00
6.16915E-04	4.21444E+00
6.17815E-04	4.18806E+00
6.18714E-04	4.16188E+00
6.19614E-04	4.12991E+00
6.20513E-04	4.09820E+00
6.21413E-04	4.06678E+00
6.22312E-04	4.03570E+00
6.23212E-04	3.99866E+00
6.24062E-04	3.96409E+00
6.24886E-04	3.93096E+00
6.25711E-04	3.89832E+00
6.26535E-04	3.85986E+00
6.27360E-04	3.82204E+00
6.28160E-04	3.78611E+00
6.28909E-04	3.75319E+00
6.29409E-04	3.72778E+00
6.29909E-04	3.70280E+00
6.30409E-04	3.67829E+00
6.30908E-04	3.65431E+00
6.31408E-04	3.63092E+00
6.31908E-04	3.60819E+00
6.32508E-04	3.58190E+00
6.32907E-04	3.56522E+00
6.33107E-04	3.55676E+00
6.33507E-04	3.54064E+00
6.33907E-04	3.52524E+00
6.34307E-04	3.51065E+00
6.34706E-04	3.49697E+00
6.34906E-04	3.49063E+00
6.35106E-04	3.48637E+00
6.35594E-04	3.47755E+00
6.35918E-04	3.47274E+00
6.36243E-04	3.46891E+00
6.36456E-04	3.46712E+00
6.36568E-04	3.46817E+00
6.36893E-04	3.47242E+00
6.37218E-04	3.47802E+00
6.37280E-04	3.47939E+00
6.37543E-04	3.49115E+00
6.37830E-04	3.50546E+00
6.38105E-04	3.52083E+00
6.38205E-04	3.52972E+00
6.38580E-04	3.56601E+00
6.38780E-04	3.58688E+00
6.38830E-04	3.59389E+00
6.39079E-04	3.63069E+00
6.39229E-04	3.65391E+00
6.39329E-04	3.67331E+00
6.39579E-04	3.72395E+00
6.39679E-04	3.74512E+00
6.39804E-04	3.77719E+00
6.40029E-04	3.83747E+00
6.40104E-04	3.86146E+00
6.40404E-04	3.96189E+00
6.40604E-04	4.04530E+00
6.40779E-04	4.12053E+00
6.40804E-04	4.13305E+00
6.41003E-04	4.23602E+00
6.41029E-04	4.24929E+00
6.41203E-04	4.35423E+00
6.41278E-04	4.40050E+00
6.41391E-04	4.47914E+00
6.41528E-04	4.57774E+00
6.41566E-04	4.60831E+00
6.41741E-04	4.75437E+00
6.41778E-04	4.78648E+00
6.41916E-04	4.91954E+00
6.42003E-04	5.00634E+00
6.42090E-04	5.10349E+00
6.42203E-04	5.23145E+00
6.42265E-04	5.31073E+00
6.42403E-04	5.48938E+00
6.42440E-04	5.54387E+00
6.42603E-04	5.78568E+00
6.42615E-04	5.80624E+00
6.42753E-04	6.03748E+00
6.42768E-04	6.06503E+00
6.42903E-04	6.31902E+00
6.42963E-04	6.44253E+00
6.43053E-04	6.63203E+00
6.43092E-04	6.72436E+00
6.43202E-04	6.98297E+00
6.43222E-04	7.03465E+00
6.43352E-04	7.37676E+00
6.43482E-04	7.76077E+00
6.43502E-04	7.82104E+00
6.43612E-04	8.18189E+00
6.43722E-04	8.57827E+00
6.43742E-04	8.65609E+00
6.43832E-04	9.01364E+00
6.43892E-04	9.27139E+00
6.43942E-04	9.49126E+00
6.44042E-04	9.96744E+00
6.44052E-04	1.00162E+01
6.44162E-04	1.05985E+01
6.44192E-04	1.07714E+01
6.44272E-04	1.12415E+01
6.44292E-04	1.13697E+01
6.44382E-04	1.19561E+01
6.44392E-04	1.20268E+01
6.44472E-04	1.26016E+01
6.44492E-04	1.27566E+01
6.44562E-04	1.33079E+01
6.44587E-04	1.35207E+01
6.44652E-04	1.40827E+01
6.44677E-04	1.43168E+01
6.44742E-04	1.49351E+01
6.44767E-04	1.51933E+01
6.44832E-04	1.58755E+01
6.44857E-04	1.61611E+01
6.44922E-04	1.69160E+01
6.44947E-04	1.72329E+01
6.45012E-04	1.80710E+01
6.45037E-04	1.84240E+01
6.45101E-04	1.93578E+01
6.45127E-04	1.97483E+01
6.45172E-04	2.04637E+01
6.45216E-04	2.12351E+01
6.45241E-04	2.16716E+01
6.45301E-04	2.28035E+01
6.45311E-04	2.29957E+01
6.45381E-04	2.44521E+01
6.45451E-04	2.60629E+01
6.45461E-04	2.63138E+01
6.45521E-04	2.78460E+01
6.45541E-04	2.84046E+01
6.45591E-04	2.98269E+01
6.45621E-04	3.07516E+01
6.45644E-04	3.14570E+01
6.45681E-04	3.27124E+01
6.45689E-04	3.29673E+01
6.45741E-04	3.48791E+01
6.45744E-04	3.49716E+01
6.45799E-04	3.71704E+01
6.45801E-04	3.72787E+01
6.45854E-04	3.95883E+01
6.45861E-04	3.99467E+01
6.45909E-04	4.22531E+01
6.45926E-04	4.31778E+01
6.45964E-04	4.51894E+01
6.45976E-04	4.59203E+01
6.46019E-04	4.84389E+01
6.46026E-04	4.89242E+01
6.46074E-04	5.20398E+01
6.46076E-04	5.22187E+01
6.46126E-04	5.58093E+01
6.46174E-04	5.97254E+01
6.46176E-04	5.98556E+01
6.46223E-04	6.40336E+01
6.46226E-04	6.42724E+01
6.46272E-04	6.87763E+01
6.46276E-04	6.91447E+01
6.46321E-04	7.39434E+01
6.46361E-04	7.86295E+01
6.46370E-04	7.97564E+01
6.46401E-04	8.36870E+01
6.46419E-04	8.60983E+01
6.46441E-04	8.91425E+01
6.46468E-04	9.30795E+01
6.46481E-04	9.50075E+01
6.46508E-04	9.92170E+01
6.46521E-04	1.01393E+02
6.46553E-04	1.06805E+02
6.46561E-04	1.08263E+02
6.46598E-04	1.15078E+02
6.46601E-04	1.15672E+02
6.46643E-04	1.24089E+02
6.46645E-04	1.24520E+02
6.46688E-04	1.33893E+02
6.46693E-04	1.35064E+02
6.46733E-04	1.44536E+02
6.46741E-04	1.46560E+02
6.46773E-04	1.54745E+02
6.46789E-04	1.59093E+02
6.46813E-04	1.65684E+02
6.46833E-04	1.71508E+02
6.46853E-04	1.77402E+02
6.46893E-04	1.89877E+02
6.46933E-04	2.03231E+02
6.46953E-04	2.10273E+02
6.46973E-04	2.17400E+02
6.47013E-04	2.32588E+02
6.47033E-04	2.40269E+02
6.47073E-04	2.56766E+02
6.47093E-04	2.65101E+02
6.47133E-04	2.82904E+02
6.47153E-04	2.91890E+02
6.47193E-04	3.10969E+02
6.47213E-04	3.20588E+02
6.47252E-04	3.40882E+02
6.47273E-04	3.51112E+02
6.47332E-04	3.83486E+02
6.47352E-04	3.94365E+02
6.47432E-04	4.40266E+02
6.47452E-04	4.51802E+02
6.47692E-04	5.95956E+02
6.47732E-04	6.19816E+02
6.47772E-04	6.42628E+02
6.47812E-04	6.65218E+02
6.47852E-04	6.86385E+02
6.47892E-04	7.07245E+02
6.47932E-04	7.26148E+02
6.47972E-04	7.44719E+02
6.47992E-04	7.52862E+02
6.48042E-04	7.72805E+02
6.48052E-04	7.76219E+02
6.48102E-04	7.92829E+02
6.48112E-04	7.95513E+02
6.48172E-04	8.11020E+02
6.48232E-04	8.21784E+02
6.48298E-04	8.28196E+02
6.48300E-04	8.28368E+02
6.48348E-04	8.29338E+02
6.48356E-04	8.29046E+02
6.48400E-04	8.26969E+02
6.48416E-04	8.25212E+02
6.48460E-04	8.19902E+02
6.48480E-04	8.16232E+02
6.48516E-04	8.09244E+02
6.48544E-04	8.01925E+02
6.48592E-04	7.88921E+02
6.48604E-04	7.84907E+02
6.48652E-04	7.68391E+02
6.48684E-04	7.55542E+02
6.48732E-04	7.35827E+02
6.48764E-04	7.20928E+02
6.48812E-04	6.98236E+02
6.48844E-04	6.81758E+02
6.48892E-04	6.56760E+02
6.48964E-04	6.16834E+02
6.49012E-04	5.90097E+02
6.49184E-04	4.91997E+02
6.49212E-04	4.76137E+02
6.49284E-04	4.36877E+02
6.49312E-04	4.21737E+02
6.49363E-04	3.94992E+02
6.49391E-04	3.80711E+02
6.49423E-04	3.65316E+02
6.49471E-04	3.42417E+02
6.49483E-04	3.37028E+02
6.49531E-04	3.15674E+02
6.49543E-04	3.10638E+02
6.49591E-04	2.90700E+02
6.49603E-04	2.86023E+02
6.49651E-04	2.67522E+02
6.49663E-04	2.63203E+02
6.49711E-04	2.46132E+02
6.49723E-04	2.42164E+02
6.49771E-04	2.26490E+02
6.49783E-04	2.22861E+02
6.49829E-04	2.09112E+02
6.49831E-04	2.08520E+02
6.49881E-04	1.94786E+02
6.49933E-04	1.81704E+02
6.49941E-04	1.79715E+02
6.49985E-04	1.69674E+02
6.50001E-04	1.66064E+02
6.50032E-04	1.59760E+02
6.50061E-04	1.53726E+02
6.50073E-04	1.51571E+02
6.50114E-04	1.43964E+02
6.50119E-04	1.42953E+02
6.50155E-04	1.36966E+02
6.50175E-04	1.33542E+02
6.50196E-04	1.30397E+02
6.50231E-04	1.25003E+02
6.50237E-04	1.24235E+02
6.50278E-04	1.18569E+02
6.50287E-04	1.17269E+02
6.50319E-04	1.13307E+02
6.50343E-04	1.10260E+02
6.50372E-04	1.07002E+02
6.50399E-04	1.03895E+02
6.50420E-04	1.01686E+02
6.50455E-04	9.81145E+01
6.50469E-04	9.67893E+01
6.50511E-04	9.28576E+01
6.50518E-04	9.22816E+01
6.50566E-04	8.81679E+01
6.50584E-04	8.67039E+01
6.50599E-04	8.55677E+01
6.50651E-04	8.16323E+01
6.50664E-04	8.07781E+01
6.50719E-04	7.70708E+01
6.50729E-04	7.64546E+01
6.50786E-04	7.29583E+01
6.50794E-04	7.25402E+01
6.50854E-04	6.92383E+01
6.50859E-04	6.89819E+01
6.50899E-04	6.69546E+01
6.50919E-04	6.60199E+01
6.50979E-04	6.32466E+01
6.50989E-04	6.27896E+01
6.51059E-04	5.99108E+01
6.51079E-04	5.90987E+01
6.51139E-04	5.68951E+01
6.51169E-04	5.58067E+01
6.51219E-04	5.41582E+01
6.51259E-04	5.28548E+01
6.51299E-04	5.16707E+01
6.51359E-04	4.99146E+01
6.51379E-04	4.93830E+01
6.51459E-04	4.72798E+01
6.51548E-04	4.51451E+01
6.51558E-04	4.49105E+01
6.51648E-04	4.29781E+01
6.51658E-04	4.27658E+01
6.51748E-04	4.10101E+01
6.51758E-04	4.08171E+01
6.51848E-04	3.92460E+01
6.51908E-04	3.82095E+01
6.51948E-04	3.75933E+01
6.52048E-04	3.60686E+01
6.52058E-04	3.59175E+01
6.52148E-04	3.46899E+01
6.52188E-04	3.41493E+01
6.52248E-04	3.34081E+01
6.52318E-04	3.25516E+01
6.52358E-04	3.21025E+01
6.52448E-04	3.11022E+01
6.52478E-04	3.08012E+01
6.52598E-04	2.96092E+01
6.52643E-04	2.91663E+01
6.52718E-04	2.85101E+01
6.52838E-04	2.74696E+01
6.52958E-04	2.65468E+01
6.53033E-04	2.59748E+01
6.53078E-04	2.56637E+01
6.53198E-04	2.48407E+01
6.53335E-04	2.39899E+01
6.53398E-04	2.36066E+01
6.53490E-04	2.30930E+01
6.53597E-04	2.25016E+01
6.53645E-04	2.22639E+01
6.53797E-04	2.15078E+01
6.53800E-04	2.14967E+01
6.53955E-04	2.08157E+01
6.54097E-04	2.01947E+01
6.54110E-04	2.01468E+01
6.54265E-04	1.95574E+01
