E(MeV)	Lu-175
4.36450E-06	26.2873205
4.37445E-06	26.9954022
4.38669E-06	27.9367156
4.38832E-06	28.0739445
4.39893E-06	28.9617494
4.40709E-06	29.6994339
4.41524E-06	30.4857051
4.42014E-06	30.9894252
4.42340E-06	31.3238213
4.43156E-06	32.2183623
4.43972E-06	33.1774558
4.44462E-06	33.7957521
4.44788E-06	34.206417
4.45604E-06	35.3123161
4.46419E-06	36.5064665
4.46909E-06	37.2821627
4.47235E-06	37.7974178
4.48051E-06	39.1963541
4.48663E-06	40.3266935
4.49275E-06	41.5341402
4.49316E-06	41.620297
4.49887E-06	42.8232346
4.50499E-06	44.2058503
4.50866E-06	45.0999858
4.51151E-06	45.7939
4.51804E-06	47.5123812
4.52416E-06	49.2630319
4.52457E-06	49.3794872
4.52946E-06	50.8861685
4.53436E-06	52.4967631
4.53925E-06	54.2219064
4.53966E-06	54.376224
4.54415E-06	56.0704189
4.54904E-06	58.0591186
4.55394E-06	60.2041475
4.55557E-06	60.9799778
4.55924E-06	62.7228431
4.56332E-06	64.815613
4.56740E-06	67.0596646
4.56781E-06	67.300797
4.57148E-06	69.4683879
4.57556E-06	72.0623564
4.57964E-06	74.8626
4.58004E-06	75.1656113
4.58371E-06	77.8900329
4.58779E-06	81.1740573
4.59085E-06	83.8240438
4.59228E-06	85.1429814
4.59391E-06	86.6492122
4.59697E-06	89.6657937
4.60003E-06	92.8924749
4.60309E-06	96.3487476
4.60452E-06	98.078817
4.60615E-06	100.055535
4.60921E-06	104.036416
4.61227E-06	108.317525
4.61533E-06	112.926911
4.61839E-06	117.89498
4.62145E-06	123.25467
4.62420E-06	128.442469
4.62680E-06	133.684482
4.62940E-06	139.284052
4.63103E-06	143.038037
4.63200E-06	145.268061
4.63460E-06	151.664069
4.63715E-06	158.363983
4.63720E-06	158.498074
4.63980E-06	165.801865
4.64240E-06	173.60137
4.64327E-06	176.376237
4.64500E-06	181.928734
4.64735E-06	189.94119
4.64760E-06	190.812562
4.65021E-06	200.283992
4.65143E-06	204.997373
4.65224E-06	208.141261
4.65428E-06	216.390734
4.65551E-06	221.581849
4.65632E-06	225.044299
4.65857E-06	235.137804
4.65938E-06	238.80993
4.66163E-06	249.616945
4.66244E-06	253.548772
4.66469E-06	265.091139
4.66550E-06	269.290533
4.66775E-06	281.584161
4.66856E-06	286.05696
4.67080E-06	299.110654
4.67162E-06	303.860024
4.67386E-06	317.67437
4.67468E-06	322.700579
4.67692E-06	337.266673
4.67774E-06	342.566014
4.67896E-06	350.909736
4.68080E-06	363.430111
4.68100E-06	364.884172
4.68304E-06	379.43032
4.68386E-06	385.251072
4.68508E-06	394.335269
4.68692E-06	407.96698
4.68712E-06	409.543381
4.68916E-06	425.31272
4.69100E-06	439.510907
4.69120E-06	441.147795
4.69324E-06	457.523116
4.69508E-06	472.267332
4.69548E-06	475.669519
4.69793E-06	496.092421
4.70201E-06	530.152767
4.70487E-06	554.01142
4.70772E-06	577.883556
4.71058E-06	601.768675
4.71364E-06	626.806159
4.71466E-06	635.156486
4.71670E-06	651.211629
4.71874E-06	667.275908
4.72045E-06	680.072329
4.72216E-06	692.875936
4.72387E-06	704.871335
4.72559E-06	716.873528
4.72885E-06	737.944659
4.73211E-06	757.019503
4.73538E-06	773.845491
4.73864E-06	788.207409
4.74190E-06	799.91962
4.74517E-06	808.830511
4.74843E-06	814.816246
4.75006E-06	816.013548
4.75300E-06	818.154397
4.75507E-06	817.652515
4.75528E-06	817.599811
4.75855E-06	814.240845
4.75953E-06	812.350983
4.76181E-06	807.927268
4.76279E-06	805.179724
4.76507E-06	798.755416
4.76605E-06	795.24127
4.76793E-06	788.493883
4.76932E-06	782.430949
4.77160E-06	772.429687
4.77258E-06	767.36157
4.77527E-06	753.406458
4.77552E-06	751.979473
4.77825E-06	736.027261
4.77845E-06	734.724437
4.78139E-06	715.944028
4.78176E-06	713.594079
4.78433E-06	695.843408
4.78527E-06	689.355893
4.78833E-06	666.70003
4.79053E-06	650.369425
4.79232E-06	636.32122
4.79632E-06	605.000433
4.79665E-06	602.441203
4.80032E-06	573.072272
4.80440E-06	540.412711
4.80685E-06	520.802315
4.80848E-06	508.109573
4.81256E-06	476.356603
4.81296E-06	473.179206
4.81704E-06	442.727433
4.81867E-06	431.091918
4.82112E-06	413.627154
4.82418E-06	392.809916
4.82479E-06	388.834251
4.82724E-06	372.921094
4.83030E-06	354.012798
4.83336E-06	336.116583
4.83642E-06	319.247248
4.83948E-06	303.40685
4.84213E-06	290.504129
4.84478E-06	278.356087
4.84743E-06	266.946557
4.85008E-06	256.255551
4.85274E-06	246.259973
4.85314E-06	244.825276
4.85539E-06	236.939386
4.85804E-06	228.26224
4.86069E-06	220.198982
4.86089E-06	219.627013
4.86375E-06	211.626776
4.86681E-06	203.787442
4.86864E-06	199.495936
4.86987E-06	196.638317
4.87293E-06	190.136384
4.87599E-06	184.233076
4.87639E-06	183.52022
4.87905E-06	178.89426
4.88211E-06	174.073916
4.88435E-06	170.890913
4.88517E-06	169.735756
4.88822E-06	165.848762
4.89128E-06	162.374079
4.89251E-06	161.156323
4.89516E-06	158.524917
4.89883E-06	155.396801
4.90067E-06	154.061911
4.90250E-06	152.731492
4.90617E-06	150.491367
4.90882E-06	149.15332
4.90984E-06	148.64095
4.91352E-06	147.154622
4.91698E-06	146.065078
4.91719E-06	146.001402
4.92086E-06	145.165818
4.92473E-06	144.599818
4.92514E-06	144.575299
4.92932E-06	144.331871
4.93330E-06	144.487388
4.93493E-06	144.554096
4.93901E-06	145.078797
4.94146E-06	145.567449
4.94309E-06	145.896021
4.94717E-06	146.999808
4.94962E-06	147.871221
4.95329E-06	149.181261
4.95751E-06	151.051322
4.95779E-06	151.19188
4.96188E-06	153.304166
4.96595E-06	155.700284
4.96625E-06	155.878554
4.97062E-06	158.789959
4.97499E-06	162.037634
4.97936E-06	165.633726
4.97971E-06	165.948356
4.98373E-06	169.603914
4.98727E-06	173.122658
4.98810E-06	173.958401
4.99281E-06	179.104435
4.99533E-06	182.136442
4.99785E-06	185.174756
5.00288E-06	191.867508
5.00792E-06	199.243171
5.01044E-06	203.296143
5.01296E-06	207.357344
5.01674E-06	213.970967
5.01800E-06	216.337176
5.02052E-06	221.077574
5.02303E-06	226.16689
5.02429E-06	228.715216
5.02807E-06	236.926353
5.03185E-06	245.763982
5.03311E-06	248.932319
5.03563E-06	255.27846
5.03815E-06	262.109292
5.03941E-06	265.530121
5.04318E-06	276.586075
5.04696E-06	288.528289
5.04822E-06	292.825726
5.05074E-06	301.432972
5.05200E-06	306.083923
5.05452E-06	315.397697
5.05578E-06	320.435824
5.05830E-06	330.525394
5.05956E-06	335.989049
5.06207E-06	346.931126
5.06333E-06	352.86249
5.06585E-06	364.741796
5.06711E-06	371.187474
5.06963E-06	384.097231
5.07089E-06	391.039573
5.07253E-06	400.077095
5.07416E-06	409.750679
5.07580E-06	419.437005
5.07744E-06	429.852535
5.07908E-06	440.282118
5.08071E-06	451.501119
5.08235E-06	462.73546
5.08399E-06	474.823016
5.08562E-06	486.927443
5.08726E-06	499.952545
5.08890E-06	512.996003
5.09054E-06	527.030614
5.09217E-06	541.085329
5.09381E-06	556.20455
5.09545E-06	571.35001
5.09834E-06	600.04114
5.10086E-06	626.56208
5.10338E-06	654.612574
5.10590E-06	684.264005
5.10842E-06	715.586653
5.11094E-06	748.648854
5.11346E-06	783.51606
5.11598E-06	820.249804
5.11849E-06	858.906579
5.12101E-06	899.53662
5.12353E-06	942.182619
5.12605E-06	986.878357
5.12857E-06	1033.64731
5.13109E-06	1083.01013
5.13235E-06	1107.7161
5.13361E-06	1133.94174
5.13613E-06	1186.44274
5.13864E-06	1241.96813
5.13990E-06	1269.75588
5.14116E-06	1298.96954
5.14368E-06	1357.45898
5.14494E-06	1388.03589
5.14746E-06	1449.26308
5.14872E-06	1481.26141
5.15250E-06	1577.36065
5.15628E-06	1677.45565
5.15754E-06	1710.84884
5.15980E-06	1772.88398
5.16434E-06	1897.05015
5.17567E-06	2207.77964
5.18202E-06	2373.67468
5.18333E-06	2405.79845
5.18625E-06	2477.4011
5.18907E-06	2541.60701
5.19048E-06	2573.66328
5.19401E-06	2646.98527
5.19824E-06	2725.28412
5.19854E-06	2730.04064
5.20247E-06	2791.68338
5.20307E-06	2799.5036
5.20590E-06	2835.84535
5.20710E-06	2848.42765
5.20892E-06	2867.19717
5.21113E-06	2884.75921
5.21194E-06	2891.10161
5.21416E-06	2902.3929
5.21561E-06	2909.71208
5.21718E-06	2912.75685
5.21927E-06	2916.6984
5.22081E-06	2914.70334
5.22306E-06	2911.63257
5.22383E-06	2908.19775
5.22665E-06	2895.39748
5.22967E-06	2873.22253
5.23028E-06	2867.31963
5.23269E-06	2843.50802
5.23592E-06	2804.01092
5.23612E-06	2801.06298
5.23924E-06	2755.11022
5.24015E-06	2739.73475
5.24257E-06	2698.5828
5.24398E-06	2671.40592
5.24660E-06	2620.78658
5.24781E-06	2594.80585
5.25063E-06	2534.03859
5.25164E-06	2510.4953
5.25466E-06	2439.72605
5.25546E-06	2419.66469
5.25869E-06	2339.27598
5.26020E-06	2299.49959
5.26493E-06	2174.67618
5.26534E-06	2164.03824
5.27204E-06	1981.23148
5.28146E-06	1723.94758
5.28650E-06	1590.81567
5.29153E-06	1462.79517
5.29204E-06	1450.53792
5.29531E-06	1370.9251
5.29707E-06	1329.89232
5.29909E-06	1283.03608
5.30211E-06	1216.12055
5.30287E-06	1199.40881
5.30665E-06	1120.24591
5.30715E-06	1110.29014
5.31042E-06	1045.66055
5.31219E-06	1012.96916
5.31420E-06	975.661599
5.31672E-06	931.520532
5.31722E-06	923.085602
5.31924E-06	889.394295
5.32100E-06	861.266389
5.32176E-06	849.227238
5.32428E-06	810.985092
5.32478E-06	803.704456
5.32680E-06	774.622778
5.32856E-06	750.424855
5.32931E-06	740.06935
5.33183E-06	707.274808
5.33234E-06	701.04808
5.33435E-06	676.179621
5.33611E-06	655.536345
5.33687E-06	646.703118
5.33939E-06	618.786811
5.33989E-06	613.49551
5.34191E-06	592.365313
5.34367E-06	574.850325
5.34443E-06	567.360291
5.34695E-06	543.716723
5.34946E-06	521.329374
5.34997E-06	517.089977
5.35198E-06	500.177351
5.35450E-06	480.162722
5.35501E-06	476.372574
5.35702E-06	461.247272
5.35979E-06	441.738565
5.36042E-06	437.314524
5.36382E-06	415.113429
5.36458E-06	410.525613
5.36722E-06	394.505308
5.36936E-06	382.437797
5.37062E-06	375.355292
5.37402E-06	357.548175
5.37415E-06	356.933449
5.37742E-06	340.987094
5.37893E-06	334.120342
5.38082E-06	325.556386
5.38372E-06	313.292445
5.38422E-06	311.164256
5.38762E-06	297.733662
5.38850E-06	294.47416
5.39102E-06	285.182285
5.39329E-06	277.354278
5.39455E-06	273.015047
5.39833E-06	260.857545
5.40211E-06	249.545452
5.40588E-06	238.974665
5.40966E-06	229.11511
5.41344E-06	219.874815
5.41722E-06	211.230858
5.42100E-06	203.267884
5.42352E-06	197.975948
5.42855E-06	188.305221
5.43359E-06	179.383964
5.43611E-06	175.247175
5.43863E-06	171.122909
5.44367E-06	163.458083
5.44870E-06	156.345827
5.45374E-06	149.711381
5.45878E-06	143.535371
5.46382E-06	137.754364
5.46885E-06	132.354514
5.47389E-06	127.284189
5.47943E-06	122.074972
5.48497E-06	117.198395
5.49051E-06	112.643533
5.49606E-06	108.366208
5.50160E-06	104.358745
5.50714E-06	100.584771
5.51268E-06	97.0416573
5.52049E-06	92.3814409
5.52326E-06	90.8450274
5.52729E-06	88.6214652
5.53409E-06	85.1115513
5.53837E-06	83.0406799
5.54089E-06	81.8281512
5.54769E-06	78.7560808
5.55348E-06	76.2964678
5.55449E-06	75.870605
5.56356E-06	72.2989732
5.56860E-06	70.46441
5.57263E-06	69.0041526
5.58169E-06	65.9602167
5.58875E-06	63.7617982
5.59076E-06	63.1371841
5.60084E-06	60.2433298
5.60890E-06	58.1016376
5.61091E-06	57.5691054
5.62099E-06	55.1009884
5.62905E-06	53.2666013
5.63106E-06	52.810415
5.64114E-06	50.6875801
5.64920E-06	49.1037871
5.65121E-06	48.7103111
5.66129E-06	46.8727719
5.67136E-06	45.1533308
5.67942E-06	43.865932
5.68194E-06	43.4667478
5.69252E-06	41.8981484
5.70310E-06	40.4279786
5.71267E-06	39.179178
5.71368E-06	39.0487585
5.72425E-06	37.7616524
5.73483E-06	36.5500074
5.74541E-06	35.4076721
5.74592E-06	35.3563118
5.75599E-06	34.337558
5.76959E-06	33.0479539
5.78143E-06	32.0018921
5.78319E-06	31.8473872
5.79679E-06	30.734954
5.81040E-06	29.694707
5.82148E-06	28.9006779
5.82400E-06	28.7217783
5.83760E-06	27.8157623
5.85120E-06	26.9646781
5.86153E-06	26.3633143
5.86984E-06	25.8840776
5.88495E-06	25.0749193
5.90006E-06	24.3160811
5.91518E-06	23.6031234
5.91632E-06	23.552902
5.93533E-06	22.7274335
5.95548E-06	21.9186833
5.97563E-06	21.1692272
5.97848E-06	21.0705759
5.99578E-06	20.4806286
6.01593E-06	19.841282
6.03663E-06	19.2295338
6.04064E-06	19.1189645
6.05788E-06	18.6511402
6.07914E-06	18.1136091
6.10039E-06	17.6116242
6.12164E-06	17.141873
6.12587E-06	17.0543596
6.14290E-06	16.7071427
6.16415E-06	16.3005245
6.19603E-06	15.7356383
6.21109E-06	15.4918558
6.22881E-06	15.2093549
6.26159E-06	14.7314237
6.29437E-06	14.2927154
6.29872E-06	14.2391984
6.32716E-06	13.8953555
6.35994E-06	13.5298453
6.39333E-06	13.185803
6.42704E-06	12.8645032
6.43139E-06	12.8259639
6.46074E-06	12.5722109
6.49445E-06	12.3012257
6.52816E-06	12.048633
6.56654E-06	11.783105
6.57373E-06	11.7345811
6.61994E-06	11.4499845
6.66615E-06	11.1896249
6.71236E-06	10.950611
6.75183E-06	10.7626791
6.75922E-06	10.7284599
6.80673E-06	10.5259999
6.85424E-06	10.3392884
6.90176E-06	10.1666408
6.94234E-06	10.0300063
6.94994E-06	10.0052235
7.02322E-06	9.7881449
7.09650E-06	9.59430514
7.17116E-06	9.41793947
7.23894E-06	9.27391752
7.24651E-06	9.25845281
7.32185E-06	9.12015296
7.39933E-06	8.99277638
7.52845E-06	8.8096007
7.63467E-06	8.68269306
7.65322E-06	8.66381558
7.74088E-06	8.57754997
7.85009E-06	8.48784113
7.95930E-06	8.41477625
8.07271E-06	8.35547562
8.18501E-06	8.31285807
8.30049E-06	8.28618873
8.41597E-06	8.276516
8.53470E-06	8.28543742
8.55426E-06	8.29029672
8.65344E-06	8.31069927
8.74500E-06	8.3448972
8.83656E-06	8.39386411
8.91799E-06	8.45206419
8.92899E-06	8.45919922
9.02314E-06	8.53963641
9.11728E-06	8.64235069
9.21320E-06	8.77352286
9.29900E-06	8.91909919
9.31000E-06	8.93685592
9.37454E-06	9.06152568
9.43999E-06	9.20678601
9.50634E-06	9.37684476
9.56138E-06	9.54054284
9.57270E-06	9.57310764
9.63906E-06	9.79514319
9.70635E-06	10.057311
9.75752E-06	10.2857119
9.80869E-06	10.543162
9.83117E-06	10.6709018
9.85987E-06	10.8308312
9.91104E-06	11.1546213
9.96269E-06	11.5270347
1.00153E-05	11.9616691
1.00383E-05	12.1800755
1.00679E-05	12.4591851
1.01030E-05	12.8321811
1.01381E-05	13.2447904
1.01732E-05	13.7022428
1.02082E-05	14.2107307
1.02397E-05	14.7160612
1.02492E-05	14.8886846
1.02814E-05	15.4687825
1.03091E-05	16.032381
1.03369E-05	16.653388
1.03647E-05	17.3395035
1.03925E-05	18.0998025
1.04203E-05	18.9451035
1.04481E-05	19.8883525
1.04690E-05	20.6709217
1.04784E-05	21.0553865
1.04899E-05	21.5274648
1.05108E-05	22.4665781
1.05317E-05	23.4969296
1.05525E-05	24.6307348
1.05734E-05	25.8823906
1.05943E-05	27.2689962
1.06063E-05	28.1556422
1.06152E-05	28.8144012
1.06319E-05	30.1826246
1.06486E-05	31.6807233
1.06507E-05	31.8863815
1.06653E-05	33.3314472
1.06820E-05	35.1503141
1.06883E-05	35.9040945
1.06987E-05	37.1653832
1.07155E-05	39.4029775
1.07196E-05	40.0257372
1.07322E-05	41.9010102
1.07447E-05	43.9971211
1.07489E-05	44.6986607
1.07604E-05	46.8242542
1.07698E-05	48.7120845
1.07718E-05	49.1332337
1.07833E-05	51.6536093
1.07886E-05	52.9036495
1.07948E-05	54.4092287
1.08063E-05	57.4292919
1.08073E-05	57.7306433
1.08178E-05	60.7551078
1.08230E-05	62.4203808
1.08293E-05	64.4260634
1.08387E-05	67.750584
1.08408E-05	68.4924135
1.08502E-05	72.1590464
1.08543E-05	73.9381778
1.08596E-05	76.1699469
1.08648E-05	78.6136251
1.08690E-05	80.5747235
1.08752E-05	83.8060951
1.08784E-05	85.4272039
1.08857E-05	89.5971425
1.08878E-05	90.7929134
1.08961E-05	96.0859075
1.08972E-05	96.7501563
1.09066E-05	103.393464
1.09144E-05	109.7397
1.09196E-05	113.984236
1.09222E-05	116.389868
1.09269E-05	120.734361
1.09301E-05	123.918577
1.09342E-05	128.17933
1.09379E-05	132.29271
1.09415E-05	136.421613
1.09457E-05	141.647415
1.09488E-05	145.582663
1.09535E-05	152.144989
1.09562E-05	155.803689
1.09588E-05	159.829638
1.09616E-05	164.27103
1.09640E-05	168.226186
1.09671E-05	173.515654
1.09692E-05	177.362229
1.09726E-05	183.632532
1.09744E-05	187.299285
1.09773E-05	193.081269
1.09802E-05	199.387175
1.09830E-05	205.716854
1.09859E-05	212.693006
1.09888E-05	219.696346
1.09917E-05	227.429802
1.09945E-05	235.190133
1.09960E-05	239.482164
1.10003E-05	252.396525
1.10046E-05	266.745412
1.10060E-05	271.543991
1.10089E-05	282.044454
1.10103E-05	287.311855
1.10132E-05	298.697995
1.10146E-05	304.41671
1.10189E-05	322.960926
1.10204E-05	329.61165
1.10227E-05	340.54417
1.10251E-05	352.347187
1.10274E-05	364.193588
1.10298E-05	377.081324
1.10321E-05	390.016517
1.10345E-05	404.07769
1.10368E-05	418.189955
1.10392E-05	433.514781
1.10415E-05	448.895654
1.10439E-05	465.574433
1.10462E-05	482.313671
1.10486E-05	500.435044
1.10509E-05	518.621271
1.10533E-05	538.270202
1.10556E-05	557.98744
1.10580E-05	579.155054
1.10598E-05	595.668863
1.10616E-05	613.464518
1.10653E-05	649.146875
1.10689E-05	687.94047
1.10708E-05	707.398211
1.10744E-05	749.413454
1.10763E-05	770.496382
1.10799E-05	815.801048
1.10817E-05	838.530214
1.10854E-05	887.113739
1.10872E-05	911.477174
1.10901E-05	952.325411
1.10935E-05	1000.73619
1.10958E-05	1036.36376
1.10997E-05	1095.90997
1.11016E-05	1125.1865
1.11060E-05	1196.46228
1.11073E-05	1218.49103
1.11149E-05	1346.56389
1.11243E-05	1512.61633
1.11426E-05	1836.01676
1.11457E-05	1888.04901
1.11520E-05	1991.93175
1.11536E-05	2017.39277
1.11587E-05	2094.32486
1.11616E-05	2133.62203
1.11654E-05	2186.21163
1.11699E-05	2238.53235
1.11731E-05	2274.77158
1.11762E-05	2304.14021
1.11793E-05	2333.24083
1.11825E-05	2356.05762
1.11845E-05	2371.07069
1.11887E-05	2392.14375
1.11908E-05	2402.46567
1.11950E-05	2410.87501
1.11995E-05	2419.53172
1.12017E-05	2417.03276
1.12063E-05	2411.06383
1.12092E-05	2399.80691
1.12125E-05	2386.53423
1.12155E-05	2368.00442
1.12188E-05	2346.49778
1.12207E-05	2330.29966
1.12249E-05	2293.91062
1.12269E-05	2271.65536
1.12308E-05	2230.07706
1.12346E-05	2183.17841
1.12368E-05	2155.60901
1.12413E-05	2091.48597
1.12433E-05	2062.58563
1.12480E-05	1989.70536
1.12499E-05	1960.42777
1.12559E-05	1860.99766
1.12590E-05	1808.50215
1.12637E-05	1726.10462
1.12846E-05	1359.06469
1.12920E-05	1233.92127
1.12932E-05	1214.19944
1.13009E-05	1092.05484
1.13016E-05	1081.73139
1.13089E-05	973.691903
1.13098E-05	961.039783
1.13143E-05	897.978134
1.13164E-05	870.89676
1.13198E-05	827.026067
1.13231E-05	787.615557
1.13253E-05	760.914016
1.13305E-05	702.823593
1.13316E-05	691.246981
1.13358E-05	648.250631
1.13399E-05	607.96318
1.13410E-05	598.51592
1.13441E-05	570.269995
1.13462E-05	552.64108
1.13483E-05	535.073792
1.13514E-05	510.44892
1.13525E-05	502.270573
1.13566E-05	471.746248
1.13613E-05	440.006683
1.13619E-05	436.767623
1.13666E-05	407.734341
1.13671E-05	404.788676
1.13718E-05	378.387476
1.13723E-05	375.711443
1.13770E-05	351.729483
1.13775E-05	349.299994
1.13822E-05	327.528543
1.13828E-05	325.323491
1.13874E-05	305.564724
1.13880E-05	303.563202
1.13927E-05	285.628796
1.13932E-05	283.810896
1.13979E-05	267.54256
1.14010E-05	257.686584
1.14036E-05	249.526625
1.14083E-05	236.109488
1.14089E-05	234.733592
1.14130E-05	223.793321
1.14159E-05	216.930719
1.14193E-05	208.867321
1.14230E-05	201.032964
1.14256E-05	195.468453
1.14300E-05	186.912308
1.14318E-05	183.408638
1.14371E-05	174.329512
1.14381E-05	172.524869
1.14444E-05	162.677602
1.14465E-05	159.682671
1.14506E-05	153.735733
1.14559E-05	146.935007
1.14569E-05	145.583851
1.14652E-05	135.936522
1.14673E-05	133.539826
1.14746E-05	126.12557
1.14757E-05	125.072836
1.14840E-05	117.48671
1.14840E-05	117.48662
1.14924E-05	110.66622
1.14945E-05	109.116879
1.15008E-05	104.499897
1.15049E-05	101.693064
1.15091E-05	98.9078881
1.15175E-05	93.8121112
1.15206E-05	92.0754274
1.15279E-05	88.0607315
1.15363E-05	83.920041
1.15383E-05	82.8936092
1.15488E-05	78.2440523
1.15519E-05	76.9749466
1.15592E-05	74.0388487
1.15676E-05	70.9761479
1.15697E-05	70.216949
1.15801E-05	66.7423926
1.15864E-05	64.8276749
1.15906E-05	63.5628757
1.16010E-05	60.6519051
1.16052E-05	59.5930906
1.16156E-05	56.9700741
1.16240E-05	55.085371
1.16302E-05	53.6838542
1.16428E-05	51.1562754
1.16449E-05	50.7388692
1.16595E-05	48.0948353
1.16678E-05	46.7220376
1.16741E-05	45.7040986
1.16887E-05	43.5401378
1.16976E-05	42.3389765
1.17033E-05	41.5709993
1.17233E-05	39.161536
1.17274E-05	38.7213323
1.17394E-05	37.4303518
1.17571E-05	35.7103864
1.17608E-05	35.3600756
1.17822E-05	33.5323912
1.17869E-05	33.173342
1.18036E-05	31.9129055
1.18250E-05	30.4634383
1.18266E-05	30.3678804
1.18464E-05	29.1747791
1.18657E-05	28.126033
1.18678E-05	28.014088
1.18892E-05	26.976482
1.19049E-05	26.2992299
1.19179E-05	25.7430082
1.19467E-05	24.6683165
1.19571E-05	24.3241382
1.19754E-05	23.7319158
1.20041E-05	22.9125599
1.20093E-05	22.7812901
1.20328E-05	22.201277
1.20615E-05	21.5781256
1.20720E-05	21.3791249
1.20903E-05	21.0380176
1.21314E-05	20.3863963
1.21451E-05	20.2072583
1.21686E-05	19.9070866
1.22058E-05	19.518795
1.22182E-05	19.415613
1.22430E-05	19.2151513
1.23174E-05	18.8263407
1.23278E-05	18.7994341
1.23552E-05	18.7341889
1.24120E-05	18.7176556
1.24688E-05	18.838668
1.25256E-05	19.0960738
1.25824E-05	19.4937377
1.26202E-05	19.8408691
1.26631E-05	20.3183841
1.27026E-05	20.8484992
1.27059E-05	20.89268
1.27487E-05	21.5700254
1.27916E-05	22.3641095
1.28344E-05	23.2881193
1.28372E-05	23.3568387
1.28773E-05	24.3554524
1.29201E-05	25.589286
1.29522E-05	26.6387963
1.29922E-05	28.1120734
1.30214E-05	29.3238097
1.30506E-05	30.6629191
1.30573E-05	31.004894
1.30798E-05	32.1468074
1.31079E-05	33.7291891
1.31090E-05	33.7926104
1.31383E-05	35.6247274
1.31428E-05	35.9387321
1.31675E-05	37.6688597
1.31697E-05	37.8445562
1.31922E-05	39.6044946
1.31967E-05	39.9570633
1.32080E-05	40.9333123
1.32203E-05	42.0088194
1.32248E-05	42.4383756
1.32389E-05	43.7827846
1.32439E-05	44.267469
1.32507E-05	44.97892
1.32597E-05	45.9286304
1.32675E-05	46.7605452
1.32687E-05	46.8917298
1.32776E-05	47.9423043
1.32844E-05	48.7310563
1.32911E-05	49.5205395
1.32979E-05	50.390852
1.33046E-05	51.2620042
1.33102E-05	51.9886504
1.33125E-05	52.2795803
1.33159E-05	52.7591402
1.33215E-05	53.5591124
1.33271E-05	54.3598073
1.33316E-05	55.0009175
1.33338E-05	55.321719
1.33361E-05	55.6761902
1.33406E-05	56.3856767
1.33451E-05	57.095698
1.33489E-05	57.6952347
1.33527E-05	58.2951784
1.33563E-05	58.8733225
1.33565E-05	58.8980553
1.33603E-05	59.5657845
1.33640E-05	60.2340009
1.33687E-05	61.0513585
1.33721E-05	61.6462829
1.33754E-05	62.2416214
1.33788E-05	62.837387
1.33830E-05	63.6687422
1.33872E-05	64.5007943
1.33914E-05	65.3336116
1.33957E-05	66.1671849
1.33999E-05	67.0015654
1.34013E-05	67.279937
