E(MeV)	pendfb7/Cs133:1
9.83902E-04	2.7930962
9.83983E-04	2.79297309
9.83989E-04	2.79311784
9.84079E-04	2.79335792
9.84162E-04	2.79620926
9.84246E-04	2.80205681
9.84309E-04	2.80882064
9.84372E-04	2.81803919
9.84435E-04	2.83019406
9.84497E-04	2.84589382
9.84560E-04	2.86591266
9.84602E-04	2.8821332
9.84644E-04	2.90105769
9.84647E-04	2.9026319
9.84686E-04	2.9260844
9.84722E-04	2.95057885
9.84767E-04	2.98545589
9.84773E-04	2.99083656
9.84811E-04	3.03009085
9.84856E-04	3.08179295
9.84886E-04	3.12035024
9.84898E-04	3.1372484
9.84916E-04	3.16550769
9.84946E-04	3.21669749
9.84976E-04	3.27242531
9.84988E-04	3.29672248
9.85006E-04	3.33617791
9.85036E-04	3.40748751
9.85048E-04	3.43846564
9.85066E-04	3.48813361
9.85096E-04	3.57768289
9.85108E-04	3.6164857
9.85126E-04	3.67873739
9.85156E-04	3.79069366
9.85167E-04	3.8390837
9.85185E-04	3.91671724
9.85209E-04	4.02730577
9.85227E-04	4.1153377
9.85233E-04	4.1464726
9.85257E-04	4.27830297
9.85272E-04	4.36558495
9.85281E-04	4.42067276
9.85305E-04	4.57594966
9.85317E-04	4.65806111
9.85329E-04	4.74436903
9.85353E-04	4.92653489
9.85362E-04	4.9986684
9.85377E-04	5.12477105
9.85401E-04	5.33738463
9.85405E-04	5.376604
9.85425E-04	5.57006097
9.85447E-04	5.80135267
9.85449E-04	5.81748585
9.85473E-04	6.08867712
9.85489E-04	6.28808694
9.85497E-04	6.37741374
9.85520E-04	6.68961922
9.85532E-04	6.84106087
9.85544E-04	7.02473155
9.85574E-04	7.46702942
9.85578E-04	7.53296721
9.85607E-04	8.011794
9.85616E-04	8.17481542
9.85635E-04	8.53068625
9.85658E-04	8.96842631
9.85664E-04	9.08832814
9.85693E-04	9.69260876
9.85700E-04	9.85777453
9.85722E-04	10.3418235
9.85728E-04	10.5061461
9.85750E-04	11.0440068
9.85771E-04	11.5680211
9.85779E-04	11.7918058
9.85808E-04	12.5925938
9.85813E-04	12.7405319
9.85836E-04	13.4510782
9.85852E-04	13.9412432
9.85875E-04	14.6796571
9.85890E-04	15.1884224
9.85906E-04	15.7537504
9.85927E-04	16.5377032
9.85937E-04	16.8958771
9.85965E-04	17.9877897
9.85968E-04	18.1070418
9.86003E-04	19.5522479
9.86015E-04	20.0633219
9.86041E-04	21.2434313
9.86061E-04	22.1776444
9.86080E-04	23.096468
9.86108E-04	24.4477833
9.86120E-04	25.060164
9.86159E-04	27.1308362
9.86173E-04	27.849701
9.86219E-04	30.4626409
9.86225E-04	30.8109032
9.86286E-04	34.4467436
9.86291E-04	34.7384804
9.86358E-04	38.9968826
9.86451E-04	45.0460965
9.86562E-04	52.2449887
9.86626E-04	56.3505682
9.86641E-04	57.2472834
9.86698E-04	60.6621938
9.86710E-04	61.3536985
9.86775E-04	64.8458499
9.86825E-04	67.250377
9.86842E-04	67.9750985
9.86889E-04	69.9159192
9.86911E-04	70.6820623
9.86937E-04	71.5393565
9.86971E-04	72.4524544
9.87000E-04	73.1602703
9.87027E-04	73.6603672
9.87054E-04	74.0655465
9.87087E-04	74.387728
9.87100E-04	74.4743463
9.87146E-04	74.5422506
9.87149E-04	74.5385607
9.87180E-04	74.3324823
9.87201E-04	74.1549038
9.87224E-04	73.8282652
9.87244E-04	73.5159225
9.87272E-04	72.9202276
9.87291E-04	72.466557
9.87330E-04	71.3749242
9.87349E-04	70.7675055
9.87394E-04	69.1200396
9.87399E-04	68.9313314
9.87459E-04	66.3293487
9.87464E-04	66.1023313
9.87526E-04	62.968094
9.87538E-04	62.3256175
9.87598E-04	58.962721
9.87617E-04	57.8265339
9.87713E-04	51.9528525
9.87866E-04	42.3722832
9.87933E-04	38.2708252
9.87952E-04	37.1376264
9.88005E-04	34.0777722
9.88036E-04	32.3434369
9.88064E-04	30.7790382
9.88108E-04	28.5222933
9.88154E-04	26.2255497
9.88161E-04	25.8871867
9.88201E-04	24.0720915
9.88215E-04	23.4425052
9.88248E-04	22.0652499
9.88269E-04	21.1852355
9.88279E-04	20.8047173
9.88310E-04	19.6117778
9.88312E-04	19.5456991
9.88347E-04	18.2620093
9.88361E-04	17.8116179
9.88381E-04	17.1481185
9.88410E-04	16.2282606
9.88414E-04	16.1000607
9.88447E-04	15.1284178
9.88459E-04	14.8022901
9.88480E-04	14.2225742
9.88508E-04	13.5162173
9.88513E-04	13.3759567
9.88547E-04	12.5960249
9.88557E-04	12.3686232
9.88580E-04	11.8749443
9.88606E-04	11.3449547
9.88613E-04	11.2049274
9.88646E-04	10.5906577
9.88655E-04	10.4383634
9.88680E-04	10.0281127
9.88709E-04	9.55288363
9.88739E-04	9.12168681
9.88754E-04	8.91647442
9.88769E-04	8.72020931
9.88799E-04	8.34703693
9.88829E-04	8.01058943
9.88859E-04	7.69084611
9.88889E-04	7.40542511
9.88919E-04	7.13424885
9.88949E-04	6.89250583
9.88979E-04	6.66281835
9.89009E-04	6.4581794
9.89039E-04	6.26364676
9.89068E-04	6.09027135
9.89098E-04	5.925313
9.89128E-04	5.77811325
9.89158E-04	5.63788012
9.89192E-04	5.49927567
9.89225E-04	5.36784468
9.89248E-04	5.28450562
9.89259E-04	5.24651395
9.89293E-04	5.1382867
9.89338E-04	5.00185996
9.89383E-04	4.88451357
9.89427E-04	4.77390973
9.89472E-04	4.67938235
9.89517E-04	4.58985787
9.89562E-04	4.50465265
9.89607E-04	4.43185632
9.89674E-04	4.32865192
9.89697E-04	4.29626591
9.89742E-04	4.23810024
9.89809E-04	4.15589189
9.89876E-04	4.07796595
9.89948E-04	4.00632398
9.90021E-04	3.93844229
9.90058E-04	3.9051773
9.90136E-04	3.84342772
9.90238E-04	3.7695348
9.90339E-04	3.70137261
9.90362E-04	3.68710453
9.90441E-04	3.64412192
9.90542E-04	3.59439915
9.90610E-04	3.56482652
9.90671E-04	3.54085843
9.90687E-04	3.53567461
9.90764E-04	3.51429895
9.90841E-04	3.49809371
9.90903E-04	3.48993608
9.90919E-04	3.4889145
9.90977E-04	3.48968449
9.91035E-04	3.49505469
9.91058E-04	3.49934003
9.91093E-04	3.50888786
9.91150E-04	3.53106383
9.91174E-04	3.54289378
9.91208E-04	3.56535357
9.91262E-04	3.60819713
9.91290E-04	3.63405389
9.91315E-04	3.6634315
9.91367E-04	3.73435413
9.91396E-04	3.7790713
9.91402E-04	3.78947393
9.91436E-04	3.85768994
9.91463E-04	3.91579711
9.91471E-04	3.93432898
9.91506E-04	4.02497029
9.91521E-04	4.06886102
9.91541E-04	4.12941435
9.91575E-04	4.24746872
9.91579E-04	4.26171084
9.91610E-04	4.38634707
9.91631E-04	4.47724252
9.91645E-04	4.54322128
9.91680E-04	4.72073277
9.91712E-04	4.91135322
9.91714E-04	4.92574899
9.91745E-04	5.12631639
9.91749E-04	5.15891829
9.91777E-04	5.36825325
9.91784E-04	5.42350174
9.91809E-04	5.63838129
9.91811E-04	5.65212385
9.91838E-04	5.90504892
9.91842E-04	5.94308041
9.91865E-04	6.18334891
9.91874E-04	6.28436997
9.91892E-04	6.48821044
9.91907E-04	6.6649818
9.91919E-04	6.8216714
9.91939E-04	7.08858724
9.91946E-04	7.18581674
9.91972E-04	7.55906388
9.91973E-04	7.58287687
9.92000E-04	8.01833519
9.92004E-04	8.08343522
9.92027E-04	8.49336366
9.92037E-04	8.66471297
9.92054E-04	9.00926725
9.92069E-04	9.30633927
9.92081E-04	9.56867525
9.92102E-04	10.0129869
9.92108E-04	10.1739254
9.92132E-04	10.7323939
9.92136E-04	10.8294135
9.92159E-04	11.4549066
9.92163E-04	11.5388022
9.92187E-04	12.2363302
9.92190E-04	12.3042652
9.92215E-04	13.0850208
9.92226E-04	13.4289126
9.92243E-04	13.9929176
9.92254E-04	14.3651971
9.92271E-04	14.9754355
9.92291E-04	15.722669
9.92299E-04	16.0238657
9.92326E-04	17.1459681
9.92328E-04	17.2105684
9.92356E-04	18.4253971
9.92365E-04	18.8453256
9.92387E-04	19.8673031
9.92402E-04	20.623979
9.92418E-04	21.4117923
9.92439E-04	22.5536351
9.92448E-04	23.0622538
9.92476E-04	24.6397243
9.92479E-04	24.8215487
9.92510E-04	26.6990626
9.92513E-04	26.8928364
9.92541E-04	28.704534
9.92560E-04	29.9493816
9.92572E-04	30.8127457
9.92603E-04	33.0336746
9.92606E-04	33.2636956
9.92649E-04	36.5997021
9.92652E-04	36.8474018
9.92696E-04	40.4291383
9.92699E-04	40.6941503
9.92742E-04	44.5144398
9.92745E-04	44.796267
9.92788E-04	48.8590047
9.92807E-04	50.6512017
9.92835E-04	53.4184424
9.92876E-04	57.6898127
9.92895E-04	59.6499566
9.92955E-04	66.1895506
9.93162E-04	89.3737151
9.93218E-04	95.4380525
9.93249E-04	98.7356181
9.93304E-04	104.416465
9.93325E-04	106.385232
9.93372E-04	110.829462
9.93385E-04	111.916818
9.93434E-04	115.983098
9.93447E-04	116.933465
9.93490E-04	119.971976
9.93508E-04	121.172041
9.93539E-04	122.956181
9.93564E-04	124.245605
9.93586E-04	125.253753
9.93616E-04	126.396244
9.93648E-04	127.345044
9.93699E-04	128.424946
9.93711E-04	128.572107
9.93752E-04	128.653931
9.93794E-04	128.413725
9.93814E-04	128.113377
9.93848E-04	127.328843
9.93867E-04	126.763549
9.93910E-04	125.155237
9.93923E-04	124.597885
9.93972E-04	122.056083
9.93978E-04	121.697446
9.94021E-04	118.929052
9.94040E-04	117.643228
9.94071E-04	115.326343
9.94108E-04	112.347853
9.94133E-04	110.241641
9.94182E-04	105.780108
9.94194E-04	104.61659
9.94275E-04	96.6686056
9.94287E-04	95.42078
9.94466E-04	76.5586257
9.94541E-04	68.8961568
9.94571E-04	65.786334
9.94615E-04	61.5419848
9.94664E-04	56.8297135
9.94711E-04	52.6632601
9.94726E-04	51.3136338
9.94757E-04	48.7022583
9.94788E-04	46.172436
9.94803E-04	44.9555612
9.94850E-04	41.4298822
9.94896E-04	38.1616006
9.94932E-04	35.8284455
9.94942E-04	35.1416759
9.94972E-04	33.3501857
9.94989E-04	32.3509738
9.95012E-04	31.0447545
9.95035E-04	29.7825201
9.95042E-04	29.4196182
9.95072E-04	27.8946716
9.95078E-04	27.610188
9.95102E-04	26.4667512
9.95121E-04	25.6226422
9.95132E-04	25.1185362
9.95163E-04	23.8498908
9.95164E-04	23.8026352
9.95193E-04	22.6771835
9.95207E-04	22.1545746
9.95223E-04	21.5743758
9.95249E-04	20.6551679
9.95257E-04	20.4145734
9.95292E-04	19.2959794
9.95293E-04	19.284412
9.95329E-04	18.2556439
9.95335E-04	18.0752248
9.95365E-04	17.3117037
9.95378E-04	16.974628
9.95400E-04	16.4510134
9.95435E-04	15.6728961
9.95436E-04	15.6488123
9.95472E-04	14.9349125
9.95492E-04	14.5524186
9.95508E-04	14.2733305
9.95544E-04	13.6674445
9.95550E-04	13.5674524
9.95580E-04	13.12346
9.95608E-04	12.7200816
9.95616E-04	12.6179657
9.95647E-04	12.225706
9.95666E-04	11.9890975
9.95678E-04	11.8579906
9.95709E-04	11.5208692
9.95724E-04	11.3580157
9.95740E-04	11.2075923
9.95771E-04	10.9171169
9.95782E-04	10.8117244
9.95801E-04	10.6493931
9.95832E-04	10.3982111
9.95840E-04	10.337357
9.95863E-04	10.1704529
9.95894E-04	9.95494199
9.95917E-04	9.79808853
9.95925E-04	9.75072036
9.95971E-04	9.47711495
9.95995E-04	9.34590036
9.96018E-04	9.22659748
9.96064E-04	8.99759809
9.96072E-04	8.9608087
9.96110E-04	8.79632174
9.96149E-04	8.6373114
9.96188E-04	8.48365463
9.96207E-04	8.41574494
9.96265E-04	8.22021104
9.96304E-04	8.09441877
9.96323E-04	8.03820322
9.96381E-04	7.87531432
9.96420E-04	7.76996542
9.96439E-04	7.72310505
9.96497E-04	7.58666483
9.96555E-04	7.45376818
9.96574E-04	7.41049165
9.96613E-04	7.33389356
9.96690E-04	7.18477925
9.96729E-04	7.11234258
9.96779E-04	7.02907605
9.96854E-04	6.90762627
9.96926E-04	6.79496845
9.96929E-04	6.78958966
9.97030E-04	6.65331854
9.97123E-04	6.53078948
9.97130E-04	6.52181718
9.97231E-04	6.40817267
9.97331E-04	6.29711955
9.97385E-04	6.23853122
9.97432E-04	6.19472561
9.97532E-04	6.1017789
9.97636E-04	6.00708263
9.97648E-04	5.99674411
9.97741E-04	5.92414212
9.97880E-04	5.81747045
9.97934E-04	5.77684736
9.98019E-04	5.72072049
9.98158E-04	5.63078287
9.98243E-04	5.57683124
9.98297E-04	5.54725959
9.98436E-04	5.47266046
9.98575E-04	5.3993267
9.98706E-04	5.33120027
9.98737E-04	5.31773198
9.98923E-04	5.23852524
9.99108E-04	5.16079395
9.99247E-04	5.10344868
9.99294E-04	5.08709874
9.99479E-04	5.02279954
9.99664E-04	4.95946094
9.99711E-04	4.94383568
9.99850E-04	4.90377705
1.00004E-03	4.85110477
1.00027E-03	4.78617497
1.00041E-03	4.74772237
1.00048E-03	4.73155878
1.00068E-03	4.68370514
1.00096E-03	4.62075534
1.00118E-03	4.57245483
1.00124E-03	4.56081068
1.00152E-03	4.50913882
1.00180E-03	4.45810657
1.00207E-03	4.40763173
1.00211E-03	4.40207669
1.00235E-03	4.36484883
1.00269E-03	4.31424291
1.00303E-03	4.26420035
1.00334E-03	4.21915568
1.00337E-03	4.21531454
1.00371E-03	4.1734946
1.00405E-03	4.13206599
1.00439E-03	4.09098999
1.00464E-03	4.06140214
1.00490E-03	4.03451538
1.00531E-03	3.99306057
1.00579E-03	3.94503616
1.00627E-03	3.89748441
1.00699E-03	3.82700448
1.00745E-03	3.78244987
1.00791E-03	3.73829396
1.00837E-03	3.6945501
1.00883E-03	3.6512409
1.00929E-03	3.60839701
1.00975E-03	3.56605978
1.01020E-03	3.52428334
1.01055E-03	3.49336083
1.01100E-03	3.45354358
1.01134E-03	3.42438734
1.01167E-03	3.38925114
1.01201E-03	3.35468577
1.01234E-03	3.32077407
1.01268E-03	3.28762218
1.01293E-03	3.25916535
1.01318E-03	3.23127656
1.01335E-03	3.21313754
1.01345E-03	3.19972075
1.01367E-03	3.17349661
1.01388E-03	3.14788282
1.01409E-03	3.12296761
1.01420E-03	3.11091323
1.01430E-03	3.09618246
1.01451E-03	3.06765783
1.01473E-03	3.04022965
1.01483E-03	3.02716549
1.01494E-03	3.01100887
1.01512E-03	2.98400081
1.01528E-03	2.96196799
1.01540E-03	2.94693763
1.01544E-03	2.93980392
1.01560E-03	2.91558257
1.01572E-03	2.89855579
1.01575E-03	2.89444624
1.01584E-03	2.87987359
1.01596E-03	2.86161815
1.01608E-03	2.84512548
1.01610E-03	2.84196678
1.01620E-03	2.82693913
1.01628E-03	2.81570044
1.01636E-03	2.80521998
1.01644E-03	2.79860216
1.01646E-03	2.79744169
1.01651E-03	2.79188258
1.01656E-03	2.78841559
1.01661E-03	2.78653312
1.01666E-03	2.78653075
1.01670E-03	2.78876144
1.01672E-03	2.79053893
1.01675E-03	2.79262679
1.01680E-03	2.79906282
1.01684E-03	2.80631068
1.01687E-03	2.81594398
1.01691E-03	2.82828765
1.01695E-03	2.84369203
1.01698E-03	2.86255748
1.01702E-03	2.88533121
1.01706E-03	2.91248664
1.01709E-03	2.94456295
1.01713E-03	2.97849487
1.01716E-03	3.01743981
1.01719E-03	3.06193089
1.01723E-03	3.11248565
1.01723E-03	3.12776032
1.01726E-03	3.17152417
1.01729E-03	3.23847231
1.01732E-03	3.3133559
1.01736E-03	3.39680336
1.01738E-03	3.44626522
1.01739E-03	3.49117411
1.01742E-03	3.5973624
1.01746E-03	3.71433493
1.01748E-03	3.80852019
1.01749E-03	3.84400408
1.01752E-03	3.98936047
1.01756E-03	4.14768572
1.01759E-03	4.30827975
1.01759E-03	4.32010993
1.01762E-03	4.51182665
1.01766E-03	4.71877934
1.01766E-03	4.73357785
1.01769E-03	4.94635227
1.01772E-03	5.19061991
1.01773E-03	5.24276918
1.01775E-03	5.45648425
1.01779E-03	5.74100036
1.01779E-03	5.80142171
1.01782E-03	6.0483088
1.01786E-03	6.44384485
1.01787E-03	6.48879418
1.01791E-03	6.97007394
1.01793E-03	7.17543907
1.01795E-03	7.48962931
1.01799E-03	7.97084978
1.01799E-03	7.98828703
1.01804E-03	8.62997533
1.01806E-03	8.89277686
1.01809E-03	9.33166891
1.01811E-03	9.6861765
1.01816E-03	10.3315879
1.01818E-03	10.6811208
1.01824E-03	11.6662655
1.01824E-03	11.7263874
1.01830E-03	12.8235541
1.01837E-03	13.9955935
1.01845E-03	15.4323966
1.01848E-03	15.8517176
1.01855E-03	17.0619964
1.01862E-03	18.2419213
1.01868E-03	19.1150743
1.01874E-03	19.8252709
1.01875E-03	19.9604561
1.01880E-03	20.4911265
1.01884E-03	20.8951676
1.01885E-03	20.9929694
1.01890E-03	21.3751459
1.01892E-03	21.5095711
1.01896E-03	21.6840867
1.01901E-03	21.8357454
1.01902E-03	21.8562202
1.01907E-03	21.887994
1.01909E-03	21.8630171
1.01911E-03	21.8243604
1.01917E-03	21.6349138
1.01917E-03	21.6348761
1.01922E-03	21.3631207
1.01924E-03	21.2111953
1.01928E-03	20.8892052
1.01934E-03	20.4005053
1.01934E-03	20.3157643
1.01941E-03	19.5924465
1.01942E-03	19.4315475
1.01953E-03	18.0874924
1.01968E-03	16.066884
1.01971E-03	15.7719761
1.01975E-03	15.2653151
1.01981E-03	14.5591114
1.01982E-03	14.4992618
1.01985E-03	14.1564009
1.01987E-03	13.9945871
1.01990E-03	13.8093462
1.01991E-03	13.7157177
1.01994E-03	13.5332032
1.01995E-03	13.4908149
1.01998E-03	13.3387772
1.01998E-03	13.326981
1.02002E-03	13.2314018
1.02002E-03	13.2310301
1.02006E-03	13.2154516
1.02006E-03	13.2169907
1.02009E-03	13.2619733
1.02010E-03	13.3043762
1.02012E-03	13.3530234
1.02013E-03	13.4409924
1.02014E-03	13.5027352
1.02016E-03	13.6440993
1.02017E-03	13.7114856
1.02019E-03	13.9181147
1.02020E-03	13.9830516
1.02023E-03	14.2675777
1.02023E-03	14.3209689
1.02026E-03	14.6973429
1.02026E-03	14.7293213
1.02029E-03	15.2117898
1.02032E-03	15.901348
1.02032E-03	15.9544399
1.02036E-03	16.7119056
1.02036E-03	16.8366069
1.02039E-03	17.6511383
1.02040E-03	17.8676779
1.02042E-03	18.7266958
1.02043E-03	19.057057
1.02046E-03	19.946716
1.02047E-03	20.4142643
1.02049E-03	21.3183229
1.02051E-03	21.9489009
1.02053E-03	22.8496587
1.02054E-03	23.6704906
1.02056E-03	24.5484474
1.02058E-03	25.5884043
1.02060E-03	26.4228113
1.02062E-03	27.7122702
1.02063E-03	28.4782582
1.02065E-03	29.9450346
1.02065E-03	30.0397538
1.02069E-03	32.1921847
1.02069E-03	32.8979597
1.02072E-03	34.6051194
1.02073E-03	35.3682866
1.02075E-03	37.2031847
1.02076E-03	38.0219731
1.02078E-03	39.9871136
1.02079E-03	40.8624538
1.02081E-03	42.9597487
1.02082E-03	43.8922963
1.02085E-03	46.1368406
1.02087E-03	48.791927
1.02088E-03	49.4795367
1.02092E-03	54.1273947
1.02093E-03	54.6787618
1.02096E-03	59.0938812
1.02097E-03	59.8819632
1.02101E-03	65.4087375
1.02102E-03	65.6206363
1.02106E-03	71.2696588
1.02107E-03	72.6209408
1.02112E-03	79.5223851
1.02112E-03	80.0000306
1.02118E-03	89.7635366
1.02120E-03	92.7908165
1.02126E-03	102.049509
1.02146E-03	134.20506
1.02151E-03	141.915894
1.02155E-03	147.891934
1.02158E-03	152.68548
1.02162E-03	159.071327
1.02166E-03	163.78408
1.02172E-03	171.33535
1.02173E-03	172.066716
1.02179E-03	178.046628
1.02179E-03	178.350164
1.02184E-03	182.93858
1.02190E-03	186.250261
1.02190E-03	186.520803
1.02195E-03	188.768373
1.02196E-03	188.848693
1.02200E-03	189.850494
1.02201E-03	189.969279
1.02205E-03	190.104992
1.02206E-03	190.092781
1.02209E-03	189.542829
1.02210E-03	189.425364
1.02215E-03	187.713487
1.02216E-03	187.437772
1.02220E-03	184.803632
1.02221E-03	184.594762
1.02225E-03	181.278571
1.02227E-03	179.652119
1.02231E-03	176.097056
1.02233E-03	174.127819
1.02236E-03	170.627329
1.02240E-03	166.844411
1.02242E-03	163.658098
1.02247E-03	157.283601
1.02249E-03	155.074119
1.02256E-03	144.773857
1.02258E-03	140.940717
1.02279E-03	108.865189
1.02285E-03	99.4937712
1.02286E-03	98.533127
1.02293E-03	87.7268313
1.02295E-03	85.8936015
1.02298E-03	80.5881879
1.02301E-03	77.1353865
1.02304E-03	73.8130477
1.02308E-03	68.9630593
1.02309E-03	67.4097846
1.02312E-03	63.2600314
1.02314E-03	61.8069816
1.02317E-03	57.9352297
1.02319E-03	56.5841523
1.02322E-03	53.2999444
1.02322E-03	52.9787546
1.02325E-03	50.219205
1.02327E-03	48.4231613
1.02328E-03	47.2824323
1.02332E-03	44.502305
1.02332E-03	44.2311122
1.02335E-03	41.9177038
1.02337E-03	40.418498
1.02339E-03	38.9998827
1.02341E-03	37.0271115
1.02343E-03	36.295722
1.02345E-03	34.4043152
1.02346E-03	34.0982778
1.02348E-03	32.6465666
1.02350E-03	31.4457531
1.02351E-03	30.9786218
1.02354E-03	29.4219883
1.02355E-03	29.0435608
1.02357E-03	27.9739343
1.02359E-03	26.8766798
1.02360E-03	26.6048573
1.02363E-03	25.3387683
1.02364E-03	24.9287015
1.02366E-03	24.1593258
1.02368E-03	23.1765302
1.02368E-03	23.1617253
1.02371E-03	22.2507876
1.02373E-03	21.6128733
1.02374E-03	21.3791926
1.02376E-03	20.5705752
1.02377E-03	20.2135302
1.02379E-03	19.8109382
1.02381E-03	19.0941609
1.02382E-03	18.9631188
1.02384E-03	18.4335926
1.02386E-03	17.8482938
1.02387E-03	17.8024433
1.02389E-03	17.2299961
1.02392E-03	16.6725953
1.02392E-03	16.6386081
1.02394E-03	16.1733951
1.02398E-03	15.497633
1.02398E-03	15.4567431
1.02402E-03	14.8260655
1.02404E-03	14.522154
1.02406E-03	14.2455813
1.02409E-03	13.8443374
1.02410E-03	13.6817624
1.02412E-03	13.4349513
1.02415E-03	13.051889
1.02416E-03	12.9587895
1.02419E-03	12.7039645
1.02422E-03	12.3739101
1.02422E-03	12.3337418
1.02425E-03	12.0766346
1.02428E-03	11.790737
1.02433E-03	11.4149179
1.02436E-03	11.1734558
1.02438E-03	11.0650797
1.02443E-03	10.7517577
1.02445E-03	10.6506696
1.02448E-03	10.4681916
1.02453E-03	10.2032466
1.02457E-03	9.97446158
1.02463E-03	9.71566823
1.02465E-03	9.6438597
1.02469E-03	9.47057617
1.02475E-03	9.24149088
1.02477E-03	9.18199446
1.02481E-03	9.03387013
1.02485E-03	8.91666699
1.02492E-03	8.72907035
1.02500E-03	8.5027345
1.02501E-03	8.4586744
1.02508E-03	8.30374108
1.02516E-03	8.11509164
1.02517E-03	8.07822278
1.02524E-03	7.94773394
1.02532E-03	7.78039036
1.02536E-03	7.71838325
1.02547E-03	7.53249548
1.02554E-03	7.41222051
1.02558E-03	7.3531812
1.02569E-03	7.19207296
1.02578E-03	7.0682957
1.02581E-03	7.03866794
1.02592E-03	6.90347968
1.02602E-03	6.78042525
1.02603E-03	6.77210776
1.02615E-03	6.65789987
1.02629E-03	6.51404735
1.02631E-03	6.49838114
1.02644E-03	6.38922891
1.02658E-03	6.26892535
1.02663E-03	6.2295396
1.02673E-03	6.16067353
1.02687E-03	6.05925096
1.02696E-03	6.00381632
1.02702E-03	5.96563575
1.02717E-03	5.88117161
1.02731E-03	5.79799225
1.02744E-03	5.72517634
1.02749E-03	5.70162591
1.02767E-03	5.61677078
1.02783E-03	5.54081412
1.02785E-03	5.53423325
1.02802E-03	5.46301199
1.02820E-03	5.3928026
1.02838E-03	5.32349237
1.02841E-03	5.31103609
1.02856E-03	5.26306063
1.02882E-03	5.17903644
1.02900E-03	5.12214898
1.02906E-03	5.10416188
1.02930E-03	5.0377232
1.02955E-03	4.97218072
1.02964E-03	4.94628665
1.02979E-03	4.91288855
1.03003E-03	4.85795526
1.03028E-03	4.80368174
1.03052E-03	4.75001948
1.03062E-03	4.72882119
1.03084E-03	4.68571448
1.03117E-03	4.62508487
1.03144E-03	4.57426141
1.03159E-03	4.54773926
1.03178E-03	4.51504818
1.03218E-03	4.44957486
1.03248E-03	4.40004345
1.03273E-03	4.36037249
1.03298E-03	4.32138382
1.03323E-03	4.28315208
1.03348E-03	4.24578184
1.03366E-03	4.21929124
1.03386E-03	4.19132202
1.03389E-03	4.18631631
1.03405E-03	4.16090896
1.03425E-03	4.13068456
1.03440E-03	4.10871484
1.03454E-03	4.08743805
1.03469E-03	4.06695338
1.03472E-03	4.06317961
1.03484E-03	4.04396108
1.03498E-03	4.02122318
1.03513E-03	3.9997475
1.03521E-03	3.98839574
1.03523E-03	3.98478741
1.03534E-03	3.9675906
1.03544E-03	3.95135872
1.03554E-03	3.93624299
1.03564E-03	3.92243187
1.03571E-03	3.91507305
1.03575E-03	3.90800656
1.03582E-03	3.8959583
1.03595E-03	3.87868173
1.03604E-03	3.86989479
1.03610E-03	3.86474924
1.03612E-03	3.8635284
1.03616E-03	3.8585036
1.03622E-03	3.85273047
1.03628E-03	3.84907592
1.03634E-03	3.84798946
1.03641E-03	3.85004407
1.03645E-03	3.85350995
1.03649E-03	3.85895185
1.03653E-03	3.86667522
1.03657E-03	3.8770365
1.03661E-03	3.89045068
1.03664E-03	3.90280298
1.03667E-03	3.91737329
1.03670E-03	3.93441888
1.03674E-03	3.95422579
1.03677E-03	3.97711132
1.03680E-03	4.00342671
1.03682E-03	4.02351869
1.03683E-03	4.03460892
1.03686E-03	4.0721353
1.03689E-03	4.11437589
1.03692E-03	4.16184483
1.03695E-03	4.21510376
1.03696E-03	4.2349842
1.03698E-03	4.27812977
1.03701E-03	4.34990347
1.03704E-03	4.42946171
1.03707E-03	4.50288379
1.03708E-03	4.51866275
1.03711E-03	4.62263261
1.03713E-03	4.70733221
1.03715E-03	4.79821377
1.03716E-03	4.81989015
1.03718E-03	4.90025953
1.03720E-03	5.01064541
1.03722E-03	5.12852009
1.03723E-03	5.19844685
1.03725E-03	5.25761399
1.03727E-03	5.39923361
1.03729E-03	5.54980982
1.03731E-03	5.69203462
1.03731E-03	5.71071455
