E(MeV)	Nb-nat			
6.52721E-03	22.8694			
6.52730E-03	23.901			
6.52735E-03	24.4194			
6.52748E-03	26.0787			
6.52766E-03	28.4706			
6.52784E-03	31.0732			
6.52803E-03	33.8924			
6.52821E-03	36.9336			
6.52830E-03	38.5589			
6.52839E-03	40.1917			
6.52857E-03	43.6633			
6.52875E-03	47.347			
6.52884E-03	49.3044			
6.52902E-03	53.231			
6.52921E-03	57.3997			
6.52930E-03	59.4871			
6.52971E-03	69.5977			
6.52993E-03	74.9742			
6.53029E-03	83.909			
6.53037E-03	85.6882			
6.53057E-03	90.332			
6.53069E-03	93.2704			
6.53084E-03	96.3718			
6.53097E-03	99.0666			
6.53107E-03	101.133			
6.53124E-03	104.206			
6.53131E-03	105.37			
6.53149E-03	108.252			
6.53151E-03	108.537			
6.53175E-03	111.504			
6.53178E-03	111.927			
6.53199E-03	113.72			
6.53200E-03	113.847			
6.53204E-03	114.16			
6.53214E-03	114.73			
6.53224E-03	115.245			
6.53234E-03	115.493			
6.53247E-03	115.761			
6.53253E-03	115.759			
6.53254E-03	115.756			
6.53272E-03	115.386			
6.53274E-03	115.325			
6.53292E-03	114.416			
6.53299E-03	114.021			
6.53320E-03	112.254			
6.53322E-03	112.059			
6.53345E-03	109.446			
6.53347E-03	109.195			
6.53372E-03	105.652			
6.53374E-03	105.358			
6.53400E-03	101.215			
6.53411E-03	99.2279			
6.53436E-03	94.5768			
6.53490E-03	83.792			
6.53501E-03	81.6191			
6.53528E-03	76.2027			
6.53545E-03	72.9635			
6.53556E-03	70.9071			
6.53581E-03	66.1283			
6.53583E-03	65.8065			
6.53601E-03	62.6014			
6.53608E-03	61.3236			
6.53619E-03	59.5258			
6.53635E-03	56.8388			
6.53637E-03	56.5615			
6.53655E-03	53.7998			
6.53663E-03	52.6993			
6.53674E-03	51.1798			
6.53690E-03	48.9098			
6.53692E-03	48.6792			
6.53710E-03	46.3832			
6.53717E-03	45.4685			
6.53728E-03	44.2215			
6.53744E-03	42.3591			
6.53746E-03	42.1717			
6.53764E-03	40.3067			
6.53772E-03	39.5638			
6.53782E-03	38.5583			
6.53799E-03	37.0566			
6.53801E-03	36.9062			
6.53819E-03	35.4096			
6.53826E-03	34.8133			
6.53837E-03	34.0084			
6.53853E-03	32.806			
6.53855E-03	32.6857			
6.53873E-03	31.4879			
6.53880E-03	31.0107			
6.53894E-03	30.2045			
6.53908E-03	29.4021			
6.53918E-03	28.862			
6.53926E-03	28.4223			
6.53941E-03	27.6645			
6.53958E-03	26.8659			
6.53965E-03	26.5493			
6.53986E-03	25.6332			
6.53989E-03	25.4861			
6.54014E-03	24.5378			
6.54021E-03	24.2582			
6.54042E-03	23.5433			
6.54053E-03	23.1601			
6.54070E-03	22.6394			
6.54087E-03	22.1071			
6.54098E-03	21.8105			
6.54121E-03	21.1634			
6.54125E-03	21.0524			
6.54154E-03	20.3472			
6.54172E-03	19.9203			
6.54183E-03	19.6808			
6.54212E-03	19.0725			
6.54223E-03	18.8466			
6.54241E-03	18.5129			
6.54274E-03	17.9105			
6.54280E-03	17.8186			
6.54318E-03	17.1964			
6.54325E-03	17.0871			
6.54357E-03	16.6402			
6.54393E-03	16.1316			
6.54395E-03	16.1039			
6.54434E-03	15.6366			
6.54461E-03	15.3082			
6.54468E-03	15.2361			
6.54502E-03	14.8774			
6.54525E-03	14.6396			
6.54529E-03	14.5923			
6.54547E-03	14.4244			
6.54570E-03	14.2159			
6.54584E-03	14.0865			
6.54597E-03	13.9681			
6.54604E-03	13.9139			
6.54621E-03	13.7798			
6.54638E-03	13.6469			
6.54655E-03	13.5154			
6.54672E-03	13.3856			
6.54688E-03	13.266			
6.54689E-03	13.2586			
6.54706E-03	13.1496			
6.54723E-03	13.0426			
6.54740E-03	12.9377			
6.54757E-03	12.8351			
6.54770E-03	12.7614			
6.54774E-03	12.7386			
6.54791E-03	12.6553			
6.54813E-03	12.5528			
6.54829E-03	12.4795			
6.54851E-03	12.3775			
6.54852E-03	12.3734			
6.54874E-03	12.2986			
6.54942E-03	12.0686			
6.54944E-03	12.0607			
6.54969E-03	11.9964			
6.54991E-03	11.9345			
6.55014E-03	11.8679			
6.55033E-03	11.8058			
6.55045E-03	11.7658			
6.55048E-03	11.7564			
6.55068E-03	11.6977			
6.55087E-03	11.6353			
6.55096E-03	11.605			
6.55114E-03	11.5353			
6.55133E-03	11.4585			
6.55148E-03	11.393			
6.55165E-03	11.3144			
6.55186E-03	11.2147			
6.55202E-03	11.1343			
6.55207E-03	11.1096			
6.55220E-03	11.0419			
6.55248E-03	10.8982			
6.55284E-03	10.7002			
6.55328E-03	10.462			
6.55354E-03	10.3258			
6.55371E-03	10.2369			
6.55388E-03	10.1498			
6.55405E-03	10.0648			
6.55422E-03	9.98186			
6.55439E-03	9.90116			
6.55456E-03	9.82266			
6.55469E-03	9.76522			
6.55482E-03	9.70897			
6.55495E-03	9.65387			
6.55508E-03	9.59986			
6.55525E-03	9.52944			
6.55537E-03	9.48036			
6.55542E-03	9.46222			
6.55559E-03	9.40029			
6.55576E-03	9.33974			
6.55592E-03	9.28513			
6.55610E-03	9.2242			
6.55628E-03	9.1643			
6.55645E-03	9.10528			
6.55669E-03	9.02773			
6.55693E-03	8.95124			
6.55693E-03	8.95028			
6.55717E-03	8.88226			
6.55738E-03	8.82255			
6.55776E-03	8.71274			
6.55812E-03	8.61237			
6.55848E-03	8.51276			
6.55895E-03	8.38098			
6.55943E-03	8.25039			
6.55969E-03	8.18037			
6.55985E-03	8.13972			
6.56021E-03	8.04946			
6.56057E-03	7.96015			
6.56093E-03	7.87194			
6.56129E-03	7.78622			
6.56130E-03	7.78518			
6.56166E-03	7.70992			
6.56193E-03	7.65473			
6.56220E-03	7.60081			
6.56232E-03	7.57815			
6.56247E-03	7.55645			
6.56268E-03	7.52838			
6.56291E-03	7.49819			
6.56300E-03	7.48757			
6.56315E-03	7.48217			
6.56338E-03	7.47579			
6.56354E-03	7.47309			
6.56356E-03	7.4744			
6.56373E-03	7.48795			
6.56391E-03	7.51795			
6.56402E-03	7.53952			
6.56408E-03	7.55802			
6.56426E-03	7.61626			
6.56432E-03	7.63673			
6.56444E-03	7.69883			
6.56460E-03	7.79016			
6.56461E-03	7.79572			
6.56473E-03	7.88371			
6.56481E-03	7.94699			
6.56485E-03	7.99045			
6.56498E-03	8.11616			
6.56501E-03	8.15396			
6.56510E-03	8.2643			
6.56517E-03	8.35808			
6.56522E-03	8.43558			
6.56533E-03	8.60463			
6.56535E-03	8.6311			
6.56547E-03	8.85969			
6.56549E-03	8.90074			
6.56560E-03	9.12378			
6.56566E-03	9.2533			
6.56572E-03	9.41797			
6.56576E-03	9.52316			
6.56584E-03	9.73284			
6.56593E-03	10.0019			
6.56595E-03	10.058			
6.56605E-03	10.415			
6.56606E-03	10.424			
6.56617E-03	10.8336			
6.56618E-03	10.8796			
6.56628E-03	11.2865			
6.56630E-03	11.3996			
6.56639E-03	11.7848			
6.56643E-03	11.9794			
6.56650E-03	12.3313			
6.56655E-03	12.6238			
6.56664E-03	13.1386			
6.56668E-03	13.3359			
6.56679E-03	14.0428			
6.56680E-03	14.1206			
6.56693E-03	14.9828			
6.56694E-03	15.056			
6.56705E-03	15.9257			
6.56706E-03	15.9936			
6.56717E-03	16.9112			
6.56718E-03	17.0137			
6.56725E-03	17.5994			
6.56735E-03	18.5204			
6.56741E-03	19.0783			
6.56751E-03	20.1706			
6.56756E-03	20.7005			
6.56765E-03	21.6704			
6.56772E-03	22.4694			
6.56781E-03	23.6106			
6.56786E-03	24.185			
6.56798E-03	25.7098			
6.56800E-03	26.0167			
6.56817E-03	28.4078			
6.56819E-03	28.6378			
6.56833E-03	30.7202			
6.56842E-03	32.1901			
6.56856E-03	34.4064			
6.56880E-03	38.3049			
6.56889E-03	39.9336			
6.56919E-03	45.09			
6.56928E-03	46.724			
6.56951E-03	50.7872			
6.56966E-03	53.2074			
6.56975E-03	54.7403			
6.56989E-03	57.0154			
6.56998E-03	58.4314			
6.57011E-03	60.2925			
6.57022E-03	61.7717			
6.57032E-03	63.1241			
6.57038E-03	63.7626			
6.57053E-03	65.5582			
6.57072E-03	67.338			
6.57088E-03	68.4754			
6.57093E-03	68.8798			
6.57100E-03	69.2211			
6.57111E-03	69.7464			
6.57120E-03	69.9919			
6.57133E-03	70.2884			
6.57137E-03	70.3016			
6.57148E-03	70.3084			
6.57155E-03	70.2046			
6.57164E-03	70.0302			
6.57170E-03	69.8092			
6.57180E-03	69.461			
6.57186E-03	69.1048			
6.57203E-03	68.091			
6.57209E-03	67.5863			
6.57227E-03	66.1637			
6.57233E-03	65.5284			
6.57250E-03	63.7545			
6.57256E-03	63.0125			
6.57274E-03	60.951			
6.57288E-03	59.0972			
6.57297E-03	57.8557			
6.57328E-03	53.4339			
6.57350E-03	50.2573			
6.57374E-03	46.8687			
6.57397E-03	43.4996			
6.57400E-03	43.0531			
6.57413E-03	41.2532			
6.57428E-03	39.2536			
6.57430E-03	39.0549			
6.57441E-03	37.6721			
6.57452E-03	36.2974			
6.57457E-03	35.6545			
6.57474E-03	33.7406			
6.57475E-03	33.5595			
6.57486E-03	32.4113			
6.57498E-03	31.1044			
6.57500E-03	30.9603			
6.57513E-03	29.629			
6.57517E-03	29.2517			
6.57527E-03	28.3743			
6.57535E-03	27.6778			
6.57541E-03	27.1942			
6.57552E-03	26.2347			
6.57554E-03	26.0873			
6.57568E-03	25.0637			
6.57570E-03	24.9186			
6.57582E-03	24.1191			
6.57587E-03	23.7227			
6.57595E-03	23.2385			
6.57605E-03	22.6383			
6.57609E-03	22.419			
6.57621E-03	21.766			
6.57623E-03	21.658			
6.57635E-03	21.0196			
6.57641E-03	20.7275			
6.57650E-03	20.3315			
6.57661E-03	19.8518			
6.57665E-03	19.6946			
6.57679E-03	19.1104			
6.57680E-03	19.0718			
6.57694E-03	18.597			
6.57709E-03	18.0923			
6.57710E-03	18.059			
6.57723E-03	17.6587			
6.57738E-03	17.2332			
6.57739E-03	17.205			
6.57753E-03	16.8659			
6.57767E-03	16.5052			
6.57768E-03	16.4813			
6.57783E-03	16.1728			
6.57799E-03	15.8359			
6.57799E-03	15.8257			
6.57815E-03	15.5478			
6.57831E-03	15.263			
6.57835E-03	15.203			
6.57847E-03	15.0116			
6.57869E-03	14.69			
6.57870E-03	14.6755			
6.57890E-03	14.411			
6.57905E-03	14.2233			
6.57912E-03	14.1479			
6.57933E-03	13.9125			
6.57952E-03	13.7102			
6.57953E-03	13.6991			
6.57980E-03	13.4529			
6.58007E-03	13.2083			
6.58012E-03	13.1622			
6.58034E-03	12.9917			
6.58050E-03	12.8748			
6.58061E-03	12.795			
6.58089E-03	12.615			
6.58124E-03	12.3827			
6.58125E-03	12.3773			
6.58161E-03	12.1781			
6.58197E-03	11.9798			
6.58198E-03	11.9745			
6.58233E-03	11.8101			
6.58270E-03	11.6397			
6.58272E-03	11.6284			
6.58306E-03	11.4925			
6.58343E-03	11.3481			
6.58365E-03	11.2621			
6.58367E-03	11.2541			
6.58392E-03	11.1749			
6.58404E-03	11.1357			
6.58422E-03	11.0774			
6.58441E-03	11.0198			
6.58459E-03	10.9632			
6.58477E-03	10.9076			
6.58490E-03	10.8713			
6.58502E-03	10.8355			
6.58504E-03	10.8285			
6.58514E-03	10.806			
6.58526E-03	10.7787			
6.58538E-03	10.7521			
6.58551E-03	10.7265			
6.58563E-03	10.7019			
6.58575E-03	10.6784			
6.58587E-03	10.656			
6.58600E-03	10.6348			
6.58612E-03	10.6149			
6.58624E-03	10.5964			
6.58635E-03	10.5809			
6.58643E-03	10.5698			
6.58646E-03	10.568			
6.58661E-03	10.5593			
6.58675E-03	10.5528			
6.58690E-03	10.5482			
6.58706E-03	10.5459			
6.58722E-03	10.546			
6.58738E-03	10.5483			
6.58753E-03	10.5527			
6.58762E-03	10.5612			
6.58794E-03	10.5975			
6.58840E-03	10.6529			
6.58863E-03	10.6774			
6.58864E-03	10.6781			
6.58888E-03	10.7151			
6.58905E-03	10.7373			
6.58923E-03	10.7563			
6.58937E-03	10.7671			
6.58952E-03	10.7743			
6.58970E-03	10.7769			
6.58988E-03	10.7727			
6.58998E-03	10.7671			
6.59016E-03	10.7521			
6.59030E-03	10.7339			
6.59042E-03	10.7159			
6.59046E-03	10.7102			
6.59065E-03	10.6703			
6.59083E-03	10.6291			
6.59104E-03	10.5724			
6.59125E-03	10.5077			
6.59144E-03	10.4466			
6.59160E-03	10.3953			
6.59170E-03	10.3564			
6.59225E-03	10.1415			
6.59247E-03	10.0579			
6.59267E-03	9.98661			
6.59284E-03	9.92704			
6.59299E-03	9.87573			
6.59301E-03	9.86988			
6.59314E-03	9.82783			
6.59326E-03	9.78737			
6.59339E-03	9.74853			
6.59352E-03	9.71131			
6.59365E-03	9.67569			
6.59377E-03	9.64163			
6.59390E-03	9.60909			
6.59401E-03	9.58307			
6.59414E-03	9.55312			
6.59426E-03	9.52447			
6.59439E-03	9.49703			
6.59452E-03	9.47073			
6.59464E-03	9.44547			
6.59477E-03	9.42116			
6.59490E-03	9.39771			
6.59496E-03	9.38638			
6.59503E-03	9.37682			
6.59516E-03	9.35839			
6.59528E-03	9.34059			
6.59541E-03	9.32334			
6.59554E-03	9.30658			
6.59567E-03	9.29024			
6.59586E-03	9.26642			
6.59605E-03	9.24326			
6.59624E-03	9.22065			
6.59649E-03	9.19113			
6.59675E-03	9.16216			
6.59680E-03	9.15646			
6.59713E-03	9.12706			
6.59751E-03	9.09365			
6.59802E-03	9.04954			
6.59904E-03	8.96201			
6.59966E-03	8.90963			
6.60068E-03	8.84096			
6.60252E-03	8.71761			
6.60394E-03	8.62269			
6.60497E-03	8.56719			
6.60742E-03	8.43576			
6.60819E-03	8.39423			
6.60987E-03	8.32109			
6.61321E-03	8.1757			
6.61387E-03	8.14669			
6.61654E-03	8.05283			
6.62122E-03	7.88898			
6.62155E-03	7.87928			
6.62672E-03	7.72946			
6.62856E-03	7.67641			
6.63373E-03	7.54985			
6.63957E-03	7.40728			
6.63974E-03	7.40372			
6.64725E-03	7.24387			
6.65459E-03	7.08796			
6.66010E-03	6.97132			
6.66527E-03	6.86204			
6.67028E-03	6.74385			
6.67362E-03	6.66535			
6.67562E-03	6.61842			
6.67662E-03	6.5901			
6.67929E-03	6.51487			
6.68163E-03	6.44935			
6.68196E-03	6.43805			
6.68396E-03	6.37054			
6.68596E-03	6.30338			
6.68630E-03	6.29226			
6.68763E-03	6.23862			
6.68930E-03	6.17199			
6.68964E-03	6.15875			
6.69055E-03	6.11469			
6.69181E-03	6.05498			
6.69289E-03	6.00362			
6.69299E-03	5.99744			
6.69406E-03	5.93484			
6.69512E-03	5.87277			
6.69606E-03	5.81859			
6.69619E-03	5.80947			
6.69690E-03	5.75828			
6.69760E-03	5.70753			
6.69831E-03	5.65733			
6.69848E-03	5.64566			
6.69894E-03	5.60652			
6.69957E-03	5.55376			
6.70015E-03	5.50519			
6.70019E-03	5.50104			
6.70082E-03	5.4397			
6.70123E-03	5.3994			
6.70165E-03	5.35966			
6.70182E-03	5.34402			
6.70206E-03	5.31661			
6.70247E-03	5.27102			
6.70288E-03	5.22631			
6.70329E-03	5.18264			
6.70349E-03	5.16178			
6.70359E-03	5.14902			
6.70390E-03	5.11306			
6.70421E-03	5.07806			
6.70451E-03	5.04419			
6.70482E-03	5.01169			
6.70506E-03	4.98779			
6.70532E-03	4.96211			
6.70552E-03	4.94398			
6.70572E-03	4.92699			
6.70586E-03	4.9159			
6.70592E-03	4.91356			
6.70612E-03	4.9071			
6.70632E-03	4.90249			
6.70648E-03	4.90056			
6.70652E-03	4.90283			
6.70672E-03	4.91632			
6.70686E-03	4.927			
6.70692E-03	4.93234			
6.70699E-03	4.94548			
6.70714E-03	4.97384			
6.70721E-03	4.98746			
6.70727E-03	5.00485			
6.70739E-03	5.04406			
6.70746E-03	5.06612			
6.70752E-03	5.09236			
6.70764E-03	5.15098			
6.70771E-03	5.18368			
6.70777E-03	5.21971			
6.70788E-03	5.28922			
6.70789E-03	5.30201			
6.70802E-03	5.40123			
6.70804E-03	5.42181			
6.70814E-03	5.51905			
6.70821E-03	5.58605			
6.70827E-03	5.65497			
6.70838E-03	5.78682			
6.70839E-03	5.81055			
6.70850E-03	5.97032			
6.70854E-03	6.03115			
6.70861E-03	6.14843			
6.70867E-03	6.24663			
6.70872E-03	6.35009			
6.70879E-03	6.49309			
6.70883E-03	6.57612			
6.70892E-03	6.7738			
6.70894E-03	6.82864			
6.70904E-03	7.09215			
6.70905E-03	7.10982			
6.70916E-03	7.42471			
6.70917E-03	7.45218			
6.70927E-03	7.77528			
6.70929E-03	7.85753			
6.70938E-03	8.16234			
6.70942E-03	8.3116			
6.70949E-03	8.58988			
6.70956E-03	8.89029			
6.70962E-03	9.16397			
6.70969E-03	9.48083			
6.70974E-03	9.74272			
6.70982E-03	10.1364			
6.70986E-03	10.3794			
6.70995E-03	10.8608			
6.70998E-03	11.077			
6.71008E-03	11.6574			
6.71011E-03	11.8386			
6.71021E-03	12.5298			
6.71023E-03	12.6665			
6.71034E-03	13.4808			
6.71035E-03	13.5631			
6.71047E-03	14.5125			
6.71047E-03	14.5302			
6.71060E-03	15.627			
6.71060E-03	15.6577			
6.71073E-03	16.8971			
6.71074E-03	16.9631			
6.71087E-03	18.2604			
6.71088E-03	18.366			
6.71101E-03	19.7182			
6.71109E-03	20.6551			
6.71114E-03	21.2609			
6.71128E-03	22.8578			
6.71132E-03	23.3413			
6.71149E-03	25.5479			
6.71160E-03	26.9709			
6.71169E-03	28.2223			
6.71196E-03	31.9584			
6.71226E-03	36.3808			
6.71253E-03	40.1929			
6.71269E-03	42.4546			
6.71273E-03	42.9912			
6.71293E-03	45.6372			
6.71296E-03	45.9839			
6.71313E-03	48.0633			
6.71321E-03	49.0018			
6.71333E-03	50.2748			
6.71339E-03	50.8935			
6.71353E-03	52.1802			
6.71357E-03	52.5367			
6.71368E-03	53.3552			
6.71375E-03	53.8504			
6.71383E-03	54.3337			
6.71393E-03	54.9564			
6.71400E-03	55.2388			
6.71410E-03	55.6419			
6.71416E-03	55.8081			
6.71427E-03	56.0525			
6.71430E-03	56.0796			
6.71446E-03	56.1638			
6.71449E-03	56.1497			
6.71451E-03	56.1308			
6.71465E-03	55.8977			
6.71471E-03	55.733			
6.71485E-03	55.2373			
6.71491E-03	54.9734			
6.71505E-03	54.2098			
6.71511E-03	53.8555			
6.71525E-03	52.8491			
6.71531E-03	52.4153			
6.71546E-03	51.1928			
6.71558E-03	50.0622			
6.71566E-03	49.295			
6.71591E-03	46.6111			
6.71592E-03	46.469			
6.71632E-03	41.8332			
6.71651E-03	39.6071			
6.71677E-03	36.5324			
6.71699E-03	33.9177			
6.71701E-03	33.7246			
6.71720E-03	31.6463			
6.71727E-03	30.8636			
6.71734E-03	30.1937			
6.71751E-03	28.3928			
6.71755E-03	27.9731			
6.71768E-03	26.8365			
6.71777E-03	25.985			
6.71784E-03	25.3709			
6.71795E-03	24.4421			
6.71798E-03	24.1589			
6.71806E-03	23.5692			
6.71816E-03	22.7256			
6.71819E-03	22.501			
6.71831E-03	21.6761			
6.71841E-03	21.0065			
6.71842E-03	20.8991			
6.71853E-03	20.1824			
6.71857E-03	19.946			
6.71865E-03	19.5077			
6.71874E-03	18.978			
6.71876E-03	18.8666			
6.71887E-03	18.2723			
6.71891E-03	18.0981			
6.71899E-03	17.7245			
6.71910E-03	17.1996			
6.71916E-03	16.9304			
6.71921E-03	16.7102			
6.71932E-03	16.2581			
6.71941E-03	15.9269			
6.71944E-03	15.825			
6.71956E-03	15.4082			
6.71966E-03	15.0673			
6.71968E-03	14.9929			
6.71981E-03	14.6254			
6.71992E-03	14.2863			
6.71993E-03	14.2653			
6.72006E-03	13.9539			
6.72018E-03	13.646			
6.72020E-03	13.6053			
6.72031E-03	13.3764			
6.72043E-03	13.1151			
6.72047E-03	13.0288			
6.72056E-03	12.8787			
6.72068E-03	12.6558			
6.72075E-03	12.538			
6.72081E-03	12.4478			
6.72095E-03	12.2309			
6.72103E-03	12.1171			
6.72109E-03	12.0293			
6.72123E-03	11.8444			
6.72136E-03	11.6773			
6.72138E-03	11.6636			
6.72159E-03	11.434			
6.72180E-03	11.2071			
6.72183E-03	11.1806			
6.72201E-03	11.0149			
6.72223E-03	10.8289			
6.72229E-03	10.7747			
6.72244E-03	10.6637			
6.72265E-03	10.5078			
6.72275E-03	10.435			
6.72294E-03	10.3217			
6.72318E-03	10.1725			
6.72337E-03	10.0573			
6.72349E-03	9.99793			
6.72379E-03	9.84347			
6.72410E-03	9.69227			
6.72410E-03	9.69051			
6.72441E-03	9.56302			
6.72471E-03	9.4364			
6.72493E-03	9.34743			
6.72512E-03	9.28051			
6.72553E-03	9.1391			
6.72576E-03	9.05887			
6.72594E-03	9.00786			
6.72635E-03	8.88975			
6.72679E-03	8.7641			
6.72702E-03	8.69875			
6.72722E-03	8.64871			
6.72766E-03	8.54446			
6.72810E-03	8.44104			
6.72847E-03	8.35548			
6.72868E-03	8.30455			
6.72889E-03	8.26222			
6.72929E-03	8.17841			
6.72969E-03	8.09554			
6.72999E-03	8.03414			
6.73030E-03	7.97352			
6.73060E-03	7.91387			
6.73090E-03	7.85547			
6.73110E-03	7.81744			
6.73130E-03	7.78031			
6.73150E-03	7.7443			
6.73164E-03	7.72143			
6.73165E-03	7.71803			
6.73181E-03	7.69148			
6.73196E-03	7.66572			
6.73212E-03	7.64071			
6.73227E-03	7.61741			
6.73238E-03	7.60299			
6.73248E-03	7.58959			
6.73259E-03	7.57733			
6.73269E-03	7.56635			
6.73279E-03	7.55682			
6.73290E-03	7.54889			
6.73300E-03	7.54275			
6.73311E-03	7.53862			
6.73321E-03	7.5367			
6.73325E-03	7.53689			
6.73332E-03	7.54052			
6.73342E-03	7.54874			
6.73353E-03	7.55995			
6.73362E-03	7.57278			
6.73370E-03	7.58648			
6.73379E-03	7.60257			
6.73387E-03	7.62124			
6.73391E-03	7.63194			
6.73395E-03	7.64667			
6.73403E-03	7.67904			
6.73412E-03	7.71452			
6.73420E-03	7.75331			
6.73428E-03	7.79558			
6.73436E-03	7.84155			
6.73440E-03	7.86049			
6.73445E-03	7.89745			
6.73453E-03	7.96115			
6.73461E-03	8.02913			
6.73469E-03	8.10158			
6.73471E-03	8.11237			
6.73478E-03	8.18794			
6.73486E-03	8.28064			
6.73497E-03	8.40662			
6.73502E-03	8.4716			
6.73506E-03	8.53675			
6.73516E-03	8.68272			
6.73526E-03	8.83623			
6.73533E-03	8.95709			
6.73538E-03	9.06342			
6.73551E-03	9.3178			
6.73559E-03	9.48022			
6.73561E-03	9.52101			
6.73574E-03	9.82258			
6.73581E-03	9.99648			
6.73587E-03	10.1479			
6.73602E-03	10.5587			
6.73603E-03	10.587			
6.73619E-03	11.0784			
6.73625E-03	11.2555			
6.73636E-03	11.6423			
6.73649E-03	12.0763			
6.73658E-03	12.403			
6.73675E-03	13.063			
6.73692E-03	13.7171			
6.73700E-03	14.0593			
6.73731E-03	15.3254			
6.73736E-03	15.5394			
6.73759E-03	16.5107			
6.73782E-03	17.3961			
6.73803E-03	18.191			
6.73823E-03	18.8917			
6.73825E-03	18.9597			
6.73839E-03	19.3757			
6.73854E-03	19.8134			
6.73857E-03	19.8657			
6.73870E-03	20.1716			
6.73886E-03	20.4631			
6.73889E-03	20.5139			
6.73900E-03	20.6599			
6.73913E-03	20.7944			
6.73915E-03	20.8119			
6.73930E-03	20.8772			
6.73938E-03	20.891			
6.73946E-03	20.8774			
6.73961E-03	20.8029			
6.73964E-03	20.7795			
6.73977E-03	20.6401			
6.73991E-03	20.4556			
6.73993E-03	20.4198			
6.74012E-03	20.0638			
6.74017E-03	19.9514			
6.74028E-03	19.6769			
6.74048E-03	19.1425			
6.74053E-03	18.9841			
6.74082E-03	18.0655			
6.74085E-03	17.9747			
6.74122E-03	16.685			
6.74135E-03	16.1993			
6.74157E-03	15.4191			
6.74174E-03	14.8222			
6.74192E-03	14.2447			
6.74204E-03	13.8259			
6.74217E-03	13.4201			
6.74231E-03	13.0181			
6.74244E-03	12.6308			
6.74246E-03	12.5563			
6.74257E-03	12.2736			
6.74267E-03	12.0184			
6.74277E-03	11.7714			
6.74287E-03	11.5324			
6.74297E-03	11.3155			
6.74307E-03	11.1061			
6.74317E-03	10.9043			
6.74320E-03	10.8395			
6.74327E-03	10.7037			
6.74336E-03	10.5583			
6.74344E-03	10.4175			
6.74352E-03	10.2811			
6.74353E-03	10.2678			
6.74360E-03	10.1585			
6.74369E-03	10.0409			
6.74377E-03	9.92724			
6.74385E-03	9.81716			
6.74386E-03	9.8065			
6.74393E-03	9.72117			
6.74402E-03	9.62963			
6.74410E-03	9.54116			
6.74418E-03	9.4556			
6.74426E-03	9.37279			
6.74435E-03	9.29255			
6.74435E-03	9.28477			
6.74443E-03	9.22511			
6.74451E-03	9.16111			
6.74459E-03	9.09926			
6.74468E-03	9.03944			
6.74476E-03	8.98154			
6.74484E-03	8.92544			
6.74485E-03	8.92001			
6.74493E-03	8.87878			
6.74501E-03	8.83459			
6.74509E-03	8.79195			
6.74517E-03	8.75078			
6.74526E-03	8.71101			
6.74534E-03	8.67262			
6.74535E-03	8.66891			
6.74542E-03	8.64198			
6.74550E-03	8.61335			
6.74559E-03	8.58598			
6.74567E-03	8.55985			
6.74571E-03	8.54724			
6.74579E-03	8.52295			
6.74588E-03	8.49988			
6.74596E-03	8.47805			
6.74601E-03	8.4657			
6.74604E-03	8.46003			
6.74612E-03	8.44714			
6.74621E-03	8.43554			
6.74629E-03	8.42525			
6.74637E-03	8.41632			
6.74645E-03	8.40877			
6.74654E-03	8.40265			
6.74662E-03	8.39799			
6.74667E-03	8.39611			
6.74670E-03	8.39749			
6.74678E-03	8.4025			
6.74687E-03	8.40911			
6.74695E-03	8.41737			
6.74707E-03	8.43293			
6.74720E-03	8.45241			
6.74730E-03	8.47091			
6.74733E-03	8.47795			
6.74740E-03	8.49804			
6.74753E-03	8.5423			
6.74766E-03	8.59126			
6.74779E-03	8.6449			
6.74791E-03	8.69847			
6.74792E-03	8.70423			
6.74805E-03	8.77994			
6.74818E-03	8.85993			
6.74838E-03	8.98731			
6.74840E-03	9.00001			
6.74858E-03	9.14201			
6.74880E-03	9.32283			
6.74888E-03	9.39487			
6.74939E-03	9.8683			
6.74960E-03	10.0728			
6.74978E-03	10.2333			
6.74995E-03	10.3849			
6.75014E-03	10.5386			
6.75029E-03	10.6474			
6.75044E-03	10.7483			
6.75061E-03	10.8461			
6.75078E-03	10.9294			
6.75090E-03	10.9732			
6.75096E-03	10.991			
6.75099E-03	10.9964			
6.75116E-03	11.0238			
