E(MeV)	"HF-177(N,TOT)"	
3.61944E-04	52.6512	
3.61977E-04	57.4882	
3.61982E-04	58.3349	
3.62038E-04	66.5877	
3.62078E-04	72.2414	
3.62112E-04	76.7369	
3.62119E-04	77.5329	
3.62143E-04	80.3278	
3.62170E-04	83.0856	
3.62177E-04	83.7575	
3.62200E-04	85.8184	
3.62208E-04	86.3688	
3.62229E-04	87.819	
3.62246E-04	88.7268	
3.62257E-04	89.2256	
3.62284E-04	90.1197	
3.62284E-04	90.1197	
3.62300E-04	90.3665	
3.62320E-04	90.4067	
3.62328E-04	90.3936	
3.62350E-04	90.0047	
3.62352E-04	89.9647	
3.62378E-04	88.9837	
3.62380E-04	88.9086	
3.62395E-04	88.1278	
3.62405E-04	87.5243	
3.62430E-04	85.7463	
3.62434E-04	85.4613	
3.62449E-04	84.1241	
3.62459E-04	83.2597	
3.62488E-04	80.3411	
3.62520E-04	76.5439	
3.62525E-04	75.9725	
3.62553E-04	72.3647	
3.62568E-04	70.3364	
3.62591E-04	67.1166	
3.62637E-04	60.5629	
3.62650E-04	58.6508	
3.62700E-04	51.4645	
3.62737E-04	46.2854	
3.62762E-04	42.9704	
3.62792E-04	39.1912	
3.62802E-04	37.9773	
3.62818E-04	36.093	
3.62844E-04	33.1799	
3.62855E-04	31.9504	
3.62861E-04	31.3453	
3.62878E-04	29.6097	
3.62895E-04	27.954	
3.62903E-04	27.2535	
3.62912E-04	26.3933	
3.62930E-04	24.864	
3.62939E-04	24.1894	
3.62948E-04	23.4324	
3.62966E-04	22.0945	
3.62975E-04	21.5071	
3.62984E-04	20.8496	
3.63002E-04	19.6929	
3.63011E-04	19.1873	
3.63020E-04	18.6226	
3.63038E-04	17.6335	
3.63046E-04	17.2026	
3.63056E-04	16.7228	
3.63074E-04	15.8852	
3.63082E-04	15.5215	
3.63092E-04	15.1175	
3.63109E-04	14.437	
3.63118E-04	14.1088	
3.63125E-04	13.8541	
3.63142E-04	13.3194	
3.63154E-04	12.9314	
3.63158E-04	12.8248	
3.63174E-04	12.3785	
3.63190E-04	11.9628	
3.63206E-04	11.5754	
3.63208E-04	11.5353	
3.63222E-04	11.2313	
3.63238E-04	10.9133	
3.63255E-04	10.6171	
3.63262E-04	10.4942	
3.63271E-04	10.3493	
3.63287E-04	10.1066	
3.63303E-04	9.88039	
3.63316E-04	9.71603	
3.63319E-04	9.6721	
3.63335E-04	9.48784	
3.63351E-04	9.31576	
3.63368E-04	9.15465	
3.63384E-04	9.00338	
3.63386E-04	8.98229	
3.63400E-04	8.87094	
3.63416E-04	8.74816	
3.63438E-04	8.59536	
3.63457E-04	8.46872	
3.63465E-04	8.41707	
3.63482E-04	8.32245	
3.63507E-04	8.19138	
3.63532E-04	8.06939	
3.63544E-04	8.01492	
3.63557E-04	7.96014	
3.63582E-04	7.86193	
3.63616E-04	7.73914	
3.63649E-04	7.62392	
3.63683E-04	7.52426	
3.63733E-04	7.3837	
3.63755E-04	7.32699	
3.63783E-04	7.25727	
3.63834E-04	7.14158	
3.63884E-04	7.0309	
3.63899E-04	6.99779	
3.63951E-04	6.89703	
3.64027E-04	6.7537	
3.64044E-04	6.72327	
3.64113E-04	6.60828	
3.64188E-04	6.48981	
3.64219E-04	6.44125	
3.64313E-04	6.29982	
3.64407E-04	6.16431	
3.64415E-04	6.1532	
3.64501E-04	6.03686	
3.64595E-04	5.91511	
3.64697E-04	5.78794	
3.64778E-04	5.69303	
3.64859E-04	5.60266	
3.64899E-04	5.55992	
3.64940E-04	5.51378	
3.65021E-04	5.42686	
3.65101E-04	5.3459	
3.65142E-04	5.30876	
3.65182E-04	5.26721	
3.65263E-04	5.19173	
3.65340E-04	5.12816	
3.65384E-04	5.09652	
3.65412E-04	5.07304	
3.65485E-04	5.02223	
3.65546E-04	4.98922	
3.65558E-04	4.9814	
3.65612E-04	4.9548	
3.65667E-04	4.93675	
3.65687E-04	4.93372	
3.65721E-04	4.92501	
3.65776E-04	4.9227	
3.65830E-04	4.93399	
3.65885E-04	4.96155	
3.65899E-04	4.97329	
3.65929E-04	4.99817	
3.65974E-04	5.05028	
3.66018E-04	5.12126	
3.66020E-04	5.12539	
3.66051E-04	5.1933	
3.66081E-04	5.27028	
3.66085E-04	5.28167	
3.66118E-04	5.3938	
3.66131E-04	5.44655	
3.66151E-04	5.53303	
3.66171E-04	5.63546	
3.66185E-04	5.70601	
3.66202E-04	5.81168	
3.66207E-04	5.84454	
3.66229E-04	6.00536	
3.66232E-04	6.0297	
3.66249E-04	6.17557	
3.66262E-04	6.30058	
3.66265E-04	6.32538	
3.66276E-04	6.44328	
3.66293E-04	6.62551	
3.66295E-04	6.6495	
3.66313E-04	6.8841	
3.66331E-04	7.15069	
3.66333E-04	7.18291	
3.66349E-04	7.45228	
3.66353E-04	7.52544	
3.66367E-04	7.79177	
3.66368E-04	7.81244	
3.66383E-04	8.13293	
3.66385E-04	8.17724	
3.66399E-04	8.4891	
3.66404E-04	8.61349	
3.66414E-04	8.88267	
3.66422E-04	9.10599	
3.66429E-04	9.31728	
3.66440E-04	9.66059	
3.66442E-04	9.72131	
3.66458E-04	10.2657	
3.66458E-04	10.2874	
3.66469E-04	10.7195	
3.66476E-04	10.996	
3.66481E-04	11.2033	
3.66493E-04	11.7231	
3.66494E-04	11.7918	
3.66505E-04	12.2938	
3.66513E-04	12.6889	
3.66517E-04	12.9013	
3.66528E-04	13.5567	
3.66531E-04	13.6952	
3.66540E-04	14.2708	
3.66549E-04	14.8249	
3.66552E-04	15.0298	
3.66564E-04	15.8514	
3.66567E-04	16.0899	
3.66576E-04	16.7395	
3.66585E-04	17.5032	
3.66587E-04	17.6817	
3.66599E-04	18.7044	
3.66604E-04	19.0821	
3.66611E-04	19.8017	
3.66622E-04	20.8369	
3.66623E-04	20.9631	
3.66635E-04	22.2263	
3.66640E-04	22.7923	
3.66647E-04	23.5714	
3.66658E-04	24.9533	
3.66658E-04	24.992	
3.66670E-04	26.5387	
3.66676E-04	27.3533	
3.66682E-04	28.1737	
3.66694E-04	29.9916	
3.66707E-04	32.0169	
3.66713E-04	32.9092	
3.66720E-04	34.1682	
3.66732E-04	36.3233	
3.66733E-04	36.4367	
3.66745E-04	38.878	
3.66746E-04	39.1175	
3.66761E-04	42.0686	
3.66761E-04	42.1115	
3.66775E-04	45.1868	
3.66776E-04	45.3243	
3.66789E-04	48.5159	
3.66790E-04	48.7605	
3.66803E-04	52.0639	
3.66805E-04	52.4292	
3.66817E-04	55.8692	
3.66826E-04	58.3906	
3.66831E-04	59.8536	
3.66841E-04	62.673	
3.66846E-04	64.1105	
3.66860E-04	68.5915	
3.66862E-04	69.3139	
3.66876E-04	73.9853	
3.66883E-04	76.5266	
3.66893E-04	80.3578	
3.66904E-04	84.2951	
3.66911E-04	87.1325	
3.66925E-04	92.6326	
3.66929E-04	94.3169	
3.66946E-04	101.562	
3.66949E-04	102.98	
3.66970E-04	112.563	
3.66973E-04	114.082	
3.66994E-04	124.305	
3.66998E-04	125.92	
3.67017E-04	135.956	
3.67030E-04	142.825	
3.67046E-04	151.699	
3.67062E-04	160.797	
3.67074E-04	167.36	
3.67111E-04	189.435	
3.67112E-04	190.41	
3.67158E-04	218.32	
3.67216E-04	254.525	
3.67248E-04	274.006	
3.67261E-04	281.644	
3.67287E-04	296.185	
3.67300E-04	303.236	
3.67322E-04	314.785	
3.67335E-04	321.104	
3.67355E-04	329.823	
3.67368E-04	335.323	
3.67384E-04	341.497	
3.67400E-04	347.267	
3.67410E-04	350.288	
3.67429E-04	355.73	
3.67444E-04	359.316	
3.67456E-04	361.709	
3.67474E-04	364.459	
3.67487E-04	365.957	
3.67500E-04	366.975	
3.67505E-04	367.213	
3.67526E-04	367.392	
3.67535E-04	367.027	
3.67546E-04	366.321	
3.67557E-04	365.432	
3.67566E-04	364.209	
3.67584E-04	361.344	
3.67597E-04	358.7	
3.67613E-04	354.871	
3.67622E-04	352.41	
3.67640E-04	346.983	
3.67649E-04	343.936	
3.67671E-04	335.573	
3.67674E-04	334.258	
3.67700E-04	323.113	
3.67707E-04	320.173	
3.67733E-04	307.559	
3.67746E-04	300.966	
3.67765E-04	290.553	
3.67794E-04	274.337	
3.67813E-04	263.229	
3.67891E-04	217.523	
3.67901E-04	211.813	
3.67939E-04	189.468	
3.67952E-04	182.247	
3.67978E-04	168.059	
3.67985E-04	164.637	
3.68007E-04	152.896	
3.68017E-04	148.03	
3.68031E-04	140.914	
3.68049E-04	132.512	
3.68056E-04	129.547	
3.68080E-04	118.848	
3.68081E-04	118.163	
3.68104E-04	108.909	
3.68113E-04	105.422	
3.68126E-04	100.512	
3.68134E-04	97.5561	
3.68143E-04	94.3943	
3.68155E-04	90.2278	
3.68160E-04	88.6096	
3.68176E-04	83.406	
3.68177E-04	83.1539	
3.68194E-04	78.051	
3.68197E-04	77.1151	
3.68211E-04	73.2681	
3.68218E-04	71.3093	
3.68228E-04	68.7872	
3.68239E-04	65.9614	
3.68245E-04	64.6044	
3.68262E-04	60.7005	
3.68265E-04	59.8983	
3.68279E-04	57.0878	
3.68289E-04	55.0076	
3.68296E-04	53.7203	
3.68308E-04	51.3195	
3.68312E-04	50.5953	
3.68323E-04	48.7985	
3.68336E-04	46.6379	
3.68338E-04	46.416	
3.68352E-04	44.2223	
3.68360E-04	43.1089	
3.68367E-04	42.1606	
3.68381E-04	40.2316	
3.68383E-04	39.9482	
3.68396E-04	38.4554	
3.68407E-04	37.139	
3.68410E-04	36.7816	
3.68425E-04	35.2384	
3.68431E-04	34.6411	
3.68439E-04	33.8012	
3.68454E-04	32.4512	
3.68454E-04	32.4151	
3.68468E-04	31.2202	
3.68478E-04	30.4497	
3.68483E-04	30.0612	
3.68497E-04	28.9874	
3.68501E-04	28.7006	
3.68512E-04	28	
3.68527E-04	27.0683	
3.68532E-04	26.7458	
3.68544E-04	26.0522	
3.68562E-04	25.0634	
3.68564E-04	24.9608	
3.68584E-04	23.9896	
3.68592E-04	23.6207	
3.68604E-04	23.1045	
3.68623E-04	22.3693	
3.68625E-04	22.2929	
3.68645E-04	21.5671	
3.68653E-04	21.2904	
3.68665E-04	20.9024	
3.68683E-04	20.3473	
3.68685E-04	20.2901	
3.68705E-04	19.7439	
3.68724E-04	19.2735	
3.68726E-04	19.2254	
3.68756E-04	18.5418	
3.68764E-04	18.3699	
3.68786E-04	17.9343	
3.68804E-04	17.5976	
3.68816E-04	17.39	
3.68847E-04	16.8988	
3.68847E-04	16.8987	
3.68881E-04	16.4204	
3.68913E-04	15.9946	
3.68917E-04	15.947	
3.68954E-04	15.5428	
3.68980E-04	15.2657	
3.68990E-04	15.1701	
3.69026E-04	14.8442	
3.69047E-04	14.6707	
3.69051E-04	14.6396	
3.69099E-04	14.2863	
3.69113E-04	14.1905	
3.69148E-04	13.9841	
3.69180E-04	13.8058	
3.69196E-04	13.7296	
3.69226E-04	13.5987	
3.69265E-04	13.4468	
3.69274E-04	13.4204	
3.69313E-04	13.3239	
3.69351E-04	13.2494	
3.69352E-04	13.2484	
3.69390E-04	13.2286	
3.69408E-04	13.23	
3.69416E-04	13.2378	
3.69442E-04	13.276	
3.69465E-04	13.3239	
3.69468E-04	13.3342	
3.69494E-04	13.4361	
3.69519E-04	13.5605	
3.69522E-04	13.5725	
3.69545E-04	13.7405	
3.69564E-04	13.894	
3.69565E-04	13.8981	
3.69584E-04	14.1013	
3.69603E-04	14.3266	
3.69607E-04	14.3723	
3.69623E-04	14.603	
3.69642E-04	14.9131	
3.69645E-04	14.9662	
3.69662E-04	15.2826	
3.69674E-04	15.5544	
3.69681E-04	15.704	
3.69696E-04	16.0639	
3.69704E-04	16.2786	
3.69712E-04	16.5103	
3.69728E-04	17.0065	
3.69733E-04	17.1661	
3.69744E-04	17.5666	
3.69760E-04	18.1777	
3.69762E-04	18.2431	
3.69777E-04	18.8733	
3.69791E-04	19.5452	
3.69793E-04	19.6245	
3.69809E-04	20.4676	
3.69813E-04	20.6919	
3.69825E-04	21.3984	
3.69835E-04	21.9986	
3.69842E-04	22.4185	
3.69857E-04	23.4754	
3.69858E-04	23.5338	
3.69874E-04	24.7678	
3.69879E-04	25.1595	
3.69890E-04	26.115	
3.69901E-04	27.052	
3.69906E-04	27.5792	
3.69923E-04	29.1664	
3.69939E-04	30.9092	
3.69945E-04	31.5487	
3.69953E-04	32.5377	
3.69967E-04	34.1943	
3.69971E-04	34.7754	
3.69988E-04	37.1145	
3.69989E-04	37.2052	
3.70007E-04	39.8535	
3.70010E-04	40.3548	
3.70025E-04	42.6763	
3.70025E-04	42.703	
3.70043E-04	45.7897	
3.70047E-04	46.4879	
3.70061E-04	49.1018	
3.70069E-04	50.6382	
3.70079E-04	52.643	
3.70091E-04	55.1344	
3.70097E-04	56.417	
3.70113E-04	60.0038	
3.70121E-04	61.8285	
3.70135E-04	65.2042	
3.70139E-04	66.1593	
3.70157E-04	70.7873	
3.70163E-04	72.141	
3.70179E-04	76.7141	
3.70186E-04	78.5107	
3.70201E-04	82.9752	
3.70209E-04	85.2541	
3.70227E-04	90.7625	
3.70240E-04	94.7902	
3.70266E-04	103.133	
3.70275E-04	106.115	
3.70305E-04	116.218	
3.70322E-04	122.01	
3.70412E-04	153.181	
3.70425E-04	157.563	
3.70456E-04	167.843	
3.70472E-04	172.733	
3.70494E-04	179.412	
3.70510E-04	184.178	
3.70529E-04	189.073	
3.70544E-04	192.934	
3.70556E-04	195.691	
3.70565E-04	197.648	
3.70581E-04	200.805	
3.70596E-04	203.597	
3.70609E-04	205.723	
3.70622E-04	207.523	
3.70634E-04	208.938	
3.70656E-04	210.997	
3.70667E-04	211.771	
3.70685E-04	212.536	
3.70695E-04	212.782	
3.70700E-04	212.822	
3.70703E-04	212.786	
3.70727E-04	212.254	
3.70729E-04	212.17	
3.70760E-04	209.907	
3.70761E-04	209.813	
3.70786E-04	206.906	
3.70814E-04	202.333	
3.70840E-04	197.081	
3.70848E-04	195.397	
3.70871E-04	189.761	
3.70878E-04	188.1	
3.70910E-04	179.095	
3.70913E-04	178.339	
3.70952E-04	166.254	
3.70999E-04	150.545	
3.71006E-04	147.87	
3.71102E-04	114.428	
3.71110E-04	111.786	
3.71140E-04	101.832	
3.71149E-04	98.9005	
3.71176E-04	90.5027	
3.71188E-04	86.7546	
3.71204E-04	81.9527	
3.71221E-04	77.1554	
3.71233E-04	73.9143	
3.71243E-04	71.1368	
3.71250E-04	69.2685	
3.71265E-04	65.4902	
3.71271E-04	64.0464	
3.71287E-04	60.1897	
3.71292E-04	59.137	
3.71310E-04	55.2435	
3.71313E-04	54.5418	
3.71332E-04	50.651	
3.71334E-04	50.2598	
3.71354E-04	46.407	
3.71354E-04	46.2865	
3.71375E-04	42.625	
3.71378E-04	42.078	
3.71391E-04	40.0695	
3.71399E-04	38.8	
3.71406E-04	37.6693	
3.71419E-04	35.7837	
3.71422E-04	35.3731	
3.71438E-04	33.2352	
3.71440E-04	33.0265	
3.71454E-04	31.254	
3.71460E-04	30.523	
3.71470E-04	29.4098	
3.71481E-04	28.242	
3.71486E-04	27.6964	
3.71501E-04	26.1701	
3.71502E-04	26.1075	
3.71518E-04	24.6505	
3.71521E-04	24.3109	
3.71533E-04	23.3055	
3.71542E-04	22.6342	
3.71549E-04	22.064	
3.71562E-04	21.1232	
3.71565E-04	20.9201	
3.71581E-04	19.872	
3.71583E-04	19.7707	
3.71597E-04	18.9182	
3.71606E-04	18.4287	
3.71613E-04	18.0387	
3.71629E-04	17.2392	
3.71629E-04	17.2294	
3.71645E-04	16.5008	
3.71652E-04	16.2046	
3.71661E-04	15.8311	
3.71674E-04	15.2927	
3.71675E-04	15.2896	
3.71695E-04	14.5712	
3.71698E-04	14.4954	
3.71716E-04	13.9317	
3.71720E-04	13.8004	
3.71737E-04	13.3705	
3.71755E-04	12.9161	
3.71757E-04	12.862	
3.71778E-04	12.4224	
3.71789E-04	12.1979	
3.71799E-04	12.028	
3.71819E-04	11.678	
3.71824E-04	11.6085	
3.71840E-04	11.372	
3.71858E-04	11.1268	
3.71861E-04	11.0954	
3.71881E-04	10.8578	
3.71904E-04	10.618	
3.71909E-04	10.5709	
3.71936E-04	10.331	
3.71950E-04	10.2244	
3.71964E-04	10.123	
3.71992E-04	9.94297	
3.72002E-04	9.87982	
3.72019E-04	9.78864	
3.72054E-04	9.61938	
3.72061E-04	9.59363	
3.72102E-04	9.44209	
3.72133E-04	9.34187	
3.72145E-04	9.31015	
3.72187E-04	9.2107	
3.72211E-04	9.16318	
3.72245E-04	9.11199	
3.72290E-04	9.05625	
3.72302E-04	9.04691	
3.72378E-04	9.00924	
3.72387E-04	9.00654	
3.72413E-04	9.01076	
3.72476E-04	9.03322	
3.72496E-04	9.05017	
3.72568E-04	9.12555	
3.72580E-04	9.1415	
3.72639E-04	9.24096	
3.72650E-04	9.26192	
3.72710E-04	9.39837	
3.72720E-04	9.42175	
3.72783E-04	9.60157	
3.72790E-04	9.62292	
3.72855E-04	9.8519	
3.72859E-04	9.86836	
3.72927E-04	10.1534	
3.72929E-04	10.1618	
3.72994E-04	10.4849	
3.72999E-04	10.5128	
3.73055E-04	10.8324	
3.73071E-04	10.9367	
3.73116E-04	11.2284	
3.73144E-04	11.4305	
3.73177E-04	11.6783	
3.73216E-04	12.0033	
3.73238E-04	12.188	
3.73288E-04	12.6659	
3.73298E-04	12.765	
3.73359E-04	13.4187	
3.73364E-04	13.4787	
3.73420E-04	14.1623	
3.73440E-04	14.4354	
3.73476E-04	14.93	
3.73516E-04	15.5463	
3.73527E-04	15.705	
3.73567E-04	16.3946	
3.73577E-04	16.5712	
3.73618E-04	17.3399	
3.73628E-04	17.5367	
3.73668E-04	18.3952	
3.73679E-04	18.6151	
3.73717E-04	19.5056	
3.73719E-04	19.5693	
3.73755E-04	20.4805	
3.73770E-04	20.8994	
3.73793E-04	21.5428	
3.73821E-04	22.3875	
3.73831E-04	22.7022	
3.73871E-04	24.0632	
3.73874E-04	24.1504	
3.73909E-04	25.4696	
3.73922E-04	25.9762	
3.73945E-04	26.9111	
3.73973E-04	28.1418	
3.73980E-04	28.4852	
3.74011E-04	29.9671	
3.74016E-04	30.2191	
3.74049E-04	31.9905	
3.74051E-04	32.1296	
3.74087E-04	34.2406	
3.74118E-04	36.3293	
3.74122E-04	36.585	
3.74155E-04	38.9921	
3.74156E-04	39.0925	
3.74186E-04	41.4485	
3.74194E-04	42.2247	
3.74216E-04	44.1508	
3.74232E-04	45.7483	
3.74246E-04	47.1308	
3.74270E-04	49.7256	
3.74277E-04	50.4224	
3.74299E-04	53.0491	
3.74300E-04	53.1254	
3.74322E-04	56.0603	
3.74328E-04	56.7577	
3.74345E-04	59.2414	
3.74356E-04	60.8552	
3.74368E-04	62.6915	
3.74385E-04	65.4044	
3.74396E-04	67.3195	
3.74416E-04	71.0124	
3.74421E-04	71.9529	
3.74442E-04	76.0228	
3.74447E-04	77.0574	
3.74467E-04	81.5387	
3.74472E-04	82.678	
3.74492E-04	87.6166	
3.74497E-04	88.8724	
3.74518E-04	94.3182	
3.74523E-04	95.703	
3.74543E-04	101.711	
3.74548E-04	103.239	
3.74567E-04	109.389	
3.74568E-04	109.825	
3.74586E-04	116.031	
3.74594E-04	118.877	
3.74609E-04	124.661	
3.74619E-04	128.812	
3.74632E-04	134.083	
3.74644E-04	139.754	
3.74655E-04	144.363	
3.74670E-04	151.794	
3.74677E-04	155.569	
3.74695E-04	165.027	
3.74700E-04	167.773	
3.74720E-04	179.551	
3.74723E-04	181.046	
3.74746E-04	195.461	
3.74769E-04	211.117	
3.74771E-04	212.988	
3.74795E-04	231.002	
3.74796E-04	232.025	
3.74819E-04	250.667	
3.74822E-04	252.768	
3.74848E-04	276.483	
3.74850E-04	277.694	
3.74875E-04	302.284	
3.74880E-04	307.544	
3.74902E-04	330.21	
3.74911E-04	340.128	
3.74926E-04	357.352	
3.74941E-04	375.521	
3.74949E-04	384.717	
3.74971E-04	413.915	
3.74979E-04	423.763	
3.75002E-04	454.903	
3.75004E-04	458.536	
3.75032E-04	498.918	
3.75037E-04	506.625	
3.75060E-04	541.611	
3.75070E-04	557.959	
3.75102E-04	609.48	
3.75116E-04	633.273	
3.75144E-04	681.258	
3.75192E-04	767.509	
3.75207E-04	794.78	
3.75281E-04	928.231	
3.75291E-04	946.475	
3.75329E-04	1012.54	
3.75336E-04	1025.58	
3.75374E-04	1087.32	
3.75375E-04	1088.12	
3.75413E-04	1144.98	
3.75417E-04	1150.34	
3.75454E-04	1197.32	
3.75458E-04	1201.88	
3.75484E-04	1230.57	
3.75491E-04	1236.24	
3.75515E-04	1258.01	
3.75527E-04	1266.83	
3.75545E-04	1279.36	
3.75557E-04	1285.53	
3.75576E-04	1294.18	
3.75582E-04	1296.02	
3.75600E-04	1300.42	
3.75610E-04	1302.67	
3.75627E-04	1303.71	
3.75628E-04	1303.6	
3.75659E-04	1299.17	
3.75665E-04	1298.07	
3.75691E-04	1287.37	
3.75700E-04	1283.35	
3.75724E-04	1268.54	
3.75731E-04	1263.81	
3.75754E-04	1243.95	
3.75768E-04	1231.84	
3.75790E-04	1209.32	
3.75795E-04	1203.35	
3.75833E-04	1156.62	
3.75839E-04	1148.3	
3.75871E-04	1103.73	
3.75884E-04	1084.6	
3.75909E-04	1045.78	
3.75947E-04	984.016	
3.75960E-04	963.301	
3.76061E-04	791.793	
3.76093E-04	738.547	
3.76107E-04	716.084	
3.76150E-04	647.252	
3.76151E-04	645.328	
3.76187E-04	592.012	
3.76188E-04	590.126	
3.76222E-04	541.725	
3.76222E-04	541.724	
3.76249E-04	506.457	
3.76257E-04	496.481	
3.76279E-04	468.35	
3.76291E-04	454.449	
3.76310E-04	432.8	
3.76325E-04	415.698	
3.76340E-04	399.805	
3.76359E-04	380.202	
3.76371E-04	369.197	
3.76383E-04	357.136	
3.76401E-04	341.219	
3.76409E-04	334.481	
3.76424E-04	321.825	
3.76434E-04	313.485	
3.76449E-04	301.756	
3.76459E-04	294.035	
3.76475E-04	283.194	
3.76485E-04	276.059	
3.76500E-04	266.056	
3.76510E-04	259.473	
3.76525E-04	250.255	
3.76535E-04	244.19	
3.76551E-04	235.705	
3.76561E-04	230.123	
3.76576E-04	222.399	
3.76594E-04	213.508	
3.76601E-04	210.02	
3.76624E-04	199.705	
3.76629E-04	197.599	
3.76652E-04	188.252	
3.76654E-04	187.226	
3.76675E-04	179.686	
3.76685E-04	175.959	
3.76698E-04	171.679	
3.76715E-04	165.756	
3.76720E-04	164.199	
3.76746E-04	156.522	
3.76751E-04	155.108	
3.76776E-04	148.144	
3.76781E-04	146.859	
3.76807E-04	140.532	
3.76812E-04	139.363	
3.76837E-04	133.602	
3.76842E-04	132.549	
3.76867E-04	127.353	
3.76878E-04	125.299	
3.76898E-04	121.551	
3.76910E-04	119.238	
3.76928E-04	116.265	
3.76949E-04	112.908	
3.76959E-04	111.372	
3.76987E-04	107.198	
3.76989E-04	106.849	
3.77019E-04	102.714	
3.77025E-04	102.033	
3.77060E-04	97.7013	
3.77075E-04	95.8702	
3.77101E-04	93.119	
3.77126E-04	90.4044	
3.77141E-04	88.928	
3.77177E-04	85.5276	
3.77182E-04	85.085	
3.77220E-04	81.806	
3.77227E-04	81.1571	
3.77258E-04	78.7836	
3.77278E-04	77.2199	
3.77308E-04	75.0661	
3.77329E-04	73.6489	
3.77359E-04	71.7268	
3.77405E-04	68.8797	
3.77410E-04	68.5975	
3.77461E-04	65.8109	
3.77481E-04	64.7084	
3.77511E-04	63.2249	
3.77557E-04	61.0237	
3.77562E-04	60.8029	
3.77620E-04	58.2928	
3.77633E-04	57.7535	
3.77686E-04	55.6995	
3.77709E-04	54.8297	
3.77752E-04	53.3371	
3.77790E-04	52.0353	
3.77818E-04	51.1665	
3.77871E-04	49.5265	
3.77884E-04	49.1696	
3.77950E-04	47.3335	
3.77952E-04	47.2636	
3.78016E-04	45.6926	
3.78074E-04	44.2611	
3.78082E-04	44.0957	
3.78154E-04	42.5402	
3.78196E-04	41.6485	
3.78232E-04	40.9498	
3.78311E-04	39.4714	
3.78317E-04	39.3532	
3.78390E-04	38.1357	
3.78420E-04	37.6276	
3.78468E-04	36.8972	
3.78544E-04	35.754	
3.78547E-04	35.7195	
3.78625E-04	34.6603	
3.78668E-04	34.0852	
3.78743E-04	33.1784	
3.78793E-04	32.5854	
3.78845E-04	32.0284	
3.78946E-04	30.9521	
3.78979E-04	30.6053	
3.79047E-04	29.9719	
3.79149E-04	29.0417	
3.79165E-04	28.8916	
3.79250E-04	28.2066	
3.79352E-04	27.3949	
3.79453E-04	26.6766	
3.79542E-04	26.0525	
3.79554E-04	25.9725	
3.79681E-04	25.1794	
3.79732E-04	24.8647	
3.79808E-04	24.4457	
3.79935E-04	23.7531	
3.79985E-04	23.478	
3.80061E-04	23.1151	
3.80188E-04	22.5148	
3.80239E-04	22.2762	
3.80315E-04	21.9575	
3.80473E-04	21.2991	
3.80505E-04	21.1826	
3.80663E-04	20.6052	
3.80796E-04	20.124	
3.80853E-04	19.9433	
3.81044E-04	19.346	
3.81120E-04	19.1089	
3.81234E-04	18.7941	
3.81424E-04	18.2733	
3.81443E-04	18.2215	
3.81614E-04	17.7986	
3.81658E-04	17.6896	
3.81804E-04	17.3676	
3.81994E-04	16.9503	
3.82089E-04	16.7429	
3.82216E-04	16.4988	
3.82469E-04	16.014	
3.82723E-04	15.5812	
3.82850E-04	15.3663	
3.82976E-04	15.1741	
3.83230E-04	14.7923	
3.83357E-04	14.6027	
3.83483E-04	14.4335	
3.83737E-04	14.0974	
3.83864E-04	13.9304	
3.83990E-04	13.7823	
3.84269E-04	13.4589	
3.84573E-04	13.1087	
3.84624E-04	13.0508	
3.84877E-04	12.7886	
3.85106E-04	12.5545	
3.85131E-04	12.5287	
3.85334E-04	12.3382	
3.85524E-04	12.161	
3.85714E-04	11.9854	
3.85904E-04	11.8114	
3.86094E-04	11.6394	
3.86284E-04	11.4696	
3.86427E-04	11.3441	
3.86429E-04	11.3419	
3.86569E-04	11.2179	
3.86712E-04	11.0938	
3.86855E-04	10.9722	
3.86976E-04	10.8714	
3.87097E-04	10.7733	
3.87218E-04	10.6782	
3.87283E-04	10.6285	
3.87308E-04	10.6066	
3.87399E-04	10.5302	
3.87490E-04	10.4568	
3.87580E-04	10.3868	
3.87643E-04	10.3417	
3.87671E-04	10.3168	
3.87732E-04	10.2668	
3.87792E-04	10.2195	
3.87851E-04	10.1765	
3.87907E-04	10.1382	
3.87963E-04	10.1033	
3.88002E-04	10.0817	
3.88019E-04	10.0693	
3.88075E-04	10.0326	
3.88131E-04	10.0016	
3.88174E-04	9.98292	
3.88216E-04	9.9689	
3.88227E-04	9.96666	
3.88258E-04	9.95659	
3.88294E-04	9.95019	
3.88328E-04	9.94977	
3.88362E-04	9.95573	
3.88395E-04	9.96943	
3.88429E-04	9.99263	
3.88452E-04	10.0145	
3.88474E-04	10.0423	
3.88497E-04	10.0771	
3.88519E-04	10.12	
3.88542E-04	10.1723	
3.88564E-04	10.2356	
3.88578E-04	10.2831	
3.88586E-04	10.316	
3.88603E-04	10.3916	
3.88620E-04	10.4765	
3.88639E-04	10.5845	
3.88655E-04	10.6834	
3.88662E-04	10.7383	
3.88670E-04	10.7983	
3.88686E-04	10.9302	
3.88701E-04	11.0755	
3.88704E-04	11.1119	
3.88716E-04	11.2438	
3.88732E-04	11.4307	
3.88747E-04	11.6261	
3.88747E-04	11.6361	
3.88763E-04	11.8753	
3.88778E-04	12.1358	
3.88789E-04	12.3294	
3.88794E-04	12.4262	
3.88809E-04	12.7559	
3.88825E-04	13.1135	
3.88831E-04	13.2721	
3.88840E-04	13.514	
3.88855E-04	13.9562	
3.88859E-04	14.0648	
3.88871E-04	14.4503	
3.88885E-04	14.937	
