E(MeV)	j33-k300/In113K3:1
0.001186808	14.1609
0.00118694	14.1603
0.001187205	14.1592
0.0011875	14.1579
0.001187656	14.1573
0.001187779	14.1568
0.001188371	14.1544
0.001188635	14.1533
0.00118895	14.1521
0.00118909	14.1515
0.001190025	14.1477
0.001190191	14.1471
0.00119051	14.1458
0.001190663	14.1452
0.001191399	14.1422
0.001191665	14.1411
0.001191998	14.1398
0.001192164	14.1391
0.001192735	14.1368
0.001192917	14.1361
0.001193039	14.1356
0.001193261	14.1347
0.001193483	14.1338
0.001193926	14.132
0.001195393	14.1261
0.00119681	14.1204
0.001197239	14.1187
0.001197561	14.1174
0.001197776	14.1166
0.001198034	14.1155
0.001198605	14.1132
0.00119882	14.1124
0.001199016	14.1116
0.001199215	14.1108
0.001199412	14.11
0.001199666	14.1089
0.001200138	14.107
0.001200353	14.1062
0.001200567	14.1053
0.00120089	14.104
0.001201319	14.1023
0.001202436	14.0978
0.001205292	14.0863
0.001206913	14.0798
0.001207951	14.0756
0.001208988	14.0714
0.001209974	14.0675
0.001210147	14.0668
0.00121032	14.0661
0.00121045	14.0656
0.001212244	14.0583
0.001212405	14.0577
0.001213934	14.0515
0.001216481	14.0413
0.001217651	14.0366
0.001217985	14.0352
0.00121812	14.0347
0.001219313	14.0299
0.001219475	14.0292
0.001219691	14.0284
0.001220045	14.0269
0.001220813	14.0239
0.001221169	14.0224
0.001221302	14.0219
0.001221427	14.0214
0.001223379	14.0135
0.001224947	14.0072
0.001226815	13.9997
0.001226977	13.9991
0.00122722	13.9981
0.001227608	13.9965
0.001227916	13.9953
0.00122853	13.9928
0.001229178	13.9902
0.001230278	13.9858
0.001231637	13.9803
0.00123384	13.9714
0.00123566	13.9641
0.001236093	13.9624
0.001236321	13.9615
0.001236548	13.9605
0.0012367	13.9599
0.001236895	13.9591
0.00123709	13.9584
0.001237515	13.9566
0.001237714	13.9558
0.001237874	13.9552
0.001238017	13.9546
0.001238178	13.954
0.001238303	13.9535
0.001238455	13.9529
0.001238628	13.9522
0.00123904	13.9505
0.001239257	13.9496
0.001239473	13.9488
0.001239678	13.9479
0.001239883	13.9471
0.001240087	13.9463
0.001240326	13.9453
0.001240563	13.9444
0.001240698	13.9438
0.001242393	13.937
0.001243741	13.9316
0.001243955	13.9307
0.001245478	13.9246
0.001245613	13.9241
0.001245817	13.9232
0.001246087	13.9222
0.001246358	13.9211
0.0012469	13.9189
0.001247712	13.9156
0.001248769	13.9114
0.00125	13.9064
0.0012507	13.9038
0.001253827	13.8921
0.001264812	13.8512
0.001267367	13.8416
0.001267686	13.8405
0.001267898	13.8397
0.001268066	13.839
0.001268233	13.8384
0.001269251	13.8346
0.001269481	13.8338
0.001269633	13.8332
0.001269767	13.8327
0.001270403	13.8303
0.001270648	13.8294
0.001270984	13.8282
0.001271143	13.8276
0.001271286	13.827
0.001271428	13.8265
0.001271811	13.8251
0.001271976	13.8245
0.001272135	13.8239
0.001272348	13.8231
0.001272667	13.8219
0.001273191	13.8199
0.001274296	13.8158
0.001274525	13.815
0.001274766	13.8141
0.001274926	13.8135
0.001275086	13.8129
0.001275224	13.8124
0.001275969	13.8096
0.001276479	13.8077
0.001277756	13.8029
0.001277985	13.8021
0.001280377	13.7931
0.001280508	13.7926
0.001282005	13.7871
0.001283367	13.782
0.001283505	13.7815
0.001283712	13.7807
0.001283963	13.7798
0.001284214	13.7788
0.001284717	13.777
0.00128547	13.7741
0.001286475	13.7704
0.001288346	13.7634
0.001292614	13.7475
0.001299878	13.7204
0.001302531	13.7105
0.001302911	13.7091
0.001303155	13.7082
0.001303318	13.7076
0.001303481	13.707
0.001303643	13.7064
0.001303806	13.7058
0.00130398	13.7051
0.001304262	13.7041
0.001304501	13.7032
0.001304653	13.7026
0.0013048	13.7021
0.00130495	13.7015
0.001305182	13.7006
0.00130546	13.6996
0.001305619	13.699
0.001306058	13.6974
0.001306213	13.6968
0.001306367	13.6962
0.001306522	13.6956
0.001308394	13.6887
0.00130999	13.6827
0.001311608	13.6767
0.00131184	13.6758
0.001312188	13.6745
0.0013125	13.6733
0.001312909	13.6719
0.001314155	13.6676
0.001316799	13.6584
0.001320084	13.6471
0.001322222	13.6396
0.001322493	13.6387
0.00132264	13.6382
0.001322788	13.6377
0.00132439	13.6321
0.00132586	13.627
0.001326045	13.6264
0.001327306	13.622
0.001327449	13.6215
0.00132764	13.6208
0.001327925	13.6199
0.001328243	13.6188
0.001328455	13.618
0.001328614	13.6175
0.001328773	13.6169
0.001330417	13.6112
0.001331726	13.6067
0.001331968	13.6058
0.001333502	13.6005
0.00133466	13.5965
0.001335056	13.5951
0.001336394	13.5905
0.001336629	13.5897
0.001336981	13.5885
0.001337548	13.5865
0.001338898	13.5818
0.001339368	13.5802
0.001339603	13.5794
0.001339779	13.5787
0.001341438	13.573
0.001343028	13.5675
0.001345444	13.5591
0.001346754	13.5546
0.001347043	13.5536
0.001349354	13.5455
0.001350788	13.5406
0.001351009	13.5398
0.00135262	13.5342
0.001352756	13.5337
0.001352937	13.5331
0.001353118	13.5325
0.001353396	13.5315
0.001353953	13.5296
0.001354741	13.5269
0.001355354	13.5247
0.001355663	13.5237
0.001355869	13.523
0.001356024	13.5224
0.001357152	13.5185
0.001357469	13.5174
0.001359031	13.512
0.001359197	13.5114
0.001360108	13.5083
0.001360291	13.5076
0.001360474	13.507
0.001360749	13.506
0.001361207	13.5044
0.001361665	13.5029
0.001363132	13.4978
0.001365093	13.491
0.001365657	13.489
0.001366026	13.4877
0.001366302	13.4868
0.001366503	13.4861
0.00136672	13.4853
0.001366899	13.4847
0.001367197	13.4837
0.001367501	13.4826
0.001367696	13.4819
0.001367866	13.4814
0.001368037	13.4808
0.001368226	13.4801
0.001368399	13.4795
0.001368607	13.4788
0.001369172	13.4768
0.001369367	13.4761
0.001369584	13.4754
0.00136975	13.4748
0.001369954	13.4741
0.0013701	13.4736
0.001370267	13.473
0.001370432	13.4725
0.001370596	13.4719
0.001370736	13.4714
0.001370876	13.4709
0.001371079	13.4702
0.001371491	13.4688
0.00137164	13.4683
0.001371794	13.4677
0.001372614	13.4649
0.00137314	13.4631
0.001373316	13.4625
0.001373458	13.462
0.001373623	13.4614
0.001373787	13.4608
0.00137393	13.4603
0.001374105	13.4597
0.001374369	13.4588
0.001374785	13.4574
0.001375	13.4566
0.001375509	13.455
0.00137779	13.4476
0.001383041	13.4306
0.001385059	13.4241
0.001386201	13.4204
0.001386501	13.4194
0.001386699	13.4188
0.001388207	13.4139
0.001388404	13.4132
0.001389793	13.4087
0.001390033	13.408
0.001391439	13.4034
0.001391607	13.4029
0.001391931	13.4018
0.001392412	13.4003
0.001393426	13.397
0.001395042	13.3918
0.001395415	13.3906
0.00139562	13.3899
0.001397401	13.3841
0.001399019	13.3789
0.001401253	13.3717
0.001401459	13.371
0.00140305	13.3659
0.001403219	13.3653
0.001404158	13.3623
0.001404473	13.3612
0.001404683	13.3606
0.001404893	13.3599
0.001405407	13.3582
0.001406713	13.354
0.001410276	13.3425
0.001411602	13.3382
0.00141299	13.3337
0.001413321	13.3326
0.001415402	13.3259
0.001417057	13.3205
0.001418965	13.3144
0.001419774	13.3117
0.001420073	13.3108
0.001420441	13.3096
0.00142062	13.309
0.001420784	13.3085
0.001420932	13.308
0.001421751	13.3053
0.001422148	13.3041
0.001422325	13.3035
0.001422491	13.303
0.001422656	13.3024
0.001422822	13.3019
0.001422987	13.3013
0.001423208	13.3006
0.00142354	13.2996
0.001424003	13.2981
0.001425063	13.2946
0.001428167	13.2846
0.001428458	13.2836
0.001428639	13.2831
0.001428831	13.2824
0.001430161	13.2781
0.001430382	13.2774
0.001431933	13.2724
0.001432108	13.2718
0.001432259	13.2713
0.001433157	13.2684
0.001433309	13.268
0.00143346	13.2675
0.001433612	13.267
0.001433845	13.2662
0.001434311	13.2647
0.001435104	13.2621
0.00143706	13.2558
0.0014375	13.2544
0.001438956	13.25
0.001439442	13.2485
0.001439794	13.2474
0.001440059	13.2466
0.001440258	13.246
0.001440423	13.2455
0.001440588	13.245
0.001440765	13.2445
0.001440941	13.244
0.001441228	13.2431
0.001441478	13.2423
0.001441629	13.2419
0.001441788	13.2414
0.001441934	13.241
0.001442344	13.2397
0.001443147	13.2373
0.001443323	13.2368
0.001443522	13.2362
0.001443687	13.2357
0.001443853	13.2352
0.001444029	13.2346
0.001444294	13.2338
0.001444558	13.233
0.001445212	13.231
0.001446346	13.2276
0.001446711	13.2265
0.00144692	13.2259
0.001447134	13.2252
0.001447299	13.2247
0.001447463	13.2242
0.00144762	13.2237
0.001447776	13.2233
0.0014481	13.2223
0.001448471	13.2212
0.001448622	13.2207
0.00144948	13.2181
0.001450142	13.2161
0.001450306	13.2156
0.001450471	13.2151
0.001450636	13.2146
0.0014508	13.2141
0.00145102	13.2135
0.001451239	13.2128
0.001451459	13.2121
0.001451898	13.2108
0.001453215	13.2068
0.001457961	13.1924
0.001458569	13.1906
0.001458862	13.1897
0.001459155	13.1888
0.00145935	13.1882
0.001459568	13.1876
0.001459785	13.1869
0.001460012	13.1862
0.001460479	13.1848
0.001460687	13.1842
0.001460861	13.1837
0.001461016	13.1832
0.001461217	13.1826
0.001461373	13.1821
0.001461543	13.1816
0.001461738	13.181
0.00146215	13.1797
0.001462346	13.1792
0.00146259	13.1784
0.001462834	13.1777
0.001463094	13.1769
0.001463388	13.176
0.001463778	13.1748
0.001464879	13.1715
0.00146504	13.171
0.001465282	13.1703
0.001465436	13.1698
0.001467367	13.164
0.00146907	13.1588
0.001471048	13.1528
0.001471311	13.152
0.001471575	13.1512
0.001472103	13.1496
0.001472982	13.147
0.001474011	13.1438
0.001476805	13.1354
0.001477262	13.134
0.001477536	13.1332
0.001477718	13.1326
0.001477901	13.1321
0.001478049	13.1316
0.001479087	13.1285
0.001479384	13.1276
0.00148089	13.123
0.001481118	13.1223
0.001482111	13.1193
0.001482259	13.1189
0.001482481	13.1182
0.001482739	13.1174
0.001483106	13.1163
0.001483289	13.1157
0.001483588	13.1148
0.001484059	13.1134
0.001484683	13.1115
0.001485002	13.1106
0.001485325	13.1096
0.001485684	13.1085
0.001486369	13.1064
0.001486839	13.105
0.001487481	13.103
0.001490205	13.0948
0.00149054	13.0938
0.001490825	13.0929
0.00149101	13.0924
0.001491194	13.0918
0.001491368	13.0913
0.001491535	13.0908
0.001491703	13.0903
0.001492481	13.0879
0.001492633	13.0874
0.001493805	13.0839
0.00149414	13.0829
0.0014943	13.0824
0.001494459	13.0819
0.001494621	13.0814
0.001494789	13.0809
0.001494957	13.0804
0.001495108	13.08
0.001495298	13.0794
0.001495583	13.0785
0.001495996	13.0773
0.001496667	13.0752
0.001499657	13.0662
0.0015	13.0651
0.001507782	13.0437
0.001511231	13.0342
0.001513636	13.0275
0.001515243	13.0231
0.001516247	13.0203
0.001517803	13.016
0.001518155	13.0151
0.001520357	13.009
0.001521884	13.0048
0.001524163	12.9985
0.001524414	12.9978
0.001524699	12.997
0.001524983	12.9962
0.001525552	12.9947
0.001526222	12.9928
0.001527293	12.9899
0.001528498	12.9865
0.001530305	12.9816
0.001534205	12.9708
0.00153825	12.9597
0.001540107	12.9545
0.001541472	12.9508
0.001542901	12.9468
0.00154317	12.9461
0.001545314	12.9402
0.001547089	12.9353
0.001548968	12.9301
0.001549251	12.9293
0.001549686	12.9281
0.001550412	12.9261
0.001550986	12.9245
0.001551277	12.9237
0.001551477	12.9232
0.001551677	12.9226
0.001553377	12.9179
0.001554823	12.9139
0.001555117	12.9131
0.001555282	12.9127
0.00155654	12.9092
0.001556729	12.9087
0.001557058	12.9078
0.001557528	12.9065
0.001558834	12.9029
0.001560193	12.8991
0.001560646	12.8979
0.001560872	12.8973
0.001561042	12.8968
0.001561212	12.8963
0.001561381	12.8959
0.001561653	12.8951
0.001562434	12.893
0.001562611	12.8925
0.001563556	12.8899
0.001564024	12.8886
0.001566181	12.8826
0.00156636	12.8821
0.00156811	12.8773
0.00156979	12.8727
0.001570033	12.872
0.001570304	12.8713
0.001570575	12.8705
0.001571117	12.869
0.001572092	12.8663
0.001573283	12.863
0.001576535	12.8541
0.00157728	12.852
0.001577609	12.8511
0.001577829	12.8505
0.001578048	12.8499
0.001578267	12.8493
0.001578432	12.8488
0.001578596	12.8484
0.001578783	12.8479
0.001578969	12.8474
0.001579441	12.8461
0.001579605	12.8456
0.001579768	12.8452
0.001580636	12.8428
0.001580965	12.8419
0.001581179	12.8413
0.001581387	12.8407
0.001581557	12.8402
0.001581755	12.8397
0.001581952	12.8391
0.001582127	12.8386
0.001582347	12.838
0.001582676	12.8371
0.001583334	12.8353
0.001588654	12.8206
0.001590446	12.8157
0.00159182	12.8119
0.001592641	12.8097
0.001592949	12.8088
0.001593145	12.8083
0.001593313	12.8078
0.001595355	12.8022
0.00159706	12.7975
0.001598941	12.7923
0.00159918	12.7916
0.001599404	12.791
0.001599703	12.7902
0.0016003	12.7885
0.001601136	12.7862
0.001601972	12.7839
0.001606409	12.7717
0.001608023	12.7672
0.001608919	12.7648
0.001609816	12.7623
0.001610787	12.7596
0.001611036	12.7589
0.001613339	12.7526
0.001615121	12.7477
0.001618319	12.7388
0.001620162	12.7338
0.001622664	12.7269
0.001622849	12.7263
0.001623099	12.7257
0.001623349	12.725
0.001623682	12.724
0.001624015	12.7231
0.001624367	12.7222
0.001624922	12.7206
0.001625477	12.7192
0.001626143	12.7176
0.001626625	12.7164
0.001627587	12.7141
0.001628697	12.7113
0.001629808	12.7086
0.001631288	12.705
0.0016346	12.6969
0.001636032	12.6934
0.001637053	12.6909
0.001637767	12.6891
0.001638006	12.6885
0.001638176	12.6881
0.001640367	12.6827
0.001642148	12.6784
0.00164429	12.6731
0.001644472	12.6727
0.001644654	12.6722
0.001644871	12.6717
0.001645219	12.6708
0.001645549	12.67
0.001645774	12.6695
0.001645966	12.669
0.001646152	12.6686
0.001646347	12.6681
0.001646521	12.6677
0.001646738	12.6671
0.001647172	12.6661
0.001647433	12.6654
0.001647671	12.6648
0.001647888	12.6643
0.001648214	12.6635
0.001648583	12.6626
0.001649039	12.6615
0.001650404	12.6581
0.001652143	12.6539
0.001652689	12.6525
0.001653016	12.6517
0.001653234	12.6512
0.001653474	12.6506
0.001653866	12.6496
0.001654496	12.6481
0.001654712	12.6476
0.001654908	12.6471
0.001655188	12.6464
0.001655366	12.646
0.001655567	12.6455
0.001655785	12.6449
0.001656287	12.6437
0.001656515	12.6431
0.001656744	12.6426
0.001657039	12.6419
0.001657333	12.6411
0.001657529	12.6407
0.001659183	12.6366
0.001660478	12.6334
0.001660672	12.633
0.001663296	12.6265
0.001667509	12.6162
0.001667704	12.6157
0.001667963	12.6151
0.001668351	12.6141
0.001668817	12.613
0.001669284	12.6118
0.001669853	12.6105
0.00167063	12.6085
0.001671666	12.606
0.001672807	12.6032
0.001673407	12.6017
0.001673737	12.6009
0.001673957	12.6004
0.001674154	12.5999
0.00167433	12.5995
0.001674506	12.599
0.001674682	12.5986
0.001674868	12.5982
0.001675473	12.5967
0.001675684	12.5962
0.001675864	12.5957
0.001676041	12.5953
0.001676246	12.5948
0.001676519	12.5941
0.001676725	12.5936
0.001678353	12.5896
0.001680175	12.5851
0.001681909	12.5809
0.001682132	12.5803
0.001682579	12.5793
0.00168424	12.5752
0.00168507	12.5731
0.001685416	12.5723
0.001685624	12.5718
0.001688336	12.5651
0.001690118	12.5608
0.001692347	12.5553
0.001692716	12.5544
0.001693596	12.5522
0.001693825	12.5517
0.001694192	12.5508
0.001694398	12.5503
0.001694856	12.5492
0.001695028	12.5487
0.0016952	12.5483
0.001695429	12.5478
0.001695658	12.5472
0.001696002	12.5463
0.001696346	12.5455
0.001697033	12.5438
0.001698091	12.5412
0.001699696	12.5373
0.001701904	12.5319
0.00170258	12.5302
0.001703016	12.5292
0.001703234	12.5286
0.001703474	12.528
0.001703735	12.5274
0.00170403	12.5267
0.001704522	12.5255
0.001704765	12.5249
0.001704974	12.5244
0.001705218	12.5238
0.001705419	12.5233
0.001705807	12.5223
0.00170633	12.521
0.001706635	12.5203
0.001706881	12.5197
0.001707159	12.519
0.001707529	12.5181
0.001708353	12.5161
0.00170871	12.5152
0.001708896	12.5147
0.001711352	12.5087
0.001713166	12.5043
0.001715439	12.4987
0.00171577	12.4979
0.0017161	12.4971
0.001716762	12.4955
0.001717754	12.493
0.001718881	12.4903
0.001719909	12.4877
0.001720255	12.4869
0.001720486	12.4863
0.001720682	12.4858
0.001722377	12.4817
0.001723854	12.4781
0.001724182	12.4773
0.001724378	12.4768
0.001724938	12.4754
0.001725457	12.4741
0.001725664	12.4736
0.00172593	12.473
0.001726414	12.4718
0.001727738	12.4685
0.001729933	12.4632
0.001731071	12.4604
0.001732606	12.4566
0.00173282	12.4561
0.001735348	12.4499
0.001737175	12.4454
0.001739515	12.4397
0.001740862	12.4364
0.001741223	12.4355
0.001741538	12.4347
0.001742423	12.4325
0.001742632	12.432
0.001742865	12.4315
0.001743215	12.4306
0.001743855	12.429
0.001745078	12.426
0.001746721	12.422
0.001748803	12.4169
0.00175	12.414
0.001752747	12.4079
0.00176002	12.392
0.001761015	12.3898
0.001761422	12.3889
0.001761626	12.3884
0.001761829	12.388
0.001762869	12.3857
0.001763118	12.3851
0.001763435	12.3845
0.001764814	12.3814
0.001765199	12.3806
0.001765413	12.3801
0.001766488	12.3777
0.001766827	12.377
0.001767166	12.3763
0.001768048	12.3743
0.001770151	12.3697
0.001776658	12.3554
0.001778004	12.3524
0.001778377	12.3516
0.001778648	12.351
0.001778829	12.3506
0.00177901	12.3502
0.001780401	12.3472
0.001781769	12.3442
0.001782204	12.3432
0.001782396	12.3428
0.001783454	12.3405
0.001783736	12.3398
0.001784075	12.3391
0.001784528	12.3381
0.001786643	12.3335
0.00178735	12.3319
0.001787681	12.3312
0.001787902	12.3307
0.001788123	12.3302
0.001788344	12.3297
0.001788565	12.3292
0.001788763	12.3288
0.001789028	12.3282
0.001789435	12.3273
0.001789647	12.3269
0.001789841	12.3264
0.001790729	12.3245
0.001791325	12.3232
0.001791557	12.3227
0.001791789	12.3222
0.001792054	12.3216
0.001792275	12.3211
0.001792606	12.3204
0.001793073	12.3193
0.001793566	12.3182
0.001793813	12.3177
0.001794047	12.3172
0.001796303	12.3122
0.001798141	12.3082
0.001800391	12.3033
0.001800672	12.3026
0.001801094	12.3017
0.001801688	12.3004
0.001802625	12.2983
0.001804127	12.295
0.001806004	12.2909
0.001806227	12.2904
0.001806563	12.2897
0.001806831	12.2891
0.001807066	12.2886
0.001807301	12.2881
0.00180782	12.2869
0.00180815	12.2862
0.001808463	12.2855
0.001808669	12.2851
0.001809872	12.2824
0.001810308	12.2815
0.001810521	12.281
0.001810744	12.2805
0.001810968	12.28
0.001811416	12.279
0.001811685	12.2784
0.001811991	12.2778
0.00181222	12.2773
0.001812406	12.2769
0.001812624	12.2764
0.001812897	12.2758
0.001813493	12.2745
0.001813729	12.2739
0.001813926	12.2735
0.001814628	12.272
0.001814939	12.2713
0.001815332	12.2704
0.001815551	12.2699
0.001815813	12.2694
0.001816271	12.2684
0.001816599	12.2676
0.001817145	12.2664
0.001819154	12.262
0.001824129	12.2511
0.001824571	12.2501
0.001824792	12.2496
0.001825079	12.249
0.001825294	12.2485
0.001825697	12.2476
0.00182594	12.2471
0.001826413	12.2461
0.001826638	12.2456
0.001826837	12.2451
0.001827635	12.2434
0.00182795	12.2427
0.001828281	12.242
0.001828502	12.2415
0.001830443	12.2372
0.001831825	12.2342
0.001832299	12.2331
0.001832494	12.2327
0.001833246	12.2311
0.001833497	12.2305
0.001833832	12.2298
0.001834389	12.2286
0.001835994	12.225
0.001839681	12.2169
0.001840984	12.2141
0.001841277	12.2134
0.001841512	12.2129
0.001843349	12.2089
0.001844751	12.2058
0.001845279	12.2046
0.001846864	12.2011
0.001847098	12.2006
0.001847568	12.1996
0.001850518	12.1931
0.001851572	12.1908
0.001852495	12.1888
0.001852752	12.1882
0.001855248	12.1827
0.001857177	12.1785
0.001859514	12.1733
0.00185983	12.1727
0.001860287	12.1716
0.00186099	12.1701
0.001862224	12.1674
0.001862829	12.1661
0.001863071	12.1655
0.001863289	12.1651
0.001863483	12.1646
0.001865153	12.161
0.001865371	12.1605
0.001867265	12.1563
0.001868614	12.1534
0.001868808	12.1529
0.001869026	12.1524
0.001869389	12.1516
0.001869873	12.1506
0.001871252	12.1476
0.001874776	12.1398
0.001875	12.1393
0.001875454	12.1384
0.001875675	12.138
0.001877119	12.1351
0.00187738	12.1346
0.001879229	12.1309
0.001880192	12.129
0.001880598	12.1282
0.00188083	12.1278
0.001881062	12.1273
0.001881714	12.126
0.001884026	12.1214
0.001884912	12.1197
0.001885908	12.1177
0.001887146	12.1152
0.001887409	12.1147
0.001890258	12.1091
0.001892179	12.1052
0.00189475	12.1001
0.001894958	12.0997
0.001895234	12.0992
0.001895511	12.0986
0.001895926	12.0978
0.001896203	12.0973
0.001896756	12.0962
0.001897504	12.0947
0.001898251	12.0932
0.001899182	12.0914
0.001900482	12.0888
0.00190097	12.0878
0.001901337	12.0871
0.001901545	12.0867
0.001903072	12.0836
0.001903362	12.0831
0.00190527	12.0793
0.001906639	12.0766
0.001906834	12.0762
0.001907079	12.0757
0.001907323	12.0752
0.001907811	12.0742
0.001908789	12.0723
0.001910803	12.0683
0.00191275	12.0644
0.001914267	12.0614
0.001915556	12.0589
0.001915761	12.0585
0.001915966	12.0581
0.001918257	12.0535
0.001920244	12.0496
0.001922519	12.0451
0.001922883	12.0443
0.001923247	12.0436
0.001923615	12.0429
0.00192396	12.0422
0.001924229	12.0417
0.001924443	12.0412
0.001924657	12.0408
