E(MeV)	Fe-nat
1.498980E+00	1.06725
1.499340E+00	1.05548
1.499760E+00	1.04469
1.499850E+00	1.04271
1.499890E+00	1.04383
1.499930E+00	1.04824
1.499970E+00	1.05824
1.500000E+00	1.0639
1.500250E+00	1.12104
1.500410E+00	1.15786
1.500440E+00	1.16546
1.500460E+00	1.17443
1.500470E+00	1.18357
1.500480E+00	1.19647
1.500490E+00	1.21409
1.500500E+00	1.22537
1.500520E+00	1.26684
1.500530E+00	1.30541
1.500550E+00	1.34854
1.500570E+00	1.44277
1.500730E+00	2.00202
1.500760E+00	2.09503
1.500780E+00	2.15057
1.500800E+00	2.19795
1.500820E+00	2.23612
1.500840E+00	2.26613
1.500870E+00	2.31185
1.501120E+00	2.5716
1.501160E+00	2.60342
1.501190E+00	2.61267
1.501210E+00	2.6087
1.501230E+00	2.59278
1.501260E+00	2.55769
1.501450E+00	2.24578
1.501830E+00	1.63977
1.501860E+00	1.5983
1.501880E+00	1.5718
1.501900E+00	1.5517
1.501920E+00	1.53873
1.501950E+00	1.53158
1.501990E+00	1.52586
1.502250E+00	1.5083
1.502970E+00	1.46112
1.503000E+00	1.46107
1.503060E+00	1.46504
1.504000E+00	1.5735
1.505430E+00	1.68868
1.505480E+00	1.69719
1.505500E+00	1.71055
1.505530E+00	1.73216
1.505570E+00	1.77473
1.505800E+00	2.02392
1.506250E+00	2.57135
1.506540E+00	2.93199
1.506600E+00	2.99374
1.506660E+00	3.04018
1.506710E+00	3.08002
1.507030E+00	3.30199
1.507140E+00	3.38261
1.507180E+00	3.39704
1.507200E+00	3.39553
1.507230E+00	3.3771
1.507260E+00	3.34437
1.507410E+00	3.15885
1.507600E+00	2.92144
1.507640E+00	2.87204
1.507680E+00	2.82985
1.507700E+00	2.81498
1.507730E+00	2.81094
1.507760E+00	2.81922
1.508550E+00	3.21303
1.509350E+00	3.61435
1.509600E+00	3.74336
1.510230E+00	3.97719
1.510670E+00	4.13929
1.510700E+00	4.14394
1.510760E+00	4.13306
1.511150E+00	3.99127
1.511660E+00	3.81155
1.511700E+00	3.7882
1.511740E+00	3.75147
1.511780E+00	3.7021
1.512070E+00	3.34224
1.512520E+00	2.77454
1.512900E+00	2.31156
1.513130E+00	1.96393
1.513160E+00	1.92327
1.513180E+00	1.90001
1.513200E+00	1.88577
1.513210E+00	1.87329
1.513230E+00	1.86448
1.513250E+00	1.85808
1.513260E+00	1.85708
1.513350E+00	1.84936
1.514020E+00	1.80374
1.514440E+00	1.78084
1.514470E+00	1.78147
1.514500E+00	1.78532
1.514520E+00	1.79308
1.514560E+00	1.81074
1.514700E+00	1.89556
1.515620E+00	2.53386
1.516250E+00	2.96623
1.516300E+00	2.99053
1.516350E+00	2.99949
1.517400E+00	2.99336
1.517840E+00	2.99149
1.517870E+00	2.98818
1.517900E+00	2.9821
1.517950E+00	2.95639
1.518300E+00	2.7318
1.519170E+00	2.13964
1.519840E+00	1.69198
1.519880E+00	1.66869
1.519910E+00	1.6576
1.519930E+00	1.65089
1.519970E+00	1.64619
1.520490E+00	1.61421
1.521190E+00	1.57339
1.521230E+00	1.57337
1.521250E+00	1.57796
1.521270E+00	1.58536
1.521280E+00	1.59819
1.521290E+00	1.61232
1.521300E+00	1.6308
1.521310E+00	1.65834
1.521320E+00	1.69182
1.521340E+00	1.73044
1.521350E+00	1.7731
1.521370E+00	1.86598
1.521490E+00	2.35907
1.521800E+00	3.67825
1.522030E+00	4.66424
1.522070E+00	4.85259
1.522100E+00	4.92833
1.522120E+00	4.98575
1.522140E+00	5.02716
1.522240E+00	5.13979
1.522590E+00	5.53139
1.522750E+00	5.71826
1.522810E+00	5.75241
1.522820E+00	5.75417
1.522890E+00	5.73423
1.523260E+00	5.56724
1.523600E+00	5.41786
1.526300E+00	4.05386
1.527200E+00	3.60031
1.527860E+00	3.17465
1.528420E+00	2.82212
1.528430E+00	2.81401
1.528480E+00	2.79261
1.528500E+00	2.78833
1.528530E+00	2.79198
1.528590E+00	2.81882
1.529040E+00	3.04322
1.529700E+00	3.38149
1.530470E+00	3.77618
1.530500E+00	3.78639
1.530590E+00	3.79156
1.530760E+00	3.78547
1.530900E+00	3.78064
1.532600E+00	3.84588
1.533300E+00	3.86832
1.535300E+00	3.36417
1.537900E+00	3.55151
1.537970E+00	3.52264
1.539330E+00	2.79311
1.539380E+00	2.77646
1.539390E+00	2.77586
1.539410E+00	2.78241
1.539440E+00	2.8016
1.539580E+00	2.92931
1.540000E+00	3.34294
1.540650E+00	4.02661
1.541180E+00	4.59547
1.541190E+00	4.60159
1.541300E+00	4.71519
1.541700E+00	4.95804
1.541790E+00	5.01075
1.542050E+00	5.16437
1.542100E+00	5.18097
1.542150E+00	5.1737
1.542440E+00	5.06377
1.543210E+00	4.76879
1.543600E+00	4.62396
1.543750E+00	4.53958
1.543800E+00	4.52375
1.543860E+00	4.53724
1.544470E+00	4.84544
1.544700E+00	4.9578
1.545170E+00	4.96125
1.545930E+00	4.97125
1.546050E+00	4.97352
1.546840E+00	4.98319
1.547300E+00	4.9909
1.547360E+00	4.99641
1.547420E+00	4.98102
1.547760E+00	4.74311
1.549450E+00	3.51194
1.549490E+00	3.48704
1.549540E+00	3.47579
1.550000E+00	3.47757
1.551940E+00	3.48513
1.552530E+00	3.48782
1.553010E+00	3.49003
1.553080E+00	3.49524
1.553120E+00	3.50981
1.553200E+00	3.57013
1.554270E+00	4.39164
1.554340E+00	4.42875
1.555020E+00	4.65854
1.555300E+00	4.74421
1.556160E+00	4.70583
1.556600E+00	4.68644
1.557260E+00	4.60751
1.557360E+00	4.58055
1.557500E+00	4.53131
1.558400E+00	4.21261
1.559340E+00	3.98336
1.560510E+00	3.69936
1.561500E+00	3.46568
1.561850E+00	3.38449
1.561900E+00	3.38264
1.561950E+00	3.39766
1.562600E+00	3.73176
1.563780E+00	4.34371
1.563950E+00	4.43516
1.564840E+00	4.90076
1.564950E+00	4.96103
1.565000E+00	4.97258
1.565060E+00	4.95509
1.565900E+00	4.50559
1.566120E+00	4.2937
1.566330E+00	4.09561
1.566590E+00	3.84908
1.566840E+00	3.62419
1.567080E+00	3.41842
1.567300E+00	3.22962
1.567500E+00	3.05597
1.567790E+00	2.8218
1.568050E+00	2.61157
1.568280E+00	2.42624
1.568500E+00	2.25886
1.568760E+00	2.05741
1.568850E+00	1.98617
1.568900E+00	1.95929
1.568950E+00	1.94407
1.568990E+00	1.93659
1.569280E+00	1.89134
1.569520E+00	1.85607
1.569790E+00	1.81935
1.570070E+00	1.78406
1.570260E+00	1.76139
1.570490E+00	1.73557
1.570500E+00	1.73422
1.570600E+00	1.72319
1.570860E+00	1.73309
1.571220E+00	1.74864
1.571550E+00	1.76501
1.571800E+00	1.77868
1.571850E+00	1.78443
1.572130E+00	1.81617
1.572460E+00	1.85734
1.572750E+00	1.89567
1.573120E+00	1.9472
1.573390E+00	1.98813
1.573430E+00	1.99341
1.573660E+00	2.0305
1.573700E+00	2.04366
1.573750E+00	2.06455
1.573770E+00	2.07598
1.574120E+00	2.27662
1.574370E+00	2.41616
1.574660E+00	2.58678
1.574800E+00	2.67346
1.575640E+00	3.01096
1.575680E+00	3.01869
1.575710E+00	3.0119
1.575740E+00	2.99176
1.575870E+00	2.87092
1.577010E+00	1.75179
1.577060E+00	1.70265
1.577090E+00	1.67966
1.577110E+00	1.6694
1.577130E+00	1.66319
1.577180E+00	1.65812
1.577820E+00	1.6303
1.578020E+00	1.62163
1.578330E+00	1.60898
1.578370E+00	1.61056
1.578390E+00	1.61491
1.578420E+00	1.62721
1.578440E+00	1.6387
1.578470E+00	1.66662
1.579100E+00	2.17238
1.580520E+00	3.40777
1.580740E+00	3.59813
1.580780E+00	3.62219
1.580810E+00	3.62986
1.580850E+00	3.62318
1.581000E+00	3.5536
1.582350E+00	2.88366
1.582390E+00	2.85826
1.582420E+00	2.82877
1.582470E+00	2.75964
1.582900E+00	2.19271
1.582940E+00	2.13362
1.582980E+00	2.08966
1.583010E+00	2.06561
1.583030E+00	2.05012
1.583070E+00	2.03656
1.584030E+00	1.75319
1.584070E+00	1.74532
1.584100E+00	1.74301
1.584130E+00	1.74712
1.584170E+00	1.76225
1.584800E+00	2.00779
1.585150E+00	2.13914
1.585190E+00	2.15759
1.585220E+00	2.18317
1.585300E+00	2.24906
1.585410E+00	2.35128
1.586440E+00	3.30103
1.586480E+00	3.32932
1.586520E+00	3.34606
1.586580E+00	3.34983
1.586700E+00	3.34419
1.588600E+00	3.2562
1.589020E+00	3.25903
1.589100E+00	3.26634
1.589170E+00	3.29128
1.590100E+00	3.71796
1.590600E+00	3.94791
1.591250E+00	4.24474
1.591300E+00	4.25502
1.591350E+00	4.24354
1.592500E+00	3.64735
1.592750E+00	3.51636
1.592800E+00	3.50396
1.592810E+00	3.50392
1.592860E+00	3.51281
1.593180E+00	3.6365
1.593730E+00	3.84573
1.594400E+00	4.10019
1.594540E+00	4.14939
1.594600E+00	4.15813
1.594660E+00	4.1456
1.596940E+00	3.20782
1.596980E+00	3.1978
1.597000E+00	3.19641
1.597040E+00	3.20277
1.598250E+00	3.71211
1.599460E+00	4.22095
1.599500E+00	4.2253
1.599550E+00	4.21227
1.600000E+00	3.95149
1.600590E+00	3.61434
1.602100E+00	2.5488
1.602350E+00	2.3476
1.602400E+00	2.31622
1.602480E+00	2.27761
1.602790E+00	2.13862
1.603150E+00	1.97955
1.603200E+00	1.96377
1.603230E+00	1.95958
1.603260E+00	1.95935
1.603320E+00	1.95918
1.603820E+00	1.97106
1.604100E+00	1.97892
1.604360E+00	2.0057
1.604410E+00	2.01562
1.604590E+00	2.06429
1.606000E+00	2.47414
1.606900E+00	2.77392
1.607060E+00	2.81692
1.607950E+00	3.06015
1.608060E+00	3.09276
1.608080E+00	3.09519
1.608120E+00	3.09282
1.608240E+00	3.05456
1.608930E+00	2.8055
1.609550E+00	2.58476
1.609590E+00	2.57879
1.609600E+00	2.57879
1.609640E+00	2.58735
1.609820E+00	2.66824
1.609930E+00	2.71616
1.609990E+00	2.74529
1.610950E+00	3.18465
1.611900E+00	3.62826
1.612150E+00	3.76437
1.612370E+00	3.88668
1.612730E+00	4.08389
1.612880E+00	4.1687
1.613100E+00	4.28726
1.613270E+00	4.32896
1.613700E+00	4.44456
1.613800E+00	4.46961
1.614300E+00	4.45282
1.614540E+00	4.37926
1.615460E+00	4.09841
1.616210E+00	3.87704
1.616240E+00	3.86919
1.617100E+00	3.61817
1.618000E+00	3.36524
1.618970E+00	3.09559
1.619360E+00	2.98953
1.619400E+00	2.98455
1.619470E+00	2.99202
1.619700E+00	3.03788
1.621700E+00	3.52645
1.623070E+00	3.73608
1.623120E+00	3.72851
1.623260E+00	3.65956
1.624360E+00	3.09105
1.624400E+00	3.07548
1.624480E+00	3.06255
1.625700E+00	2.97125
1.626900E+00	3.10006
1.627200E+00	3.09245
1.627700E+00	3.08073
1.628160E+00	3.04574
1.628200E+00	3.03688
1.628280E+00	3.00352
1.629340E+00	2.43077
1.629380E+00	2.41448
1.629420E+00	2.40515
1.629440E+00	2.40357
1.629700E+00	2.41621
1.630140E+00	2.45893
1.630740E+00	2.51699
1.630860E+00	2.53629
1.631410E+00	2.65336
1.631680E+00	2.7123
1.632000E+00	2.78604
1.632490E+00	2.9763
1.632870E+00	3.12663
1.633600E+00	3.41717
1.634560E+00	3.76187
1.634600E+00	3.76892
1.634680E+00	3.75885
1.635600E+00	3.53176
1.635850E+00	3.44951
1.635930E+00	3.41375
1.636340E+00	3.15083
1.636950E+00	2.75693
1.637100E+00	2.66318
1.637640E+00	2.37356
1.638370E+00	1.98162
1.638650E+00	1.83619
1.638690E+00	1.82043
1.638720E+00	1.81168
1.638760E+00	1.80708
1.639040E+00	1.79729
1.639700E+00	1.77628
1.641060E+00	1.77528
1.641200E+00	1.77424
1.641400E+00	1.77299
1.641630E+00	1.74098
1.641700E+00	1.72953
1.643140E+00	1.55744
1.643200E+00	1.55371
1.644100E+00	1.63002
1.644180E+00	1.62664
1.644640E+00	1.59022
1.644660E+00	1.58997
1.644700E+00	1.59384
1.644730E+00	1.60297
1.644790E+00	1.63103
1.645700E+00	2.07434
1.646200E+00	2.36341
1.646720E+00	2.66627
1.647070E+00	2.87575
1.647390E+00	3.06876
1.647490E+00	3.13057
1.647700E+00	3.25947
1.648670E+00	3.73023
1.648720E+00	3.74066
1.648730E+00	3.7408
1.649240E+00	3.66629
1.649680E+00	3.60328
1.650000E+00	3.55068
1.650490E+00	3.34906
1.651800E+00	2.79511
1.652540E+00	2.55581
1.653150E+00	2.36096
1.653840E+00	2.15032
1.653870E+00	2.14383
1.653910E+00	2.14252
1.653940E+00	2.14951
1.654020E+00	2.1794
1.654550E+00	2.38598
1.655030E+00	2.58089
1.655140E+00	2.62592
1.655180E+00	2.64597
1.655220E+00	2.67307
1.655280E+00	2.72556
1.655610E+00	3.02786
1.655900E+00	3.29701
1.656460E+00	3.70687
1.656500E+00	3.72875
1.656570E+00	3.74468
1.657400E+00	3.82842
1.657550E+00	3.84347
1.657900E+00	3.87476
1.658640E+00	3.69878
1.658760E+00	3.66997
1.659050E+00	3.60077
1.659090E+00	3.5819
1.659120E+00	3.54698
1.659180E+00	3.4695
1.659250E+00	3.34695
1.659940E+00	2.25281
1.660130E+00	1.95282
1.660160E+00	1.91295
1.660170E+00	1.88932
1.660190E+00	1.86958
1.660210E+00	1.85432
1.660230E+00	1.84383
1.660260E+00	1.83537
1.660270E+00	1.83246
1.660650E+00	1.8011
1.661130E+00	1.76416
1.661440E+00	1.74267
1.661490E+00	1.74171
1.661550E+00	1.74768
1.661710E+00	1.777
1.662000E+00	1.83161
1.662540E+00	1.96251
1.662580E+00	1.97733
1.662600E+00	1.98851
1.662630E+00	2.01389
1.662660E+00	2.0455
1.663040E+00	2.46162
1.663070E+00	2.48783
1.663090E+00	2.4972
1.663100E+00	2.49762
1.663120E+00	2.49284
1.663140E+00	2.48075
1.663170E+00	2.44315
1.663420E+00	2.14639
1.663460E+00	2.10514
1.663490E+00	2.08276
1.663500E+00	2.07503
1.663510E+00	2.06704
1.663540E+00	2.05799
1.663600E+00	2.0501
1.663740E+00	2.04087
1.664000E+00	2.02431
1.664630E+00	2.05766
1.664670E+00	2.06514
1.664700E+00	2.07437
1.664720E+00	2.0877
1.664740E+00	2.09668
1.664810E+00	2.15831
1.665510E+00	2.79033
1.666070E+00	3.29596
1.666100E+00	3.33019
1.666210E+00	3.42779
1.666950E+00	4.10693
1.667000E+00	4.14037
1.667040E+00	4.14527
1.668300E+00	3.85187
1.669600E+00	3.90635
1.671550E+00	4.16905
1.672200E+00	4.26152
1.673560E+00	4.82445
1.673600E+00	4.83199
1.673680E+00	4.81325
1.674400E+00	4.51509
1.674910E+00	4.272
1.675810E+00	3.85048
1.676730E+00	3.42059
1.677360E+00	3.13008
1.678120E+00	2.78402
1.678480E+00	2.62333
1.678500E+00	2.61532
1.678580E+00	2.59367
1.679420E+00	2.40356
1.680050E+00	2.26245
1.680100E+00	2.24651
1.680170E+00	2.21002
1.680850E+00	1.83784
1.680890E+00	1.8216
1.680930E+00	1.81121
1.681010E+00	1.80795
1.681650E+00	1.80115
1.682900E+00	1.78884
1.682970E+00	1.78717
1.683020E+00	1.78081
1.683260E+00	1.72304
1.683660E+00	1.62669
1.683710E+00	1.6202
1.683760E+00	1.6218
1.684800E+00	1.74005
1.684940E+00	1.76668
1.684990E+00	1.78182
1.685050E+00	1.80677
1.685320E+00	1.95842
1.685720E+00	2.17756
1.686310E+00	2.50961
1.686900E+00	2.84595
1.687240E+00	3.01309
1.687300E+00	3.03249
1.687350E+00	3.03666
1.688110E+00	2.98367
1.688170E+00	2.97652
1.688240E+00	2.95641
1.689250E+00	2.42986
1.689300E+00	2.41323
1.689350E+00	2.4082
1.690850E+00	2.49626
1.690900E+00	2.5044
1.690950E+00	2.5216
1.691450E+00	2.73956
1.691480E+00	2.74905
1.691500E+00	2.75069
1.691540E+00	2.74523
1.691830E+00	2.63584
1.693200E+00	2.0949
1.693920E+00	1.86578
1.694040E+00	1.82916
1.694080E+00	1.82039
1.694120E+00	1.81941
1.694150E+00	1.82489
1.694410E+00	1.89952
1.694830E+00	2.01819
1.694880E+00	2.03481
1.694920E+00	2.05623
1.694980E+00	2.09495
1.695000E+00	2.10809
1.695300E+00	2.3022
1.697400E+00	3.48701
1.697560E+00	3.5817
1.697600E+00	3.59924
1.697660E+00	3.60788
1.698970E+00	3.60094
1.699460E+00	3.59926
1.699500E+00	3.59911
1.700000E+00	3.50736
1.700020E+00	3.50282
1.700570E+00	3.40974
1.700940E+00	3.34964
1.701380E+00	3.28086
1.701600E+00	3.24777
1.701700E+00	3.2411
1.703750E+00	3.19813
1.704400E+00	3.18565
1.705900E+00	2.89471
1.706600E+00	2.92754
1.708340E+00	3.00823
1.709740E+00	3.07499
1.709800E+00	3.06974
1.709870E+00	3.04472
1.711870E+00	2.02967
1.711900E+00	2.01631
1.711970E+00	1.99785
1.713950E+00	1.57303
1.714000E+00	1.56712
1.714010E+00	1.56681
1.714060E+00	1.56949
1.715340E+00	1.72613
1.715400E+00	1.73716
1.715430E+00	1.74605
1.715660E+00	1.84339
1.716600E+00	2.23486
1.717740E+00	2.74767
1.717800E+00	2.77029
1.718240E+00	2.84723
1.718250E+00	2.8486
1.718800E+00	2.94536
1.719200E+00	2.99672
1.720560E+00	3.16412
1.720600E+00	3.1575
1.720640E+00	3.13577
1.720670E+00	3.11214
1.721560E+00	2.41097
1.722430E+00	1.71746
1.722470E+00	1.68711
1.722500E+00	1.67154
1.722530E+00	1.66123
1.722570E+00	1.65318
1.723480E+00	1.55739
1.723750E+00	1.52987
1.724200E+00	1.48546
1.724360E+00	1.48635
1.725330E+00	1.50415
1.725390E+00	1.50907
1.725430E+00	1.51795
1.725610E+00	1.58023
1.726300E+00	1.83293
1.726540E+00	1.93401
1.726700E+00	1.99641
1.727030E+00	2.08427
1.727290E+00	2.15294
1.728110E+00	2.37168
1.729030E+00	2.61779
1.729260E+00	2.67861
1.729290E+00	2.68226
1.729340E+00	2.6769
1.730020E+00	2.47649
1.730790E+00	2.25291
1.730880E+00	2.2292
1.730940E+00	2.22127
1.731210E+00	2.22316
1.731800E+00	2.2293
1.732060E+00	2.21075
1.732100E+00	2.20148
1.732160E+00	2.17781
1.732640E+00	1.91552
1.732680E+00	1.90141
1.732700E+00	1.89792
1.732740E+00	1.90101
1.732770E+00	1.91196
1.733450E+00	2.16171
1.734000E+00	2.36629
1.735850E+00	3.15561
1.736080E+00	3.25078
1.736100E+00	3.25864
1.736150E+00	3.27048
1.737020E+00	3.41355
1.737440E+00	3.48366
1.737460E+00	3.48472
1.737520E+00	3.47427
1.737560E+00	3.4469
1.737720E+00	3.33129
1.738760E+00	2.55997
1.739440E+00	2.05944
1.739480E+00	2.03121
1.739510E+00	2.02093
1.739550E+00	2.0156
1.739800E+00	2.02281
1.740520E+00	2.11383
1.741060E+00	2.18341
1.741070E+00	2.18377
1.741080E+00	2.18422
1.741140E+00	2.18173
1.741880E+00	2.04804
1.742700E+00	1.90638
1.742750E+00	1.89507
1.742830E+00	1.87435
1.743440E+00	1.65753
1.743480E+00	1.64772
1.743510E+00	1.64401
1.743530E+00	1.64388
1.743580E+00	1.64855
1.745950E+00	1.99846
1.745990E+00	2.00923
1.746000E+00	2.01454
1.746030E+00	2.02782
1.746080E+00	2.06231
1.747100E+00	2.81109
1.748250E+00	3.68406
1.749400E+00	4.56078
1.750050E+00	5.03193
1.750100E+00	5.06049
1.750190E+00	5.07923
1.751550E+00	5.20364
1.751600E+00	5.19595
1.751670E+00	5.15193
1.752360E+00	4.54439
1.752560E+00	4.36864
1.752950E+00	4.0359
1.753010E+00	3.99034
1.753110E+00	3.95389
1.753390E+00	3.86846
1.753800E+00	3.74301
1.755730E+00	3.26954
1.755800E+00	3.24371
1.755870E+00	3.19496
1.757130E+00	2.06469
1.757180E+00	2.03164
1.757210E+00	2.0161
1.757240E+00	2.00939
1.757280E+00	2.00774
1.758300E+00	2.03304
1.758440E+00	2.04302
1.758480E+00	2.04307
1.758520E+00	2.03693
1.758590E+00	2.01657
1.759130E+00	1.82252
1.759170E+00	1.81611
1.759180E+00	1.81598
1.759200E+00	1.82017
1.759220E+00	1.82848
1.759240E+00	1.84079
1.759270E+00	1.87321
1.759740E+00	2.35591
1.759790E+00	2.40449
1.759810E+00	2.41651
1.759830E+00	2.42817
1.759920E+00	2.46862
1.760840E+00	2.84906
1.761360E+00	3.06238
1.761500E+00	3.1192
1.762080E+00	3.25821
1.762550E+00	3.37194
1.762700E+00	3.40656
1.762900E+00	3.42574
1.763510E+00	3.37378
1.764180E+00	3.31965
1.764330E+00	3.30837
1.764380E+00	3.29977
1.764420E+00	3.27879
1.764480E+00	3.22531
1.764940E+00	2.79001
1.765540E+00	2.22051
1.765570E+00	2.19528
1.765600E+00	2.17892
1.765620E+00	2.17436
1.765650E+00	2.17602
1.765750E+00	2.20109
1.766470E+00	2.41334
1.767150E+00	2.61392
1.767200E+00	2.61857
1.767240E+00	2.61191
1.767420E+00	2.53667
1.767840E+00	2.36499
1.768340E+00	2.15516
1.768350E+00	2.15344
1.768400E+00	2.1389
1.768440E+00	2.13559
1.768690E+00	2.1506
1.769500E+00	2.20593
1.770460E+00	2.34949
1.771290E+00	2.4754
1.771560E+00	2.51808
1.771620E+00	2.53692
1.771700E+00	2.58612
1.771710E+00	2.58951
1.772960E+00	3.33138
1.773020E+00	3.34879
1.773050E+00	3.35009
1.774000E+00	3.27599
1.774360E+00	3.25497
1.774430E+00	3.24114
1.775850E+00	2.69279
1.775900E+00	2.68116
1.775970E+00	2.6779
1.776250E+00	2.69229
1.778500E+00	2.81193
1.778760E+00	2.8288
1.778810E+00	2.83946
1.778860E+00	2.86001
1.780130E+00	3.51367
1.780200E+00	3.54267
1.780220E+00	3.54803
1.780290E+00	3.56317
1.780800E+00	3.64295
1.781700E+00	3.68824
1.781850E+00	3.68185
1.782710E+00	3.65049
1.783020E+00	3.64062
1.783100E+00	3.6281
1.783170E+00	3.59223
1.783640E+00	3.27707
1.784470E+00	2.72265
1.785300E+00	2.17096
1.785930E+00	1.77155
1.785970E+00	1.75473
1.785990E+00	1.74861
1.786000E+00	1.74773
1.786030E+00	1.75128
1.786050E+00	1.76107
1.786100E+00	1.78941
1.786700E+00	2.15942
1.786800E+00	2.21826
1.787120E+00	2.36394
1.787600E+00	2.57153
1.788040E+00	2.76522
1.788080E+00	2.77758
1.788100E+00	2.77988
1.788140E+00	2.77468
1.788550E+00	2.6243
1.789370E+00	2.31762
1.789840E+00	2.14017
1.789890E+00	2.12976
1.789900E+00	2.12833
1.789940E+00	2.13048
1.790600E+00	2.28666
1.791050E+00	2.39361
1.791260E+00	2.44357
1.791300E+00	2.44663
1.791360E+00	2.43646
1.792230E+00	2.14864
1.792460E+00	2.07438
1.792500E+00	2.06627
1.792560E+00	2.06197
1.793040E+00	2.06809
1.794010E+00	2.08205
1.794500E+00	2.0897
1.796800E+00	2.17907
1.797810E+00	2.25254
1.798670E+00	2.31789
1.799100E+00	2.35144
1.799940E+00	2.3932
1.800000E+00	2.40248
1.800060E+00	2.42316
1.801400E+00	3.06555
1.802200E+00	3.47954
1.802360E+00	3.56662
1.802410E+00	3.58078
1.802430E+00	3.58187
1.802850E+00	3.53742
1.802860E+00	3.53583
1.803540E+00	3.46019
1.804170E+00	3.39326
1.804770E+00	3.3321
1.804800E+00	3.32617
1.804940E+00	3.28391
1.806600E+00	2.75613
1.808400E+00	2.18568
1.808700E+00	2.10026
1.809740E+00	1.80951
1.809800E+00	1.79717
1.809860E+00	1.79226
1.810640E+00	1.77601
1.810690E+00	1.77078
1.810700E+00	1.76653
1.810720E+00	1.75819
1.810780E+00	1.73315
1.811030E+00	1.59292
1.811060E+00	1.57517
1.811090E+00	1.56791
1.811100E+00	1.56637
1.811130E+00	1.56837
1.811160E+00	1.57638
1.811250E+00	1.61605
1.812240E+00	2.05198
1.812280E+00	2.06352
1.812320E+00	2.06684
1.812360E+00	2.06032
1.813050E+00	1.8775
1.814250E+00	1.55836
1.814300E+00	1.55007
1.814340E+00	1.54771
1.815400E+00	1.5869
1.815680E+00	1.60078
1.815780E+00	1.60792
1.815840E+00	1.61946
1.816860E+00	1.89781
1.816900E+00	1.90469
1.818400E+00	1.82393
1.818450E+00	1.8321
1.820050E+00	2.20428
1.820100E+00	2.22041
1.820190E+00	2.26693
1.821110E+00	2.75899
1.821550E+00	3.00196
1.821600E+00	3.01987
1.821650E+00	3.02703
1.821970E+00	3.02417
1.822400E+00	3.02155
1.823600E+00	2.90723
1.824800E+00	2.79678
1.825970E+00	2.75958
1.826450E+00	2.74549
1.827560E+00	2.71209
1.827650E+00	2.72187
1.827740E+00	2.7434
1.829500E+00	3.17339
1.830100E+00	3.27427
1.830550E+00	3.35202
1.830600E+00	3.35314
1.830670E+00	3.33764
1.831150E+00	3.17926
1.832050E+00	2.88294
1.832100E+00	2.87403
1.832170E+00	2.87675
1.832230E+00	2.88543
1.832900E+00	2.98214
1.832970E+00	2.99268
1.833550E+00	3.07876
1.833600E+00	3.08028
1.833670E+00	3.06874
1.833860E+00	3.02325
1.834300E+00	2.9148
1.835470E+00	2.6961
1.837020E+00	2.41204
1.837290E+00	2.36161
1.838160E+00	2.20318
1.838210E+00	2.20095
1.838290E+00	2.20977
1.838340E+00	2.21821
1.839000E+00	2.32925
1.839600E+00	2.45041
1.840050E+00	2.54316
1.840720E+00	2.6855
1.841400E+00	2.83199
1.842600E+00	2.9436
1.843800E+00	3.05913
1.845600E+00	3.23091
1.846950E+00	3.36206
1.847400E+00	3.40699
1.848860E+00	3.79437
1.848890E+00	3.79649
1.848950E+00	3.78805
1.848970E+00	3.77977
1.850000E+00	3.42337
1.850380E+00	3.29252
1.850450E+00	3.27868
1.851000E+00	3.22919
1.852000E+00	3.08149
1.853400E+00	3.12773
1.853450E+00	3.13045
1.853500E+00	3.13389
1.855100E+00	3.43556
1.855900E+00	3.40652
1.856520E+00	3.36552
1.856570E+00	3.35787
1.856630E+00	3.33623
1.856950E+00	3.13239
1.857180E+00	2.98469
1.857630E+00	2.69546
1.857850E+00	2.55515
1.858300E+00	2.26709
1.858740E+00	2.01706
1.858790E+00	1.99748
1.858820E+00	1.98824
1.858880E+00	1.98395
1.860060E+00	1.98796
1.860100E+00	1.99146
1.860130E+00	1.99445
1.860700E+00	2.0975
1.861610E+00	2.2826
1.862760E+00	2.52007
1.863720E+00	2.72313
1.864350E+00	2.85973
1.864380E+00	2.86351
1.864420E+00	2.86164
1.864550E+00	2.83132
1.864790E+00	2.76762
1.865890E+00	2.47696
1.865950E+00	2.46176
1.866000E+00	2.4554
1.866020E+00	2.45587
1.866110E+00	2.46967
1.867100E+00	2.6699
1.868000E+00	2.85857
1.868950E+00	2.99998
1.869000E+00	3.01438
1.869090E+00	3.05927
1.870500E+00	3.86694
1.870560E+00	3.90735
1.870620E+00	3.92911
1.870650E+00	3.93263
1.871720E+00	3.96296
1.872200E+00	3.979
1.872640E+00	3.94526
1.873310E+00	3.89863
1.873700E+00	3.87504
1.874020E+00	3.92969
1.875280E+00	4.15404
1.875400E+00	4.17665
1.875430E+00	4.17665
1.877080E+00	4.17692
1.878230E+00	4.18414
1.878430E+00	4.18634
1.879610E+00	4.13431
1.879930E+00	4.12167
1.880000E+00	4.1102
1.880070E+00	4.08076
1.880300E+00	3.94608
1.880750E+00	3.62885
1.881160E+00	3.34348
1.881670E+00	3.00139
1.882110E+00	2.7078
1.882660E+00	2.34551
1.882730E+00	2.29959
1.882780E+00	2.27796
1.882800E+00	2.27207
1.882830E+00	2.2706
1.882850E+00	2.27443
1.883130E+00	2.35378
1.883240E+00	2.38691
1.883650E+00	2.51135
