E(MeV)	TB-159(N,TOT)
6.92473E-04	10.6275
6.92481E-04	10.7195
6.92506E-04	11.0542
6.92532E-04	11.417
6.92549E-04	11.6786
6.92557E-04	11.8157
6.92583E-04	12.2583
6.92606E-04	12.6807
6.92608E-04	12.7357
6.92634E-04	13.2645
6.92659E-04	13.8284
6.92662E-04	13.895
6.92685E-04	14.4485
6.92710E-04	15.1082
6.92719E-04	15.3406
6.92736E-04	15.8223
6.92765E-04	16.6929
6.92776E-04	17.0297
6.92801E-04	17.8704
6.92813E-04	18.2913
6.92838E-04	19.1538
6.92862E-04	20.0651
6.92874E-04	20.5326
6.92910E-04	22.0042
6.92910E-04	22.0042
6.92947E-04	23.5746
6.92959E-04	24.1196
6.92997E-04	25.8589
6.93007E-04	26.3646
6.93063E-04	29.0937
6.93068E-04	29.3184
6.93128E-04	32.3732
6.93189E-04	35.4791
6.93219E-04	36.9736
6.93252E-04	38.6254
6.93307E-04	41.1937
6.93354E-04	43.1994
6.93375E-04	44.021
6.93392E-04	44.6817
6.93435E-04	46.1718
6.93445E-04	46.4584
6.93474E-04	47.2785
6.93513E-04	48.1789
6.93518E-04	48.2833
6.93554E-04	48.8806
6.93575E-04	49.1078
6.93599E-04	49.3381
6.93630E-04	49.4479
6.93639E-04	49.4635
6.93677E-04	49.3224
6.93682E-04	49.2965
6.93714E-04	48.9768
6.93726E-04	48.8035
6.93750E-04	48.4148
6.93774E-04	47.9183
6.93791E-04	47.5418
6.93823E-04	46.6942
6.93841E-04	46.1718
6.93884E-04	44.7317
6.93886E-04	44.6685
6.93936E-04	42.7651
6.93939E-04	42.6449
6.93987E-04	40.5718
6.94002E-04	39.905
6.94048E-04	37.8071
6.94108E-04	34.9473
6.94169E-04	32.0338
6.94223E-04	29.4851
6.94229E-04	29.2139
6.94278E-04	27.0388
6.94315E-04	25.4341
6.94352E-04	23.9011
6.94384E-04	22.6654
6.94390E-04	22.4495
6.94427E-04	21.104
6.94452E-04	20.2523
6.94477E-04	19.4423
6.94485E-04	19.2035
6.94515E-04	18.3032
6.94538E-04	17.6621
6.94553E-04	17.2538
6.94560E-04	17.0562
6.94583E-04	16.4914
6.94606E-04	15.9537
6.94628E-04	15.4423
6.94628E-04	15.4423
6.94651E-04	14.9759
6.94674E-04	14.5336
6.94697E-04	14.1145
6.94704E-04	13.9822
6.94719E-04	13.7299
6.94740E-04	13.4013
6.94761E-04	13.0894
6.94780E-04	12.8202
6.94782E-04	12.7946
6.94802E-04	12.5285
6.94823E-04	12.2765
6.94844E-04	12.0376
6.94854E-04	11.9346
6.94865E-04	11.8182
6.94886E-04	11.6162
6.94906E-04	11.4251
6.94927E-04	11.2439
6.94927E-04	11.2439
6.94948E-04	11.0846
6.94969E-04	10.934
6.94990E-04	10.7913
6.95010E-04	10.6561
6.95025E-04	10.5626
6.95031E-04	10.5306
6.95052E-04	10.4197
6.95071E-04	10.3237
6.95090E-04	10.2322
6.95109E-04	10.1448
6.95124E-04	10.0785
6.95137E-04	10.0264
6.95165E-04	9.92209
6.95194E-04	9.82435
6.95222E-04	9.73237
6.95249E-04	9.65122
6.95250E-04	9.64612
6.95279E-04	9.5741
6.95307E-04	9.50593
6.95336E-04	9.44114
6.95354E-04	9.39961
6.95392E-04	9.32003
6.95400E-04	9.30491
6.95430E-04	9.25355
6.95468E-04	9.19267
6.95506E-04	9.13459
6.95544E-04	9.07885
6.95600E-04	8.99884
6.95627E-04	8.96312
6.95657E-04	8.92881
6.95710E-04	8.87125
6.95763E-04	8.81562
6.95842E-04	8.7351
6.95899E-04	8.67958
6.95922E-04	8.66057
6.96001E-04	8.59623
6.96081E-04	8.53371
6.96186E-04	8.45267
6.96262E-04	8.39638
6.96292E-04	8.37666
6.96398E-04	8.30949
6.96504E-04	8.24395
6.96602E-04	8.18438
6.96746E-04	8.09935
6.96750E-04	8.09723
6.96897E-04	8.01687
6.96929E-04	8.00008
6.97023E-04	7.95027
6.97148E-04	7.88521
6.97273E-04	7.8217
6.97399E-04	7.75979
6.97524E-04	7.6996
6.97649E-04	7.64129
6.97775E-04	7.58507
6.97900E-04	7.53125
6.97978E-04	7.49921
6.97994E-04	7.49144
6.98088E-04	7.44659
6.98181E-04	7.40379
6.98275E-04	7.36339
6.98369E-04	7.32584
6.98384E-04	7.32007
6.98439E-04	7.29357
6.98509E-04	7.26175
6.98580E-04	7.23262
6.98650E-04	7.20673
6.98703E-04	7.18989
6.98744E-04	7.17888
6.98755E-04	7.17395
6.98808E-04	7.155
6.98861E-04	7.13999
6.98914E-04	7.12986
6.98949E-04	7.12642
6.98984E-04	7.12614
6.99019E-04	7.12958
6.99054E-04	7.1374
6.99056E-04	7.13812
6.99089E-04	7.14887
6.99125E-04	7.16634
6.99151E-04	7.18411
6.99177E-04	7.20647
6.99204E-04	7.23403
6.99224E-04	7.2595
6.99248E-04	7.29344
6.99271E-04	7.33311
6.99295E-04	7.37916
6.99318E-04	7.43231
6.99341E-04	7.49337
6.99353E-04	7.52829
6.99365E-04	7.56639
6.99388E-04	7.65231
6.99412E-04	7.74901
6.99435E-04	7.85761
6.99447E-04	7.91846
6.99459E-04	7.98323
6.99482E-04	8.1272
6.99506E-04	8.28703
6.99517E-04	8.37563
6.99529E-04	8.46745
6.99541E-04	8.56876
6.99552E-04	8.6742
6.99576E-04	8.90576
6.99596E-04	9.12678
6.99607E-04	9.25153
6.99614E-04	9.33518
6.99631E-04	9.5647
6.99649E-04	9.8095
6.99666E-04	10.056
6.99667E-04	10.0712
6.99684E-04	10.3627
6.99702E-04	10.6722
6.99719E-04	11.0006
6.99724E-04	11.0974
6.99737E-04	11.3589
6.99755E-04	11.7419
6.99763E-04	11.9471
6.99781E-04	12.3705
6.99802E-04	12.9307
6.99807E-04	13.0621
6.99834E-04	13.8273
6.99841E-04	14.0714
6.99860E-04	14.6688
6.99880E-04	15.3724
6.99881E-04	15.4069
6.99907E-04	16.3582
6.99916E-04	16.7088
6.99932E-04	17.3874
6.99947E-04	18.0227
6.99958E-04	18.4993
6.99978E-04	19.4619
6.99983E-04	19.6962
7.00008E-04	20.9814
7.00009E-04	21.0334
7.00034E-04	22.3613
7.00041E-04	22.7515
7.00059E-04	23.832
7.00072E-04	24.6109
7.00093E-04	25.9056
7.00103E-04	26.6009
7.00124E-04	27.9777
7.00134E-04	28.7329
7.00155E-04	30.1878
7.00170E-04	31.3622
7.00196E-04	33.3386
7.00211E-04	34.5316
7.00237E-04	36.7079
7.00252E-04	37.9084
7.00284E-04	40.7583
7.00292E-04	41.4621
7.00344E-04	46.1876
7.00347E-04	46.4791
7.00406E-04	52.1206
7.00497E-04	60.8682
7.00500E-04	61.1564
7.00562E-04	66.9389
7.00615E-04	71.488
7.00623E-04	72.1516
7.00659E-04	74.9332
7.00695E-04	77.4987
7.00708E-04	78.3538
7.00749E-04	80.8225
7.00755E-04	81.1404
7.00792E-04	82.9473
7.00806E-04	83.4835
7.00830E-04	84.3374
7.00860E-04	85.1361
7.00871E-04	85.3971
7.00900E-04	85.8203
7.00911E-04	85.8924
7.00939E-04	85.9739
7.00960E-04	85.8222
7.00985E-04	85.5553
7.01002E-04	85.1788
7.01032E-04	84.4411
7.01044E-04	84.0596
7.01070E-04	83.1006
7.01075E-04	82.8765
7.01115E-04	80.9696
7.01125E-04	80.4164
7.01155E-04	78.6601
7.01172E-04	77.5308
7.01200E-04	75.6566
7.01213E-04	74.6959
7.01256E-04	71.3855
7.01263E-04	70.8609
7.01319E-04	66.1341
7.01325E-04	65.5946
7.01381E-04	60.5778
7.01473E-04	52.2024
7.01475E-04	52.0646
7.01528E-04	47.354
7.01579E-04	43.0273
7.01609E-04	40.5774
7.01619E-04	39.729
7.01650E-04	37.3784
7.01680E-04	35.1264
7.01685E-04	34.7861
7.01720E-04	32.3612
7.01747E-04	30.6403
7.01756E-04	30.079
7.01779E-04	28.655
7.01802E-04	27.2891
7.01802E-04	27.2891
7.01826E-04	26.0133
7.01853E-04	24.5961
7.01858E-04	24.3555
7.01877E-04	23.4676
7.01900E-04	22.3997
7.01914E-04	21.807
7.01923E-04	21.3973
7.01947E-04	20.4641
7.01969E-04	19.6158
7.01970E-04	19.5802
7.01994E-04	18.7723
7.02017E-04	18.008
7.02025E-04	17.7672
7.02041E-04	17.3052
7.02064E-04	16.6514
7.02084E-04	16.1373
7.02088E-04	16.0392
7.02107E-04	15.5747
7.02127E-04	15.133
7.02142E-04	14.7969
7.02146E-04	14.7169
7.02166E-04	14.3374
7.02185E-04	13.9769
7.02201E-04	13.7028
7.02205E-04	13.6378
7.02224E-04	13.3296
7.02244E-04	13.037
7.02259E-04	12.8145
7.02263E-04	12.7624
7.02283E-04	12.5153
7.02302E-04	12.2808
7.02322E-04	12.058
7.02338E-04	11.8885
7.02341E-04	11.8496
7.02361E-04	11.6651
7.02380E-04	11.4898
7.02400E-04	11.3231
7.02421E-04	11.1565
7.02431E-04	11.0734
7.02441E-04	11.005
7.02462E-04	10.8687
7.02482E-04	10.739
7.02509E-04	10.5754
7.02525E-04	10.4874
7.02537E-04	10.4284
7.02564E-04	10.2993
7.02591E-04	10.1776
7.02619E-04	10.0623
7.02646E-04	9.95277
7.02650E-04	9.93784
7.02673E-04	9.85926
7.02701E-04	9.77198
7.02728E-04	9.68858
7.02755E-04	9.60857
7.02775E-04	9.55404
7.02797E-04	9.50104
7.02838E-04	9.40542
7.02877E-04	9.31864
7.02916E-04	9.23538
7.02955E-04	9.16616
7.03013E-04	9.06693
7.03072E-04	8.97221
7.03130E-04	8.88111
7.03150E-04	8.85174
7.03189E-04	8.80238
7.03228E-04	8.75443
7.03306E-04	8.66137
7.03384E-04	8.57151
7.03463E-04	8.48433
7.03559E-04	8.39656
7.03654E-04	8.31163
7.03750E-04	8.22912
7.03846E-04	8.1487
7.03942E-04	8.08174
7.04038E-04	8.0164
7.04166E-04	7.93156
7.04294E-04	7.84906
7.04422E-04	7.76873
7.04486E-04	7.72958
7.04542E-04	7.69785
7.04681E-04	7.6208
7.04766E-04	7.57452
7.04882E-04	7.51357
7.04998E-04	7.45463
7.05084E-04	7.4119
7.05171E-04	7.37065
7.05258E-04	7.33112
7.05260E-04	7.33011
7.05344E-04	7.28826
7.05431E-04	7.2479
7.05489E-04	7.22286
7.05547E-04	7.19972
7.05605E-04	7.17895
7.05652E-04	7.16428
7.05663E-04	7.16139
7.05688E-04	7.15222
7.05724E-04	7.14084
7.05760E-04	7.13149
7.05796E-04	7.12455
7.05832E-04	7.12047
7.05869E-04	7.1198
7.05896E-04	7.12191
7.05923E-04	7.12662
7.05950E-04	7.13426
7.05977E-04	7.14525
7.06004E-04	7.16004
7.06031E-04	7.17912
7.06058E-04	7.20306
7.06086E-04	7.23247
7.06113E-04	7.26805
7.06140E-04	7.31054
7.06167E-04	7.36079
7.06185E-04	7.39903
7.06190E-04	7.41174
7.06203E-04	7.44363
7.06222E-04	7.49622
7.06242E-04	7.55697
7.06262E-04	7.62391
7.06282E-04	7.69753
7.06301E-04	7.77829
7.06321E-04	7.86672
7.06331E-04	7.91502
7.06341E-04	7.96639
7.06361E-04	8.07786
7.06381E-04	8.19861
7.06401E-04	8.32922
7.06421E-04	8.47026
7.06425E-04	8.50482
7.06441E-04	8.62816
7.06461E-04	8.7994
7.06480E-04	8.98287
7.06500E-04	9.17918
7.06505E-04	9.22684
7.06520E-04	9.39557
7.06546E-04	9.7049
7.06570E-04	10.0044
7.06571E-04	10.0164
7.06595E-04	10.3627
7.06620E-04	10.7331
7.06635E-04	10.982
7.06644E-04	11.1338
7.06668E-04	11.5694
7.06693E-04	12.0313
7.06700E-04	12.1761
7.06717E-04	12.5316
7.06750E-04	13.2474
7.06763E-04	13.5574
7.06782E-04	14.0257
7.06813E-04	14.8283
7.06824E-04	15.1029
7.06848E-04	15.7887
7.06883E-04	16.808
7.06884E-04	16.8528
7.06929E-04	18.2766
7.06945E-04	18.8072
7.06975E-04	19.8443
7.07007E-04	20.9776
7.07039E-04	22.1351
7.07071E-04	23.3233
7.07132E-04	25.6314
7.07181E-04	27.5281
7.07218E-04	28.9252
7.07247E-04	30.0068
7.07304E-04	31.9917
7.07352E-04	33.552
7.07392E-04	34.6963
7.07392E-04	34.7128
7.07427E-04	35.5842
7.07461E-04	36.3599
7.07466E-04	36.4592
7.07512E-04	37.2665
7.07535E-04	37.577
7.07547E-04	37.719
7.07585E-04	38.0441
7.07600E-04	38.1292
7.07601E-04	38.1324
7.07642E-04	38.2016
7.07646E-04	38.1909
7.07683E-04	38.0477
7.07716E-04	37.7846
7.07727E-04	37.6728
7.07764E-04	37.1731
7.07785E-04	36.8183
7.07802E-04	36.5059
7.07808E-04	36.3967
7.07846E-04	35.549
7.07866E-04	35.0611
7.07892E-04	34.377
7.07930E-04	33.2801
7.07951E-04	32.6455
7.07987E-04	31.4394
7.08016E-04	30.4629
7.08074E-04	28.4284
7.08132E-04	26.3482
7.08178E-04	24.6571
7.08237E-04	22.5904
7.08286E-04	20.9447
7.08294E-04	20.6775
7.08325E-04	19.6908
7.08362E-04	18.5525
7.08389E-04	17.7507
7.08417E-04	16.9824
7.08424E-04	16.7893
7.08444E-04	16.259
7.08472E-04	15.5737
7.08499E-04	14.9229
7.08522E-04	14.4197
7.08527E-04	14.3094
7.08554E-04	13.7441
7.08581E-04	13.2181
7.08608E-04	12.7229
7.08627E-04	12.4124
7.08636E-04	12.2627
7.08663E-04	11.842
7.08690E-04	11.4482
7.08699E-04	11.3254
7.08717E-04	11.0886
7.08735E-04	10.8652
7.08753E-04	10.652
7.08771E-04	10.4486
7.08789E-04	10.2641
7.08807E-04	10.0885
7.08825E-04	9.92126
7.08851E-04	9.69666
7.08874E-04	9.50844
7.08897E-04	9.34307
7.08920E-04	9.18802
7.08943E-04	9.0425
7.08966E-04	8.90578
7.08989E-04	8.78725
7.09012E-04	8.67614
7.09035E-04	8.57179
7.09058E-04	8.47364
7.09082E-04	8.38111
7.09089E-04	8.35198
7.09105E-04	8.29939
7.09128E-04	8.22516
7.09151E-04	8.15513
7.09174E-04	8.0889
7.09197E-04	8.0261
7.09212E-04	7.98597
7.09243E-04	7.91732
7.09274E-04	7.85311
7.09304E-04	7.79275
7.09335E-04	7.73571
7.09368E-04	7.68494
7.09400E-04	7.63693
7.09422E-04	7.60625
7.09465E-04	7.54763
7.09508E-04	7.49209
7.09552E-04	7.44538
7.09595E-04	7.40072
7.09660E-04	7.33681
7.09682E-04	7.31646
7.09725E-04	7.28098
7.09790E-04	7.22998
7.09856E-04	7.18074
7.09942E-04	7.11725
7.10029E-04	7.05572
7.10119E-04	7.00209
7.10210E-04	6.94988
7.10345E-04	6.87374
7.10481E-04	6.79979
7.10549E-04	6.76325
7.10616E-04	6.73077
7.10776E-04	6.65545
7.10799E-04	6.6444
7.10942E-04	6.57899
7.11084E-04	6.51508
7.11227E-04	6.45267
7.11369E-04	6.3918
7.11512E-04	6.33262
7.11641E-04	6.28059
7.11770E-04	6.23043
7.11867E-04	6.19433
7.11925E-04	6.17366
7.11964E-04	6.15787
7.12061E-04	6.12054
7.12126E-04	6.09725
7.12190E-04	6.07565
7.12255E-04	6.05627
7.12303E-04	6.04363
7.12339E-04	6.03589
7.12352E-04	6.0321
7.12400E-04	6.02052
7.12449E-04	6.01226
7.12481E-04	6.00902
7.12513E-04	6.00796
7.12546E-04	6.00945
7.12578E-04	6.0139
7.12610E-04	6.02181
7.12643E-04	6.03372
7.12667E-04	6.04566
7.12691E-04	6.0605
7.12715E-04	6.07857
7.12739E-04	6.10022
7.12752E-04	6.11387
7.12764E-04	6.12568
7.12788E-04	6.15536
7.12812E-04	6.18985
7.12836E-04	6.22963
7.12861E-04	6.27521
7.12885E-04	6.32712
7.12909E-04	6.38592
7.12933E-04	6.45221
7.12958E-04	6.52662
7.12982E-04	6.60978
7.13006E-04	6.70236
7.13030E-04	6.80504
7.13043E-04	6.86556
7.13054E-04	6.92044
7.13082E-04	7.06764
7.13101E-04	7.18097
7.13121E-04	7.30252
7.13150E-04	7.50098
7.13179E-04	7.71979
7.13208E-04	7.96001
7.13218E-04	8.04753
7.13237E-04	8.22806
7.13266E-04	8.52205
7.13295E-04	8.83991
7.13324E-04	9.18217
7.13347E-04	9.46756
7.13353E-04	9.55113
7.13386E-04	9.998
7.13425E-04	10.5741
7.13444E-04	10.8832
7.13463E-04	11.1983
7.13502E-04	11.8682
7.13528E-04	12.339
7.13541E-04	12.5789
7.13598E-04	13.6901
7.13631E-04	14.3782
7.13670E-04	15.1871
7.13740E-04	16.6658
7.13776E-04	17.4441
7.13848E-04	18.9346
7.13848E-04	18.9346
7.13910E-04	20.1186
7.13955E-04	20.8908
7.13994E-04	21.4847
7.14039E-04	22.0717
7.14076E-04	22.4777
7.14096E-04	22.6426
7.14121E-04	22.8512
7.14165E-04	23.078
7.14200E-04	23.1702
7.14207E-04	23.1717
7.14237E-04	23.1643
7.14274E-04	23.0635
7.14308E-04	22.8903
7.14316E-04	22.843
7.14349E-04	22.5778
7.14390E-04	22.1578
7.14391E-04	22.1451
7.14413E-04	21.8717
7.14430E-04	21.6555
7.14477E-04	20.9597
7.14489E-04	20.7419
7.14533E-04	19.9824
7.14567E-04	19.3423
7.14603E-04	18.6391
7.14645E-04	17.7868
7.14747E-04	15.646
7.14782E-04	14.9033
7.14833E-04	13.8424
7.14885E-04	12.8313
7.14898E-04	12.592
7.14924E-04	12.111
7.14963E-04	11.4282
7.15001E-04	10.787
7.15030E-04	10.3344
7.15060E-04	9.90653
7.15089E-04	9.50338
7.15118E-04	9.12484
7.15147E-04	8.7705
7.15176E-04	8.4398
7.15182E-04	8.3714
7.15205E-04	8.13711
7.15234E-04	7.8579
7.15259E-04	7.63431
7.15284E-04	7.4256
7.15309E-04	7.23105
7.15334E-04	7.04992
7.15352E-04	6.93034
7.15359E-04	6.88308
7.15384E-04	6.73219
7.15409E-04	6.59242
7.15434E-04	6.46304
7.15459E-04	6.34329
7.15484E-04	6.23248
7.15509E-04	6.12992
7.15522E-04	6.08396
7.15534E-04	6.03734
7.15560E-04	5.95397
7.15585E-04	5.87697
7.15610E-04	5.80578
7.15635E-04	5.73988
7.15666E-04	5.66409
7.15697E-04	5.59494
7.15729E-04	5.53564
7.15760E-04	5.48148
7.15791E-04	5.43182
7.15838E-04	5.36456
7.15885E-04	5.30456
7.15933E-04	5.25505
7.15979E-04	5.21041
7.16011E-04	5.18292
7.16074E-04	5.13246
7.16136E-04	5.08702
7.16224E-04	5.03011
7.16312E-04	4.97968
7.16400E-04	4.94005
7.16487E-04	4.90563
7.16575E-04	4.87636
7.16663E-04	4.85238
7.16751E-04	4.83402
7.16839E-04	4.82175
7.16927E-04	4.82282
7.17014E-04	4.83139
7.17102E-04	4.84841
7.17190E-04	4.88427
7.17278E-04	4.93122
7.17344E-04	4.98348
7.17410E-04	5.04393
7.17475E-04	5.12308
7.17497E-04	5.15302
7.17541E-04	5.22047
7.17596E-04	5.31468
7.17603E-04	5.32696
7.17624E-04	5.37006
7.17664E-04	5.46074
7.17706E-04	5.56365
7.17726E-04	5.61743
7.17761E-04	5.72273
7.17787E-04	5.80858
7.17816E-04	5.90964
7.17833E-04	5.97753
7.17871E-04	6.13227
7.17879E-04	6.17226
7.17925E-04	6.3971
7.17925E-04	6.3971
7.17967E-04	6.63139
7.17972E-04	6.66178
7.18008E-04	6.9034
7.18018E-04	6.97086
7.18050E-04	7.21767
7.18058E-04	7.28046
7.18092E-04	7.58122
7.18094E-04	7.60609
7.18120E-04	7.85802
7.18131E-04	7.98117
7.18148E-04	8.16318
7.18168E-04	8.40854
7.18175E-04	8.49981
7.18203E-04	8.8727
7.18205E-04	8.89773
7.18231E-04	9.29133
7.18242E-04	9.46407
7.18259E-04	9.75503
7.18279E-04	10.1129
7.18287E-04	10.2687
7.18315E-04	10.8389
7.18316E-04	10.8581
7.18343E-04	11.482
7.18353E-04	11.724
7.18364E-04	12.007
7.18377E-04	12.3725
7.18385E-04	12.5784
7.18402E-04	13.0854
7.18406E-04	13.1986
7.18426E-04	13.8744
7.18435E-04	14.1752
7.18453E-04	14.8036
7.18462E-04	15.1386
7.18479E-04	15.8349
7.18488E-04	16.2061
7.18505E-04	16.9772
7.18514E-04	17.3883
7.18532E-04	18.2419
7.18541E-04	18.6919
7.18549E-04	19.159
7.18567E-04	20.1333
7.18584E-04	21.1876
7.18593E-04	21.7375
7.18602E-04	22.3075
7.18620E-04	23.496
7.18637E-04	24.7795
7.18646E-04	25.4485
7.18655E-04	26.1412
7.18672E-04	27.5841
7.18690E-04	29.139
7.18699E-04	29.9552
7.18714E-04	31.4724
7.18723E-04	32.36
7.18735E-04	33.6403
7.18747E-04	34.8866
7.18757E-04	35.972
7.18771E-04	37.6255
7.18778E-04	38.4762
7.18794E-04	40.5904
7.18799E-04	41.1625
7.18818E-04	43.7946
7.18820E-04	44.0403
7.18841E-04	47.1234
7.18842E-04	47.2577
7.18862E-04	50.425
7.18865E-04	51.0002
7.18883E-04	53.961
7.18897E-04	56.431
7.18904E-04	57.7069
7.18925E-04	61.6936
7.18929E-04	62.3903
7.18953E-04	67.4174
7.18960E-04	68.9206
7.18974E-04	72.0171
7.18992E-04	76.0367
7.18995E-04	76.8636
7.19024E-04	83.7882
7.19027E-04	84.6776
7.19055E-04	92.1745
7.19059E-04	93.1356
7.19087E-04	101.22
7.19090E-04	102.254
7.19118E-04	110.913
7.19118E-04	110.913
7.19147E-04	120.161
7.19153E-04	122.521
7.19182E-04	132.413
7.19189E-04	134.939
7.19217E-04	145.484
7.19224E-04	148.17
7.19252E-04	159.333
7.19257E-04	161.327
7.19303E-04	180.887
7.19304E-04	181.504
7.19349E-04	201.635
7.19357E-04	205.222
7.19405E-04	227.748
7.19439E-04	244.471
7.19472E-04	260.257
7.19553E-04	300.493
7.19621E-04	333.265
7.19629E-04	337.216
7.19674E-04	357.784
7.19719E-04	376.919
7.19723E-04	378.648
7.19770E-04	396.509
7.19770E-04	396.509
7.19812E-04	410.794
7.19815E-04	411.663
7.19851E-04	422.246
7.19859E-04	424.416
7.19891E-04	431.843
7.19910E-04	435.592
7.19935E-04	439.964
7.19959E-04	443.031
7.19978E-04	445.098
7.20000E-04	446.607
7.20021E-04	447.529
7.20048E-04	447.615
7.20059E-04	447.402
7.20086E-04	445.89
7.20097E-04	445.039
7.20124E-04	442.03
7.20135E-04	440.526
7.20174E-04	433.626
7.20185E-04	431.406
7.20222E-04	422.781
7.20225E-04	422.03
7.20261E-04	411.542
7.20278E-04	406.179
7.20306E-04	396.733
7.20337E-04	385.403
7.20357E-04	377.891
7.20405E-04	358.366
7.20410E-04	356.008
7.20483E-04	323.548
7.20495E-04	318.518
7.20607E-04	266.624
7.20661E-04	242.006
7.20674E-04	236.077
7.20713E-04	219.239
7.20727E-04	213.296
7.20765E-04	197.567
7.20769E-04	195.886
7.20811E-04	179.428
7.20817E-04	177.277
7.20843E-04	167.759
7.20861E-04	161.468
7.20885E-04	153.018
7.20896E-04	149.478
7.20913E-04	143.815
7.20931E-04	138.26
7.20941E-04	135.071
7.20966E-04	127.78
7.20969E-04	126.787
7.20998E-04	119.007
7.21001E-04	118.055
7.21026E-04	111.723
7.21036E-04	109.07
7.21054E-04	104.878
7.21071E-04	100.786
7.21084E-04	98.0777
7.21106E-04	93.1802
7.21115E-04	91.4025
7.21139E-04	86.7218
7.21142E-04	86.2127
7.21163E-04	82.3799
7.21177E-04	79.8799
7.21186E-04	78.2653
7.21210E-04	74.3908
7.21212E-04	74.1101
7.21234E-04	70.8217
7.21247E-04	68.8931
7.21258E-04	67.4488
7.21281E-04	64.2743
7.21282E-04	64.1595
7.21305E-04	61.3683
7.21317E-04	59.9024
7.21332E-04	58.2408
7.21352E-04	56.0487
7.21355E-04	55.7818
7.21378E-04	53.5231
7.21387E-04	52.5889
7.21401E-04	51.3965
7.21418E-04	49.8432
7.21423E-04	49.4086
7.21446E-04	47.5699
7.21458E-04	46.6711
7.21469E-04	45.8413
7.21492E-04	44.2201
7.21497E-04	43.8541
7.21515E-04	42.7286
7.21537E-04	41.3536
7.21538E-04	41.3027
7.21572E-04	39.3769
7.21576E-04	39.138
7.21606E-04	37.6379
7.21616E-04	37.1683
7.21640E-04	36.0766
7.21668E-04	34.8701
7.21675E-04	34.6314
7.21700E-04	33.6641
7.21721E-04	32.8988
7.21729E-04	32.6432
7.21757E-04	31.7211
7.21774E-04	31.2037
7.21786E-04	30.859
7.21814E-04	30.0677
7.21826E-04	29.7423
7.21843E-04	29.3383
7.21872E-04	28.6591
7.21879E-04	28.4816
7.21900E-04	28.0423
7.21929E-04	27.4603
7.21932E-04	27.3953
7.21957E-04	26.95
7.21986E-04	26.4647
7.22011E-04	26.0511
7.22014E-04	26.0039
7.22043E-04	25.6124
7.22057E-04	25.4231
7.22086E-04	25.0574
7.22090E-04	25.0037
7.22114E-04	24.749
7.22143E-04	24.4647
7.22169E-04	24.2208
7.22183E-04	24.1124
7.22223E-04	23.8296
7.22248E-04	23.6727
7.22263E-04	23.5968
7.22303E-04	23.4252
7.22326E-04	23.3455
7.22343E-04	23.302
7.22383E-04	23.2309
7.22403E-04	23.2083
7.22424E-04	23.2052
7.22464E-04	23.2219
7.22481E-04	23.2385
7.22513E-04	23.2967
7.22559E-04	23.4093
7.22610E-04	23.5822
7.22654E-04	23.7337
7.22724E-04	24.042
7.22749E-04	24.1351
7.22789E-04	24.3212
7.22834E-04	24.4906
7.22874E-04	24.6104
7.22878E-04	24.6259
7.22928E-04	24.7651
7.22968E-04	24.8287
7.23014E-04	24.8439
7.23028E-04	24.8303
7.23052E-04	24.8198
7.23075E-04	24.7872
7.23119E-04	24.6765
7.23156E-04	24.5343
7.23192E-04	24.3535
7.23224E-04	24.1588
7.23264E-04	23.8726
7.23306E-04	23.5246
7.23362E-04	22.9983
7.23402E-04	22.5805
7.23406E-04	22.5395
7.23456E-04	21.9545
7.23526E-04	21.0873
7.23601E-04	20.1311
7.23679E-04	19.0992
7.23734E-04	18.4043
7.23788E-04	17.738
7.23825E-04	17.3133
7.23826E-04	17.2922
7.23861E-04	16.902
7.23897E-04	16.5092
7.23934E-04	16.1357
7.23969E-04	15.7909
7.24003E-04	15.4734
7.24038E-04	15.1735
7.24072E-04	14.8908
7.24107E-04	14.6248
7.24141E-04	14.3746
7.24167E-04	14.197
7.24183E-04	14.0891
7.24193E-04	14.0303
7.24219E-04	13.8763
7.24244E-04	13.7296
7.24262E-04	13.6356
7.24296E-04	13.4563
7.24331E-04	13.2877
7.24365E-04	13.1289
7.24399E-04	12.9788
7.24403E-04	12.9623
7.24434E-04	12.8455
7.24468E-04	12.7204
7.24503E-04	12.6016
7.24542E-04	12.474
7.24581E-04	12.3526
7.24606E-04	12.2781
7.24620E-04	12.2402
7.24658E-04	12.1391
7.24697E-04	12.042
7.24756E-04	11.9026
7.24814E-04	11.7697
7.24873E-04	11.6421
7.24909E-04	11.5657
7.24931E-04	11.5237
7.24989E-04	11.4171
7.25028E-04	11.3483
7.25087E-04	11.2486
7.25142E-04	11.1588
7.25190E-04	11.0841
7.25238E-04	11.0133
7.25286E-04	10.9474
7.25334E-04	10.8872
7.25366E-04	10.8509
7.25374E-04	10.8421
7.25398E-04	10.8222
7.25430E-04	10.7992
7.25462E-04	10.7809
7.25494E-04	10.7681
7.25525E-04	10.7617
7.25558E-04	10.7627
7.25590E-04	10.7719
7.25613E-04	10.7851
7.25638E-04	10.8041
7.25665E-04	10.8339
7.25692E-04	10.8732
7.25720E-04	10.9334
7.25747E-04	11.0051
7.25768E-04	11.0673
7.25788E-04	11.1372
7.25809E-04	11.2154
7.25829E-04	11.3024
7.25850E-04	11.3988
7.25857E-04	11.4343
7.25871E-04	11.5126
7.25891E-04	11.6406
7.25912E-04	11.7799
