E(MeV)	mcnp/Cd:1
0.000758269	17.51958462
0.000758329	16.66409432
0.000758385	15.93717592
0.000758491	14.74396376
0.000758583	13.85286781
0.000758664	13.17209347
0.000758735	12.64028085
0.000758797	12.21878408
0.000758905	11.56624856
0.000759047	10.84858762
0.000759139	10.4578741
0.00075923	10.11454377
0.000759331	9.784851119
0.000759432	9.500643794
0.000759527	9.270997039
0.000759622	9.072090241
0.000759799	8.768572958
0.000759966	8.54771988
0.000760133	8.370370743
0.000760424	8.124579227
0.00076068	7.94561052
0.000761099	7.683675315
0.00076157	7.415263111
0.000761795	7.296529942
0.000762132	7.134014145
0.00076247	6.995737408
0.000763007	6.829422013
0.000763712	6.675553512
0.000764166	6.593268745
0.00076462	6.521746689
0.000765159	6.452521339
0.000765969	6.369248972
0.00076678	6.30236595
0.000767618	6.256811897
0.000769192	6.19388169
0.000770572	6.140369949
0.000771781	6.093873808
0.000773769	6.018163515
0.000775397	5.956751036
0.000777538	5.876576609
0.0007803	5.779952531
0.000783393	5.735751067
0.000788835	5.668554806
0.000796036	5.579967116
0.000800699	5.52276021
0.00080539	5.465988311
0.000811786	5.404510354
0.000816616	5.358662732
0.000823915	5.28952585
0.00083128	5.218649888
0.000832535	5.201454817
0.00083701	5.136398503
0.000838098	5.120826703
0.000839732	5.097648223
0.00084137	5.073515208
0.000843444	5.036575672
0.00084469	5.015210243
0.000845521	5.002897181
0.000846614	4.989064692
0.000847316	4.984395421
0.00084802	4.995437325
0.000848623	5.026037189
0.000848896	5.045272179
0.000849409	5.086315938
0.000849859	5.125252271
0.000850252	5.161026684
0.000850898	5.22347046
0.000851161	5.25075168
0.000851623	5.304225284
0.00085197	5.357924371
0.00085223	5.417725033
0.00085249	5.509015967
0.00085275	5.648720106
0.00085301	5.852584385
0.000853166	6.010103647
0.00085345	6.367213604
0.000853699	6.755660239
0.000853925	7.168339724
0.000854123	7.582425091
0.000854296	7.997996601
0.000854448	8.418245557
0.000854813	9.798776483
0.000854982	10.72799715
0.000855118	11.67440571
0.000855216	12.49743507
0.000855314	13.45989983
0.000855412	14.58099596
0.00085551	15.88120593
0.000855593	17.13802237
0.000855744	19.82455246
0.000855812	21.233229
0.000855937	24.11573627
0.000856053	27.21998119
0.000856235	32.8946362
0.000856445	40.73389654
0.000856579	46.46608491
0.000856729	53.384075
0.000857155	74.90183019
0.000857341	83.98102301
0.00085746	89.27869765
0.00085758	93.94394278
0.00085779	100.0957893
0.000858	103.0719363
0.00085821	102.5550848
0.00085842	98.68453651
0.000858512	96.04959105
0.000858735	87.88015752
0.00085904	74.12554372
0.000859394	57.65251972
0.000859527	51.91126205
0.0008597	45.02361475
0.000859893	38.26064356
0.000860042	33.74128873
0.000860142	31.04883099
0.000860229	28.9325123
0.000860322	26.88753537
0.000860392	25.47823878
0.00086049	23.70351473
0.000860646	21.28875827
0.000860792	19.43184808
0.00086093	17.99213053
0.000861058	16.86186198
0.000861179	15.9585585
0.000861349	14.8902338
0.000861603	13.60490413
0.000861759	12.94457378
0.000861928	12.30250561
0.000862061	11.84262727
0.000862293	11.11565416
0.000862598	10.30177852
0.000862794	9.863446982
0.00086299	9.492164549
0.000863301	9.03284063
0.000863593	8.72227257
0.000863866	8.504823301
0.000864379	8.195943291
0.000864829	7.964690799
0.000865222	7.772828243
0.000865868	7.474761912
0.000866593	7.16048597
0.00086694	7.016699467
0.00086746	6.815714835
0.00086798	6.649818458
0.000868396	6.551049722
0.000869669	6.357588291
0.000870489	6.253564804
0.00087131	6.162430628
0.000872139	6.094038681
0.000873695	5.991038566
0.00087463	5.935335231
0.00087663	5.848785652
0.000878988	5.793131282
0.00088287	5.711087509
0.000886052	5.644131873
0.000890247	5.556238468
0.00089567	5.444790736
0.000900496	5.373918869
0.000904132	5.321851443
0.000909615	5.243511815
0.00091513	5.161994422
0.000916053	5.14121977
0.000919341	5.059020497
0.00092014	5.039290878
0.000921339	5.009796639
0.00092254	4.976726646
0.000924095	4.919114387
0.00092503	4.878854927
0.000925885	4.835696548
0.000926294	4.814074272
0.00092706	4.773230904
0.00092752	4.747977722
0.000927972	4.722709224
0.00092837	4.701162838
0.00092873	4.683272693
0.000929323	4.660124255
0.000929565	4.654498018
0.000929776	4.653227871
0.000930147	4.668503635
0.000930425	4.7108928
0.000930634	4.775106842
0.00093079	4.850282268
0.000930947	4.955704642
0.000931103	5.098400518
0.00093126	5.285743716
0.000931377	5.459323606
0.000931486	5.652644856
0.000931685	6.094273397
0.000931775	6.341565878
0.000931902	6.751748568
0.000931939	6.886916521
0.000932083	7.499282725
0.000932214	8.199694014
0.000932329	8.959220192
0.000932429	9.765199258
0.000932516	10.60164665
0.000932593	11.45292596
0.000932669	12.42360545
0.000932727	13.25153486
0.000932828	14.90768407
0.000932903	16.34683609
0.000933017	18.86155031
0.00093313	21.84560575
0.000933192	23.70472485
0.000933251	25.59635219
0.000933357	29.40142242
0.000933493	34.9622823
0.00093361	40.34514835
0.000933757	47.83163694
0.000933934	57.68630137
0.00093407	65.56520349
0.000934375	82.77462081
0.000934454	86.76376595
0.000934572	92.13595862
0.00093469	96.6057213
0.000934845	100.8070704
0.000935	102.8741101
0.000935155	102.6813129
0.00093531	100.2721346
0.00093545	96.3620592
0.000935555	92.49527026
0.000935712	85.50578127
0.00093605	67.83720524
0.000936233	57.96685318
0.000936444	47.46540777
0.000936599	40.54423228
0.000936709	36.19834068
0.00093681	32.62127703
0.00093687	30.65869002
0.000936987	27.24109916
0.000937096	24.4677953
0.000937199	22.2174493
0.000937295	20.38791716
0.000937385	18.88957018
0.00093747	17.65791883
0.000937549	16.63341931
0.000937624	15.77773552
0.000937693	15.05418445
0.000937824	13.87854805
0.000937939	13.00864198
0.000938039	12.34814416
0.000938136	11.78375839
0.000938203	11.42769587
0.000938337	10.79831218
0.000938438	10.38708034
0.000938627	9.733376331
0.00093874	9.405526602
0.000938857	9.11225311
0.000938973	8.858820017
0.000939192	8.47595781
0.000939397	8.204546116
0.00093959	8.006674773
0.00093995	7.727962649
0.000940266	7.536223149
0.000940608	7.35244526
0.000940996	7.158299657
0.000941367	6.983292612
0.000941854	6.771277799
0.000942167	6.65072559
0.000942791	6.461208187
0.000943335	6.346871855
0.00094405	6.232784285
0.00094497	6.113724942
0.000945592	6.05327279
0.000946525	5.982128959
0.00094746	5.926854354
0.000949178	5.878043086
0.000952306	5.814390934
0.000957572	5.708863759
0.000961703	5.627128728
0.000964877	5.564794495
0.000968454	5.494963047
0.00097532	5.364922135
0.00099636	5.198565106
0.0010174	5.033956794
0.001022775	4.967025617
0.001035302	4.808314691
0.001038504	4.767867734
0.001048373	4.643569437
0.001051565	4.603504012
0.001056372	4.543311851
0.0010612	4.478734979
0.001065785	4.355694542
0.001067663	4.303843126
0.001072195	4.179652724
0.001074364	4.120725418
0.001078445	4.011003668
0.0010809	3.94311298
0.001083172	3.864857395
0.001084635	3.813766432
0.0010861	3.7688084
0.001087398	3.745246828
0.001089103	3.723770998
0.001090201	3.716762477
0.0010913	3.774908922
0.001092254	3.949159169
0.001092687	4.054406391
0.001093499	4.269217815
0.00109421	4.470409041
0.001094832	4.656505114
0.001095377	4.827399222
0.001095854	4.982232761
0.00109669	5.265668295
0.001097317	5.493388955
0.001097787	5.682548593
0.00109814	5.853111629
0.001098493	6.080760481
0.001098846	6.413532338
0.0010992	6.90739167
0.001099443	7.361798429
0.001099672	7.883519119
0.001099886	8.453870642
0.001100287	9.732074587
0.001100638	11.06881817
0.001100946	12.41375087
0.001101215	13.73397688
0.00110145	15.01853648
0.001101656	16.26973744
0.001102017	18.85911702
0.001102172	20.19072267
0.001102404	22.54232812
0.001102549	24.29497687
0.001102752	27.22326902
0.001102926	30.27789745
0.0011031	33.94519362
0.001103231	37.17691553
0.001103354	40.62735281
0.001103469	44.25516484
0.001103679	51.99887695
0.001103774	56.02573417
0.001103952	64.54873856
0.001104113	73.46370676
0.001104249	81.97870694
0.001104468	97.78329207
0.001104732	120.6360372
0.001104891	136.5601714
0.001105046	153.6868223
0.0011052	172.2278927
0.001105458	206.2982694
0.001105945	275.9481992
0.001106145	303.4702883
0.0011063	322.9679735
0.001106475	342.0946265
0.00110665	357.2722207
0.001106825	367.7491501
0.001107	373.0174011
0.001107175	372.8581587
0.00110735	367.3590956
0.001107525	356.9024402
0.0011077	342.1257809
0.001108034	305.0334048
0.001108638	226.7574851
0.0011088	206.6960651
0.001109054	177.6827634
0.001109278	154.9691578
0.001109392	144.4753656
0.001109581	128.6090761
0.001109746	116.2290014
0.001109949	102.7162774
0.001110068	95.60196359
0.001110276	84.46621822
0.001110474	75.26559281
0.001110687	66.74182809
0.0011111	53.76189631
0.0011113	48.925764
0.0011115	44.88026576
0.0011117	41.50514924
0.0011119	38.68007588
0.001112074	36.58060606
0.001112249	34.73331082
0.001112555	31.96911704
0.001112823	29.88303699
0.001113292	26.70072761
0.001113665	24.47257882
0.001113908	23.14674757
0.001114304	21.20074179
0.0011147	19.53252725
0.0011154	17.25555688
0.0011157	16.51214658
0.001116	15.88297259
0.001116487	15.0552758
0.001116974	14.39259046
0.001118436	12.78772086
0.001118802	12.43823964
0.001119168	12.13307285
0.001119534	11.91385341
0.001119717	11.85614447
0.0011199	11.84577715
0.0011202	11.95690089
0.00112035	12.08266809
0.0011205	12.26126625
0.001120737	12.6625186
0.001120945	13.15232198
0.001121286	14.3239057
0.001121425	14.98542608
0.001121687	16.67695458
0.001121851	18.14997986
0.001121989	19.72709624
0.001122091	21.13665359
0.001122194	22.8071352
0.001122297	24.7610194
0.0011224	27.03442406
0.001122475	28.91151782
0.00112255	30.9907464
0.0011227	35.8067326
0.001122769	38.33682941
0.001122894	43.45739869
0.00112306	51.3724324
0.001123269	63.17572558
0.001123495	78.10972407
0.001123714	94.31932746
0.001124206	132.6817016
0.001124342	142.4164305
0.001124471	150.7466739
0.0011246	157.920697
0.0011248	166.2021488
0.001125	170.4549548
0.0011252	170.3656602
0.0011254	166.0334203
0.0011255	162.4150752
0.00112575	149.8734751
0.001125905	140.192116
0.001126518	97.01225771
0.001126768	80.64578977
0.001126872	74.42597945
0.001127043	65.07550094
0.001127173	58.73303917
0.001127316	52.52806513
0.00112742	48.51192348
0.0011276	42.49600055
0.00112775	38.31478931
0.0011279	34.80183104
0.001128031	32.2098092
0.001128162	29.99769631
0.001128276	28.33597746
0.001128391	26.86940016
0.001128621	24.43830417
0.001128793	22.9529398
0.001128966	21.67011697
0.001129224	20.05516957
0.001129483	18.72049685
0.001129612	18.15064465
0.00113	16.79385578
0.001130311	16.06578649
0.001130622	15.60344094
0.001131244	15.18522657
0.001132489	14.94628755
0.001139956	13.88849938
0.00115	12.62544067
0.001185794	11.15524129
0.001222702	9.88143373
0.00123447	9.508233117
0.001266811	8.584650229
0.0013	7.753614939
0.001349074	7.092257063
0.0014	6.503035206
0.001447525	6.39707968
0.001484224	6.324773808
0.001541025	6.251126817
0.0016	6.200383535
