E(MeV)	Y-89-nat			
9.41692E-03	99.6889			
9.41720E-03	94.425			
9.41727E-03	93.0134			
9.41773E-03	83.8093			
9.41789E-03	80.5725			
9.41843E-03	69.4231			
9.41850E-03	68.0452			
9.41878E-03	62.5476			
9.41885E-03	61.2489			
9.41911E-03	56.3918			
9.41913E-03	56.0687			
9.41937E-03	51.8297			
9.41939E-03	51.5278			
9.41963E-03	47.5692			
9.41965E-03	47.2874			
9.41990E-03	43.6228			
9.41991E-03	43.362			
9.42016E-03	39.9961			
9.42018E-03	39.7566			
9.42033E-03	37.7814			
9.42044E-03	36.4686			
9.42051E-03	35.6717			
9.42068E-03	33.6856			
9.42070E-03	33.4877			
9.42086E-03	31.8738			
9.42096E-03	30.8014			
9.42103E-03	30.1453			
9.42114E-03	29.1646			
9.42121E-03	28.5554			
9.42131E-03	27.6446			
9.42138E-03	27.0897			
9.42156E-03	25.7074			
9.42157E-03	25.5697			
9.42177E-03	24.2037			
9.42180E-03	23.9562			
9.42195E-03	23.0024			
9.42203E-03	22.4994			
9.42213E-03	21.8914			
9.42226E-03	21.1849			
9.42232E-03	20.8648			
9.42248E-03	19.9995			
9.42250E-03	19.9176			
9.42272E-03	18.9198			
9.42275E-03	18.7474			
9.42290E-03	18.1426			
9.42302E-03	17.639			
9.42308E-03	17.4146			
9.42327E-03	16.7439			
9.42329E-03	16.6564			
9.42345E-03	16.1379			
9.42356E-03	15.7842			
9.42363E-03	15.5689			
9.42382E-03	15.0391			
9.42383E-03	15.0077			
9.42409E-03	14.3299			
9.42413E-03	14.2462			
9.42432E-03	13.801			
9.42444E-03	13.5424			
9.42455E-03	13.3126			
9.42475E-03	12.9203			
9.42478E-03	12.862			
9.42501E-03	12.4553			
9.42506E-03	12.3686			
9.42532E-03	11.9627			
9.42537E-03	11.8768			
9.42562E-03	11.5271			
9.42579E-03	11.3001			
9.42593E-03	11.128			
9.42620E-03	10.7987			
9.42624E-03	10.7639			
9.42654E-03	10.4405			
9.42662E-03	10.36			
9.42689E-03	10.1054			
9.42703E-03	9.97359			
9.42724E-03	9.80218			
9.42746E-03	9.62257			
9.42759E-03	9.52899			
9.42794E-03	9.28063			
9.42812E-03	9.15696			
9.42829E-03	9.05181			
9.42864E-03	8.84244			
9.42877E-03	8.76423			
9.42899E-03	8.65231			
9.42934E-03	8.47395			
9.42943E-03	8.42954			
9.42978E-03	8.27219			
9.42986E-03	8.23302			
9.43021E-03	8.09627			
9.43065E-03	7.92611			
9.43074E-03	7.89221			
9.43109E-03	7.77905			
9.43153E-03	7.6382			
9.43170E-03	7.58208			
9.43196E-03	7.51156			
9.43240E-03	7.39452			
9.43266E-03	7.32454			
9.43284E-03	7.28503			
9.43340E-03	7.15717			
9.43362E-03	7.10821			
9.43397E-03	7.04326			
9.43454E-03	6.93822			
9.43500E-03	6.85372			
9.43511E-03	6.83721			
9.43568E-03	6.75171			
9.43625E-03	6.66656			
9.43681E-03	6.59722			
9.43738E-03	6.52815			
9.43791E-03	6.46465			
9.43808E-03	6.44757			
9.43878E-03	6.37959			
9.43948E-03	6.3119			
9.43957E-03	6.30347			
9.44018E-03	6.25514			
9.44088E-03	6.20014			
9.44123E-03	6.17274			
9.44158E-03	6.15058			
9.44228E-03	6.10645			
9.44298E-03	6.06248			
9.44342E-03	6.0351			
9.44385E-03	6.01428			
9.44473E-03	5.97286			
9.44560E-03	5.93162			
9.44648E-03	5.89053			
9.44669E-03	5.8803			
9.44735E-03	5.85758			
9.44822E-03	5.82742			
9.44910E-03	5.79737			
9.44997E-03	5.76742			
9.45107E-03	5.74009			
9.45216E-03	5.71289			
9.45325E-03	5.6858			
9.45434E-03	5.65882			
9.45544E-03	5.63929			
9.45653E-03	5.61984			
9.45762E-03	5.60047			
9.45872E-03	5.58116			
9.46003E-03	5.56505			
9.46134E-03	5.54901			
9.46265E-03	5.53303			
9.46396E-03	5.51712			
9.46527E-03	5.50126			
9.46571E-03	5.49599			
9.46724E-03	5.48467			
9.46921E-03	5.4702			
9.47096E-03	5.45741			
9.47271E-03	5.44467			
9.47446E-03	5.43199			
9.47620E-03	5.41934			
9.47708E-03	5.41304			
9.47795E-03	5.40937			
9.47970E-03	5.40207			
9.48145E-03	5.3948			
9.48320E-03	5.38756			
9.48538E-03	5.37854			
9.48757E-03	5.36956			
9.48976E-03	5.36061			
9.49019E-03	5.35882			
9.49194E-03	5.35473			
9.49413E-03	5.34964			
9.49631E-03	5.34457			
9.49959E-03	5.337			
9.50189E-03	5.33172			
9.50429E-03	5.32621			
9.50790E-03	5.31797			
9.50943E-03	5.31449			
9.51151E-03	5.31209			
9.51511E-03	5.30796			
9.51872E-03	5.30384			
9.52211E-03	5.3			
9.52538E-03	5.29629			
9.52866E-03	5.29259			
9.53304E-03	5.28769			
9.53741E-03	5.2828			
9.54177E-03	5.27793			
9.54440E-03	5.275			
9.54614E-03	5.27429			
9.55051E-03	5.2725			
9.55487E-03	5.27072			
9.55957E-03	5.26882			
9.56426E-03	5.26693			
9.56896E-03	5.26505			
9.57366E-03	5.26318			
9.57836E-03	5.26131			
9.58306E-03	5.25944			
9.58777E-03	5.25759			
9.59453E-03	5.25493			
9.60070E-03	5.25252			
9.60688E-03	5.25012			
9.60894E-03	5.24932			
9.61423E-03	5.24907			
9.61599E-03	5.24899			
9.61952E-03	5.25012			
9.62481E-03	5.25183			
9.63010E-03	5.25355			
9.63481E-03	5.25509			
9.63951E-03	5.25664			
9.64304E-03	5.2578			
9.64657E-03	5.25898			
9.65010E-03	5.26017			
9.65362E-03	5.26137			
9.65715E-03	5.2667			
9.66068E-03	5.27204			
9.66421E-03	5.2774			
9.66656E-03	5.28098			
9.66884E-03	5.28446			
9.67104E-03	5.28784			
9.67325E-03	5.29123			
9.67545E-03	5.29463			
9.67685E-03	5.2968			
9.67766E-03	5.29975			
9.67986E-03	5.30781			
9.68207E-03	5.3159			
9.68427E-03	5.324			
9.68611E-03	5.33078			
9.68832E-03	5.33893			
9.69008E-03	5.34548			
9.69052E-03	5.34852			
9.69199E-03	5.35867			
9.69346E-03	5.36884			
9.69493E-03	5.37904			
9.69640E-03	5.38925			
9.69772E-03	5.39847			
9.69890E-03	5.40669			
9.69949E-03	5.41328			
9.70066E-03	5.42649			
9.70184E-03	5.43973			
9.70302E-03	5.45299			
9.70419E-03	5.46628			
9.70449E-03	5.46961			
9.70537E-03	5.4848			
9.70654E-03	5.5051			
9.70791E-03	5.52875			
9.70882E-03	5.54456			
9.70973E-03	5.56041			
9.70978E-03	5.56117			
9.71065E-03	5.58235			
9.71156E-03	5.60466			
9.71242E-03	5.62593			
9.71247E-03	5.6274			
9.71338E-03	5.65777			
9.71419E-03	5.68477			
9.71525E-03	5.72021			
9.71595E-03	5.74389			
9.71666E-03	5.77697			
9.71736E-03	5.81011			
9.71807E-03	5.84332			
9.71860E-03	5.86829			
9.71877E-03	5.87934			
9.71948E-03	5.92362			
9.72007E-03	5.9606			
9.72066E-03	5.99766			
9.72124E-03	6.04555			
9.72183E-03	6.09353			
9.72242E-03	6.14163			
9.72301E-03	6.20403			
9.72360E-03	6.26657			
9.72418E-03	6.32927			
9.72465E-03	6.39269			
9.72512E-03	6.45624			
9.72536E-03	6.48809			
9.72559E-03	6.52712			
9.72607E-03	6.60533			
9.72654E-03	6.68373			
9.72701E-03	6.77874			
9.72742E-03	6.86208			
9.72748E-03	6.87627			
9.72795E-03	6.99003			
9.72830E-03	7.07555			
9.72833E-03	7.08387			
9.72871E-03	7.19218			
9.72889E-03	7.24229			
9.72909E-03	7.31082			
9.72948E-03	7.43838			
9.72971E-03	7.51707			
9.72986E-03	7.5754			
9.73024E-03	7.72742			
9.73033E-03	7.7626			
9.73062E-03	7.89969			
9.73095E-03	8.05088			
9.73100E-03	8.08333			
9.73137E-03	8.28343			
9.73156E-03	8.39273			
9.73173E-03	8.5017			
9.73209E-03	8.7417			
9.73218E-03	8.80237			
9.73245E-03	9.01765			
9.73269E-03	9.21001			
9.73274E-03	9.25233			
9.73293E-03	9.42693			
9.73312E-03	9.60196			
9.73324E-03	9.72588			
9.73350E-03	9.99923			
9.73354E-03	10.0562			
9.73377E-03	10.3347			
9.73392E-03	10.5137			
9.73400E-03	10.6285			
9.73427E-03	11.0065			
9.73451E-03	11.3806			
9.73463E-03	11.568			
9.73474E-03	11.7811			
9.73498E-03	12.2084			
9.73521E-03	12.6958			
9.73533E-03	12.94			
9.73545E-03	13.218			
9.73569E-03	13.7753			
9.73592E-03	14.4101			
9.73604E-03	14.7283			
9.73616E-03	15.0816			
9.73627E-03	15.4357			
9.73639E-03	15.8201			
9.73651E-03	16.2054			
9.73663E-03	16.6229			
9.73674E-03	17.0413			
9.73686E-03	17.4936			
9.73698E-03	17.9468			
9.73710E-03	18.4444			
9.73733E-03	19.4414			
9.73757E-03	20.5505			
9.73768E-03	21.1061			
9.73780E-03	21.7172			
9.73804E-03	22.9415			
9.73827E-03	24.2756			
9.73839E-03	24.9438			
9.73863E-03	26.3797			
9.73874E-03	27.0989			
9.73898E-03	28.6339			
9.73921E-03	30.1711			
9.73945E-03	31.7832			
9.74027E-03	37.43			
9.74051E-03	39.0416			
9.74074E-03	40.5326			
9.74098E-03	42.0202			
9.74109E-03	42.6987			
9.74121E-03	43.375			
9.74145E-03	44.5749			
9.74159E-03	45.2922			
9.74168E-03	45.6915			
9.74187E-03	46.4868			
9.74194E-03	46.7212			
9.74220E-03	47.5755			
9.74244E-03	48.1319			
9.74267E-03	48.4928			
9.74297E-03	48.6517			
9.74299E-03	48.659			
9.74300E-03	48.6506			
9.74328E-03	48.4794			
9.74329E-03	48.4666			
9.74352E-03	48.1073			
9.74361E-03	47.8638			
9.74385E-03	47.2489			
9.74387E-03	47.1869			
9.74413E-03	46.2383			
9.74416E-03	46.1081			
9.74441E-03	44.9714			
9.74452E-03	44.482			
9.74476E-03	43.1469			
9.74481E-03	42.8917			
9.74512E-03	41.0421			
9.74516E-03	40.7568			
9.74559E-03	37.9535			
9.74563E-03	37.6416			
9.74676E-03	29.8113			
9.74681E-03	29.4854			
9.74712E-03	27.4901			
9.74728E-03	26.4171			
9.74747E-03	25.2727			
9.74763E-03	24.2731			
9.74782E-03	23.2132			
9.74799E-03	22.2874			
9.74806E-03	21.9238			
9.74829E-03	20.7138			
9.74834E-03	20.4722			
9.74853E-03	19.5961			
9.74869E-03	18.831			
9.74876E-03	18.5309			
9.74893E-03	17.8322			
9.74900E-03	17.5544			
9.74916E-03	16.9075			
9.74923E-03	16.651			
9.74940E-03	16.054			
9.74947E-03	15.8179			
9.74963E-03	15.2684			
9.74970E-03	15.0516			
9.74987E-03	14.5468			
9.74994E-03	14.3481			
9.75010E-03	13.8853			
9.75017E-03	13.7071			
9.75041E-03	13.1147			
9.75046E-03	12.9965			
9.75064E-03	12.5815			
9.75081E-03	12.2193			
9.75088E-03	12.0832			
9.75111E-03	11.6306			
9.75116E-03	11.5403			
9.75135E-03	11.2234			
9.75151E-03	10.9468			
9.75159E-03	10.8426			
9.75182E-03	10.4964			
9.75187E-03	10.4273			
9.75210E-03	10.1233			
9.75222E-03	9.97166			
9.75235E-03	9.82446			
9.75257E-03	9.57082			
9.75260E-03	9.54717			
9.75284E-03	9.29953			
9.75293E-03	9.21717			
9.75309E-03	9.07486			
9.75338E-03	8.82643			
9.75346E-03	8.76067			
9.75362E-03	8.63723			
9.75400E-03	8.36979			
9.75401E-03	8.36133			
9.75437E-03	8.14334			
9.75457E-03	8.01863			
9.75474E-03	7.93376			
9.75511E-03	7.74336			
9.75514E-03	7.72829			
9.75544E-03	7.59639			
9.75570E-03	7.48031			
9.75585E-03	7.42453			
9.75626E-03	7.2688			
9.75627E-03	7.26658			
9.75667E-03	7.13483			
9.75694E-03	7.04912			
9.75708E-03	7.00924			
9.75749E-03	6.89786			
9.75782E-03	6.81056			
9.75791E-03	6.79085			
9.75832E-03	6.69914			
9.75870E-03	6.61419			
9.75876E-03	6.60324			
9.75923E-03	6.51588			
9.75958E-03	6.45053			
9.75970E-03	6.43256			
9.76017E-03	6.36084			
9.76064E-03	6.2893			
9.76076E-03	6.27145			
9.76111E-03	6.22789			
9.76158E-03	6.16994			
9.76193E-03	6.12659			
9.76229E-03	6.09235			
9.76287E-03	6.03545			
9.76346E-03	5.9787			
9.76370E-03	5.95604			
9.76405E-03	5.92991			
9.76464E-03	5.88647			
9.76523E-03	5.84312			
9.76546E-03	5.82582			
9.76581E-03	5.80613			
9.76670E-03	5.75706			
9.76737E-03	5.71954			
9.76781E-03	5.69513			
9.76814E-03	5.68127			
9.76890E-03	5.64861			
9.76958E-03	5.61979			
9.76967E-03	5.61697			
9.77043E-03	5.59263			
9.77119E-03	5.56836			
9.77196E-03	5.54414			
9.77311E-03	5.5079			
9.77405E-03	5.48725			
9.77499E-03	5.46665			
9.77593E-03	5.44611			
9.77681E-03	5.42689			
9.77687E-03	5.42605			
9.77781E-03	5.41261			
9.77875E-03	5.39921			
9.78016E-03	5.37917			
9.78122E-03	5.36418			
9.78240E-03	5.34756			
9.78298E-03	5.33927			
9.78357E-03	5.33443			
9.78475E-03	5.32478			
9.78592E-03	5.31515			
9.78710E-03	5.30555			
9.78886E-03	5.29119			
9.79004E-03	5.28164			
9.79151E-03	5.26973			
9.79180E-03	5.26735			
9.79298E-03	5.26205			
9.79445E-03	5.25544			
9.79592E-03	5.24885			
9.79739E-03	5.24228			
9.79959E-03	5.23245			
9.80180E-03	5.22265			
9.80298E-03	5.21743			
9.80386E-03	5.21536			
9.80592E-03	5.21053			
9.80797E-03	5.20572			
9.81003E-03	5.20092			
9.81209E-03	5.19613			
9.81415E-03	5.19136			
9.81724E-03	5.18421			
9.81944E-03	5.17912			
9.82062E-03	5.17641			
9.82179E-03	5.17518			
9.82414E-03	5.17273			
9.82767E-03	5.16906			
9.83120E-03	5.16541			
9.83473E-03	5.16177			
9.83826E-03	5.15814			
9.84178E-03	5.15452			
9.84531E-03	5.15091			
9.84884E-03	5.14731			
9.85354E-03	5.14251			
9.85825E-03	5.13772			
9.85942E-03	5.13652			
9.86295E-03	5.13499			
9.86766E-03	5.13296			
9.87236E-03	5.13093			
9.87706E-03	5.12891			
9.88177E-03	5.12689			
9.88882E-03	5.12387			
9.89588E-03	5.12085			
9.90294E-03	5.11784			
9.90999E-03	5.11484			
9.91705E-03	5.11184			
9.92175E-03	5.10984			
9.93116E-03	5.10584			
9.94057E-03	5.10185			
9.94998E-03	5.09787			
9.95938E-03	5.09388			
9.96879E-03	5.0899			
9.98055E-03	5.08493			
9.99231E-03	5.07996			
1.00064E-02	5.074			
1.00205E-02	5.06804			
1.00370E-02	5.0617			
1.00535E-02	5.05536			
1.00723E-02	5.04812			
1.00911E-02	5.04088			
1.01099E-02	5.03364			
1.01377E-02	5.02295			
1.01655E-02	5.01227			
1.01840E-02	5.00516			
1.02118E-02	4.99448			
1.02395E-02	4.98381			
1.02700E-02	4.97209			
1.03059E-02	4.95829			
1.03418E-02	4.9445			
1.03778E-02	4.93071			
1.04137E-02	4.91692			
1.04256E-02	4.91232			
1.04496E-02	4.90013			
1.04855E-02	4.88183			
1.05214E-02	4.86355			
1.05573E-02	4.84526			
1.05932E-02	4.82698			
1.06292E-02	4.8087			
1.06533E-02	4.79642			
1.06655E-02	4.79023			
1.06776E-02	4.78195			
1.07020E-02	4.76539			
1.07263E-02	4.74883			
1.07506E-02	4.73227			
1.07749E-02	4.71571			
1.07871E-02	4.70744			
1.08114E-02	4.69089			
1.08358E-02	4.67435			
1.08449E-02	4.66814			
1.08540E-02	4.65992			
1.08723E-02	4.64348			
1.08905E-02	4.62704			
1.09088E-02	4.61061			
1.09270E-02	4.59418			
1.09453E-02	4.57776			
1.09635E-02	4.56135			
1.09817E-02	4.54494			
1.09878E-02	4.53784			
1.10061E-02	4.51656			
1.10243E-02	4.49529			
1.10426E-02	4.47403			
1.10608E-02	4.45278			
1.10791E-02	4.43154			
1.10912E-02	4.4174			
1.10973E-02	4.40844			
1.11156E-02	4.38159			
1.11277E-02	4.36371			
1.11399E-02	4.34583			
1.11521E-02	4.32796			
1.11642E-02	4.3101			
1.11764E-02	4.29226			
1.11886E-02	4.27444			
1.12007E-02	4.25326			
1.12129E-02	4.23211			
1.12250E-02	4.21098			
1.12372E-02	4.18987			
1.12494E-02	4.16879			
1.12631E-02	4.14511			
1.12722E-02	4.12935			
1.12813E-02	4.11362			
1.12904E-02	4.09791			
1.12996E-02	4.08223			
1.13087E-02	4.06659			
1.13178E-02	4.05099			
1.13269E-02	4.03543			
1.13315E-02	4.02767			
1.13361E-02	4.0226			
1.13452E-02	4.01252			
1.13520E-02	4.005			
1.13589E-02	3.99752			
1.13657E-02	3.99009			
1.13680E-02	3.98763			
1.13726E-02	3.98626			
1.13794E-02	3.98428			
1.13802E-02	3.98407			
1.13862E-02	3.98658			
1.13923E-02	3.98917			
1.13931E-02	3.99026			
1.13999E-02	4.00019			
1.14060E-02	4.0091			
1.14068E-02	4.01141			
1.14136E-02	4.0323			
1.14197E-02	4.05099			
1.14205E-02	4.05474			
1.14250E-02	4.07727			
1.14288E-02	4.09612			
1.14319E-02	4.11714			
1.14364E-02	4.14879			
1.14379E-02	4.15937			
1.14410E-02	4.18878			
1.14455E-02	4.23299			
1.14471E-02	4.24777			
1.14501E-02	4.28651			
1.14539E-02	4.33505			
1.14547E-02	4.34727			
1.14592E-02	4.42073			
1.14607E-02	4.44527			
1.14638E-02	4.50697			
1.14676E-02	4.58426			
1.14683E-02	4.6037			
1.14729E-02	4.7206			
1.14744E-02	4.75965			
1.14775E-02	4.85421			
1.14790E-02	4.90158			
1.14809E-02	4.97078			
1.14836E-02	5.06779			
1.14843E-02	5.10024			
1.14877E-02	5.24651			
1.14881E-02	5.26278			
1.14912E-02	5.41559			
1.14927E-02	5.4921			
1.14946E-02	5.60466			
1.14972E-02	5.76247			
1.14980E-02	5.81455			
1.15007E-02	5.99711			
1.15014E-02	6.05621			
1.15041E-02	6.26337			
1.15048E-02	6.33057			
1.15075E-02	6.56615			
1.15085E-02	6.66602			
1.15109E-02	6.9122			
1.15134E-02	7.19428			
1.15143E-02	7.309			
1.15158E-02	7.50091			
1.15178E-02	7.76383			
1.15182E-02	7.83183			
1.15201E-02	8.10417			
1.15207E-02	8.20384			
1.15223E-02	8.47826			
1.15231E-02	8.61538			
1.15246E-02	8.88995			
1.15254E-02	9.04109			
1.15269E-02	9.34366			
1.15275E-02	9.4771			
1.15292E-02	9.84436			
1.15296E-02	9.95422			
1.15312E-02	10.3207			
1.15318E-02	10.4806			
1.15331E-02	10.8406			
1.15339E-02	11.059			
1.15351E-02	11.4088			
1.15360E-02	11.6954			
1.15371E-02	12.03			
1.15381E-02	12.3958			
1.15391E-02	12.7096			
1.15403E-02	13.1672			
1.15410E-02	13.4536			
1.15429E-02	14.2067			
1.15430E-02	14.2695			
1.15450E-02	15.1666			
1.15451E-02	15.2431			
1.15473E-02	16.314			
1.15474E-02	16.3994			
1.15496E-02	17.5955			
1.15497E-02	17.691			
1.15518E-02	19.028			
1.15520E-02	19.1327			
1.15534E-02	20.076			
1.15535E-02	20.1889			
1.15549E-02	21.2058			
1.15558E-02	21.9119			
1.15564E-02	22.4237			
1.15579E-02	23.7641			
1.15580E-02	23.8209			
1.15595E-02	25.2418			
1.15597E-02	25.4109			
1.15611E-02	26.8416			
1.15614E-02	27.1414			
1.15627E-02	28.5747			
1.15634E-02	29.4428			
1.15643E-02	30.5288			
1.15652E-02	31.7122			
1.15660E-02	32.7385			
1.15668E-02	33.7675			
1.15675E-02	34.7973			
1.15686E-02	36.4855			
1.15693E-02	37.6122			
1.15704E-02	39.4866			
1.15711E-02	40.7374			
1.15716E-02	41.6515			
1.15724E-02	43.0238			
1.15728E-02	44.0145			
1.15736E-02	45.5019			
1.15741E-02	46.5829			
1.15748E-02	48.2061			
1.15753E-02	49.3956			
1.15760E-02	51.182			
1.15765E-02	52.5038			
1.15772E-02	54.4887			
1.15774E-02	55.0453			
1.15783E-02	57.8305			
1.15784E-02	58.2025			
1.15792E-02	60.8937			
1.15794E-02	61.3085			
1.15801E-02	64.2762			
1.15803E-02	64.7333			
1.15811E-02	68.0088			
1.15812E-02	68.5131			
1.15820E-02	72.1142			
1.15821E-02	72.6691			
1.15827E-02	75.6468			
1.15829E-02	76.6044			
1.15838E-02	81.3962			
1.15839E-02	82.0353			
1.15861E-02	93.8673			
1.15864E-02	95.3655			
1.15870E-02	98.5251			
1.15871E-02	98.9754			
1.15878E-02	101.86			
1.15878E-02	102.121			
1.15884E-02	104.056			
1.15884E-02	104.27			
1.15890E-02	105.744			
1.15890E-02	105.906			
1.15896E-02	106.839			
1.15897E-02	107.039			
1.15900E-02	107.252			
1.15904E-02	107.446			
1.15904E-02	107.446			
1.15906E-02	107.372			
1.15909E-02	107.264			
1.15912E-02	106.863			
1.15916E-02	106.375			
1.15918E-02	105.963			
1.15922E-02	104.995			
1.15924E-02	104.423			
1.15931E-02	102.343			
1.15931E-02	102.078			
1.15939E-02	99.2539			
1.15939E-02	99.0772			
1.15964E-02	88.8158			
1.15968E-02	86.8566			
1.15976E-02	84.2071			
1.15980E-02	82.4428			
1.15983E-02	81.4061			
1.15991E-02	78.8177			
1.15992E-02	78.5592			
1.15999E-02	76.5381			
1.16004E-02	75.1921			
1.16007E-02	74.4122			
1.16015E-02	72.4645			
1.16015E-02	72.27			
1.16026E-02	69.9209			
1.16031E-02	68.9157			
1.16039E-02	67.3888			
1.16047E-02	66.0097			
1.16052E-02	65.118			
1.16065E-02	63.0198			
1.16070E-02	62.1943			
1.16078E-02	61.0652			
1.16095E-02	58.5844			
1.16098E-02	58.1338			
1.16111E-02	56.4815			
1.16126E-02	54.4181			
1.16150E-02	51.5338			
1.16155E-02	50.9576			
1.16173E-02	48.802			
1.16183E-02	47.7254			
1.16197E-02	46.226			
1.16214E-02	44.3954			
1.16220E-02	43.7835			
1.16244E-02	41.4915			
1.16245E-02	41.339			
1.16267E-02	39.3867			
1.16276E-02	38.5509			
1.16291E-02	37.411			
1.16308E-02	36.0192			
1.16314E-02	35.5605			
1.16337E-02	33.8423			
1.16339E-02	33.728			
1.16361E-02	32.2792			
1.16370E-02	31.6589			
1.16384E-02	30.8183			
1.16402E-02	29.7917			
1.16408E-02	29.4545			
1.16431E-02	28.1909			
1.16433E-02	28.1068			
1.16455E-02	27.0415			
1.16464E-02	26.5854			
1.16478E-02	25.9662			
1.16495E-02	25.2099			
1.16502E-02	24.9606			
1.16525E-02	24.0266			
1.16527E-02	23.9644			
1.16549E-02	23.1734			
1.16558E-02	22.8347			
1.16572E-02	22.3724			
1.16589E-02	21.8077			
1.16595E-02	21.6247			
1.16619E-02	20.9386			
1.16636E-02	20.4358			
1.16642E-02	20.2759			
1.16674E-02	19.4769			
1.16683E-02	19.2374			
1.16705E-02	18.7462			
1.16730E-02	18.1853			
1.16736E-02	18.0614			
1.16767E-02	17.4426			
1.16777E-02	17.2571			
1.16799E-02	16.873			
1.16824E-02	16.4344			
1.16830E-02	16.3366			
1.16861E-02	15.8482			
1.16871E-02	15.7018			
1.16893E-02	15.3959			
1.16918E-02	15.0466			
1.16924E-02	14.9681			
1.16955E-02	14.5758			
1.16964E-02	14.4582			
1.16986E-02	14.2146			
1.17018E-02	13.8667			
1.17027E-02	13.7624			
1.17065E-02	13.3963			
1.17090E-02	13.1524			
1.17096E-02	13.0985			
1.17136E-02	12.7487			
1.17152E-02	12.6143			
1.17177E-02	12.4268			
1.17218E-02	12.1224			
1.17235E-02	11.9937			
1.17258E-02	11.8415			
1.17307E-02	11.5272			
1.17312E-02	11.4917			
1.17355E-02	11.2476			
1.17390E-02	11.0524			
1.17404E-02	10.9822			
1.17452E-02	10.7403			
1.17472E-02	10.6428			
1.17507E-02	10.4884			
1.17554E-02	10.2827			
1.17562E-02	10.2526			
1.17616E-02	10.0423			
1.17656E-02	9.89214			
1.17671E-02	9.8411			
1.17742E-02	9.61156			
1.17796E-02	9.43313			
1.17812E-02	9.3905			
1.17882E-02	9.19879			
1.17937E-02	9.04975			
1.17953E-02	9.01368			
1.18023E-02	8.85146			
1.18078E-02	8.72535			
1.18093E-02	8.69372			
1.18164E-02	8.55145			
1.18172E-02	8.53565			
1.18234E-02	8.42629			
1.18304E-02	8.30332			
1.18359E-02	8.2077			
1.18375E-02	8.18492			
1.18422E-02	8.1166			
1.18515E-02	7.98001			
1.18547E-02	7.9345			
1.18609E-02	7.85755			
1.18703E-02	7.74216			
1.18734E-02	7.70371			
1.18797E-02	7.64021			
1.18891E-02	7.54501			
1.18985E-02	7.44983			
1.19016E-02	7.41812			
1.19078E-02	7.36679			
1.19172E-02	7.28983			
1.19266E-02	7.21289			
1.19297E-02	7.18725			
1.19360E-02	7.14612			
1.19422E-02	7.10499			
1.19547E-02	7.02275			
1.19673E-02	6.94054			
1.19798E-02	6.8756			
1.19923E-02	6.81068			
1.20048E-02	6.74578			
1.20079E-02	6.72956			
1.20173E-02	6.69027			
1.20314E-02	6.63135			
1.20454E-02	6.57244			
1.20611E-02	6.51907			
1.20767E-02	6.46572			
1.20923E-02	6.41238			
1.21080E-02	6.37028			
1.21236E-02	6.32819			
1.21392E-02	6.2861			
1.21549E-02	6.24402			
1.21705E-02	6.21178			
1.21861E-02	6.17954			
1.22018E-02	6.14731			
1.22174E-02	6.11508			
1.22331E-02	6.08286			
1.22409E-02	6.07069			
1.22643E-02	6.03418			
1.22878E-02	5.99767			
1.23112E-02	5.96118			
1.23269E-02	5.93685			
1.23347E-02	5.92788			
1.23581E-02	5.90096			
1.23816E-02	5.87404			
1.24050E-02	5.84713			
1.24285E-02	5.82023			
1.24520E-02	5.79333			
1.24754E-02	5.77407			
1.24989E-02	5.75481			
1.25223E-02	5.73556			
1.25301E-02	5.72915			
1.25536E-02	5.7099			
1.25692E-02	5.69708			
1.25849E-02	5.68426			
1.25927E-02	5.67785			
1.26005E-02	5.67363			
1.26161E-02	5.66518			
1.26318E-02	5.65674			
1.26396E-02	5.65252			
1.26552E-02	5.64409			
1.26693E-02	5.63649			
1.26834E-02	5.62889			
1.26936E-02	5.6234			
1.27073E-02	5.61607			
1.27130E-02	5.613			
1.27176E-02	5.61199			
1.27279E-02	5.60974			
1.27382E-02	5.6075			
1.27484E-02	5.60526			
1.27587E-02	5.60303			
1.27690E-02	5.60082			
1.27770E-02	5.5991			
1.27793E-02	5.5998			
1.27891E-02	5.60279			
1.27976E-02	5.60544			
1.28062E-02	5.6081			
1.28148E-02	5.61078			
1.28205E-02	5.61258			
1.28262E-02	5.61439			
1.28320E-02	5.61621			
1.28342E-02	5.61694			
1.28377E-02	5.6214			
1.28434E-02	5.62886			
