MeV	Ni-nat
6.68394E-01	1.98606
6.68492E-01	2.0138
6.68519E-01	2.00942
6.68688E-01	1.92425
6.68772E-01	1.88329
6.68781E-01	1.88156
6.68800E-01	1.88508
6.68821E-01	1.90215
6.68856E-01	1.94926
6.69178E-01	2.42611
6.69212E-01	2.4596
6.69246E-01	2.47614
6.69981E-01	2.71052
6.70000E-01	2.71197
6.70053E-01	2.69851
6.70371E-01	2.58041
6.70385E-01	2.5784
6.70415E-01	2.58636
6.70461E-01	2.62255
6.71094E-01	3.18949
6.71344E-01	3.37506
6.71878E-01	3.77257
6.71900E-01	3.77818
6.71934E-01	3.7655
6.72265E-01	3.51796
6.72300E-01	3.50674
6.72328E-01	3.52062
6.72581E-01	3.76988
6.72624E-01	3.79067
6.73390E-01	3.82501
6.73615E-01	3.9005
6.73752E-01	3.94954
6.73800E-01	3.96015
6.74200E-01	3.84265
6.74600E-01	3.91058
6.74825E-01	3.88372
6.74900E-01	3.86758
6.75150E-01	3.6812
6.75275E-01	3.58815
6.75300E-01	3.58196
6.75700E-01	3.91192
6.75738E-01	3.89084
6.76075E-01	3.54678
6.76110E-01	3.52701
6.76129E-01	3.52503
6.76500E-01	3.57964
6.76900E-01	3.51897
6.77275E-01	3.43082
6.77300E-01	3.43324
6.77600E-01	3.66729
6.77625E-01	3.66985
6.78000E-01	3.58679
6.78364E-01	3.61127
6.78400E-01	3.60614
6.78444E-01	3.5787
6.78775E-01	3.31233
6.78819E-01	3.29118
6.79168E-01	3.2575
6.79291E-01	3.23173
6.79476E-01	3.18497
6.79600E-01	3.15934
6.80000E-01	3.2762
6.80319E-01	3.20766
6.80338E-01	3.20718
6.80679E-01	3.21109
6.80736E-01	3.23136
6.81003E-01	3.38867
6.81100E-01	3.43983
6.81150E-01	3.44454
6.81500E-01	3.43828
6.81877E-01	3.48681
6.81900E-01	3.48431
6.82300E-01	3.24825
6.82500E-01	3.23126
6.82662E-01	3.22267
6.82700E-01	3.231
6.82738E-01	3.26176
6.83075E-01	3.62871
6.83100E-01	3.64182
6.83125E-01	3.63751
6.83475E-01	3.38099
6.83500E-01	3.36882
6.83900E-01	3.39451
6.84600E-01	3.30209
6.85000E-01	3.37756
6.85375E-01	3.47818
6.85413E-01	3.46847
6.85475E-01	3.40986
6.85775E-01	3.1008
6.85812E-01	3.07819
6.85850E-01	3.07438
6.86175E-01	3.08448
6.86200E-01	3.09049
6.86600E-01	3.35557
6.86638E-01	3.34629
6.86980E-01	3.16216
6.87037E-01	3.14963
6.87304E-01	3.14588
6.87400E-01	3.13962
6.87800E-01	2.93452
6.88100E-01	2.85754
6.88200E-01	2.83843
6.88400E-01	2.89878
6.88600E-01	2.96601
6.89000E-01	3.14338
6.89400E-01	3.15234
6.89775E-01	3.14025
6.89812E-01	3.12285
6.89888E-01	3.04568
6.89938E-01	2.99293
6.89944E-01	2.98696
6.89963E-01	2.98083
6.89977E-01	2.99529
6.89991E-01	3.03178
6.90018E-01	3.12763
6.90030E-01	3.15613
6.90048E-01	3.17523
6.90066E-01	3.17804
6.95719E-01	2.26466
6.96100E-01	2.20677
6.96887E-01	2.37759
6.97150E-01	2.39916
6.97300E-01	2.40702
6.97675E-01	2.32281
6.97825E-01	2.27054
6.98500E-01	2.01586
6.98817E-01	1.832
6.98839E-01	1.82591
6.98859E-01	1.82968
6.98886E-01	1.84896
6.98959E-01	1.92205
6.98995E-01	1.96541
6.99067E-01	2.07649
6.99140E-01	2.19605
6.99225E-01	2.36308
6.99480E-01	2.87396
6.99670E-01	3.20515
6.99735E-01	3.29803
6.99871E-01	3.49423
6.99900E-01	3.5292
7.00000E-01	3.60249
7.00146E-01	3.70967
7.01870E-01	4.92202
7.02548E-01	5.31604
7.02570E-01	5.31966
7.02637E-01	5.28731
7.03406E-01	4.77236
7.03640E-01	4.5458
7.04677E-01	3.51664
7.04710E-01	3.49055
7.04780E-01	3.46946
7.04973E-01	3.43631
7.04990E-01	3.43855
7.05052E-01	3.47201
7.06166E-01	4.22654
7.06227E-01	4.25605
7.06970E-01	4.4987
7.07334E-01	4.43828
7.07407E-01	4.39451
7.09300E-01	2.95675
7.10096E-01	2.44268
7.10210E-01	2.37358
7.10385E-01	2.3304
7.10560E-01	2.29546
7.11263E-01	2.42257
7.11789E-01	2.52016
7.13370E-01	2.7317
7.14014E-01	2.69614
7.14229E-01	2.64591
7.15660E-01	2.28374
7.17422E-01	1.58367
7.17540E-01	1.53901
7.17735E-01	1.50061
7.17800E-01	1.49176
7.17859E-01	1.49691
7.18572E-01	1.59759
7.18631E-01	1.60853
7.18676E-01	1.62738
7.21362E-01	3.11552
7.21600E-01	3.24285
7.21878E-01	3.28273
7.21970E-01	3.29168
7.23220E-01	3.08899
7.25170E-01	2.58
7.25506E-01	2.60192
7.25573E-01	2.60806
7.27320E-01	3.00446
7.28264E-01	2.84574
7.28349E-01	2.81862
7.29150E-01	2.51038
7.29998E-01	2.30655
7.30280E-01	2.24249
7.32215E-01	2.4292
7.32538E-01	2.45775
7.32820E-01	2.46227
7.32860E-01	2.46023
7.33907E-01	2.1813
7.33984E-01	2.15124
7.36104E-01	1.11916
7.36143E-01	1.10588
7.36235E-01	1.0915
7.36314E-01	1.08122
7.36340E-01	1.08006
7.36396E-01	1.08638
7.36961E-01	1.18016
7.36999E-01	1.19093
7.37018E-01	1.20007
7.37093E-01	1.24912
7.38599E-01	2.26673
7.38750E-01	2.36461
7.38870E-01	2.40345
7.38990E-01	2.43504
7.39801E-01	2.40477
7.39839E-01	2.39577
7.39916E-01	2.35429
7.41543E-01	1.4084
7.41708E-01	1.3104
7.41790E-01	1.26358
7.41960E-01	1.19695
7.42449E-01	1.0125
7.42489E-01	1.00294
7.42741E-01	0.981017
7.42780E-01	0.979669
7.42842E-01	0.985011
7.42905E-01	0.994115
7.43749E-01	1.17182
7.43780E-01	1.18107
7.43835E-01	1.2063
7.44192E-01	1.39055
7.44220E-01	1.40738
7.44289E-01	1.46222
7.44370E-01	1.53138
7.44405E-01	1.56738
7.44729E-01	1.97576
7.44925E-01	2.22345
7.44948E-01	2.2467
7.44974E-01	2.26071
7.44994E-01	2.26347
7.46710E-01	2.07213
7.47060E-01	2.08813
7.49240E-01	2.47733
7.50260E-01	2.84249
7.51010E-01	3.20847
7.51498E-01	3.27028
7.51660E-01	3.28497
7.52369E-01	3.05143
7.53196E-01	2.77356
7.53314E-01	2.73722
7.53550E-01	2.68352
7.54296E-01	2.72244
7.54545E-01	2.73897
7.55291E-01	3.01716
7.57530E-01	3.86246
7.58540E-01	4.07366
7.61830E-01	4.4517
7.63088E-01	4.19421
7.63143E-01	4.17084
7.63580E-01	3.9385
7.65840E-01	2.30989
7.67149E-01	1.59182
7.67197E-01	1.57506
7.67335E-01	1.54971
7.67390E-01	1.5425
7.67712E-01	1.56653
7.67954E-01	1.5872
7.67995E-01	1.5954
7.68519E-01	1.78657
7.68680E-01	1.84896
7.68815E-01	1.9368
7.68950E-01	2.03156
7.69063E-01	2.14474
7.69822E-01	2.93272
7.69850E-01	2.95563
7.69901E-01	2.97806
7.70660E-01	3.19943
7.71450E-01	3.20948
7.76920E-01	3.65798
7.79370E-01	2.84503
7.80105E-01	2.60271
7.80840E-01	2.39696
7.82190E-01	2.19458
7.83505E-01	2.3699
7.83545E-01	2.37719
7.83704E-01	2.4355
7.84740E-01	2.83445
7.86570E-01	3.23466
7.88890E-01	3.27302
7.89550E-01	3.59535
7.90854E-01	4.36929
7.91040E-01	4.4723
7.92195E-01	4.31591
7.92267E-01	4.29433
7.93350E-01	3.56156
7.96565E-01	1.94201
7.96612E-01	1.92747
7.97108E-01	1.87857
7.97280E-01	1.86517
7.97557E-01	1.91908
7.97619E-01	1.93466
7.97649E-01	1.94964
7.99250E-01	3.08664
8.00480E-01	4.22781
8.00827E-01	4.42129
8.00850E-01	4.42703
8.00905E-01	4.41698
8.02600E-01	3.814
8.04350E-01	3.25055
8.04920E-01	3.21593
8.07290E-01	3.76542
8.09450E-01	3.46296
8.10840E-01	3.28743
8.13070E-01	3.2618
8.14220E-01	3.14883
8.14490E-01	3.03562
8.14580E-01	2.99343
8.15860E-01	2.04994
8.16741E-01	1.48306
8.16800E-01	1.44764
8.16975E-01	1.37135
8.17150E-01	1.30003
8.17251E-01	1.27969
8.17935E-01	1.16071
8.17976E-01	1.15775
8.18528E-01	1.19082
8.18591E-01	1.19682
8.18844E-01	1.24296
8.18970E-01	1.26827
8.19263E-01	1.37204
8.19726E-01	1.54064
8.19765E-01	1.56332
8.19866E-01	1.64968
8.21610E-01	3.17379
8.21950E-01	3.47723
8.22485E-01	3.6901
8.23020E-01	3.89214
8.24481E-01	3.74226
8.24567E-01	3.72093
8.25770E-01	3.32957
8.26655E-01	3.2745
8.26950E-01	3.26176
8.28034E-01	3.66553
8.29208E-01	4.10754
8.29840E-01	4.29002
8.33600E-01	3.62083
8.36770E-01	3.70552
8.37336E-01	3.65134
8.37449E-01	3.5979
8.38580E-01	3.00786
8.39217E-01	2.7194
8.39430E-01	2.62825
8.39580E-01	2.62195
8.39655E-01	2.62119
8.39730E-01	2.625
8.40258E-01	2.84
8.40983E-01	3.13987
8.41576E-01	3.32098
8.41840E-01	3.39489
8.41990E-01	3.3591
8.42140E-01	3.31402
8.42215E-01	3.26614
8.42890E-01	2.76752
8.43040E-01	2.6621
8.43105E-01	2.64121
8.43300E-01	2.59727
8.43361E-01	2.59515
8.43606E-01	2.59759
8.43790E-01	2.62105
8.44280E-01	2.69727
8.44696E-01	2.90035
8.46500E-01	3.79767
8.47230E-01	4.21988
8.48265E-01	4.35232
8.48610E-01	4.38733
8.48996E-01	4.17594
8.50927E-01	3.08302
8.51507E-01	2.88634
8.51700E-01	2.82773
8.53155E-01	3.08021
8.54610E-01	3.30857
8.54905E-01	3.24535
8.56822E-01	2.36209
8.56970E-01	2.29722
8.57855E-01	2.1551
8.60510E-01	1.73933
8.61910E-01	1.60122
8.63590E-01	1.53338
8.63944E-01	1.59364
8.64023E-01	1.61137
8.64102E-01	1.64634
8.64200E-01	1.69618
8.64220E-01	1.71041
8.64261E-01	1.75104
8.64797E-01	2.36679
8.64880E-01	2.45719
8.65120E-01	2.6406
8.65360E-01	2.81427
8.65500E-01	2.85585
8.65640E-01	2.88737
8.66200E-01	2.79505
8.66725E-01	2.70133
8.66760E-01	2.6879
8.67880E-01	2.14219
8.68099E-01	2.07344
8.68149E-01	2.06639
8.68889E-01	2.13242
8.68945E-01	2.14921
8.70500E-01	2.85237
8.71150E-01	3.06602
8.71215E-01	3.06947
8.73220E-01	3.06367
8.76480E-01	3.16135
8.77569E-01	3.12791
8.78659E-01	2.864
8.78970E-01	2.78386
8.79237E-01	2.62452
8.80040E-01	2.13566
8.80300E-01	2.00691
8.80840E-01	1.81167
8.81020E-01	1.74911
8.81612E-01	1.64262
8.81810E-01	1.61052
8.81934E-01	1.61687
8.81980E-01	1.62439
8.82553E-01	1.8182
8.82769E-01	1.8929
8.82800E-01	1.90685
8.82873E-01	1.95418
8.83344E-01	2.28901
8.83380E-01	2.32255
8.83422E-01	2.37847
8.83720E-01	2.82403
8.84155E-01	3.36238
8.84200E-01	3.40463
8.84237E-01	3.41596
8.84256E-01	3.41654
8.84721E-01	3.40021
8.84758E-01	3.3872
8.84795E-01	3.35924
8.85353E-01	2.84818
8.85390E-01	2.81952
8.85468E-01	2.78499
8.86194E-01	2.5212
8.86232E-01	2.51582
8.86413E-01	2.54533
8.87231E-01	2.69438
8.87279E-01	2.70715
8.87375E-01	2.75846
8.87760E-01	2.98481
8.89729E-01	4.55422
8.89776E-01	4.57522
8.89793E-01	4.57662
8.90876E-01	4.48663
8.91204E-01	4.39543
8.93960E-01	3.58278
8.96908E-01	3.20995
8.97890E-01	3.09167
8.98538E-01	3.31656
8.99752E-01	3.74896
8.99832E-01	3.79283
9.00480E-01	4.21434
9.01060E-01	4.49819
9.02887E-01	4.4585
9.02936E-01	4.45365
9.03233E-01	4.33356
9.04220E-01	3.92123
9.06800E-01	4.07611
9.11730E-01	3.5552
9.14090E-01	3.26737
9.16610E-01	3.48271
9.18330E-01	3.11689
9.18890E-01	2.8892
9.19887E-01	2.83985
9.20220E-01	2.8285
9.21885E-01	3.29565
9.22926E-01	3.58928
9.23342E-01	3.66001
9.23550E-01	3.68935
9.24806E-01	3.36135
9.24885E-01	3.32915
9.25640E-01	2.88712
9.26900E-01	2.15033
9.27260E-01	1.98374
9.27380E-01	1.93085
9.28190E-01	1.71149
9.28460E-01	1.64208
9.28895E-01	1.63759
9.29276E-01	1.63633
9.29330E-01	1.63807
9.29613E-01	1.68497
9.29684E-01	1.70516
9.30816E-01	2.16684
9.30866E-01	2.1985
9.32510E-01	3.59875
9.32810E-01	3.80701
9.32857E-01	3.81679
9.34580E-01	3.46997
9.36890E-01	3.52099
9.37690E-01	3.6104
9.39103E-01	3.18826
9.39305E-01	3.11901
9.40718E-01	2.58104
9.40920E-01	2.50834
9.41180E-01	2.49999
9.41391E-01	2.49672
9.41440E-01	2.49903
9.43290E-01	2.9911
9.44677E-01	3.31848
9.45140E-01	3.42316
9.45799E-01	3.38036
9.47620E-01	2.8372
9.49630E-01	2.08223
9.49900E-01	2.02872
9.49990E-01	2.01399
9.51159E-01	2.03419
9.51216E-01	2.04287
9.53640E-01	2.99229
9.54170E-01	3.13013
9.54710E-01	3.16486
9.55222E-01	3.08749
9.55295E-01	3.0697
9.55880E-01	2.8923
9.56990E-01	2.59437
9.57360E-01	2.50026
9.58125E-01	2.62701
9.58245E-01	2.64881
9.58292E-01	2.66633
9.59625E-01	3.42414
9.60337E-01	3.82339
9.60360E-01	3.83007
9.60440E-01	3.82152
9.61926E-01	3.49473
9.62930E-01	3.06095
9.63880E-01	2.79279
9.66880E-01	2.97189
9.67880E-01	3.03848
9.69402E-01	2.69207
9.70164E-01	2.50713
9.71940E-01	2.0631
9.72580E-01	2.0339
9.74860E-01	2.20996
9.77140E-01	2.40723
9.77581E-01	2.52492
9.77610E-01	2.53759
9.77692E-01	2.59631
9.78930E-01	3.56475
9.79740E-01	4.05932
9.80010E-01	4.21607
9.80056E-01	4.22168
9.80473E-01	4.20891
9.82970E-01	3.68066
9.86130E-01	2.59683
9.86950E-01	2.48509
9.88171E-01	2.56848
9.88219E-01	2.5864
9.88853E-01	3.07219
9.88980E-01	3.16492
9.89215E-01	3.24915
9.89450E-01	3.32487
9.90580E-01	3.37449
9.93852E-01	2.6789
9.95950E-01	2.42533
9.96911E-01	2.48188
9.97026E-01	2.50736
9.97180E-01	2.55101
9.97960E-01	2.97245
9.98740E-01	3.39473
9.99540E-01	3.66029
9.99600E-01	3.66377
1.00000E+00	3.65646
1.00002E+00	3.65609
1.00050E+00	3.56169
1.00120E+00	3.32478
1.00240E+00	2.88637
1.00360E+00	2.67558
1.00450E+00	2.57647
1.00480E+00	2.51586
1.00550E+00	2.34406
1.00570E+00	2.331
1.00590E+00	2.35719
1.00608E+00	2.40073
1.00610E+00	2.41153
1.00616E+00	2.45467
1.00710E+00	3.19386
1.00740E+00	3.36344
1.00760E+00	3.45768
1.00800E+00	3.52362
1.00828E+00	3.5049
1.00845E+00	3.46273
1.00890E+00	3.33679
1.01040E+00	2.84669
1.01080E+00	2.82922
1.01220E+00	2.37381
1.01270E+00	2.27317
1.01300E+00	2.24983
1.01330E+00	2.26309
1.01380E+00	2.35651
1.01410E+00	2.46352
1.01420E+00	2.50298
1.01480E+00	2.87325
1.01510E+00	3.03103
1.01532E+00	3.08006
1.01540E+00	3.09137
1.01566E+00	3.06348
1.01571E+00	3.045
1.01575E+00	3.00546
1.01608E+00	2.64989
1.01610E+00	2.63019
1.01618E+00	2.58185
1.01640E+00	2.45725
1.01670E+00	2.33059
1.01730E+00	2.15727
1.01780E+00	2.05462
1.02140E+00	1.74107
1.02190E+00	1.70576
1.02198E+00	1.70496
1.02220E+00	1.70618
1.02250E+00	1.73385
1.02310E+00	1.85732
1.02350E+00	2.0067
1.02410E+00	2.29941
1.02560E+00	2.8535
1.02630E+00	3.17235
1.02700E+00	3.35139
1.02780E+00	3.42686
1.02841E+00	3.37402
1.02920E+00	3.18288
1.03048E+00	2.70667
1.03130E+00	2.40783
1.03190E+00	2.25188
1.03240E+00	2.1876
1.03246E+00	2.1864
1.03278E+00	2.1887
1.03290E+00	2.20243
1.03340E+00	2.27517
1.03510E+00	2.87584
1.03580E+00	3.06717
1.03640E+00	3.13943
1.03710E+00	3.08559
1.03780E+00	2.89239
1.03950E+00	2.31977
1.04010E+00	2.21454
1.04082E+00	2.14726
1.04087E+00	2.14699
1.04119E+00	2.14893
1.04150E+00	2.18469
1.04190E+00	2.27946
1.04212E+00	2.38096
1.04220E+00	2.41906
1.04253E+00	2.65745
1.04260E+00	2.71926
1.04270E+00	2.83803
1.04300E+00	3.2163
1.04320E+00	3.51801
1.04327E+00	3.59649
1.04342E+00	3.73875
1.04350E+00	3.804
1.04370E+00	3.9013
1.04390E+00	3.98777
1.04420E+00	4.00672
1.04430E+00	4.00778
1.04568E+00	3.6589
1.04690E+00	3.2559
1.04790E+00	2.87697
1.04860E+00	2.70135
1.04920E+00	2.59856
1.05170E+00	2.36938
1.05260E+00	2.27048
1.05310E+00	2.19423
1.05370E+00	2.0698
1.05480E+00	1.82391
1.05510E+00	1.78378
1.05550E+00	1.76
1.05590E+00	1.76592
1.05630E+00	1.79562
1.05670E+00	1.8435
1.05700E+00	1.90313
1.05770E+00	2.05381
1.06020E+00	2.97864
1.06070E+00	3.14046
1.06140E+00	3.31262
1.06190E+00	3.3739
1.06248E+00	3.33765
1.06286E+00	3.24969
1.06300E+00	3.21552
1.06350E+00	3.0618
1.06450E+00	2.67752
1.06590E+00	2.15998
1.06630E+00	2.04699
1.06680E+00	1.93955
1.06750E+00	1.87147
1.06800E+00	1.86336
1.06861E+00	1.90731
1.06930E+00	2.02148
1.06980E+00	2.1291
1.07170E+00	2.75191
1.07230E+00	2.92875
1.07270E+00	2.99024
1.07310E+00	3.00082
1.07463E+00	2.55513
1.07657E+00	1.98706
1.07660E+00	1.985
1.07665E+00	1.99451
1.07710E+00	2.15993
1.07770E+00	2.47328
1.07840E+00	2.77439
1.07890E+00	3.00653
1.07950E+00	3.23995
1.08040E+00	3.55599
1.08140E+00	3.88089
1.08200E+00	4.03579
1.08300E+00	4.18777
1.08380E+00	4.21673
1.08455E+00	4.16853
1.08580E+00	3.9774
1.08680E+00	3.74403
1.08990E+00	2.7769
1.09180E+00	2.2309
1.09290E+00	1.99489
1.09350E+00	1.89078
1.09430E+00	1.78914
1.09480E+00	1.74402
1.09560E+00	1.73084
1.09609E+00	1.76287
1.09625E+00	1.77718
1.09690E+00	1.86459
1.09780E+00	2.0708
1.09960E+00	2.57053
1.10040E+00	2.7395
1.10120E+00	3.01735
1.10230E+00	3.12692
1.10232E+00	3.12727
1.10245E+00	3.11663
1.10260E+00	3.0886
1.10280E+00	3.0241
1.10298E+00	2.93694
1.10300E+00	2.9168
1.10310E+00	2.8013
1.10314E+00	2.77738
1.10355E+00	2.63678
1.10370E+00	2.58932
1.10430E+00	2.53181
1.10460E+00	2.5241
1.10495E+00	2.54501
1.10530E+00	2.58901
1.10580E+00	2.71507
1.10650E+00	2.95691
1.10730E+00	3.21605
1.10800E+00	3.4174
1.10860E+00	3.56993
1.10970E+00	3.77323
1.11050E+00	3.87781
1.11160E+00	3.95137
1.11312E+00	3.92592
1.11430E+00	3.81358
1.11520E+00	3.64009
1.11590E+00	3.44325
1.11650E+00	3.25121
1.11690E+00	3.08198
1.11730E+00	2.87242
1.11770E+00	2.67964
1.11820E+00	2.41856
1.11850E+00	2.27396
1.11900E+00	2.10847
1.11920E+00	2.06261
1.11940E+00	2.03114
1.11970E+00	1.99558
1.11990E+00	1.98131
1.12020E+00	1.97676
1.12050E+00	1.98589
1.12080E+00	2.00927
1.12130E+00	2.0771
1.12150E+00	2.10679
1.12190E+00	2.18946
1.12240E+00	2.31243
1.12290E+00	2.48181
1.12330E+00	2.59083
1.12360E+00	2.65769
1.12393E+00	2.69237
1.12396E+00	2.69243
1.12421E+00	2.68781
1.12440E+00	2.65927
1.12470E+00	2.59662
1.12500E+00	2.49315
1.12530E+00	2.37113
1.12630E+00	1.93915
1.12650E+00	1.85409
1.12670E+00	1.77942
1.12690E+00	1.71733
1.12710E+00	1.67898
1.12725E+00	1.64213
1.12750E+00	1.59354
1.12760E+00	1.58037
1.12785E+00	1.56721
1.12790E+00	1.56707
1.12812E+00	1.57485
1.12825E+00	1.58611
1.12830E+00	1.59347
1.12850E+00	1.63461
1.12870E+00	1.67321
1.12892E+00	1.75928
1.12930E+00	1.89644
1.13000E+00	2.19247
1.13040E+00	2.36913
1.13080E+00	2.51574
1.13180E+00	2.79857
1.13250E+00	2.96646
1.13320E+00	3.11508
1.13360E+00	3.17988
1.13400E+00	3.21537
1.13435E+00	3.20866
1.13470E+00	3.17012
1.13500E+00	3.09681
1.13530E+00	2.9553
1.13560E+00	2.83399
1.13612E+00	2.5061
1.13630E+00	2.40045
1.13655E+00	2.33117
1.13730E+00	2.13785
1.13780E+00	2.03067
1.13850E+00	1.93478
1.13900E+00	1.9204
1.13908E+00	1.92518
1.13914E+00	1.94027
1.14378E+00	3.72201
1.14410E+00	3.83998
1.14460E+00	3.85817
1.14504E+00	3.79324
1.14560E+00	3.65599
1.14700E+00	3.18318
1.14740E+00	3.06099
1.14780E+00	2.99392
1.14830E+00	2.95927
1.14870E+00	2.96543
1.14910E+00	3.00112
1.14970E+00	3.09468
1.15030E+00	3.26167
1.15120E+00	3.55459
1.15320E+00	4.32812
1.15390E+00	4.5341
1.15450E+00	4.63489
1.15500E+00	4.64734
1.15555E+00	4.56736
1.15610E+00	4.42316
1.15880E+00	3.33434
1.15930E+00	3.19685
1.16000E+00	3.07839
1.16060E+00	3.00146
1.16110E+00	2.98257
1.16140E+00	2.99636
1.16190E+00	3.0578
1.16250E+00	3.19701
1.16420E+00	3.73774
1.16470E+00	3.84367
1.16530E+00	3.90229
1.16680E+00	3.76891
1.16710E+00	3.7477
1.16770E+00	3.72971
1.16835E+00	3.74344
1.16900E+00	3.79898
1.16960E+00	3.90531
1.17070E+00	4.24244
1.17100E+00	4.27086
1.17167E+00	4.21102
1.17183E+00	4.16845
1.17220E+00	4.04224
1.17280E+00	3.73052
1.17300E+00	3.62045
1.17320E+00	3.43933
1.17358E+00	3.14674
1.17360E+00	3.1223
1.17380E+00	2.86343
1.17387E+00	2.79259
1.17408E+00	2.6153
1.17460E+00	2.129
1.17475E+00	2.01441
1.17482E+00	1.96552
1.17490E+00	1.92943
1.17500E+00	1.89244
1.17510E+00	1.86365
1.17530E+00	1.83646
1.17620E+00	1.75343
1.17650E+00	1.71843
1.17690E+00	1.69582
1.17710E+00	1.69436
1.17735E+00	1.70584
1.17760E+00	1.72965
1.17800E+00	1.7925
1.17860E+00	1.89854
1.17920E+00	2.08688
1.18000E+00	2.2881
1.18020E+00	2.33513
1.18070E+00	2.41054
1.18130E+00	2.46972
1.18300E+00	2.61303
1.18670E+00	3.02011
1.18700E+00	3.0677
1.18780E+00	3.10728
1.18837E+00	3.09125
1.18910E+00	3.03619
1.19010E+00	2.92459
1.19093E+00	2.96585
1.19120E+00	2.9837
1.19214E+00	3.1001
1.19260E+00	3.15651
1.19330E+00	3.21804
1.19370E+00	3.22405
1.19407E+00	3.19405
1.19470E+00	3.11401
1.19530E+00	2.96769
1.19710E+00	2.56681
1.19800E+00	2.3971
1.19830E+00	2.36427
1.19870E+00	2.35121
1.19925E+00	2.37193
1.19980E+00	2.42855
1.20150E+00	2.67638
1.20310E+00	2.86152
1.20440E+00	2.99595
1.20520E+00	3.03405
1.20582E+00	3.01739
1.20610E+00	2.98115
1.20710E+00	2.80003
1.20730E+00	2.76783
1.20770E+00	2.75352
1.20804E+00	2.77616
1.20860E+00	2.85734
1.20920E+00	3.01387
1.21080E+00	3.50456
1.21140E+00	3.65071
1.21210E+00	3.75291
1.21260E+00	3.77221
1.21327E+00	3.69789
1.21380E+00	3.57734
1.21480E+00	3.24867
1.21580E+00	2.90374
1.21630E+00	2.75314
1.21680E+00	2.65059
1.21720E+00	2.61105
1.21750E+00	2.59773
1.21790E+00	2.61238
1.21830E+00	2.67281
1.21860E+00	2.75499
1.21900E+00	2.895
1.21930E+00	3.05452
1.21970E+00	3.33456
1.22030E+00	3.89249
1.22050E+00	4.07218
1.22070E+00	4.15394
1.22090E+00	4.22633
1.22120E+00	4.28856
1.22158E+00	4.26113
1.22270E+00	3.9872
1.22333E+00	3.88489
1.22335E+00	3.88485
1.22360E+00	3.89356
1.22490E+00	4.2178
1.22570E+00	4.37616
1.22680E+00	4.46631
1.22750E+00	4.49061
1.22789E+00	4.44761
1.22840E+00	4.27745
1.22890E+00	4.03622
1.22970E+00	3.49805
1.23110E+00	2.73819
1.23160E+00	2.52811
1.23210E+00	2.38168
1.23240E+00	2.36021
1.23268E+00	2.37358
1.23284E+00	2.40243
1.23290E+00	2.41664
1.23320E+00	2.50688
1.23470E+00	3.1919
1.23510E+00	3.38561
1.23570E+00	3.60679
1.23660E+00	3.82999
1.23750E+00	4.03611
1.23800E+00	4.09745
1.23860E+00	4.07812
1.23920E+00	3.9682
1.23990E+00	3.74978
1.24080E+00	3.39942
1.24200E+00	2.96939
1.24290E+00	2.72179
1.24350E+00	2.62396
1.24410E+00	2.55339
1.24450E+00	2.5421
1.24511E+00	2.56792
1.24590E+00	2.64789
1.24670E+00	2.79426
1.24960E+00	3.36285
1.25040E+00	3.46869
1.25130E+00	3.53902
1.25200E+00	3.52477
1.25235E+00	3.51759
1.25340E+00	3.41752
1.25470E+00	3.22699
1.25560E+00	3.06539
1.25660E+00	3.23088
1.25700E+00	3.28102
1.25720E+00	3.30148
1.25770E+00	3.29557
1.25800E+00	3.26405
1.25860E+00	3.14873
1.25930E+00	2.96547
1.25970E+00	2.90947
1.26010E+00	2.89507
1.26055E+00	2.91792
1.26100E+00	2.97597
1.26270E+00	3.34334
1.26330E+00	3.45226
1.26370E+00	3.50153
1.26381E+00	3.50313
1.26415E+00	3.50284
1.26460E+00	3.46273
1.26520E+00	3.33836
1.26590E+00	3.14395
1.26750E+00	2.67998
1.26790E+00	2.58421
1.26820E+00	2.52881
1.26860E+00	2.48786
1.26890E+00	2.4751
1.26930E+00	2.49097
1.26970E+00	2.53936
1.27000E+00	2.60627
1.27050E+00	2.76577
1.27250E+00	3.59385
1.27310E+00	3.81274
1.27360E+00	3.93328
1.27410E+00	3.98929
1.27447E+00	3.98407
1.27510E+00	3.88399
1.27560E+00	3.74456
1.27680E+00	3.24588
1.27750E+00	2.92694
1.27780E+00	2.78314
1.27810E+00	2.69907
1.27830E+00	2.66986
1.27850E+00	2.66058
1.27878E+00	2.68373
1.27894E+00	2.71967
1.27915E+00	2.78645
1.27930E+00	2.83857
1.27980E+00	3.06045
1.28040E+00	3.43587
1.28080E+00	3.63204
1.28130E+00	3.83825
1.28180E+00	3.9449
1.28230E+00	4.01445
1.28305E+00	3.9907
1.28330E+00	3.95615
1.28430E+00	3.79191
1.28510E+00	3.69116
1.28580E+00	3.66858
1.28661E+00	3.70953
1.28710E+00	3.79104
1.28950E+00	4.39582
1.29210E+00	5.09221
1.29270E+00	5.15042
1.29309E+00	5.10951
1.29360E+00	4.91304
1.29580E+00	3.64875
1.29640E+00	3.38214
1.29700E+00	3.23051
1.29750E+00	3.11533
1.29800E+00	3.05577
1.29870E+00	3.02883
1.29911E+00	3.04209
1.29980E+00	3.10674
1.30170E+00	3.34654
1.30230E+00	3.39248
1.30280E+00	3.39689
1.30371E+00	3.34442
1.30425E+00	3.28907
1.30570E+00	3.12898
1.30650E+00	3.06919
1.30700E+00	3.06074
1.30790E+00	3.09507
